id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_Captain;value_TeamFormation;value_Resume;value_Involved;value_TeamKit;value_PlayerPosition;value_JerseyNumber;value_DirectionOfPlay;value_Zone;value_PassEndX;value_Length;value_KickOff;value_Angle;value_PassEndY;value_Chipped;value_LongBall;value_Launch;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_TouchTypeControl;value_HeadPass;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_DeletedEventType;value_LeadingToAttempt;value_BlockedY;value_RelatedError1Id;value_RightFooted;value_35Centre;value_GoalmouthZ;value_NotAssisted;value_RegularPlay;value_IndividualPlay;value_BlockedX;value_GoalmouthY;value_HighCentre;value_Standing;value_OtherBodyPart;value_MediumGkIntervention;value_ParriedSafe;value_LowGkIntervention;value_KeeperThrow;value_NotVisible;value_IntendedTackleTarget;value_TakeOnSpace;value_TouchTypePass;value_PlayersCaughtOffside;value_Indirect;value_FreeKickTaken;value_FlickOn;value_GkStart;value_Left;value_Cross;value_CornerTaken;value_InSwinger;value_HighClaim;value_HighGkIntervention;value_LeftFooted;value_OutSwinger;value_AttemptedTackle;value_Foul;value_Direct;value_Head;value_NextEventGoalKick;value_GoalKick;value_High;value_RelatedEventId;value_YellowCard;value_TacticalFoul;value_Assist;value_IntentionalAssist;value_Blocked;value_SixYardBlocked;value_GkX;value_LowCentre;value_BigChance;value_GkY;value_SmallBoxRight;value_Assisted;value_SetPiece;value_SavedOffLine;value_LastLine;value_DefBlock;value_BlockedCross;value_Right;value_OutOfBoxCentre;value_HighRight;value_TouchTypeClearance;value_OutOfPlay;value_OverArm;value_SwitchOfPlay;value_LowLeft;value_Low;value_ShirtPull/Holding;value_Overrun;value_Penalty;value_PenaltyTakerId;value_Diving;value_Scored;value_FantasyAssistId;value_Second(2Nd)OppositeRelatedEventId;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_FantasyAssistType;value_GkYTimeOfGoal;value_BoxCentre;value_FantasyAssistTeam;value_GoalShotGameClock;value_LowRight;value_FantasyAssistedBy;value_CausingPlayer;value_TakeOnOvertake;value_RefereeDelay;value_DrinksBreak;value_FirstTouch;value_SwerveRight;value_MisHit;value_BoxDeepRight;value_Shove/Push;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_Injury;value_SmallBoxCentre;value_Hands;value_Collected;value_InjuredPlayerId;value_VideoCoverageLost;value_ThroughBall;value_Straight;value_DrivenCross;value_Viral;value_BoxLeft;value_OutOfBoxDeepLeft;value_PullBack;value_GkKickFromHands;value_Volley;value_TempMissNotPassedGoalLine;value_FromCorner;value_NotPastGoalLine;value_CloseRight;value_FastBreak;value_SmallBoxLeft;value_Weak;value_CloseHigh;value_BoxRight;value_CaptainChange;value_TempBlocked;value_RecklessOffence;value_GkHoof;value_AerialFoul;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;value_CoachTypes;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2732104013;262;1;1;36;54;eo64tqkioegeb09iice2hf8bt;1;71,3;76,7;2024-10-06T20:43:20.116Z;2024-10-06T20:43:24Z;[{'id': 5275422189, 'qualifierId': 141, 'value': '92.4'}, {'id': 5275422193, 'qualifierId': 213, 'value': '0.64'}, {'id': 5275422187, 'qualifierId': 140, 'value': '85.0'}, {'id': 5275422191, 'qualifierId': 212, 'value': '17.9'}, {'id': 5275422185, 'qualifierId': 56, 'value': 'Left'}];bsufynk2wfvpz40nrndah1kb8;D. Saidykhan;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;85,0;17,9;;0,64;92,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;85,0;92,4;;;;;;;;0;36;54;Houston Dynamo II;2214;DC;1,0
2732104061;263;1;1;36;58;eo64tqkioegeb09iice2hf8bt;1;88,1;91,4;2024-10-06T20:43:24.085Z;2024-10-06T20:43:27Z;[{'id': 5275422465, 'qualifierId': 56, 'value': 'Left'}, {'id': 5275422473, 'qualifierId': 213, 'value': '3.53'}, {'id': 5275422469, 'qualifierId': 141, 'value': '89.7'}, {'id': 5275422471, 'qualifierId': 212, 'value': '3.1'}, {'id': 5275422467, 'qualifierId': 140, 'value': '85.4'}];5k3ijtizx5ten8jeqlji4mvpw;G. Bovalina;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;85,4;3,1;;3,53;89,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;85,4;89,7;;;;;;;;0;36;58;Houston Dynamo II;2218;DC;1,0
2732104079;264;1;1;37;1;eo64tqkioegeb09iice2hf8bt;0;81,5;87,8;2024-10-06T20:43:26.965Z;2024-10-10T04:55:42Z;[{'id': 5275422541, 'qualifierId': 212, 'value': '12.4'}, {'id': 5275422537, 'qualifierId': 140, 'value': '85.9'}, {'id': 5275422535, 'qualifierId': 56, 'value': 'Center'}, {'id': 5275422539, 'qualifierId': 141, 'value': '70.9'}, {'id': 5275422543, 'qualifierId': 213, 'value': '5.09'}];2mdvkj8gcfmn6wve50ewfi7mc;M. Clark;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;85,9;12,4;;5,09;70,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;85,9;70,9;;;;;;;;0;37;1;Houston Dynamo II;2221;FWL;1,0
2732893471;875;8;1;37;1;7pmw399vh2v44cjle4fkklp1w;1;13,5;36,6;2024-10-06T20:43:27.222Z;2024-10-10T04:55:29Z;[{'id': 5279771397, 'qualifierId': 383}, {'id': 5279771387, 'qualifierId': 56, 'value': 'Back'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;mtg2ogllwcvj3jv7pajrujo4;Interception;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;37;1;Vancouver Whitecaps II;2221;MC;1,0
2732104131;322;1;1;37;5;7pmw399vh2v44cjle4fkklp1w;0;13,3;31,6;2024-10-06T20:43:31.097Z;2024-10-06T20:43:31Z;[{'id': 5275422825, 'qualifierId': 157}, {'id': 5275422835, 'qualifierId': 213, 'value': '5.87'}, {'id': 5275422833, 'qualifierId': 212, 'value': '16.4'}, {'id': 5275422831, 'qualifierId': 141, 'value': '21.8'}, {'id': 5275422829, 'qualifierId': 140, 'value': '27.6'}, {'id': 5275422827, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275422837, 'qualifierId': 1}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;27,6;16,4;;5,87;21,8;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;27,6;21,8;;;;;;;;0;37;5;Vancouver Whitecaps II;2225;MC;1,0
2732104187;265;1;1;37;9;eo64tqkioegeb09iice2hf8bt;0;78,0;78,4;2024-10-06T20:43:34.917Z;2024-10-06T20:43:35Z;[{'id': 5275423161, 'qualifierId': 56, 'value': 'Center'}, {'id': 5275423165, 'qualifierId': 141, 'value': '58.8'}, {'id': 5275423159, 'qualifierId': 155}, {'id': 5275423163, 'qualifierId': 140, 'value': '94.5'}, {'id': 5275423169, 'qualifierId': 213, 'value': '5.63'}, {'id': 5275423167, 'qualifierId': 212, 'value': '21.9'}];bsufynk2wfvpz40nrndah1kb8;D. Saidykhan;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;94,5;21,9;;5,63;58,8;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;94,5;58,8;;;;;;;;0;37;9;Houston Dynamo II;2229;DC;1,0
2732104205;323;52;1;37;11;7pmw399vh2v44cjle4fkklp1w;1;1,3;41,2;2024-10-06T20:43:36.424Z;2024-10-10T04:56:01Z;[{'id': 5279771501, 'qualifierId': 377}];e81zc97bmfjgwo978gplrx46i;X. Valdez;;;mtg2ogllwcvj3jv7pajrujo4;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;37;11;Vancouver Whitecaps II;2231;GK;1,0
2732104433;324;1;1;37;23;7pmw399vh2v44cjle4fkklp1w;1;9,4;47,2;2024-10-06T20:43:48.569Z;2024-10-10T04:56:22Z;[{'id': 5275424517, 'qualifierId': 213, 'value': '5.07'}, {'id': 5275424507, 'qualifierId': 123}, {'id': 5275424511, 'qualifierId': 140, 'value': '13.5'}, {'id': 5275424515, 'qualifierId': 212, 'value': '12.3'}, {'id': 5275424509, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275424513, 'qualifierId': 141, 'value': '30.3'}];e81zc97bmfjgwo978gplrx46i;X. Valdez;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;13,5;12,3;;5,07;30,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;13,5;30,3;;;;;;;;0;37;23;Vancouver Whitecaps II;2243;GK;1,0
2732104463;325;1;1;37;25;7pmw399vh2v44cjle4fkklp1w;1;17,8;17,6;2024-10-06T20:43:50.632Z;2024-10-06T20:43:52Z;[{'id': 5275424637, 'qualifierId': 140, 'value': '34.4'}, {'id': 5275424641, 'qualifierId': 141, 'value': '8.9'}, {'id': 5275424645, 'qualifierId': 212, 'value': '18.4'}, {'id': 5275424633, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275424647, 'qualifierId': 213, 'value': '5.96'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;34,4;18,4;;5,96;8,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;34,4;8,9;;;;;;;;0;37;25;Vancouver Whitecaps II;2245;DL;1,0
2732104525;326;1;1;37;27;7pmw399vh2v44cjle4fkklp1w;1;43,9;8,6;2024-10-06T20:43:52.520Z;2024-10-06T20:43:55Z;[{'id': 5275424967, 'qualifierId': 212, 'value': '21.5'}, {'id': 5275424969, 'qualifierId': 213, 'value': '6.21'}, {'id': 5275424963, 'qualifierId': 140, 'value': '64.3'}, {'id': 5275424965, 'qualifierId': 141, 'value': '6.4'}, {'id': 5275424961, 'qualifierId': 56, 'value': 'Right'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;64,3;21,5;;6,21;6,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;64,3;6,4;;;;;;;;0;37;27;Vancouver Whitecaps II;2247;DR;1,0
2732104569;327;1;1;37;30;7pmw399vh2v44cjle4fkklp1w;1;72,9;7,0;2024-10-06T20:43:55.624Z;2024-10-06T20:43:58Z;[{'id': 5275425211, 'qualifierId': 141, 'value': '15.1'}, {'id': 5275425207, 'qualifierId': 56, 'value': 'Right'}, {'id': 5275425209, 'qualifierId': 140, 'value': '76.8'}, {'id': 5275425215, 'qualifierId': 213, 'value': '0.93'}, {'id': 5275425213, 'qualifierId': 212, 'value': '6.9'}];7yt2ddw0yntv9xq1hrv1jx05w;M. Dimareli;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;76,8;6,9;;0,93;15,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;76,8;15,1;;;;;;;;0;37;30;Vancouver Whitecaps II;2250;MR;1,0
2732105327;270;43;1;37;32;eo64tqkioegeb09iice2hf8bt;1;0,0;0,0;2024-10-06T20:43:57.640Z;2024-10-06T20:45:01Z;[{'id': 5275429307, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275431245, 'qualifierId': 144, 'value': '8'}];bsufynk2wfvpz40nrndah1kb8;D. Saidykhan;;;mtg2ogllwcvj3jv7pajrujo4;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;37;32;Houston Dynamo II;2252;DC;1,0
2732104577;328;61;1;37;33;7pmw399vh2v44cjle4fkklp1w;1;75,5;16,0;2024-10-06T20:43:58.391Z;2024-10-10T04:57:02Z;[{'id': 5275425257, 'qualifierId': 56, 'value': 'Right'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;mtg2ogllwcvj3jv7pajrujo4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;37;33;Vancouver Whitecaps II;2253;DR;1,0
2732104591;329;3;1;37;34;7pmw399vh2v44cjle4fkklp1w;0;77,8;22,3;2024-10-06T20:43:59.448Z;2024-10-10T05:09:36Z;[{'id': 5275425319, 'qualifierId': 286}, {'id': 5275425317, 'qualifierId': 56, 'value': 'Center'}, {'id': 5275425517, 'qualifierId': 233, 'value': '266'}, {'id': 5279773921, 'qualifierId': 464}];7yt2ddw0yntv9xq1hrv1jx05w;M. Dimareli;;;mtg2ogllwcvj3jv7pajrujo4;Take On;;;;;;;;;;;;;;;;;;;1,0;266,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;37;34;Vancouver Whitecaps II;2254;MR;1,0
2732104617;266;7;1;37;34;eo64tqkioegeb09iice2hf8bt;1;22,2;77,7;2024-10-06T20:43:59.449Z;2024-10-10T05:09:48Z;[{'id': 5275425497, 'qualifierId': 233, 'value': '329'}, {'id': 5279773949, 'qualifierId': 383}, {'id': 5275425435, 'qualifierId': 285}, {'id': 5275425429, 'qualifierId': 56, 'value': 'Back'}];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;;mtg2ogllwcvj3jv7pajrujo4;Tackle;;;;;;;;;;;;;;;;;;;;329,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;37;34;Houston Dynamo II;2254;MC;1,0
2732104623;267;49;1;37;35;eo64tqkioegeb09iice2hf8bt;1;28,7;73,6;2024-10-06T20:44:00.405Z;2024-10-06T20:44:01Z;[];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;;mtg2ogllwcvj3jv7pajrujo4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;37;35;Houston Dynamo II;2255;MC;1,0
2732104663;268;1;1;37;35;eo64tqkioegeb09iice2hf8bt;1;34,4;80,0;2024-10-06T20:44:01.110Z;2024-10-06T20:44:03Z;[{'id': 5275425669, 'qualifierId': 212, 'value': '6.1'}, {'id': 5275425665, 'qualifierId': 140, 'value': '35.4'}, {'id': 5275425671, 'qualifierId': 213, 'value': '1.40'}, {'id': 5275425667, 'qualifierId': 141, 'value': '88.9'}, {'id': 5275425663, 'qualifierId': 56, 'value': 'Back'}];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;35,4;6,1;;1,4;88,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;35,4;88,9;;;;;;;;0;37;35;Houston Dynamo II;2255;MC;1,0
2732104683;269;1;1;37;38;eo64tqkioegeb09iice2hf8bt;0;38,9;91,4;2024-10-06T20:44:03.749Z;2024-10-06T20:44:04Z;[{'id': 5275425791, 'qualifierId': 212, 'value': '25.7'}, {'id': 5275425785, 'qualifierId': 140, 'value': '59.0'}, {'id': 5275425795, 'qualifierId': 213, 'value': '5.68'}, {'id': 5275425789, 'qualifierId': 141, 'value': '69.9'}, {'id': 5275425781, 'qualifierId': 56, 'value': 'Center'}];2mdvkj8gcfmn6wve50ewfi7mc;M. Clark;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;59,0;25,7;;5,68;69,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;59,0;69,9;;;;;;;;0;37;38;Houston Dynamo II;2258;FWL;1,0
2732104727;330;49;1;37;41;7pmw399vh2v44cjle4fkklp1w;1;35,1;32,5;2024-10-06T20:44:06.456Z;2024-10-06T20:44:06Z;[];48p3wcjai97tpt50ia7bi7ok4;J. Medina;;;mtg2ogllwcvj3jv7pajrujo4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;37;41;Vancouver Whitecaps II;2261;DC;1,0
2732104781;331;1;1;37;41;7pmw399vh2v44cjle4fkklp1w;1;35,1;32,5;2024-10-06T20:44:06.951Z;2024-10-06T20:44:09Z;[{'id': 5275426287, 'qualifierId': 212, 'value': '12.7'}, {'id': 5275426289, 'qualifierId': 213, 'value': '0.26'}, {'id': 5275426285, 'qualifierId': 141, 'value': '37.3'}, {'id': 5275426283, 'qualifierId': 140, 'value': '46.8'}, {'id': 5275426281, 'qualifierId': 56, 'value': 'Back'}];48p3wcjai97tpt50ia7bi7ok4;J. Medina;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;46,8;12,7;;0,26;37,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;46,8;37,3;;;;;;;;0;37;41;Vancouver Whitecaps II;2261;DC;1,0
2732104829;332;1;1;37;43;7pmw399vh2v44cjle4fkklp1w;1;56,0;39,5;2024-10-06T20:44:08.904Z;2024-10-06T20:44:11Z;[{'id': 5275426547, 'qualifierId': 56, 'value': 'Center'}, {'id': 5275426549, 'qualifierId': 140, 'value': '59.4'}, {'id': 5275426551, 'qualifierId': 141, 'value': '55.8'}, {'id': 5275426553, 'qualifierId': 212, 'value': '11.6'}, {'id': 5275426555, 'qualifierId': 213, 'value': '1.26'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;59,4;11,6;;1,26;55,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;59,4;55,8;;;;;;;;0;37;43;Vancouver Whitecaps II;2263;MC;1,0
2732104913;333;1;1;37;45;7pmw399vh2v44cjle4fkklp1w;1;59,0;59,6;2024-10-06T20:44:11.288Z;2024-10-06T20:44:15Z;[{'id': 5275426985, 'qualifierId': 140, 'value': '70.3'}, {'id': 5275426991, 'qualifierId': 212, 'value': '25.9'}, {'id': 5275426969, 'qualifierId': 56, 'value': 'Left'}, {'id': 5275426989, 'qualifierId': 141, 'value': '93.5'}, {'id': 5275426993, 'qualifierId': 213, 'value': '1.10'}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;70,3;25,9;;1,1;93,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;70,3;93,5;;;;;;;;0;37;45;Vancouver Whitecaps II;2265;FW;1,0
2732104943;334;1;1;37;49;7pmw399vh2v44cjle4fkklp1w;1;70,5;93,3;2024-10-06T20:44:15Z;2024-10-06T20:44:16Z;[{'id': 5275427159, 'qualifierId': 56, 'value': 'Left'}, {'id': 5275427173, 'qualifierId': 213, 'value': '3.72'}, {'id': 5275427169, 'qualifierId': 141, 'value': '85.4'}, {'id': 5275427167, 'qualifierId': 140, 'value': '62.6'}, {'id': 5275427171, 'qualifierId': 212, 'value': '9.9'}];2fd1h6vo86yjqqlzostdipq1g;A. Batioja;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;62,6;9,9;;3,72;85,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;62,6;85,4;;;;;;;;0;37;49;Vancouver Whitecaps II;2269;ML;1,0
2732104989;335;1;1;37;50;7pmw399vh2v44cjle4fkklp1w;1;62,6;85,4;2024-10-06T20:44:16.232Z;2024-10-06T20:44:19Z;[{'id': 5275427407, 'qualifierId': 141, 'value': '73.4'}, {'id': 5275427411, 'qualifierId': 212, 'value': '8.4'}, {'id': 5275427397, 'qualifierId': 56, 'value': 'Center'}, {'id': 5275427403, 'qualifierId': 140, 'value': '60.7'}, {'id': 5275427417, 'qualifierId': 213, 'value': '4.47'}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;60,7;8,4;;4,47;73,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;60,7;73,4;;;;;;;;0;37;50;Vancouver Whitecaps II;2270;FW;1,0
