id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_PlayerPosition;value_Involved;value_TeamFormation;value_TeamPlayerFormation;value_Captain;value_Resume;value_JerseyNumber;value_DirectionOfPlay;value_Angle;value_PassEndY;value_Length;value_PassEndX;value_Zone;value_KickOff;value_LongBall;value_Offensive;value_OppositeRelatedEventId;value_TouchTypePass;value_Defensive;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_FlickOn;value_LowGkIntervention;value_KeeperThrow;value_SwitchOfPlay;value_Chipped;value_Foul;value_Direct;value_AttemptedTackle;value_InSwinger;value_Cross;value_Assist;value_IntentionalAssist;value_LeftFooted;value_FreeKickTaken;value_FirstTouch;value_GoalmouthZ;value_Head;value_High;value_GkY;value_RelatedEventId;value_GkX;value_GoalmouthY;value_Assisted;value_SetPiece;value_BoxCentre;value_NextEventGoalKick;value_GoalKick;value_Low;value_TouchTypeClearance;value_LayOff;value_Launch;value_HeadPass;value_TakeOnSpace;value_Unchallenged;value_TouchTypeControl;value_DeletedEventType;value_IntendedTackleTarget;value_TakeOnOvertake;value_OutSwinger;value_FastBreak;value_RightFooted;value_LowLeft;value_BigChance;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotGameClock;value_KeeperTouched;value_BoxRight;value_BlockedX;value_IndividualPlay;value_Deflection;value_SwerveRight;value_BlockedY;value_NotAssisted;value_Standing;value_Hands;value_Collected;value_MediumGkIntervention;value_OverArm;value_Shove/Push;value_HighGkIntervention;value_HighClaim;value_GkKickFromHands;value_ShirtPull/Holding;value_BlockedPass;value_ThroughBall;value_LastLine;value_NotVisible;value_PlayersCaughtOffside;value_Indirect;value_Weak;value_CloseRight;value_RegularPlay;value_Left;value_RecklessOffence;value_YellowCard;value_InjuredPlayerId;value_Injury;value_SwerveLeft;value_OutOfBoxDeepRight;value_HighLeft;value_Volley;value_LowCentre;value_Stooping;value_BlockedCross;value_Right;value_CornerTaken;value_FromCorner;value_SmallBoxCentre;value_HighCentre;value_HighRight;value_ParriedSafe;value_Reaching;value_AerialFoul;value_LowRight;value_OutOfBoxCentre;value_Diving;value_Minutes;value_Defensive1V1;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_SmallBoxLeft;value_SixYardBlocked;value_Blocked;value_DefBlock;value_BoxDeepLeft;value_TimeWasting;value_Overrun;value_LeadingToAttempt;value_RelatedError1Id;value_35Left;value_Dissent;value_ProfessionalFoulLastMan;value_RedCard;value_FreeKick;value_CloseHigh;value_FantasyAssistTeam;value_FantasyAssistType;value_FantasyAssistedBy;value_FantasyAssistId;value_1On1;value_Feet;value_Sliding;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2700340369;383;1;1;46;0;cwnjxlibb02fuh0vwgvac6h45;1;37,1;35,2;2024-07-11T22:49:39.030Z;2024-07-11T22:49:44Z;[{'id': 5100903703, 'qualifierId': 141, 'value': '5.8'}, {'id': 5100903701, 'qualifierId': 140, 'value': '42.5'}, {'id': 5100903707, 'qualifierId': 213, 'value': '4.99'}, {'id': 5100903699, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100903705, 'qualifierId': 212, 'value': '20.8'}];87nhafgkozygrd5f06ore0xzo;F. Sar-Sar;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;4,99;5,8;20,8;42,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;42,5;5,8;;;;;;;0;0;46;0;Philadelphia Union II;2760;MC;1,0
2700383729;777;43;1;46;5;1zgjjyruyufrkh4xjvryqsb1i;1;0,0;0,0;2024-07-11T22:49:43.261Z;2024-07-12T10:38:49Z;[{'id': 5101136351, 'qualifierId': 56, 'value': 'Left'}, {'id': 5101136357, 'qualifierId': 233, 'value': '791'}, {'id': 5101136385, 'qualifierId': 144, 'value': '45'}, {'id': 5101136355, 'qualifierId': 285, 'value': '0'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;dz5m52xyz92nsat8qdd9aeyvo;Deleted event;;;;;;;;;;;;;;;;;;791,0;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;46;5;Chattanooga;2765;DC;1,0
2700383727;791;43;1;46;5;cwnjxlibb02fuh0vwgvac6h45;1;0,0;0,0;2024-07-11T22:49:43.261Z;2024-07-12T10:38:53Z;[{'id': 5101136399, 'qualifierId': 144, 'value': '3'}, {'id': 5101136347, 'qualifierId': 286, 'value': '0'}, {'id': 5101136349, 'qualifierId': 465, 'value': '0'}, {'id': 5101136343, 'qualifierId': 56, 'value': 'Back'}];6zuton58biybp7ge3mpc17alm;Kwak Min-jae;;;dz5m52xyz92nsat8qdd9aeyvo;Deleted event;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,0;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;46;5;Philadelphia Union II;2765;DL;1,0
2700383785;792;3;1;46;5;cwnjxlibb02fuh0vwgvac6h45;0;46,6;6,1;2024-07-11T22:49:43.432Z;2024-07-12T10:39:40Z;[{'id': 5101136577, 'qualifierId': 465}, {'id': 5101136575, 'qualifierId': 286}, {'id': 5101136579, 'qualifierId': 467, 'value': '2qz3ojbfedl8psp1tvq0183ro'}, {'id': 5101136573, 'qualifierId': 56, 'value': 'Back'}];6zuton58biybp7ge3mpc17alm;Kwak Min-jae;;;dz5m52xyz92nsat8qdd9aeyvo;Take On;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;46;5;Philadelphia Union II;2765;DL;1,0
2700340373;384;4;1;46;6;cwnjxlibb02fuh0vwgvac6h45;1;54,2;6,6;2024-07-11T22:49:44.679Z;2024-07-11T22:49:45Z;[{'id': 5100903733, 'qualifierId': 56, 'value': 'Right'}, {'id': 5100903739, 'qualifierId': 286}, {'id': 5100903759, 'qualifierId': 233, 'value': '372'}, {'id': 5100903731, 'qualifierId': 13}, {'id': 5100903737, 'qualifierId': 265}, {'id': 5100903735, 'qualifierId': 152}];6zuton58biybp7ge3mpc17alm;Kwak Min-jae;;;dz5m52xyz92nsat8qdd9aeyvo;Foul;;;;;;;;;;;;;;;;;1,0;372,0;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;46;6;Philadelphia Union II;2766;DL;1,0
2700340371;372;4;1;46;6;1zgjjyruyufrkh4xjvryqsb1i;0;45,8;93,4;2024-07-11T22:49:44.680Z;2024-07-11T22:49:46Z;[{'id': 5100903753, 'qualifierId': 285}, {'id': 5100903763, 'qualifierId': 233, 'value': '384'}, {'id': 5100903745, 'qualifierId': 13}, {'id': 5100903751, 'qualifierId': 265}, {'id': 5100903749, 'qualifierId': 152}, {'id': 5100903747, 'qualifierId': 56, 'value': 'Back'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;dz5m52xyz92nsat8qdd9aeyvo;Foul;;;;;;;;;;;;;;;;;;384,0;;1,0;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;46;6;Chattanooga;2766;DC;1,0
2700340393;385;1;1;46;20;cwnjxlibb02fuh0vwgvac6h45;1;56,6;11,9;2024-07-11T22:49:58.422Z;2024-07-11T22:49:59Z;[{'id': 5100903841, 'qualifierId': 141, 'value': '25.5'}, {'id': 5100903837, 'qualifierId': 56, 'value': 'Center'}, {'id': 5100903843, 'qualifierId': 212, 'value': '11.4'}, {'id': 5100903839, 'qualifierId': 140, 'value': '62.9'}, {'id': 5100903833, 'qualifierId': 5}, {'id': 5100903835, 'qualifierId': 152}, {'id': 5100903845, 'qualifierId': 213, 'value': '0.95'}];87nhafgkozygrd5f06ore0xzo;F. Sar-Sar;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;0,95;25,5;11,4;62,9;;;;;;;;;;;;;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;62,9;25,5;;;;;;;0;0;46;20;Philadelphia Union II;2780;MC;1,0
2700340395;386;4;1;46;21;cwnjxlibb02fuh0vwgvac6h45;1;60,6;21,6;2024-07-11T22:49:59.646Z;2024-07-11T22:50:02Z;[{'id': 5100903857, 'qualifierId': 265}, {'id': 5100903851, 'qualifierId': 13}, {'id': 5100903855, 'qualifierId': 152}, {'id': 5100903859, 'qualifierId': 286}, {'id': 5100903853, 'qualifierId': 56, 'value': 'Center'}, {'id': 5100903913, 'qualifierId': 233, 'value': '373'}];6zbb5xiauoixj3clxdgud8lxw;C. Watson;;;dz5m52xyz92nsat8qdd9aeyvo;Foul;;;;;;;;;;;;;;;;;1,0;373,0;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;46;21;Philadelphia Union II;2781;MC;1,0
2700340397;373;4;1;46;21;1zgjjyruyufrkh4xjvryqsb1i;0;39,4;78,4;2024-07-11T22:49:59.647Z;2024-07-11T22:50:03Z;[{'id': 5100903921, 'qualifierId': 233, 'value': '386'}, {'id': 5100903895, 'qualifierId': 13}, {'id': 5100903901, 'qualifierId': 265}, {'id': 5100903897, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100903903, 'qualifierId': 285}, {'id': 5100903899, 'qualifierId': 152}];81w1fqi66z0ibawynhraybaxg;S. Ngabo;;;dz5m52xyz92nsat8qdd9aeyvo;Foul;;;;;;;;;;;;;;;;;;386,0;;1,0;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;46;21;Chattanooga;2781;DMC;1,0
2700340401;387;1;1;46;26;cwnjxlibb02fuh0vwgvac6h45;1;56,7;28,9;2024-07-11T22:50:04.709Z;2024-07-12T10:39:58Z;[{'id': 5100903929, 'qualifierId': 56, 'value': 'Center'}, {'id': 5100903937, 'qualifierId': 213, 'value': '1.62'}, {'id': 5100903931, 'qualifierId': 140, 'value': '55.7'}, {'id': 5100903933, 'qualifierId': 141, 'value': '59.5'}, {'id': 5100903927, 'qualifierId': 152}, {'id': 5100903935, 'qualifierId': 212, 'value': '20.8'}, {'id': 5100903925, 'qualifierId': 5}];87nhafgkozygrd5f06ore0xzo;F. Sar-Sar;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;1,62;59,5;20,8;55,7;;;;;;;;;;;;;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;55,7;59,5;;;;;;;0;0;46;26;Philadelphia Union II;2786;MC;1,0
2700340403;388;2;1;46;31;cwnjxlibb02fuh0vwgvac6h45;1;73,6;81,6;2024-07-11T22:50:09.895Z;2024-07-12T10:40:11Z;[{'id': 5100903967, 'qualifierId': 56, 'value': 'Left'}, {'id': 5100903945, 'qualifierId': 141, 'value': '94.8'}, {'id': 5100903965, 'qualifierId': 7, 'value': '1h5rgsol19v1pcl5ksstrv9t6'}, {'id': 5100903943, 'qualifierId': 140, 'value': '83.3'}];at2xv960peboe9spoag2kn21g;A. McGrath;;;dz5m52xyz92nsat8qdd9aeyvo;Offside Pass;;;;;;;;;;;94,8;;83,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;83,3;94,8;;;;;;;0;0;46;31;Philadelphia Union II;2791;MC;1,0
2700340405;374;55;1;46;31;1zgjjyruyufrkh4xjvryqsb1i;1;20,8;25,3;2024-07-11T22:50:09.896Z;2024-07-11T22:50:43Z;[];3h4x6eh6zkcaww4g6rhkwpbf8;Neil Pierre;;;dz5m52xyz92nsat8qdd9aeyvo;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;46;31;Chattanooga;2791;DL;1,0
2700340419;375;1;1;46;42;1zgjjyruyufrkh4xjvryqsb1i;1;11,7;47,9;2024-07-11T22:50:20.214Z;2024-07-11T22:50:24Z;[{'id': 5100904041, 'qualifierId': 140, 'value': '28.4'}, {'id': 5100904047, 'qualifierId': 213, 'value': '5.38'}, {'id': 5100904037, 'qualifierId': 241}, {'id': 5100904043, 'qualifierId': 141, 'value': '15.2'}, {'id': 5100904039, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100904035, 'qualifierId': 5}, {'id': 5100904045, 'qualifierId': 212, 'value': '28.3'}];5aszabja459117mqykvfpajh0;C. Rojas;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;5,38;15,2;28,3;28,4;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;28,4;15,2;;;;;;;0;0;46;42;Chattanooga;2802;DC;1,0
2700340421;376;1;1;46;46;1zgjjyruyufrkh4xjvryqsb1i;0;35,7;7,7;2024-07-11T22:50:24.635Z;2024-07-11T22:50:42Z;[{'id': 5100904061, 'qualifierId': 1}, {'id': 5100904051, 'qualifierId': 56, 'value': 'Center'}, {'id': 5100904057, 'qualifierId': 212, 'value': '70.0'}, {'id': 5100904059, 'qualifierId': 213, 'value': '0.16'}, {'id': 5100904053, 'qualifierId': 140, 'value': '100.0'}, {'id': 5100904055, 'qualifierId': 141, 'value': '23.9'}];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;0,16;23,9;70,0;100,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;100,0;23,9;;;;;;;0;0;46;46;Chattanooga;2806;ML;1,0
2700340423;377;5;1;46;50;1zgjjyruyufrkh4xjvryqsb1i;0;101,5;24,6;2024-07-11T22:50:28.463Z;2024-07-11T22:50:42Z;[{'id': 5100904065, 'qualifierId': 346}, {'id': 5100904157, 'qualifierId': 233, 'value': '390'}, {'id': 5100904063, 'qualifierId': 56, 'value': 'Center'}];45v94x6b8g7n4xa3lsfdp6pzo;D. Vazquez;;;dz5m52xyz92nsat8qdd9aeyvo;Out;;;;;;;;;;;;;;;;;;390,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;46;50;Chattanooga;2810;MR;1,0
2700340437;390;5;1;46;50;cwnjxlibb02fuh0vwgvac6h45;1;-1,5;75,4;2024-07-11T22:50:28.463Z;2024-07-11T22:50:42Z;[{'id': 5100904131, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100904133, 'qualifierId': 346}, {'id': 5100904153, 'qualifierId': 233, 'value': '377'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;dz5m52xyz92nsat8qdd9aeyvo;Out;;;;;;;;;;;;;;;;;;377,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;46;50;Philadelphia Union II;2810;FW;1,0
2700340455;391;1;1;47;21;cwnjxlibb02fuh0vwgvac6h45;0;5,0;45,7;2024-07-11T22:50:59.398Z;2024-07-11T22:51:02Z;[{'id': 5100904221, 'qualifierId': 213, 'value': '5.76'}, {'id': 5100904227, 'qualifierId': 74}, {'id': 5100904219, 'qualifierId': 212, 'value': '45.0'}, {'id': 5100904213, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100904211, 'qualifierId': 124}, {'id': 5100904217, 'qualifierId': 141, 'value': '12.6'}, {'id': 5100904223, 'qualifierId': 1}, {'id': 5100904215, 'qualifierId': 140, 'value': '42.1'}];7jaa504py8qcx30a2p1vgn8d0;J. Antoine;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;5,76;12,6;45,0;42,1;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;42,1;12,6;;;;;;;0;0;47;21;Philadelphia Union II;2841;GK;1,0
2700340459;378;44;1;47;23;1zgjjyruyufrkh4xjvryqsb1i;1;58,8;88,6;2024-07-11T22:51:01.381Z;2024-07-11T22:51:03Z;[{'id': 5100904235, 'qualifierId': 286}, {'id': 5100904249, 'qualifierId': 233, 'value': '392'}, {'id': 5100904233, 'qualifierId': 56, 'value': 'Left'}];45v94x6b8g7n4xa3lsfdp6pzo;D. Vazquez;;;dz5m52xyz92nsat8qdd9aeyvo;Aerial;;;;;;;;;;;;;;;;;1,0;392,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;47;23;Chattanooga;2843;MR;1,0
2700340457;392;44;1;47;23;cwnjxlibb02fuh0vwgvac6h45;0;41,2;11,4;2024-07-11T22:51:01.382Z;2024-07-11T22:51:04Z;[{'id': 5100904253, 'qualifierId': 233, 'value': '378'}, {'id': 5100904231, 'qualifierId': 285}, {'id': 5100904229, 'qualifierId': 56, 'value': 'Back'}];87nhafgkozygrd5f06ore0xzo;F. Sar-Sar;;;dz5m52xyz92nsat8qdd9aeyvo;Aerial;;;;;;;;;;;;;;;;;;378,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;47;23;Philadelphia Union II;2843;MC;1,0
2700340461;379;1;1;47;23;1zgjjyruyufrkh4xjvryqsb1i;0;59,7;89,9;2024-07-11T22:51:02.006Z;2024-07-12T10:51:22Z;[{'id': 5100904245, 'qualifierId': 212, 'value': '13.0'}, {'id': 5100904247, 'qualifierId': 213, 'value': '6.24'}, {'id': 5100904241, 'qualifierId': 140, 'value': '72.1'}, {'id': 5100904237, 'qualifierId': 3}, {'id': 5100904243, 'qualifierId': 141, 'value': '89.0'}, {'id': 5100904239, 'qualifierId': 56, 'value': 'Left'}];45v94x6b8g7n4xa3lsfdp6pzo;D. Vazquez;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;6,24;89,0;13,0;72,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;72,1;89,0;;;;;;;0;0;47;23;Chattanooga;2843;MR;1,0
2700340463;393;12;1;47;25;cwnjxlibb02fuh0vwgvac6h45;1;31,4;13,5;2024-07-11T22:51:03.590Z;2024-07-11T22:51:04Z;[{'id': 5100904265, 'qualifierId': 213, 'value': '5.21'}, {'id': 5100904273, 'qualifierId': 167}, {'id': 5100904263, 'qualifierId': 212, 'value': '12.0'}, {'id': 5100904259, 'qualifierId': 140, 'value': '36.9'}, {'id': 5100904261, 'qualifierId': 141, 'value': '0.0'}, {'id': 5100904257, 'qualifierId': 56, 'value': 'Back'}];exunlng0cgo9bpqh4x6jpxyax;J. Williams;;;dz5m52xyz92nsat8qdd9aeyvo;Clearance;;;;;;;;;;5,21;0,0;12,0;36,9;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;36,9;0,0;;;;;;;0;0;47;25;Philadelphia Union II;2845;DC;1,0
2700340469;380;5;1;47;26;1zgjjyruyufrkh4xjvryqsb1i;1;65,9;102,0;2024-07-11T22:51:04.247Z;2024-07-11T22:52:50Z;[{'id': 5100904279, 'qualifierId': 347}, {'id': 5100904277, 'qualifierId': 56, 'value': 'Left'}, {'id': 5100904281, 'qualifierId': 233, 'value': '394'}];45v94x6b8g7n4xa3lsfdp6pzo;D. Vazquez;;;dz5m52xyz92nsat8qdd9aeyvo;Out;;;;;;;;;;;;;;;;;;394,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;47;26;Chattanooga;2846;MR;1,0
2700340465;394;5;1;47;26;cwnjxlibb02fuh0vwgvac6h45;0;34,1;-2,0;2024-07-11T22:51:04.247Z;2024-07-11T22:51:10Z;[{'id': 5100904285, 'qualifierId': 233, 'value': '380'}, {'id': 5100904271, 'qualifierId': 347}, {'id': 5100904269, 'qualifierId': 56, 'value': 'Back'}];exunlng0cgo9bpqh4x6jpxyax;J. Williams;;;dz5m52xyz92nsat8qdd9aeyvo;Out;;;;;;;;;;;;;;;;;;380,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;47;26;Philadelphia Union II;2846;DC;1,0
2700340471;381;1;1;47;31;1zgjjyruyufrkh4xjvryqsb1i;1;68,7;100,0;2024-07-11T22:51:09.501Z;2024-07-11T22:51:13Z;[{'id': 5100904299, 'qualifierId': 213, 'value': '3.72'}, {'id': 5100904293, 'qualifierId': 140, 'value': '64.8'}, {'id': 5100904291, 'qualifierId': 56, 'value': 'Left'}, {'id': 5100904297, 'qualifierId': 212, 'value': '4.9'}, {'id': 5100904295, 'qualifierId': 141, 'value': '98.0'}, {'id': 5100904289, 'qualifierId': 107}];45v94x6b8g7n4xa3lsfdp6pzo;D. Vazquez;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;3,72;98,0;4,9;64,8;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;64,8;98,0;;;;;;;0;0;47;31;Chattanooga;2851;MR;1,0
