id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_Involved;value_JerseyNumber;value_Captain;value_TeamFormation;value_Resume;value_TeamKit;value_TeamPlayerFormation;value_DirectionOfPlay;value_PassEndX;value_Length;value_PassEndY;value_KickOff;value_Angle;value_Zone;value_LongBall;value_Launch;value_HeadPass;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_Cross;value_Chipped;value_DeletedEventType;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_SwitchOfPlay;value_IntendedTackleTarget;value_Overrun;value_NextEventGoalKick;value_Low;value_GoalKick;value_PullBack;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_ShirtPull/Holding;value_LayOff;value_OutOfPlay;value_Head;value_IncorrectOutOfPlayDecision;value_Assist;value_BlockedX;value_GoalmouthY;value_Assisted;value_RegularPlay;value_LowCentre;value_BlockedY;value_RightFooted;value_GoalmouthZ;value_RelatedEventId;value_BoxRight;value_Stooping;value_Hands;value_ParriedSafe;value_KeeperThrow;value_Left;value_CornerTaken;value_InSwinger;value_IntentionalAssist;value_GkX;value_GkY;value_BigChance;value_LeftFooted;value_CloseRight;value_FirstTouch;value_SmallBoxRight;value_FromCorner;value_BoxLeft;value_IndividualPlay;value_FlickOn;value_GoalShotGameClock;value_OutOfBoxCentre;value_LowRight;value_GoalShotTimestamp;value_KeeperTouched;value_Shove/Push;value_Right;value_LowLeft;value_OutSwinger;value_PlayersCaughtOffside;value_Indirect;value_Blocked;value_DefBlock;value_Penalty;value_PenaltyTakerId;value_Scored;value_Diving;value_FantasyAssistType;value_NotAssisted;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistedBy;value_CausingPlayer;value_BoxCentre;value_FantasyAssistId;value_FantasyAssistTeam;value_LeadingToGoal;value_HighRight;value_RelatedError1Id;value_FastBreak;value_High;value_Collected;value_Handball;value_Volley;value_Minutes;value_YellowCard;value_RecklessOffence;value_EndType;value_CloseLeft;value_GkKickFromHands;value_NotVisible;value_BoxDeepLeft;value_SetPiece;value_LeadingToAttempt;value_MisHit;value_ThroughBall;value_1On1;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_Standing;value_InjuredPlayerId;value_Injury;value_OtherObstacle;value_OtherReason;value_RefereeStop;value_BallHitsReferee;value_Straight;value_TimeWasting;value_BlockedCross;value_TacticalFoul;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2706293617;162;5;1;16;28;4g68p0t2f5jzhzfr67i2rj1ex;0;75,4;-1,5;2024-08-04T23:19:38.564Z;2024-08-04T23:22:18Z;[{'id': 5133805881, 'qualifierId': 233, 'value': '195'}, {'id': 5133805611, 'qualifierId': 56, 'value': 'Right'}, {'id': 5133805613, 'qualifierId': 347}];6rgdv71lxh4cpz487ygvy5nv8;C. Berkley;;;eh0tlbbhgwf3p4yblm4kxbvo4;Out;;;;;;;;;;;;;;;;;;;;195,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;16;28;Chicago Fire II;988;DR;1,0
2706293667;195;5;1;16;28;8o8m08he36u0j4w08aj2iodn8;1;24,6;101,5;2024-08-04T23:19:38.564Z;2024-08-04T23:19:45Z;[{'id': 5133805835, 'qualifierId': 347}, {'id': 5133805877, 'qualifierId': 233, 'value': '162'}, {'id': 5133805833, 'qualifierId': 56, 'value': 'Back'}];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;eh0tlbbhgwf3p4yblm4kxbvo4;Out;;;;;;;;;;;;;;;;;;;;162,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;16;28;New York RB II;988;MC;1,0
2706293679;196;1;1;16;34;8o8m08he36u0j4w08aj2iodn8;1;26,2;100,0;2024-08-04T23:19:44.780Z;2024-08-04T23:19:46Z;[{'id': 5133805921, 'qualifierId': 213, 'value': '5.88'}, {'id': 5133805919, 'qualifierId': 212, 'value': '13.4'}, {'id': 5133805915, 'qualifierId': 140, 'value': '37.9'}, {'id': 5133805911, 'qualifierId': 107}, {'id': 5133805917, 'qualifierId': 141, 'value': '93.2'}, {'id': 5133805913, 'qualifierId': 56, 'value': 'Back'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;eh0tlbbhgwf3p4yblm4kxbvo4;Pass;;;;;;;;;;37,9;13,4;93,2;;5,88;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;37,9;93,2;;;;;;;;0;16;34;New York RB II;994;DC;1,0
2706293685;197;1;1;16;35;8o8m08he36u0j4w08aj2iodn8;1;37,9;93,2;2024-08-04T23:19:46.061Z;2024-08-04T23:19:46Z;[{'id': 5133805953, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133805957, 'qualifierId': 140, 'value': '31.3'}, {'id': 5133805969, 'qualifierId': 213, 'value': '2.83'}, {'id': 5133805961, 'qualifierId': 141, 'value': '96.5'}, {'id': 5133806009, 'qualifierId': 156}, {'id': 5133805965, 'qualifierId': 212, 'value': '7.3'}];4agnpztnedb7ql14bo477vspg;P. Soudan;;;eh0tlbbhgwf3p4yblm4kxbvo4;Pass;;;;;;;;;;31,3;7,3;96,5;;2,83;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;31,3;96,5;;;;;;;;0;16;35;New York RB II;995;AMC;1,0
2706293773;198;1;1;16;38;8o8m08he36u0j4w08aj2iodn8;1;31,9;95,8;2024-08-04T23:19:48.179Z;2024-08-04T23:19:56Z;[{'id': 5133806425, 'qualifierId': 140, 'value': '12.4'}, {'id': 5133806423, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133806427, 'qualifierId': 141, 'value': '84.3'}, {'id': 5133806429, 'qualifierId': 212, 'value': '21.9'}, {'id': 5133806431, 'qualifierId': 213, 'value': '3.51'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;eh0tlbbhgwf3p4yblm4kxbvo4;Pass;;;;;;;;;;12,4;21,9;84,3;;3,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;12,4;84,3;;;;;;;;0;16;38;New York RB II;998;DC;1,0
2706293797;199;1;1;16;46;8o8m08he36u0j4w08aj2iodn8;1;23,1;56,1;2024-08-04T23:19:56.348Z;2024-08-04T23:19:59Z;[{'id': 5133806555, 'qualifierId': 141, 'value': '17.1'}, {'id': 5133806559, 'qualifierId': 213, 'value': '5.05'}, {'id': 5133806549, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133806551, 'qualifierId': 140, 'value': '31.9'}, {'id': 5133806557, 'qualifierId': 212, 'value': '28.1'}];b3xoqrbmua9uzr0tw8kmnw9as;C. Cupps;;;eh0tlbbhgwf3p4yblm4kxbvo4;Pass;;;;;;;;;;31,9;28,1;17,1;;5,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;31,9;17,1;;;;;;;;0;16;46;New York RB II;1006;DC;1,0
2706293805;200;1;1;16;49;8o8m08he36u0j4w08aj2iodn8;1;34,7;14,5;2024-08-04T23:19:59.244Z;2024-08-04T23:20:02Z;[{'id': 5133806621, 'qualifierId': 213, 'value': '5.74'}, {'id': 5133806615, 'qualifierId': 140, 'value': '46.1'}, {'id': 5133806619, 'qualifierId': 212, 'value': '14.0'}, {'id': 5133806617, 'qualifierId': 141, 'value': '3.9'}, {'id': 5133806613, 'qualifierId': 56, 'value': 'Back'}];38p90lsdc5iv1jvjbhiinv6ne;J. Casas;;;eh0tlbbhgwf3p4yblm4kxbvo4;Pass;;;;;;;;;;46,1;14,0;3,9;;5,74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;46,1;3,9;;;;;;;;0;16;49;New York RB II;1009;DL;1,0
2706293813;201;1;1;16;52;8o8m08he36u0j4w08aj2iodn8;0;45,3;4,3;2024-08-04T23:20:02.364Z;2024-08-04T23:20:04Z;[{'id': 5133806645, 'qualifierId': 56, 'value': 'Right'}, {'id': 5133806649, 'qualifierId': 141, 'value': '12.6'}, {'id': 5133806653, 'qualifierId': 213, 'value': '0.21'}, {'id': 5133806647, 'qualifierId': 140, 'value': '71.1'}, {'id': 5133806651, 'qualifierId': 212, 'value': '27.7'}];710y645hepag4if4rm3gggjdg;B. Richards;;;eh0tlbbhgwf3p4yblm4kxbvo4;Pass;;;;;;;;;;71,1;27,7;12,6;;0,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;71,1;12,6;;;;;;;;0;16;52;New York RB II;1012;DR;1,0
2706293809;163;49;1;16;53;4g68p0t2f5jzhzfr67i2rj1ex;1;25,3;88,6;2024-08-04T23:20:03.882Z;2024-08-04T23:20:03Z;[];e2tuar1frliervcr2mnmvfspg;A. O'Connor;;;eh0tlbbhgwf3p4yblm4kxbvo4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;16;53;Chicago Fire II;1013;DC;1,0
2706293833;164;1;1;16;54;4g68p0t2f5jzhzfr67i2rj1ex;1;23,1;86,8;2024-08-04T23:20:04.626Z;2024-08-04T23:20:07Z;[{'id': 5133806733, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133806737, 'qualifierId': 141, 'value': '55.2'}, {'id': 5133806741, 'qualifierId': 213, 'value': '4.15'}, {'id': 5133806735, 'qualifierId': 140, 'value': '10.3'}, {'id': 5133806739, 'qualifierId': 212, 'value': '25.3'}];e2tuar1frliervcr2mnmvfspg;A. O'Connor;;;eh0tlbbhgwf3p4yblm4kxbvo4;Pass;;;;;;;;;;10,3;25,3;55,2;;4,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;10,3;55,2;;;;;;;;0;16;54;Chicago Fire II;1014;DC;1,0
2706293857;165;1;1;16;57;4g68p0t2f5jzhzfr67i2rj1ex;1;11,0;54,8;2024-08-04T23:20:07.722Z;2024-08-04T23:20:12Z;[{'id': 5133806887, 'qualifierId': 141, 'value': '85.1'}, {'id': 5133806883, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133806891, 'qualifierId': 213, 'value': '1.08'}, {'id': 5133806885, 'qualifierId': 140, 'value': '21.6'}, {'id': 5133806889, 'qualifierId': 212, 'value': '23.4'}];bvtvko74cyeqe297mp6shrf2s;A. Stokes;;;eh0tlbbhgwf3p4yblm4kxbvo4;Pass;;;;;;;;;;21,6;23,4;85,1;;1,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;21,6;85,1;;;;;;;;0;16;57;Chicago Fire II;1017;GK;1,0
2706293867;166;1;1;17;2;4g68p0t2f5jzhzfr67i2rj1ex;1;24,2;86,8;2024-08-04T23:20:12.186Z;2024-08-04T23:20:14Z;[{'id': 5133806925, 'qualifierId': 140, 'value': '33.5'}, {'id': 5133806927, 'qualifierId': 141, 'value': '93.5'}, {'id': 5133806923, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133806929, 'qualifierId': 212, 'value': '10.8'}, {'id': 5133806931, 'qualifierId': 213, 'value': '0.44'}];e2tuar1frliervcr2mnmvfspg;A. O'Connor;;;eh0tlbbhgwf3p4yblm4kxbvo4;Pass;;;;;;;;;;33,5;10,8;93,5;;0,44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;33,5;93,5;;;;;;;;0;17;2;Chicago Fire II;1022;DC;1,0
2706293881;167;1;1;17;4;4g68p0t2f5jzhzfr67i2rj1ex;1;34,7;92,1;2024-08-04T23:20:14.594Z;2024-08-04T23:20:16Z;[{'id': 5133806969, 'qualifierId': 56, 'value': 'Left'}, {'id': 5133806975, 'qualifierId': 212, 'value': '18.5'}, {'id': 5133806977, 'qualifierId': 213, 'value': '5.88'}, {'id': 5133806971, 'qualifierId': 140, 'value': '50.9'}, {'id': 5133806973, 'qualifierId': 141, 'value': '81.5'}];92np3jwhxchmtfeov82ehe13o;O. Valencia;;;eh0tlbbhgwf3p4yblm4kxbvo4;Pass;;;;;;;;;;50,9;18,5;81,5;;5,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;50,9;81,5;;;;;;;;0;17;4;Chicago Fire II;1024;DC;1,0
2706293883;168;1;1;17;5;4g68p0t2f5jzhzfr67i2rj1ex;1;51,4;80,8;2024-08-04T23:20:16.010Z;2024-08-04T23:20:18Z;[{'id': 5133806995, 'qualifierId': 140, 'value': '46.4'}, {'id': 5133806999, 'qualifierId': 212, 'value': '19.0'}, {'id': 5133807001, 'qualifierId': 213, 'value': '4.43'}, {'id': 5133806993, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133806997, 'qualifierId': 141, 'value': '54.0'}];afqry84j23xgkhqryrontj190;I. Kasule;;;eh0tlbbhgwf3p4yblm4kxbvo4;Pass;;;;;;;;;;46,4;19,0;54,0;;4,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;46,4;54,0;;;;;;;;0;17;5;Chicago Fire II;1025;ML;1,0
2706293891;169;1;1;17;8;4g68p0t2f5jzhzfr67i2rj1ex;1;46,8;53,7;2024-08-04T23:20:18.108Z;2024-08-04T23:20:19Z;[{'id': 5133807031, 'qualifierId': 141, 'value': '52.5'}, {'id': 5133807033, 'qualifierId': 212, 'value': '3.5'}, {'id': 5133807035, 'qualifierId': 213, 'value': '3.38'}, {'id': 5133807029, 'qualifierId': 140, 'value': '43.6'}, {'id': 5133807027, 'qualifierId': 56, 'value': 'Back'}];es0bxxdxf6bco25evmg19ic4;M. Sofo;;;eh0tlbbhgwf3p4yblm4kxbvo4;Pass;;;;;;;;;;43,6;3,5;52,5;;3,38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;43,6;52,5;;;;;;;;0;17;8;Chicago Fire II;1028;MR;1,0
2706293907;170;1;1;17;9;4g68p0t2f5jzhzfr67i2rj1ex;1;43,9;49,1;2024-08-04T23:20:19.666Z;2024-08-04T23:20:22Z;[{'id': 5133807147, 'qualifierId': 56, 'value': 'Right'}, {'id': 5133807149, 'qualifierId': 140, 'value': '62.8'}, {'id': 5133807155, 'qualifierId': 213, 'value': '5.41'}, {'id': 5133807153, 'qualifierId': 212, 'value': '30.9'}, {'id': 5133807151, 'qualifierId': 141, 'value': '14.3'}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;eh0tlbbhgwf3p4yblm4kxbvo4;Pass;;;;;;;;;;62,8;30,9;14,3;;5,41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;62,8;14,3;;;;;;;;0;17;9;Chicago Fire II;1029;MC;1,0
2706293919;171;1;1;17;12;4g68p0t2f5jzhzfr67i2rj1ex;0;63,8;14,0;2024-08-04T23:20:22.778Z;2024-08-04T23:20:25Z;[{'id': 5133807239, 'qualifierId': 56, 'value': 'Right'}, {'id': 5133807241, 'qualifierId': 140, 'value': '94.1'}, {'id': 5133807247, 'qualifierId': 213, 'value': '0.03'}, {'id': 5133807243, 'qualifierId': 141, 'value': '15.2'}, {'id': 5133807245, 'qualifierId': 212, 'value': '31.8'}];6rgdv71lxh4cpz487ygvy5nv8;C. Berkley;;;eh0tlbbhgwf3p4yblm4kxbvo4;Pass;;;;;;;;;;94,1;31,8;15,2;;0,03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;94,1;15,2;;;;;;;;0;17;12;Chicago Fire II;1032;DR;1,0
2706293929;202;12;1;17;17;8o8m08he36u0j4w08aj2iodn8;1;11,8;82,2;2024-08-04T23:20:27.796Z;2024-08-05T00:03:04Z;[{'id': 5133807289, 'qualifierId': 140, 'value': '10.5'}, {'id': 5133807291, 'qualifierId': 141, 'value': '84.6'}, {'id': 5133807293, 'qualifierId': 212, 'value': '2.1'}, {'id': 5133807295, 'qualifierId': 213, 'value': '2.27'}, {'id': 5133807287, 'qualifierId': 56, 'value': 'Back'}];b3xoqrbmua9uzr0tw8kmnw9as;C. Cupps;;;eh0tlbbhgwf3p4yblm4kxbvo4;Clearance;;;;;;;;;;10,5;2,1;84,6;;2,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;10,5;84,6;;;;;;;;0;17;17;New York RB II;1037;DC;1,0
2706293933;203;4;1;17;19;8o8m08he36u0j4w08aj2iodn8;1;9,6;85,5;2024-08-04T23:20:29.588Z;2024-08-04T23:20:35Z;[{'id': 5133807453, 'qualifierId': 233, 'value': '172'}, {'id': 5133807355, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133807359, 'qualifierId': 285}, {'id': 5133807353, 'qualifierId': 294}, {'id': 5133807351, 'qualifierId': 13}, {'id': 5133807357, 'qualifierId': 152}];b3xoqrbmua9uzr0tw8kmnw9as;C. Cupps;;;eh0tlbbhgwf3p4yblm4kxbvo4;Foul;;;;;;;;;;;;;;;;;;;;172,0;1,0;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;17;19;New York RB II;1039;DC;1,0
2706293943;172;4;1;17;19;4g68p0t2f5jzhzfr67i2rj1ex;0;90,4;14,5;2024-08-04T23:20:29.589Z;2024-08-04T23:20:35Z;[{'id': 5133807443, 'qualifierId': 294}, {'id': 5133807447, 'qualifierId': 152}, {'id': 5133807441, 'qualifierId': 13}, {'id': 5133807445, 'qualifierId': 56, 'value': 'Right'}, {'id': 5133807475, 'qualifierId': 233, 'value': '203'}, {'id': 5133807449, 'qualifierId': 286}];65g50zt5gbo1lnrbc7uvwsbo4;T. Rosborough;;;eh0tlbbhgwf3p4yblm4kxbvo4;Foul;;;;;;;;;;;;;;;;;;;1,0;203,0;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;17;19;Chicago Fire II;1039;FW;1,0
2706294073;204;1;1;17;45;8o8m08he36u0j4w08aj2iodn8;1;4,2;86,0;2024-08-04T23:20:55.283Z;2024-08-04T23:20:56Z;[{'id': 5133808169, 'qualifierId': 140, 'value': '13.9'}, {'id': 5133808167, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133808175, 'qualifierId': 213, 'value': '0.56'}, {'id': 5133808163, 'qualifierId': 5}, {'id': 5133808165, 'qualifierId': 152}, {'id': 5133808171, 'qualifierId': 141, 'value': '95.4'}, {'id': 5133808173, 'qualifierId': 212, 'value': '12.0'}];b3xoqrbmua9uzr0tw8kmnw9as;C. Cupps;;;eh0tlbbhgwf3p4yblm4kxbvo4;Pass;;;;;;;;;;13,9;12,0;95,4;;0,56;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;13,9;95,4;;;;;;;;0;17;45;New York RB II;1065;DC;1,0
2706294093;205;1;1;17;46;8o8m08he36u0j4w08aj2iodn8;1;13,9;95,4;2024-08-04T23:20:56.836Z;2024-08-04T23:20:59Z;[{'id': 5133808245, 'qualifierId': 140, 'value': '26.1'}, {'id': 5133808247, 'qualifierId': 141, 'value': '74.3'}, {'id': 5133808243, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133808249, 'qualifierId': 212, 'value': '19.2'}, {'id': 5133808251, 'qualifierId': 213, 'value': '5.44'}];2atsox1bassuexlgta8h3us4p;C. Koffi;;;eh0tlbbhgwf3p4yblm4kxbvo4;Pass;;;;;;;;;;26,1;19,2;74,3;;5,44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;26,1;74,3;;;;;;;;0;17;46;New York RB II;1066;AML;1,0
2706294129;206;1;1;17;49;8o8m08he36u0j4w08aj2iodn8;1;30,5;70,0;2024-08-04T23:20:59.436Z;2024-08-04T23:21:04Z;[{'id': 5133808479, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133808485, 'qualifierId': 212, 'value': '19.1'}, {'id': 5133808481, 'qualifierId': 140, 'value': '43.4'}, {'id': 5133808487, 'qualifierId': 213, 'value': '5.50'}, {'id': 5133808483, 'qualifierId': 141, 'value': '50.1'}];4ycsifqidpgttuanylwsyts7o;C. Nagle;;;eh0tlbbhgwf3p4yblm4kxbvo4;Pass;;;;;;;;;;43,4;19,1;50,1;;5,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;43,4;50,1;;;;;;;;0;17;49;New York RB II;1069;MC;1,0
2706294139;207;1;1;17;54;8o8m08he36u0j4w08aj2iodn8;1;58,3;37,9;2024-08-04T23:21:04.444Z;2024-08-04T23:21:06Z;[{'id': 5133808545, 'qualifierId': 56, 'value': 'Right'}, {'id': 5133808547, 'qualifierId': 140, 'value': '62.1'}, {'id': 5133808549, 'qualifierId': 141, 'value': '10.9'}, {'id': 5133808551, 'qualifierId': 212, 'value': '18.8'}, {'id': 5133808553, 'qualifierId': 213, 'value': '4.93'}];4agnpztnedb7ql14bo477vspg;P. Soudan;;;eh0tlbbhgwf3p4yblm4kxbvo4;Pass;;;;;;;;;;62,1;18,8;10,9;;4,93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;62,1;10,9;;;;;;;;0;17;54;New York RB II;1074;AMC;1,0
