id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_Resume;value_PlayerPosition;value_JerseyNumber;value_TeamKit;value_Captain;value_TeamFormation;value_TeamPlayerFormation;value_DirectionOfPlay;value_Angle;value_KickOff;value_Zone;value_PassEndX;value_PassEndY;value_Length;value_LongBall;value_Chipped;value_LowGkIntervention;value_KeeperThrow;value_Launch;value_NextEventGoalKick;value_OppositeRelatedEventId;value_GoalKick;value_Low;value_IntendedTackleTarget;value_SwitchOfPlay;value_RightFooted;value_BlockedPass;value_OutSwinger;value_Offensive;value_Cross;value_BlockedCross;value_AttemptedTackle;value_Defensive;value_Foul;value_Direct;value_FreeKickTaken;value_TouchTypeControl;value_ShirtPull/Holding;value_Shove/Push;value_HeadPass;value_TouchTypePass;value_OverArm;value_TakeOnSpace;value_DeletedEventType;value_TakeOnOvertake;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_PullBack;value_TouchTypeClearance;value_BlockedClearance;value_Defensive1V1;value_Straight;value_LeftFooted;value_DrivenCross;value_GkY;value_GoalmouthZ;value_BlockedY;value_BoxLeft;value_LowCentre;value_NotAssisted;value_IndividualPlay;value_RegularPlay;value_GkX;value_Blocked;value_BlockedX;value_GoalmouthY;value_DefBlock;value_NotVisible;value_Unchallenged;value_Assist;value_RelatedEventId;value_Assisted;value_Left;value_InSwinger;value_IntentionalAssist;value_CornerTaken;value_FirstTouch;value_Head;value_CloseLeftAndHigh;value_FromCorner;value_SmallBoxCentre;value_Handball;value_YellowCard;value_TacticalFoul;value_PlayersCaughtOffside;value_Indirect;value_ThroughBall;value_BigChance;value_LowLeft;value_1On1;value_BoxCentre;value_Hands;value_ParriedDanger;value_Stooping;value_MediumGkIntervention;value_SavedOffLine;value_LastLine;value_Volley;value_High;value_OutOfBoxCentre;value_OutOfPlay;value_Right;value_RecklessOffence;value_Injury;value_InjuredPlayerId;value_OwnPlayer;value_OwnShotBlocked;value_GkHoof;value_Minutes;value_LowRight;value_FloatedCross;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_Collected;value_HighGkIntervention;value_Standing;value_OverhitCross;value_HighCentre;value_FollowsShotRebound;value_BoxRight;value_Diving;value_Overrun;value_SmallBoxRight;value_SixYardBlocked;value_ParriedSafe;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_PenaltyTakerId;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistTeam;value_FantasyAssistId;value_FantasyAssistType;value_FantasyAssistedBy;value_CausingPlayer;value_Scored;value_Tap;value_FlickOn;value_CloseRight;value_LeadingToAttempt;value_RelatedError1Id;value_GkKickFromHands;value_GoesToPenalties;value_KeeperTouched;value_Saved;value_Feet;value_CloseLeft;value_Missed;value_HighLeft;value_HitWoodwork;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2719191353;429;1;2;56;23;29nx7yxy1rdqv2oobqn5pjf8p;1;41,8;85,4;2024-09-11T22:23:00.384Z;2024-09-11T22:23:04Z;[{'id': 5204886613, 'qualifierId': 56, 'value': 'Back'}, {'id': 5204886621, 'qualifierId': 213, 'value': '5.06'}, {'id': 5204886619, 'qualifierId': 212, 'value': '8.7'}, {'id': 5204886617, 'qualifierId': 141, 'value': '73.3'}, {'id': 5204886615, 'qualifierId': 140, 'value': '44.6'}];cgcpmpetc768pyqb51qthq61g;R. Chukwu;;;cuki93nfns1amazemjivg2rys;Pass;;;;;;;;;;5,06;;;44,6;73,3;8,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;44,6;73,3;;;;;;;;0;56;23;New York City II;3383;DC;1,0
2719191355;430;1;2;56;27;29nx7yxy1rdqv2oobqn5pjf8p;0;44,6;73,3;2024-09-11T22:23:04.032Z;2024-09-11T23:28:47Z;[{'id': 5204886625, 'qualifierId': 56, 'value': 'Left'}, {'id': 5204886629, 'qualifierId': 141, 'value': '89.0'}, {'id': 5204886633, 'qualifierId': 213, 'value': '0.51'}, {'id': 5204886631, 'qualifierId': 212, 'value': '21.9'}, {'id': 5204886627, 'qualifierId': 140, 'value': '62.8'}];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;cuki93nfns1amazemjivg2rys;Pass;;;;;;;;;;0,51;;;62,8;89,0;21,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;62,8;89,0;;;;;;;;0;56;27;New York City II;3387;MC;1,0
2719191357;638;49;2;56;27;6ddsx316t3j0z6nolrky9k4r8;1;44,8;7,6;2024-09-11T22:23:04.881Z;2024-09-11T22:23:05Z;[];5bjavs7mhqjh1tlrfp4vj7od0;J. Lopez;;;cuki93nfns1amazemjivg2rys;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;56;27;Toronto II;3387;DR;1,0
2719191359;639;1;2;56;28;6ddsx316t3j0z6nolrky9k4r8;0;44,2;7,6;2024-09-11T22:23:05.194Z;2024-09-11T22:23:05Z;[{'id': 5204886641, 'qualifierId': 140, 'value': '60.2'}, {'id': 5204886643, 'qualifierId': 141, 'value': '13.5'}, {'id': 5204886647, 'qualifierId': 213, 'value': '0.23'}, {'id': 5204886639, 'qualifierId': 56, 'value': 'Right'}, {'id': 5204886645, 'qualifierId': 212, 'value': '17.3'}];5bjavs7mhqjh1tlrfp4vj7od0;J. Lopez;;;cuki93nfns1amazemjivg2rys;Pass;;;;;;;;;;0,23;;;60,2;13,5;17,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;60,2;13,5;;;;;;;;0;56;28;Toronto II;3388;DR;1,0
2719191361;431;1;2;56;29;29nx7yxy1rdqv2oobqn5pjf8p;1;42,1;86,8;2024-09-11T22:23:06.176Z;2024-09-11T22:23:08Z;[{'id': 5204886657, 'qualifierId': 213, 'value': '0.26'}, {'id': 5204886655, 'qualifierId': 212, 'value': '22.8'}, {'id': 5204886653, 'qualifierId': 141, 'value': '95.3'}, {'id': 5204886649, 'qualifierId': 56, 'value': 'Left'}, {'id': 5204886651, 'qualifierId': 140, 'value': '63.1'}];cgcpmpetc768pyqb51qthq61g;R. Chukwu;;;cuki93nfns1amazemjivg2rys;Pass;;;;;;;;;;0,26;;;63,1;95,3;22,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;63,1;95,3;;;;;;;;0;56;29;New York City II;3389;DC;1,0
2719191363;432;49;2;56;31;29nx7yxy1rdqv2oobqn5pjf8p;1;66,0;93,9;2024-09-11T22:23:08.448Z;2024-09-11T22:23:08Z;[];5qfwg7j8xrfv19ouu4gvrs00k;N. Edwards;;;cuki93nfns1amazemjivg2rys;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;;0;56;31;New York City II;3391;Sub;1,0
2719191369;433;3;2;56;34;29nx7yxy1rdqv2oobqn5pjf8p;0;75,9;87,1;2024-09-11T22:23:11.005Z;2024-09-13T11:34:52Z;[{'id': 5204886699, 'qualifierId': 233, 'value': '640'}, {'id': 5205652777, 'qualifierId': 465}, {'id': 5204886693, 'qualifierId': 286}, {'id': 5204886691, 'qualifierId': 56, 'value': 'Left'}];5qfwg7j8xrfv19ouu4gvrs00k;N. Edwards;;;cuki93nfns1amazemjivg2rys;Take On;;;;;;;;;;;;;;;;;;;;;;640,0;;;;;;;;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;;0;56;34;New York City II;3394;Sub;1,0
2719191367;640;7;2;56;34;6ddsx316t3j0z6nolrky9k4r8;0;24,1;12,9;2024-09-11T22:23:11.006Z;2024-09-13T11:34:56Z;[{'id': 5205652805, 'qualifierId': 384}, {'id': 5204886687, 'qualifierId': 56, 'value': 'Back'}, {'id': 5204886695, 'qualifierId': 233, 'value': '433'}, {'id': 5204886689, 'qualifierId': 285}];5bjavs7mhqjh1tlrfp4vj7od0;J. Lopez;;;cuki93nfns1amazemjivg2rys;Tackle;;;;;;;;;;;;;;;;;;;;;;433,0;;;;;;;;;;;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;56;34;Toronto II;3394;DR;1,0
2719191373;434;1;2;56;36;29nx7yxy1rdqv2oobqn5pjf8p;1;70,4;75,7;2024-09-11T22:23:13.872Z;2024-09-11T22:23:16Z;[{'id': 5204886709, 'qualifierId': 141, 'value': '52.7'}, {'id': 5204886705, 'qualifierId': 56, 'value': 'Center'}, {'id': 5204886713, 'qualifierId': 213, 'value': '4.52'}, {'id': 5204886711, 'qualifierId': 212, 'value': '15.9'}, {'id': 5204886707, 'qualifierId': 140, 'value': '67.5'}];c760g3hvhvi7nra7gpdrynn1m;J. Altobelli;;;cuki93nfns1amazemjivg2rys;Pass;;;;;;;;;;4,52;;;67,5;52,7;15,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;67,5;52,7;;;;;;;;0;56;36;New York City II;3396;Sub;1,0
2719191377;435;1;2;56;39;29nx7yxy1rdqv2oobqn5pjf8p;1;73,0;60,8;2024-09-11T22:23:16.673Z;2024-09-11T22:23:20Z;[{'id': 5204886727, 'qualifierId': 140, 'value': '78.6'}, {'id': 5204886733, 'qualifierId': 213, 'value': '5.51'}, {'id': 5204886731, 'qualifierId': 212, 'value': '8.2'}, {'id': 5204886729, 'qualifierId': 141, 'value': '52.4'}, {'id': 5204886725, 'qualifierId': 56, 'value': 'Center'}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;cuki93nfns1amazemjivg2rys;Pass;;;;;;;;;;5,51;;;78,6;52,4;8,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;78,6;52,4;;;;;;;;0;56;39;New York City II;3399;MC;1,0
2719191379;436;1;2;56;41;29nx7yxy1rdqv2oobqn5pjf8p;1;80,0;46,4;2024-09-11T22:23:18.016Z;2024-09-11T22:23:56Z;[{'id': 5204886807, 'qualifierId': 210, 'value': '15'}, {'id': 5204886743, 'qualifierId': 212, 'value': '7.0'}, {'id': 5204886741, 'qualifierId': 141, 'value': '56.7'}, {'id': 5204886737, 'qualifierId': 56, 'value': 'Center'}, {'id': 5204886739, 'qualifierId': 140, 'value': '80.7'}, {'id': 5204886745, 'qualifierId': 213, 'value': '1.47'}, {'id': 5204886809, 'qualifierId': 154}];6xu5v7x5zge1k83w40mmbxyzu;H. Ayari;1,0;;cuki93nfns1amazemjivg2rys;Pass;;;;;;;;;;1,47;;;80,7;56,7;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;80,7;56,7;;;;;;;;0;56;41;New York City II;3401;FWR;1,0
2719191381;437;15;2;56;42;29nx7yxy1rdqv2oobqn5pjf8p;1;82,4;50,5;2024-09-11T22:23:19.609Z;2024-09-13T11:35:44Z;[{'id': 5204886753, 'qualifierId': 56, 'value': 'Center'}, {'id': 5204886815, 'qualifierId': 154}, {'id': 5204886781, 'qualifierId': 20}, {'id': 5204886825, 'qualifierId': 328}, {'id': 5204886849, 'qualifierId': 233, 'value': '641'}, {'id': 5204886829, 'qualifierId': 147, 'value': '50.5'}, {'id': 5204886811, 'qualifierId': 79}, {'id': 5204886821, 'qualifierId': 102, 'value': '48.7'}, {'id': 5204886749, 'qualifierId': 22}, {'id': 5204886751, 'qualifierId': 18}, {'id': 5204886817, 'qualifierId': 55, 'value': '436'}, {'id': 5204886827, 'qualifierId': 146, 'value': '99.1'}, {'id': 5204886813, 'qualifierId': 29}, {'id': 5204886823, 'qualifierId': 103, 'value': '22.8'}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;cuki93nfns1amazemjivg2rys;Attempt Saved;;;;;;;;;;;;;;;;;;;;;;641,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22,8;50,5;;;;;1,0;;;99,1;48,7;;;;;436,0;1,0;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;99,1;50,5;48,7;22.8;436,0;6xu5v7x5zge1k83w40mmbxyzu;;0;56;42;New York City II;3402;MC;1,0
2719191375;641;10;2;56;42;6ddsx316t3j0z6nolrky9k4r8;1;2,5;49,4;2024-09-11T22:23:19.709Z;2024-09-13T11:36:51Z;[{'id': 5204886721, 'qualifierId': 182}, {'id': 5204886723, 'qualifierId': 56, 'value': 'Back'}, {'id': 5204886803, 'qualifierId': 233, 'value': '437'}, {'id': 5204886761, 'qualifierId': 174}, {'id': 5205653927, 'qualifierId': 178}, {'id': 5205654793, 'qualifierId': 377}];bn7qfn71x24fjl5d8t4p97kve;A. Rando;;;cuki93nfns1amazemjivg2rys;Save;;;;;;;;;;;;;;;;;;;;;;437,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;56;42;Toronto II;3402;GK;1,0
2719191387;438;2;2;56;48;29nx7yxy1rdqv2oobqn5pjf8p;1;85,1;50,3;2024-09-11T22:23:25.114Z;2024-09-11T23:12:54Z;[{'id': 5204886771, 'qualifierId': 56, 'value': 'Center'}, {'id': 5204886767, 'qualifierId': 141, 'value': '41.0'}, {'id': 5204886769, 'qualifierId': 7, 'value': '5l9js12tsf18c7st0oac3swes'}, {'id': 5204886885, 'qualifierId': 297}, {'id': 5204886765, 'qualifierId': 140, 'value': '90.8'}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;cuki93nfns1amazemjivg2rys;Offside Pass;;;;;;;;;;;;;90,8;41,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;90,8;41,0;;;;;;;;0;56;48;New York City II;3408;MC;1,0
2719191383;642;55;2;56;48;6ddsx316t3j0z6nolrky9k4r8;1;10,5;52,4;2024-09-11T22:23:25.115Z;2024-09-13T11:36:46Z;[];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;cuki93nfns1amazemjivg2rys;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;56;48;Toronto II;3408;DL;1,0
2719191393;643;1;2;57;11;6ddsx316t3j0z6nolrky9k4r8;1;10,5;54,0;2024-09-11T22:23:48.774Z;2024-09-11T22:23:51Z;[{'id': 5204886845, 'qualifierId': 213, 'value': '4.79'}, {'id': 5204886839, 'qualifierId': 140, 'value': '11.7'}, {'id': 5204886833, 'qualifierId': 5}, {'id': 5204886835, 'qualifierId': 241}, {'id': 5204886837, 'qualifierId': 56, 'value': 'Back'}, {'id': 5204886843, 'qualifierId': 212, 'value': '16.3'}, {'id': 5204886841, 'qualifierId': 141, 'value': '30.1'}];bn7qfn71x24fjl5d8t4p97kve;A. Rando;;;cuki93nfns1amazemjivg2rys;Pass;;;;;;;;;;4,79;;;11,7;30,1;16,3;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;11,7;30,1;;;;;;;;0;57;11;Toronto II;3431;GK;1,0
2719191395;644;1;2;57;14;6ddsx316t3j0z6nolrky9k4r8;1;11,8;26,7;2024-09-11T22:23:51.258Z;2024-09-11T22:23:56Z;[{'id': 5204886853, 'qualifierId': 56, 'value': 'Back'}, {'id': 5204886861, 'qualifierId': 213, 'value': '1.64'}, {'id': 5204886859, 'qualifierId': 212, 'value': '19.0'}, {'id': 5204886857, 'qualifierId': 141, 'value': '54.5'}, {'id': 5204886855, 'qualifierId': 140, 'value': '10.5'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;cuki93nfns1amazemjivg2rys;Pass;;;;;;;;;;1,64;;;10,5;54,5;19,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;10,5;54,5;;;;;;;;0;57;14;Toronto II;3434;DL;1,0
2719191397;645;1;2;57;19;6ddsx316t3j0z6nolrky9k4r8;0;10,3;60,3;2024-09-11T22:23:56.321Z;2024-09-11T22:24:00Z;[{'id': 5204886877, 'qualifierId': 1}, {'id': 5204886867, 'qualifierId': 56, 'value': 'Back'}, {'id': 5204886875, 'qualifierId': 213, 'value': '0.78'}, {'id': 5204886883, 'qualifierId': 157}, {'id': 5204886871, 'qualifierId': 141, 'value': '100.0'}, {'id': 5204886873, 'qualifierId': 212, 'value': '40.0'}, {'id': 5204886869, 'qualifierId': 140, 'value': '37.3'}];bn7qfn71x24fjl5d8t4p97kve;A. Rando;;;cuki93nfns1amazemjivg2rys;Pass;;;;;;;;;;0,78;;;37,3;100,0;40,0;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;37,3;100,0;;;;;;;;0;57;19;Toronto II;3439;GK;1,0
2719191401;439;5;2;57;21;29nx7yxy1rdqv2oobqn5pjf8p;1;61,7;-1,4;2024-09-11T22:23:58.368Z;2024-09-11T23:18:18Z;[{'id': 5204886889, 'qualifierId': 347}, {'id': 5204886887, 'qualifierId': 56, 'value': 'Right'}, {'id': 5204886891, 'qualifierId': 233, 'value': '646'}];5l9js12tsf18c7st0oac3swes;T. Rigopoulos;;;cuki93nfns1amazemjivg2rys;Out;;;;;;;;;;;;;;;;;;;;;;646,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;;0;57;21;New York City II;3441;Sub;1,0
2719191399;646;5;2;57;21;6ddsx316t3j0z6nolrky9k4r8;0;38,3;101,4;2024-09-11T22:23:58.368Z;2024-09-11T23:18:18Z;[{'id': 5204886895, 'qualifierId': 233, 'value': '439'}, {'id': 5204886879, 'qualifierId': 56, 'value': 'Back'}, {'id': 5204886881, 'qualifierId': 347}];bn7qfn71x24fjl5d8t4p97kve;A. Rando;;;cuki93nfns1amazemjivg2rys;Out;;;;;;;;;;;;;;;;;;;;;;439,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;57;21;Toronto II;3441;GK;1,0
2719191403;440;1;2;57;27;29nx7yxy1rdqv2oobqn5pjf8p;1;60,1;0,0;2024-09-11T22:24:04.160Z;2024-09-11T22:24:07Z;[{'id': 5204886901, 'qualifierId': 56, 'value': 'Center'}, {'id': 5204886903, 'qualifierId': 140, 'value': '58.5'}, {'id': 5204886909, 'qualifierId': 213, 'value': '1.68'}, {'id': 5204886899, 'qualifierId': 107}, {'id': 5204886907, 'qualifierId': 212, 'value': '15.4'}, {'id': 5204886905, 'qualifierId': 141, 'value': '21.8'}];5l9js12tsf18c7st0oac3swes;T. Rigopoulos;;;cuki93nfns1amazemjivg2rys;Pass;;;;;;;;;;1,68;;;58,5;21,8;15,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;58,5;21,8;;;;;;;;0;57;27;New York City II;3447;Sub;1,0
2719191405;441;1;2;57;30;29nx7yxy1rdqv2oobqn5pjf8p;1;59,3;20,9;2024-09-11T22:24:07.024Z;2024-09-11T22:24:09Z;[{'id': 5204886919, 'qualifierId': 141, 'value': '11.7'}, {'id': 5204886915, 'qualifierId': 56, 'value': 'Right'}, {'id': 5204886917, 'qualifierId': 140, 'value': '51.1'}, {'id': 5204886921, 'qualifierId': 212, 'value': '10.6'}, {'id': 5204886923, 'qualifierId': 213, 'value': '3.77'}];c760g3hvhvi7nra7gpdrynn1m;J. Altobelli;;;cuki93nfns1amazemjivg2rys;Pass;;;;;;;;;;3,77;;;51,1;11,7;10,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;51,1;11,7;;;;;;;;0;57;30;New York City II;3450;Sub;1,0
2719191407;442;1;2;57;32;29nx7yxy1rdqv2oobqn5pjf8p;1;47,9;13,7;2024-09-11T22:24:09.824Z;2024-09-11T22:24:11Z;[{'id': 5204886933, 'qualifierId': 140, 'value': '51.0'}, {'id': 5204886931, 'qualifierId': 56, 'value': 'Center'}, {'id': 5204886939, 'qualifierId': 213, 'value': '1.07'}, {'id': 5204886937, 'qualifierId': 212, 'value': '6.8'}, {'id': 5204886935, 'qualifierId': 141, 'value': '22.5'}];7z57s6veqr3k87quyd6i7fgx6;M. Fisher;;;cuki93nfns1amazemjivg2rys;Pass;;;;;;;;;;1,07;;;51,0;22,5;6,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;51,0;22,5;;;;;;;;0;57;32;New York City II;3452;DL;1,0
