id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_Captain;value_TeamKit;value_TeamPlayerFormation;value_PlayerPosition;value_Involved;value_JerseyNumber;value_Resume;value_DirectionOfPlay;value_PassEndY;value_KickOff;value_Length;value_PassEndX;value_Zone;value_Angle;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_DeletedEventType;value_HeadPass;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_Direct;value_AttemptedTackle;value_Foul;value_FreeKickTaken;value_Chipped;value_Cross;value_Assist;value_GoalmouthY;value_RightFooted;value_OutOfBoxCentre;value_GkX;value_Assisted;value_GkY;value_GoalmouthZ;value_IndividualPlay;value_RegularPlay;value_RelatedEventId;value_High;value_NextEventGoalKick;value_Low;value_GoalKick;value_SwitchOfPlay;value_ShirtPull/Holding;value_Head;value_NotAssisted;value_LeftFooted;value_SixYardBlocked;value_BoxLeft;value_BlockedX;value_FirstTouch;value_Blocked;value_BlockedY;value_SetPiece;value_LowLeft;value_DefBlock;value_IntentionalAssist;value_FastBreak;value_BoxCentre;value_LowCentre;value_Right;value_IncorrectOutOfPlayDecision;value_Left;value_InSwinger;value_CornerTaken;value_IntendedTackleTarget;value_BlockedPass;value_HighLeft;value_LayOff;value_KeeperThrow;value_BoxRight;value_Hands;value_Diving;value_ParriedSafe;value_Collected;value_Stooping;value_OverArm;value_HighCentre;value_OutSwinger;value_FromCorner;value_RecklessOffence;value_YellowCard;value_Overrun;value_BlockedCross;value_Shove/Push;value_CloseRight;value_35Centre;value_PlayersCaughtOffside;value_Indirect;value_SmallBoxCentre;value_BigChance;value_NotPastGoalLine;value_SwerveRight;value_LowRight;value_FlickOn;value_HighRight;value_Minutes;value_EndType;value_TacticalFoul;value_NotVisible;value_SwerveLeft;value_HighClaim;value_GoalShotTimestamp;value_GoalShotGameClock;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_CloseHigh;value_Weak;value_SoloRun;value_Injury;value_InjuredPlayerId;value_SmallBoxRight;value_Feet;value_ParriedDanger;value_TimeWasting;value_ExcessiveCelebration;value_MisHit;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2725274495;400;1;2;50;53;8o8m08he36u0j4w08aj2iodn8;1;56,2;75,3;2024-09-24T00:12:12.322Z;2024-09-24T00:12:13Z;[{'id': 5238037949, 'qualifierId': 212, 'value': '5.4'}, {'id': 5238037951, 'qualifierId': 213, 'value': '2.17'}, {'id': 5238037945, 'qualifierId': 140, 'value': '53.3'}, {'id': 5238037943, 'qualifierId': 56, 'value': 'Left'}, {'id': 5238037947, 'qualifierId': 141, 'value': '81.8'}];2atsox1bassuexlgta8h3us4p;C. Koffi;;;cykadqh93a5grwwwfzwgk1sk;Pass;;;;;;;;;;81,8;;5,4;53,3;;2,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;53,3;81,8;;;;;;;0;0;50;53;Orlando City B;3053;FWL;1,0
2725274503;401;1;2;50;54;8o8m08he36u0j4w08aj2iodn8;1;53,3;81,8;2024-09-24T00:12:13.234Z;2024-09-24T00:12:15Z;[{'id': 5238038015, 'qualifierId': 212, 'value': '9.4'}, {'id': 5238038013, 'qualifierId': 141, 'value': '90.4'}, {'id': 5238038009, 'qualifierId': 56, 'value': 'Left'}, {'id': 5238038011, 'qualifierId': 140, 'value': '60.3'}, {'id': 5238038017, 'qualifierId': 213, 'value': '0.67'}];64wbk2nsrs0ru0hjcq0lenwgk;S. Oregel;;;cykadqh93a5grwwwfzwgk1sk;Pass;;;;;;;;;;90,4;;9,4;60,3;;0,67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;60,3;90,4;;;;;;;0;0;50;54;Orlando City B;3054;MC;1,0
2725274519;402;1;2;50;57;8o8m08he36u0j4w08aj2iodn8;1;60,3;90,4;2024-09-24T00:12:15.794Z;2024-09-24T00:12:18Z;[{'id': 5238038071, 'qualifierId': 141, 'value': '83.8'}, {'id': 5238038073, 'qualifierId': 212, 'value': '7.3'}, {'id': 5238038075, 'qualifierId': 213, 'value': '3.80'}, {'id': 5238038069, 'qualifierId': 140, 'value': '54.8'}, {'id': 5238038067, 'qualifierId': 56, 'value': 'Left'}];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;cykadqh93a5grwwwfzwgk1sk;Pass;;;;;;;;;;83,8;;7,3;54,8;;3,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;54,8;83,8;;;;;;;0;0;50;57;Orlando City B;3057;FW;1,0
2725274569;403;1;2;51;0;8o8m08he36u0j4w08aj2iodn8;1;52,8;82,9;2024-09-24T00:12:19.370Z;2024-09-24T00:12:26Z;[{'id': 5238038347, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238038355, 'qualifierId': 213, 'value': '4.04'}, {'id': 5238038353, 'qualifierId': 212, 'value': '32.4'}, {'id': 5238038349, 'qualifierId': 140, 'value': '33.7'}, {'id': 5238038351, 'qualifierId': 141, 'value': '45.5'}, {'id': 5238038357, 'qualifierId': 1}];64wbk2nsrs0ru0hjcq0lenwgk;S. Oregel;;;cykadqh93a5grwwwfzwgk1sk;Pass;;;;;;;;;;45,5;;32,4;33,7;;4,04;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;33,7;45,5;;;;;;;0;0;51;0;Orlando City B;3060;MC;1,0
2725274595;404;1;2;51;7;8o8m08he36u0j4w08aj2iodn8;1;46,9;35,4;2024-09-24T00:12:26.322Z;2024-09-24T00:12:30Z;[{'id': 5238038481, 'qualifierId': 212, 'value': '23.4'}, {'id': 5238038479, 'qualifierId': 141, 'value': '69.8'}, {'id': 5238038475, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238038483, 'qualifierId': 213, 'value': '1.59'}, {'id': 5238038477, 'qualifierId': 140, 'value': '46.5'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;cykadqh93a5grwwwfzwgk1sk;Pass;;;;;;;;;;69,8;;23,4;46,5;;1,59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;46,5;69,8;;;;;;;0;0;51;7;Orlando City B;3067;DL;1,0
2725274615;405;1;2;51;12;8o8m08he36u0j4w08aj2iodn8;1;58,7;70,2;2024-09-24T00:12:30.658Z;2024-09-24T00:12:35Z;[{'id': 5238038571, 'qualifierId': 140, 'value': '70.0'}, {'id': 5238038577, 'qualifierId': 213, 'value': '0.96'}, {'id': 5238038569, 'qualifierId': 56, 'value': 'Left'}, {'id': 5238038575, 'qualifierId': 212, 'value': '20.6'}, {'id': 5238038573, 'qualifierId': 141, 'value': '95.0'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;cykadqh93a5grwwwfzwgk1sk;Pass;;;;;;;;;;95,0;;20,6;70,0;;0,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;70,0;95,0;;;;;;;0;0;51;12;Orlando City B;3072;DC;1,0
2725274617;406;1;2;51;17;8o8m08he36u0j4w08aj2iodn8;0;71,2;91,7;2024-09-24T00:12:35.635Z;2024-09-24T00:12:36Z;[{'id': 5238038589, 'qualifierId': 212, 'value': '9.2'}, {'id': 5238038585, 'qualifierId': 140, 'value': '67.6'}, {'id': 5238038583, 'qualifierId': 56, 'value': 'Left'}, {'id': 5238038591, 'qualifierId': 213, 'value': '4.29'}, {'id': 5238038587, 'qualifierId': 141, 'value': '79.4'}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;cykadqh93a5grwwwfzwgk1sk;Pass;;;;;;;;;;79,4;;9,2;67,6;;4,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;67,6;79,4;;;;;;;0;0;51;17;Orlando City B;3077;DC;1,0
2725274619;445;49;2;51;18;479lsfr4cwlzewpbuda3y2xv4;1;29,1;23,0;2024-09-24T00:12:36.828Z;2024-09-24T00:12:36Z;[];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;cykadqh93a5grwwwfzwgk1sk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;51;18;Chicago Fire II;3078;AMR;1,0
2725274657;446;1;2;51;25;479lsfr4cwlzewpbuda3y2xv4;1;42,5;62,9;2024-09-24T00:12:44.018Z;2024-09-24T00:12:46Z;[{'id': 5238038771, 'qualifierId': 141, 'value': '77.8'}, {'id': 5238038773, 'qualifierId': 212, 'value': '10.2'}, {'id': 5238038769, 'qualifierId': 140, 'value': '41.7'}, {'id': 5238038775, 'qualifierId': 213, 'value': '1.65'}, {'id': 5238038767, 'qualifierId': 56, 'value': 'Back'}];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;cykadqh93a5grwwwfzwgk1sk;Pass;;;;;;;;;;77,8;;10,2;41,7;;1,65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;41,7;77,8;;;;;;;0;0;51;25;Chicago Fire II;3085;AMR;1,0
2725274665;447;1;2;51;27;479lsfr4cwlzewpbuda3y2xv4;1;38,4;79,0;2024-09-24T00:12:46.520Z;2024-09-24T00:12:50Z;[{'id': 5238038835, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238038843, 'qualifierId': 213, 'value': '3.88'}, {'id': 5238038839, 'qualifierId': 141, 'value': '70.6'}, {'id': 5238038837, 'qualifierId': 140, 'value': '32.4'}, {'id': 5238038841, 'qualifierId': 212, 'value': '8.5'}];bdgjmawy0anbgy1tz87ocvd9l;L. Petrasso;;;cykadqh93a5grwwwfzwgk1sk;Pass;;;;;;;;;;70,6;;8,5;32,4;;3,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;32,4;70,6;;;;;;;0;0;51;27;Chicago Fire II;3087;DC;1,0
2725274683;448;1;2;51;31;479lsfr4cwlzewpbuda3y2xv4;1;31,6;67,2;2024-09-24T00:12:50.132Z;2024-09-24T00:12:53Z;[{'id': 5238038945, 'qualifierId': 141, 'value': '37.6'}, {'id': 5238038943, 'qualifierId': 140, 'value': '29.4'}, {'id': 5238038941, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238038947, 'qualifierId': 212, 'value': '20.3'}, {'id': 5238038949, 'qualifierId': 213, 'value': '4.60'}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;cykadqh93a5grwwwfzwgk1sk;Pass;;;;;;;;;;37,6;;20,3;29,4;;4,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;29,4;37,6;;;;;;;0;0;51;31;Chicago Fire II;3091;MC;1,0
2725274709;449;1;2;51;34;479lsfr4cwlzewpbuda3y2xv4;1;33,4;26,1;2024-09-24T00:12:53.477Z;2024-09-24T00:12:58Z;[{'id': 5238039087, 'qualifierId': 141, 'value': '33.9'}, {'id': 5238039083, 'qualifierId': 56, 'value': 'Center'}, {'id': 5238039089, 'qualifierId': 212, 'value': '21.2'}, {'id': 5238039085, 'qualifierId': 140, 'value': '52.9'}, {'id': 5238039091, 'qualifierId': 213, 'value': '0.25'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;cykadqh93a5grwwwfzwgk1sk;Pass;;;;;;;;;;33,9;;21,2;52,9;;0,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;52,9;33,9;;;;;;;0;0;51;34;Chicago Fire II;3094;DL;1,0
2725274713;407;83;2;51;38;8o8m08he36u0j4w08aj2iodn8;0;46,1;52,5;2024-09-24T00:12:57.483Z;2024-09-24T00:13:27Z;[{'id': 5238039793, 'qualifierId': 399, 'value': '2b8nmdlsqa9wxn8xlujvyaqga'}];2atsox1bassuexlgta8h3us4p;C. Koffi;;;cykadqh93a5grwwwfzwgk1sk;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;0;0;51;38;Orlando City B;3098;FWL;1,0
2725274711;450;61;2;51;39;479lsfr4cwlzewpbuda3y2xv4;0;52,7;39,7;2024-09-24T00:12:58.197Z;2024-09-24T00:12:58Z;[{'id': 5238039099, 'qualifierId': 56, 'value': 'Center'}];2b8nmdlsqa9wxn8xlujvyaqga;J. Lynn;;;cykadqh93a5grwwwfzwgk1sk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;51;39;Chicago Fire II;3099;FW;1,0
2725274719;408;49;2;51;41;8o8m08he36u0j4w08aj2iodn8;1;38,2;49,3;2024-09-24T00:12:59.971Z;2024-09-24T00:15:38Z;[];38p90lsdc5iv1jvjbhiinv6ne;J. Casas;;;cykadqh93a5grwwwfzwgk1sk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;0;0;51;41;Orlando City B;3101;MC;1,0
2725274727;409;1;2;51;41;8o8m08he36u0j4w08aj2iodn8;1;38,2;43,6;2024-09-24T00:13:00.091Z;2024-09-24T00:13:01Z;[{'id': 5238039201, 'qualifierId': 212, 'value': '11.5'}, {'id': 5238039199, 'qualifierId': 141, 'value': '52.3'}, {'id': 5238039203, 'qualifierId': 213, 'value': '2.60'}, {'id': 5238039195, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238039197, 'qualifierId': 140, 'value': '28.8'}];38p90lsdc5iv1jvjbhiinv6ne;J. Casas;;;cykadqh93a5grwwwfzwgk1sk;Pass;;;;;;;;;;52,3;;11,5;28,8;;2,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;28,8;52,3;;;;;;;0;0;51;41;Orlando City B;3101;MC;1,0
2725274731;410;1;2;51;42;8o8m08he36u0j4w08aj2iodn8;1;28,9;57,0;2024-09-24T00:13:00.995Z;2024-09-24T00:15:48Z;[{'id': 5238039221, 'qualifierId': 212, 'value': '15.2'}, {'id': 5238039219, 'qualifierId': 141, 'value': '57.7'}, {'id': 5238039223, 'qualifierId': 213, 'value': '0.03'}, {'id': 5238039213, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238039217, 'qualifierId': 140, 'value': '43.4'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;cykadqh93a5grwwwfzwgk1sk;Pass;;;;;;;;;;57,7;;15,2;43,4;;0,03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;43,4;57,7;;;;;;;0;0;51;42;Orlando City B;3102;DC;1,0
2725274749;411;1;2;51;43;8o8m08he36u0j4w08aj2iodn8;1;48,6;48,6;2024-09-24T00:13:02.211Z;2024-09-24T00:13:04Z;[{'id': 5238039315, 'qualifierId': 56, 'value': 'Center'}, {'id': 5238039317, 'qualifierId': 140, 'value': '65.5'}, {'id': 5238039319, 'qualifierId': 141, 'value': '46.8'}, {'id': 5238039321, 'qualifierId': 212, 'value': '17.8'}, {'id': 5238039323, 'qualifierId': 213, 'value': '6.21'}];64wbk2nsrs0ru0hjcq0lenwgk;S. Oregel;;;cykadqh93a5grwwwfzwgk1sk;Pass;;;;;;;;;;46,8;;17,8;65,5;;6,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;65,5;46,8;;;;;;;0;0;51;43;Orlando City B;3103;MC;1,0
2725274759;412;1;2;51;45;8o8m08he36u0j4w08aj2iodn8;1;68,5;46,4;2024-09-24T00:13:04.179Z;2024-09-24T01:07:56Z;[{'id': 5238039339, 'qualifierId': 56, 'value': 'Right'}, {'id': 5238039347, 'qualifierId': 213, 'value': '4.83'}, {'id': 5238039341, 'qualifierId': 140, 'value': '70.4'}, {'id': 5238039343, 'qualifierId': 141, 'value': '20.6'}, {'id': 5238039345, 'qualifierId': 212, 'value': '17.7'}];5ehbz7f56cmfamc29fnk3yuax;L. Prpa;;;cykadqh93a5grwwwfzwgk1sk;Pass;;;;;;;;;;20,6;;17,7;70,4;;4,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;70,4;20,6;;;;;;;0;0;51;45;Orlando City B;3105;MC;1,0
2725274775;413;1;2;51;49;8o8m08he36u0j4w08aj2iodn8;1;72,2;20,5;2024-09-24T00:13:07.628Z;2024-09-24T00:13:09Z;[{'id': 5238039431, 'qualifierId': 212, 'value': '23.0'}, {'id': 5238039427, 'qualifierId': 140, 'value': '74.8'}, {'id': 5238039425, 'qualifierId': 56, 'value': 'Center'}, {'id': 5238039433, 'qualifierId': 213, 'value': '1.45'}, {'id': 5238039429, 'qualifierId': 141, 'value': '54.1'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;cykadqh93a5grwwwfzwgk1sk;Pass;;;;;;;;;;54,1;;23,0;74,8;;1,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;74,8;54,1;;;;;;;0;0;51;49;Orlando City B;3109;FWR;1,0
2725274785;414;1;2;51;51;8o8m08he36u0j4w08aj2iodn8;1;74,8;54,1;2024-09-24T00:13:09.603Z;2024-09-24T01:08:03Z;[{'id': 5238039491, 'qualifierId': 141, 'value': '40.3'}, {'id': 5238039489, 'qualifierId': 140, 'value': '82.2'}, {'id': 5238039495, 'qualifierId': 213, 'value': '5.40'}, {'id': 5238039493, 'qualifierId': 212, 'value': '12.2'}, {'id': 5238039487, 'qualifierId': 56, 'value': 'Center'}];2atsox1bassuexlgta8h3us4p;C. Koffi;;;cykadqh93a5grwwwfzwgk1sk;Pass;;;;;;;;;;40,3;;12,2;82,2;;5,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;82,2;40,3;;;;;;;0;0;51;51;Orlando City B;3111;FWL;1,0
2725274789;415;61;2;51;52;8o8m08he36u0j4w08aj2iodn8;0;81,1;42,4;2024-09-24T00:13:11.523Z;2024-09-24T00:13:11Z;[{'id': 5238039501, 'qualifierId': 56, 'value': 'Center'}];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;cykadqh93a5grwwwfzwgk1sk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;0;0;51;52;Orlando City B;3112;FW;1,0
2725274791;451;49;2;51;53;479lsfr4cwlzewpbuda3y2xv4;1;27,4;56,1;2024-09-24T00:13:11.960Z;2024-09-24T00:13:12Z;[];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;cykadqh93a5grwwwfzwgk1sk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;51;53;Chicago Fire II;3113;MC;1,0
2725274799;452;1;2;51;53;479lsfr4cwlzewpbuda3y2xv4;1;27,7;56,4;2024-09-24T00:13:12.523Z;2024-09-24T00:13:15Z;[{'id': 5238039553, 'qualifierId': 140, 'value': '30.8'}, {'id': 5238039555, 'qualifierId': 141, 'value': '62.0'}, {'id': 5238039559, 'qualifierId': 213, 'value': '0.86'}, {'id': 5238039557, 'qualifierId': 212, 'value': '5.0'}, {'id': 5238039551, 'qualifierId': 56, 'value': 'Back'}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;cykadqh93a5grwwwfzwgk1sk;Pass;;;;;;;;;;62,0;;5,0;30,8;;0,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;30,8;62,0;;;;;;;0;0;51;53;Chicago Fire II;3113;MC;1,0
2725274803;453;1;2;51;57;479lsfr4cwlzewpbuda3y2xv4;0;48,6;71,8;2024-09-24T00:13:15.762Z;2024-09-24T00:13:17Z;[{'id': 5238039581, 'qualifierId': 141, 'value': '74.2'}, {'id': 5238039579, 'qualifierId': 140, 'value': '72.3'}, {'id': 5238039583, 'qualifierId': 212, 'value': '24.9'}, {'id': 5238039577, 'qualifierId': 56, 'value': 'Center'}, {'id': 5238039585, 'qualifierId': 213, 'value': '0.07'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;cykadqh93a5grwwwfzwgk1sk;Pass;;;;;;;;;;74,2;;24,9;72,3;;0,07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;72,3;74,2;;;;;;;0;0;51;57;Chicago Fire II;3117;AMC;1,0
2725274807;416;8;2;52;0;8o8m08he36u0j4w08aj2iodn8;1;30,6;26,5;2024-09-24T00:13:18.764Z;2024-09-24T00:13:35Z;[{'id': 5238039609, 'qualifierId': 56, 'value': 'Back'}];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;;cykadqh93a5grwwwfzwgk1sk;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;0;0;52;0;Orlando City B;3120;DR;1,0
2725274811;417;43;2;52;1;8o8m08he36u0j4w08aj2iodn8;1;0,0;0,0;2024-09-24T00:13:19.579Z;2024-09-24T00:13:33Z;[{'id': 5238039777, 'qualifierId': 399, 'value': 'brzi1qy5hkx7zhxhjykg8ox78'}, {'id': 5238040057, 'qualifierId': 144, 'value': '83'}];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;;cykadqh93a5grwwwfzwgk1sk;Deleted event;;;;;;;;;;;;;;;;;;;;;83,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;0;0;52;1;Orlando City B;3121;DR;1,0
