id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_Captain;value_Involved;value_JerseyNumber;value_Resume;value_TeamPlayerFormation;value_TeamKit;value_PlayerPosition;value_DirectionOfPlay;value_PassEndY;value_KickOff;value_PassEndX;value_Angle;value_Zone;value_Length;value_Launch;value_LongBall;value_HeadPass;value_DeletedEventType;value_Offensive;value_OppositeRelatedEventId;value_TakeOnOvertake;value_Defensive;value_TouchTypeControl;value_TouchTypePass;value_Chipped;value_SwitchOfPlay;value_NextEventThrowIn;value_ThrowIn;value_TakeOnSpace;value_TouchTypeClearance;value_PlayersCaughtOffside;value_Indirect;value_FreeKickTaken;value_LayOff;value_LowGkIntervention;value_KeeperThrow;value_IntendedTackleTarget;value_LeftFooted;value_Cross;value_OutSwinger;value_Defensive1V1;value_Foul;value_Direct;value_ShirtPull/Holding;value_MediumGkIntervention;value_OutOfPlay;value_Assist;value_IntentionalAssist;value_GoalmouthY;value_GoalmouthZ;value_OutOfBoxCentre;value_GkY;value_RegularPlay;value_RelatedEventId;value_GkX;value_Assisted;value_HighLeft;value_FirstTouch;value_NextEventGoalKick;value_Low;value_GoalKick;value_TacticalFoul;value_YellowCard;value_RightFooted;value_InSwinger;value_BlockedX;value_Head;value_BoxCentre;value_LowLeft;value_SetPiece;value_BlockedY;value_ParriedDanger;value_Diving;value_Hands;value_Volley;value_IndividualPlay;value_SmallBoxCentre;value_LowCentre;value_NotAssisted;value_Blocked;value_SixYardBlocked;value_DefBlock;value_High;value_NotVisible;value_Overrun;value_BoxRight;value_GoalShotGameClock;value_SwerveLeft;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_Right;value_Left;value_CornerTaken;value_FromCorner;value_CloseLeft;value_BlockedPass;value_HighCentre;value_Caught;value_HighGkIntervention;value_Standing;value_GoalDisallowed;value_AttemptedTackle;value_FreeKick;value_HighRight;value_OtherObstacle;value_BallHitsReferee;value_InjuredPlayerId;value_Injury;value_DrivenCross;value_Straight;value_OverArm;value_BigChance;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_BoxDeepRight;value_CloseRight;value_Collected;value_FlickOn;value_PullBack;value_BoxLeft;value_1On1;value_FastBreak;value_OverhitCross;value_NotPastGoalLine;value_OtherBodyPart;value_HighClaim;value_TempShotOn;value_Minutes;value_Handball;value_EndType;value_Tactical;value_RecklessOffence;value_MisHit;value_Argument;value_Stooping;value_ParriedSafe;value_TempMissed;value_BlockedCross;value_NotRetreating;value_Reaching;value_GkKickFromHands;value_FollowsADribble;value_Shove/Push;value_SmallBoxRight;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2698786065;214;1;1;22;53;1pc6sx2h4rp113ldkbp5d2xas;1;30,6;4,6;2024-06-30T23:27:34.349Z;2024-06-30T23:27:36Z;[{'id': 5092388763, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092388769, 'qualifierId': 212, 'value': '5.1'}, {'id': 5092388771, 'qualifierId': 213, 'value': '0.96'}, {'id': 5092388767, 'qualifierId': 141, 'value': '10.8'}, {'id': 5092388765, 'qualifierId': 140, 'value': '33.4'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;dqs7tmlozg5uboejmde2oa7tg;Pass;;;;;;;;;;10,8;;33,4;0,96;;5,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;33,4;10,8;;;;;;;0;0;22;53;Houston Dynamo II;1373;DR;1,0
2698786067;215;43;1;22;55;1pc6sx2h4rp113ldkbp5d2xas;1;0,0;0,0;2024-06-30T23:27:36.413Z;2024-06-30T23:27:44Z;[{'id': 5092388775, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092388983, 'qualifierId': 144, 'value': '61'}];1gmj4ge2sog221wqkmap8kidw;A. Martinez;;;dqs7tmlozg5uboejmde2oa7tg;Deleted event;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;22;55;Houston Dynamo II;1375;MC;1,0
2698786071;190;43;1;22;56;7pmw399vh2v44cjle4fkklp1w;1;0,0;0,0;2024-06-30T23:27:37.307Z;2024-06-30T23:27:43Z;[{'id': 5092388947, 'qualifierId': 144, 'value': '49'}];9ph8wasuz3ndre586gople49g;S. Annor Gyamfi;;;dqs7tmlozg5uboejmde2oa7tg;Deleted event;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;22;56;Minnesota United II;1376;FW;1,0
2698786105;216;4;1;22;59;1pc6sx2h4rp113ldkbp5d2xas;1;38,0;20,0;2024-06-30T23:27:39.946Z;2024-06-30T23:28:15Z;[{'id': 5092389851, 'qualifierId': 295}, {'id': 5092388935, 'qualifierId': 152}, {'id': 5092388931, 'qualifierId': 13}, {'id': 5092388941, 'qualifierId': 233, 'value': '191'}, {'id': 5092388945, 'qualifierId': 286}, {'id': 5092388933, 'qualifierId': 56, 'value': 'Back'}];1gmj4ge2sog221wqkmap8kidw;A. Martinez;;;dqs7tmlozg5uboejmde2oa7tg;Foul;;;;;;;;;;;;;;;;;;;;1,0;191,0;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;22;59;Houston Dynamo II;1379;MC;1,0
2698786093;191;4;1;22;59;7pmw399vh2v44cjle4fkklp1w;0;62,0;80,0;2024-06-30T23:27:39.947Z;2024-06-30T23:36:53Z;[{'id': 5092388903, 'qualifierId': 285}, {'id': 5092388955, 'qualifierId': 233, 'value': '216'}, {'id': 5092388899, 'qualifierId': 152}, {'id': 5092402689, 'qualifierId': 295}, {'id': 5092388895, 'qualifierId': 13}, {'id': 5092388897, 'qualifierId': 56, 'value': 'Left'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;dqs7tmlozg5uboejmde2oa7tg;Foul;;;;;;;;;;;;;;;;;;;;;216,0;;1,0;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;22;59;Minnesota United II;1379;MC;1,0
2698786147;217;1;1;23;5;1pc6sx2h4rp113ldkbp5d2xas;1;34,5;17,9;2024-06-30T23:27:46.125Z;2024-06-30T23:27:49Z;[{'id': 5092389173, 'qualifierId': 213, 'value': '4.43'}, {'id': 5092389161, 'qualifierId': 5}, {'id': 5092389165, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092389167, 'qualifierId': 140, 'value': '31.9'}, {'id': 5092389163, 'qualifierId': 152}, {'id': 5092389171, 'qualifierId': 212, 'value': '9.7'}, {'id': 5092389169, 'qualifierId': 141, 'value': '4.2'}];8hftsf1ff8839jdbe3e6lmm1g;K. Romanshyn;;;dqs7tmlozg5uboejmde2oa7tg;Pass;;;;;;;;;;4,2;;31,9;4,43;;9,7;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;31,9;4,2;;;;;;;0;0;23;5;Houston Dynamo II;1385;MC;1,0
2698786199;218;1;1;23;8;1pc6sx2h4rp113ldkbp5d2xas;1;34,1;8,6;2024-06-30T23:27:48.925Z;2024-06-30T23:27:54Z;[{'id': 5092389399, 'qualifierId': 212, 'value': '10.0'}, {'id': 5092389393, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092389397, 'qualifierId': 141, 'value': '21.1'}, {'id': 5092389401, 'qualifierId': 213, 'value': '2.13'}, {'id': 5092389395, 'qualifierId': 140, 'value': '29.0'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;dqs7tmlozg5uboejmde2oa7tg;Pass;;;;;;;;;;21,1;;29,0;2,13;;10,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;29,0;21,1;;;;;;;0;0;23;8;Houston Dynamo II;1388;DR;1,0
2698786211;219;1;1;23;13;1pc6sx2h4rp113ldkbp5d2xas;1;35,0;22,7;2024-06-30T23:27:54.605Z;2024-06-30T23:27:57Z;[{'id': 5092389475, 'qualifierId': 141, 'value': '6.0'}, {'id': 5092389471, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092389477, 'qualifierId': 212, 'value': '11.8'}, {'id': 5092389473, 'qualifierId': 140, 'value': '38.1'}, {'id': 5092389479, 'qualifierId': 213, 'value': '4.99'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;dqs7tmlozg5uboejmde2oa7tg;Pass;;;;;;;;;;6,0;;38,1;4,99;;11,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;38,1;6,0;;;;;;;0;0;23;13;Houston Dynamo II;1393;DL;1,0
2698786225;220;1;1;23;16;1pc6sx2h4rp113ldkbp5d2xas;1;38,5;9,3;2024-06-30T23:27:57.181Z;2024-06-30T23:28:02Z;[{'id': 5092389543, 'qualifierId': 140, 'value': '77.0'}, {'id': 5092389549, 'qualifierId': 213, 'value': '0.06'}, {'id': 5092389539, 'qualifierId': 155}, {'id': 5092389541, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092389545, 'qualifierId': 141, 'value': '12.6'}, {'id': 5092389547, 'qualifierId': 212, 'value': '40.5'}, {'id': 5092389551, 'qualifierId': 1}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;dqs7tmlozg5uboejmde2oa7tg;Pass;;;;;;;;;;12,6;;77,0;0,06;;40,5;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;77,0;12,6;;;;;;;0;0;23;16;Houston Dynamo II;1396;DR;1,0
2698786227;221;50;1;23;21;1pc6sx2h4rp113ldkbp5d2xas;1;89,8;20,0;2024-06-30T23:28:02.686Z;2024-06-30T23:28:05Z;[{'id': 5092389607, 'qualifierId': 233, 'value': '192'}, {'id': 5092389559, 'qualifierId': 286}, {'id': 5092389557, 'qualifierId': 56, 'value': 'Right'}];tc5nl1hz1w06jobp5ckktr3e;J. Adebayo-Smith;;;dqs7tmlozg5uboejmde2oa7tg;Dispossessed;;;;;;;;;;;;;;;;;;;;1,0;192,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;23;21;Houston Dynamo II;1401;FW;1,0
2698786235;192;7;1;23;21;7pmw399vh2v44cjle4fkklp1w;1;10,2;80,0;2024-06-30T23:28:02.687Z;2024-07-04T07:56:22Z;[{'id': 5094448717, 'qualifierId': 385}, {'id': 5092389589, 'qualifierId': 167}, {'id': 5092389591, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092389601, 'qualifierId': 233, 'value': '221'}, {'id': 5092389593, 'qualifierId': 285}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;dqs7tmlozg5uboejmde2oa7tg;Tackle;;;;;;;;;;;;;;;;;;;;;221,0;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;23;21;Minnesota United II;1401;DL;1,0
2698786237;193;6;1;23;23;7pmw399vh2v44cjle4fkklp1w;0;3,7;81,3;2024-06-30T23:28:03.726Z;2024-07-04T07:56:25Z;[{'id': 5092389627, 'qualifierId': 73}, {'id': 5092389625, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092389675, 'qualifierId': 233, 'value': '222'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;dqs7tmlozg5uboejmde2oa7tg;Corner Awarded;;;;;;;;;;;;;;;;;;;;;222,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;23;23;Minnesota United II;1403;DL;1,0
2698786231;222;6;1;23;23;1pc6sx2h4rp113ldkbp5d2xas;1;96,3;18,7;2024-06-30T23:28:03.726Z;2024-06-30T23:28:06Z;[{'id': 5092389639, 'qualifierId': 75}, {'id': 5092389669, 'qualifierId': 233, 'value': '193'}, {'id': 5092389637, 'qualifierId': 56, 'value': 'Right'}];tc5nl1hz1w06jobp5ckktr3e;J. Adebayo-Smith;;;dqs7tmlozg5uboejmde2oa7tg;Corner Awarded;;;;;;;;;;;;;;;;;;;;;193,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;23;23;Houston Dynamo II;1403;FW;1,0
2698786359;223;1;1;23;47;1pc6sx2h4rp113ldkbp5d2xas;0;99,5;0,5;2024-06-30T23:28:28.478Z;2024-07-04T07:56:27Z;[{'id': 5092390255, 'qualifierId': 213, 'value': '1.80'}, {'id': 5092390411, 'qualifierId': 233, 'value': '194'}, {'id': 5094448725, 'qualifierId': 20}, {'id': 5092390241, 'qualifierId': 6}, {'id': 5092390243, 'qualifierId': 155}, {'id': 5092390251, 'qualifierId': 141, 'value': '39.0'}, {'id': 5092390247, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092390245, 'qualifierId': 224}, {'id': 5092390239, 'qualifierId': 2}, {'id': 5092390249, 'qualifierId': 140, 'value': '93.6'}, {'id': 5092390253, 'qualifierId': 212, 'value': '26.9'}];69h930ebovyl7rut5dz4r2iok;M. Khan;;;dqs7tmlozg5uboejmde2oa7tg;Pass;;;;;;;;;;39,0;;93,6;1,8;;26,9;;;;;;194,0;;;;;1,0;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;93,6;39,0;;;;;;;0;0;23;47;Houston Dynamo II;1427;MC;1,0
2698786383;194;12;1;23;50;7pmw399vh2v44cjle4fkklp1w;1;4,4;56,8;2024-06-30T23:28:31.227Z;2024-06-30T23:28:43Z;[{'id': 5092390365, 'qualifierId': 140, 'value': '14.5'}, {'id': 5092390763, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092390367, 'qualifierId': 141, 'value': '55.2'}, {'id': 5092390371, 'qualifierId': 213, 'value': '6.18'}, {'id': 5092390369, 'qualifierId': 212, 'value': '10.7'}];e81zc97bmfjgwo978gplrx46i;X. Valdez;;;dqs7tmlozg5uboejmde2oa7tg;Clearance;;;;;;;;;;55,2;;14,5;6,18;;10,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;14,5;55,2;;;;;;;0;0;23;50;Minnesota United II;1430;GK;1,0
2698786395;195;12;1;23;52;7pmw399vh2v44cjle4fkklp1w;1;14,0;65,8;2024-06-30T23:28:33.370Z;2024-06-30T23:28:36Z;[{'id': 5092390439, 'qualifierId': 141, 'value': '87.4'}, {'id': 5092390437, 'qualifierId': 140, 'value': '28.3'}, {'id': 5092390441, 'qualifierId': 212, 'value': '21.0'}, {'id': 5092390435, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092390443, 'qualifierId': 213, 'value': '0.77'}, {'id': 5092390449, 'qualifierId': 15}];7yt2ddw0yntv9xq1hrv1jx05w;M. Dimareli;;;dqs7tmlozg5uboejmde2oa7tg;Clearance;;;;;;;;;;87,4;;28,3;0,77;;21,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;28,3;87,4;;;;;;;0;0;23;52;Minnesota United II;1432;MR;1,0
2698786419;224;1;1;23;54;1pc6sx2h4rp113ldkbp5d2xas;1;66,7;10,8;2024-06-30T23:28:35.518Z;2024-06-30T23:28:38Z;[{'id': 5092390563, 'qualifierId': 140, 'value': '54.6'}, {'id': 5092390569, 'qualifierId': 213, 'value': '3.24'}, {'id': 5092390561, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092390565, 'qualifierId': 141, 'value': '9.0'}, {'id': 5092390567, 'qualifierId': 212, 'value': '12.8'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;dqs7tmlozg5uboejmde2oa7tg;Pass;;;;;;;;;;9,0;;54,6;3,24;;12,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;54,6;9,0;;;;;;;0;0;23;54;Houston Dynamo II;1434;DR;1,0
2698786435;225;1;1;23;58;1pc6sx2h4rp113ldkbp5d2xas;1;54,6;9,0;2024-06-30T23:28:38.733Z;2024-06-30T23:28:40Z;[{'id': 5092390655, 'qualifierId': 212, 'value': '15.9'}, {'id': 5092390651, 'qualifierId': 140, 'value': '67.4'}, {'id': 5092390649, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092390653, 'qualifierId': 141, 'value': '21.5'}, {'id': 5092390657, 'qualifierId': 213, 'value': '0.56'}];a1rc6kukly42y5j5smz3w72tw;T. Ibsais;;;dqs7tmlozg5uboejmde2oa7tg;Pass;;;;;;;;;;21,5;;67,4;0,56;;15,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;67,4;21,5;;;;;;;0;0;23;58;Houston Dynamo II;1438;DC;1,0
2698786431;196;45;1;23;59;7pmw399vh2v44cjle4fkklp1w;0;30,3;81,8;2024-06-30T23:28:40.298Z;2024-06-30T23:28:44Z;[{'id': 5092390643, 'qualifierId': 285}, {'id': 5092390773, 'qualifierId': 233, 'value': '226'}, {'id': 5092390641, 'qualifierId': 56, 'value': 'Back'}];7yt2ddw0yntv9xq1hrv1jx05w;M. Dimareli;;;dqs7tmlozg5uboejmde2oa7tg;Challenge;;;;;;;;;;;;;;;;;;;;;226,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;23;59;Minnesota United II;1439;MR;1,0
2698786455;226;3;1;23;59;1pc6sx2h4rp113ldkbp5d2xas;1;69,7;18,2;2024-06-30T23:28:40.298Z;2024-07-04T07:56:41Z;[{'id': 5092390747, 'qualifierId': 56, 'value': 'Right'}, {'id': 5094448731, 'qualifierId': 464}, {'id': 5092390749, 'qualifierId': 286}, {'id': 5092390769, 'qualifierId': 233, 'value': '196'}];8hftsf1ff8839jdbe3e6lmm1g;K. Romanshyn;;;dqs7tmlozg5uboejmde2oa7tg;Take On;;;;;;;;;;;;;;;;;;;;1,0;196,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;23;59;Houston Dynamo II;1439;MC;1,0
2698786465;227;1;1;24;2;1pc6sx2h4rp113ldkbp5d2xas;0;72,8;9,0;2024-06-30T23:28:43.454Z;2024-07-04T07:56:45Z;[{'id': 5092390817, 'qualifierId': 213, 'value': '0.81'}, {'id': 5092390811, 'qualifierId': 140, 'value': '90.9'}, {'id': 5094448733, 'qualifierId': 224}, {'id': 5092390815, 'qualifierId': 212, 'value': '27.6'}, {'id': 5092390809, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092390805, 'qualifierId': 2}, {'id': 5092390813, 'qualifierId': 141, 'value': '38.4'}, {'id': 5094448735, 'qualifierId': 20}, {'id': 5092390807, 'qualifierId': 155}];8hftsf1ff8839jdbe3e6lmm1g;K. Romanshyn;;;dqs7tmlozg5uboejmde2oa7tg;Pass;;;;;;;;;;38,4;;90,9;0,81;;27,6;;;;;;;;;;;1,0;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;90,9;38,4;;;;;;;0;0;24;2;Houston Dynamo II;1442;MC;1,0
2698786469;197;12;1;24;4;7pmw399vh2v44cjle4fkklp1w;1;9,7;59,1;2024-06-30T23:28:45.626Z;2024-06-30T23:28:46Z;[{'id': 5092390833, 'qualifierId': 141, 'value': '80.6'}, {'id': 5092390863, 'qualifierId': 15}, {'id': 5092390839, 'qualifierId': 213, 'value': '1.44'}, {'id': 5092390829, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092390835, 'qualifierId': 212, 'value': '14.7'}, {'id': 5092390831, 'qualifierId': 140, 'value': '11.5'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;dqs7tmlozg5uboejmde2oa7tg;Clearance;;;;;;;;;;80,6;;11,5;1,44;;14,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;11,5;80,6;;;;;;;0;0;24;4;Minnesota United II;1444;DC;1,0
2698786497;228;1;1;24;8;1pc6sx2h4rp113ldkbp5d2xas;0;95,4;17,3;2024-06-30T23:28:49.126Z;2024-07-04T07:56:55Z;[{'id': 5092390971, 'qualifierId': 2}, {'id': 5092390975, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092390983, 'qualifierId': 213, 'value': '1.43'}, {'id': 5092390977, 'qualifierId': 140, 'value': '97.8'}, {'id': 5094448743, 'qualifierId': 20}, {'id': 5094448741, 'qualifierId': 386}, {'id': 5094448739, 'qualifierId': 225}, {'id': 5092390985, 'qualifierId': 233, 'value': '198'}, {'id': 5092390981, 'qualifierId': 212, 'value': '17.7'}, {'id': 5092390979, 'qualifierId': 141, 'value': '43.1'}, {'id': 5092390973, 'qualifierId': 155}];byelagxi3qg0rb06tjl3fodn8;D. Randell;;;dqs7tmlozg5uboejmde2oa7tg;Pass;;;;;;;;;;43,1;;97,8;1,43;;17,7;;;;;;198,0;;;;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;97,8;43,1;;;;;;;0;0;24;8;Houston Dynamo II;1448;FWR;1,0
