id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_Involved;value_TeamKit;value_JerseyNumber;value_Captain;value_TeamPlayerFormation;value_PlayerPosition;value_TeamFormation;value_Resume;value_DirectionOfPlay;value_Length;value_PassEndX;value_PassEndY;value_Zone;value_KickOff;value_Angle;value_Launch;value_LongBall;value_HeadPass;value_LayOff;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_OutOfPlay;value_Head;value_DeletedEventType;value_Defensive;value_TakeOnOvertake;value_Offensive;value_TouchTypeClearance;value_TakeOnSpace;value_Chipped;value_IntendedTackleTarget;value_OutSwinger;value_LeftFooted;value_Cross;value_Assist;value_RegularPlay;value_IntentionalAssist;value_FollowsADribble;value_GoalmouthZ;value_GkYTimeOfGoal;value_GoalmouthY;value_LowRight;value_GkY;value_GoalShotTimestamp;value_BoxCentre;value_GoalShotGameClock;value_BigChance;value_GkXTimeOfGoal;value_RightFooted;value_RelatedEventId;value_GkX;value_Assisted;value_Defensive1V1;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_BlockedPass;value_TouchTypePass;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_IndividualPlay;value_High;value_OutOfBoxCentre;value_NextEventGoalKick;value_GoalKick;value_Low;value_SwitchOfPlay;value_Left;value_Right;value_CornerTaken;value_BlockedX;value_FromCorner;value_FirstTouch;value_NotPastGoalLine;value_BlockedY;value_HighGkIntervention;value_InSwinger;value_CloseLeft;value_ThroughBall;value_LastLine;value_TouchTypeControl;value_OtherObstacle;value_RefereeDelay;value_OtherReason;value_BallHitsReferee;value_PullBack;value_HighRight;value_BoxRight;value_Deflection;value_Standing;value_OtherBodyPart;value_MediumGkIntervention;value_ParriedSafe;value_Blocked;value_BoxLeft;value_LowCentre;value_DefBlock;value_LowLeft;value_NotAssisted;value_SwerveLeft;value_Diving;value_Hands;value_MisHit;value_Volley;value_ShirtPull/Holding;value_Shove/Push;value_YellowCard;value_TacticalFoul;value_FlickOn;value_Handball;value_Minutes;value_OverhitCross;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_GoalDisallowed;value_CloseHigh;value_CloseRight;value_Dissent;value_RecklessOffence;value_ThrowInSetPiece;value_Feet;value_Sliding;value_LowGkIntervention;value_KeeperThrow;value_PenaltyTakerId;value_Penalty;value_FantasyAssistedBy;value_FantasyAssistType;value_FantasyAssistTeam;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistId;value_CausingPlayer;value_Scored;value_FastBreak;value_ParriedDanger;value_Fumble;value_OverArm;value_CoachId;value_SmallBoxCentre;value_OwnGoal;value_HitBar;value_HitWoodwork;value_Injury;value_InjuredPlayerId;value_LeadingToAttempt;value_RelatedError1Id;value_SwerveRight;value_1On1;value_GkHoof;value_OwnShotBlocked;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2698770471;392;1;1;40;57;erwnez7ksfkns4dqmyr1fhbe;1;64,6;31,3;2024-06-30T22:44:48.719Z;2024-06-30T22:44:49Z;[{'id': 5092302423, 'qualifierId': 213, 'value': '3.91'}, {'id': 5092302419, 'qualifierId': 141, 'value': '21.5'}, {'id': 5092302415, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092302421, 'qualifierId': 212, 'value': '9.6'}, {'id': 5092302417, 'qualifierId': 140, 'value': '58.0'}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;9,6;58,0;21,5;;;3,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;58,0;21,5;;;;;;;;0;40;57;Inter Miami II;2457;MC;1,0
2698770489;393;1;1;40;58;erwnez7ksfkns4dqmyr1fhbe;1;58,2;21,3;2024-06-30T22:44:49.799Z;2024-06-30T22:44:53Z;[{'id': 5092302507, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092302513, 'qualifierId': 212, 'value': '21.3'}, {'id': 5092302509, 'qualifierId': 140, 'value': '49.2'}, {'id': 5092302515, 'qualifierId': 213, 'value': '2.03'}, {'id': 5092302511, 'qualifierId': 141, 'value': '49.3'}];5c7gqtyra887hjyg502tvzn1m;M. Edwards;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;21,3;49,2;49,3;;;2,03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;49,2;49,3;;;;;;;;0;40;58;Inter Miami II;2458;DC;1,0
2698770503;394;1;1;41;2;erwnez7ksfkns4dqmyr1fhbe;1;50,7;45,7;2024-06-30T22:44:53.574Z;2024-06-30T22:44:57Z;[{'id': 5092302623, 'qualifierId': 213, 'value': '5.05'}, {'id': 5092302619, 'qualifierId': 141, 'value': '26.5'}, {'id': 5092302615, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092302621, 'qualifierId': 212, 'value': '13.8'}, {'id': 5092302617, 'qualifierId': 140, 'value': '55.0'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;13,8;55,0;26,5;;;5,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;55,0;26,5;;;;;;;;0;41;2;Inter Miami II;2462;DC;1,0
2698770521;395;1;1;41;5;erwnez7ksfkns4dqmyr1fhbe;1;57,8;26,7;2024-06-30T22:44:57.391Z;2024-06-30T22:45:00Z;[{'id': 5092302727, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092302731, 'qualifierId': 141, 'value': '45.1'}, {'id': 5092302735, 'qualifierId': 213, 'value': '2.22'}, {'id': 5092302729, 'qualifierId': 140, 'value': '48.7'}, {'id': 5092302733, 'qualifierId': 212, 'value': '15.7'}];5c7gqtyra887hjyg502tvzn1m;M. Edwards;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;15,7;48,7;45,1;;;2,22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;48,7;45,1;;;;;;;;0;41;5;Inter Miami II;2465;DC;1,0
2698770537;396;1;1;41;9;erwnez7ksfkns4dqmyr1fhbe;1;48,0;47,8;2024-06-30T22:45:00.631Z;2024-06-30T22:45:03Z;[{'id': 5092302805, 'qualifierId': 213, 'value': '0.69'}, {'id': 5092302801, 'qualifierId': 141, 'value': '60.6'}, {'id': 5092302797, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092302799, 'qualifierId': 140, 'value': '58.0'}, {'id': 5092302803, 'qualifierId': 212, 'value': '13.6'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;13,6;58,0;60,6;;;0,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;58,0;60,6;;;;;;;;0;41;9;Inter Miami II;2469;DC;1,0
2698770553;397;1;1;41;12;erwnez7ksfkns4dqmyr1fhbe;1;59,8;63,4;2024-06-30T22:45:03.631Z;2024-06-30T22:45:05Z;[{'id': 5092302887, 'qualifierId': 213, 'value': '1.19'}, {'id': 5092302885, 'qualifierId': 212, 'value': '23.1'}, {'id': 5092302881, 'qualifierId': 140, 'value': '67.9'}, {'id': 5092302879, 'qualifierId': 56, 'value': 'Left'}, {'id': 5092302883, 'qualifierId': 141, 'value': '95.0'}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;23,1;67,9;95,0;;;1,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;67,9;95,0;;;;;;;;0;41;12;Inter Miami II;2472;MC;1,0
2698770567;398;1;1;41;14;erwnez7ksfkns4dqmyr1fhbe;1;68,0;96,2;2024-06-30T22:45:05.854Z;2024-06-30T22:45:08Z;[{'id': 5092302945, 'qualifierId': 140, 'value': '54.7'}, {'id': 5092302943, 'qualifierId': 56, 'value': 'Left'}, {'id': 5092302949, 'qualifierId': 212, 'value': '15.9'}, {'id': 5092302947, 'qualifierId': 141, 'value': '85.0'}, {'id': 5092302951, 'qualifierId': 213, 'value': '3.64'}];bjk2ns3xadow18v3tkvqqrkh6;J. Williams;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;15,9;54,7;85,0;;;3,64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;54,7;85,0;;;;;;;;0;41;14;Inter Miami II;2474;DL;1,0
2698770631;399;1;1;41;16;erwnez7ksfkns4dqmyr1fhbe;1;55,4;86,2;2024-06-30T22:45:07.926Z;2024-06-30T22:45:16Z;[{'id': 5092303255, 'qualifierId': 140, 'value': '45.3'}, {'id': 5092303261, 'qualifierId': 213, 'value': '4.14'}, {'id': 5092303257, 'qualifierId': 141, 'value': '62.1'}, {'id': 5092303253, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092303259, 'qualifierId': 212, 'value': '19.5'}];2iz7apzo49byqz0ws65h9d7v8;K. Moore;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;19,5;45,3;62,1;;;4,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;45,3;62,1;;;;;;;;0;41;16;Inter Miami II;2476;DC;1,0
2698770661;400;1;1;41;25;erwnez7ksfkns4dqmyr1fhbe;1;55,0;50,9;2024-06-30T22:45:16.792Z;2024-06-30T22:45:20Z;[{'id': 5092303417, 'qualifierId': 140, 'value': '64.0'}, {'id': 5092303421, 'qualifierId': 212, 'value': '26.6'}, {'id': 5092303415, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092303419, 'qualifierId': 141, 'value': '14.3'}, {'id': 5092303423, 'qualifierId': 213, 'value': '5.08'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;26,6;64,0;14,3;;;5,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;64,0;14,3;;;;;;;;0;41;25;Inter Miami II;2485;DC;1,0
2698770679;401;1;1;41;28;erwnez7ksfkns4dqmyr1fhbe;1;64,0;19,5;2024-06-30T22:45:20.279Z;2024-06-30T22:45:23Z;[{'id': 5092303527, 'qualifierId': 212, 'value': '10.2'}, {'id': 5092303529, 'qualifierId': 213, 'value': '2.79'}, {'id': 5092303523, 'qualifierId': 140, 'value': '54.9'}, {'id': 5092303525, 'qualifierId': 141, 'value': '24.7'}, {'id': 5092303521, 'qualifierId': 56, 'value': 'Center'}];astn4ytzoaav30ifi17s4dn8;A. Carleton;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;10,2;54,9;24,7;;;2,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;54,9;24,7;;;;;;;;0;41;28;Inter Miami II;2488;MR;1,0
2698770703;402;1;1;41;31;erwnez7ksfkns4dqmyr1fhbe;1;56,1;27,6;2024-06-30T22:45:23.142Z;2024-06-30T22:45:28Z;[{'id': 5092303681, 'qualifierId': 212, 'value': '35.1'}, {'id': 5092303679, 'qualifierId': 141, 'value': '77.0'}, {'id': 5092303685, 'qualifierId': 1}, {'id': 5092303677, 'qualifierId': 140, 'value': '46.5'}, {'id': 5092303683, 'qualifierId': 213, 'value': '1.86'}, {'id': 5092303675, 'qualifierId': 56, 'value': 'Back'}];5c7gqtyra887hjyg502tvzn1m;M. Edwards;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;35,1;46,5;77,0;;;1,86;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;46,5;77,0;;;;;;;;0;41;31;Inter Miami II;2491;DC;1,0
2698770725;403;1;1;41;37;erwnez7ksfkns4dqmyr1fhbe;1;51,0;78,7;2024-06-30T22:45:28.631Z;2024-06-30T22:45:31Z;[{'id': 5092303797, 'qualifierId': 141, 'value': '56.9'}, {'id': 5092303801, 'qualifierId': 213, 'value': '4.51'}, {'id': 5092303795, 'qualifierId': 140, 'value': '48.1'}, {'id': 5092303799, 'qualifierId': 212, 'value': '15.1'}, {'id': 5092303793, 'qualifierId': 56, 'value': 'Back'}];2iz7apzo49byqz0ws65h9d7v8;K. Moore;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;15,1;48,1;56,9;;;4,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;48,1;56,9;;;;;;;;0;41;37;Inter Miami II;2497;DC;1,0
2698770745;404;1;1;41;39;erwnez7ksfkns4dqmyr1fhbe;1;47,4;51,5;2024-06-30T22:45:31.407Z;2024-06-30T22:45:36Z;[{'id': 5092303917, 'qualifierId': 140, 'value': '47.8'}, {'id': 5092303915, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092303921, 'qualifierId': 212, 'value': '11.2'}, {'id': 5092303923, 'qualifierId': 213, 'value': '4.75'}, {'id': 5092303919, 'qualifierId': 141, 'value': '35.1'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;11,2;47,8;35,1;;;4,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;47,8;35,1;;;;;;;;0;41;39;Inter Miami II;2499;DC;1,0
2698770771;405;1;1;41;44;erwnez7ksfkns4dqmyr1fhbe;1;55,3;28,8;2024-06-30T22:45:36.271Z;2024-06-30T22:45:42Z;[{'id': 5092304045, 'qualifierId': 141, 'value': '45.5'}, {'id': 5092304041, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092304047, 'qualifierId': 212, 'value': '15.3'}, {'id': 5092304043, 'qualifierId': 140, 'value': '45.5'}, {'id': 5092304049, 'qualifierId': 213, 'value': '2.31'}];5c7gqtyra887hjyg502tvzn1m;M. Edwards;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;15,3;45,5;45,5;;;2,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;45,5;45,5;;;;;;;;0;41;44;Inter Miami II;2504;DC;1,0
2698770801;406;1;1;41;50;erwnez7ksfkns4dqmyr1fhbe;1;48,1;41,8;2024-06-30T22:45:42.239Z;2024-06-30T22:45:45Z;[{'id': 5092304187, 'qualifierId': 141, 'value': '17.7'}, {'id': 5092304183, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092304189, 'qualifierId': 212, 'value': '33.8'}, {'id': 5092304191, 'qualifierId': 213, 'value': '5.78'}, {'id': 5092304193, 'qualifierId': 1}, {'id': 5092304185, 'qualifierId': 140, 'value': '76.3'}, {'id': 5092304181, 'qualifierId': 155}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;33,8;76,3;17,7;;;5,78;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;76,3;17,7;;;;;;;;0;41;50;Inter Miami II;2510;DC;1,0
2698770807;407;61;1;41;54;erwnez7ksfkns4dqmyr1fhbe;0;76,1;18,9;2024-06-30T22:45:45.694Z;2024-06-30T22:45:46Z;[{'id': 5092304205, 'qualifierId': 56, 'value': 'Right'}];astn4ytzoaav30ifi17s4dn8;A. Carleton;;;dqeujsqevk58ugb3si5su4fmc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;41;54;Inter Miami II;2514;MR;1,0
2698770827;392;4;1;41;58;c7c4wwva2u1vb3rr7rwava044;1;21,8;76,5;2024-06-30T22:45:49.751Z;2024-06-30T22:46:21Z;[{'id': 5092304333, 'qualifierId': 285}, {'id': 5092304329, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092304983, 'qualifierId': 10}, {'id': 5092304449, 'qualifierId': 233, 'value': '408'}, {'id': 5092304331, 'qualifierId': 152}];;;;;dqeujsqevk58ugb3si5su4fmc;Foul;;;;;;;;;;;;;;;;;;;;408,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;;0;41;58;Atlanta United II;2518;;
2698770845;408;4;1;41;58;erwnez7ksfkns4dqmyr1fhbe;0;78,2;23,5;2024-06-30T22:45:49.752Z;2024-06-30T22:47:14Z;[{'id': 5092304465, 'qualifierId': 233, 'value': '392'}, {'id': 5092306671, 'qualifierId': 10}, {'id': 5092304443, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092304445, 'qualifierId': 152}, {'id': 5092304447, 'qualifierId': 286}];astn4ytzoaav30ifi17s4dn8;A. Carleton;;;dqeujsqevk58ugb3si5su4fmc;Foul;;;;;;;;;;;;;;;;;;;;392,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;41;58;Inter Miami II;2518;MR;1,0
2698770907;393;1;1;42;14;c7c4wwva2u1vb3rr7rwava044;0;21,6;71,1;2024-06-30T22:46:06.070Z;2024-06-30T22:46:07Z;[{'id': 5092304783, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092304789, 'qualifierId': 212, 'value': '33.7'}, {'id': 5092304791, 'qualifierId': 213, 'value': '5.01'}, {'id': 5092304793, 'qualifierId': 1}, {'id': 5092304781, 'qualifierId': 152}, {'id': 5092304779, 'qualifierId': 155}, {'id': 5092304785, 'qualifierId': 140, 'value': '30.9'}, {'id': 5092304777, 'qualifierId': 5}, {'id': 5092304787, 'qualifierId': 141, 'value': '23.7'}];6lsvk9o6d581sd33g38mr6904;G. Ferraina;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;33,7;30,9;23,7;;;5,01;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;30,9;23,7;;;;;;;;0;42;14;Atlanta United II;2534;DC;1,0
2698770923;409;61;1;42;17;erwnez7ksfkns4dqmyr1fhbe;0;65,0;81,7;2024-06-30T22:46:08.671Z;2024-06-30T22:46:08Z;[{'id': 5092304861, 'qualifierId': 56, 'value': 'Left'}];bjk2ns3xadow18v3tkvqqrkh6;J. Williams;;;dqeujsqevk58ugb3si5su4fmc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;42;17;Inter Miami II;2537;DL;1,0
2698770933;394;12;1;42;18;c7c4wwva2u1vb3rr7rwava044;1;20,5;32,6;2024-06-30T22:46:09.926Z;2024-06-30T22:46:12Z;[{'id': 5092304929, 'qualifierId': 213, 'value': '4.84'}, {'id': 5092304923, 'qualifierId': 141, 'value': '0.0'}, {'id': 5092304951, 'qualifierId': 167}, {'id': 5092304919, 'qualifierId': 140, 'value': '23.3'}, {'id': 5092304915, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092304925, 'qualifierId': 212, 'value': '23.5'}];c1fvknrf94i05q738d5r7vmdw;T. Hall;;;dqeujsqevk58ugb3si5su4fmc;Clearance;;;;;;;;;;23,5;23,3;0,0;;;4,84;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;23,3;0,0;;;;;;;;0;42;18;Atlanta United II;2538;DL;1,0
2698770939;395;5;1;42;20;c7c4wwva2u1vb3rr7rwava044;0;26,8;-1,4;2024-06-30T22:46:11.640Z;2024-06-30T22:46:21Z;[{'id': 5092304947, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092305153, 'qualifierId': 233, 'value': '410'}, {'id': 5092304949, 'qualifierId': 347}];c1fvknrf94i05q738d5r7vmdw;T. Hall;;;dqeujsqevk58ugb3si5su4fmc;Out;;;;;;;;;;;;;;;;;;;;410,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;;0;42;20;Atlanta United II;2540;DL;1,0
2698770979;410;5;1;42;20;erwnez7ksfkns4dqmyr1fhbe;1;73,2;101,4;2024-06-30T22:46:11.640Z;2024-06-30T22:55:28Z;[{'id': 5092305111, 'qualifierId': 347}, {'id': 5092305109, 'qualifierId': 56, 'value': 'Left'}, {'id': 5092305149, 'qualifierId': 233, 'value': '395'}];bjk2ns3xadow18v3tkvqqrkh6;J. Williams;;;dqeujsqevk58ugb3si5su4fmc;Out;;;;;;;;;;;;;;;;;;;;395,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;42;20;Inter Miami II;2540;DL;1,0
