id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_PlayerPosition;value_Involved;value_TeamPlayerFormation;value_TeamKit;value_Captain;value_JerseyNumber;value_Resume;value_TeamFormation;value_DirectionOfPlay;value_KickOff;value_PassEndX;value_Angle;value_PassEndY;value_Length;value_Zone;value_Chipped;value_LongBall;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_Launch;value_DeletedEventType;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_TakeOnOvertake;value_Overrun;value_NextEventGoalKick;value_Low;value_GoalKick;value_TouchTypeClearance;value_Left;value_CornerTaken;value_RightFooted;value_InSwinger;value_Cross;value_Foul;value_Direct;value_ShirtPull/Holding;value_FreeKickTaken;value_Assist;value_IntentionalAssist;value_OutSwinger;value_LeftFooted;value_FirstTouch;value_GoalmouthY;value_LowRight;value_BlockedY;value_Head;value_BigChance;value_Assisted;value_BlockedX;value_SmallBoxRight;value_GoalmouthZ;value_RelatedEventId;value_RegularPlay;value_OtherBodyPart;value_MediumGkIntervention;value_ParriedSafe;value_Stooping;value_Right;value_BoxCentre;value_FromCorner;value_GkY;value_GkX;value_CloseLeft;value_TouchTypePass;value_LowCentre;value_SixYardBlocked;value_Blocked;value_IndividualPlay;value_BoxRight;value_DefBlock;value_OutOfBoxCentre;value_NotAssisted;value_NotVisible;value_High;value_LayOff;value_Straight;value_DrivenCross;value_BlockedClearance;value_BlockedPass;value_TouchTypeControl;value_TakeOnSpace;value_IntendedTackleTarget;value_CloseHigh;value_AttemptedTackle;value_BoxLeft;value_LowLeft;value_FastBreak;value_1On1;value_Sliding;value_LowGkIntervention;value_HighGkIntervention;value_HighClaim;value_KeeperThrow;value_FlickOn;value_PullBack;value_PlayersCaughtOffside;value_Indirect;value_SwitchOfPlay;value_Shove/Push;value_InjuredPlayerId;value_Injury;value_OverArm;value_Defensive1V1;value_SmallBoxLeft;value_Hands;value_Collected;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_CloseRight;value_BlockedCross;value_TacticalFoul;value_YellowCard;value_FreeKick;value_HighLeft;value_GkKickFromHands;value_HighCentre;value_Standing;value_Diving;value_Handball;value_GoalDisallowed;value_Volley;value_CloseLeftAndHigh;value_CloseRightAndHigh;value_GoesToPenalties;value_Second(2Nd)OppositeRelatedEventId;value_GkYTimeOfGoal;value_Penalty;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_Scored;value_HitBar;value_HitWoodwork;value_Saved;value_Fingertip;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2676797505;542;43;2;50;1;5icuo8utnztpsd9l03gdd68dl;1;0,0;0,0;2024-04-22T04:11:16.106Z;2024-04-22T16:12:47Z;[{'id': 4972380187, 'qualifierId': 144, 'value': '1'}, {'id': 4972329625, 'qualifierId': 141, 'value': '61.3'}, {'id': 4972329623, 'qualifierId': 140, 'value': '14.6'}, {'id': 4972329627, 'qualifierId': 212, 'value': '13.6'}, {'id': 4972329621, 'qualifierId': 56, 'value': 'Back'}, {'id': 4972329629, 'qualifierId': 213, 'value': '0.81'}];9q91h72hhbibgekbjb8vcdxey;A. Thomas;;cea2ao8lx8dw3jdjtpqfhdhck;Deleted event;;;;;;;;;;;14,6;0,81;61,3;13,6;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;14,6;61,3;;;;;;;;0;50;1;Vancouver Whitecaps II;3001;GK;1,0
2676797539;543;1;2;50;7;5icuo8utnztpsd9l03gdd68dl;1;20,6;61,5;2024-04-22T04:11:22.138Z;2024-04-22T04:11:30Z;[{'id': 4972329783, 'qualifierId': 213, 'value': '4.83'}, {'id': 4972329781, 'qualifierId': 212, 'value': '28.5'}, {'id': 4972329779, 'qualifierId': 141, 'value': '19.9'}, {'id': 4972329777, 'qualifierId': 140, 'value': '23.8'}, {'id': 4972329775, 'qualifierId': 56, 'value': 'Back'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;cea2ao8lx8dw3jdjtpqfhdhck;Pass;;;;;;;;;;;23,8;4,83;19,9;28,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;23,8;19,9;;;;;;;;0;50;7;Vancouver Whitecaps II;3007;DC;1,0
2676797549;544;1;2;50;15;5icuo8utnztpsd9l03gdd68dl;1;24,6;20,0;2024-04-22T04:11:30.314Z;2024-04-22T04:11:31Z;[{'id': 4972329815, 'qualifierId': 213, 'value': '1.69'}, {'id': 4972329811, 'qualifierId': 141, 'value': '55.0'}, {'id': 4972329809, 'qualifierId': 140, 'value': '21.9'}, {'id': 4972329813, 'qualifierId': 212, 'value': '24.0'}, {'id': 4972329807, 'qualifierId': 56, 'value': 'Back'}];6u67oyyybg2bljzmzo6ujsl3p;Nathan;;cea2ao8lx8dw3jdjtpqfhdhck;Pass;;;;;;;;;;;21,9;1,69;55,0;24,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;21,9;55,0;;;;;;;;0;50;15;Vancouver Whitecaps II;3015;DL;1,0
2676797555;545;1;2;50;16;5icuo8utnztpsd9l03gdd68dl;1;21,9;55,0;2024-04-22T04:11:31.706Z;2024-04-22T04:11:35Z;[{'id': 4972329841, 'qualifierId': 212, 'value': '27.6'}, {'id': 4972329835, 'qualifierId': 56, 'value': 'Back'}, {'id': 4972329843, 'qualifierId': 213, 'value': '4.99'}, {'id': 4972329837, 'qualifierId': 140, 'value': '29.2'}, {'id': 4972329839, 'qualifierId': 141, 'value': '16.0'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;cea2ao8lx8dw3jdjtpqfhdhck;Pass;;;;;;;;;;;29,2;4,99;16,0;27,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;29,2;16,0;;;;;;;;0;50;16;Vancouver Whitecaps II;3016;DC;1,0
2676797559;546;1;2;50;20;5icuo8utnztpsd9l03gdd68dl;1;31,7;11,8;2024-04-22T04:11:35.130Z;2024-04-22T04:11:36Z;[{'id': 4972329857, 'qualifierId': 140, 'value': '56.6'}, {'id': 4972329859, 'qualifierId': 141, 'value': '43.0'}, {'id': 4972329865, 'qualifierId': 1}, {'id': 4972329863, 'qualifierId': 213, 'value': '0.68'}, {'id': 4972329855, 'qualifierId': 56, 'value': 'Center'}, {'id': 4972329861, 'qualifierId': 212, 'value': '33.7'}];6u67oyyybg2bljzmzo6ujsl3p;Nathan;;cea2ao8lx8dw3jdjtpqfhdhck;Pass;;;;;;;;;;;56,6;0,68;43,0;33,7;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;56,6;43,0;;;;;;;;0;50;20;Vancouver Whitecaps II;3020;DL;1,0
2676797561;547;1;2;50;21;5icuo8utnztpsd9l03gdd68dl;1;56,6;43,0;2024-04-22T04:11:36.683Z;2024-04-22T04:11:37Z;[{'id': 4972329873, 'qualifierId': 56, 'value': 'Back'}, {'id': 4972329875, 'qualifierId': 140, 'value': '45.2'}, {'id': 4972329885, 'qualifierId': 156}, {'id': 4972329879, 'qualifierId': 212, 'value': '12.4'}, {'id': 4972329881, 'qualifierId': 213, 'value': '3.41'}, {'id': 4972329877, 'qualifierId': 141, 'value': '38.1'}];3y5rrahty1k0l1hnww3bcozmy;O. De Rosario;;cea2ao8lx8dw3jdjtpqfhdhck;Pass;;;;;;;;;;;45,2;3,41;38,1;12,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;45,2;38,1;;;;;;;;0;50;21;Vancouver Whitecaps II;3021;Sub;1,0
2676797571;548;1;2;50;24;5icuo8utnztpsd9l03gdd68dl;1;42,8;37,6;2024-04-22T04:11:39.450Z;2024-04-22T04:11:40Z;[{'id': 4972329915, 'qualifierId': 56, 'value': 'Back'}, {'id': 4972329921, 'qualifierId': 212, 'value': '11.4'}, {'id': 4972329919, 'qualifierId': 141, 'value': '52.9'}, {'id': 4972329917, 'qualifierId': 140, 'value': '47.2'}, {'id': 4972329923, 'qualifierId': 213, 'value': '1.15'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;cea2ao8lx8dw3jdjtpqfhdhck;Pass;;;;;;;;;;;47,2;1,15;52,9;11,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;47,2;52,9;;;;;;;;0;50;24;Vancouver Whitecaps II;3024;DR;1,0
2676797575;549;1;2;50;25;5icuo8utnztpsd9l03gdd68dl;1;47,2;52,9;2024-04-22T04:11:40.314Z;2024-04-22T04:11:41Z;[{'id': 4972329933, 'qualifierId': 140, 'value': '41.6'}, {'id': 4972329939, 'qualifierId': 213, 'value': '4.07'}, {'id': 4972329931, 'qualifierId': 56, 'value': 'Back'}, {'id': 4972329937, 'qualifierId': 212, 'value': '9.8'}, {'id': 4972329935, 'qualifierId': 141, 'value': '41.4'}];7ajceczjsu9ci4nqv9gg2860a;F. Daroma;;cea2ao8lx8dw3jdjtpqfhdhck;Pass;;;;;;;;;;;41,6;4,07;41,4;9,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;41,6;41,4;;;;;;;;0;50;25;Vancouver Whitecaps II;3025;MC;1,0
2676797585;550;1;2;50;26;5icuo8utnztpsd9l03gdd68dl;1;41,6;41,4;2024-04-22T04:11:41.146Z;2024-04-22T04:11:47Z;[{'id': 4972329985, 'qualifierId': 140, 'value': '21.8'}, {'id': 4972329989, 'qualifierId': 212, 'value': '39.3'}, {'id': 4972329991, 'qualifierId': 213, 'value': '2.13'}, {'id': 4972329987, 'qualifierId': 141, 'value': '90.5'}, {'id': 4972329983, 'qualifierId': 56, 'value': 'Back'}, {'id': 4972329993, 'qualifierId': 1}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;cea2ao8lx8dw3jdjtpqfhdhck;Pass;;;;;;;;;;;21,8;2,13;90,5;39,3;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;21,8;90,5;;;;;;;;0;50;26;Vancouver Whitecaps II;3026;DR;1,0
2676797595;551;1;2;50;34;5icuo8utnztpsd9l03gdd68dl;1;12,7;90,4;2024-04-22T04:11:49.643Z;2024-04-22T04:11:51Z;[{'id': 4972330025, 'qualifierId': 140, 'value': '13.3'}, {'id': 4972330029, 'qualifierId': 212, 'value': '19.4'}, {'id': 4972330031, 'qualifierId': 213, 'value': '4.74'}, {'id': 4972330027, 'qualifierId': 141, 'value': '61.9'}, {'id': 4972330023, 'qualifierId': 56, 'value': 'Back'}];dneo628ad0z1j9wjiznmlh52h;J. Bell;;cea2ao8lx8dw3jdjtpqfhdhck;Pass;;;;;;;;;;;13,3;4,74;61,9;19,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;13,3;61,9;;;;;;;;0;50;34;Vancouver Whitecaps II;3034;DC;1,0
2676797597;552;1;2;50;36;5icuo8utnztpsd9l03gdd68dl;1;13,3;61,9;2024-04-22T04:11:50.906Z;2024-04-22T04:11:52Z;[{'id': 4972330045, 'qualifierId': 212, 'value': '12.3'}, {'id': 4972330039, 'qualifierId': 56, 'value': 'Back'}, {'id': 4972330047, 'qualifierId': 213, 'value': '6.17'}, {'id': 4972330041, 'qualifierId': 140, 'value': '24.9'}, {'id': 4972330043, 'qualifierId': 141, 'value': '59.9'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;cea2ao8lx8dw3jdjtpqfhdhck;Pass;;;;;;;;;;;24,9;6,17;59,9;12,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;24,9;59,9;;;;;;;;0;50;36;Vancouver Whitecaps II;3036;DC;1,0
2676797615;553;1;2;50;37;5icuo8utnztpsd9l03gdd68dl;1;24,9;59,3;2024-04-22T04:11:52.122Z;2024-04-22T04:11:58Z;[{'id': 4972330101, 'qualifierId': 140, 'value': '5.7'}, {'id': 4972330107, 'qualifierId': 213, 'value': '3.53'}, {'id': 4972330103, 'qualifierId': 141, 'value': '47.1'}, {'id': 4972330099, 'qualifierId': 56, 'value': 'Back'}, {'id': 4972330105, 'qualifierId': 212, 'value': '21.8'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;cea2ao8lx8dw3jdjtpqfhdhck;Pass;;;;;;;;;;;5,7;3,53;47,1;21,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;5,7;47,1;;;;;;;;0;50;37;Vancouver Whitecaps II;3037;DR;1,0
2676797625;554;1;2;50;43;5icuo8utnztpsd9l03gdd68dl;1;5,5;47,2;2024-04-22T04:11:58.522Z;2024-04-22T16:12:47Z;[{'id': 4972330155, 'qualifierId': 213, 'value': '5.05'}, {'id': 4972330147, 'qualifierId': 56, 'value': 'Back'}, {'id': 4972330149, 'qualifierId': 140, 'value': '14.6'}, {'id': 4972330151, 'qualifierId': 141, 'value': '7.6'}, {'id': 4972330153, 'qualifierId': 212, 'value': '28.6'}];9q91h72hhbibgekbjb8vcdxey;A. Thomas;;cea2ao8lx8dw3jdjtpqfhdhck;Pass;;;;;;;;;;;14,6;5,05;7,6;28,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;14,6;7,6;;;;;;;;0;50;43;Vancouver Whitecaps II;3043;GK;1,0
2676797639;555;1;2;50;48;5icuo8utnztpsd9l03gdd68dl;1;16,5;3,4;2024-04-22T04:12:03.403Z;2024-04-22T04:12:08Z;[{'id': 4972330213, 'qualifierId': 141, 'value': '41.9'}, {'id': 4972330209, 'qualifierId': 56, 'value': 'Back'}, {'id': 4972330211, 'qualifierId': 140, 'value': '5.9'}, {'id': 4972330217, 'qualifierId': 213, 'value': '1.97'}, {'id': 4972330215, 'qualifierId': 212, 'value': '28.4'}];6u67oyyybg2bljzmzo6ujsl3p;Nathan;;cea2ao8lx8dw3jdjtpqfhdhck;Pass;;;;;;;;;;;5,9;1,97;41,9;28,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;5,9;41,9;;;;;;;;0;50;48;Vancouver Whitecaps II;3048;DL;1,0
2676797647;556;1;2;50;53;5icuo8utnztpsd9l03gdd68dl;1;6,3;46,8;2024-04-22T04:12:08.218Z;2024-04-22T16:12:47Z;[{'id': 4972330251, 'qualifierId': 141, 'value': '87.0'}, {'id': 4972330253, 'qualifierId': 212, 'value': '28.9'}, {'id': 4972330255, 'qualifierId': 213, 'value': '1.24'}, {'id': 4972330247, 'qualifierId': 56, 'value': 'Back'}, {'id': 4972330249, 'qualifierId': 140, 'value': '15.1'}];9q91h72hhbibgekbjb8vcdxey;A. Thomas;;cea2ao8lx8dw3jdjtpqfhdhck;Pass;;;;;;;;;;;15,1;1,24;87,0;28,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;15,1;87,0;;;;;;;;0;50;53;Vancouver Whitecaps II;3053;GK;1,0
2676797651;557;1;2;50;56;5icuo8utnztpsd9l03gdd68dl;1;15,1;87,0;2024-04-22T04:12:11.227Z;2024-04-22T04:12:12Z;[{'id': 4972330269, 'qualifierId': 56, 'value': 'Back'}, {'id': 4972330275, 'qualifierId': 212, 'value': '16.1'}, {'id': 4972330277, 'qualifierId': 213, 'value': '0.33'}, {'id': 4972330271, 'qualifierId': 140, 'value': '29.6'}, {'id': 4972330273, 'qualifierId': 141, 'value': '94.7'}];dneo628ad0z1j9wjiznmlh52h;J. Bell;;cea2ao8lx8dw3jdjtpqfhdhck;Pass;;;;;;;;;;;29,6;0,33;94,7;16,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;29,6;94,7;;;;;;;;0;50;56;Vancouver Whitecaps II;3056;DC;1,0
2676797657;558;1;2;50;57;5icuo8utnztpsd9l03gdd68dl;1;29,6;94,7;2024-04-22T04:12:12.474Z;2024-04-22T04:12:13Z;[{'id': 4972330293, 'qualifierId': 141, 'value': '76.2'}, {'id': 4972330295, 'qualifierId': 212, 'value': '13.0'}, {'id': 4972330297, 'qualifierId': 213, 'value': '4.45'}, {'id': 4972330291, 'qualifierId': 140, 'value': '26.4'}, {'id': 4972330289, 'qualifierId': 56, 'value': 'Back'}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;cea2ao8lx8dw3jdjtpqfhdhck;Pass;;;;;;;;;;;26,4;4,45;76,2;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;26,4;76,2;;;;;;;;0;50;57;Vancouver Whitecaps II;3057;MC;1,0
2676797661;559;1;2;50;58;5icuo8utnztpsd9l03gdd68dl;1;26,4;76,0;2024-04-22T04:12:13.258Z;2024-04-22T04:12:15Z;[{'id': 4972330325, 'qualifierId': 213, 'value': '2.14'}, {'id': 4972330323, 'qualifierId': 212, 'value': '14.9'}, {'id': 4972330317, 'qualifierId': 56, 'value': 'Back'}, {'id': 4972330319, 'qualifierId': 140, 'value': '18.7'}, {'id': 4972330321, 'qualifierId': 141, 'value': '94.4'}];7ajceczjsu9ci4nqv9gg2860a;F. Daroma;;cea2ao8lx8dw3jdjtpqfhdhck;Pass;;;;;;;;;;;18,7;2,14;94,4;14,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;18,7;94,4;;;;;;;;0;50;58;Vancouver Whitecaps II;3058;MC;1,0
2676797669;560;1;2;51;0;5icuo8utnztpsd9l03gdd68dl;1;18,4;94,0;2024-04-22T04:12:15.322Z;2024-04-22T04:12:17Z;[{'id': 4972330361, 'qualifierId': 213, 'value': '0.23'}, {'id': 4972330355, 'qualifierId': 140, 'value': '27.7'}, {'id': 4972330357, 'qualifierId': 141, 'value': '97.3'}, {'id': 4972330351, 'qualifierId': 56, 'value': 'Back'}, {'id': 4972330359, 'qualifierId': 212, 'value': '10.0'}];dneo628ad0z1j9wjiznmlh52h;J. Bell;;cea2ao8lx8dw3jdjtpqfhdhck;Pass;;;;;;;;;;;27,7;0,23;97,3;10,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;27,7;97,3;;;;;;;;0;51;0;Vancouver Whitecaps II;3060;DC;1,0
2676797671;471;45;2;51;2;eo64tqkioegeb09iice2hf8bt;0;65,5;2,8;2024-04-22T04:12:17.786Z;2024-04-22T04:12:22Z;[{'id': 4972330373, 'qualifierId': 285}, {'id': 4972330425, 'qualifierId': 233, 'value': '561'}, {'id': 4972330371, 'qualifierId': 56, 'value': 'Right'}];9gktbx1ux7xxmjklqxjr84844;L. Chen;;cea2ao8lx8dw3jdjtpqfhdhck;Challenge;;;;;;;;;;;;;;;;;;1,0;561,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;51;2;Tacoma Defiance;3062;DMR;1,0
2676797675;561;3;2;51;2;5icuo8utnztpsd9l03gdd68dl;1;34,5;97,2;2024-04-22T04:12:17.786Z;2024-04-26T16:33:32Z;[{'id': 4972330397, 'qualifierId': 56, 'value': 'Back'}, {'id': 4972330423, 'qualifierId': 286}, {'id': 4972330419, 'qualifierId': 233, 'value': '471'}, {'id': 4980374073, 'qualifierId': 465}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;cea2ao8lx8dw3jdjtpqfhdhck;Take On;;;;;;;;;;;;;;;;;;;471,0;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;51;2;Vancouver Whitecaps II;3062;MC;1,0
2676797681;562;50;2;51;5;5icuo8utnztpsd9l03gdd68dl;1;46,0;98,2;2024-04-22T04:12:20.574Z;2024-04-22T04:12:22Z;[{'id': 4972330413, 'qualifierId': 286}, {'id': 4972330429, 'qualifierId': 233, 'value': '472'}, {'id': 4972330411, 'qualifierId': 56, 'value': 'Back'}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;cea2ao8lx8dw3jdjtpqfhdhck;Dispossessed;;;;;;;;;;;;;;;;;;;472,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;51;5;Vancouver Whitecaps II;3065;MC;1,0
2676797679;472;7;2;51;5;eo64tqkioegeb09iice2hf8bt;1;54,0;1,8;2024-04-22T04:12:20.575Z;2024-04-26T16:33:40Z;[{'id': 4972330405, 'qualifierId': 167}, {'id': 4972330415, 'qualifierId': 233, 'value': '562'}, {'id': 4972330409, 'qualifierId': 285}, {'id': 4980374335, 'qualifierId': 385}, {'id': 4972330407, 'qualifierId': 56, 'value': 'Right'}];9gktbx1ux7xxmjklqxjr84844;L. Chen;;cea2ao8lx8dw3jdjtpqfhdhck;Tackle;;;;;;;;;;;;;;;;;;1,0;562,0;;;;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;51;5;Tacoma Defiance;3065;DMR;1,0
2676797683;473;5;2;51;6;eo64tqkioegeb09iice2hf8bt;0;52,2;-1,6;2024-04-22T04:12:21.359Z;2024-04-22T04:12:24Z;[{'id': 4972330465, 'qualifierId': 233, 'value': '563'}, {'id': 4972330439, 'qualifierId': 347}, {'id': 4972330437, 'qualifierId': 56, 'value': 'Right'}];9gktbx1ux7xxmjklqxjr84844;L. Chen;;cea2ao8lx8dw3jdjtpqfhdhck;Out;;;;;;;;;;;;;;;;;;;563,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;51;6;Tacoma Defiance;3066;DMR;1,0
