id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_PlayerPosition;value_TeamFormation;value_JerseyNumber;value_Captain;value_TeamPlayerFormation;value_TeamKit;value_Involved;value_DirectionOfPlay;value_PassEndY;value_KickOff;value_Zone;value_Angle;value_PassEndX;value_Length;value_LongBall;value_Chipped;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_IntendedTackleTarget;value_PullBack;value_OutOfPlay;value_Left;value_Right;value_CornerTaken;value_NextEventThrowIn;value_ThrowIn;value_SwitchOfPlay;value_Cross;value_InSwinger;value_BlockedY;value_GoalmouthZ;value_OutOfBoxCentre;value_LeftFooted;value_FromCorner;value_BlockedX;value_GoalmouthY;value_FirstTouch;value_Assisted;value_LowCentre;value_IndividualPlay;value_RelatedEventId;value_Collected;value_Hands;value_Diving;value_Launch;value_DeletedEventType;value_Foul;value_ShirtPull/Holding;value_Direct;value_FreeKickTaken;value_HeadPass;value_AttemptedTackle;value_LayOff;value_IntentionalAssist;value_Assist;value_GkX;value_RightFooted;value_RegularPlay;value_GkY;value_Blocked;value_DefBlock;value_KeeperThrow;value_NextEventGoalKick;value_GoalKick;value_Low;value_OverArm;value_Shove/Push;value_BoxLeft;value_Head;value_PlayersCaughtOffside;value_Indirect;value_ThroughBall;value_BoxCentre;value_BigChance;value_GoalShotTimestamp;value_GoalShotGameClock;value_LowLeft;value_CloseLeft;value_SwerveRight;value_Injury;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_Straight;value_NotPastGoalLine;value_NotAssisted;value_HighRight;value_FreeKick;value_Standing;value_ParriedSafe;value_CaptainChange;value_HighLeft;value_FastBreak;value_LeadingToGoal;value_RelatedError1Id;value_LowRight;value_FollowsADribble;value_HighClaim;value_RedCard;value_ProfessionalFoulLastMan;value_OverhitCross;value_Minutes;value_OtherObstacle;value_RefereeDelay;value_OtherReason;value_SwerveLeft;value_HitRightPost;value_HitWoodwork;value_High;value_EndType;value_Tactical;value_Deflection;value_FantasyAssistedBy;value_FantasyAssistId;value_FantasyAssistType;value_FantasyAssistTeam;value_SmallBoxCentre;value_NotVisible;value_BlockedPass;value_YellowCard;value_RecklessOffence;value_BlockedCross;value_SmallBoxRight;value_FlickOn;value_HighCentre;value_Penalty;value_AerialFoul;value_Volley;value_Overrun;value_DrinksBreak;value_OutSwinger;value_BoxDeepRight;value_GkKickFromHands;value_SixYardBlocked;value_LeadingToAttempt;value_35Centre;value_HitBar;value_GoesToPenalties;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_Saved;value_KeeperTouched;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2702187255;315;17;1;38;25;6gaq85erpkvbyxvivd96wuw44;1;0,0;0,0;2024-07-20T19:42:45.199Z;2024-07-20T19:43:34Z;[{'id': 5111035913, 'qualifierId': 55, 'value': '314'}, {'id': 5111035909, 'qualifierId': 33}, {'id': 5111035911, 'qualifierId': 165}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;;e8btgsftudhx89rtc3bsr4sus;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;314,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;314,0;7s32iecltoopsjddclg0ixzx0;;0;38;25;Tacoma Defiance;2305;DC;1,0
2702187913;430;15;1;40;2;5icuo8utnztpsd9l03gdd68dl;1;78,5;38,3;2024-07-20T19:44:22.296Z;2024-07-20T19:44:45Z;[{'id': 5111038745, 'qualifierId': 458}, {'id': 5111038395, 'qualifierId': 26}, {'id': 5111039451, 'qualifierId': 233, 'value': '316'}, {'id': 5111038741, 'qualifierId': 102, 'value': '52.6'}, {'id': 5111038749, 'qualifierId': 147, 'value': '49.3'}, {'id': 5111038747, 'qualifierId': 146, 'value': '98.0'}, {'id': 5111038623, 'qualifierId': 72}, {'id': 5111038743, 'qualifierId': 103, 'value': '23.4'}, {'id': 5111038739, 'qualifierId': 77}, {'id': 5111038397, 'qualifierId': 18}, {'id': 5111038399, 'qualifierId': 56, 'value': 'Center'}];5jal3zhkwodffivsq89wfd15g;C. Aquino;;;e8btgsftudhx89rtc3bsr4sus;Attempt Saved;;;;;;;;;;;;;;;;;;316,0;;;;;;;;;;;;;;49,3;23,4;1,0;1,0;;98,0;52,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;98,0;49,3;52,6;23.4;;;;0;40;2;Los Angeles II;2402;AMR;1,0
2702187949;316;10;1;40;3;6gaq85erpkvbyxvivd96wuw44;1;2,9;48,8;2024-07-20T19:44:22.396Z;2024-07-20T19:44:45Z;[{'id': 5111039471, 'qualifierId': 233, 'value': '430'}, {'id': 5111038603, 'qualifierId': 173}, {'id': 5111038607, 'qualifierId': 182}, {'id': 5111038609, 'qualifierId': 56, 'value': 'Back'}, {'id': 5111038671, 'qualifierId': 179}];d4xd9fxqjwfe7x46byn60dx49;D. Ochoa;;;e8btgsftudhx89rtc3bsr4sus;Save;;;;;;;;;;;;;;;;;;430,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;40;3;Tacoma Defiance;2403;GK;1,0
2702187963;317;6;1;40;5;6gaq85erpkvbyxvivd96wuw44;0;12,0;55,3;2024-07-20T19:44:24.647Z;2024-07-20T19:44:46Z;[{'id': 5111038767, 'qualifierId': 56, 'value': 'Back'}, {'id': 5111038769, 'qualifierId': 73}, {'id': 5111039539, 'qualifierId': 233, 'value': '431'}];d4xd9fxqjwfe7x46byn60dx49;D. Ochoa;;;e8btgsftudhx89rtc3bsr4sus;Corner Awarded;;;;;;;;;;;;;;;;;;431,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;40;5;Tacoma Defiance;2405;GK;1,0
2702187927;431;6;1;40;5;5icuo8utnztpsd9l03gdd68dl;1;88,0;44,7;2024-07-20T19:44:24.647Z;2024-07-20T19:44:46Z;[{'id': 5111038489, 'qualifierId': 56, 'value': 'Center'}, {'id': 5111038491, 'qualifierId': 73}, {'id': 5111039523, 'qualifierId': 233, 'value': '317'}];5jal3zhkwodffivsq89wfd15g;C. Aquino;;;e8btgsftudhx89rtc3bsr4sus;Corner Awarded;;;;;;;;;;;;;;;;;;317,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;40;5;Los Angeles II;2405;AMR;1,0
2702188153;432;1;1;40;29;5icuo8utnztpsd9l03gdd68dl;1;99,6;99,7;2024-07-20T19:44:48.438Z;2024-07-20T19:45:03Z;[{'id': 5111039765, 'qualifierId': 1}, {'id': 5111039753, 'qualifierId': 6}, {'id': 5111039761, 'qualifierId': 212, 'value': '32.1'}, {'id': 5111039763, 'qualifierId': 213, 'value': '3.67'}, {'id': 5111039755, 'qualifierId': 56, 'value': 'Center'}, {'id': 5111039757, 'qualifierId': 140, 'value': '73.2'}, {'id': 5111039759, 'qualifierId': 141, 'value': '76.0'}];3007iihmvmlzgpgtxri3v3hg4;B. Bowen;;;e8btgsftudhx89rtc3bsr4sus;Pass;;;;;;;;;;76,0;;;3,67;73,2;32,1;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;73,2;76,0;;;;;;;;0;40;29;Los Angeles II;2429;DR;1,0
2702188157;433;1;1;40;32;5icuo8utnztpsd9l03gdd68dl;0;72,8;73,0;2024-07-20T19:44:51.431Z;2024-07-20T20:00:11Z;[{'id': 5111039779, 'qualifierId': 2}, {'id': 5111039797, 'qualifierId': 213, 'value': '5.55'}, {'id': 5111039791, 'qualifierId': 140, 'value': '76.2'}, {'id': 5111039795, 'qualifierId': 212, 'value': '4.8'}, {'id': 5111039781, 'qualifierId': 155}, {'id': 5111039787, 'qualifierId': 56, 'value': 'Center'}, {'id': 5111039793, 'qualifierId': 141, 'value': '68.3'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;e8btgsftudhx89rtc3bsr4sus;Pass;;;;;;;;;;68,3;;;5,55;76,2;4,8;;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;76,2;68,3;;;;;;;;0;40;32;Los Angeles II;2432;MC;1,0
2702188175;318;61;1;40;34;6gaq85erpkvbyxvivd96wuw44;1;23,3;29,8;2024-07-20T19:44:53.453Z;2024-07-20T19:44:53Z;[{'id': 5111039889, 'qualifierId': 56, 'value': 'Back'}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;e8btgsftudhx89rtc3bsr4sus;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;40;34;Tacoma Defiance;2434;MC;1,0
2702188237;434;1;1;40;41;5icuo8utnztpsd9l03gdd68dl;1;87,7;92,6;2024-07-20T19:45:00.502Z;2024-07-20T19:45:03Z;[{'id': 5111040221, 'qualifierId': 141, 'value': '82.9'}, {'id': 5111040223, 'qualifierId': 212, 'value': '29.4'}, {'id': 5111040225, 'qualifierId': 213, 'value': '3.37'}, {'id': 5111040217, 'qualifierId': 56, 'value': 'Left'}, {'id': 5111040219, 'qualifierId': 140, 'value': '60.4'}];4dji8lgdl3psnfchdwpllvod0;G. Minoungou;;;e8btgsftudhx89rtc3bsr4sus;Pass;;;;;;;;;;82,9;;;3,37;60,4;29,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;60,4;82,9;;;;;;;;0;40;41;Los Angeles II;2441;Sub;1,0
2702188293;435;1;1;40;45;5icuo8utnztpsd9l03gdd68dl;1;60,1;82,6;2024-07-20T19:45:04.390Z;2024-07-20T19:45:10Z;[{'id': 5111040521, 'qualifierId': 1}, {'id': 5111040511, 'qualifierId': 56, 'value': 'Center'}, {'id': 5111040513, 'qualifierId': 140, 'value': '58.6'}, {'id': 5111040515, 'qualifierId': 141, 'value': '29.9'}, {'id': 5111040519, 'qualifierId': 213, 'value': '4.67'}, {'id': 5111040517, 'qualifierId': 212, 'value': '35.9'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;e8btgsftudhx89rtc3bsr4sus;Pass;;;;;;;;;;29,9;;;4,67;58,6;35,9;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;58,6;29,9;;;;;;;;0;40;45;Los Angeles II;2445;MC;1,0
2702188361;436;1;1;40;51;5icuo8utnztpsd9l03gdd68dl;1;65,8;22,4;2024-07-20T19:45:10.790Z;2024-07-20T19:45:16Z;[{'id': 5111040927, 'qualifierId': 56, 'value': 'Right'}, {'id': 5111040929, 'qualifierId': 140, 'value': '84.0'}, {'id': 5111040933, 'qualifierId': 212, 'value': '20.3'}, {'id': 5111040935, 'qualifierId': 213, 'value': '5.94'}, {'id': 5111040931, 'qualifierId': 141, 'value': '12.4'}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;;e8btgsftudhx89rtc3bsr4sus;Pass;;;;;;;;;;12,4;;;5,94;84,0;20,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;84,0;12,4;;;;;;;;0;40;51;Los Angeles II;2451;MC;1,0
2702188389;437;1;1;40;57;5icuo8utnztpsd9l03gdd68dl;1;75,4;40,5;2024-07-20T19:45:16.854Z;2024-07-20T19:45:20Z;[{'id': 5111041071, 'qualifierId': 140, 'value': '71.3'}, {'id': 5111041075, 'qualifierId': 212, 'value': '17.6'}, {'id': 5111041073, 'qualifierId': 141, 'value': '65.6'}, {'id': 5111041069, 'qualifierId': 56, 'value': 'Center'}, {'id': 5111041077, 'qualifierId': 213, 'value': '1.82'}];3y5rrahty1k0l1hnww3bcozmy;O. De Rosario;;;e8btgsftudhx89rtc3bsr4sus;Pass;;;;;;;;;;65,6;;;1,82;71,3;17,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;71,3;65,6;;;;;;;;0;40;57;Los Angeles II;2457;FW;1,0
2702188411;438;1;1;41;0;5icuo8utnztpsd9l03gdd68dl;1;71,3;70,4;2024-07-20T19:45:19.990Z;2024-07-20T19:45:22Z;[{'id': 5111041191, 'qualifierId': 141, 'value': '90.1'}, {'id': 5111041201, 'qualifierId': 213, 'value': '0.65'}, {'id': 5111041197, 'qualifierId': 212, 'value': '22.1'}, {'id': 5111041187, 'qualifierId': 140, 'value': '88.1'}, {'id': 5111041183, 'qualifierId': 56, 'value': 'Left'}];3007iihmvmlzgpgtxri3v3hg4;B. Bowen;;;e8btgsftudhx89rtc3bsr4sus;Pass;;;;;;;;;;90,1;;;0,65;88,1;22,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;88,1;90,1;;;;;;;;0;41;0;Los Angeles II;2460;DR;1,0
2702188475;439;1;1;41;2;5icuo8utnztpsd9l03gdd68dl;0;89,5;89,3;2024-07-20T19:45:21.926Z;2024-07-20T19:45:30Z;[{'id': 5111041487, 'qualifierId': 212, 'value': '61.5'}, {'id': 5111041481, 'qualifierId': 56, 'value': 'Right'}, {'id': 5111041485, 'qualifierId': 141, 'value': '0.0'}, {'id': 5111041477, 'qualifierId': 2}, {'id': 5111041479, 'qualifierId': 155}, {'id': 5111041483, 'qualifierId': 140, 'value': '89.8'}, {'id': 5111041495, 'qualifierId': 1}, {'id': 5111041491, 'qualifierId': 213, 'value': '4.72'}, {'id': 5111041599, 'qualifierId': 345}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;e8btgsftudhx89rtc3bsr4sus;Pass;;;;;;;;;;0,0;;;4,72;89,8;61,5;1,0;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;89,8;0,0;;;;;;;;0;41;2;Los Angeles II;2462;DC;1,0
2702188621;319;5;1;41;9;6gaq85erpkvbyxvivd96wuw44;1;8,1;101,2;2024-07-20T19:45:28.406Z;2024-07-20T19:54:15Z;[{'id': 5111042237, 'qualifierId': 56, 'value': 'Back'}, {'id': 5111042281, 'qualifierId': 233, 'value': '440'}, {'id': 5111042239, 'qualifierId': 347}];18b4rpeia26xq688ieqaw2z2s;A. Wibowo;;;e8btgsftudhx89rtc3bsr4sus;Out;;;;;;;;;;;;;;;;;;440,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;41;9;Tacoma Defiance;2469;FWR;1,0
2702188479;440;5;1;41;9;5icuo8utnztpsd9l03gdd68dl;0;91,9;-1,2;2024-07-20T19:45:28.406Z;2024-07-20T19:45:47Z;[{'id': 5111041507, 'qualifierId': 347}, {'id': 5111041505, 'qualifierId': 56, 'value': 'Right'}, {'id': 5111042285, 'qualifierId': 233, 'value': '319'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;e8btgsftudhx89rtc3bsr4sus;Out;;;;;;;;;;;;;;;;;;319,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;41;9;Los Angeles II;2469;DC;1,0
2702188687;320;1;1;41;30;6gaq85erpkvbyxvivd96wuw44;0;10,7;100,0;2024-07-20T19:45:49.591Z;2024-07-20T19:45:55Z;[{'id': 5111042541, 'qualifierId': 107}, {'id': 5111042545, 'qualifierId': 140, 'value': '31.0'}, {'id': 5111042543, 'qualifierId': 56, 'value': 'Back'}, {'id': 5111042549, 'qualifierId': 212, 'value': '21.8'}, {'id': 5111042547, 'qualifierId': 141, 'value': '94.4'}, {'id': 5111042551, 'qualifierId': 213, 'value': '6.08'}, {'id': 5111042553, 'qualifierId': 1}];4x8eu2y112ini9hx6b72bh46i;E. Berumen;;;e8btgsftudhx89rtc3bsr4sus;Pass;;;;;;;;;;94,4;;;6,08;31,0;21,8;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;31,0;94,4;;;;;;;;0;41;30;Tacoma Defiance;2490;DC;1,0
2702188669;441;44;1;41;33;5icuo8utnztpsd9l03gdd68dl;1;65,4;12,2;2024-07-20T19:45:52.950Z;2024-07-20T19:46:08Z;[{'id': 5111042483, 'qualifierId': 286}, {'id': 5111042481, 'qualifierId': 56, 'value': 'Right'}, {'id': 5111043263, 'qualifierId': 233, 'value': '321'}];3007iihmvmlzgpgtxri3v3hg4;B. Bowen;;;e8btgsftudhx89rtc3bsr4sus;Aerial;;;;;;;;;;;;;;;;;;321,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;41;33;Los Angeles II;2493;DR;1,0
2702188689;321;44;1;41;33;6gaq85erpkvbyxvivd96wuw44;0;34,6;87,8;2024-07-20T19:45:52.951Z;2024-07-20T19:46:08Z;[{'id': 5111043271, 'qualifierId': 233, 'value': '441'}, {'id': 5111042563, 'qualifierId': 285}, {'id': 5111042561, 'qualifierId': 56, 'value': 'Back'}];3v3b0z3d5czty8zcxrhy5uyac;N. Sullivan;;;e8btgsftudhx89rtc3bsr4sus;Aerial;;;;;;;;;;;;;;;;;;441,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;41;33;Tacoma Defiance;2493;FW;1,0
2702188679;442;61;1;41;34;5icuo8utnztpsd9l03gdd68dl;1;59,9;18,3;2024-07-20T19:45:54.099Z;2024-07-20T19:45:54Z;[{'id': 5111042523, 'qualifierId': 56, 'value': 'Right'}];3007iihmvmlzgpgtxri3v3hg4;B. Bowen;;;e8btgsftudhx89rtc3bsr4sus;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;41;34;Los Angeles II;2494;DR;1,0
2702188713;322;3;1;41;39;6gaq85erpkvbyxvivd96wuw44;0;61,6;66,2;2024-07-20T19:45:59.015Z;2024-07-20T19:46:04Z;[{'id': 5111042967, 'qualifierId': 233, 'value': '443'}, {'id': 5111042679, 'qualifierId': 286}, {'id': 5111042677, 'qualifierId': 56, 'value': 'Center'}];17ni4ntnt7b6b0bwst3e4djze;L. Müller;;;e8btgsftudhx89rtc3bsr4sus;Take On;;;;;;;;;;;;;;;;;;443,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;41;39;Tacoma Defiance;2499;FWL;1,0
2702188751;443;7;1;41;39;5icuo8utnztpsd9l03gdd68dl;1;38,4;33,8;2024-07-20T19:45:59.016Z;2024-07-20T19:46:03Z;[{'id': 5111042911, 'qualifierId': 56, 'value': 'Back'}, {'id': 5111042913, 'qualifierId': 285}, {'id': 5111042929, 'qualifierId': 233, 'value': '322'}];6u67oyyybg2bljzmzo6ujsl3p;Nathan;;;e8btgsftudhx89rtc3bsr4sus;Tackle;;;;;;;;;;;;;;;;;;322,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;41;39;Los Angeles II;2499;DC;1,0
2702188755;444;49;1;41;43;5icuo8utnztpsd9l03gdd68dl;1;40,5;25,8;2024-07-20T19:46:03.046Z;2024-07-20T19:46:03Z;[];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;e8btgsftudhx89rtc3bsr4sus;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;41;43;Los Angeles II;2503;MC;1,0
2702188817;445;1;1;41;45;5icuo8utnztpsd9l03gdd68dl;1;39,5;27,2;2024-07-20T19:46:05.030Z;2024-07-20T19:46:07Z;[{'id': 5111043231, 'qualifierId': 212, 'value': '19.4'}, {'id': 5111043225, 'qualifierId': 56, 'value': 'Right'}, {'id': 5111043229, 'qualifierId': 141, 'value': '10.5'}, {'id': 5111043227, 'qualifierId': 140, 'value': '54.5'}, {'id': 5111043233, 'qualifierId': 213, 'value': '5.66'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;e8btgsftudhx89rtc3bsr4sus;Pass;;;;;;;;;;10,5;;;5,66;54,5;19,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;54,5;10,5;;;;;;;;0;41;45;Los Angeles II;2505;MC;1,0
2702188835;446;1;1;41;49;5icuo8utnztpsd9l03gdd68dl;1;55,1;10,5;2024-07-20T19:46:09.014Z;2024-07-20T19:46:11Z;[{'id': 5111043329, 'qualifierId': 213, 'value': '2.67'}, {'id': 5111043327, 'qualifierId': 212, 'value': '15.4'}, {'id': 5111043321, 'qualifierId': 56, 'value': 'Back'}, {'id': 5111043323, 'qualifierId': 140, 'value': '42.0'}, {'id': 5111043325, 'qualifierId': 141, 'value': '20.7'}];4dji8lgdl3psnfchdwpllvod0;G. Minoungou;;;e8btgsftudhx89rtc3bsr4sus;Pass;;;;;;;;;;20,7;;;2,67;42,0;15,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;42,0;20,7;;;;;;;;0;41;49;Los Angeles II;2509;Sub;1,0
