id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_JerseyNumber;value_TeamPlayerFormation;value_Resume;value_PlayerPosition;value_Captain;value_TeamFormation;value_Involved;value_DirectionOfPlay;value_Length;value_PassEndX;value_KickOff;value_Angle;value_PassEndY;value_Zone;value_Offensive;value_OppositeRelatedEventId;value_BlockedPass;value_Defensive;value_NextEventThrowIn;value_ThrowIn;value_LongBall;value_Launch;value_IntendedTackleTarget;value_DeletedEventType;value_Shove/Push;value_Foul;value_Direct;value_FreeKickTaken;value_Chipped;value_RightFooted;value_OutSwinger;value_Cross;value_BlockedCross;value_Right;value_Left;value_CornerTaken;value_ThroughBall;value_MediumGkIntervention;value_KeeperThrow;value_PlayersCaughtOffside;value_Indirect;value_LeadingToAttempt;value_IntentionalAssist;value_Assist;value_Assisted;value_BoxRight;value_RelatedError1Id;value_IndividualPlay;value_RegularPlay;value_CloseLeft;value_GkY;value_SwerveLeft;value_GoalmouthZ;value_GkX;value_GoalmouthY;value_RelatedEventId;value_NextEventGoalKick;value_NotVisible;value_Low;value_GoalKick;value_ShirtPull/Holding;value_AttemptedTackle;value_SwitchOfPlay;value_TouchTypeControl;value_TouchTypeClearance;value_HeadPass;value_TouchTypePass;value_TakeOnSpace;value_Overrun;value_LeftFooted;value_Head;value_PullBack;value_BoxDeepLeft;value_FirstTouch;value_FromCorner;value_LayOff;value_OutOfPlay;value_FlickOn;value_Handball;value_YellowCard;value_NotRetreating;value_RecklessOffence;value_TakeOnOvertake;value_FollowsADribble;value_BigChance;value_GoalShotGameClock;value_GkXTimeOfGoal;value_LowCentre;value_SmallBoxLeft;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_BlockedX;value_BoxCentre;value_LowRight;value_BlockedY;value_Blocked;value_DefBlock;value_SwerveRight;value_InSwinger;value_OtherBodyPart;value_SixYardBlocked;value_SmallBoxRight;value_IncorrectOutOfPlayDecision;value_CloseRightAndHigh;value_OutOfBoxCentre;value_LowGkIntervention;value_ParriedSafe;value_Hands;value_Diving;value_Stooping;value_Collected;value_BoxLeft;value_CloseRight;value_FastBreak;value_Defensive1V1;value_PersistentInfringement;value_HighClaim;value_HighGkIntervention;value_Minutes;value_EndType;value_OverArm;value_ThrowInSetPiece;value_NotAssisted;value_Strong;value_High;value_NotPastGoalLine;value_SmallBoxCentre;value_ParriedDanger;value_Standing;value_Dissent;value_HighRight;value_OverhitCross;value_HighLeft;value_SetPiece;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_GkKickFromHands;value_Injury;value_InjuredPlayerId;value_MisHit;value_Feet;value_Sliding;value_FreeKick;value_CloseHigh;value_LowLeft;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2669655211;1;34;16;0;0;5icuo8utnztpsd9l03gdd68dl;1;0,0;0,0;2024-04-07T23:23:04.535Z;2024-04-08T00:16:03Z;[{'id': 4933946917, 'qualifierId': 197, 'value': '23614'}, {'id': 4933866623, 'qualifierId': 59, 'value': '29, 85, 31, 77, 39, 15, 14, 34, 95, 88, 36, 30, 32, 35, 37, 80, 81, 83, 90, 97'}, {'id': 4933866627, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 4933866629, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 4933866621, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5'}, {'id': 4933918331, 'qualifierId': 194, 'value': 'cdyrj15oxu3l5sgzgwof8ohgq'}, {'id': 4933866625, 'qualifierId': 130, 'value': '8'}, {'id': 4933866619, 'qualifierId': 30, 'value': 'bdrs643l8uzj01plxa25wncdm, 2iusvkm9t8r1widsfvbesnjf8, 7zr3gif60ntltgt3s5yi6qjca, 8khtu1w0lp1f5d5t4zmfxiei, e1e506479mqo8j3geie6amuj8, dneo628ad0z1j9wjiznmlh52h, 5uwkzz79ayagkh2ukysvgolwp, 7ajceczjsu9ci4nqv9gg2860a, 3y5rrahty1k0l1hnww3bcozmy, cdyrj15oxu3l5sgzgwof8ohgq, 9fbj8njpn0q6j87le4rnafjf8, 5rcj1mef6u2jbosy1urou0d7t, 4s56s6f9nw96wergw7ix5zp0q, dil2b9u1omrsdbxba5swbe9gq, ez0t0pl5qxy0sa3zp1l77sjro, 5jal3zhkwodffivsq89wfd15g, b0xuwec3m6rvxwx7gygv34o6i, e2t6sxwsa5ll4zvsxh96512zu, s9a51dj3nkad2e53b2jbgl5g, do5nsl65m35sog9vcp0j3kbh0'}];;;;;c25k5v1hoa05r4u6jd9ksrg2c;Team set up;23614,0;;;;;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;0;0;Los Angeles II;0;;
2669656513;1;34;16;0;0;6gaq85erpkvbyxvivd96wuw44;1;0,0;0,0;2024-04-07T23:26:16.678Z;2024-04-12T15:25:44Z;[{'id': 4933872677, 'qualifierId': 59, 'value': '31, 32, 42, 36, 52, 44, 55, 43, 39, 48, 70, 46, 49, 51, 59, 60, 65, 82'}, {'id': 4933872673, 'qualifierId': 30, 'value': 'd4xd9fxqjwfe7x46byn60dx49, 24rxb4eeoakxkmritog6a7x90, m8clu51iu7443ig9q6vn6fbo, 8f5h44hnjdt4rdflu8qqhx5d6, 1flsu0b92eflc2wkg9m1wwufo, 1pv6xhgaeshfrhzenz7y14glw, 5reylt0uyetl6qavkvd8inai, do2o6ka25talswmmillufejqi, b04uukw5ec0mngnwqjih7oqac, 1efr6u06hvhm9drygb9qsi92i, 6mm2h3x9hmyea3bu2wt80uo7o, d1w4zs63sx3cc7wnc8wshbfv8, cuxpxs76g96vwhrnhw9rw2ihg, aqfi30ki1v3wczywxu79ufqj8, 5c81jqotv0vmov7mnig7puzv8, eu6pktmlz3r7qlbwoodmlgdn8, e2912gyiutvn3aky0z9ijz384, baixarx1kvqgs5c8d0v1xd9g4'}, {'id': 4933872681, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0'}, {'id': 4933922143, 'qualifierId': 197, 'value': '23554'}, {'id': 4933872675, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5'}, {'id': 4933872683, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 4933918307, 'qualifierId': 194, 'value': 'd4xd9fxqjwfe7x46byn60dx49'}, {'id': 4933872679, 'qualifierId': 130, 'value': '8'}];;;;;c25k5v1hoa05r4u6jd9ksrg2c;Team set up;23554,0;;;;;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;0;0;Tacoma Defiance;0;;
2669665667;2;32;1;0;0;6gaq85erpkvbyxvivd96wuw44;1;0,0;0,0;2024-04-08T00:04:18.513Z;2024-04-08T00:04:22Z;[{'id': 4933922689, 'qualifierId': 127, 'value': 'Right to Left'}];;;;;c25k5v1hoa05r4u6jd9ksrg2c;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;0;0;Tacoma Defiance;0;;
2669665661;2;32;1;0;0;5icuo8utnztpsd9l03gdd68dl;1;0,0;0,0;2024-04-08T00:04:18.513Z;2024-04-12T06:52:51Z;[{'id': 4933922671, 'qualifierId': 127, 'value': 'Left to Right'}];;;;;c25k5v1hoa05r4u6jd9ksrg2c;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;0;0;Los Angeles II;0;;
2669665685;3;1;1;0;0;5icuo8utnztpsd9l03gdd68dl;1;49,9;49,9;2024-04-08T00:04:18.514Z;2024-04-08T00:04:23Z;[{'id': 4933922765, 'qualifierId': 212, 'value': '21.2'}, {'id': 4933922761, 'qualifierId': 140, 'value': '29.9'}, {'id': 4933922769, 'qualifierId': 279, 'value': 'S'}, {'id': 4933922767, 'qualifierId': 213, 'value': '3.01'}, {'id': 4933922763, 'qualifierId': 141, 'value': '53.9'}, {'id': 4933922759, 'qualifierId': 56, 'value': 'Back'}];cdyrj15oxu3l5sgzgwof8ohgq;F. Bettache;;;c25k5v1hoa05r4u6jd9ksrg2c;Pass;;;;;;;;;;21,2;29,9;;3,01;53,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;29,9;53,9;;;;;;;0;0;0;0;Los Angeles II;0;AMC;1,0
2669665695;4;1;1;0;4;5icuo8utnztpsd9l03gdd68dl;1;27,7;54,3;2024-04-08T00:04:23.409Z;2024-04-08T00:04:26Z;[{'id': 4933922799, 'qualifierId': 212, 'value': '15.9'}, {'id': 4933922801, 'qualifierId': 213, 'value': '1.14'}, {'id': 4933922793, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933922797, 'qualifierId': 141, 'value': '75.6'}, {'id': 4933922795, 'qualifierId': 140, 'value': '34.0'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;c25k5v1hoa05r4u6jd9ksrg2c;Pass;;;;;;;;;;15,9;34,0;;1,14;75,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;34,0;75,6;;;;;;;0;0;0;4;Los Angeles II;4;DL;1,0
2669665703;5;1;1;0;6;5icuo8utnztpsd9l03gdd68dl;0;29,7;83,3;2024-04-08T00:04:25.506Z;2024-04-08T02:12:03Z;[{'id': 4933922827, 'qualifierId': 141, 'value': '82.6'}, {'id': 4933922867, 'qualifierId': 286}, {'id': 4933922823, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933922863, 'qualifierId': 233, 'value': '3'}, {'id': 4933922825, 'qualifierId': 140, 'value': '32.5'}, {'id': 4933922861, 'qualifierId': 236}, {'id': 4933922829, 'qualifierId': 212, 'value': '3.0'}, {'id': 4933922831, 'qualifierId': 213, 'value': '6.12'}];dneo628ad0z1j9wjiznmlh52h;J. Bell;;;c25k5v1hoa05r4u6jd9ksrg2c;Pass;;;;;;;;;;3,0;32,5;;6,12;82,6;;1,0;3,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;32,5;82,6;;;;;;;0;0;0;6;Los Angeles II;6;DC;1,0
2669665689;3;74;1;0;6;6gaq85erpkvbyxvivd96wuw44;1;60,8;18,3;2024-04-08T00:04:25.507Z;2024-04-08T00:04:28Z;[{'id': 4933922783, 'qualifierId': 285}, {'id': 4933922873, 'qualifierId': 233, 'value': '5'}, {'id': 4933922781, 'qualifierId': 56, 'value': 'Right'}];b04uukw5ec0mngnwqjih7oqac;L. Flores;;;c25k5v1hoa05r4u6jd9ksrg2c;Blocked Pass;;;;;;;;;;;;;;;;;5,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;0;6;Tacoma Defiance;6;FW;1,0
2669665711;4;5;1;0;8;6gaq85erpkvbyxvivd96wuw44;0;59,4;-1,6;2024-04-08T00:04:27.280Z;2024-04-08T00:04:35Z;[{'id': 4933922875, 'qualifierId': 56, 'value': 'Right'}, {'id': 4933922877, 'qualifierId': 347}, {'id': 4933923077, 'qualifierId': 233, 'value': '6'}];b04uukw5ec0mngnwqjih7oqac;L. Flores;;;c25k5v1hoa05r4u6jd9ksrg2c;Out;;;;;;;;;;;;;;;;;6,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;0;8;Tacoma Defiance;8;FW;1,0
2669665737;6;5;1;0;8;5icuo8utnztpsd9l03gdd68dl;1;40,6;101,6;2024-04-08T00:04:27.280Z;2024-04-08T00:15:25Z;[{'id': 4933923041, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933923057, 'qualifierId': 233, 'value': '4'}, {'id': 4933923043, 'qualifierId': 347}];dneo628ad0z1j9wjiznmlh52h;J. Bell;;;c25k5v1hoa05r4u6jd9ksrg2c;Out;;;;;;;;;;;;;;;;;4,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;0;8;Los Angeles II;8;DC;1,0
2669665761;7;1;1;0;16;5icuo8utnztpsd9l03gdd68dl;1;46,9;100,0;2024-04-08T00:04:34.913Z;2024-04-08T00:04:39Z;[{'id': 4933923203, 'qualifierId': 141, 'value': '83.2'}, {'id': 4933923197, 'qualifierId': 107}, {'id': 4933923207, 'qualifierId': 213, 'value': '5.81'}, {'id': 4933923209, 'qualifierId': 1}, {'id': 4933923201, 'qualifierId': 140, 'value': '70.2'}, {'id': 4933923199, 'qualifierId': 56, 'value': 'Left'}, {'id': 4933923205, 'qualifierId': 212, 'value': '27.4'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;c25k5v1hoa05r4u6jd9ksrg2c;Pass;;;;;;;;;;27,4;70,2;;5,81;83,2;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;70,2;83,2;;;;;;;0;0;0;16;Los Angeles II;16;DC;1,0
2669665767;8;61;1;0;16;5icuo8utnztpsd9l03gdd68dl;0;65,5;83,5;2024-04-08T00:04:35.425Z;2024-04-12T07:13:14Z;[{'id': 4933923221, 'qualifierId': 56, 'value': 'Left'}];3y5rrahty1k0l1hnww3bcozmy;O. De Rosario;;;c25k5v1hoa05r4u6jd9ksrg2c;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;0;16;Los Angeles II;16;FW;1,0
2669665755;5;1;1;0;18;6gaq85erpkvbyxvivd96wuw44;0;42,3;14,7;2024-04-08T00:04:36.889Z;2024-04-12T07:13:16Z;[{'id': 4933923165, 'qualifierId': 141, 'value': '23.1'}, {'id': 4933923171, 'qualifierId': 1}, {'id': 4933923169, 'qualifierId': 213, 'value': '0.33'}, {'id': 4933923161, 'qualifierId': 56, 'value': 'Center'}, {'id': 4933923163, 'qualifierId': 140, 'value': '58.1'}, {'id': 4933923167, 'qualifierId': 212, 'value': '17.5'}, {'id': 4933923159, 'qualifierId': 157}];5reylt0uyetl6qavkvd8inai;B. Darboe;;;c25k5v1hoa05r4u6jd9ksrg2c;Pass;;;;;;;;;;17,5;58,1;;0,33;23,1;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;58,1;23,1;;;;;;;0;0;0;18;Tacoma Defiance;18;AMR;1,0
2669665797;9;1;1;0;20;5icuo8utnztpsd9l03gdd68dl;1;39,2;74,0;2024-04-08T00:04:39.202Z;2024-04-12T07:16:17Z;[{'id': 4933923379, 'qualifierId': 141, 'value': '74.2'}, {'id': 4933923375, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933923383, 'qualifierId': 213, 'value': '0.01'}, {'id': 4933923381, 'qualifierId': 212, 'value': '9.3'}, {'id': 4933923377, 'qualifierId': 140, 'value': '48.1'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;c25k5v1hoa05r4u6jd9ksrg2c;Pass;;;;;;;;;;9,3;48,1;;0,01;74,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;48,1;74,2;;;;;;;0;0;0;20;Los Angeles II;20;DL;1,0
2669665787;6;83;1;0;20;6gaq85erpkvbyxvivd96wuw44;0;59,7;25,9;2024-04-08T00:04:39.425Z;2024-04-12T07:16:21Z;[{'id': 4941406719, 'qualifierId': 399, 'value': '7ajceczjsu9ci4nqv9gg2860a'}];1efr6u06hvhm9drygb9qsi92i;T. Ratoviz;;;c25k5v1hoa05r4u6jd9ksrg2c;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;0;20;Tacoma Defiance;20;AMC;1,0
2669665823;11;1;1;0;24;5icuo8utnztpsd9l03gdd68dl;1;36,4;79,3;2024-04-08T00:04:43.282Z;2024-04-12T07:16:24Z;[{'id': 4933923521, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933923529, 'qualifierId': 213, 'value': '4.23'}, {'id': 4933923527, 'qualifierId': 212, 'value': '15.8'}, {'id': 4933923525, 'qualifierId': 141, 'value': '58.7'}, {'id': 4933923523, 'qualifierId': 140, 'value': '29.4'}];7ajceczjsu9ci4nqv9gg2860a;F. Daroma;;;c25k5v1hoa05r4u6jd9ksrg2c;Pass;;;;;;;;;;15,8;29,4;;4,23;58,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;29,4;58,7;;;;;;;0;0;0;24;Los Angeles II;24;MC;1,0
2669665803;10;43;1;0;25;5icuo8utnztpsd9l03gdd68dl;1;0,0;0,0;2024-04-08T00:04:43.525Z;2024-04-12T07:16:06Z;[{'id': 4933923425, 'qualifierId': 286, 'value': '0'}, {'id': 4933923437, 'qualifierId': 233, 'value': '6'}, {'id': 4933923423, 'qualifierId': 56, 'value': 'Back'}, {'id': 4941406781, 'qualifierId': 144, 'value': '3'}];7ajceczjsu9ci4nqv9gg2860a;F. Daroma;;;c25k5v1hoa05r4u6jd9ksrg2c;Deleted event;;;;;;;;;;;;;;;;0,0;6,0;;;;;;;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;0;25;Los Angeles II;25;MC;1,0
2669665831;12;1;1;0;28;5icuo8utnztpsd9l03gdd68dl;1;28,8;57,3;2024-04-08T00:04:46.978Z;2024-04-08T00:04:48Z;[{'id': 4933923587, 'qualifierId': 140, 'value': '29.2'}, {'id': 4933923591, 'qualifierId': 212, 'value': '12.1'}, {'id': 4933923585, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933923589, 'qualifierId': 141, 'value': '75.1'}, {'id': 4933923593, 'qualifierId': 213, 'value': '1.54'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;c25k5v1hoa05r4u6jd9ksrg2c;Pass;;;;;;;;;;12,1;29,2;;1,54;75,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;29,2;75,1;;;;;;;0;0;0;28;Los Angeles II;28;DL;1,0
2669665851;13;1;1;0;29;5icuo8utnztpsd9l03gdd68dl;1;29,3;85,3;2024-04-08T00:04:48.354Z;2024-04-08T00:04:51Z;[{'id': 4933923681, 'qualifierId': 141, 'value': '81.4'}, {'id': 4933923685, 'qualifierId': 213, 'value': '6.16'}, {'id': 4933923677, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933923679, 'qualifierId': 140, 'value': '49.6'}, {'id': 4933923683, 'qualifierId': 212, 'value': '21.5'}];dneo628ad0z1j9wjiznmlh52h;J. Bell;;;c25k5v1hoa05r4u6jd9ksrg2c;Pass;;;;;;;;;;21,5;49,6;;6,16;81,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;49,6;81,4;;;;;;;0;0;0;29;Los Angeles II;29;DC;1,0
2669665853;14;1;1;0;33;5icuo8utnztpsd9l03gdd68dl;0;51,7;71,6;2024-04-08T00:04:51.632Z;2024-04-12T07:16:59Z;[{'id': 4933923693, 'qualifierId': 141, 'value': '68.7'}, {'id': 4933923689, 'qualifierId': 56, 'value': 'Center'}, {'id': 4933923697, 'qualifierId': 213, 'value': '5.20'}, {'id': 4933923703, 'qualifierId': 236}, {'id': 4933923709, 'qualifierId': 286}, {'id': 4933923695, 'qualifierId': 212, 'value': '2.2'}, {'id': 4933923691, 'qualifierId': 140, 'value': '52.7'}, {'id': 4933923705, 'qualifierId': 233, 'value': '7'}];9fbj8njpn0q6j87le4rnafjf8;Y. Tsukanome;;;c25k5v1hoa05r4u6jd9ksrg2c;Pass;;;;;;;;;;2,2;52,7;;5,2;68,7;;1,0;7,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;52,7;68,7;;;;;;;0;0;0;33;Los Angeles II;33;AML;1,0
2669665847;7;74;1;0;33;6gaq85erpkvbyxvivd96wuw44;1;48,3;33,7;2024-04-08T00:04:51.633Z;2024-04-08T00:04:53Z;[{'id': 4933923667, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933923721, 'qualifierId': 233, 'value': '14'}, {'id': 4933923669, 'qualifierId': 285}];do2o6ka25talswmmillufejqi;D. Rosales;;;c25k5v1hoa05r4u6jd9ksrg2c;Blocked Pass;;;;;;;;;;;;;;;;;14,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;0;33;Tacoma Defiance;33;MC;1,0
2669665893;8;4;1;0;34;6gaq85erpkvbyxvivd96wuw44;1;43,1;20,2;2024-04-08T00:04:53.369Z;2024-04-12T07:18:14Z;[{'id': 4941408907, 'qualifierId': 294}, {'id': 4933923929, 'qualifierId': 13}, {'id': 4933923931, 'qualifierId': 56, 'value': 'Back'}, {'id': 4934030853, 'qualifierId': 233, 'value': '15'}, {'id': 4933923933, 'qualifierId': 152}, {'id': 4933923937, 'qualifierId': 286}];24rxb4eeoakxkmritog6a7x90;S. Nixon;;;c25k5v1hoa05r4u6jd9ksrg2c;Foul;;;;;;;;;;;;;;;;1,0;15,0;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;0;34;Tacoma Defiance;34;DR;1,0
