id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_PlayerPosition;value_Involved;value_TeamPlayerFormation;value_JerseyNumber;value_TeamKit;value_Resume;value_TeamFormation;value_Captain;value_DirectionOfPlay;value_PassEndX;value_KickOff;value_Zone;value_PassEndY;value_Angle;value_Length;value_LongBall;value_Chipped;value_HeadPass;value_Launch;value_Offensive;value_DeletedEventType;value_FlickOn;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Defensive;value_LayOff;value_Direct;value_Foul;value_Shove/Push;value_FreeKickTaken;value_Cross;value_OutOfPlay;value_Right;value_Left;value_InSwinger;value_CornerTaken;value_NextEventGoalKick;value_GoalKick;value_Low;value_AttemptedTackle;value_BlockedPass;value_RelatedEventId;value_RecklessOffence;value_YellowCard;value_GoalmouthZ;value_OutOfBoxCentre;value_LeftFooted;value_FreeKick;value_NotAssisted;value_GkX;value_GoalmouthY;value_GkY;value_HighLeft;value_NotVisible;value_IntendedTackleTarget;value_PlayersCaughtOffside;value_Indirect;value_ShirtPull/Holding;value_Assist;value_RegularPlay;value_GoalShotGameClock;value_BoxLeft;value_IndividualPlay;value_Deflection;value_KeeperTouched;value_LowLeft;value_GoalShotTimestamp;value_Assisted;value_IntentionalAssist;value_FirstTouch;value_BlockedX;value_FromCorner;value_BoxCentre;value_LowRight;value_Head;value_BlockedY;value_Standing;value_Hands;value_Collected;value_KeeperThrow;value_DefBlock;value_HighRight;value_RightFooted;value_HighClaim;value_High;value_Blocked;value_LowCentre;value_SwerveRight;value_CloseLeft;value_PullBack;value_Overrun;value_OverArm;value_CloseRight;value_Injury;value_InjuredPlayerId;value_SwerveLeft;value_Minutes;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_SwitchOfPlay;value_GkKickFromHands;value_Volley;value_TacticalFoul;value_ByWall;value_SetPiece;value_TempShotOn;value_SmallBoxRight;value_SixYardBlocked;value_BlockedCross;value_LeadingToGoal;value_BigChance;value_Penalty;value_PenaltyTakerId;value_Diving;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Dissent;value_OverhitCross;value_NotRetreating;value_RelatedError1Id;value_HighCentre;value_Fumble;value_ParriedDanger;value_OutSwinger;value_NotPastGoalLine;value_FastBreak;value_SecondYellow;value_TimeWasting;value_OutOfBoxDeepLeft;value_ParriedSafe;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_WeatherProblem;value_NewStartTime;value_OfficiallyAnnounced;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2710830625;508;1;2;69;37;1zgjjyruyufrkh4xjvryqsb1i;1;54,4;70,1;2024-08-18T21:22:18.491Z;2024-08-18T21:22:21Z;[{'id': 5158928537, 'qualifierId': 140, 'value': '55.6'}, {'id': 5158928541, 'qualifierId': 212, 'value': '27.8'}, {'id': 5158928535, 'qualifierId': 56, 'value': 'Center'}, {'id': 5158928531, 'qualifierId': 5}, {'id': 5158928539, 'qualifierId': 141, 'value': '29.2'}, {'id': 5158928543, 'qualifierId': 213, 'value': '4.76'}, {'id': 5158928533, 'qualifierId': 152}];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;55,6;;;29,2;4,76;27,8;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;55,6;29,2;;;;;;;;0;69;37;Toronto II;4177;DC;1,0
2710830659;509;1;2;69;40;1zgjjyruyufrkh4xjvryqsb1i;1;62,7;23,3;2024-08-18T21:22:21.578Z;2024-08-18T21:22:26Z;[{'id': 5158928737, 'qualifierId': 213, 'value': '0.17'}, {'id': 5158928735, 'qualifierId': 212, 'value': '19.1'}, {'id': 5158928731, 'qualifierId': 140, 'value': '80.6'}, {'id': 5158928729, 'qualifierId': 56, 'value': 'Center'}, {'id': 5158928733, 'qualifierId': 141, 'value': '28.0'}];3h4x6eh6zkcaww4g6rhkwpbf8;Neil Pierre;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;80,6;;;28,0;0,17;19,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;80,6;28,0;;;;;;;;0;69;40;Toronto II;4180;DL;1,0
2710830665;510;3;2;69;45;1zgjjyruyufrkh4xjvryqsb1i;0;78,7;29,0;2024-08-18T21:22:26.634Z;2024-08-18T21:34:00Z;[{'id': 5158928907, 'qualifierId': 233, 'value': '591'}, {'id': 5158928749, 'qualifierId': 286}, {'id': 5158928747, 'qualifierId': 56, 'value': 'Center'}];434xf7moiduhzy9ivp7jxr10;S. Olivas;;;eq3htncf011l0ji2pj0rvy1as;Take On;;;;;;;;;;;;;;;;;;;;1,0;;;;591,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;;0;69;45;Toronto II;4185;Sub;1,0
2710830695;591;7;2;69;45;29nx7yxy1rdqv2oobqn5pjf8p;1;21,3;71,0;2024-08-18T21:22:26.635Z;2024-08-18T21:34:00Z;[{'id': 5158928895, 'qualifierId': 233, 'value': '510'}, {'id': 5158928873, 'qualifierId': 285}, {'id': 5158928869, 'qualifierId': 56, 'value': 'Back'}];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;eq3htncf011l0ji2pj0rvy1as;Tackle;;;;;;;;;;;;;;;;;;;;;;;;510,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;69;45;Philadelphia Union II;4185;MC;1,0
2710830697;592;49;2;69;49;29nx7yxy1rdqv2oobqn5pjf8p;1;22,6;80,9;2024-08-18T21:22:30.290Z;2024-08-18T21:22:30Z;[];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;;eq3htncf011l0ji2pj0rvy1as;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;69;49;Philadelphia Union II;4189;DML;1,0
2710830731;593;1;2;69;49;29nx7yxy1rdqv2oobqn5pjf8p;1;22,6;80,9;2024-08-18T21:22:30.512Z;2024-08-18T21:22:36Z;[{'id': 5158929057, 'qualifierId': 140, 'value': '51.8'}, {'id': 5158929063, 'qualifierId': 213, 'value': '0.34'}, {'id': 5158929061, 'qualifierId': 212, 'value': '32.5'}, {'id': 5158929059, 'qualifierId': 141, 'value': '96.9'}, {'id': 5158929055, 'qualifierId': 56, 'value': 'Left'}, {'id': 5158929065, 'qualifierId': 1}];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;51,8;;;96,9;0,34;32,5;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;51,8;96,9;;;;;;;;0;69;49;Philadelphia Union II;4189;DML;1,0
2710830751;594;1;2;69;55;29nx7yxy1rdqv2oobqn5pjf8p;1;45,7;95,4;2024-08-18T21:22:36.207Z;2024-08-18T21:22:39Z;[{'id': 5158929171, 'qualifierId': 212, 'value': '10.1'}, {'id': 5158929167, 'qualifierId': 140, 'value': '38.8'}, {'id': 5158929165, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158929173, 'qualifierId': 213, 'value': '3.91'}, {'id': 5158929169, 'qualifierId': 141, 'value': '85.1'}];d5del7kcf1zgkd2uvhius8y22;C. Sharp;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;38,8;;;85,1;3,91;10,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;38,8;85,1;;;;;;;;0;69;55;Philadelphia Union II;4195;FW;1,0
2710830773;595;1;2;69;57;29nx7yxy1rdqv2oobqn5pjf8p;1;38,8;84,2;2024-08-18T21:22:38.942Z;2024-08-18T21:22:42Z;[{'id': 5158929297, 'qualifierId': 140, 'value': '31.0'}, {'id': 5158929295, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158929301, 'qualifierId': 212, 'value': '8.2'}, {'id': 5158929299, 'qualifierId': 141, 'value': '84.8'}, {'id': 5158929303, 'qualifierId': 213, 'value': '3.09'}];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;31,0;;;84,8;3,09;8,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;31,0;84,8;;;;;;;;0;69;57;Philadelphia Union II;4197;MC;1,0
2710830757;511;83;2;69;59;1zgjjyruyufrkh4xjvryqsb1i;0;66,4;14,6;2024-08-18T21:22:40.651Z;2024-08-18T21:58:32Z;[{'id': 5158929365, 'qualifierId': 399, 'value': '2figny7hhxiw29vizhlyta3o4'}];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;eq3htncf011l0ji2pj0rvy1as;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;;0;69;59;Toronto II;4199;DC;1,0
2710830781;596;1;2;70;0;29nx7yxy1rdqv2oobqn5pjf8p;1;29,9;82,9;2024-08-18T21:22:42.034Z;2024-08-18T21:22:43Z;[{'id': 5158929353, 'qualifierId': 213, 'value': '3.78'}, {'id': 5158929349, 'qualifierId': 141, 'value': '54.0'}, {'id': 5158929345, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158929347, 'qualifierId': 140, 'value': '4.5'}, {'id': 5158929351, 'qualifierId': 212, 'value': '33.1'}, {'id': 5158929355, 'qualifierId': 1}];2figny7hhxiw29vizhlyta3o4;Ythallo;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;4,5;;;54,0;3,78;33,1;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;4,5;54,0;;;;;;;;0;70;0;Philadelphia Union II;4200;DC;1,0
2710830825;597;1;2;70;3;29nx7yxy1rdqv2oobqn5pjf8p;0;8,6;53,9;2024-08-18T21:22:44.269Z;2024-08-18T21:22:48Z;[{'id': 5158929587, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158929595, 'qualifierId': 213, 'value': '5.78'}, {'id': 5158929591, 'qualifierId': 141, 'value': '22.8'}, {'id': 5158929593, 'qualifierId': 212, 'value': '44.0'}, {'id': 5158929585, 'qualifierId': 155}, {'id': 5158929597, 'qualifierId': 1}, {'id': 5158929589, 'qualifierId': 140, 'value': '45.4'}];2m7xhno7xnktvmzwa6j7wlgfe;A. Rodriguez;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;45,4;;;22,8;5,78;44,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;45,4;22,8;;;;;;;;0;70;3;Philadelphia Union II;4203;GK;1,0
2710830827;512;44;2;70;7;1zgjjyruyufrkh4xjvryqsb1i;1;54,8;76,2;2024-08-18T21:22:48.667Z;2024-08-18T21:59:55Z;[{'id': 5158929605, 'qualifierId': 56, 'value': 'Center'}, {'id': 5158929607, 'qualifierId': 286}, {'id': 5158929633, 'qualifierId': 233, 'value': '598'}];dkkg923101zraafj7la0j8cus;J. Griffin;;;eq3htncf011l0ji2pj0rvy1as;Aerial;;;;;;;;;;;;;;;;;;;;1,0;;;;598,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;;0;70;7;Toronto II;4207;Sub;1,0
2710830833;598;44;2;70;7;29nx7yxy1rdqv2oobqn5pjf8p;0;45,2;23,8;2024-08-18T21:22:48.668Z;2024-08-18T21:59:56Z;[{'id': 5158929631, 'qualifierId': 285}, {'id': 5158929629, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158929649, 'qualifierId': 233, 'value': '512'}];5qfwg7j8xrfv19ouu4gvrs00k;N. Edwards;;;eq3htncf011l0ji2pj0rvy1as;Aerial;;;;;;;;;;;;;;;;;;;;;;;;512,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;70;7;Philadelphia Union II;4207;Sub;1,0
2710830847;513;1;2;70;7;1zgjjyruyufrkh4xjvryqsb1i;1;55,0;74,3;2024-08-18T21:22:48.811Z;2024-08-18T21:22:51Z;[{'id': 5158929703, 'qualifierId': 56, 'value': 'Center'}, {'id': 5158929711, 'qualifierId': 213, 'value': '5.21'}, {'id': 5158929705, 'qualifierId': 140, 'value': '67.7'}, {'id': 5158929701, 'qualifierId': 3}, {'id': 5158929709, 'qualifierId': 212, 'value': '28.1'}, {'id': 5158929707, 'qualifierId': 141, 'value': '37.9'}];dkkg923101zraafj7la0j8cus;J. Griffin;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;67,7;;;37,9;5,21;28,1;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;67,7;37,9;;;;;;;;0;70;7;Toronto II;4207;Sub;1,0
2710830855;514;49;2;70;9;1zgjjyruyufrkh4xjvryqsb1i;1;69,1;37,6;2024-08-18T21:22:50.598Z;2024-08-18T21:22:51Z;[];434xf7moiduhzy9ivp7jxr10;S. Olivas;;;eq3htncf011l0ji2pj0rvy1as;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;;0;70;9;Toronto II;4209;Sub;1,0
2710830867;515;1;2;70;9;1zgjjyruyufrkh4xjvryqsb1i;1;69,1;37,6;2024-08-18T21:22:50.859Z;2024-08-18T21:22:53Z;[{'id': 5158929799, 'qualifierId': 140, 'value': '60.2'}, {'id': 5158929805, 'qualifierId': 212, 'value': '9.4'}, {'id': 5158929801, 'qualifierId': 141, 'value': '37.0'}, {'id': 5158929809, 'qualifierId': 213, 'value': '3.19'}, {'id': 5158929797, 'qualifierId': 56, 'value': 'Center'}];434xf7moiduhzy9ivp7jxr10;S. Olivas;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;60,2;;;37,0;3,19;9,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;60,2;37,0;;;;;;;;0;70;9;Toronto II;4209;Sub;1,0
2710830901;516;1;2;70;11;1zgjjyruyufrkh4xjvryqsb1i;1;67,3;36,2;2024-08-18T21:22:52.875Z;2024-08-18T21:22:58Z;[{'id': 5158929969, 'qualifierId': 56, 'value': 'Right'}, {'id': 5158929971, 'qualifierId': 140, 'value': '78.6'}, {'id': 5158929979, 'qualifierId': 213, 'value': '5.50'}, {'id': 5158929975, 'qualifierId': 212, 'value': '16.7'}, {'id': 5158929973, 'qualifierId': 141, 'value': '19.0'}];993vihjmsn70q9w237fatzgbu;N. Pariano;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;78,6;;;19,0;5,5;16,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;78,6;19,0;;;;;;;;0;70;11;Toronto II;4211;MC;1,0
2710830905;517;1;2;70;17;1zgjjyruyufrkh4xjvryqsb1i;0;78,2;18,8;2024-08-18T21:22:58.827Z;2024-08-18T21:58:35Z;[{'id': 5158930007, 'qualifierId': 141, 'value': '63.3'}, {'id': 5158929999, 'qualifierId': 2}, {'id': 5158930003, 'qualifierId': 56, 'value': 'Center'}, {'id': 5158930013, 'qualifierId': 1}, {'id': 5158930009, 'qualifierId': 212, 'value': '38.8'}, {'id': 5158930001, 'qualifierId': 155}, {'id': 5158930011, 'qualifierId': 213, 'value': '0.89'}, {'id': 5158930005, 'qualifierId': 140, 'value': '100.0'}];15v2azulwhof0p216i7bjp250;J. Berdecio;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;100,0;;;63,3;0,89;38,8;1,0;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;100,0;63,3;;;;;;;;0;70;17;Toronto II;4217;DC;1,0
2710830907;518;5;2;70;18;1zgjjyruyufrkh4xjvryqsb1i;0;101,2;65,3;2024-08-18T21:22:59.418Z;2024-08-18T21:23:17Z;[{'id': 5158930017, 'qualifierId': 56, 'value': 'Center'}, {'id': 5158930019, 'qualifierId': 346}, {'id': 5158930491, 'qualifierId': 233, 'value': '599'}];dkkg923101zraafj7la0j8cus;J. Griffin;;;eq3htncf011l0ji2pj0rvy1as;Out;;;;;;;;;;;;;;;;;;;;;;;;599,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;;0;70;18;Toronto II;4218;Sub;1,0
2710830987;599;5;2;70;18;29nx7yxy1rdqv2oobqn5pjf8p;1;-1,2;34,7;2024-08-18T21:22:59.418Z;2024-08-18T21:33:47Z;[{'id': 5158930477, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158930481, 'qualifierId': 233, 'value': '518'}, {'id': 5158930479, 'qualifierId': 346}];5qfwg7j8xrfv19ouu4gvrs00k;N. Edwards;;;eq3htncf011l0ji2pj0rvy1as;Out;;;;;;;;;;;;;;;;;;;;;;;;518,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;70;18;Philadelphia Union II;4218;Sub;1,0
2710831123;600;1;2;70;47;29nx7yxy1rdqv2oobqn5pjf8p;0;4,1;46,9;2024-08-18T21:23:28.974Z;2024-08-18T21:23:34Z;[{'id': 5158931263, 'qualifierId': 213, 'value': '6.04'}, {'id': 5158931253, 'qualifierId': 155}, {'id': 5158931255, 'qualifierId': 56, 'value': 'Center'}, {'id': 5158931265, 'qualifierId': 1}, {'id': 5158931269, 'qualifierId': 74}, {'id': 5158931251, 'qualifierId': 124}, {'id': 5158931261, 'qualifierId': 212, 'value': '53.1'}, {'id': 5158931259, 'qualifierId': 141, 'value': '28.0'}, {'id': 5158931257, 'qualifierId': 140, 'value': '53.2'}];2m7xhno7xnktvmzwa6j7wlgfe;A. Rodriguez;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;53,2;;;28,0;6,04;53,1;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;53,2;28,0;;;;;;;;0;70;47;Philadelphia Union II;4247;GK;1,0
2710831137;519;44;2;70;52;1zgjjyruyufrkh4xjvryqsb1i;1;43,2;73,2;2024-08-18T21:23:33.919Z;2024-08-18T21:23:38Z;[{'id': 5158931347, 'qualifierId': 233, 'value': '601'}, {'id': 5158931321, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158931323, 'qualifierId': 285}];993vihjmsn70q9w237fatzgbu;N. Pariano;;;eq3htncf011l0ji2pj0rvy1as;Aerial;;;;;;;;;;;;;;;;;;;;;;;;601,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;;0;70;52;Toronto II;4252;MC;1,0
2710831129;601;44;2;70;52;29nx7yxy1rdqv2oobqn5pjf8p;0;56,8;26,8;2024-08-18T21:23:33.920Z;2024-08-18T21:23:40Z;[{'id': 5158931363, 'qualifierId': 233, 'value': '519'}, {'id': 5158931289, 'qualifierId': 56, 'value': 'Center'}, {'id': 5158931291, 'qualifierId': 286}];d5del7kcf1zgkd2uvhius8y22;C. Sharp;;;eq3htncf011l0ji2pj0rvy1as;Aerial;;;;;;;;;;;;;;;;;;;;1,0;;;;519,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;70;52;Philadelphia Union II;4252;FW;1,0
2710831163;520;1;2;70;53;1zgjjyruyufrkh4xjvryqsb1i;0;38,1;75,2;2024-08-18T21:23:34.668Z;2024-08-18T21:23:39Z;[{'id': 5158931485, 'qualifierId': 3}, {'id': 5158931489, 'qualifierId': 140, 'value': '48.1'}, {'id': 5158931493, 'qualifierId': 212, 'value': '11.3'}, {'id': 5158931487, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158931495, 'qualifierId': 213, 'value': '5.90'}, {'id': 5158931491, 'qualifierId': 141, 'value': '69.0'}];993vihjmsn70q9w237fatzgbu;N. Pariano;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;48,1;;;69,0;5,9;11,3;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;48,1;69,0;;;;;;;;0;70;53;Toronto II;4253;MC;1,0
2710831159;602;44;2;70;55;29nx7yxy1rdqv2oobqn5pjf8p;1;51,7;31,6;2024-08-18T21:23:36.299Z;2024-08-18T21:59:56Z;[{'id': 5158931475, 'qualifierId': 286}, {'id': 5158931575, 'qualifierId': 233, 'value': '521'}, {'id': 5158931469, 'qualifierId': 56, 'value': 'Center'}];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;eq3htncf011l0ji2pj0rvy1as;Aerial;;;;;;;;;;;;;;;;;;;;1,0;;;;521,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;70;55;Philadelphia Union II;4255;MC;1,0
