id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_Resume;value_Captain;value_TeamFormation;value_TeamPlayerFormation;value_Involved;value_PlayerPosition;value_TeamKit;value_DirectionOfPlay;value_PassEndX;value_KickOff;value_PassEndY;value_Angle;value_Length;value_Zone;value_LongBall;value_Launch;value_HeadPass;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_FlickOn;value_DeletedEventType;value_TouchTypePass;value_OutSwinger;value_Cross;value_LeftFooted;value_TakeOnOvertake;value_Assist;value_IntentionalAssist;value_PullBack;value_Right;value_SwerveRight;value_GoalmouthZ;value_Assisted;value_FirstTouch;value_BoxCentre;value_GoalmouthY;value_MisHit;value_RegularPlay;value_BigChance;value_RelatedEventId;value_GkY;value_RightFooted;value_GkX;value_NextEventGoalKick;value_GoalKick;value_Low;value_LayOff;value_TouchTypeClearance;value_IntendedTackleTarget;value_Chipped;value_TakeOnSpace;value_SwitchOfPlay;value_TouchTypeControl;value_OutOfPlay;value_Left;value_CornerTaken;value_InSwinger;value_Head;value_NextEventThrowIn;value_ThrowIn;value_BlockedY;value_BlockedX;value_OutOfBoxCentre;value_NotAssisted;value_LowCentre;value_Blocked;value_IndividualPlay;value_DefBlock;value_PlayersCaughtOffside;value_Indirect;value_FreeKickTaken;value_LowRight;value_Hands;value_Diving;value_Collected;value_LowGkIntervention;value_KeeperThrow;value_NotVisible;value_Stooping;value_Overrun;value_High;value_HighCentre;value_HighGkIntervention;value_Caught;value_Reaching;value_OverArm;value_Foul;value_AttemptedTackle;value_Direct;value_NotPastGoalLine;value_Volley;value_HighLeft;value_ShirtPull/Holding;value_BlockedPass;value_TacticalFoul;value_YellowCard;value_Shove/Push;value_InjuredPlayerId;value_Injury;value_AerialFoul;value_LeadingToAttempt;value_HighRight;value_SavedOffLine;value_RelatedError1Id;value_BoxLeft;value_LastLine;value_SixYardBlocked;value_SmallBoxRight;value_ParriedDanger;value_SmallBoxLeft;value_LowLeft;value_CloseLeft;value_ThroughBall;value_FromCorner;value_MediumGkIntervention;value_GkKickFromHands;value_GoalShotGameClock;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_BlockedClearance;value_Minutes;value_GkHoof;value_EndType;value_FloatedCross;value_Straight;value_SmallBoxCentre;value_DrivenCross;value_BlockedCross;value_BoxRight;value_1On1;value_CloseRight;value_Deflection;value_OtherBodyPart;value_Sliding;value_ParriedSafe;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_Unchallenged;value_HighClaim;value_OffTheBallFoul;value_Defensive1V1;value_Dissent;value_TimeWasting;value_OwnPlayer;value_OwnShotBlocked;value_SetPiece;value_TempBlocked;value_RecklessOffence;value_SecondYellow;value_Feet;value_GoesToPenalties;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_HitBar;value_HitWoodwork;value_HitRightPost;value_Saved;value_HitLeftPost;value_Missed;value_CloseHigh;value_KeeperTouched;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2663312267;369;1;1;39;11;dqx48fglv1l96cyrmjdod0xec;1;55,1;81,8;2024-03-24T23:42:55.694Z;2024-03-24T23:42:58Z;[{'id': 4899563423, 'qualifierId': 140, 'value': '42.0'}, {'id': 4899563429, 'qualifierId': 213, 'value': '3.64'}, {'id': 4899563427, 'qualifierId': 212, 'value': '15.7'}, {'id': 4899563421, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899563425, 'qualifierId': 141, 'value': '70.8'}];dpedfgxin5nc4qmziaokpmiy2;C. Cilley;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;42,0;;70,8;3,64;15,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;42,0;70,8;;;;;;;;0;39;11;North Texas;2351;MC;1,0
2663312275;370;1;1;39;13;dqx48fglv1l96cyrmjdod0xec;1;42,0;70,8;2024-03-24T23:42:58.317Z;2024-03-24T23:43:00Z;[{'id': 4899563483, 'qualifierId': 141, 'value': '87.8'}, {'id': 4899563477, 'qualifierId': 56, 'value': 'Left'}, {'id': 4899563487, 'qualifierId': 213, 'value': '0.73'}, {'id': 4899563481, 'qualifierId': 140, 'value': '54.2'}, {'id': 4899563485, 'qualifierId': 212, 'value': '17.3'}];7fpjrqc5obhk5rfmr90yf61w4;K. Hiebert;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;54,2;;87,8;0,73;17,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;54,2;87,8;;;;;;;;0;39;13;North Texas;2353;DC;1,0
2663312277;371;1;1;39;15;dqx48fglv1l96cyrmjdod0xec;1;56,7;89,3;2024-03-24T23:43:00.206Z;2024-03-24T23:43:02Z;[{'id': 4899563497, 'qualifierId': 56, 'value': 'Left'}, {'id': 4899563505, 'qualifierId': 213, 'value': '0.41'}, {'id': 4899563499, 'qualifierId': 140, 'value': '70.4'}, {'id': 4899563501, 'qualifierId': 141, 'value': '98.6'}, {'id': 4899563503, 'qualifierId': 212, 'value': '15.7'}];dpedfgxin5nc4qmziaokpmiy2;C. Cilley;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;70,4;;98,6;0,41;15,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;70,4;98,6;;;;;;;;0;39;15;North Texas;2355;MC;1,0
2663312285;372;1;1;39;17;dqx48fglv1l96cyrmjdod0xec;1;70,7;98,3;2024-03-24T23:43:01.998Z;2024-03-24T23:43:04Z;[{'id': 4899563545, 'qualifierId': 141, 'value': '92.3'}, {'id': 4899563541, 'qualifierId': 56, 'value': 'Left'}, {'id': 4899563549, 'qualifierId': 213, 'value': '3.37'}, {'id': 4899563547, 'qualifierId': 212, 'value': '17.7'}, {'id': 4899563543, 'qualifierId': 140, 'value': '54.3'}];7zkzjmk1go1u2vi5qkqlmezu;J. Reid;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;54,3;;92,3;3,37;17,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;54,3;92,3;;;;;;;;0;39;17;North Texas;2357;DC;1,0
2663312287;373;1;1;39;19;dqx48fglv1l96cyrmjdod0xec;1;53,9;90,9;2024-03-24T23:43:04.063Z;2024-03-24T23:43:06Z;[{'id': 4899563569, 'qualifierId': 213, 'value': '3.23'}, {'id': 4899563561, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899563563, 'qualifierId': 140, 'value': '32.4'}, {'id': 4899563567, 'qualifierId': 212, 'value': '22.7'}, {'id': 4899563565, 'qualifierId': 141, 'value': '87.8'}];dpedfgxin5nc4qmziaokpmiy2;C. Cilley;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;32,4;;87,8;3,23;22,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;32,4;87,8;;;;;;;;0;39;19;North Texas;2359;MC;1,0
2663312299;374;1;1;39;22;dqx48fglv1l96cyrmjdod0xec;1;33,3;86,9;2024-03-24T23:43:06.430Z;2024-03-24T23:43:14Z;[{'id': 4899563641, 'qualifierId': 213, 'value': '4.31'}, {'id': 4899563635, 'qualifierId': 140, 'value': '25.1'}, {'id': 4899563633, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899563637, 'qualifierId': 141, 'value': '57.2'}, {'id': 4899563639, 'qualifierId': 212, 'value': '22.0'}];7fpjrqc5obhk5rfmr90yf61w4;K. Hiebert;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;25,1;;57,2;4,31;22,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;25,1;57,2;;;;;;;;0;39;22;North Texas;2362;DC;1,0
2663312313;375;1;1;39;29;dqx48fglv1l96cyrmjdod0xec;1;28,2;45,2;2024-03-24T23:43:13.950Z;2024-03-24T23:43:20Z;[{'id': 4899563711, 'qualifierId': 213, 'value': '0.10'}, {'id': 4899563703, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899563709, 'qualifierId': 212, 'value': '29.0'}, {'id': 4899563705, 'qualifierId': 140, 'value': '55.7'}, {'id': 4899563713, 'qualifierId': 1}, {'id': 4899563707, 'qualifierId': 141, 'value': '49.6'}, {'id': 4899563701, 'qualifierId': 157}];brbc088u7sq9wh9d9gkonn5gq;C. Olivares;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;55,7;;49,6;0,1;29,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;55,7;49,6;;;;;;;;0;39;29;North Texas;2369;GK;1,0
2663312311;416;83;1;39;32;99l7fsj6ykgbyqcb9zqqu9dgq;0;35,0;54,2;2024-03-24T23:43:17.243Z;2024-03-24T23:45:22Z;[{'id': 4899565901, 'qualifierId': 399, 'value': 'f2nvagw4mjjpn1ytj6rdl5ene'}];e7vsajjh4e7t51ciycjg0skd0;T. Humphrey;;;budr6ifnm8qdr8n3gb8nvoahg;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;39;32;St. Louis City II;2372;DC;1,0
2663312315;376;61;1;39;33;dqx48fglv1l96cyrmjdod0xec;0;60,3;57,2;2024-03-24T23:43:18.158Z;2024-03-24T23:43:19Z;[{'id': 4899563717, 'qualifierId': 56, 'value': 'Center'}];f2nvagw4mjjpn1ytj6rdl5ene;B. McSorley;;;budr6ifnm8qdr8n3gb8nvoahg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;39;33;North Texas;2373;FW;1,0
2663312317;417;49;1;39;35;99l7fsj6ykgbyqcb9zqqu9dgq;1;35,3;45,8;2024-03-24T23:43:19.747Z;2024-03-24T23:43:19Z;[];74rnjizxzn5a0oag6sue0ja7e;C. Sainté;;;budr6ifnm8qdr8n3gb8nvoahg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;39;35;St. Louis City II;2375;MC;1,0
2663312319;418;1;1;39;35;99l7fsj6ykgbyqcb9zqqu9dgq;1;35,3;45,8;2024-03-24T23:43:19.923Z;2024-03-24T23:43:21Z;[{'id': 4899563723, 'qualifierId': 140, 'value': '20.9'}, {'id': 4899563729, 'qualifierId': 213, 'value': '2.94'}, {'id': 4899563727, 'qualifierId': 212, 'value': '15.4'}, {'id': 4899563721, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899563725, 'qualifierId': 141, 'value': '50.4'}];74rnjizxzn5a0oag6sue0ja7e;C. Sainté;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;20,9;;50,4;2,94;15,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;20,9;50,4;;;;;;;;0;39;35;St. Louis City II;2375;MC;1,0
2663312323;419;1;1;39;36;99l7fsj6ykgbyqcb9zqqu9dgq;1;20,9;50,4;2024-03-24T23:43:21.315Z;2024-03-24T23:43:23Z;[{'id': 4899563753, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899563757, 'qualifierId': 141, 'value': '51.2'}, {'id': 4899563759, 'qualifierId': 212, 'value': '13.2'}, {'id': 4899563761, 'qualifierId': 213, 'value': '3.10'}, {'id': 4899563755, 'qualifierId': 140, 'value': '8.3'}];9nl0k91lrjonu0z2irbs01oiy;A. Korça;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;8,3;;51,2;3,1;13,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;8,3;51,2;;;;;;;;0;39;36;St. Louis City II;2376;DL;1,0
2663312339;420;1;1;39;39;99l7fsj6ykgbyqcb9zqqu9dgq;0;8,3;51,2;2024-03-24T23:43:23.444Z;2024-03-24T23:43:26Z;[{'id': 4899563831, 'qualifierId': 157}, {'id': 4899563839, 'qualifierId': 212, 'value': '55.6'}, {'id': 4899563837, 'qualifierId': 141, 'value': '72.9'}, {'id': 4899563833, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899563835, 'qualifierId': 140, 'value': '59.4'}, {'id': 4899563841, 'qualifierId': 213, 'value': '0.27'}, {'id': 4899563843, 'qualifierId': 1}];6agfr3usj1pblrbq2i9mdpmcq;M. Collodi;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;59,4;;72,9;0,27;55,6;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;59,4;72,9;;;;;;;;0;39;39;St. Louis City II;2379;GK;1,0
2663312341;377;1;1;39;42;dqx48fglv1l96cyrmjdod0xec;0;36,7;21,8;2024-03-24T23:43:26.766Z;2024-03-24T23:43:27Z;[{'id': 4899563867, 'qualifierId': 212, 'value': '17.3'}, {'id': 4899563863, 'qualifierId': 140, 'value': '53.2'}, {'id': 4899563861, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899563869, 'qualifierId': 213, 'value': '0.02'}, {'id': 4899563865, 'qualifierId': 141, 'value': '22.4'}, {'id': 4899563859, 'qualifierId': 3}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;53,2;;22,4;0,02;17,3;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;53,2;22,4;;;;;;;;0;39;42;North Texas;2382;DL;1,0
2663312355;421;61;1;39;46;99l7fsj6ykgbyqcb9zqqu9dgq;1;41,9;80,0;2024-03-24T23:43:31.185Z;2024-03-24T23:43:31Z;[{'id': 4899563945, 'qualifierId': 56, 'value': 'Back'}];32c9e26wcnr5kmab8ep4zph5g;D. García;;;budr6ifnm8qdr8n3gb8nvoahg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;39;46;St. Louis City II;2386;MC;1,0
2663312357;378;45;1;39;46;dqx48fglv1l96cyrmjdod0xec;0;48,0;14,2;2024-03-24T23:43:31.245Z;2024-03-24T23:43:37Z;[{'id': 4899564003, 'qualifierId': 233, 'value': '423'}, {'id': 4899563949, 'qualifierId': 285}, {'id': 4899563947, 'qualifierId': 56, 'value': 'Back'}];e9jko5f45qmjw3va7cp05l5w4;Hosei Kijima;;;budr6ifnm8qdr8n3gb8nvoahg;Challenge;;;;;;;;;;;;;;;;;;;423,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;39;46;North Texas;2386;MC;1,0
2663312367;423;3;1;39;46;99l7fsj6ykgbyqcb9zqqu9dgq;1;52,0;85,8;2024-03-24T23:43:31.245Z;2024-03-29T12:38:40Z;[{'id': 4899563995, 'qualifierId': 56, 'value': 'Left'}, {'id': 4899563997, 'qualifierId': 286}, {'id': 4899563999, 'qualifierId': 233, 'value': '378'}, {'id': 4903311691, 'qualifierId': 464}];3h8rx5wumr7hktll4hnvx7or8;E. Sali;;;budr6ifnm8qdr8n3gb8nvoahg;Take On;;;;;;;;;;;;;;;;;;;378,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;39;46;St. Louis City II;2386;FWL;1,0
2663312363;422;49;1;39;49;99l7fsj6ykgbyqcb9zqqu9dgq;1;52,9;89,9;2024-03-24T23:43:33.651Z;2024-03-24T23:43:33Z;[];3h8rx5wumr7hktll4hnvx7or8;E. Sali;;;budr6ifnm8qdr8n3gb8nvoahg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;39;49;St. Louis City II;2389;FWL;1,0
2663312371;424;1;1;39;51;99l7fsj6ykgbyqcb9zqqu9dgq;1;61,8;61,2;2024-03-24T23:43:36.323Z;2024-03-24T23:43:40Z;[{'id': 4899564023, 'qualifierId': 141, 'value': '26.9'}, {'id': 4899564027, 'qualifierId': 213, 'value': '5.34'}, {'id': 4899564021, 'qualifierId': 140, 'value': '77.9'}, {'id': 4899564025, 'qualifierId': 212, 'value': '28.8'}, {'id': 4899564019, 'qualifierId': 56, 'value': 'Center'}];3h8rx5wumr7hktll4hnvx7or8;E. Sali;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;77,9;;26,9;5,34;28,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;77,9;26,9;;;;;;;;0;39;51;St. Louis City II;2391;FWL;1,0
2663312377;425;1;1;39;56;99l7fsj6ykgbyqcb9zqqu9dgq;1;86,7;10,9;2024-03-24T23:43:40.724Z;2024-03-29T12:38:48Z;[{'id': 4899564063, 'qualifierId': 212, 'value': '24.3'}, {'id': 4903311773, 'qualifierId': 224}, {'id': 4899564321, 'qualifierId': 154}, {'id': 4899564053, 'qualifierId': 2}, {'id': 4899564059, 'qualifierId': 140, 'value': '91.7'}, {'id': 4899564319, 'qualifierId': 210, 'value': '15'}, {'id': 4899564067, 'qualifierId': 213, 'value': '1.35'}, {'id': 4899564061, 'qualifierId': 141, 'value': '45.8'}, {'id': 4899564057, 'qualifierId': 56, 'value': 'Center'}, {'id': 4903311775, 'qualifierId': 20}];19ckwd2oz9uyfjznuq2c41btg;T. Scott;1,0;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;91,7;;45,8;1,35;24,3;;;;;;;;;;;1,0;1,0;;;15,0;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;91,7;45,8;;;;;;;;0;39;56;St. Louis City II;2396;FWR;1,0
2663312381;426;15;1;39;57;99l7fsj6ykgbyqcb9zqqu9dgq;1;91,7;45,8;2024-03-24T23:43:42.011Z;2024-03-29T12:39:14Z;[{'id': 4899564349, 'qualifierId': 231, 'value': '48.6'}, {'id': 4899564343, 'qualifierId': 146, 'value': '93.0'}, {'id': 4899564339, 'qualifierId': 103, 'value': '19'}, {'id': 4899564091, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899564157, 'qualifierId': 82}, {'id': 4899564333, 'qualifierId': 55, 'value': '425'}, {'id': 4899564347, 'qualifierId': 230, 'value': '98.8'}, {'id': 4899564345, 'qualifierId': 147, 'value': '46.0'}, {'id': 4899564337, 'qualifierId': 102, 'value': '47.2'}, {'id': 4899564153, 'qualifierId': 20}, {'id': 4899564351, 'qualifierId': 233, 'value': '379'}, {'id': 4899564089, 'qualifierId': 17}, {'id': 4899564327, 'qualifierId': 80}, {'id': 4899564341, 'qualifierId': 328}, {'id': 4899564329, 'qualifierId': 29}, {'id': 4899564087, 'qualifierId': 22}, {'id': 4899564331, 'qualifierId': 154}];1iedtrzbcgj817i0ccin8dvro;D. Pepi;;;budr6ifnm8qdr8n3gb8nvoahg;Attempt Saved;;;;;;;;;;;;;;;;;;;379,0;;;;;;;;;;;1,0;;;;19,0;1,0;1,0;1,0;47,2;;1,0;;425,0;48,6;1,0;98,8;;;;;;;;;;;;;;;;;;46,0;93,0;;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;93,0;46,0;47,2;19;425,0;19ckwd2oz9uyfjznuq2c41btg;;0;39;57;St. Louis City II;2397;FW;1,0
2663312389;379;10;1;39;57;dqx48fglv1l96cyrmjdod0xec;1;7,0;54,0;2024-03-24T23:43:42.111Z;2024-03-29T12:45:34Z;[{'id': 4899564131, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899564367, 'qualifierId': 233, 'value': '426'}, {'id': 4899564129, 'qualifierId': 94}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;;budr6ifnm8qdr8n3gb8nvoahg;Save;;;;;;;;;;;;;;;;;;;426,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;39;57;North Texas;2397;DL;1,0
2663312395;380;52;1;40;1;dqx48fglv1l96cyrmjdod0xec;1;10,2;50,4;2024-03-24T23:43:46.253Z;2024-03-29T12:39:21Z;[{'id': 4903311913, 'qualifierId': 376}];brbc088u7sq9wh9d9gkonn5gq;C. Olivares;;;budr6ifnm8qdr8n3gb8nvoahg;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;40;1;North Texas;2401;GK;1,0
