id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_Resume;value_PlayerPosition;value_Involved;value_TeamKit;value_TeamFormation;value_Captain;value_TeamPlayerFormation;value_DirectionOfPlay;value_PassEndX;value_Zone;value_PassEndY;value_Angle;value_KickOff;value_Length;value_Launch;value_LongBall;value_NotVisible;value_HeadPass;value_Offensive;value_BlockedPass;value_OppositeRelatedEventId;value_Defensive;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_PlayersCaughtOffside;value_DeletedEventType;value_Indirect;value_TakeOnSpace;value_TouchTypePass;value_OutSwinger;value_Cross;value_Chipped;value_LeftFooted;value_Head;value_SwitchOfPlay;value_TouchTypeControl;value_Left;value_OverhitCross;value_CornerTaken;value_HighGkIntervention;value_OverArm;value_KeeperThrow;value_OutOfPlay;value_TouchTypeClearance;value_Overrun;value_IntentionalAssist;value_Assist;value_LowLeft;value_Assisted;value_GoalmouthY;value_Blocked;value_FirstTouch;value_GoalmouthZ;value_FromCorner;value_RelatedEventId;value_GkY;value_BoxCentre;value_GkX;value_BlockedY;value_BlockedX;value_SixYardBlocked;value_DefBlock;value_Handball;value_DrivenCross;value_Straight;value_TakeOnOvertake;value_LowGkIntervention;value_FlickOn;value_IndividualPlay;value_CloseRight;value_RegularPlay;value_BoxRight;value_NextEventGoalKick;value_GoalKick;value_High;value_LayOff;value_LowCentre;value_Standing;value_MediumGkIntervention;value_Collected;value_Hands;value_OutOfBoxCentre;value_RightFooted;value_Stooping;value_GkHoof;value_RecklessOffence;value_YellowCard;value_ThroughBall;value_Right;value_Strong;value_Low;value_Defensive1V1;value_Shove/Push;value_InSwinger;value_DrinksBreak;value_RefereeDelay;value_SmallBoxLeft;value_CloseLeft;value_ShirtPull/Holding;value_SetPiece;value_HighLeft;value_NotAssisted;value_Minutes;value_Injury;value_InjuredPlayerId;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_ParriedSafe;value_Diving;value_OwnPlayer;value_LowRight;value_Volley;value_OwnShotBlocked;value_AerialFoul;value_BoxLeft;value_GkXTimeOfGoal;value_BigChance;value_1On1;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_GoalShotGameClock;value_MisHit;value_Weak;value_NotPastGoalLine;value_SmallBoxCentre;value_ParriedDanger;value_CloseHigh;value_LeadingToAttempt;value_RelatedError1Id;value_HighClaim;value_GkKickFromHands;value_PenaltyTakerId;value_Penalty;value_Saved;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistId;value_FantasyAssistedBy;value_FantasyAssistTeam;value_FantasyAssistType;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2697636775;274;5;1;33;44;7fbej4xwoq4imaf5l39304m37;0;101,4;57,4;2024-06-23T23:38:28.537Z;2024-06-23T23:38:29Z;[{'id': 5086024885, 'qualifierId': 233, 'value': '283'}, {'id': 5086024841, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086024843, 'qualifierId': 346}];vhjelesjaxtgjcgfv7yxp2lm;S. Cruz;;;dkppl172eskt8fw13kbfw642c;Out;;;;;;;;;;;;;;;;;;;;;;283,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;33;44;St. Louis City II;2024;MC;1,0
2697636779;283;5;1;33;44;dqx48fglv1l96cyrmjdod0xec;1;-1,4;42,6;2024-06-23T23:38:28.537Z;2024-06-23T23:47:52Z;[{'id': 5086024879, 'qualifierId': 233, 'value': '274'}, {'id': 5086024851, 'qualifierId': 346}, {'id': 5086024849, 'qualifierId': 56, 'value': 'Back'}];bbnk87q7t8pahznohwjjcvu5m;E. Kinzner;;;dkppl172eskt8fw13kbfw642c;Out;;;;;;;;;;;;;;;;;;;;;;274,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;33;44;Sporting KC II;2024;DC;1,0
2697636901;285;1;1;34;10;dqx48fglv1l96cyrmjdod0xec;0;3,8;49,3;2024-06-23T23:38:54.144Z;2024-06-25T07:33:53Z;[{'id': 5086025581, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086025583, 'qualifierId': 140, 'value': '70.1'}, {'id': 5086025579, 'qualifierId': 124}, {'id': 5086025585, 'qualifierId': 141, 'value': '71.7'}, {'id': 5086025589, 'qualifierId': 213, 'value': '0.22'}, {'id': 5086025595, 'qualifierId': 74}, {'id': 5086025591, 'qualifierId': 1}, {'id': 5086025587, 'qualifierId': 212, 'value': '71.3'}];esetc9bteuheaoq6mttyt6rbp;B. Lundt;;;dkppl172eskt8fw13kbfw642c;Pass;;;;;;;;;;70,1;;71,7;0,22;;71,3;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;70,1;71,7;;;;;;;;0;34;10;Sporting KC II;2050;GK;1,0
2697636905;277;44;1;34;14;7fbej4xwoq4imaf5l39304m37;1;36,3;29,0;2024-06-23T23:38:58.118Z;2024-06-23T23:38:59Z;[{'id': 5086025603, 'qualifierId': 285}, {'id': 5086025621, 'qualifierId': 233, 'value': '286'}, {'id': 5086025601, 'qualifierId': 56, 'value': 'Back'}];1yohdc0hkzkom8hlhw3rjfn8q;N. Clarke;;;dkppl172eskt8fw13kbfw642c;Aerial;;;;;;;;;;;;;;;;;;;;;;286,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;34;14;St. Louis City II;2054;DMR;1,0
2697636903;286;44;1;34;14;dqx48fglv1l96cyrmjdod0xec;0;63,7;71,0;2024-06-23T23:38:58.119Z;2024-06-23T23:39:00Z;[{'id': 5086025599, 'qualifierId': 286}, {'id': 5086025597, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086025625, 'qualifierId': 233, 'value': '277'}];92oqt9q51us5rpmqmvvrdso6i;R. Becher;;;dkppl172eskt8fw13kbfw642c;Aerial;;;;;;;;;;;;;;;;;;;;1,0;;277,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;34;14;Sporting KC II;2054;FW;1,0
2697636913;278;1;1;34;14;7fbej4xwoq4imaf5l39304m37;1;42,7;29,6;2024-06-23T23:38:58.613Z;2024-06-23T23:39:00Z;[{'id': 5086025643, 'qualifierId': 213, 'value': '0.77'}, {'id': 5086025641, 'qualifierId': 212, 'value': '16.8'}, {'id': 5086025639, 'qualifierId': 141, 'value': '46.7'}, {'id': 5086025633, 'qualifierId': 3}, {'id': 5086025637, 'qualifierId': 140, 'value': '54.2'}, {'id': 5086025635, 'qualifierId': 56, 'value': 'Center'}];1yohdc0hkzkom8hlhw3rjfn8q;N. Clarke;;;dkppl172eskt8fw13kbfw642c;Pass;;;;;;;;;;54,2;;46,7;0,77;;16,8;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;54,2;46,7;;;;;;;;0;34;14;St. Louis City II;2054;DMR;1,0
2697636925;279;1;1;34;16;7fbej4xwoq4imaf5l39304m37;0;54,2;46,6;2024-06-23T23:39:00.143Z;2024-06-23T23:39:04Z;[{'id': 5086025707, 'qualifierId': 212, 'value': '35.3'}, {'id': 5086025711, 'qualifierId': 1}, {'id': 5086025709, 'qualifierId': 213, 'value': '5.75'}, {'id': 5086025705, 'qualifierId': 141, 'value': '20.2'}, {'id': 5086025699, 'qualifierId': 157}, {'id': 5086025703, 'qualifierId': 140, 'value': '83.2'}, {'id': 5086025701, 'qualifierId': 56, 'value': 'Right'}];c7luarkv7hwdspd9xhidhisk4;C. Tschantret;;;dkppl172eskt8fw13kbfw642c;Pass;;;;;;;;;;83,2;;20,2;5,75;;35,3;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;83,2;20,2;;;;;;;;0;34;16;St. Louis City II;2056;MC;1,0
2697636943;287;1;1;34;23;dqx48fglv1l96cyrmjdod0xec;1;12,3;82,1;2024-06-23T23:39:07.911Z;2024-06-23T23:39:09Z;[{'id': 5086025837, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086025845, 'qualifierId': 213, 'value': '4.30'}, {'id': 5086025843, 'qualifierId': 212, 'value': '18.6'}, {'id': 5086025841, 'qualifierId': 141, 'value': '57.0'}, {'id': 5086025839, 'qualifierId': 140, 'value': '5.2'}];bbnk87q7t8pahznohwjjcvu5m;E. Kinzner;;;dkppl172eskt8fw13kbfw642c;Pass;;;;;;;;;;5,2;;57,0;4,3;;18,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;5,2;57,0;;;;;;;;0;34;23;Sporting KC II;2063;DC;1,0
2697636965;288;1;1;34;25;dqx48fglv1l96cyrmjdod0xec;1;5,2;57,0;2024-06-23T23:39:09.272Z;2024-06-23T23:39:12Z;[{'id': 5086025941, 'qualifierId': 140, 'value': '42.8'}, {'id': 5086025943, 'qualifierId': 141, 'value': '70.3'}, {'id': 5086025945, 'qualifierId': 212, 'value': '40.5'}, {'id': 5086025939, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086025949, 'qualifierId': 1}, {'id': 5086025947, 'qualifierId': 213, 'value': '0.23'}, {'id': 5086025937, 'qualifierId': 157}];esetc9bteuheaoq6mttyt6rbp;B. Lundt;;;dkppl172eskt8fw13kbfw642c;Pass;;;;;;;;;;42,8;;70,3;0,23;;40,5;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;42,8;70,3;;;;;;;;0;34;25;Sporting KC II;2065;GK;1,0
2697636967;289;61;1;34;28;dqx48fglv1l96cyrmjdod0xec;0;42,8;70,3;2024-06-23T23:39:12.359Z;2024-06-23T23:39:12Z;[{'id': 5086025953, 'qualifierId': 56, 'value': 'Back'}];92oqt9q51us5rpmqmvvrdso6i;R. Becher;;;dkppl172eskt8fw13kbfw642c;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;34;28;Sporting KC II;2068;FW;1,0
2697636979;280;49;1;34;30;7fbej4xwoq4imaf5l39304m37;1;66,7;44,4;2024-06-23T23:39:14.143Z;2024-06-23T23:39:14Z;[];c7luarkv7hwdspd9xhidhisk4;C. Tschantret;;;dkppl172eskt8fw13kbfw642c;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;34;30;St. Louis City II;2070;MC;1,0
2697636997;281;1;1;34;30;7fbej4xwoq4imaf5l39304m37;1;67,1;42,9;2024-06-23T23:39:14.268Z;2024-06-23T23:39:17Z;[{'id': 5086026115, 'qualifierId': 213, 'value': '4.95'}, {'id': 5086026109, 'qualifierId': 140, 'value': '69.5'}, {'id': 5086026107, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086026111, 'qualifierId': 141, 'value': '27.6'}, {'id': 5086026113, 'qualifierId': 212, 'value': '10.7'}];c7luarkv7hwdspd9xhidhisk4;C. Tschantret;;;dkppl172eskt8fw13kbfw642c;Pass;;;;;;;;;;69,5;;27,6;4,95;;10,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;69,5;27,6;;;;;;;;0;34;30;St. Louis City II;2070;MC;1,0
2697637003;282;1;1;34;33;7fbej4xwoq4imaf5l39304m37;1;76,8;28,4;2024-06-23T23:39:16.987Z;2024-06-23T23:39:19Z;[{'id': 5086026143, 'qualifierId': 56, 'value': 'Right'}, {'id': 5086026151, 'qualifierId': 141, 'value': '14.0'}, {'id': 5086026153, 'qualifierId': 212, 'value': '22.0'}, {'id': 5086026147, 'qualifierId': 140, 'value': '95.6'}, {'id': 5086026155, 'qualifierId': 213, 'value': '5.82'}];vhjelesjaxtgjcgfv7yxp2lm;S. Cruz;;;dkppl172eskt8fw13kbfw642c;Pass;;;;;;;;;;95,6;;14,0;5,82;;22,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;95,6;14,0;;;;;;;;0;34;33;St. Louis City II;2073;MC;1,0
2697637017;283;1;1;34;35;7fbej4xwoq4imaf5l39304m37;0;95,6;14,1;2024-06-23T23:39:19.596Z;2024-06-25T07:34:37Z;[{'id': 5086912779, 'qualifierId': 20}, {'id': 5086026211, 'qualifierId': 2}, {'id': 5086026215, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086026223, 'qualifierId': 213, 'value': '1.81'}, {'id': 5086912777, 'qualifierId': 224}, {'id': 5086026221, 'qualifierId': 212, 'value': '10.5'}, {'id': 5086026219, 'qualifierId': 141, 'value': '29.1'}, {'id': 5086026217, 'qualifierId': 140, 'value': '93.2'}];32t6g252ti1peycjite40qiy2;R. Hațegan;;;dkppl172eskt8fw13kbfw642c;Pass;;;;;;;;;;93,2;;29,1;1,81;;10,5;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;93,2;29,1;;;;;;;;0;34;35;St. Louis City II;2075;FWR;1,0
2697637041;290;12;1;34;37;dqx48fglv1l96cyrmjdod0xec;1;7,2;68,7;2024-06-23T23:39:21.463Z;2024-06-23T23:39:24Z;[{'id': 5086026367, 'qualifierId': 212, 'value': '1.7'}, {'id': 5086026365, 'qualifierId': 141, 'value': '70.5'}, {'id': 5086026361, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086026363, 'qualifierId': 140, 'value': '8.3'}, {'id': 5086026369, 'qualifierId': 213, 'value': '0.81'}];3dyn7hheqvs3gm3m84jrra9lg;S. Antwi;;;dkppl172eskt8fw13kbfw642c;Clearance;;;;;;;;;;8,3;;70,5;0,81;;1,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;8,3;70,5;;;;;;;;0;34;37;Sporting KC II;2077;MC;1,0
2697637037;284;1;1;34;38;7fbej4xwoq4imaf5l39304m37;0;91,5;23,3;2024-06-23T23:39:22.939Z;2024-06-25T07:34:49Z;[{'id': 5086912887, 'qualifierId': 20}, {'id': 5086026339, 'qualifierId': 213, 'value': '1.70'}, {'id': 5086026327, 'qualifierId': 2}, {'id': 5086026329, 'qualifierId': 155}, {'id': 5086026337, 'qualifierId': 212, 'value': '24.4'}, {'id': 5086026331, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086912885, 'qualifierId': 224}, {'id': 5086026333, 'qualifierId': 140, 'value': '88.4'}, {'id': 5086026335, 'qualifierId': 141, 'value': '58.8'}];vhjelesjaxtgjcgfv7yxp2lm;S. Cruz;;;dkppl172eskt8fw13kbfw642c;Pass;;;;;;;;;;88,4;;58,8;1,7;;24,4;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;88,4;58,8;;;;;;;;0;34;38;St. Louis City II;2078;MC;1,0
2697637049;291;12;1;34;40;dqx48fglv1l96cyrmjdod0xec;1;13,2;46,7;2024-06-23T23:39:24.775Z;2024-06-23T23:39:26Z;[{'id': 5086026405, 'qualifierId': 15}, {'id': 5086026387, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086026391, 'qualifierId': 141, 'value': '57.5'}, {'id': 5086026393, 'qualifierId': 212, 'value': '19.2'}, {'id': 5086026395, 'qualifierId': 213, 'value': '0.39'}, {'id': 5086026389, 'qualifierId': 140, 'value': '30.1'}];7h6a0x05z2laewfq7spicxwd0;N. McGuire;;;dkppl172eskt8fw13kbfw642c;Clearance;;;;;;;;;;30,1;;57,5;0,39;;19,2;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;30,1;57,5;;;;;;;;0;34;40;Sporting KC II;2080;DR;1,0
2697637055;285;61;1;34;43;7fbej4xwoq4imaf5l39304m37;0;78,0;56,1;2024-06-23T23:39:27.063Z;2024-06-23T23:39:27Z;[{'id': 5086026445, 'qualifierId': 56, 'value': 'Center'}];c7luarkv7hwdspd9xhidhisk4;C. Tschantret;;;dkppl172eskt8fw13kbfw642c;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;34;43;St. Louis City II;2083;MC;1,0
2697637057;292;1;1;34;44;dqx48fglv1l96cyrmjdod0xec;0;26,1;50,7;2024-06-23T23:39:28.534Z;2024-06-25T07:35:10Z;[{'id': 5086026471, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086026473, 'qualifierId': 140, 'value': '31.1'}, {'id': 5086026469, 'qualifierId': 3}, {'id': 5086026475, 'qualifierId': 141, 'value': '45.6'}, {'id': 5086026479, 'qualifierId': 213, 'value': '5.70'}, {'id': 5086026477, 'qualifierId': 212, 'value': '6.3'}];dpedfgxin5nc4qmziaokpmiy2;C. Cilley;;;dkppl172eskt8fw13kbfw642c;Pass;;;;;;;;;;31,1;;45,6;5,7;;6,3;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;31,1;45,6;;;;;;;;0;34;44;Sporting KC II;2084;MC;1,0
2697637071;286;1;1;34;46;7fbej4xwoq4imaf5l39304m37;1;63,1;49,6;2024-06-23T23:39:30.047Z;2024-06-23T23:39:32Z;[{'id': 5086026531, 'qualifierId': 213, 'value': '3.73'}, {'id': 5086026527, 'qualifierId': 141, 'value': '41.9'}, {'id': 5086026525, 'qualifierId': 140, 'value': '55.7'}, {'id': 5086026523, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086026529, 'qualifierId': 212, 'value': '9.4'}];9kahvwswke29dt3uumulbktpm;M. Visconti;;;dkppl172eskt8fw13kbfw642c;Pass;;;;;;;;;;55,7;;41,9;3,73;;9,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;55,7;41,9;;;;;;;;0;34;46;St. Louis City II;2086;DC;1,0
2697637075;287;3;1;34;48;7fbej4xwoq4imaf5l39304m37;1;58,6;39,4;2024-06-23T23:39:32.781Z;2024-06-25T07:35:32Z;[{'id': 5086026543, 'qualifierId': 286}, {'id': 5086026541, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086913175, 'qualifierId': 464}, {'id': 5086026581, 'qualifierId': 233, 'value': '293'}];1wa60ccrpw2zqguj4ayeeacyc;D. Montoute;;;dkppl172eskt8fw13kbfw642c;Take On;;;;;;;;;;;;;;;;;;;;1,0;;293,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;34;48;St. Louis City II;2088;DC;1,0
2697637083;293;45;1;34;48;dqx48fglv1l96cyrmjdod0xec;0;41,4;60,6;2024-06-23T23:39:32.781Z;2024-06-23T23:39:35Z;[{'id': 5086026579, 'qualifierId': 285}, {'id': 5086026577, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086026585, 'qualifierId': 233, 'value': '287'}];en6q7ddrr22sz6knipkbqhyw9;Wan Kuzain;;;dkppl172eskt8fw13kbfw642c;Challenge;;;;;;;;;;;;;;;;;;;;;;287,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;34;48;Sporting KC II;2088;MR;1,0
2697637087;288;1;1;34;50;7fbej4xwoq4imaf5l39304m37;1;60,4;37,7;2024-06-23T23:39:34.406Z;2024-06-25T07:35:35Z;[{'id': 5086026595, 'qualifierId': 140, 'value': '61.4'}, {'id': 5086026593, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086026597, 'qualifierId': 141, 'value': '45.7'}, {'id': 5086026601, 'qualifierId': 213, 'value': '1.38'}, {'id': 5086026599, 'qualifierId': 212, 'value': '5.5'}];1wa60ccrpw2zqguj4ayeeacyc;D. Montoute;;;dkppl172eskt8fw13kbfw642c;Pass;;;;;;;;;;61,4;;45,7;1,38;;5,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;61,4;45,7;;;;;;;;0;34;50;St. Louis City II;2090;DC;1,0
2697637099;289;1;1;34;51;7fbej4xwoq4imaf5l39304m37;1;61,8;46,2;2024-06-23T23:39:35.765Z;2024-06-23T23:39:38Z;[{'id': 5086026657, 'qualifierId': 140, 'value': '70.9'}, {'id': 5086026663, 'qualifierId': 213, 'value': '0.10'}, {'id': 5086026655, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086026661, 'qualifierId': 212, 'value': '9.6'}, {'id': 5086026659, 'qualifierId': 141, 'value': '47.6'}];vhjelesjaxtgjcgfv7yxp2lm;S. Cruz;;;dkppl172eskt8fw13kbfw642c;Pass;;;;;;;;;;70,9;;47,6;0,1;;9,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;70,9;47,6;;;;;;;;0;34;51;St. Louis City II;2091;MC;1,0
