id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_TeamFormation;value_Resume;value_Captain;value_TeamKit;value_TeamPlayerFormation;value_Involved;value_PlayerPosition;value_DirectionOfPlay;value_Length;value_Angle;value_KickOff;value_Zone;value_PassEndY;value_PassEndX;value_Offensive;value_Overrun;value_TakeOnOvertake;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Chipped;value_LongBall;value_HeadPass;value_Launch;value_LayOff;value_IntendedTackleTarget;value_OutOfPlay;value_TouchTypeClearance;value_Defensive;value_Defensive1V1;value_TakeOnSpace;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_BlockedPass;value_NextEventGoalKick;value_GoalKick;value_Low;value_ThroughBall;value_IntentionalAssist;value_Assist;value_RegularPlay;value_GkX;value_RelatedEventId;value_RightFooted;value_GkY;value_BoxLeft;value_IndividualPlay;value_BlockedY;value_Blocked;value_BlockedX;value_LowCentre;value_Assisted;value_GoalmouthY;value_GoalmouthZ;value_DefBlock;value_FirstTouch;value_NotAssisted;value_LeftFooted;value_OutOfBoxCentre;value_LowRight;value_DeletedEventType;value_BoxCentre;value_LowGkIntervention;value_ParriedSafe;value_Diving;value_Hands;value_Left;value_Right;value_CornerTaken;value_TouchTypeControl;value_TouchTypePass;value_ShirtPull/Holding;value_TacticalFoul;value_YellowCard;value_Head;value_HighGkIntervention;value_HighClaim;value_Shove/Push;value_Cross;value_OutSwinger;value_KeeperThrow;value_InSwinger;value_OverArm;value_PullBack;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_Deflection;value_SmallBoxRight;value_BigChance;value_HighRight;value_LowLeft;value_LeadingToAttempt;value_RelatedError1Id;value_ParriedDanger;value_Weak;value_CloseHigh;value_NotPastGoalLine;value_1On1;value_FreeKick;value_SwerveLeft;value_Collected;value_PlayersCaughtOffside;value_Indirect;value_SwitchOfPlay;value_LastLine;value_CloseRight;value_Injury;value_InjuredPlayerId;value_Minutes;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_CaptainChange;value_Unchallenged;value_ByWall;value_EndType;value_Tactical;value_NotVisible;value_OtherObstacle;value_OutOfBoxDeepLeft;value_Standing;value_MediumGkIntervention;value_SmallBoxCentre;value_High;value_RecklessOffence;value_KeeperTouched;value_Tap;value_SoloRun;value_Stooping;value_FastBreak;value_BlockedCross;value_FromCorner;value_SetPiece;value_SwerveRight;value_GkKickFromHands;value_GkHoof;value_Volley;value_CloseLeft;value_FromShotOffTarget;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2699126495;109;1;1;18;37;1pc6sx2h4rp113ldkbp5d2xas;1;10,0;50,3;2024-07-04T01:08:44.607Z;2024-07-04T01:08:46Z;[{'id': 5094217391, 'qualifierId': 212, 'value': '14.1'}, {'id': 5094217393, 'qualifierId': 213, 'value': '4.82'}, {'id': 5094217383, 'qualifierId': 140, 'value': '11.4'}, {'id': 5094217387, 'qualifierId': 141, 'value': '29.7'}, {'id': 5094217379, 'qualifierId': 56, 'value': 'Back'}];39kv8a6a82fos9hw9esb84k16;F. Montali;;;dtgzlnperfsypf0au9puvczkk;Pass;;;;;;;;;;14,1;4,82;;;29,7;11,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;11,4;29,7;;;;;;;0;0;18;37;North Texas;1117;GK;1,0
2699126513;110;1;1;18;39;1pc6sx2h4rp113ldkbp5d2xas;1;11,4;29,7;2024-07-04T01:08:46.465Z;2024-07-04T01:08:48Z;[{'id': 5094217489, 'qualifierId': 141, 'value': '48.2'}, {'id': 5094217487, 'qualifierId': 140, 'value': '27.2'}, {'id': 5094217485, 'qualifierId': 56, 'value': 'Back'}, {'id': 5094217493, 'qualifierId': 213, 'value': '0.65'}, {'id': 5094217491, 'qualifierId': 212, 'value': '20.8'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;dtgzlnperfsypf0au9puvczkk;Pass;;;;;;;;;;20,8;0,65;;;48,2;27,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;27,2;48,2;;;;;;;0;0;18;39;North Texas;1119;DC;1,0
2699126525;111;1;1;18;41;1pc6sx2h4rp113ldkbp5d2xas;1;22,2;48,7;2024-07-04T01:08:48.808Z;2024-07-04T01:08:50Z;[{'id': 5094217579, 'qualifierId': 140, 'value': '5.5'}, {'id': 5094217585, 'qualifierId': 213, 'value': '2.94'}, {'id': 5094217583, 'qualifierId': 212, 'value': '17.9'}, {'id': 5094217581, 'qualifierId': 141, 'value': '53.9'}, {'id': 5094217577, 'qualifierId': 56, 'value': 'Back'}];a4staqjshva5lhcr0dw744nze;R. O'Driscoll;;;dtgzlnperfsypf0au9puvczkk;Pass;;;;;;;;;;17,9;2,94;;;53,9;5,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;5,5;53,9;;;;;;;0;0;18;41;North Texas;1121;MC;1,0
2699126551;112;1;1;18;44;1pc6sx2h4rp113ldkbp5d2xas;1;9,3;57,2;2024-07-04T01:08:52.295Z;2024-07-04T01:08:54Z;[{'id': 5094217745, 'qualifierId': 141, 'value': '70.5'}, {'id': 5094217743, 'qualifierId': 140, 'value': '36.1'}, {'id': 5094217749, 'qualifierId': 213, 'value': '0.31'}, {'id': 5094217741, 'qualifierId': 56, 'value': 'Back'}, {'id': 5094217739, 'qualifierId': 155}, {'id': 5094217747, 'qualifierId': 212, 'value': '29.6'}];39kv8a6a82fos9hw9esb84k16;F. Montali;;;dtgzlnperfsypf0au9puvczkk;Pass;;;;;;;;;;29,6;0,31;;;70,5;36,1;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;36,1;70,5;;;;;;;0;0;18;44;North Texas;1124;GK;1,0
2699126555;113;3;1;18;46;1pc6sx2h4rp113ldkbp5d2xas;0;34,0;68,2;2024-07-04T01:08:54.160Z;2024-07-09T05:23:30Z;[{'id': 5099542735, 'qualifierId': 465}, {'id': 5094217757, 'qualifierId': 56, 'value': 'Back'}, {'id': 5094217759, 'qualifierId': 286}, {'id': 5094217943, 'qualifierId': 233, 'value': '261'}];8hftsf1ff8839jdbe3e6lmm1g;K. Romanshyn;;;dtgzlnperfsypf0au9puvczkk;Take On;;;;;;;;;;;;;;;;1,0;;1,0;261,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;18;46;North Texas;1126;MC;1,0
2699126575;261;7;1;18;46;99l7fsj6ykgbyqcb9zqqu9dgq;1;66,0;31,8;2024-07-04T01:08:54.161Z;2024-07-09T05:23:33Z;[{'id': 5099542755, 'qualifierId': 383}, {'id': 5094217923, 'qualifierId': 233, 'value': '113'}, {'id': 5094217927, 'qualifierId': 285}, {'id': 5094217855, 'qualifierId': 56, 'value': 'Center'}];7al9w77ailhli8g487tkl32tw;M. Westergren;;;dtgzlnperfsypf0au9puvczkk;Tackle;;;;;;;;;;;;;;;;;;;113,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;18;46;Minnesota United II;1126;DC;1,0
2699126579;262;49;1;18;50;99l7fsj6ykgbyqcb9zqqu9dgq;1;72,9;32,4;2024-07-04T01:08:57.474Z;2024-07-04T01:08:57Z;[];7al9w77ailhli8g487tkl32tw;M. Westergren;;;dtgzlnperfsypf0au9puvczkk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;18;50;Minnesota United II;1130;DC;1,0
2699126599;263;1;1;18;50;99l7fsj6ykgbyqcb9zqqu9dgq;1;72,9;32,4;2024-07-04T01:08:57.650Z;2024-07-04T01:09:00Z;[{'id': 5094217987, 'qualifierId': 56, 'value': 'Center'}, {'id': 5094217989, 'qualifierId': 140, 'value': '81.2'}, {'id': 5094217993, 'qualifierId': 212, 'value': '16.0'}, {'id': 5094217995, 'qualifierId': 213, 'value': '0.99'}, {'id': 5094217991, 'qualifierId': 141, 'value': '52.1'}];7al9w77ailhli8g487tkl32tw;M. Westergren;;;dtgzlnperfsypf0au9puvczkk;Pass;;;;;;;;;;16,0;0,99;;;52,1;81,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;81,2;52,1;;;;;;;0;0;18;50;Minnesota United II;1130;DC;1,0
2699126607;264;1;1;18;52;99l7fsj6ykgbyqcb9zqqu9dgq;0;82,1;52,7;2024-07-04T01:08:59.634Z;2024-07-04T01:09:07Z;[{'id': 5094218245, 'qualifierId': 4}, {'id': 5094218081, 'qualifierId': 141, 'value': '60.5'}, {'id': 5094218077, 'qualifierId': 140, 'value': '94.8'}, {'id': 5094218085, 'qualifierId': 213, 'value': '0.38'}, {'id': 5094218073, 'qualifierId': 56, 'value': 'Center'}, {'id': 5094218083, 'qualifierId': 212, 'value': '14.4'}];32c9e26wcnr5kmab8ep4zph5g;D. García;;;dtgzlnperfsypf0au9puvczkk;Pass;;;;;;;;;;14,4;0,38;;;60,5;94,8;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;94,8;60,5;;;;;;;0;0;18;52;Minnesota United II;1132;DMC;1,0
2699126613;114;52;1;18;55;1pc6sx2h4rp113ldkbp5d2xas;1;5,0;40,4;2024-07-04T01:09:02.644Z;2024-07-09T05:23:42Z;[{'id': 5099542833, 'qualifierId': 376}];39kv8a6a82fos9hw9esb84k16;F. Montali;;;dtgzlnperfsypf0au9puvczkk;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;18;55;North Texas;1135;GK;1,0
2699126641;115;1;1;18;55;1pc6sx2h4rp113ldkbp5d2xas;1;5,0;40,4;2024-07-04T01:09:02.880Z;2024-07-04T01:09:08Z;[{'id': 5094218267, 'qualifierId': 213, 'value': '5.54'}, {'id': 5094218261, 'qualifierId': 140, 'value': '26.7'}, {'id': 5094218257, 'qualifierId': 123}, {'id': 5094218263, 'qualifierId': 141, 'value': '9.8'}, {'id': 5094218259, 'qualifierId': 56, 'value': 'Back'}, {'id': 5094218265, 'qualifierId': 212, 'value': '30.9'}];39kv8a6a82fos9hw9esb84k16;F. Montali;;;dtgzlnperfsypf0au9puvczkk;Pass;;;;;;;;;;30,9;5,54;;;9,8;26,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;26,7;9,8;;;;;;;0;0;18;55;North Texas;1135;GK;1,0
2699126651;116;1;1;19;1;1pc6sx2h4rp113ldkbp5d2xas;1;38,2;10,3;2024-07-04T01:09:08.335Z;2024-07-04T01:09:09Z;[{'id': 5094218335, 'qualifierId': 56, 'value': 'Right'}, {'id': 5094218341, 'qualifierId': 212, 'value': '20.4'}, {'id': 5094218339, 'qualifierId': 141, 'value': '18.9'}, {'id': 5094218343, 'qualifierId': 213, 'value': '0.29'}, {'id': 5094218337, 'qualifierId': 140, 'value': '56.8'}];dbc343lsh3l20pi4a4gmd94wk;G. Cruz;;;dtgzlnperfsypf0au9puvczkk;Pass;;;;;;;;;;20,4;0,29;;;18,9;56,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;56,8;18,9;;;;;;;0;0;19;1;North Texas;1141;DR;1,0
2699126655;117;1;1;19;2;1pc6sx2h4rp113ldkbp5d2xas;0;56,8;18,9;2024-07-04T01:09:09.735Z;2024-07-04T01:09:10Z;[{'id': 5094218361, 'qualifierId': 140, 'value': '43.1'}, {'id': 5094218367, 'qualifierId': 213, 'value': '2.67'}, {'id': 5094218365, 'qualifierId': 212, 'value': '16.2'}, {'id': 5094218359, 'qualifierId': 56, 'value': 'Back'}, {'id': 5094218363, 'qualifierId': 141, 'value': '29.7'}];45b72f8szmqnv8tz06j7mj1wq;P. Weah;;;dtgzlnperfsypf0au9puvczkk;Pass;;;;;;;;;;16,2;2,67;;;29,7;43,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;43,1;29,7;;;;;;;0;0;19;2;North Texas;1142;FW;1,0
2699126659;265;49;1;19;4;99l7fsj6ykgbyqcb9zqqu9dgq;1;57,8;66,3;2024-07-04T01:09:11.411Z;2024-07-04T01:09:11Z;[];32c9e26wcnr5kmab8ep4zph5g;D. García;;;dtgzlnperfsypf0au9puvczkk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;19;4;Minnesota United II;1144;DMC;1,0
2699126679;266;1;1;19;4;99l7fsj6ykgbyqcb9zqqu9dgq;1;57,8;66,3;2024-07-04T01:09:11.586Z;2024-07-04T01:09:13Z;[{'id': 5094218491, 'qualifierId': 213, 'value': '3.84'}, {'id': 5094218485, 'qualifierId': 140, 'value': '52.3'}, {'id': 5094218483, 'qualifierId': 56, 'value': 'Center'}, {'id': 5094218489, 'qualifierId': 212, 'value': '7.6'}, {'id': 5094218487, 'qualifierId': 141, 'value': '59.1'}];32c9e26wcnr5kmab8ep4zph5g;D. García;;;dtgzlnperfsypf0au9puvczkk;Pass;;;;;;;;;;7,6;3,84;;;59,1;52,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;52,3;59,1;;;;;;;0;0;19;4;Minnesota United II;1144;DMC;1,0
2699126725;267;1;1;19;9;99l7fsj6ykgbyqcb9zqqu9dgq;1;48,1;48,1;2024-07-04T01:09:16.962Z;2024-07-04T01:09:20Z;[{'id': 5094218735, 'qualifierId': 141, 'value': '25.0'}, {'id': 5094218733, 'qualifierId': 140, 'value': '43.4'}, {'id': 5094218739, 'qualifierId': 213, 'value': '4.41'}, {'id': 5094218731, 'qualifierId': 56, 'value': 'Back'}, {'id': 5094218737, 'qualifierId': 212, 'value': '16.5'}];6girdg17h5o2qr8stoywy3vv8;A. Urzua;;;dtgzlnperfsypf0au9puvczkk;Pass;;;;;;;;;;16,5;4,41;;;25,0;43,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;43,4;25,0;;;;;;;0;0;19;9;Minnesota United II;1149;DMC;1,0
2699126755;268;1;1;19;12;99l7fsj6ykgbyqcb9zqqu9dgq;1;45,0;29,2;2024-07-04T01:09:20.034Z;2024-07-04T01:09:22Z;[{'id': 5094218891, 'qualifierId': 140, 'value': '38.3'}, {'id': 5094218897, 'qualifierId': 213, 'value': '1.91'}, {'id': 5094218889, 'qualifierId': 56, 'value': 'Back'}, {'id': 5094218895, 'qualifierId': 212, 'value': '21.3'}, {'id': 5094218893, 'qualifierId': 141, 'value': '58.7'}];rtca480n5ehey5ffvt8nudck;H. Endeley;;;dtgzlnperfsypf0au9puvczkk;Pass;;;;;;;;;;21,3;1,91;;;58,7;38,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;38,3;58,7;;;;;;;0;0;19;12;Minnesota United II;1152;DMR;1,0
2699126771;269;1;1;19;15;99l7fsj6ykgbyqcb9zqqu9dgq;1;39,0;61,2;2024-07-04T01:09:22.754Z;2024-07-04T01:09:25Z;[{'id': 5094219005, 'qualifierId': 212, 'value': '18.4'}, {'id': 5094219003, 'qualifierId': 141, 'value': '76.6'}, {'id': 5094218999, 'qualifierId': 56, 'value': 'Center'}, {'id': 5094219001, 'qualifierId': 140, 'value': '53.4'}, {'id': 5094219007, 'qualifierId': 213, 'value': '0.61'}];9nl0k91lrjonu0z2irbs01oiy;A. Korça;;;dtgzlnperfsypf0au9puvczkk;Pass;;;;;;;;;;18,4;0,61;;;76,6;53,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;53,4;76,6;;;;;;;0;0;19;15;Minnesota United II;1155;DC;1,0
2699126795;270;1;1;19;18;99l7fsj6ykgbyqcb9zqqu9dgq;1;52,5;76,4;2024-07-04T01:09:25.458Z;2024-07-04T01:09:27Z;[{'id': 5094219137, 'qualifierId': 213, 'value': '3.64'}, {'id': 5094219131, 'qualifierId': 140, 'value': '41.9'}, {'id': 5094219129, 'qualifierId': 56, 'value': 'Back'}, {'id': 5094219133, 'qualifierId': 141, 'value': '67.5'}, {'id': 5094219135, 'qualifierId': 212, 'value': '12.7'}];7al9w77ailhli8g487tkl32tw;M. Westergren;;;dtgzlnperfsypf0au9puvczkk;Pass;;;;;;;;;;12,7;3,64;;;67,5;41,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;41,9;67,5;;;;;;;0;0;19;18;Minnesota United II;1158;DC;1,0
2699126823;271;1;1;19;20;99l7fsj6ykgbyqcb9zqqu9dgq;1;40,0;66,6;2024-07-04T01:09:27.602Z;2024-07-04T01:09:29Z;[{'id': 5094219273, 'qualifierId': 213, 'value': '4.65'}, {'id': 5094219267, 'qualifierId': 141, 'value': '33.4'}, {'id': 5094219269, 'qualifierId': 212, 'value': '22.6'}, {'id': 5094219265, 'qualifierId': 140, 'value': '38.7'}, {'id': 5094219263, 'qualifierId': 56, 'value': 'Back'}];9nl0k91lrjonu0z2irbs01oiy;A. Korça;;;dtgzlnperfsypf0au9puvczkk;Pass;;;;;;;;;;22,6;4,65;;;33,4;38,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;38,7;33,4;;;;;;;0;0;19;20;Minnesota United II;1160;DC;1,0
2699126849;272;1;1;19;22;99l7fsj6ykgbyqcb9zqqu9dgq;1;38,9;31,3;2024-07-04T01:09:29.747Z;2024-07-04T01:09:32Z;[{'id': 5094219445, 'qualifierId': 141, 'value': '3.8'}, {'id': 5094219443, 'qualifierId': 140, 'value': '47.5'}, {'id': 5094219449, 'qualifierId': 213, 'value': '5.16'}, {'id': 5094219441, 'qualifierId': 56, 'value': 'Back'}, {'id': 5094219447, 'qualifierId': 212, 'value': '20.8'}];e7vsajjh4e7t51ciycjg0skd0;T. Humphrey;;;dtgzlnperfsypf0au9puvczkk;Pass;;;;;;;;;;20,8;5,16;;;3,8;47,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;47,5;3,8;;;;;;;0;0;19;22;Minnesota United II;1162;DC;1,0
2699126877;273;1;1;19;25;99l7fsj6ykgbyqcb9zqqu9dgq;1;47,5;3,8;2024-07-04T01:09:32.387Z;2024-07-04T01:09:34Z;[{'id': 5094219583, 'qualifierId': 56, 'value': 'Back'}, {'id': 5094219585, 'qualifierId': 140, 'value': '44.4'}, {'id': 5094219587, 'qualifierId': 141, 'value': '24.6'}, {'id': 5094219589, 'qualifierId': 212, 'value': '14.5'}, {'id': 5094219591, 'qualifierId': 213, 'value': '1.80'}];rtca480n5ehey5ffvt8nudck;H. Endeley;;;dtgzlnperfsypf0au9puvczkk;Pass;;;;;;;;;;14,5;1,8;;;24,6;44,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;44,4;24,6;;;;;;;0;0;19;25;Minnesota United II;1165;DMR;1,0
2699126899;274;1;1;19;27;99l7fsj6ykgbyqcb9zqqu9dgq;1;44,5;22,7;2024-07-04T01:09:34.834Z;2024-07-04T01:09:38Z;[{'id': 5094219765, 'qualifierId': 56, 'value': 'Back'}, {'id': 5094219771, 'qualifierId': 212, 'value': '13.1'}, {'id': 5094219769, 'qualifierId': 141, 'value': '3.7'}, {'id': 5094219773, 'qualifierId': 213, 'value': '4.89'}, {'id': 5094219767, 'qualifierId': 140, 'value': '46.7'}];6girdg17h5o2qr8stoywy3vv8;A. Urzua;;;dtgzlnperfsypf0au9puvczkk;Pass;;;;;;;;;;13,1;4,89;;;3,7;46,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;46,7;3,7;;;;;;;0;0;19;27;Minnesota United II;1167;DMC;1,0
2699126931;275;1;1;19;30;99l7fsj6ykgbyqcb9zqqu9dgq;1;42,0;5,2;2024-07-04T01:09:37.890Z;2024-07-04T01:09:40Z;[{'id': 5094219975, 'qualifierId': 56, 'value': 'Back'}, {'id': 5094219983, 'qualifierId': 213, 'value': '2.38'}, {'id': 5094219979, 'qualifierId': 141, 'value': '22.7'}, {'id': 5094219977, 'qualifierId': 140, 'value': '30.2'}, {'id': 5094219981, 'qualifierId': 212, 'value': '17.2'}];rtca480n5ehey5ffvt8nudck;H. Endeley;;;dtgzlnperfsypf0au9puvczkk;Pass;;;;;;;;;;17,2;2,38;;;22,7;30,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;30,2;22,7;;;;;;;0;0;19;30;Minnesota United II;1170;DMR;1,0
