id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_TeamPlayerFormation;value_Involved;value_JerseyNumber;value_Captain;value_Resume;value_PlayerPosition;value_TeamKit;value_DirectionOfPlay;value_KickOff;value_Zone;value_Angle;value_Length;value_PassEndY;value_PassEndX;value_LongBall;value_Launch;value_HeadPass;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Offensive;value_Defensive;value_DeletedEventType;value_TakeOnSpace;value_OutSwinger;value_Chipped;value_RightFooted;value_Cross;value_TouchTypeClearance;value_Direct;value_Foul;value_ShirtPull/Holding;value_FreeKickTaken;value_Head;value_TakeOnOvertake;value_TouchTypeControl;value_LayOff;value_LowGkIntervention;value_KeeperThrow;value_IntendedTackleTarget;value_MediumGkIntervention;value_Assist;value_IntentionalAssist;value_BlockedY;value_RegularPlay;value_BlockedX;value_LowCentre;value_RelatedEventId;value_Assisted;value_BoxLeft;value_GoalmouthZ;value_GoalmouthY;value_Diving;value_Hands;value_ParriedDanger;value_BlockedPass;value_NotVisible;value_NotPastGoalLine;value_BoxRight;value_Left;value_GkY;value_GkX;value_LeftFooted;value_FirstTouch;value_BoxDeepLeft;value_NextEventGoalKick;value_Low;value_GoalKick;value_PullBack;value_FastBreak;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_SwerveRight;value_LowLeft;value_BoxCentre;value_GkXTimeOfGoal;value_TouchTypePass;value_AttemptedTackle;value_BigChance;value_Volley;value_SmallBoxCentre;value_InSwinger;value_HitWoodwork;value_HitLeftPost;value_Shove/Push;value_FlickOn;value_SwerveLeft;value_HighRight;value_IndividualPlay;value_OutOfBoxCentre;value_ParriedSafe;value_OutOfPlay;value_YellowCard;value_RecklessOffence;value_High;value_NotAssisted;value_BlockedCross;value_Right;value_CornerTaken;value_HighLeft;value_OutOfBoxDeepRight;value_FreeKick;value_Handball;value_PlayersCaughtOffside;value_Indirect;value_Standing;value_PersistentInfringement;value_HighGkIntervention;value_CloseRight;value_Overrun;value_Deflection;value_Minutes;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_TacticalFoul;value_SetPiece;value_LowRight;value_Feet;value_Collected;value_GkKickFromHands;value_BoxDeepRight;value_OtherBodyPart;value_Stooping;value_FromCorner;value_SixYardBlocked;value_Blocked;value_DefBlock;value_Dissent;value_SwitchOfPlay;value_FairPlay;value_Injury;value_InjuredPlayerId;value_MisHit;value_LeadingToGoal;value_FantasyAssistedBy;value_FantasyAssistType;value_RelatedError1Id;value_FantasyAssistId;value_FantasyAssistTeam;value_OverArm;value_Penalty;value_PenaltyTakerId;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_OtherReason;value_RefereeDelay;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2673202401;196;1;1;24;44;csntc7hucmo21gknxc5y0kc4q;1;4,0;54,3;2024-04-15T00:00:10.563Z;2024-04-15T00:00:13Z;[{'id': 4952929195, 'qualifierId': 212, 'value': '13.9'}, {'id': 4952929197, 'qualifierId': 213, 'value': '1.33'}, {'id': 4952929189, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952929193, 'qualifierId': 141, 'value': '74.1'}, {'id': 4952929191, 'qualifierId': 140, 'value': '7.1'}];4ss487gmb4rf044t895o21xm2;J. Jackson;;;c7tan4801ouwi6fcp7d7k8mxg;Pass;;;;;;;;;;;;1,33;13,9;74,1;7,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;7,1;74,1;;;;;;;;0;24;44;New York City II;1484;GK;1,0
2673202411;197;1;1;24;47;csntc7hucmo21gknxc5y0kc4q;1;6,3;77,4;2024-04-15T00:00:13.619Z;2024-04-15T00:00:15Z;[{'id': 4952929279, 'qualifierId': 141, 'value': '68.2'}, {'id': 4952929277, 'qualifierId': 140, 'value': '2.2'}, {'id': 4952929275, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952929283, 'qualifierId': 213, 'value': '4.11'}, {'id': 4952929281, 'qualifierId': 212, 'value': '7.6'}];ahgclh3e05evznhrpa32z6g6i;V. Souza;;;c7tan4801ouwi6fcp7d7k8mxg;Pass;;;;;;;;;;;;4,11;7,6;68,2;2,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;2,2;68,2;;;;;;;;0;24;47;New York City II;1487;DC;1,0
2673202423;198;1;1;24;49;csntc7hucmo21gknxc5y0kc4q;0;2,8;69,6;2024-04-15T00:00:15.380Z;2024-04-15T00:00:18Z;[{'id': 4952929333, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952929335, 'qualifierId': 140, 'value': '14.8'}, {'id': 4952929339, 'qualifierId': 212, 'value': '19.5'}, {'id': 4952929341, 'qualifierId': 213, 'value': '0.87'}, {'id': 4952929337, 'qualifierId': 141, 'value': '91.4'}];4ss487gmb4rf044t895o21xm2;J. Jackson;;;c7tan4801ouwi6fcp7d7k8mxg;Pass;;;;;;;;;;;;0,87;19,5;91,4;14,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;14,8;91,4;;;;;;;;0;24;49;New York City II;1489;GK;1,0
2673202429;199;4;1;24;55;csntc7hucmo21gknxc5y0kc4q;1;18,5;89,8;2024-04-15T00:00:21.347Z;2024-04-15T00:35:38Z;[{'id': 4952929409, 'qualifierId': 13}, {'id': 4952929417, 'qualifierId': 285}, {'id': 4952997223, 'qualifierId': 294}, {'id': 4952929411, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952929413, 'qualifierId': 152}, {'id': 4952929431, 'qualifierId': 233, 'value': '227'}];dc8u2bssrhxycx8vtn0kutp4a;C. Quiñónes;;;c7tan4801ouwi6fcp7d7k8mxg;Foul;;;;;;;;;;;;;;;;;;;227,0;;;;1,0;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;24;55;New York City II;1495;DC;1,0
2673202437;227;4;1;24;55;6ddsx316t3j0z6nolrky9k4r8;0;81,5;10,2;2024-04-15T00:00:21.348Z;2024-04-15T00:00:26Z;[{'id': 4952929419, 'qualifierId': 13}, {'id': 4952929421, 'qualifierId': 56, 'value': 'Right'}, {'id': 4952929439, 'qualifierId': 233, 'value': '199'}, {'id': 4952929423, 'qualifierId': 152}, {'id': 4952929487, 'qualifierId': 294}, {'id': 4952929427, 'qualifierId': 286}];cwyml9l4tfvb4ceh8tv3au0wk;M. Carrizo;;;c7tan4801ouwi6fcp7d7k8mxg;Foul;;;;;;;;;;;;;;;;;;;199,0;;;1,0;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;24;55;New England II;1495;MR;1,0
2673202451;200;1;1;25;2;csntc7hucmo21gknxc5y0kc4q;1;18,3;84,6;2024-04-15T00:00:28.052Z;2024-04-15T00:00:28Z;[{'id': 4952929509, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952929515, 'qualifierId': 212, 'value': '11.9'}, {'id': 4952929517, 'qualifierId': 213, 'value': '3.31'}, {'id': 4952929505, 'qualifierId': 5}, {'id': 4952929507, 'qualifierId': 152}, {'id': 4952929513, 'qualifierId': 141, 'value': '81.6'}, {'id': 4952929511, 'qualifierId': 140, 'value': '7.1'}];akwjik09wytzzr3yras0diqz8;L. Borovic;;;c7tan4801ouwi6fcp7d7k8mxg;Pass;;;;;;;;;;;;3,31;11,9;81,6;7,1;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;7,1;81,6;;;;;;;;0;25;2;New York City II;1502;MC;1,0
2673202459;201;1;1;25;2;csntc7hucmo21gknxc5y0kc4q;1;7,1;81,6;2024-04-15T00:00:28.851Z;2024-04-15T00:00:31Z;[{'id': 4952929563, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952929565, 'qualifierId': 140, 'value': '1.7'}, {'id': 4952929567, 'qualifierId': 141, 'value': '66.1'}, {'id': 4952929569, 'qualifierId': 212, 'value': '12.0'}, {'id': 4952929571, 'qualifierId': 213, 'value': '4.22'}];ahgclh3e05evznhrpa32z6g6i;V. Souza;;;c7tan4801ouwi6fcp7d7k8mxg;Pass;;;;;;;;;;;;4,22;12,0;66,1;1,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;1,7;66,1;;;;;;;;0;25;2;New York City II;1502;DC;1,0
2673202467;202;1;1;25;5;csntc7hucmo21gknxc5y0kc4q;0;2,0;62,9;2024-04-15T00:00:31.363Z;2024-04-19T18:58:03Z;[{'id': 4952929631, 'qualifierId': 212, 'value': '47.4'}, {'id': 4952929629, 'qualifierId': 141, 'value': '18.1'}, {'id': 4952929633, 'qualifierId': 213, 'value': '5.59'}, {'id': 4961341463, 'qualifierId': 155}, {'id': 4952929625, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952929635, 'qualifierId': 1}, {'id': 4952929627, 'qualifierId': 140, 'value': '36.6'}];4ss487gmb4rf044t895o21xm2;J. Jackson;;;c7tan4801ouwi6fcp7d7k8mxg;Pass;;;;;;;;;;;;5,59;47,4;18,1;36,6;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;36,6;18,1;;;;;;;;0;25;5;New York City II;1505;GK;1,0
2673202465;228;44;1;25;7;6ddsx316t3j0z6nolrky9k4r8;1;66,6;84,8;2024-04-15T00:00:33.415Z;2024-04-15T00:00:35Z;[{'id': 4952929681, 'qualifierId': 233, 'value': '203'}, {'id': 4952929619, 'qualifierId': 56, 'value': 'Left'}, {'id': 4952929621, 'qualifierId': 286}];1muuu6wgia9wxv6vmw8tln5sk;C. McFarlane;;;c7tan4801ouwi6fcp7d7k8mxg;Aerial;;;;;;;;;;;;;;;;;;;203,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;25;7;New England II;1507;DC;1,0
2673202471;203;44;1;25;7;csntc7hucmo21gknxc5y0kc4q;0;33,4;15,2;2024-04-15T00:00:33.416Z;2024-04-15T00:00:35Z;[{'id': 4952929655, 'qualifierId': 285}, {'id': 4952929653, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952929699, 'qualifierId': 233, 'value': '228'}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;;c7tan4801ouwi6fcp7d7k8mxg;Aerial;;;;;;;;;;;;;;;;;;;228,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;25;7;New York City II;1507;DR;1,0
2673202469;229;1;1;25;8;6ddsx316t3j0z6nolrky9k4r8;0;67,9;86,5;2024-04-15T00:00:34.008Z;2024-04-15T00:00:34Z;[{'id': 4952929651, 'qualifierId': 213, 'value': '3.38'}, {'id': 4952929647, 'qualifierId': 141, 'value': '86.2'}, {'id': 4952929649, 'qualifierId': 212, 'value': '0.9'}, {'id': 4952929641, 'qualifierId': 3}, {'id': 4952929643, 'qualifierId': 56, 'value': 'Left'}, {'id': 4952929645, 'qualifierId': 140, 'value': '67.1'}];1muuu6wgia9wxv6vmw8tln5sk;C. McFarlane;;;c7tan4801ouwi6fcp7d7k8mxg;Pass;;;;;;;;;;;;3,38;0,9;86,2;67,1;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;67,1;86,2;;;;;;;;0;25;8;New England II;1508;DC;1,0
2673202479;230;4;1;25;8;6ddsx316t3j0z6nolrky9k4r8;1;65,8;84,5;2024-04-15T00:00:34.668Z;2024-04-15T00:00:41Z;[{'id': 4952929733, 'qualifierId': 56, 'value': 'Left'}, {'id': 4952929731, 'qualifierId': 10}, {'id': 4952929787, 'qualifierId': 233, 'value': '204'}, {'id': 4952929735, 'qualifierId': 152}, {'id': 4952929737, 'qualifierId': 286}];;;;;c7tan4801ouwi6fcp7d7k8mxg;Foul;;;;;;;;;;;;;;;;;;;204,0;;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;25;8;New England II;1508;;
2673202475;204;4;1;25;8;csntc7hucmo21gknxc5y0kc4q;0;34,2;15,5;2024-04-15T00:00:34.669Z;2024-04-15T00:00:41Z;[{'id': 4952929677, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952929783, 'qualifierId': 285}, {'id': 4952929781, 'qualifierId': 152}, {'id': 4952929779, 'qualifierId': 10}, {'id': 4952929791, 'qualifierId': 233, 'value': '230'}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;;c7tan4801ouwi6fcp7d7k8mxg;Foul;;;;;;;;;;;;;;;;;;;230,0;;;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;25;8;New York City II;1508;DR;1,0
2673202503;231;1;1;25;17;6ddsx316t3j0z6nolrky9k4r8;1;62,8;86,3;2024-04-15T00:00:43.767Z;2024-04-15T00:00:48Z;[{'id': 4952929905, 'qualifierId': 152}, {'id': 4952929913, 'qualifierId': 141, 'value': '78.7'}, {'id': 4952929911, 'qualifierId': 140, 'value': '45.3'}, {'id': 4952929903, 'qualifierId': 5}, {'id': 4952929909, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952929915, 'qualifierId': 212, 'value': '19.1'}, {'id': 4952929917, 'qualifierId': 213, 'value': '3.42'}];1kuo66geyyz9gu2n39w0bvr4k;J. Arroyave;;;c7tan4801ouwi6fcp7d7k8mxg;Pass;;;;;;;;;;;;3,42;19,1;78,7;45,3;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;45,3;78,7;;;;;;;;0;25;17;New England II;1517;MC;1,0
2673202505;232;1;1;25;22;6ddsx316t3j0z6nolrky9k4r8;1;46,5;80,7;2024-04-15T00:00:48.664Z;2024-04-15T00:00:50Z;[{'id': 4952929929, 'qualifierId': 140, 'value': '58.0'}, {'id': 4952929933, 'qualifierId': 212, 'value': '12.1'}, {'id': 4952929931, 'qualifierId': 141, 'value': '82.4'}, {'id': 4952929935, 'qualifierId': 213, 'value': '0.10'}, {'id': 4952929927, 'qualifierId': 56, 'value': 'Left'}];1ni0mewxcbo26d1xxetkdy3ca;M. Leong;;;c7tan4801ouwi6fcp7d7k8mxg;Pass;;;;;;;;;;;;0,1;12,1;82,4;58,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;58,0;82,4;;;;;;;;0;25;22;New England II;1522;DC;1,0
2673202509;233;1;1;25;24;6ddsx316t3j0z6nolrky9k4r8;1;55,5;80,9;2024-04-15T00:00:49.977Z;2024-04-15T00:00:51Z;[{'id': 4952929971, 'qualifierId': 213, 'value': '3.15'}, {'id': 4952929965, 'qualifierId': 140, 'value': '44.3'}, {'id': 4952929963, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952929967, 'qualifierId': 141, 'value': '80.7'}, {'id': 4952929969, 'qualifierId': 212, 'value': '11.8'}];1kuo66geyyz9gu2n39w0bvr4k;J. Arroyave;;;c7tan4801ouwi6fcp7d7k8mxg;Pass;;;;;;;;;;;;3,15;11,8;80,7;44,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;44,3;80,7;;;;;;;;0;25;24;New England II;1524;MC;1,0
2673202523;234;1;1;25;25;6ddsx316t3j0z6nolrky9k4r8;1;44,2;72,3;2024-04-15T00:00:51.639Z;2024-04-15T00:00:55Z;[{'id': 4952930043, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952930045, 'qualifierId': 140, 'value': '40.6'}, {'id': 4952930049, 'qualifierId': 212, 'value': '26.5'}, {'id': 4952930047, 'qualifierId': 141, 'value': '33.7'}, {'id': 4952930051, 'qualifierId': 213, 'value': '4.57'}];1ni0mewxcbo26d1xxetkdy3ca;M. Leong;;;c7tan4801ouwi6fcp7d7k8mxg;Pass;;;;;;;;;;;;4,57;26,5;33,7;40,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;40,6;33,7;;;;;;;;0;25;25;New England II;1525;DC;1,0
2673202535;235;1;1;25;29;6ddsx316t3j0z6nolrky9k4r8;1;42,1;31,8;2024-04-15T00:00:55.063Z;2024-04-15T00:00:57Z;[{'id': 4952930125, 'qualifierId': 212, 'value': '18.6'}, {'id': 4952930127, 'qualifierId': 213, 'value': '6.22'}, {'id': 4952930123, 'qualifierId': 141, 'value': '30.2'}, {'id': 4952930121, 'qualifierId': 140, 'value': '59.8'}, {'id': 4952930119, 'qualifierId': 56, 'value': 'Center'}];bug5x187ehj0apzl11lrl3ip6;R. Hope-Gund;;;c7tan4801ouwi6fcp7d7k8mxg;Pass;;;;;;;;;;;;6,22;18,6;30,2;59,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;59,8;30,2;;;;;;;;0;25;29;New England II;1529;DL;1,0
2673202533;205;83;1;25;31;csntc7hucmo21gknxc5y0kc4q;0;42,8;77,5;2024-04-15T00:00:57.091Z;2024-04-15T00:26:53Z;[{'id': 4952979793, 'qualifierId': 399, 'value': 'cwyml9l4tfvb4ceh8tv3au0wk'}];akwjik09wytzzr3yras0diqz8;L. Borovic;;;c7tan4801ouwi6fcp7d7k8mxg;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;25;31;New York City II;1531;MC;1,0
2673202543;236;1;1;25;31;6ddsx316t3j0z6nolrky9k4r8;1;59,2;29,2;2024-04-15T00:00:57.783Z;2024-04-15T00:00:59Z;[{'id': 4952930179, 'qualifierId': 140, 'value': '41.1'}, {'id': 4952930185, 'qualifierId': 213, 'value': '3.26'}, {'id': 4952930177, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952930183, 'qualifierId': 212, 'value': '19.1'}, {'id': 4952930181, 'qualifierId': 141, 'value': '25.9'}];cwyml9l4tfvb4ceh8tv3au0wk;M. Carrizo;;;c7tan4801ouwi6fcp7d7k8mxg;Pass;;;;;;;;;;;;3,26;19,1;25,9;41,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;41,1;25,9;;;;;;;;0;25;31;New England II;1531;MR;1,0
2673202563;237;1;1;25;33;6ddsx316t3j0z6nolrky9k4r8;0;40,8;25,9;2024-04-15T00:00:58.984Z;2024-04-15T00:01:03Z;[{'id': 4952930309, 'qualifierId': 56, 'value': 'Center'}, {'id': 4952930317, 'qualifierId': 213, 'value': '0.14'}, {'id': 4952930311, 'qualifierId': 140, 'value': '58.6'}, {'id': 4952930315, 'qualifierId': 212, 'value': '18.9'}, {'id': 4952930313, 'qualifierId': 141, 'value': '29.9'}];bug5x187ehj0apzl11lrl3ip6;R. Hope-Gund;;;c7tan4801ouwi6fcp7d7k8mxg;Pass;;;;;;;;;;;;0,14;18,9;29,9;58,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;58,6;29,9;;;;;;;;0;25;33;New England II;1533;DL;1,0
2673202555;206;1;1;25;34;csntc7hucmo21gknxc5y0kc4q;1;38,1;74,5;2024-04-15T00:01:00.308Z;2024-04-15T00:01:02Z;[{'id': 4952930275, 'qualifierId': 213, 'value': '6.09'}, {'id': 4952930267, 'qualifierId': 56, 'value': 'Center'}, {'id': 4952930271, 'qualifierId': 141, 'value': '69.8'}, {'id': 4952930273, 'qualifierId': 212, 'value': '16.4'}, {'id': 4952930269, 'qualifierId': 140, 'value': '53.4'}];ahgclh3e05evznhrpa32z6g6i;V. Souza;;;c7tan4801ouwi6fcp7d7k8mxg;Pass;;;;;;;;;;;;6,09;16,4;69,8;53,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;53,4;69,8;;;;;;;;0;25;34;New York City II;1534;DC;1,0
2673202559;207;49;1;25;36;csntc7hucmo21gknxc5y0kc4q;1;53,4;69,8;2024-04-15T00:01:01.979Z;2024-04-15T00:01:02Z;[];4iepghv4p490fxo5s429qeicq;J. Panayotou;;;c7tan4801ouwi6fcp7d7k8mxg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;25;36;New York City II;1536;AMC;1,0
2673202581;208;2;1;25;36;csntc7hucmo21gknxc5y0kc4q;1;55,6;71,1;2024-04-15T00:01:02.643Z;2024-04-15T00:01:20Z;[{'id': 4952930467, 'qualifierId': 56, 'value': 'Left'}, {'id': 4952930461, 'qualifierId': 7, 'value': '6han4f5xq1d0ii0ol2drgi4bu'}, {'id': 4952930427, 'qualifierId': 140, 'value': '65.5'}, {'id': 4952930429, 'qualifierId': 141, 'value': '79.5'}];4iepghv4p490fxo5s429qeicq;J. Panayotou;;;c7tan4801ouwi6fcp7d7k8mxg;Offside Pass;;;;;;;;;;;;;;79,5;65,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;65,5;79,5;;;;;;;;0;25;36;New York City II;1536;AMC;1,0
