id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_PlayerPosition;value_TeamFormation;value_Involved;value_Resume;value_TeamPlayerFormation;value_JerseyNumber;value_TeamKit;value_DirectionOfPlay;value_PassEndX;value_KickOff;value_Length;value_Angle;value_Zone;value_PassEndY;value_LongBall;value_Launch;value_DeletedEventType;value_OutOfPlay;value_OppositeRelatedEventId;value_Left;value_DrivenCross;value_Assist;value_CornerTaken;value_IntentionalAssist;value_Cross;value_Straight;value_Chipped;value_RightFooted;value_Offensive;value_Defensive;value_GkX;value_GoalmouthY;value_FromCorner;value_High;value_GoalmouthZ;value_FirstTouch;value_Head;value_RelatedEventId;value_Assisted;value_BoxRight;value_GkY;value_NextEventGoalKick;value_GoalKick;value_Low;value_Foul;value_Direct;value_Shove/Push;value_FreeKickTaken;value_IntendedTackleTarget;value_LayOff;value_LowGkIntervention;value_KeeperThrow;value_OverArm;value_TakeOnSpace;value_TouchTypeClearance;value_InSwinger;value_BoxCentre;value_AttemptedTackle;value_PenaltyTakerId;value_Penalty;value_Injury;value_InjuredPlayerId;value_RecklessOffence;value_NotVisible;value_YellowCard;value_NotAssisted;value_GkYTimeOfGoal;value_FantasyAssistedBy;value_CausingPlayer;value_GkXTimeOfGoal;value_FantasyAssistId;value_FantasyAssistTeam;value_FantasyAssistType;value_HighRight;value_GoalShotTimestamp;value_Second(2Nd)OppositeRelatedEventId;value_BigChance;value_GoalShotGameClock;value_Right;value_Scored;value_Diving;value_HeadPass;value_ShirtPull/Holding;value_TakeOnOvertake;value_NextEventThrowIn;value_ThrowIn;value_Defensive1V1;value_HighClaim;value_HighGkIntervention;value_SwitchOfPlay;value_MediumGkIntervention;value_TouchTypeControl;value_PullBack;value_Overrun;value_2NdAssist;value_RegularPlay;value_SmallBoxRight;value_2NdRelatedEventId;value_LowCentre;value_2NdAssisted;value_LeftFooted;value_OutSwinger;value_TempBlocked;value_TacticalFoul;value_HighLeft;value_IndividualPlay;value_OutOfBoxCentre;value_DrinksBreak;value_RefereeDelay;value_LowLeft;value_SwerveLeft;value_OutOfBoxLeft;value_BlockedX;value_BlockedY;value_Stooping;value_Collected;value_Hands;value_GkKickFromHands;value_SetPiece;value_TouchTypePass;value_PlayersCaughtOffside;value_Indirect;value_Minutes;value_NotPastGoalLine;value_BoxLeft;value_MisHit;value_SmallBoxCentre;value_EndType;value_AerialFoul;value_BlockedPass;value_BlockedCross;value_FreeKick;value_SwerveRight;value_FlickOn;value_Blocked;value_DefBlock;value_GkHoof;value_HighCentre;value_Reaching;value_Caught;value_CloseHigh;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_FromShotOffTarget;value_OwnPlayer;value_BlockByHand;value_Handball;value_Fumble;value_Standing;value_ParriedDanger;value_ParriedSafe;value_CloseRight;value_CloseLeft;value_LeadingToGoal;value_RelatedError1Id;value_PersistentInfringement;value_OwnGoal;value_LowRight;value_GoesToPenalties;value_Saved;value_Missed;value_HitWoodwork;value_Strong;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2695046419;392;1;2;55;39;2nnef9tr9g7m2s6n873qif95g;1;53,1;27,2;2024-06-08T00:20:45.084Z;2024-06-08T00:20:47Z;[{'id': 5071779467, 'qualifierId': 140, 'value': '41.0'}, {'id': 5071779469, 'qualifierId': 141, 'value': '40.7'}, {'id': 5071779473, 'qualifierId': 213, 'value': '2.52'}, {'id': 5071779465, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071779471, 'qualifierId': 212, 'value': '15.7'}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;41,0;;15,7;2,52;;40,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;41,0;40,7;;;;;;;;0;55;39;Orlando City B;3339;MC;1,0
2695046423;393;1;2;55;41;2nnef9tr9g7m2s6n873qif95g;1;41,0;40,7;2024-06-08T00:20:47.372Z;2024-06-08T00:20:49Z;[{'id': 5071779507, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071779513, 'qualifierId': 212, 'value': '23.0'}, {'id': 5071779511, 'qualifierId': 141, 'value': '74.1'}, {'id': 5071779515, 'qualifierId': 213, 'value': '1.41'}, {'id': 5071779509, 'qualifierId': 140, 'value': '44.4'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;44,4;;23,0;1,41;;74,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;44,4;74,1;;;;;;;;0;55;41;Orlando City B;3341;DC;1,0
2695046435;394;1;2;55;44;2nnef9tr9g7m2s6n873qif95g;1;53,9;77,8;2024-06-08T00:20:49.844Z;2024-06-08T00:20:54Z;[{'id': 5071779617, 'qualifierId': 213, 'value': '0.69'}, {'id': 5071779613, 'qualifierId': 141, 'value': '96.0'}, {'id': 5071779611, 'qualifierId': 140, 'value': '68.3'}, {'id': 5071779609, 'qualifierId': 56, 'value': 'Left'}, {'id': 5071779615, 'qualifierId': 212, 'value': '19.5'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;68,3;;19,5;0,69;;96,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;68,3;96,0;;;;;;;;0;55;44;Orlando City B;3344;DC;1,0
2695046441;395;1;2;55;48;2nnef9tr9g7m2s6n873qif95g;1;69,6;89,4;2024-06-08T00:20:54.564Z;2024-06-08T00:20:56Z;[{'id': 5071779647, 'qualifierId': 140, 'value': '69.2'}, {'id': 5071779651, 'qualifierId': 212, 'value': '14.3'}, {'id': 5071779645, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071779653, 'qualifierId': 213, 'value': '4.68'}, {'id': 5071779649, 'qualifierId': 141, 'value': '68.4'}];1j1ybmazykfh5nqs7egkcdxck;D. Cuevas;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;69,2;;14,3;4,68;;68,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;69,2;68,4;;;;;;;;0;55;48;Orlando City B;3348;DML;1,0
2695046449;396;1;2;55;50;2nnef9tr9g7m2s6n873qif95g;0;69,2;67,9;2024-06-08T00:20:56.428Z;2024-06-08T00:20:57Z;[{'id': 5071779685, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071779691, 'qualifierId': 212, 'value': '16.9'}, {'id': 5071779689, 'qualifierId': 141, 'value': '72.8'}, {'id': 5071779693, 'qualifierId': 213, 'value': '0.20'}, {'id': 5071779687, 'qualifierId': 140, 'value': '85.0'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;85,0;;16,9;0,2;;72,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;85,0;72,8;;;;;;;;0;55;50;Orlando City B;3350;MC;1,0
2695046451;494;8;2;55;53;479lsfr4cwlzewpbuda3y2xv4;1;13,9;31,0;2024-06-08T00:20:58.730Z;2024-06-14T08:50:53Z;[{'id': 5076891915, 'qualifierId': 384}, {'id': 5071779695, 'qualifierId': 56, 'value': 'Back'}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;c6b4ivjalobve7kfbbii7gt1w;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;55;53;Carolina Core;3353;DR;1,0
2695046457;495;49;2;55;54;479lsfr4cwlzewpbuda3y2xv4;1;21,8;33,4;2024-06-08T00:21:00.080Z;2024-06-08T00:21:00Z;[];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;c6b4ivjalobve7kfbbii7gt1w;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;55;54;Carolina Core;3354;MC;1,0
2695046487;496;1;2;55;54;479lsfr4cwlzewpbuda3y2xv4;1;21,8;33,4;2024-06-08T00:21:00.200Z;2024-06-14T08:51:05Z;[{'id': 5071779839, 'qualifierId': 213, 'value': '5.43'}, {'id': 5071779833, 'qualifierId': 140, 'value': '33.7'}, {'id': 5076891937, 'qualifierId': 155}, {'id': 5071779837, 'qualifierId': 212, 'value': '19.0'}, {'id': 5071779831, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071779835, 'qualifierId': 141, 'value': '12.3'}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;33,7;;19,0;5,43;;12,3;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;33,7;12,3;;;;;;;;0;55;54;Carolina Core;3354;MC;1,0
2695046501;497;1;2;56;3;479lsfr4cwlzewpbuda3y2xv4;1;32,4;29,4;2024-06-08T00:21:09.430Z;2024-06-08T00:21:13Z;[{'id': 5071779911, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071779915, 'qualifierId': 140, 'value': '31.5'}, {'id': 5071779927, 'qualifierId': 213, 'value': '1.61'}, {'id': 5071779919, 'qualifierId': 141, 'value': '66.1'}, {'id': 5071779923, 'qualifierId': 212, 'value': '25.0'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;31,5;;25,0;1,61;;66,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;31,5;66,1;;;;;;;;0;56;3;Carolina Core;3363;AMR;1,0
2695046523;498;1;2;56;7;479lsfr4cwlzewpbuda3y2xv4;1;31,4;73,8;2024-06-08T00:21:12.980Z;2024-06-08T00:21:21Z;[{'id': 5071780069, 'qualifierId': 212, 'value': '17.1'}, {'id': 5071780063, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071780067, 'qualifierId': 141, 'value': '90.0'}, {'id': 5071780065, 'qualifierId': 140, 'value': '43.9'}, {'id': 5071780071, 'qualifierId': 213, 'value': '0.70'}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;43,9;;17,1;0,7;;90,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;43,9;90,0;;;;;;;;0;56;7;Carolina Core;3367;MC;1,0
2695046559;499;1;2;56;15;479lsfr4cwlzewpbuda3y2xv4;1;62,5;89,7;2024-06-08T00:21:21.320Z;2024-06-08T00:21:28Z;[{'id': 5071780265, 'qualifierId': 141, 'value': '72.4'}, {'id': 5071780261, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071780269, 'qualifierId': 213, 'value': '4.20'}, {'id': 5071780263, 'qualifierId': 140, 'value': '56.2'}, {'id': 5071780267, 'qualifierId': 212, 'value': '13.5'}];4ulfw4ik3i6ks2t7utgek5l3o;M. Cocca;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;56,2;;13,5;4,2;;72,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;56,2;72,4;;;;;;;;0;56;15;Carolina Core;3375;DC;1,0
2695046569;500;1;2;56;22;479lsfr4cwlzewpbuda3y2xv4;1;57,4;71,4;2024-06-08T00:21:28.439Z;2024-06-08T00:21:30Z;[{'id': 5071780321, 'qualifierId': 213, 'value': '3.48'}, {'id': 5071780315, 'qualifierId': 140, 'value': '46.2'}, {'id': 5071780317, 'qualifierId': 141, 'value': '65.4'}, {'id': 5071780313, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071780319, 'qualifierId': 212, 'value': '12.4'}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;46,2;;12,4;3,48;;65,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;46,2;65,4;;;;;;;;0;56;22;Carolina Core;3382;MC;1,0
2695046587;501;1;2;56;24;479lsfr4cwlzewpbuda3y2xv4;1;46,2;65,4;2024-06-08T00:21:30.020Z;2024-06-08T00:21:32Z;[{'id': 5071780407, 'qualifierId': 213, 'value': '0.71'}, {'id': 5071780399, 'qualifierId': 56, 'value': 'Left'}, {'id': 5071780403, 'qualifierId': 141, 'value': '87.2'}, {'id': 5071780405, 'qualifierId': 212, 'value': '22.8'}, {'id': 5071780401, 'qualifierId': 140, 'value': '62.7'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;62,7;;22,8;0,71;;87,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;62,7;87,2;;;;;;;;0;56;24;Carolina Core;3384;DC;1,0
2695046613;502;1;2;56;27;479lsfr4cwlzewpbuda3y2xv4;1;69,0;85,0;2024-06-08T00:21:32.630Z;2024-06-08T00:21:38Z;[{'id': 5071780523, 'qualifierId': 140, 'value': '79.2'}, {'id': 5071780529, 'qualifierId': 213, 'value': '0.35'}, {'id': 5071780527, 'qualifierId': 212, 'value': '11.4'}, {'id': 5071780525, 'qualifierId': 141, 'value': '90.8'}, {'id': 5071780521, 'qualifierId': 56, 'value': 'Left'}];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;79,2;;11,4;0,35;;90,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;79,2;90,8;;;;;;;;0;56;27;Carolina Core;3387;AMC;1,0
2695046619;503;1;2;56;32;479lsfr4cwlzewpbuda3y2xv4;1;76,7;84,8;2024-06-08T00:21:37.890Z;2024-06-08T00:21:38Z;[{'id': 5071780565, 'qualifierId': 212, 'value': '10.6'}, {'id': 5071780561, 'qualifierId': 140, 'value': '84.8'}, {'id': 5071780559, 'qualifierId': 56, 'value': 'Left'}, {'id': 5071780563, 'qualifierId': 141, 'value': '94.2'}, {'id': 5071780567, 'qualifierId': 213, 'value': '0.64'}];brzi1qy5hkx7zhxhjykg8ox78;Y. Valencia;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;84,8;;10,6;0,64;;94,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;84,8;94,2;;;;;;;;0;56;32;Carolina Core;3392;AML;1,0
2695046633;504;1;2;56;33;479lsfr4cwlzewpbuda3y2xv4;1;84,8;94,2;2024-06-08T00:21:38.710Z;2024-06-08T00:21:40Z;[{'id': 5071780617, 'qualifierId': 212, 'value': '11.3'}, {'id': 5071780615, 'qualifierId': 141, 'value': '84.5'}, {'id': 5071780613, 'qualifierId': 140, 'value': '76.1'}, {'id': 5071780619, 'qualifierId': 213, 'value': '3.77'}, {'id': 5071780611, 'qualifierId': 56, 'value': 'Left'}];4ulfw4ik3i6ks2t7utgek5l3o;M. Cocca;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;76,1;;11,3;3,77;;84,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;76,1;84,5;;;;;;;;0;56;33;Carolina Core;3393;DC;1,0
2695046639;505;1;2;56;34;479lsfr4cwlzewpbuda3y2xv4;1;77,5;88,4;2024-06-08T00:21:40.400Z;2024-06-08T00:21:42Z;[{'id': 5071780643, 'qualifierId': 140, 'value': '64.6'}, {'id': 5071780649, 'qualifierId': 213, 'value': '3.21'}, {'id': 5071780647, 'qualifierId': 212, 'value': '13.6'}, {'id': 5071780641, 'qualifierId': 56, 'value': 'Left'}, {'id': 5071780645, 'qualifierId': 141, 'value': '87.1'}];brzi1qy5hkx7zhxhjykg8ox78;Y. Valencia;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;64,6;;13,6;3,21;;87,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;64,6;87,1;;;;;;;;0;56;34;Carolina Core;3394;AML;1,0
2695046649;506;1;2;56;37;479lsfr4cwlzewpbuda3y2xv4;1;64,6;87,1;2024-06-08T00:21:42.689Z;2024-06-08T00:21:44Z;[{'id': 5071780701, 'qualifierId': 213, 'value': '5.38'}, {'id': 5071780697, 'qualifierId': 141, 'value': '70.9'}, {'id': 5071780693, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071780699, 'qualifierId': 212, 'value': '14.0'}, {'id': 5071780695, 'qualifierId': 140, 'value': '72.8'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;72,8;;14,0;5,38;;70,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;72,8;70,9;;;;;;;;0;56;37;Carolina Core;3397;AMR;1,0
2695046659;507;1;2;56;38;479lsfr4cwlzewpbuda3y2xv4;0;72,8;70,9;2024-06-08T00:21:44.549Z;2024-06-08T00:23:12Z;[{'id': 5071780749, 'qualifierId': 141, 'value': '85.3'}, {'id': 5071780745, 'qualifierId': 56, 'value': 'Left'}, {'id': 5071780751, 'qualifierId': 212, 'value': '23.1'}, {'id': 5071780753, 'qualifierId': 213, 'value': '0.44'}, {'id': 5071780747, 'qualifierId': 140, 'value': '92.7'}];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;92,7;;23,1;0,44;;85,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;92,7;85,3;;;;;;;;0;56;38;Carolina Core;3398;AMC;1,0
2695046665;397;49;2;56;42;2nnef9tr9g7m2s6n873qif95g;1;7,5;12,3;2024-06-08T00:21:47.789Z;2024-06-08T00:21:47Z;[];3acyax22zfwdjw0cpgg4x7dre;J. Juarez;;;c6b4ivjalobve7kfbbii7gt1w;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;56;42;Orlando City B;3402;DMR;1,0
2695046677;398;1;2;56;42;2nnef9tr9g7m2s6n873qif95g;1;7,5;12,3;2024-06-08T00:21:48.052Z;2024-06-08T00:21:49Z;[{'id': 5071780825, 'qualifierId': 141, 'value': '26.9'}, {'id': 5071780821, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071780827, 'qualifierId': 212, 'value': '10.5'}, {'id': 5071780823, 'qualifierId': 140, 'value': '4.2'}, {'id': 5071780829, 'qualifierId': 213, 'value': '1.91'}];3acyax22zfwdjw0cpgg4x7dre;J. Juarez;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;4,2;;10,5;1,91;;26,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;4,2;26,9;;;;;;;;0;56;42;Orlando City B;3402;DMR;1,0
2695046703;399;1;2;56;43;2nnef9tr9g7m2s6n873qif95g;0;4,2;26,9;2024-06-08T00:21:49.357Z;2024-06-08T00:21:53Z;[{'id': 5071780953, 'qualifierId': 141, 'value': '18.5'}, {'id': 5071780959, 'qualifierId': 1}, {'id': 5071780957, 'qualifierId': 213, 'value': '6.19'}, {'id': 5071780955, 'qualifierId': 212, 'value': '64.0'}, {'id': 5071780949, 'qualifierId': 56, 'value': 'Right'}, {'id': 5071780951, 'qualifierId': 140, 'value': '64.9'}, {'id': 5071780947, 'qualifierId': 157}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;64,9;;64,0;6,19;;18,5;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;64,9;18,5;;;;;;;;0;56;43;Orlando City B;3403;GK;1,0
2695046715;508;49;2;56;50;479lsfr4cwlzewpbuda3y2xv4;1;31,7;73,5;2024-06-08T00:21:55.749Z;2024-06-08T00:21:55Z;[];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;c6b4ivjalobve7kfbbii7gt1w;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;56;50;Carolina Core;3410;DC;1,0
