id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_JerseyNumber;value_PlayerPosition;value_TeamKit;value_Involved;value_TeamFormation;value_TeamPlayerFormation;value_Captain;value_DirectionOfPlay;value_Angle;value_PassEndX;value_Length;value_PassEndY;value_Zone;value_KickOff;value_Launch;value_LongBall;value_OutOfPlay;value_Head;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_Chipped;value_TouchTypeControl;value_NextEventGoalKick;value_GoalKick;value_Low;value_BlockedPass;value_Cross;value_LeftFooted;value_OutSwinger;value_Offensive;value_BlockedCross;value_Left;value_CornerTaken;value_Foul;value_AttemptedTackle;value_Direct;value_Defensive;value_FreeKickTaken;value_DeletedEventType;value_IntendedTackleTarget;value_Assist;value_IntentionalAssist;value_RelatedEventId;value_LowCentre;value_GoalmouthY;value_GkX;value_RegularPlay;value_GoalmouthZ;value_GkY;value_BlockedX;value_Assisted;value_BoxCentre;value_Blocked;value_FirstTouch;value_BlockedY;value_DefBlock;value_MediumGkIntervention;value_KeeperThrow;value_Shove/Push;value_NotVisible;value_TouchTypePass;value_TakeOnSpace;value_TakeOnOvertake;value_HeadPass;value_OverhitCross;value_ThroughBall;value_OverArm;value_TouchTypeClearance;value_SwitchOfPlay;value_IndividualPlay;value_OutOfBoxCentre;value_Right;value_InSwinger;value_DrivenCross;value_Straight;value_AerialFoul;value_ShirtPull/Holding;value_Feet;value_Standing;value_LowGkIntervention;value_ParriedSafe;value_PlayersCaughtOffside;value_FollowsShotRebound;value_RightFooted;value_FromCorner;value_Volley;value_NotAssisted;value_High;value_Defensive1V1;value_SmallBoxRight;value_Stooping;value_ParriedDanger;value_Injury;value_InjuredPlayerId;value_AdvantagePlayed;value_TacticalFoul;value_YellowCard;value_Indirect;value_RecklessOffence;value_HighGkIntervention;value_Overrun;value_FastBreak;value_BigChance;value_BoxDeepRight;value_Diving;value_Hands;value_PullBack;value_Fumble;value_LeadingToGoal;value_GkYTimeOfGoal;value_LowRight;value_FantasyAssistTeam;value_GoalShotTimestamp;value_FantasyAssistType;value_GkXTimeOfGoal;value_SmallBoxCentre;value_FantasyAssistedBy;value_FantasyAssistId;value_RelatedError1Id;value_GoalShotGameClock;value_FlickOn;value_Minutes;value_GkKickFromHands;value_MisHit;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_Tap;value_Collected;value_BoxRight;value_CloseRight;value_OffTheBallFoul;value_FreeKick;value_OtherObstacle;value_PenaltyTakerId;value_Penalty;value_DeniedGoalScoringOpp;value_LowLeft;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Saved;value_SetPiece;value_KeeperTouched;value_TimeWasting;value_HighClaim;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2718613403;344;1;1;43;35;cbip96wzs3jc2xadoluhhxotl;1;31,4;62,3;2024-09-09T02:47:41.634Z;2024-09-09T02:47:45Z;[{'id': 5201719465, 'qualifierId': 140, 'value': '51.8'}, {'id': 5201719471, 'qualifierId': 213, 'value': '5.67'}, {'id': 5201719467, 'qualifierId': 141, 'value': '40.1'}, {'id': 5201719463, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201719469, 'qualifierId': 212, 'value': '26.2'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;2bgx9sqr5itnzxk7f00usb9w;Pass;;;;;;;;;;5,67;51,8;26,2;40,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;51,8;40,1;;;;;;;;0;43;35;The Town;2615;MC;1,0
2718613411;345;1;1;43;38;cbip96wzs3jc2xadoluhhxotl;1;60,7;37,1;2024-09-09T02:47:45.284Z;2024-09-09T02:47:48Z;[{'id': 5201719503, 'qualifierId': 140, 'value': '76.8'}, {'id': 5201719509, 'qualifierId': 213, 'value': '5.49'}, {'id': 5201719501, 'qualifierId': 56, 'value': 'Right'}, {'id': 5201719507, 'qualifierId': 212, 'value': '24.0'}, {'id': 5201719505, 'qualifierId': 141, 'value': '12.0'}];6kpb5yyfk2ifjgtfkspb8xwd0;O. Anderson;;;2bgx9sqr5itnzxk7f00usb9w;Pass;;;;;;;;;;5,49;76,8;24,0;12,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;76,8;12,0;;;;;;;;0;43;38;The Town;2618;AMC;1,0
2718613417;346;1;1;43;42;cbip96wzs3jc2xadoluhhxotl;0;78,8;12,5;2024-09-09T02:47:48.441Z;2024-09-09T02:47:51Z;[{'id': 5201719537, 'qualifierId': 141, 'value': '40.3'}, {'id': 5201719535, 'qualifierId': 140, 'value': '100.0'}, {'id': 5201719541, 'qualifierId': 213, 'value': '0.69'}, {'id': 5201719533, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201719539, 'qualifierId': 212, 'value': '29.7'}];72xq9zy27facbbowtwsuzw0lw;Z. Gozo;;;2bgx9sqr5itnzxk7f00usb9w;Pass;;;;;;;;;;0,69;100,0;29,7;40,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;100,0;40,3;;;;;;;;0;43;42;The Town;2622;AMR;1,0
2718613419;347;5;1;43;44;cbip96wzs3jc2xadoluhhxotl;0;100,8;40,0;2024-09-09T02:47:51.281Z;2024-09-09T03:00:02Z;[{'id': 5201719667, 'qualifierId': 233, 'value': '391'}, {'id': 5201719543, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201719545, 'qualifierId': 346}];72xq9zy27facbbowtwsuzw0lw;Z. Gozo;;;2bgx9sqr5itnzxk7f00usb9w;Out;;;;;;;;;;;;;;;;;;;;391,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;;0;43;44;The Town;2624;AMR;1,0
2718613447;391;5;1;43;44;ew2zirzye0sw1txr2m33nr25y;1;-0,8;60,0;2024-09-09T02:47:51.281Z;2024-09-09T03:00:01Z;[{'id': 5201719659, 'qualifierId': 346}, {'id': 5201719657, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201719661, 'qualifierId': 233, 'value': '347'}];4h8dml0qrwpqza4kqazp5dnqi;W. Eisner;;;2bgx9sqr5itnzxk7f00usb9w;Out;;;;;;;;;;;;;;;;;;;;347,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;43;44;Real Monarchs;2624;DC;1,0
2718613481;392;1;1;43;58;ew2zirzye0sw1txr2m33nr25y;1;4,5;47,0;2024-09-09T02:48:05.065Z;2024-09-09T02:48:12Z;[{'id': 5201719863, 'qualifierId': 212, 'value': '9.3'}, {'id': 5201719869, 'qualifierId': 237}, {'id': 5201719855, 'qualifierId': 124}, {'id': 5201719861, 'qualifierId': 141, 'value': '60.7'}, {'id': 5201719859, 'qualifierId': 140, 'value': '4.9'}, {'id': 5201719857, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201719865, 'qualifierId': 213, 'value': '1.53'}];4ss487gmb4rf044t895o21xm2;J. Jackson;;;2bgx9sqr5itnzxk7f00usb9w;Pass;;;;;;;;;;1,53;4,9;9,3;60,7;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;4,9;60,7;;;;;;;;0;43;58;Real Monarchs;2638;GK;1,0
2718613489;393;1;1;44;6;ew2zirzye0sw1txr2m33nr25y;1;12,9;51,9;2024-09-09T02:48:12.841Z;2024-09-09T02:48:16Z;[{'id': 5201719911, 'qualifierId': 213, 'value': '4.83'}, {'id': 5201719909, 'qualifierId': 212, 'value': '21.4'}, {'id': 5201719903, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201719905, 'qualifierId': 140, 'value': '15.3'}, {'id': 5201719907, 'qualifierId': 141, 'value': '20.6'}];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;;2bgx9sqr5itnzxk7f00usb9w;Pass;;;;;;;;;;4,83;15,3;21,4;20,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;15,3;20,6;;;;;;;;0;44;6;Real Monarchs;2646;DC;1,0
2718613499;394;1;1;44;9;ew2zirzye0sw1txr2m33nr25y;1;20,2;19,0;2024-09-09T02:48:16.313Z;2024-09-09T02:48:20Z;[{'id': 5201719953, 'qualifierId': 212, 'value': '18.9'}, {'id': 5201719947, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201719949, 'qualifierId': 140, 'value': '13.7'}, {'id': 5201719951, 'qualifierId': 141, 'value': '44.9'}, {'id': 5201719955, 'qualifierId': 213, 'value': '1.94'}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;;2bgx9sqr5itnzxk7f00usb9w;Pass;;;;;;;;;;1,94;13,7;18,9;44,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;13,7;44,9;;;;;;;;0;44;9;Real Monarchs;2649;DL;1,0
2718613511;395;1;1;44;13;ew2zirzye0sw1txr2m33nr25y;1;14,7;54,2;2024-09-09T02:48:20.090Z;2024-09-09T02:48:22Z;[{'id': 5201720015, 'qualifierId': 212, 'value': '18.4'}, {'id': 5201720017, 'qualifierId': 213, 'value': '1.15'}, {'id': 5201720011, 'qualifierId': 140, 'value': '21.9'}, {'id': 5201720009, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201720013, 'qualifierId': 141, 'value': '78.8'}];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;;2bgx9sqr5itnzxk7f00usb9w;Pass;;;;;;;;;;1,15;21,9;18,4;78,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;21,9;78,8;;;;;;;;0;44;13;Real Monarchs;2653;DC;1,0
2718613521;396;1;1;44;16;ew2zirzye0sw1txr2m33nr25y;0;23,6;84,6;2024-09-09T02:48:22.458Z;2024-09-09T02:48:26Z;[{'id': 5201720051, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201720057, 'qualifierId': 212, 'value': '37.5'}, {'id': 5201720055, 'qualifierId': 141, 'value': '100.0'}, {'id': 5201720061, 'qualifierId': 1}, {'id': 5201720059, 'qualifierId': 213, 'value': '0.31'}, {'id': 5201720053, 'qualifierId': 140, 'value': '57.6'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;2bgx9sqr5itnzxk7f00usb9w;Pass;;;;;;;;;;0,31;57,6;37,5;100,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;57,6;100,0;;;;;;;;0;44;16;Real Monarchs;2656;MC;1,0
2718613567;349;5;1;44;19;cbip96wzs3jc2xadoluhhxotl;1;41,5;-1,6;2024-09-09T02:48:25.968Z;2024-09-09T03:00:02Z;[{'id': 5201722029, 'qualifierId': 233, 'value': '397'}, {'id': 5201720311, 'qualifierId': 347}, {'id': 5201720309, 'qualifierId': 56, 'value': 'Back'}];72xq9zy27facbbowtwsuzw0lw;Z. Gozo;;;2bgx9sqr5itnzxk7f00usb9w;Out;;;;;;;;;;;;;;;;;;;;397,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;;0;44;19;The Town;2659;AMR;1,0
2718613523;397;5;1;44;19;ew2zirzye0sw1txr2m33nr25y;0;58,5;101,6;2024-09-09T02:48:25.968Z;2024-09-09T03:00:02Z;[{'id': 5201722033, 'qualifierId': 233, 'value': '349'}, {'id': 5201720067, 'qualifierId': 347}, {'id': 5201720065, 'qualifierId': 56, 'value': 'Left'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;2bgx9sqr5itnzxk7f00usb9w;Out;;;;;;;;;;;;;;;;;;;;349,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;44;19;Real Monarchs;2659;MC;1,0
2718613579;350;1;1;44;48;cbip96wzs3jc2xadoluhhxotl;0;37,2;0,0;2024-09-09T02:48:55.075Z;2024-09-09T02:48:58Z;[{'id': 5201720395, 'qualifierId': 141, 'value': '14.0'}, {'id': 5201720389, 'qualifierId': 107}, {'id': 5201720391, 'qualifierId': 56, 'value': 'Right'}, {'id': 5201720401, 'qualifierId': 1}, {'id': 5201720397, 'qualifierId': 212, 'value': '33.1'}, {'id': 5201720399, 'qualifierId': 213, 'value': '0.33'}, {'id': 5201720393, 'qualifierId': 140, 'value': '67.0'}];9p86jgzpsokma52ifxswk4woa;J. Orozco;;;2bgx9sqr5itnzxk7f00usb9w;Pass;;;;;;;;;;0,33;67,0;33,1;14,0;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;67,0;14,0;;;;;;;;0;44;48;The Town;2688;DR;1,0
2718613585;398;1;1;44;52;ew2zirzye0sw1txr2m33nr25y;0;35,9;86,7;2024-09-09T02:48:59.324Z;2024-09-09T02:49:00Z;[{'id': 5201720437, 'qualifierId': 3}, {'id': 5201720445, 'qualifierId': 212, 'value': '10.1'}, {'id': 5201720439, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201720447, 'qualifierId': 213, 'value': '0.04'}, {'id': 5201720441, 'qualifierId': 140, 'value': '45.5'}, {'id': 5201720443, 'qualifierId': 141, 'value': '87.3'}];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;;2bgx9sqr5itnzxk7f00usb9w;Pass;;;;;;;;;;0,04;45,5;10,1;87,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;45,5;87,3;;;;;;;;0;44;52;Real Monarchs;2692;DC;1,0
2718613591;351;1;1;44;55;cbip96wzs3jc2xadoluhhxotl;0;60,5;19,5;2024-09-09T02:49:01.729Z;2024-09-09T02:49:03Z;[{'id': 5201720503, 'qualifierId': 212, 'value': '29.8'}, {'id': 5201720495, 'qualifierId': 3}, {'id': 5201720501, 'qualifierId': 141, 'value': '59.3'}, {'id': 5201720499, 'qualifierId': 140, 'value': '72.3'}, {'id': 5201720497, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201720505, 'qualifierId': 213, 'value': '1.14'}];3wkej06590b61lyqm7vt1kwes;G. Dillon;;;2bgx9sqr5itnzxk7f00usb9w;Pass;;;;;;;;;;1,14;72,3;29,8;59,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;72,3;59,3;;;;;;;;0;44;55;The Town;2695;MC;1,0
2718613593;399;49;1;44;58;ew2zirzye0sw1txr2m33nr25y;1;29,2;34,5;2024-09-09T02:49:04.667Z;2024-09-09T02:49:04Z;[];3etb72wtwcrim97dyp9g2px5g;O. Verhoeven;;;2bgx9sqr5itnzxk7f00usb9w;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;44;58;Real Monarchs;2698;DR;1,0
2718613603;400;1;1;45;0;ew2zirzye0sw1txr2m33nr25y;1;29,5;29,1;2024-09-09T02:49:07.036Z;2024-09-09T02:49:10Z;[{'id': 5201720569, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201720571, 'qualifierId': 140, 'value': '9.0'}, {'id': 5201720577, 'qualifierId': 213, 'value': '2.92'}, {'id': 5201720575, 'qualifierId': 212, 'value': '22.0'}, {'id': 5201720573, 'qualifierId': 141, 'value': '36.1'}];3etb72wtwcrim97dyp9g2px5g;O. Verhoeven;;;2bgx9sqr5itnzxk7f00usb9w;Pass;;;;;;;;;;2,92;9,0;22,0;36,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;9,0;36,1;;;;;;;;0;45;0;Real Monarchs;2700;DR;1,0
2718613629;401;1;1;45;4;ew2zirzye0sw1txr2m33nr25y;1;9,5;38,6;2024-09-09T02:49:10.860Z;2024-09-09T02:49:17Z;[{'id': 5201720715, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201720723, 'qualifierId': 213, 'value': '1.29'}, {'id': 5201720719, 'qualifierId': 141, 'value': '66.8'}, {'id': 5201720721, 'qualifierId': 212, 'value': '20.0'}, {'id': 5201720717, 'qualifierId': 140, 'value': '14.8'}];4ss487gmb4rf044t895o21xm2;J. Jackson;;;2bgx9sqr5itnzxk7f00usb9w;Pass;;;;;;;;;;1,29;14,8;20,0;66,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;14,8;66,8;;;;;;;;0;45;4;Real Monarchs;2704;GK;1,0
2718613617;352;70;1;45;8;cbip96wzs3jc2xadoluhhxotl;1;0,0;0,0;2024-09-09T02:49:15.114Z;2024-09-09T02:49:15Z;[{'id': 5201720651, 'qualifierId': 277, 'value': '2'}];;;;;2bgx9sqr5itnzxk7f00usb9w;Injury Time Announcement;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;;0;45;8;The Town;2708;;
2718613635;402;1;1;45;11;ew2zirzye0sw1txr2m33nr25y;1;27,7;64,1;2024-09-09T02:49:17.708Z;2024-09-09T02:49:20Z;[{'id': 5201720747, 'qualifierId': 141, 'value': '31.4'}, {'id': 5201720745, 'qualifierId': 140, 'value': '28.4'}, {'id': 5201720743, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201720749, 'qualifierId': 212, 'value': '22.2'}, {'id': 5201720751, 'qualifierId': 213, 'value': '4.75'}];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;;2bgx9sqr5itnzxk7f00usb9w;Pass;;;;;;;;;;4,75;28,4;22,2;31,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;28,4;31,4;;;;;;;;0;45;11;Real Monarchs;2711;DC;1,0
2718613645;403;1;1;45;14;ew2zirzye0sw1txr2m33nr25y;1;31,8;26,4;2024-09-09T02:49:20.460Z;2024-09-09T02:49:24Z;[{'id': 5201720781, 'qualifierId': 140, 'value': '40.2'}, {'id': 5201720787, 'qualifierId': 213, 'value': '5.20'}, {'id': 5201720785, 'qualifierId': 212, 'value': '18.9'}, {'id': 5201720779, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201720783, 'qualifierId': 141, 'value': '1.8'}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;;2bgx9sqr5itnzxk7f00usb9w;Pass;;;;;;;;;;5,2;40,2;18,9;1,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;40,2;1,8;;;;;;;;0;45;14;Real Monarchs;2714;DL;1,0
2718613657;404;1;1;45;18;ew2zirzye0sw1txr2m33nr25y;0;42,5;2,1;2024-09-09T02:49:24.475Z;2024-09-09T02:49:28Z;[{'id': 5201720843, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201720851, 'qualifierId': 213, 'value': '0.61'}, {'id': 5201720849, 'qualifierId': 212, 'value': '56.3'}, {'id': 5201720853, 'qualifierId': 1}, {'id': 5201720847, 'qualifierId': 141, 'value': '49.7'}, {'id': 5201720841, 'qualifierId': 155}, {'id': 5201720845, 'qualifierId': 140, 'value': '86.4'}];3etb72wtwcrim97dyp9g2px5g;O. Verhoeven;;;2bgx9sqr5itnzxk7f00usb9w;Pass;;;;;;;;;;0,61;86,4;56,3;49,7;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;86,4;49,7;;;;;;;;0;45;18;Real Monarchs;2718;DR;1,0
2718613663;353;52;1;45;24;cbip96wzs3jc2xadoluhhxotl;1;11,8;47,5;2024-09-09T02:49:31.186Z;2024-09-11T10:10:48Z;[{'id': 5204584571, 'qualifierId': 378}];d8jipeh184bc6p9c0uervzytw;W. Mackay;;;2bgx9sqr5itnzxk7f00usb9w;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;;0;45;24;The Town;2724;GK;1,0
2718613721;354;1;1;45;42;cbip96wzs3jc2xadoluhhxotl;1;13,3;40,6;2024-09-09T02:49:49.252Z;2024-09-09T02:49:55Z;[{'id': 5201721215, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201721225, 'qualifierId': 1}, {'id': 5201721223, 'qualifierId': 213, 'value': '6.18'}, {'id': 5201721219, 'qualifierId': 141, 'value': '32.5'}, {'id': 5201721213, 'qualifierId': 199}, {'id': 5201721217, 'qualifierId': 140, 'value': '61.8'}, {'id': 5201721221, 'qualifierId': 212, 'value': '51.2'}];d8jipeh184bc6p9c0uervzytw;W. Mackay;;;2bgx9sqr5itnzxk7f00usb9w;Pass;;;;;;;;;;6,18;61,8;51,2;32,5;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;61,8;32,5;;;;;;;;0;45;42;The Town;2742;GK;1,0
