id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_JerseyNumber;value_TeamFormation;value_PlayerPosition;value_TeamKit;value_TeamPlayerFormation;value_Involved;value_Captain;value_DirectionOfPlay;value_Zone;value_Length;value_PassEndX;value_KickOff;value_PassEndY;value_Angle;value_Chipped;value_LongBall;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_TakeOnSpace;value_TakeOnOvertake;value_TouchTypePass;value_BlockedPass;value_DeletedEventType;value_NextEventThrowIn;value_ThrowIn;value_Launch;value_Foul;value_Shove/Push;value_Direct;value_FreeKickTaken;value_Cross;value_RightFooted;value_OutSwinger;value_Assist;value_LeftFooted;value_BlockedX;value_RegularPlay;value_GoalmouthZ;value_HighCentre;value_RelatedEventId;value_GoalmouthY;value_BoxLeft;value_BlockedY;value_Assisted;value_IndividualPlay;value_Standing;value_Collected;value_HighGkIntervention;value_Hands;value_LowGkIntervention;value_KeeperThrow;value_SwitchOfPlay;value_IntendedTackleTarget;value_Blocked;value_OutOfBoxCentre;value_GkX;value_LowLeft;value_GkY;value_DefBlock;value_LayOff;value_ShirtPull/Holding;value_TouchTypeControl;value_TouchTypeClearance;value_Left;value_Right;value_IntentionalAssist;value_CornerTaken;value_FirstTouch;value_FromCorner;value_BoxCentre;value_High;value_Head;value_NextEventGoalKick;value_NotVisible;value_Low;value_GoalKick;value_LeadingToGoal;value_1On1;value_GkXTimeOfGoal;value_GoalShotGameClock;value_RelatedError1Id;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_NotAssisted;value_BigChance;value_LowRight;value_Stooping;value_Feet;value_ParriedSafe;value_InSwinger;value_OutOfPlay;value_FlickOn;value_AttemptedTackle;value_LastLine;value_OverhitCross;value_BoxRight;value_LeadingToAttempt;value_SavedOffLine;value_LowCentre;value_FastBreak;value_RecklessOffence;value_YellowCard;value_Overrun;value_PullBack;value_InjuredPlayerId;value_Injury;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_BlockedClearance;value_SwerveRight;value_GkKickFromHands;value_DrivenCross;value_Straight;value_Penalty;value_PenaltyTakerId;value_Scored;value_Diving;value_FantasyAssistId;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistTeam;value_FantasyAssistedBy;value_CausingPlayer;value_FantasyAssistType;value_Handball;value_HitWoodwork;value_HitBar;value_ParriedDanger;value_Reaching;value_Deflection;value_SwerveLeft;value_TempShotOn;value_Defensive1V1;value_TacticalFoul;value_Minutes;value_ThroughBall;value_2NdAssist;value_2NdAssisted;value_2NdRelatedEventId;value_35Centre;value_EndType;value_Tactical;value_CloseLeft;value_Volley;value_CloseRight;value_MediumGkIntervention;value_IncorrectOutOfPlayDecision;value_GkHoof;value_PlayersCaughtOffside;value_Indirect;value_Caught;value_OverArm;value_BlockedCross;value_FollowsADribble;value_BoxDeepRight;value_Unchallenged;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2694285645;342;4;1;33;58;1pc6sx2h4rp113ldkbp5d2xas;1;90,1;22,2;2024-06-02T23:37:25.697Z;2024-06-07T07:37:46Z;[{'id': 5067588215, 'qualifierId': 9}, {'id': 5067588217, 'qualifierId': 13}, {'id': 5067588219, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067588221, 'qualifierId': 152}, {'id': 5067732113, 'qualifierId': 294}, {'id': 5067591031, 'qualifierId': 348, 'value': '45b72f8szmqnv8tz06j7mj1wq'}, {'id': 5067588319, 'qualifierId': 233, 'value': '276'}, {'id': 5067588225, 'qualifierId': 286}];8hftsf1ff8839jdbe3e6lmm1g;K. Romanshyn;;;d7sozos1dejdo6wgre5xus104;Foul;;;;;;;;;;;;;;;;;;;276,0;1,0;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;1,0;0;33;58;Sporting KC II;2038;AMC;1,0
2694285661;276;4;1;33;58;7fbej4xwoq4imaf5l39304m37;0;9,9;77,8;2024-06-02T23:37:25.698Z;2024-06-07T07:39:44Z;[{'id': 5067588347, 'qualifierId': 233, 'value': '342'}, {'id': 5067588281, 'qualifierId': 9}, {'id': 5067588285, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067588287, 'qualifierId': 152}, {'id': 5067588291, 'qualifierId': 285}, {'id': 5067588489, 'qualifierId': 294}, {'id': 5067588283, 'qualifierId': 13}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;d7sozos1dejdo6wgre5xus104;Foul;;;;;;;;;;;;;;;;;;1,0;342,0;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;1,0;0;33;58;Minnesota United II;2038;DC;1,0
2694286151;278;58;1;34;57;7fbej4xwoq4imaf5l39304m37;0;0,0;0,0;2024-06-02T23:38:24.784Z;2024-06-07T07:39:43Z;[{'id': 5067590969, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067590963, 'qualifierId': 186}, {'id': 5067590965, 'qualifierId': 179}, {'id': 5067590967, 'qualifierId': 75}, {'id': 5067591207, 'qualifierId': 233, 'value': '344'}, {'id': 5067590961, 'qualifierId': 9}];3f52lf1p2xmtzysfi8n18m044;J. Molinaro;;;d7sozos1dejdo6wgre5xus104;Penalty faced;;;;;;;;;;;;;;;;;;;344,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;1,0;0;34;57;Minnesota United II;2097;GK;1,0
2694286123;344;16;1;34;57;1pc6sx2h4rp113ldkbp5d2xas;1;88,5;50,0;2024-06-02T23:38:24.784Z;2024-06-07T09:26:03Z;[{'id': 5067591975, 'qualifierId': 472, 'value': '342'}, {'id': 5067592013, 'qualifierId': 353, 'value': '278'}, {'id': 5067591961, 'qualifierId': 458}, {'id': 5067591131, 'qualifierId': 374, 'value': '2024-06-03 00:38:24.060'}, {'id': 5067590823, 'qualifierId': 214}, {'id': 5071198459, 'qualifierId': 395, 'value': '0.6'}, {'id': 5067591955, 'qualifierId': 102, 'value': '47.0'}, {'id': 5067591965, 'qualifierId': 231, 'value': '50.2'}, {'id': 5071198461, 'qualifierId': 396, 'value': '46.6'}, {'id': 5067591127, 'qualifierId': 20}, {'id': 5067591971, 'qualifierId': 282, 'value': '19199'}, {'id': 5067590821, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067591963, 'qualifierId': 230, 'value': '99.1'}, {'id': 5067591957, 'qualifierId': 103, 'value': '8.9'}, {'id': 5067591969, 'qualifierId': 281, 'value': '8hftsf1ff8839jdbe3e6lmm1g'}, {'id': 5067591959, 'qualifierId': 390, 'value': '611736'}, {'id': 5067591967, 'qualifierId': 280, 'value': 'PENALTY_WON'}, {'id': 5067591953, 'qualifierId': 80}, {'id': 5067591135, 'qualifierId': 375, 'value': '34:56.533'}, {'id': 5067590819, 'qualifierId': 17}, {'id': 5067590817, 'qualifierId': 9}];45b72f8szmqnv8tz06j7mj1wq;P. Weah;;;d7sozos1dejdo6wgre5xus104;Goal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;8,9;;;47,0;;;;;;;;;;;;;;;99,1;;50,2;;;;;;;;;;;;1,0;;;;;;;;;0,6;;;46,6;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;342,0;278,0;19199,0;;611736,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;47,0;8.9;;;1,0;1;34;57;Sporting KC II;2097;FW;1,0
2694286541;279;1;1;35;51;7fbej4xwoq4imaf5l39304m37;1;49,9;49,7;2024-06-02T23:39:18.897Z;2024-06-07T07:39:43Z;[{'id': 5067593245, 'qualifierId': 212, 'value': '12.4'}, {'id': 5067593247, 'qualifierId': 213, 'value': '3.01'}, {'id': 5067593239, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067593243, 'qualifierId': 141, 'value': '52.1'}, {'id': 5067593249, 'qualifierId': 279, 'value': 'G'}, {'id': 5067593241, 'qualifierId': 140, 'value': '38.2'}];vhjelesjaxtgjcgfv7yxp2lm;S. Cruz;;;d7sozos1dejdo6wgre5xus104;Pass;;;;;;;;;;;12,4;38,2;;52,1;3,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;38,2;52,1;;;;;;;;0;35;51;Minnesota United II;2151;Sub;1,0
2694286561;280;1;1;35;54;7fbej4xwoq4imaf5l39304m37;1;38,3;51,2;2024-06-02T23:39:21.649Z;2024-06-07T07:39:43Z;[{'id': 5067593357, 'qualifierId': 140, 'value': '39.6'}, {'id': 5067593355, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067593363, 'qualifierId': 213, 'value': '4.77'}, {'id': 5067593361, 'qualifierId': 212, 'value': '22.9'}, {'id': 5067593359, 'qualifierId': 141, 'value': '17.6'}];1pm343qga3zwdbrjngpeqhtnu;J. Swallen;;;d7sozos1dejdo6wgre5xus104;Pass;;;;;;;;;;;22,9;39,6;;17,6;4,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;39,6;17,6;;;;;;;;0;35;54;Minnesota United II;2154;MC;1,0
2694286565;281;1;1;35;58;7fbej4xwoq4imaf5l39304m37;0;39,1;17,6;2024-06-02T23:39:25.617Z;2024-06-07T07:39:43Z;[{'id': 5067593389, 'qualifierId': 140, 'value': '41.8'}, {'id': 5067593431, 'qualifierId': 233, 'value': '345'}, {'id': 5067593391, 'qualifierId': 141, 'value': '16.8'}, {'id': 5067593387, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067593385, 'qualifierId': 155}, {'id': 5067593393, 'qualifierId': 212, 'value': '2.9'}, {'id': 5067593435, 'qualifierId': 286}, {'id': 5067593395, 'qualifierId': 213, 'value': '6.09'}, {'id': 5067593429, 'qualifierId': 236}];aifybz5snfmoiwlq6qpweitxw;A. Cunningham;;;d7sozos1dejdo6wgre5xus104;Pass;;;;;;;;;;;2,9;41,8;;16,8;6,09;1,0;;;345,0;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;41,8;16,8;;;;;;;;0;35;58;Minnesota United II;2158;DR;1,0
2694286569;345;74;1;35;58;1pc6sx2h4rp113ldkbp5d2xas;1;55,9;91,1;2024-06-02T23:39:25.618Z;2024-06-07T07:37:45Z;[{'id': 5067593415, 'qualifierId': 285}, {'id': 5067593413, 'qualifierId': 56, 'value': 'Left'}, {'id': 5067593455, 'qualifierId': 233, 'value': '281'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;d7sozos1dejdo6wgre5xus104;Blocked Pass;;;;;;;;;;;;;;;;;;1,0;281,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;35;58;Sporting KC II;2158;DML;1,0
2694286585;346;61;1;36;3;1pc6sx2h4rp113ldkbp5d2xas;0;73,3;71,7;2024-06-02T23:39:30.559Z;2024-06-07T07:37:44Z;[{'id': 5067593531, 'qualifierId': 56, 'value': 'Center'}];45b72f8szmqnv8tz06j7mj1wq;P. Weah;;;d7sozos1dejdo6wgre5xus104;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;36;3;Sporting KC II;2163;FW;1,0
2694286615;282;1;1;36;3;7fbej4xwoq4imaf5l39304m37;1;13,8;28,6;2024-06-02T23:39:31.313Z;2024-06-07T07:39:42Z;[{'id': 5067593633, 'qualifierId': 141, 'value': '39.4'}, {'id': 5067593629, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067593637, 'qualifierId': 213, 'value': '2.58'}, {'id': 5067593635, 'qualifierId': 212, 'value': '13.8'}, {'id': 5067593631, 'qualifierId': 140, 'value': '2.7'}];1wa60ccrpw2zqguj4ayeeacyc;D. Montoute;;;d7sozos1dejdo6wgre5xus104;Pass;;;;;;;;;;;13,8;2,7;;39,4;2,58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;2,7;39,4;;;;;;;;0;36;3;Minnesota United II;2163;DL;1,0
2694286621;283;1;1;36;5;7fbej4xwoq4imaf5l39304m37;0;2,7;39,4;2024-06-02T23:39:33.105Z;2024-06-07T07:39:42Z;[{'id': 5067593657, 'qualifierId': 141, 'value': '41.3'}, {'id': 5067593663, 'qualifierId': 1}, {'id': 5067593655, 'qualifierId': 140, 'value': '37.0'}, {'id': 5067593653, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067593659, 'qualifierId': 212, 'value': '36.0'}, {'id': 5067593651, 'qualifierId': 157}, {'id': 5067593661, 'qualifierId': 213, 'value': '0.04'}];3f52lf1p2xmtzysfi8n18m044;J. Molinaro;;;d7sozos1dejdo6wgre5xus104;Pass;;;;;;;;;;;36,0;37,0;;41,3;0,04;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;37,0;41,3;;;;;;;;0;36;5;Minnesota United II;2165;GK;1,0
2694286643;347;61;1;36;9;1pc6sx2h4rp113ldkbp5d2xas;0;66,1;59,0;2024-06-02T23:39:36.607Z;2024-06-07T07:37:44Z;[{'id': 5067593783, 'qualifierId': 56, 'value': 'Center'}];a4staqjshva5lhcr0dw744nze;R. O'Driscoll;;;d7sozos1dejdo6wgre5xus104;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;36;9;Sporting KC II;2169;MC;1,0
2694286651;348;83;1;36;9;1pc6sx2h4rp113ldkbp5d2xas;0;64,4;57,0;2024-06-02T23:39:37.039Z;2024-06-07T07:37:44Z;[{'id': 5067618793, 'qualifierId': 399, 'value': '4oz12ku4mdjsq7y4sgogpwg2y'}];a4staqjshva5lhcr0dw744nze;R. O'Driscoll;;;d7sozos1dejdo6wgre5xus104;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;36;9;Sporting KC II;2169;MC;1,0
2694286679;284;1;1;36;10;7fbej4xwoq4imaf5l39304m37;1;32,5;46,7;2024-06-02T23:39:37.569Z;2024-06-07T07:39:42Z;[{'id': 5067593931, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067593937, 'qualifierId': 212, 'value': '11.9'}, {'id': 5067593935, 'qualifierId': 141, 'value': '33.4'}, {'id': 5067593933, 'qualifierId': 140, 'value': '39.8'}, {'id': 5067593939, 'qualifierId': 213, 'value': '5.42'}];4oz12ku4mdjsq7y4sgogpwg2y;K. Habibullah;;;d7sozos1dejdo6wgre5xus104;Pass;;;;;;;;;;;11,9;39,8;;33,4;5,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;39,8;33,4;;;;;;;;0;36;10;Minnesota United II;2170;FW;1,0
2694286729;285;1;1;36;11;7fbej4xwoq4imaf5l39304m37;1;40,6;33,0;2024-06-02T23:39:39.297Z;2024-06-07T07:39:42Z;[{'id': 5067594213, 'qualifierId': 213, 'value': '5.68'}, {'id': 5067594207, 'qualifierId': 140, 'value': '61.2'}, {'id': 5067594205, 'qualifierId': 56, 'value': 'Right'}, {'id': 5067594209, 'qualifierId': 141, 'value': '10.9'}, {'id': 5067594211, 'qualifierId': 212, 'value': '26.3'}];a8ngovgs2qfu5udzb97kelg16;E. Bryant;;;d7sozos1dejdo6wgre5xus104;Pass;;;;;;;;;;;26,3;61,2;;10,9;5,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;61,2;10,9;;;;;;;;0;36;11;Minnesota United II;2171;MC;1,0
2694286735;286;3;1;36;18;7fbej4xwoq4imaf5l39304m37;0;75,0;16,2;2024-06-02T23:39:46.433Z;2024-06-07T09:28:36Z;[{'id': 5067594239, 'qualifierId': 56, 'value': 'Right'}, {'id': 5067594409, 'qualifierId': 233, 'value': '349'}, {'id': 5071200763, 'qualifierId': 465}, {'id': 5067594241, 'qualifierId': 286}];32t6g252ti1peycjite40qiy2;R. Hațegan;;;d7sozos1dejdo6wgre5xus104;Take On;;;;;;;;;;;;;;;;;;;349,0;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;36;18;Minnesota United II;2178;MR;1,0
2694286767;349;7;1;36;18;1pc6sx2h4rp113ldkbp5d2xas;1;25,0;83,8;2024-06-02T23:39:46.434Z;2024-06-07T09:28:38Z;[{'id': 5067594369, 'qualifierId': 285}, {'id': 5067594367, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067594389, 'qualifierId': 233, 'value': '286'}, {'id': 5071200779, 'qualifierId': 383}];aqqjtiyr2nayy6rjq6wxk6ec4;M. Duggan;;;d7sozos1dejdo6wgre5xus104;Tackle;;;;;;;;;;;;;;;;;;1,0;286,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;36;18;Sporting KC II;2178;DC;1,0
2694290267;362;83;1;36;19;7fbej4xwoq4imaf5l39304m37;0;83,8;12,2;2024-06-02T23:39:46.609Z;2024-06-07T07:39:41Z;[{'id': 5067618775, 'qualifierId': 399, 'value': 'aqqjtiyr2nayy6rjq6wxk6ec4'}];32t6g252ti1peycjite40qiy2;R. Hațegan;;;d7sozos1dejdo6wgre5xus104;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;36;19;Minnesota United II;2179;MR;1,0
2694943523;812;45;1;36;20;7fbej4xwoq4imaf5l39304m37;0;80,1;16,4;2024-06-02T23:39:48.325Z;2024-06-07T09:29:03Z;[{'id': 5071201055, 'qualifierId': 286}, {'id': 5071201057, 'qualifierId': 233, 'value': '939'}, {'id': 5071201051, 'qualifierId': 56, 'value': 'Right'}];32t6g252ti1peycjite40qiy2;R. Hațegan;;;d7sozos1dejdo6wgre5xus104;Challenge;;;;;;;;;;;;;;;;;;;939,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;36;20;Minnesota United II;2180;MR;1,0
2694943517;939;3;1;36;20;1pc6sx2h4rp113ldkbp5d2xas;1;19,9;83,6;2024-06-02T23:39:48.325Z;2024-06-07T09:32:20Z;[{'id': 5071201031, 'qualifierId': 285}, {'id': 5071201027, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071204183, 'qualifierId': 233, 'value': '812'}, {'id': 5071201033, 'qualifierId': 465}];aqqjtiyr2nayy6rjq6wxk6ec4;M. Duggan;;;d7sozos1dejdo6wgre5xus104;Take On;;;;;;;;;;;;;;;;;;1,0;812,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;36;20;Sporting KC II;2180;DC;1,0
2694286771;350;49;1;36;21;1pc6sx2h4rp113ldkbp5d2xas;1;26,0;91,4;2024-06-02T23:39:48.783Z;2024-06-07T07:37:43Z;[];aqqjtiyr2nayy6rjq6wxk6ec4;M. Duggan;;;d7sozos1dejdo6wgre5xus104;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;36;21;Sporting KC II;2181;DC;1,0
2694286787;351;1;1;36;21;1pc6sx2h4rp113ldkbp5d2xas;1;27,0;91,7;2024-06-02T23:39:49.342Z;2024-06-07T07:37:43Z;[{'id': 5067594493, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067594499, 'qualifierId': 212, 'value': '5.6'}, {'id': 5067594495, 'qualifierId': 140, 'value': '30.8'}, {'id': 5067594497, 'qualifierId': 141, 'value': '86.0'}, {'id': 5067594501, 'qualifierId': 213, 'value': '5.51'}];aqqjtiyr2nayy6rjq6wxk6ec4;M. Duggan;;;d7sozos1dejdo6wgre5xus104;Pass;;;;;;;;;;;5,6;30,8;;86,0;5,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;30,8;86,0;;;;;;;;0;36;21;Sporting KC II;2181;DC;1,0
2694286809;352;1;1;36;23;1pc6sx2h4rp113ldkbp5d2xas;1;30,8;86,0;2024-06-02T23:39:51.263Z;2024-06-07T07:37:43Z;[{'id': 5067594609, 'qualifierId': 141, 'value': '57.0'}, {'id': 5067594611, 'qualifierId': 212, 'value': '20.6'}, {'id': 5067594605, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067594607, 'qualifierId': 140, 'value': '36.5'}, {'id': 5067594613, 'qualifierId': 213, 'value': '5.01'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;d7sozos1dejdo6wgre5xus104;Pass;;;;;;;;;;;20,6;36,5;;57,0;5,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;36,5;57,0;;;;;;;;0;36;23;Sporting KC II;2183;DML;1,0
