id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_Captain;value_TeamPlayerFormation;value_TeamFormation;value_JerseyNumber;value_PlayerPosition;value_Involved;value_TeamKit;value_Resume;value_DirectionOfPlay;value_Angle;value_Tap;value_KickOff;value_PassEndX;value_Zone;value_PassEndY;value_Length;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Chipped;value_TouchTypeClearance;value_HeadPass;value_DeletedEventType;value_LowGkIntervention;value_KeeperThrow;value_OutOfPlay;value_NotVisible;value_LayOff;value_OutSwinger;value_RightFooted;value_Cross;value_Head;value_Left;value_Right;value_LeftFooted;value_FromCorner;value_CornerTaken;value_IntentionalAssist;value_InSwinger;value_Assist;value_FirstTouch;value_Deflection;value_LowRight;value_GkY;value_Assisted;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_RelatedEventId;value_GoalmouthY;value_GkYTimeOfGoal;value_SmallBoxRight;value_GkX;value_GoalShotGameClock;value_GoalmouthZ;value_IntendedTackleTarget;value_Offensive;value_BlockedPass;value_Defensive;value_Defensive1V1;value_TakeOnSpace;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_PlayersCaughtOffside;value_GoalDisallowed;value_Indirect;value_NextEventGoalKick;value_GoalKick;value_Low;value_ShirtPull/Holding;value_TouchTypeControl;value_TakeOnOvertake;value_BlockedY;value_BoxCentre;value_HighLeft;value_BlockedX;value_SetPiece;value_Collected;value_MediumGkIntervention;value_Standing;value_Hands;value_LowCentre;value_FastBreak;value_Weak;value_OverArm;value_BlockedCross;value_Overrun;value_SwitchOfPlay;value_IndividualPlay;value_RegularPlay;value_BoxRight;value_Stooping;value_TouchTypePass;value_RefereeDelay;value_DrinksBreak;value_ThroughBall;value_LowLeft;value_OutOfBoxCentre;value_Blocked;value_DefBlock;value_High;value_NotAssisted;value_1On1;value_BigChance;value_TacticalFoul;value_YellowCard;value_SoloRun;value_KeeperTouched;value_FollowsADribble;value_Volley;value_HighRight;value_Strong;value_HighGkIntervention;value_HighClaim;value_BoxLeft;value_Minutes;value_35Centre;value_ParriedDanger;value_Shove/Push;value_LastLine;value_SixYardBlocked;value_NotPastGoalLine;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_OutOnSideline;value_BoxDeepRight;value_AerialFoul;value_BoxDeepLeft;value_SmallBoxCentre;value_ParriedSafe;value_Diving;value_CaptainChange;value_OtherBodyPart;value_PullBack;value_LeadingToAttempt;value_RelatedError1Id;value_FlickOn;value_FairPlay;value_Injury;value_InjuredPlayerId;value_OverhitCross;value_SmallBoxLeft;value_BlockedClearance;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2697655977;488;1;2;45;6;8ijkk62897so5r3bq0wgwx4bu;1;23,7;46,3;2024-06-24T01:12:35.914Z;2024-06-24T02:03:08Z;[{'id': 5086132997, 'qualifierId': 140, 'value': '27.6'}, {'id': 5086132999, 'qualifierId': 141, 'value': '78.7'}, {'id': 5086132995, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086133003, 'qualifierId': 213, 'value': '1.39'}, {'id': 5086133001, 'qualifierId': 212, 'value': '22.4'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;dlgoukrg4i37rh3oqgpuo6vpw;Pass;;;;;;;;;;1,39;;;27,6;;78,7;22,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;27,6;78,7;;;;;;;0;0;45;6;Vancouver Whitecaps II;2706;GK;1,0
2697655983;489;1;2;45;10;8ijkk62897so5r3bq0wgwx4bu;1;32,2;75,9;2024-06-24T01:12:39.476Z;2024-06-24T01:12:43Z;[{'id': 5086133043, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086133051, 'qualifierId': 213, 'value': '4.28'}, {'id': 5086133045, 'qualifierId': 140, 'value': '24.5'}, {'id': 5086133049, 'qualifierId': 212, 'value': '19.4'}, {'id': 5086133047, 'qualifierId': 141, 'value': '49.9'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;dlgoukrg4i37rh3oqgpuo6vpw;Pass;;;;;;;;;;4,28;;;24,5;;49,9;19,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;24,5;49,9;;;;;;;0;0;45;10;Vancouver Whitecaps II;2710;DC;1,0
2697655985;490;1;2;45;14;8ijkk62897so5r3bq0wgwx4bu;1;22,9;49,6;2024-06-24T01:12:43.445Z;2024-06-24T02:03:17Z;[{'id': 5086133063, 'qualifierId': 140, 'value': '28.1'}, {'id': 5086133061, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086133065, 'qualifierId': 141, 'value': '13.2'}, {'id': 5086133069, 'qualifierId': 213, 'value': '4.93'}, {'id': 5086133067, 'qualifierId': 212, 'value': '25.3'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;dlgoukrg4i37rh3oqgpuo6vpw;Pass;;;;;;;;;;4,93;;;28,1;;13,2;25,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;28,1;13,2;;;;;;;0;0;45;14;Vancouver Whitecaps II;2714;GK;1,0
2697655987;491;1;2;45;17;8ijkk62897so5r3bq0wgwx4bu;1;26,0;25,9;2024-06-24T01:12:46.445Z;2024-06-24T01:12:49Z;[{'id': 5086133079, 'qualifierId': 141, 'value': '45.2'}, {'id': 5086133077, 'qualifierId': 140, 'value': '22.0'}, {'id': 5086133075, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086133083, 'qualifierId': 213, 'value': '1.88'}, {'id': 5086133081, 'qualifierId': 212, 'value': '13.8'}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;;dlgoukrg4i37rh3oqgpuo6vpw;Pass;;;;;;;;;;1,88;;;22,0;;45,2;13,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;22,0;45,2;;;;;;;0;0;45;17;Vancouver Whitecaps II;2717;DR;1,0
2697655993;492;1;2;45;19;8ijkk62897so5r3bq0wgwx4bu;0;23,7;46,0;2024-06-24T01:12:49.195Z;2024-06-24T02:03:21Z;[{'id': 5086133125, 'qualifierId': 213, 'value': '1.13'}, {'id': 5086133119, 'qualifierId': 140, 'value': '32.9'}, {'id': 5086133115, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086133121, 'qualifierId': 141, 'value': '76.3'}, {'id': 5086133123, 'qualifierId': 212, 'value': '22.8'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;dlgoukrg4i37rh3oqgpuo6vpw;Pass;;;;;;;;;;1,13;;;32,9;;76,3;22,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;32,9;76,3;;;;;;;0;0;45;19;Vancouver Whitecaps II;2719;GK;1,0
2697655997;363;49;2;45;22;eo64tqkioegeb09iice2hf8bt;1;69,0;23,1;2024-06-24T01:12:51.677Z;2024-06-24T01:12:51Z;[];441plehxckmdj5gb2mr6y8ne2;E. Goldthorp;;;dlgoukrg4i37rh3oqgpuo6vpw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;0;0;45;22;Ventura County;2722;MR;1,0
2697656005;364;3;2;45;23;eo64tqkioegeb09iice2hf8bt;1;75,7;25,5;2024-06-24T01:12:53.178Z;2024-06-28T13:06:44Z;[{'id': 5086133177, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086133179, 'qualifierId': 286}, {'id': 5089262507, 'qualifierId': 465}, {'id': 5086133195, 'qualifierId': 233, 'value': '493'}];441plehxckmdj5gb2mr6y8ne2;E. Goldthorp;;;dlgoukrg4i37rh3oqgpuo6vpw;Take On;;;;;;;;;;;;;;;;;;;493,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;0;0;45;23;Ventura County;2723;MR;1,0
2697656001;493;45;2;45;23;8ijkk62897so5r3bq0wgwx4bu;0;24,3;74,5;2024-06-24T01:12:53.178Z;2024-06-24T01:12:59Z;[{'id': 5086133201, 'qualifierId': 233, 'value': '364'}, {'id': 5086133161, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086133163, 'qualifierId': 285}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;dlgoukrg4i37rh3oqgpuo6vpw;Challenge;;;;;;;;;;;;;;;;;;;364,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;45;23;Vancouver Whitecaps II;2723;DC;1,0
2697656007;365;13;2;45;26;eo64tqkioegeb09iice2hf8bt;1;96,0;30,5;2024-06-24T01:12:56.026Z;2024-06-28T13:07:48Z;[{'id': 5086133389, 'qualifierId': 215}, {'id': 5086133401, 'qualifierId': 231, 'value': '46.4'}, {'id': 5086133397, 'qualifierId': 276}, {'id': 5086133395, 'qualifierId': 147, 'value': '100'}, {'id': 5086168449, 'qualifierId': 62}, {'id': 5086133183, 'qualifierId': 22}, {'id': 5086133275, 'qualifierId': 153}, {'id': 5086133187, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086133391, 'qualifierId': 458}, {'id': 5086133393, 'qualifierId': 146, 'value': '97.2'}, {'id': 5086133387, 'qualifierId': 103, 'value': '15.3'}, {'id': 5086133385, 'qualifierId': 102, 'value': '94.1'}, {'id': 5086133399, 'qualifierId': 230, 'value': '99.5'}, {'id': 5086133269, 'qualifierId': 20}, {'id': 5086133383, 'qualifierId': 73}];441plehxckmdj5gb2mr6y8ne2;E. Goldthorp;;;dlgoukrg4i37rh3oqgpuo6vpw;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;46,4;;;;;94,1;;;99,5;;15,3;;;;;;;;;;;;;;;;;;;;100,0;;;97,2;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;97,2;100,0;94,1;15.3;;;0;0;45;26;Ventura County;2726;MR;1,0
2697656017;366;5;2;45;30;eo64tqkioegeb09iice2hf8bt;0;97,8;101,3;2024-06-24T01:13:00.319Z;2024-06-24T02:21:08Z;[{'id': 5086133261, 'qualifierId': 56, 'value': 'Left'}, {'id': 5086133263, 'qualifierId': 347}, {'id': 5086168581, 'qualifierId': 233, 'value': '494'}];441plehxckmdj5gb2mr6y8ne2;E. Goldthorp;;;dlgoukrg4i37rh3oqgpuo6vpw;Out;;;;;;;;;;;;;;;;;;;494,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;0;0;45;30;Ventura County;2730;MR;1,0
2697656027;494;5;2;45;30;8ijkk62897so5r3bq0wgwx4bu;1;2,2;-1,3;2024-06-24T01:13:00.319Z;2024-06-24T02:09:31Z;[{'id': 5086133323, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086168577, 'qualifierId': 233, 'value': '366'}, {'id': 5086133325, 'qualifierId': 347}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;dlgoukrg4i37rh3oqgpuo6vpw;Out;;;;;;;;;;;;;;;;;;;366,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;45;30;Vancouver Whitecaps II;2730;DC;1,0
2697656029;495;1;2;45;45;8ijkk62897so5r3bq0wgwx4bu;1;13,4;0,0;2024-06-24T01:13:14.710Z;2024-06-24T02:04:36Z;[{'id': 5086166523, 'qualifierId': 213, 'value': '0.31'}, {'id': 5086166513, 'qualifierId': 107}, {'id': 5086166521, 'qualifierId': 212, 'value': '16.3'}, {'id': 5086166519, 'qualifierId': 141, 'value': '6.8'}, {'id': 5086166517, 'qualifierId': 140, 'value': '28.2'}, {'id': 5086166515, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086166589, 'qualifierId': 189}];7suq9shgwa8fyip80f1zy1mhg;V. Casillas;;;dlgoukrg4i37rh3oqgpuo6vpw;Pass;;;;;;;;;;0,31;;;28,2;;6,8;16,3;;;;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;28,2;6,8;;;;;;;0;0;45;45;Vancouver Whitecaps II;2745;Sub;1,0
2697656037;496;61;2;45;48;8ijkk62897so5r3bq0wgwx4bu;0;25,1;7,1;2024-06-24T01:13:17.585Z;2024-06-24T01:13:17Z;[{'id': 5086133355, 'qualifierId': 56, 'value': 'Back'}];1kl9112b8rcbr3k1s5hs353x0;A. Bibout;;;dlgoukrg4i37rh3oqgpuo6vpw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;45;48;Vancouver Whitecaps II;2748;FW;1,0
2697656165;376;1;2;45;49;eo64tqkioegeb09iice2hf8bt;1;65,9;95,4;2024-06-24T01:13:18.419Z;2024-06-24T01:14:08Z;[{'id': 5086134035, 'qualifierId': 141, 'value': '89.9'}, {'id': 5086134029, 'qualifierId': 3}, {'id': 5086134039, 'qualifierId': 213, 'value': '3.87'}, {'id': 5086134037, 'qualifierId': 212, 'value': '5.6'}, {'id': 5086134033, 'qualifierId': 140, 'value': '61.9'}, {'id': 5086134031, 'qualifierId': 56, 'value': 'Left'}];bsufynk2wfvpz40nrndah1kb8;D. Saidykhan;;;dlgoukrg4i37rh3oqgpuo6vpw;Pass;;;;;;;;;;3,87;;;61,9;;89,9;5,6;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;61,9;89,9;;;;;;;0;0;45;49;Ventura County;2749;DC;1,0
2697656311;384;1;2;45;49;eo64tqkioegeb09iice2hf8bt;1;66,3;85,0;2024-06-24T01:13:18.772Z;2024-06-24T01:14:55Z;[{'id': 5086134853, 'qualifierId': 140, 'value': '42.8'}, {'id': 5086134851, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086134859, 'qualifierId': 213, 'value': '3.16'}, {'id': 5086134855, 'qualifierId': 141, 'value': '84.4'}, {'id': 5086134857, 'qualifierId': 212, 'value': '24.7'}];9b02cix263jvavj538nkj3m6s;L. Mackenzie;;;dlgoukrg4i37rh3oqgpuo6vpw;Pass;;;;;;;;;;3,16;;;42,8;;84,4;24,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;42,8;84,4;;;;;;;0;0;45;49;Ventura County;2749;MC;1,0
2697656059;369;49;2;45;59;eo64tqkioegeb09iice2hf8bt;1;34,3;47,6;2024-06-24T01:13:28.586Z;2024-06-24T01:13:28Z;[];em4xzelxkreypf32epcy6cnze;Belal Halbouni;;;dlgoukrg4i37rh3oqgpuo6vpw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;0;0;45;59;Ventura County;2759;DL;1,0
2697656073;370;1;2;45;59;eo64tqkioegeb09iice2hf8bt;1;34,3;47,6;2024-06-24T01:13:28.954Z;2024-06-24T01:13:34Z;[{'id': 5086133543, 'qualifierId': 213, 'value': '5.07'}, {'id': 5086133541, 'qualifierId': 212, 'value': '20.2'}, {'id': 5086133539, 'qualifierId': 141, 'value': '19.8'}, {'id': 5086133537, 'qualifierId': 140, 'value': '41.0'}, {'id': 5086133535, 'qualifierId': 56, 'value': 'Back'}];em4xzelxkreypf32epcy6cnze;Belal Halbouni;;;dlgoukrg4i37rh3oqgpuo6vpw;Pass;;;;;;;;;;5,07;;;41,0;;19,8;20,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;41,0;19,8;;;;;;;0;0;45;59;Ventura County;2759;DL;1,0
2697656077;371;1;2;46;4;eo64tqkioegeb09iice2hf8bt;1;41,0;19,8;2024-06-24T01:13:34.122Z;2024-06-24T01:13:35Z;[{'id': 5086133567, 'qualifierId': 213, 'value': '2.10'}, {'id': 5086133559, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086133565, 'qualifierId': 212, 'value': '13.8'}, {'id': 5086133561, 'qualifierId': 140, 'value': '34.4'}, {'id': 5086133563, 'qualifierId': 141, 'value': '37.4'}];3yk1gwm7jptmbal0vcwr24is4;F. Linder;;;dlgoukrg4i37rh3oqgpuo6vpw;Pass;;;;;;;;;;2,1;;;34,4;;37,4;13,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;34,4;37,4;;;;;;;0;0;46;4;Ventura County;2764;DR;1,0
2697656087;372;1;2;46;5;eo64tqkioegeb09iice2hf8bt;1;34,5;37,6;2024-06-24T01:13:35.003Z;2024-06-24T01:13:36Z;[{'id': 5086133595, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086133599, 'qualifierId': 141, 'value': '15.8'}, {'id': 5086133597, 'qualifierId': 140, 'value': '40.9'}, {'id': 5086133603, 'qualifierId': 213, 'value': '5.14'}, {'id': 5086133601, 'qualifierId': 212, 'value': '16.3'}];em4xzelxkreypf32epcy6cnze;Belal Halbouni;;;dlgoukrg4i37rh3oqgpuo6vpw;Pass;;;;;;;;;;5,14;;;40,9;;15,8;16,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;40,9;15,8;;;;;;;0;0;46;5;Ventura County;2765;DL;1,0
2697656095;373;1;2;46;7;eo64tqkioegeb09iice2hf8bt;1;40,9;15,8;2024-06-24T01:13:36.410Z;2024-06-24T01:13:38Z;[{'id': 5086133633, 'qualifierId': 56, 'value': 'Right'}, {'id': 5086133639, 'qualifierId': 212, 'value': '20.3'}, {'id': 5086133635, 'qualifierId': 140, 'value': '58.6'}, {'id': 5086133637, 'qualifierId': 141, 'value': '3.7'}, {'id': 5086133641, 'qualifierId': 213, 'value': '5.87'}];3yk1gwm7jptmbal0vcwr24is4;F. Linder;;;dlgoukrg4i37rh3oqgpuo6vpw;Pass;;;;;;;;;;5,87;;;58,6;;3,7;20,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;58,6;3,7;;;;;;;0;0;46;7;Ventura County;2767;DR;1,0
2697656099;374;1;2;46;8;eo64tqkioegeb09iice2hf8bt;1;56,7;4,9;2024-06-24T01:13:38.282Z;2024-06-24T01:13:40Z;[{'id': 5086133655, 'qualifierId': 141, 'value': '10.9'}, {'id': 5086133659, 'qualifierId': 213, 'value': '0.84'}, {'id': 5086133657, 'qualifierId': 212, 'value': '5.5'}, {'id': 5086133651, 'qualifierId': 56, 'value': 'Right'}, {'id': 5086133653, 'qualifierId': 140, 'value': '60.2'}];441plehxckmdj5gb2mr6y8ne2;E. Goldthorp;;;dlgoukrg4i37rh3oqgpuo6vpw;Pass;;;;;;;;;;0,84;;;60,2;;10,9;5,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;60,2;10,9;;;;;;;0;0;46;8;Ventura County;2768;MR;1,0
2697656105;375;1;2;46;10;eo64tqkioegeb09iice2hf8bt;0;60,2;10,9;2024-06-24T01:13:39.946Z;2024-06-24T01:13:40Z;[{'id': 5086133677, 'qualifierId': 212, 'value': '3.9'}, {'id': 5086133679, 'qualifierId': 213, 'value': '6.13'}, {'id': 5086133675, 'qualifierId': 141, 'value': '10.0'}, {'id': 5086133671, 'qualifierId': 56, 'value': 'Right'}, {'id': 5086133673, 'qualifierId': 140, 'value': '63.9'}];9b02cix263jvavj538nkj3m6s;L. Mackenzie;;;dlgoukrg4i37rh3oqgpuo6vpw;Pass;;;;;;;;;;6,13;;;63,9;;10,0;3,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;63,9;10,0;;;;;;;0;0;46;10;Ventura County;2770;MC;1,0
2697656101;499;49;2;46;10;8ijkk62897so5r3bq0wgwx4bu;1;36,8;85,0;2024-06-24T01:13:40.334Z;2024-06-24T01:13:40Z;[];c44bkncqmptribnxki1dyppbe;I. Parente;;;dlgoukrg4i37rh3oqgpuo6vpw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;46;10;Vancouver Whitecaps II;2770;MC;1,0
2697656113;500;1;2;46;12;8ijkk62897so5r3bq0wgwx4bu;1;34,5;88,6;2024-06-24T01:13:41.662Z;2024-06-24T01:13:45Z;[{'id': 5086133729, 'qualifierId': 140, 'value': '23.0'}, {'id': 5086133727, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086133735, 'qualifierId': 213, 'value': '3.65'}, {'id': 5086133731, 'qualifierId': 141, 'value': '78.8'}, {'id': 5086133733, 'qualifierId': 212, 'value': '13.8'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;dlgoukrg4i37rh3oqgpuo6vpw;Pass;;;;;;;;;;3,65;;;23,0;;78,8;13,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;23,0;78,8;;;;;;;0;0;46;12;Vancouver Whitecaps II;2772;MC;1,0
