id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_JerseyNumber;value_Resume;value_TeamFormation;value_TeamPlayerFormation;value_Involved;value_TeamKit;value_PlayerPosition;value_DirectionOfPlay;value_Zone;value_PassEndX;value_Angle;value_Length;value_PassEndY;value_KickOff;value_Launch;value_LongBall;value_HeadPass;value_Cross;value_LeftFooted;value_OverhitCross;value_OutSwinger;value_Chipped;value_DeletedEventType;value_RightFooted;value_OppositeRelatedEventId;value_BlockedPass;value_Offensive;value_BlockedCross;value_Left;value_Right;value_InSwinger;value_CornerTaken;value_Assist;value_IntentionalAssist;value_GkY;value_Assisted;value_GoalmouthZ;value_RelatedEventId;value_OutOfBoxCentre;value_BlockedY;value_GoalmouthY;value_LowCentre;value_FirstTouch;value_GkX;value_Volley;value_BlockedX;value_Blocked;value_FromCorner;value_IndividualPlay;value_DefBlock;value_Defensive;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_TakeOnSpace;value_Defensive1V1;value_Direct;value_Foul;value_AttemptedTackle;value_FreeKickTaken;value_Head;value_IntendedTackleTarget;value_NextEventGoalKick;value_Low;value_GoalKick;value_LowGkIntervention;value_KeeperThrow;value_LayOff;value_TouchTypeControl;value_MediumGkIntervention;value_TouchTypePass;value_TakeOnOvertake;value_OutOfPlay;value_FlickOn;value_BoxCentre;value_LowRight;value_BoxLeft;value_NotAssisted;value_RegularPlay;value_CloseLeft;value_SmallBoxCentre;value_High;value_NotVisible;value_ShirtPull/Holding;value_MisHit;value_AerialFoul;value_YellowCard;value_RecklessOffence;value_HighClaim;value_HighGkIntervention;value_LowLeft;value_Standing;value_Collected;value_Hands;value_NotPastGoalLine;value_Shove/Push;value_SwitchOfPlay;value_Straight;value_FloatedCross;value_SmallBoxLeft;value_BoxRight;value_Diving;value_ParriedSafe;value_OverArm;value_PlayersCaughtOffside;value_Indirect;value_InjuredPlayerId;value_Injury;value_ThroughBall;value_FollowsShotRebound;value_Overrun;value_Minutes;value_OtherBodyPart;value_Sliding;value_EndType;value_CloseRightAndHigh;value_BigChance;value_1On1;value_SixYardBlocked;value_PullBack;value_HighLeft;value_SwerveRight;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotGameClock;value_Handball;value_FollowsADribble;value_Dissent;value_Penalty;value_PenaltyTakerId;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_CoachId;value_Obstruction;value_Stooping;value_GkKickFromHands;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2682620067;465;5;2;52;3;bd0378yx50xpdcgwkt9p9bmz8;0;100,5;77,4;2024-05-04T21:15:17.045Z;2024-05-04T21:15:17Z;[{'id': 5003925175, 'qualifierId': 233, 'value': '528'}, {'id': 5003925119, 'qualifierId': 56, 'value': 'Center'}, {'id': 5003925121, 'qualifierId': 346}];bfm4xr4ue74v0li53slarf9t6;P. Mangione;;;cluhmm29u2lrety2ljw5l6has;Out;;;;;;;;;;;;;;;;;;;;;;;;;;528,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;52;3;Crown Legacy;3123;AMC;1,0
2682620071;528;5;2;52;3;6ubc4y1v6hr63mca7ica4hp90;1;-0,5;22,6;2024-05-04T21:15:17.045Z;2024-05-04T21:21:15Z;[{'id': 5003925149, 'qualifierId': 233, 'value': '465'}, {'id': 5003925131, 'qualifierId': 346}, {'id': 5003925129, 'qualifierId': 56, 'value': 'Back'}];35i699wz5v6nush729peu776c;Josué;;;cluhmm29u2lrety2ljw5l6has;Out;;;;;;;;;;;;;;;;;;;;;;;;;;465,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;52;3;Cincinnati II;3123;;1,0
2682620223;529;1;2;52;24;6ubc4y1v6hr63mca7ica4hp90;1;4,4;43,0;2024-05-04T21:15:38.209Z;2024-05-04T21:16:07Z;[{'id': 5003926077, 'qualifierId': 140, 'value': '34.8'}, {'id': 5003926081, 'qualifierId': 212, 'value': '32.9'}, {'id': 5003926075, 'qualifierId': 56, 'value': 'Back'}, {'id': 5003926093, 'qualifierId': 237}, {'id': 5003926083, 'qualifierId': 213, 'value': '6.03'}, {'id': 5003926087, 'qualifierId': 1}, {'id': 5003926079, 'qualifierId': 141, 'value': '31.0'}, {'id': 5003926095, 'qualifierId': 189}, {'id': 5003926073, 'qualifierId': 124}];2v9pdg70kewaarbz4jzsh00a2;C. Odunze;;;cluhmm29u2lrety2ljw5l6has;Pass;;;;;;;;;;;34,8;6,03;32,9;31,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;34,8;31,0;;;;;;;;0;52;24;Cincinnati II;3144;;1,0
2682620241;530;1;2;52;27;6ubc4y1v6hr63mca7ica4hp90;1;34,2;30,1;2024-05-04T21:15:40.838Z;2024-05-04T21:15:42Z;[{'id': 5003926193, 'qualifierId': 212, 'value': '13.9'}, {'id': 5003926191, 'qualifierId': 141, 'value': '9.8'}, {'id': 5003926189, 'qualifierId': 140, 'value': '35.7'}, {'id': 5003926195, 'qualifierId': 213, 'value': '4.83'}, {'id': 5003926187, 'qualifierId': 56, 'value': 'Back'}];3ve0xap9f0gjsslhgjsmakx04;A. John;;;cluhmm29u2lrety2ljw5l6has;Pass;;;;;;;;;;;35,7;4,83;13,9;9,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;35,7;9,8;;;;;;;;0;52;27;Cincinnati II;3147;;1,0
2682620273;531;1;2;52;28;6ubc4y1v6hr63mca7ica4hp90;1;35,3;9,7;2024-05-04T21:15:42.321Z;2024-05-04T21:15:45Z;[{'id': 5003926431, 'qualifierId': 56, 'value': 'Back'}, {'id': 5003926439, 'qualifierId': 213, 'value': '1.44'}, {'id': 5003926441, 'qualifierId': 1}, {'id': 5003926427, 'qualifierId': 155}, {'id': 5003926433, 'qualifierId': 140, 'value': '42.4'}, {'id': 5003926435, 'qualifierId': 141, 'value': '91.8'}, {'id': 5003926429, 'qualifierId': 196}, {'id': 5003926437, 'qualifierId': 212, 'value': '56.3'}];35i699wz5v6nush729peu776c;Josué;;;cluhmm29u2lrety2ljw5l6has;Pass;;;;;;;;;;;42,4;1,44;56,3;91,8;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;42,4;91,8;;;;;;;;0;52;28;Cincinnati II;3148;;1,0
2682620301;532;1;2;52;32;6ubc4y1v6hr63mca7ica4hp90;1;43,8;86,0;2024-05-04T21:15:45.609Z;2024-05-04T21:15:48Z;[{'id': 5003926593, 'qualifierId': 140, 'value': '62.2'}, {'id': 5003926605, 'qualifierId': 213, 'value': '5.54'}, {'id': 5003926591, 'qualifierId': 56, 'value': 'Center'}, {'id': 5003926601, 'qualifierId': 212, 'value': '26.2'}, {'id': 5003926597, 'qualifierId': 141, 'value': '59.9'}];6bg69aksa8wb6wmu7w81is8yy;J. Forbes;;;cluhmm29u2lrety2ljw5l6has;Pass;;;;;;;;;;;62,2;5,54;26,2;59,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;62,2;59,9;;;;;;;;0;52;32;Cincinnati II;3152;;1,0
2682620347;533;1;2;52;34;6ubc4y1v6hr63mca7ica4hp90;0;59,0;61,4;2024-05-04T21:15:47.944Z;2024-05-04T21:15:53Z;[{'id': 5003926819, 'qualifierId': 140, 'value': '77.0'}, {'id': 5003926827, 'qualifierId': 1}, {'id': 5003926825, 'qualifierId': 213, 'value': '0.96'}, {'id': 5003926823, 'qualifierId': 212, 'value': '33.1'}, {'id': 5003926821, 'qualifierId': 141, 'value': '100.0'}, {'id': 5003926817, 'qualifierId': 56, 'value': 'Left'}];9qhpi9y9iujvkbocafhgrj04q;C. Duke;;;cluhmm29u2lrety2ljw5l6has;Pass;;;;;;;;;;;77,0;0,96;33,1;100,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;77,0;100,0;;;;;;;;0;52;34;Cincinnati II;3154;;1,0
2682620321;466;56;2;52;37;bd0378yx50xpdcgwkt9p9bmz8;1;22,0;4,9;2024-05-04T21:15:51.269Z;2024-05-04T21:16:07Z;[{'id': 5003927419, 'qualifierId': 56, 'value': 'Back'}];739dnufx6izfhubwow0n1ijxm;L. Aghedo;;;cluhmm29u2lrety2ljw5l6has;Shield ball opp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;52;37;Crown Legacy;3157;DC;1,0
2682620395;467;5;2;52;40;bd0378yx50xpdcgwkt9p9bmz8;1;22,6;-1,5;2024-05-04T21:15:53.525Z;2024-05-04T21:16:00Z;[{'id': 5003927059, 'qualifierId': 56, 'value': 'Back'}, {'id': 5003927061, 'qualifierId': 347}, {'id': 5003927065, 'qualifierId': 233, 'value': '534'}];739dnufx6izfhubwow0n1ijxm;L. Aghedo;;;cluhmm29u2lrety2ljw5l6has;Out;;;;;;;;;;;;;;;;;;;;;;;;;;534,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;52;40;Crown Legacy;3160;DC;1,0
2682620351;534;5;2;52;40;6ubc4y1v6hr63mca7ica4hp90;0;77,4;101,5;2024-05-04T21:15:53.525Z;2024-05-04T21:21:15Z;[{'id': 5003926841, 'qualifierId': 56, 'value': 'Left'}, {'id': 5003927077, 'qualifierId': 233, 'value': '467'}, {'id': 5003926843, 'qualifierId': 347}];9qhpi9y9iujvkbocafhgrj04q;C. Duke;;;cluhmm29u2lrety2ljw5l6has;Out;;;;;;;;;;;;;;;;;;;;;;;;;;467,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;52;40;Cincinnati II;3160;;1,0
2682620409;468;1;2;52;46;bd0378yx50xpdcgwkt9p9bmz8;0;21,8;0,0;2024-05-04T21:16:00.165Z;2024-05-10T13:03:40Z;[{'id': 5003927169, 'qualifierId': 1}, {'id': 5003927161, 'qualifierId': 141, 'value': '3.1'}, {'id': 5003927155, 'qualifierId': 56, 'value': 'Back'}, {'id': 5003927167, 'qualifierId': 213, 'value': '0.15'}, {'id': 5003927153, 'qualifierId': 107}, {'id': 5003927165, 'qualifierId': 212, 'value': '22.9'}, {'id': 5003927159, 'qualifierId': 140, 'value': '43.4'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;cluhmm29u2lrety2ljw5l6has;Pass;;;;;;;;;;;43,4;0,15;22,9;3,1;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;43,4;3,1;;;;;;;;0;52;46;Crown Legacy;3166;DMR;1,0
2682620415;469;4;2;52;49;bd0378yx50xpdcgwkt9p9bmz8;1;45,7;4,7;2024-05-04T21:16:02.869Z;2024-05-04T21:16:04Z;[{'id': 5003927199, 'qualifierId': 56, 'value': 'Back'}, {'id': 5003927205, 'qualifierId': 265}, {'id': 5003927209, 'qualifierId': 286}, {'id': 5003927197, 'qualifierId': 13}, {'id': 5003927201, 'qualifierId': 152}, {'id': 5003927261, 'qualifierId': 233, 'value': '535'}];9asj8t10cvfumot9hr3dprsic;B. Stitz;;;cluhmm29u2lrety2ljw5l6has;Foul;;;;;;;;;;;;;;;;;;;;;;;;;;535,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;52;49;Crown Legacy;3169;FW;1,0
2682620417;535;4;2;52;49;6ubc4y1v6hr63mca7ica4hp90;0;54,3;95,3;2024-05-04T21:16:02.870Z;2024-05-04T21:16:05Z;[{'id': 5003927247, 'qualifierId': 265}, {'id': 5003927249, 'qualifierId': 285}, {'id': 5003927241, 'qualifierId': 13}, {'id': 5003927245, 'qualifierId': 152}, {'id': 5003927281, 'qualifierId': 233, 'value': '469'}, {'id': 5003927243, 'qualifierId': 56, 'value': 'Left'}];ezda0qbkzxiyuxmpc360mcdn8;A. Ouedraogo;;;cluhmm29u2lrety2ljw5l6has;Foul;;;;;;;;;;;;;;;;;;;;;;;;;;469,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;52;49;Cincinnati II;3169;;1,0
2682620519;470;1;2;53;2;bd0378yx50xpdcgwkt9p9bmz8;1;53,0;4,7;2024-05-04T21:16:15.492Z;2024-05-04T21:16:19Z;[{'id': 5003927883, 'qualifierId': 213, 'value': '2.38'}, {'id': 5003927875, 'qualifierId': 141, 'value': '20.3'}, {'id': 5003927867, 'qualifierId': 5}, {'id': 5003927873, 'qualifierId': 140, 'value': '42.4'}, {'id': 5003927869, 'qualifierId': 152}, {'id': 5003927879, 'qualifierId': 212, 'value': '15.4'}, {'id': 5003927871, 'qualifierId': 56, 'value': 'Back'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;cluhmm29u2lrety2ljw5l6has;Pass;;;;;;;;;;;42,4;2,38;15,4;20,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;42,4;20,3;;;;;;;;0;53;2;Crown Legacy;3182;DMR;1,0
2682620553;471;1;2;53;6;bd0378yx50xpdcgwkt9p9bmz8;1;42,4;20,3;2024-05-04T21:16:19.428Z;2024-05-04T21:16:22Z;[{'id': 5003928051, 'qualifierId': 213, 'value': '2.43'}, {'id': 5003928043, 'qualifierId': 56, 'value': 'Back'}, {'id': 5003928049, 'qualifierId': 212, 'value': '16.5'}, {'id': 5003928047, 'qualifierId': 141, 'value': '36.1'}, {'id': 5003928045, 'qualifierId': 140, 'value': '30.5'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;cluhmm29u2lrety2ljw5l6has;Pass;;;;;;;;;;;30,5;2,43;16,5;36,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;30,5;36,1;;;;;;;;0;53;6;Crown Legacy;3186;MC;1,0
2682620567;472;1;2;53;8;bd0378yx50xpdcgwkt9p9bmz8;1;30,4;35,8;2024-05-04T21:16:21.549Z;2024-05-04T21:19:17Z;[{'id': 5003928105, 'qualifierId': 56, 'value': 'Left'}, {'id': 5003928111, 'qualifierId': 212, 'value': '62.2'}, {'id': 5003928107, 'qualifierId': 140, 'value': '81.3'}, {'id': 5003928113, 'qualifierId': 213, 'value': '0.54'}, {'id': 5003928115, 'qualifierId': 1}, {'id': 5003928109, 'qualifierId': 141, 'value': '82.6'}, {'id': 5003928103, 'qualifierId': 155}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;cluhmm29u2lrety2ljw5l6has;Pass;;;;;;;;;;;81,3;0,54;62,2;82,6;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;81,3;82,6;;;;;;;;0;53;8;Crown Legacy;3188;DC;1,0
2682621903;503;61;2;53;8;bd0378yx50xpdcgwkt9p9bmz8;0;77,2;78,3;2024-05-04T21:16:22.043Z;2024-05-10T13:04:21Z;[{'id': 5003935963, 'qualifierId': 56, 'value': 'Center'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;cluhmm29u2lrety2ljw5l6has;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;53;8;Crown Legacy;3188;DML;1,0
2682620557;536;43;2;53;8;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-05-04T21:16:22.043Z;2024-05-10T13:04:23Z;[{'id': 5003928077, 'qualifierId': 285, 'value': '0'}, {'id': 5003928075, 'qualifierId': 56, 'value': 'Back'}, {'id': 5003954373, 'qualifierId': 233, 'value': '503'}, {'id': 5016528597, 'qualifierId': 144, 'value': '45'}];35i699wz5v6nush729peu776c;Josué;;;cluhmm29u2lrety2ljw5l6has;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;45,0;;503,0;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;53;8;Cincinnati II;3188;;1,0
2682620569;473;43;2;53;9;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-05-04T21:16:23.289Z;2024-05-10T13:04:42Z;[{'id': 5003928121, 'qualifierId': 286, 'value': '0'}, {'id': 5003928119, 'qualifierId': 56, 'value': 'Center'}, {'id': 5016528831, 'qualifierId': 144, 'value': '3'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;cluhmm29u2lrety2ljw5l6has;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;3,0;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;53;9;Crown Legacy;3189;DML;1,0
2682649375;927;43;2;53;9;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-05-04T21:16:23.290Z;2024-05-10T13:04:41Z;[{'id': 5004075473, 'qualifierId': 233, 'value': '473'}, {'id': 5016528803, 'qualifierId': 144, 'value': '7'}, {'id': 5004075445, 'qualifierId': 56, 'value': 'Back'}, {'id': 5004075447, 'qualifierId': 285, 'value': '0'}];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;;cluhmm29u2lrety2ljw5l6has;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;7,0;;473,0;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;53;9;Cincinnati II;3189;;1,0
2682620575;474;43;2;53;11;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-05-04T21:16:24.516Z;2024-05-04T21:17:18Z;[{'id': 5003930407, 'qualifierId': 144, 'value': '3'}, {'id': 5003928145, 'qualifierId': 56, 'value': 'Left'}, {'id': 5003928147, 'qualifierId': 286, 'value': '0'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;cluhmm29u2lrety2ljw5l6has;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;3,0;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;53;11;Crown Legacy;3191;DML;1,0
2682620605;475;3;2;53;12;bd0378yx50xpdcgwkt9p9bmz8;1;78,9;73,4;2024-05-04T21:16:26.259Z;2024-05-10T13:04:48Z;[{'id': 5004080529, 'qualifierId': 233, 'value': '537'}, {'id': 5003928311, 'qualifierId': 56, 'value': 'Center'}, {'id': 5003928313, 'qualifierId': 286}, {'id': 5016528967, 'qualifierId': 465}];bfm4xr4ue74v0li53slarf9t6;P. Mangione;;;cluhmm29u2lrety2ljw5l6has;Take On;;;;;;;;;;;;;;;;;;;;;;;;;;537,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;53;12;Crown Legacy;3192;AMC;1,0
2682620597;537;45;2;53;12;6ubc4y1v6hr63mca7ica4hp90;0;21,1;26,6;2024-05-04T21:16:26.259Z;2024-05-04T22:11:42Z;[{'id': 5004080553, 'qualifierId': 233, 'value': '475'}, {'id': 5003928289, 'qualifierId': 285}, {'id': 5003928287, 'qualifierId': 56, 'value': 'Back'}];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;;cluhmm29u2lrety2ljw5l6has;Challenge;;;;;;;;;;;;;;;;;;;;;;;;;;475,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;53;12;Cincinnati II;3192;;1,0
2682620613;476;1;2;53;14;bd0378yx50xpdcgwkt9p9bmz8;1;72,4;67,8;2024-05-04T21:16:28.405Z;2024-05-04T21:16:30Z;[{'id': 5003928385, 'qualifierId': 213, 'value': '5.35'}, {'id': 5003928379, 'qualifierId': 141, 'value': '58.4'}, {'id': 5003928375, 'qualifierId': 56, 'value': 'Center'}, {'id': 5003928377, 'qualifierId': 140, 'value': '76.9'}, {'id': 5003928381, 'qualifierId': 212, 'value': '7.9'}];bfm4xr4ue74v0li53slarf9t6;P. Mangione;;;cluhmm29u2lrety2ljw5l6has;Pass;;;;;;;;;;;76,9;5,35;7,9;58,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;76,9;58,4;;;;;;;;0;53;14;Crown Legacy;3194;AMC;1,0
2682620621;477;50;2;53;16;bd0378yx50xpdcgwkt9p9bmz8;1;75,6;56,7;2024-05-04T21:16:30.261Z;2024-05-04T21:16:32Z;[{'id': 5003928509, 'qualifierId': 233, 'value': '538'}, {'id': 5003928421, 'qualifierId': 286}, {'id': 5003928419, 'qualifierId': 56, 'value': 'Center'}];aw0ngrym0lzn2paoz70wtlgyc;S. Chirilă;;;cluhmm29u2lrety2ljw5l6has;Dispossessed;;;;;;;;;;;;;;;;;;;;;;;;;;538,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;53;16;Crown Legacy;3196;FW;1,0
