id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_JerseyNumber;value_TeamFormation;value_PlayerPosition;value_TeamKit;value_Involved;value_Resume;value_Captain;value_DirectionOfPlay;value_Length;value_Angle;value_KickOff;value_PassEndY;value_PassEndX;value_Zone;value_Offensive;value_OppositeRelatedEventId;value_TakeOnOvertake;value_Defensive;value_LongBall;value_Chipped;value_IntentionalAssist;value_Assist;value_GoalmouthZ;value_GoalmouthY;value_RelatedEventId;value_BlockedX;value_RegularPlay;value_RightFooted;value_BoxLeft;value_LowLeft;value_Assisted;value_BlockedY;value_Collected;value_LowGkIntervention;value_Stooping;value_Hands;value_NotVisible;value_GkKickFromHands;value_HeadPass;value_KeeperThrow;value_Launch;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_TouchTypePass;value_TakeOnSpace;value_DeletedEventType;value_TouchTypeControl;value_Head;value_TouchTypeClearance;value_OutOfPlay;value_Cross;value_LeftFooted;value_Straight;value_DrivenCross;value_Left;value_GkX;value_FirstTouch;value_BoxCentre;value_GkY;value_NextEventGoalKick;value_Low;value_GoalKick;value_LayOff;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_IndividualPlay;value_LowCentre;value_Blocked;value_DefBlock;value_CornerTaken;value_BlockedPass;value_SwitchOfPlay;value_MediumGkIntervention;value_ParriedSafe;value_Diving;value_OutSwinger;value_Indirect;value_Obstruction;value_BoxRight;value_LowRight;value_Overrun;value_YellowCard;value_RecklessOffence;value_ShirtPull/Holding;value_CloseLeftAndHigh;value_FastBreak;value_OutOfBoxCentre;value_Shove/Push;value_InSwinger;value_BlockedCross;value_Right;value_HighGkIntervention;value_HighClaim;value_OverArm;value_Volley;value_HighLeft;value_FromCorner;value_High;value_PullBack;value_Minutes;value_HighRight;value_SetPiece;value_FlickOn;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_TacticalFoul;value_HighCentre;value_NotAssisted;value_FreeKick;value_OutOfBoxRight;value_SmallBoxRight;value_NotPastGoalLine;value_Reaching;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GoalShotGameClock;value_BigChance;value_SmallBoxCentre;value_GoalShotTimestamp;value_SwerveRight;value_OwnPlayer;value_OwnShotBlocked;value_ThrowInSetPiece;value_OverhitCross;value_Unchallenged;value_Handball;value_Weak;value_Strong;value_Injury;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2728617229;472;1;2;48;58;5icuo8utnztpsd9l03gdd68dl;1;36,4;80,3;2024-09-30T03:11:06.990Z;2024-09-30T03:11:12Z;[{'id': 5256386567, 'qualifierId': 212, 'value': '11.0'}, {'id': 5256386569, 'qualifierId': 213, 'value': '3.86'}, {'id': 5256386565, 'qualifierId': 141, 'value': '69.6'}, {'id': 5256386563, 'qualifierId': 140, 'value': '28.5'}, {'id': 5256386561, 'qualifierId': 56, 'value': 'Back'}];e2t6sxwsa5ll4zvsxh96512zu;E. Katsaros;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;11,0;3,86;;69,6;28,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;28,5;69,6;;;;;;;0;0;48;58;Houston Dynamo II;2938;DC;1,0
2728617233;473;1;2;49;4;5icuo8utnztpsd9l03gdd68dl;1;28,5;69,6;2024-09-30T03:11:12.782Z;2024-09-30T03:11:14Z;[{'id': 5256386587, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256386595, 'qualifierId': 213, 'value': '1.97'}, {'id': 5256386593, 'qualifierId': 212, 'value': '5.7'}, {'id': 5256386591, 'qualifierId': 141, 'value': '77.3'}, {'id': 5256386589, 'qualifierId': 140, 'value': '26.4'}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;5,7;1,97;;77,3;26,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;26,4;77,3;;;;;;;0;0;49;4;Houston Dynamo II;2944;MC;1,0
2728617239;474;1;2;49;5;5icuo8utnztpsd9l03gdd68dl;1;26,4;77,3;2024-09-30T03:11:14.110Z;2024-09-30T03:11:15Z;[{'id': 5256386603, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256386605, 'qualifierId': 140, 'value': '13.5'}, {'id': 5256386611, 'qualifierId': 213, 'value': '3.95'}, {'id': 5256386609, 'qualifierId': 212, 'value': '19.6'}, {'id': 5256386607, 'qualifierId': 141, 'value': '56.4'}];e2t6sxwsa5ll4zvsxh96512zu;E. Katsaros;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;19,6;3,95;;56,4;13,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;13,5;56,4;;;;;;;0;0;49;5;Houston Dynamo II;2945;DC;1,0
2728617241;475;1;2;49;7;5icuo8utnztpsd9l03gdd68dl;1;13,5;56,4;2024-09-30T03:11:15.614Z;2024-09-30T03:11:17Z;[{'id': 5256386625, 'qualifierId': 141, 'value': '21.8'}, {'id': 5256386621, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256386623, 'qualifierId': 140, 'value': '24.2'}, {'id': 5256386629, 'qualifierId': 213, 'value': '5.16'}, {'id': 5256386627, 'qualifierId': 212, 'value': '26.1'}];5rcj1mef6u2jbosy1urou0d7t;L. Helleren;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;26,1;5,16;;21,8;24,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;24,2;21,8;;;;;;;0;0;49;7;Houston Dynamo II;2947;GK;1,0
2728617245;476;1;2;49;9;5icuo8utnztpsd9l03gdd68dl;1;24,2;21,8;2024-09-30T03:11:17.374Z;2024-09-30T03:11:20Z;[{'id': 5256386647, 'qualifierId': 141, 'value': '7.4'}, {'id': 5256386649, 'qualifierId': 212, 'value': '16.6'}, {'id': 5256386653, 'qualifierId': 213, 'value': '5.65'}, {'id': 5256386643, 'qualifierId': 140, 'value': '37.0'}, {'id': 5256386641, 'qualifierId': 56, 'value': 'Back'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;16,6;5,65;;7,4;37,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;37,0;7,4;;;;;;;0;0;49;9;Houston Dynamo II;2949;DL;1,0
2728617253;477;1;2;49;12;5icuo8utnztpsd9l03gdd68dl;1;39,5;11,6;2024-09-30T03:11:20.222Z;2024-09-30T03:11:23Z;[{'id': 5256386701, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256386705, 'qualifierId': 141, 'value': '32.6'}, {'id': 5256386703, 'qualifierId': 140, 'value': '40.5'}, {'id': 5256386709, 'qualifierId': 213, 'value': '1.50'}, {'id': 5256386707, 'qualifierId': 212, 'value': '14.3'}];7mnh4dln104xhunf6u9f2546i;C. Baker;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;14,3;1,5;;32,6;40,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;40,5;32,6;;;;;;;0;0;49;12;Houston Dynamo II;2952;DR;1,0
2728617257;478;1;2;49;14;5icuo8utnztpsd9l03gdd68dl;1;33,4;14,9;2024-09-30T03:11:23.085Z;2024-09-30T03:11:26Z;[{'id': 5256386727, 'qualifierId': 141, 'value': '23.9'}, {'id': 5256386731, 'qualifierId': 213, 'value': '2.48'}, {'id': 5256386729, 'qualifierId': 212, 'value': '10.0'}, {'id': 5256386725, 'qualifierId': 140, 'value': '25.9'}, {'id': 5256386723, 'qualifierId': 56, 'value': 'Back'}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;10,0;2,48;;23,9;25,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;25,9;23,9;;;;;;;0;0;49;14;Houston Dynamo II;2954;MC;1,0
2728617265;479;1;2;49;17;5icuo8utnztpsd9l03gdd68dl;1;28,7;26,0;2024-09-30T03:11:25.886Z;2024-09-30T03:11:31Z;[{'id': 5256386777, 'qualifierId': 140, 'value': '31.7'}, {'id': 5256386779, 'qualifierId': 141, 'value': '61.1'}, {'id': 5256386783, 'qualifierId': 213, 'value': '1.44'}, {'id': 5256386781, 'qualifierId': 212, 'value': '24.1'}, {'id': 5256386775, 'qualifierId': 56, 'value': 'Back'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;24,1;1,44;;61,1;31,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;31,7;61,1;;;;;;;0;0;49;17;Houston Dynamo II;2957;DL;1,0
2728617269;480;1;2;49;20;5icuo8utnztpsd9l03gdd68dl;0;32,7;61,5;2024-09-30T03:11:28.674Z;2024-09-30T03:11:32Z;[{'id': 5256386799, 'qualifierId': 141, 'value': '57.2'}, {'id': 5256386823, 'qualifierId': 233, 'value': '506'}, {'id': 5256386821, 'qualifierId': 236}, {'id': 5256386797, 'qualifierId': 140, 'value': '31.8'}, {'id': 5256386795, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256386803, 'qualifierId': 213, 'value': '4.40'}, {'id': 5256386801, 'qualifierId': 212, 'value': '3.1'}, {'id': 5256386827, 'qualifierId': 286}];e2t6sxwsa5ll4zvsxh96512zu;E. Katsaros;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;3,1;4,4;;57,2;31,8;;1,0;506,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;31,8;57,2;;;;;;;0;0;49;20;Houston Dynamo II;2960;DC;1,0
2728617263;506;74;2;49;20;7pmw399vh2v44cjle4fkklp1w;1;64,3;27,5;2024-09-30T03:11:28.675Z;2024-09-30T03:11:32Z;[{'id': 5256386765, 'qualifierId': 285}, {'id': 5256386763, 'qualifierId': 56, 'value': 'Center'}, {'id': 5256386831, 'qualifierId': 233, 'value': '480'}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;;izykc7ihtrvh0g05mbqm75lg;Blocked Pass;;;;;;;;;;;;;;;;;480,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;49;20;Tacoma Defiance;2960;FWL;1,0
2728617267;507;49;2;49;23;7pmw399vh2v44cjle4fkklp1w;1;52,9;46,1;2024-09-30T03:11:31.189Z;2024-09-30T03:11:31Z;[];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;izykc7ihtrvh0g05mbqm75lg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;49;23;Tacoma Defiance;2963;MC;1,0
2728617275;508;1;2;49;23;7pmw399vh2v44cjle4fkklp1w;1;52,9;46,1;2024-09-30T03:11:31.330Z;2024-09-30T03:11:33Z;[{'id': 5256386845, 'qualifierId': 213, 'value': '3.40'}, {'id': 5256386843, 'qualifierId': 212, 'value': '18.8'}, {'id': 5256386841, 'qualifierId': 141, 'value': '39.1'}, {'id': 5256386837, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256386839, 'qualifierId': 140, 'value': '35.6'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;18,8;3,4;;39,1;35,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;35,6;39,1;;;;;;;0;0;49;23;Tacoma Defiance;2963;MC;1,0
2728617283;509;1;2;49;24;7pmw399vh2v44cjle4fkklp1w;1;36,8;38,5;2024-09-30T03:11:32.915Z;2024-09-30T03:11:36Z;[{'id': 5256386891, 'qualifierId': 140, 'value': '38.8'}, {'id': 5256386895, 'qualifierId': 212, 'value': '10.1'}, {'id': 5256386893, 'qualifierId': 141, 'value': '24.0'}, {'id': 5256386889, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256386897, 'qualifierId': 213, 'value': '4.92'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;10,1;4,92;;24,0;38,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;38,8;24,0;;;;;;;0;0;49;24;Tacoma Defiance;2964;DL;1,0
2728617287;510;1;2;49;27;7pmw399vh2v44cjle4fkklp1w;1;38,6;17,5;2024-09-30T03:11:36.051Z;2024-09-30T03:11:37Z;[{'id': 5256386925, 'qualifierId': 140, 'value': '29.9'}, {'id': 5256386923, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256386929, 'qualifierId': 212, 'value': '13.6'}, {'id': 5256386931, 'qualifierId': 213, 'value': '2.30'}, {'id': 5256386927, 'qualifierId': 141, 'value': '32.4'}];2p2lvzr6lk92tevfvb5u6uiac;D. Barrett;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;13,6;2,3;;32,4;29,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;29,9;32,4;;;;;;;0;0;49;27;Tacoma Defiance;2967;DR;1,0
2728617297;511;1;2;49;29;7pmw399vh2v44cjle4fkklp1w;1;29,1;32,4;2024-09-30T03:11:37.763Z;2024-09-30T03:11:43Z;[{'id': 5256386993, 'qualifierId': 212, 'value': '19.5'}, {'id': 5256386995, 'qualifierId': 213, 'value': '2.59'}, {'id': 5256386989, 'qualifierId': 140, 'value': '13.3'}, {'id': 5256386991, 'qualifierId': 141, 'value': '47.5'}, {'id': 5256386987, 'qualifierId': 56, 'value': 'Back'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;19,5;2,59;;47,5;13,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;13,3;47,5;;;;;;;0;0;49;29;Tacoma Defiance;2969;DL;1,0
2728617303;512;1;2;49;34;7pmw399vh2v44cjle4fkklp1w;0;15,3;54,2;2024-09-30T03:11:43.042Z;2024-09-30T03:11:45Z;[{'id': 5256387037, 'qualifierId': 1}, {'id': 5256387025, 'qualifierId': 157}, {'id': 5256387027, 'qualifierId': 56, 'value': 'Center'}, {'id': 5256387029, 'qualifierId': 140, 'value': '68.2'}, {'id': 5256387035, 'qualifierId': 213, 'value': '6.17'}, {'id': 5256387031, 'qualifierId': 141, 'value': '44.6'}, {'id': 5256387033, 'qualifierId': 212, 'value': '55.9'}];e81zc97bmfjgwo978gplrx46i;X. Valdez;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;55,9;6,17;;44,6;68,2;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;68,2;44,6;;;;;;;0;0;49;34;Tacoma Defiance;2974;GK;1,0
2728617315;481;1;2;49;38;5icuo8utnztpsd9l03gdd68dl;1;33,0;63,2;2024-09-30T03:11:46.910Z;2024-09-30T03:11:50Z;[{'id': 5256387093, 'qualifierId': 3}, {'id': 5256387095, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256387099, 'qualifierId': 141, 'value': '79.5'}, {'id': 5256387097, 'qualifierId': 140, 'value': '49.7'}, {'id': 5256387101, 'qualifierId': 212, 'value': '20.7'}, {'id': 5256387103, 'qualifierId': 213, 'value': '0.56'}];e2t6sxwsa5ll4zvsxh96512zu;E. Katsaros;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;20,7;0,56;;79,5;49,7;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;49,7;79,5;;;;;;;0;0;49;38;Houston Dynamo II;2978;DC;1,0
2728617317;482;4;2;49;43;5icuo8utnztpsd9l03gdd68dl;1;44,9;84,5;2024-09-30T03:11:51.846Z;2024-10-03T10:20:13Z;[{'id': 5256387169, 'qualifierId': 233, 'value': '513'}, {'id': 5256387125, 'qualifierId': 13}, {'id': 5256387127, 'qualifierId': 294}, {'id': 5256387129, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256387133, 'qualifierId': 286}, {'id': 5256387131, 'qualifierId': 152}];chiwsyjdyk4sn4vxqu9mdr0x6;Braudílio Rodrigues;;;izykc7ihtrvh0g05mbqm75lg;Foul;;;;;;;;;;;;;;;;1,0;513,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;49;43;Houston Dynamo II;2983;AML;1,0
2728617321;513;4;2;49;43;7pmw399vh2v44cjle4fkklp1w;0;55,1;15,5;2024-09-30T03:11:51.847Z;2024-10-03T10:20:15Z;[{'id': 5256393743, 'qualifierId': 294}, {'id': 5256387163, 'qualifierId': 285}, {'id': 5256387175, 'qualifierId': 233, 'value': '482'}, {'id': 5256387151, 'qualifierId': 13}, {'id': 5256387153, 'qualifierId': 56, 'value': 'Right'}, {'id': 5256387159, 'qualifierId': 152}];2p2lvzr6lk92tevfvb5u6uiac;D. Barrett;;;izykc7ihtrvh0g05mbqm75lg;Foul;;;;;;;;;;;;;;;;;482,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;49;43;Tacoma Defiance;2983;DR;1,0
2728617329;483;1;2;49;48;5icuo8utnztpsd9l03gdd68dl;0;43,6;85,5;2024-09-30T03:11:57.101Z;2024-09-30T03:11:58Z;[{'id': 5256387205, 'qualifierId': 5}, {'id': 5256387213, 'qualifierId': 140, 'value': '54.2'}, {'id': 5256387215, 'qualifierId': 141, 'value': '40.0'}, {'id': 5256387211, 'qualifierId': 56, 'value': 'Center'}, {'id': 5256387217, 'qualifierId': 212, 'value': '32.9'}, {'id': 5256387209, 'qualifierId': 152}, {'id': 5256387221, 'qualifierId': 1}, {'id': 5256387219, 'qualifierId': 213, 'value': '5.06'}, {'id': 5256387207, 'qualifierId': 155}];chiwsyjdyk4sn4vxqu9mdr0x6;Braudílio Rodrigues;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;32,9;5,06;;40,0;54,2;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;54,2;40,0;;;;;;;0;0;49;48;Houston Dynamo II;2988;AML;1,0
2728617335;514;1;2;49;50;7pmw399vh2v44cjle4fkklp1w;0;42,6;53,0;2024-09-30T03:11:58.754Z;2024-09-30T03:11:59Z;[{'id': 5256387263, 'qualifierId': 212, 'value': '7.7'}, {'id': 5256387265, 'qualifierId': 213, 'value': '4.59'}, {'id': 5256387261, 'qualifierId': 141, 'value': '41.7'}, {'id': 5256387255, 'qualifierId': 3}, {'id': 5256387259, 'qualifierId': 140, 'value': '41.7'}, {'id': 5256387257, 'qualifierId': 56, 'value': 'Back'}];bfsjxpmiflhdz2162ulqlo0lw;J. Valverde;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;7,7;4,59;;41,7;41,7;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;41,7;41,7;;;;;;;0;0;49;50;Tacoma Defiance;2990;MC;1,0
2728617341;484;1;2;49;53;5icuo8utnztpsd9l03gdd68dl;1;54,7;47,9;2024-09-30T03:12:01.629Z;2024-09-30T03:12:04Z;[{'id': 5256387295, 'qualifierId': 140, 'value': '57.7'}, {'id': 5256387293, 'qualifierId': 56, 'value': 'Center'}, {'id': 5256387301, 'qualifierId': 213, 'value': '4.91'}, {'id': 5256387299, 'qualifierId': 212, 'value': '16.2'}, {'id': 5256387297, 'qualifierId': 141, 'value': '24.5'}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;16,2;4,91;;24,5;57,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;57,7;24,5;;;;;;;0;0;49;53;Houston Dynamo II;2993;MC;1,0
2728617343;485;1;2;49;56;5icuo8utnztpsd9l03gdd68dl;1;59,8;22,3;2024-09-30T03:12:04.397Z;2024-09-30T03:12:07Z;[{'id': 5256387335, 'qualifierId': 213, 'value': '5.53'}, {'id': 5256387333, 'qualifierId': 212, 'value': '19.7'}, {'id': 5256387331, 'qualifierId': 141, 'value': '2.5'}, {'id': 5256387329, 'qualifierId': 140, 'value': '73.5'}, {'id': 5256387327, 'qualifierId': 56, 'value': 'Right'}];7mnh4dln104xhunf6u9f2546i;C. Baker;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;19,7;5,53;;2,5;73,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;73,5;2,5;;;;;;;0;0;49;56;Houston Dynamo II;2996;DR;1,0
2728617345;486;1;2;49;58;5icuo8utnztpsd9l03gdd68dl;1;73,5;2,5;2024-09-30T03:12:07.134Z;2024-09-30T03:12:09Z;[{'id': 5256387359, 'qualifierId': 212, 'value': '15.7'}, {'id': 5256387357, 'qualifierId': 141, 'value': '13.0'}, {'id': 5256387353, 'qualifierId': 56, 'value': 'Right'}, {'id': 5256387355, 'qualifierId': 140, 'value': '86.8'}, {'id': 5256387363, 'qualifierId': 213, 'value': '0.47'}];s9a51dj3nkad2e53b2jbgl5g;S. Gomez;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;15,7;0,47;;13,0;86,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;86,8;13,0;;;;;;;0;0;49;58;Houston Dynamo II;2998;AMR;1,0
