id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_Involved;value_Resume;value_JerseyNumber;value_TeamKit;value_TeamPlayerFormation;value_TeamFormation;value_Captain;value_DirectionOfPlay;value_Angle;value_PassEndY;value_KickOff;value_Length;value_PassEndX;value_Zone;value_Cross;value_Chipped;value_OutOfPlay;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_LongBall;value_DeletedEventType;value_Offensive;value_Defensive;value_FlickOn;value_HeadPass;value_Left;value_Right;value_CornerTaken;value_InSwinger;value_Head;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_IntendedTackleTarget;value_BlockedPass;value_BlockedCross;value_Launch;value_NextEventGoalKick;value_Low;value_GoalKick;value_LayOff;value_KeeperThrow;value_RelatedEventId;value_TacticalFoul;value_YellowCard;value_HighClaim;value_NotVisible;value_SwitchOfPlay;value_RecklessOffence;value_IntentionalAssist;value_Assist;value_Assisted;value_GoalmouthY;value_FirstTouch;value_HighRight;value_BoxCentre;value_GoalmouthZ;value_GkY;value_RightFooted;value_RegularPlay;value_GkX;value_BigChance;value_Volley;value_Overrun;value_BoxLeft;value_BlockedX;value_BlockedY;value_Blocked;value_LowCentre;value_DefBlock;value_LeftFooted;value_OutOfBoxCentre;value_IndividualPlay;value_Shove/Push;value_2NdAssist;value_SmallBoxCentre;value_GoalShotTimestamp;value_GoalShotGameClock;value_2NdAssisted;value_2NdRelatedEventId;value_LowRight;value_Diving;value_ParriedDanger;value_Hands;value_LowLeft;value_BoxDeepLeft;value_Standing;value_Collected;value_OtherBodyPart;value_NotPastGoalLine;value_MisHit;value_CloseRight;value_ParriedSafe;value_ShirtPull/Holding;value_Minutes;value_ThroughBall;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_NotAssisted;value_FromCorner;value_High;value_Injury;value_InjuredPlayerId;value_GkKickFromHands;value_TempMissed;value_PlayersCaughtOffside;value_Indirect;value_HighCentre;value_Reaching;value_SixYardBlocked;value_OtherObstacle;value_RefereeDelay;value_OtherReason;value_CloseHigh;value_OverhitCross;value_SetPiece;value_OutSwinger;value_HitWoodwork;value_HitRightPost;value_HighLeft;value_TimeWasting;value_GoesToPenalties;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_Weak;value_HitLeftPost;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_CoachTypes;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2705717029;159;1;1;12;29;29nx7yxy1rdqv2oobqn5pjf8p;1;57,3;33,6;2024-08-03T23:16:28.566Z;2024-08-03T23:16:31Z;[{'id': 5130643453, 'qualifierId': 140, 'value': '55.6'}, {'id': 5130643451, 'qualifierId': 56, 'value': 'Center'}, {'id': 5130643455, 'qualifierId': 141, 'value': '63.4'}, {'id': 5130643459, 'qualifierId': 213, 'value': '1.66'}, {'id': 5130643457, 'qualifierId': 212, 'value': '20.3'}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;efj24dofghm1xmxasfw3r2z9w;Pass;;;;;;;;;;1,66;63,4;;20,3;55,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;55,6;63,4;;;;;;;;0;12;29;Chattanooga;749;MC;1,0
2705717053;160;1;1;12;32;29nx7yxy1rdqv2oobqn5pjf8p;1;55,6;63,2;2024-08-03T23:16:31.477Z;2024-08-03T23:16:33Z;[{'id': 5130643559, 'qualifierId': 213, 'value': '3.58'}, {'id': 5130643557, 'qualifierId': 212, 'value': '16.3'}, {'id': 5130643553, 'qualifierId': 141, 'value': '53.0'}, {'id': 5130643549, 'qualifierId': 140, 'value': '41.6'}, {'id': 5130643545, 'qualifierId': 56, 'value': 'Back'}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;;efj24dofghm1xmxasfw3r2z9w;Pass;;;;;;;;;;3,58;53,0;;16,3;41,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;41,6;53,0;;;;;;;;0;12;32;Chattanooga;752;DC;1,0
2705717085;161;1;1;12;34;29nx7yxy1rdqv2oobqn5pjf8p;1;41,4;52,8;2024-08-03T23:16:33.781Z;2024-08-03T23:16:37Z;[{'id': 5130643743, 'qualifierId': 140, 'value': '55.4'}, {'id': 5130643745, 'qualifierId': 141, 'value': '38.4'}, {'id': 5130643749, 'qualifierId': 213, 'value': '5.70'}, {'id': 5130643747, 'qualifierId': 212, 'value': '17.7'}, {'id': 5130643741, 'qualifierId': 56, 'value': 'Center'}];2figny7hhxiw29vizhlyta3o4;Ythallo;;;efj24dofghm1xmxasfw3r2z9w;Pass;;;;;;;;;;5,7;38,4;;17,7;55,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;55,4;38,4;;;;;;;;0;12;34;Chattanooga;754;DC;1,0
2705717143;162;1;1;12;38;29nx7yxy1rdqv2oobqn5pjf8p;1;57,3;39,0;2024-08-03T23:16:37.574Z;2024-08-03T23:16:44Z;[{'id': 5130644043, 'qualifierId': 141, 'value': '94.9'}, {'id': 5130644037, 'qualifierId': 155}, {'id': 5130644039, 'qualifierId': 56, 'value': 'Left'}, {'id': 5130644045, 'qualifierId': 212, 'value': '41.0'}, {'id': 5130644049, 'qualifierId': 1}, {'id': 5130644047, 'qualifierId': 213, 'value': '1.19'}, {'id': 5130644041, 'qualifierId': 140, 'value': '72.0'}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;efj24dofghm1xmxasfw3r2z9w;Pass;;;;;;;;;;1,19;94,9;;41,0;72,0;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;72,0;94,9;;;;;;;;0;12;38;Chattanooga;758;MC;1,0
2705717157;163;1;1;12;45;29nx7yxy1rdqv2oobqn5pjf8p;1;76,3;93,2;2024-08-03T23:16:44.694Z;2024-08-03T23:16:48Z;[{'id': 5130644153, 'qualifierId': 141, 'value': '88.2'}, {'id': 5130644149, 'qualifierId': 56, 'value': 'Left'}, {'id': 5130644151, 'qualifierId': 140, 'value': '62.9'}, {'id': 5130644155, 'qualifierId': 212, 'value': '14.5'}, {'id': 5130644157, 'qualifierId': 213, 'value': '3.38'}];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;;efj24dofghm1xmxasfw3r2z9w;Pass;;;;;;;;;;3,38;88,2;;14,5;62,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;62,9;88,2;;;;;;;;0;12;45;Chattanooga;765;ML;1,0
2705717167;164;1;1;12;48;29nx7yxy1rdqv2oobqn5pjf8p;1;63,6;88,2;2024-08-03T23:16:47.990Z;2024-08-03T23:16:50Z;[{'id': 5130644207, 'qualifierId': 141, 'value': '96.1'}, {'id': 5130644209, 'qualifierId': 212, 'value': '11.6'}, {'id': 5130644205, 'qualifierId': 140, 'value': '73.4'}, {'id': 5130644211, 'qualifierId': 213, 'value': '0.48'}, {'id': 5130644203, 'qualifierId': 56, 'value': 'Left'}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;;efj24dofghm1xmxasfw3r2z9w;Pass;;;;;;;;;;0,48;96,1;;11,6;73,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;73,4;96,1;;;;;;;;0;12;48;Chattanooga;768;DC;1,0
2705717179;165;1;1;12;50;29nx7yxy1rdqv2oobqn5pjf8p;1;73,5;95,4;2024-08-03T23:16:50.054Z;2024-08-03T23:16:52Z;[{'id': 5130644273, 'qualifierId': 213, 'value': '3.55'}, {'id': 5130644271, 'qualifierId': 212, 'value': '12.8'}, {'id': 5130644269, 'qualifierId': 141, 'value': '87.9'}, {'id': 5130644265, 'qualifierId': 56, 'value': 'Left'}, {'id': 5130644267, 'qualifierId': 140, 'value': '62.3'}];bje8wvncnbbx5w0l08uno88ru;M. Catavolo;;;efj24dofghm1xmxasfw3r2z9w;Pass;;;;;;;;;;3,55;87,9;;12,8;62,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;62,3;87,9;;;;;;;;0;12;50;Chattanooga;770;FW;1,0
2705717221;166;1;1;12;55;29nx7yxy1rdqv2oobqn5pjf8p;1;62,7;86,3;2024-08-03T23:16:54.790Z;2024-08-03T23:16:56Z;[{'id': 5130644473, 'qualifierId': 56, 'value': 'Center'}, {'id': 5130644481, 'qualifierId': 213, 'value': '3.90'}, {'id': 5130644477, 'qualifierId': 141, 'value': '76.2'}, {'id': 5130644479, 'qualifierId': 212, 'value': '10.0'}, {'id': 5130644475, 'qualifierId': 140, 'value': '55.8'}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;;efj24dofghm1xmxasfw3r2z9w;Pass;;;;;;;;;;3,9;76,2;;10,0;55,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;55,8;76,2;;;;;;;;0;12;55;Chattanooga;775;DC;1,0
2705717253;167;1;1;12;56;29nx7yxy1rdqv2oobqn5pjf8p;1;57,0;70,6;2024-08-03T23:16:55.941Z;2024-08-03T23:16:58Z;[{'id': 5130644639, 'qualifierId': 212, 'value': '24.7'}, {'id': 5130644635, 'qualifierId': 141, 'value': '37.6'}, {'id': 5130644641, 'qualifierId': 213, 'value': '4.28'}, {'id': 5130644629, 'qualifierId': 140, 'value': '47.1'}, {'id': 5130644625, 'qualifierId': 56, 'value': 'Back'}];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;efj24dofghm1xmxasfw3r2z9w;Pass;;;;;;;;;;4,28;37,6;;24,7;47,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;47,1;37,6;;;;;;;;0;12;56;Chattanooga;776;MC;1,0
2705717269;168;1;1;12;58;29nx7yxy1rdqv2oobqn5pjf8p;1;46,9;36,1;2024-08-03T23:16:58.182Z;2024-08-03T23:17:00Z;[{'id': 5130644699, 'qualifierId': 140, 'value': '59.7'}, {'id': 5130644703, 'qualifierId': 212, 'value': '23.9'}, {'id': 5130644701, 'qualifierId': 141, 'value': '7.0'}, {'id': 5130644697, 'qualifierId': 56, 'value': 'Right'}, {'id': 5130644705, 'qualifierId': 213, 'value': '5.31'}];7z57s6veqr3k87quyd6i7fgx6;M. Fisher;;;efj24dofghm1xmxasfw3r2z9w;Pass;;;;;;;;;;5,31;7,0;;23,9;59,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;59,7;7,0;;;;;;;;0;12;58;Chattanooga;778;DL;1,0
2705717275;169;1;1;13;0;29nx7yxy1rdqv2oobqn5pjf8p;1;62,3;7,5;2024-08-03T23:17:00.006Z;2024-08-03T23:17:01Z;[{'id': 5130644739, 'qualifierId': 140, 'value': '56.9'}, {'id': 5130644743, 'qualifierId': 212, 'value': '15.6'}, {'id': 5130644741, 'qualifierId': 141, 'value': '28.8'}, {'id': 5130644737, 'qualifierId': 56, 'value': 'Center'}, {'id': 5130644745, 'qualifierId': 213, 'value': '1.94'}];5qfwg7j8xrfv19ouu4gvrs00k;N. Edwards;;;efj24dofghm1xmxasfw3r2z9w;Pass;;;;;;;;;;1,94;28,8;;15,6;56,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;56,9;28,8;;;;;;;;0;13;0;Chattanooga;780;DR;1,0
2705717305;170;1;1;13;1;29nx7yxy1rdqv2oobqn5pjf8p;1;57,2;27,8;2024-08-03T23:17:01.350Z;2024-08-03T23:17:04Z;[{'id': 5130644903, 'qualifierId': 56, 'value': 'Back'}, {'id': 5130644911, 'qualifierId': 213, 'value': '3.73'}, {'id': 5130644905, 'qualifierId': 140, 'value': '47.0'}, {'id': 5130644909, 'qualifierId': 212, 'value': '12.9'}, {'id': 5130644907, 'qualifierId': 141, 'value': '17.2'}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;efj24dofghm1xmxasfw3r2z9w;Pass;;;;;;;;;;3,73;17,2;;12,9;47,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;47,0;17,2;;;;;;;;0;13;1;Chattanooga;781;MC;1,0
2705717347;171;1;1;13;4;29nx7yxy1rdqv2oobqn5pjf8p;1;45,5;19,2;2024-08-03T23:17:04.118Z;2024-08-03T23:17:08Z;[{'id': 5130645151, 'qualifierId': 56, 'value': 'Back'}, {'id': 5130645153, 'qualifierId': 140, 'value': '39.9'}, {'id': 5130645159, 'qualifierId': 213, 'value': '1.81'}, {'id': 5130645155, 'qualifierId': 141, 'value': '54.7'}, {'id': 5130645157, 'qualifierId': 212, 'value': '24.8'}];7z57s6veqr3k87quyd6i7fgx6;M. Fisher;;;efj24dofghm1xmxasfw3r2z9w;Pass;;;;;;;;;;1,81;54,7;;24,8;39,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;39,9;54,7;;;;;;;;0;13;4;Chattanooga;784;DL;1,0
2705717357;172;1;1;13;9;29nx7yxy1rdqv2oobqn5pjf8p;1;53,5;58,7;2024-08-03T23:17:08.694Z;2024-08-03T23:17:10Z;[{'id': 5130645231, 'qualifierId': 56, 'value': 'Center'}, {'id': 5130645233, 'qualifierId': 140, 'value': '56.0'}, {'id': 5130645235, 'qualifierId': 141, 'value': '46.9'}, {'id': 5130645239, 'qualifierId': 213, 'value': '5.03'}, {'id': 5130645237, 'qualifierId': 212, 'value': '8.4'}];2figny7hhxiw29vizhlyta3o4;Ythallo;;;efj24dofghm1xmxasfw3r2z9w;Pass;;;;;;;;;;5,03;46,9;;8,4;56,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;56,0;46,9;;;;;;;;0;13;9;Chattanooga;789;DC;1,0
2705717403;173;1;1;13;10;29nx7yxy1rdqv2oobqn5pjf8p;1;57,7;44,2;2024-08-03T23:17:10.374Z;2024-08-03T23:17:16Z;[{'id': 5130645477, 'qualifierId': 140, 'value': '70.8'}, {'id': 5130645483, 'qualifierId': 213, 'value': '5.52'}, {'id': 5130645481, 'qualifierId': 212, 'value': '19.0'}, {'id': 5130645475, 'qualifierId': 56, 'value': 'Center'}, {'id': 5130645479, 'qualifierId': 141, 'value': '24.9'}];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;efj24dofghm1xmxasfw3r2z9w;Pass;;;;;;;;;;5,52;24,9;;19,0;70,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;70,8;24,9;;;;;;;;0;13;10;Chattanooga;790;MC;1,0
2705717425;174;1;1;13;16;29nx7yxy1rdqv2oobqn5pjf8p;1;66,6;32,1;2024-08-03T23:17:16.006Z;2024-08-03T23:17:20Z;[{'id': 5130645659, 'qualifierId': 141, 'value': '30.9'}, {'id': 5130645655, 'qualifierId': 56, 'value': 'Center'}, {'id': 5130645657, 'qualifierId': 140, 'value': '78.9'}, {'id': 5130645663, 'qualifierId': 213, 'value': '6.22'}, {'id': 5130645661, 'qualifierId': 212, 'value': '12.9'}];6xu5v7x5zge1k83w40mmbxyzu;H. Ayari;;;efj24dofghm1xmxasfw3r2z9w;Pass;;;;;;;;;;6,22;30,9;;12,9;78,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;78,9;30,9;;;;;;;;0;13;16;Chattanooga;796;MR;1,0
2705717439;175;1;1;13;20;29nx7yxy1rdqv2oobqn5pjf8p;1;76,5;30,5;2024-08-03T23:17:20.198Z;2024-08-03T23:17:23Z;[{'id': 5130645769, 'qualifierId': 140, 'value': '68.2'}, {'id': 5130645767, 'qualifierId': 56, 'value': 'Right'}, {'id': 5130645775, 'qualifierId': 213, 'value': '4.19'}, {'id': 5130645773, 'qualifierId': 212, 'value': '17.4'}, {'id': 5130645771, 'qualifierId': 141, 'value': '8.3'}];dqxh3f9qy6lhrwabvnbb6erro;A. Dumitru;;;efj24dofghm1xmxasfw3r2z9w;Pass;;;;;;;;;;4,19;8,3;;17,4;68,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;68,2;8,3;;;;;;;;0;13;20;Chattanooga;800;FW;1,0
2705717493;176;1;1;13;24;29nx7yxy1rdqv2oobqn5pjf8p;1;68,1;8,6;2024-08-03T23:17:23.878Z;2024-08-03T23:17:32Z;[{'id': 5130646153, 'qualifierId': 141, 'value': '17.2'}, {'id': 5130646151, 'qualifierId': 140, 'value': '61.4'}, {'id': 5130646149, 'qualifierId': 56, 'value': 'Right'}, {'id': 5130646157, 'qualifierId': 213, 'value': '2.45'}, {'id': 5130646155, 'qualifierId': 212, 'value': '9.1'}];5qfwg7j8xrfv19ouu4gvrs00k;N. Edwards;;;efj24dofghm1xmxasfw3r2z9w;Pass;;;;;;;;;;2,45;17,2;;9,1;61,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;61,4;17,2;;;;;;;;0;13;24;Chattanooga;804;DR;1,0
2705717503;177;1;1;13;32;29nx7yxy1rdqv2oobqn5pjf8p;1;40,8;19,6;2024-08-03T23:17:32.326Z;2024-08-03T23:17:33Z;[{'id': 5130646211, 'qualifierId': 141, 'value': '21.6'}, {'id': 5130646221, 'qualifierId': 213, 'value': '0.07'}, {'id': 5130646209, 'qualifierId': 140, 'value': '58.9'}, {'id': 5130646217, 'qualifierId': 212, 'value': '19.1'}, {'id': 5130646207, 'qualifierId': 56, 'value': 'Center'}];7z57s6veqr3k87quyd6i7fgx6;M. Fisher;;;efj24dofghm1xmxasfw3r2z9w;Pass;;;;;;;;;;0,07;21,6;;19,1;58,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;58,9;21,6;;;;;;;;0;13;32;Chattanooga;812;DL;1,0
2705717509;178;1;1;13;34;29nx7yxy1rdqv2oobqn5pjf8p;1;65,1;19,6;2024-08-03T23:17:33.719Z;2024-08-03T23:17:34Z;[{'id': 5130646285, 'qualifierId': 213, 'value': '4.13'}, {'id': 5130646279, 'qualifierId': 140, 'value': '59.3'}, {'id': 5130646283, 'qualifierId': 212, 'value': '11.1'}, {'id': 5130646281, 'qualifierId': 141, 'value': '5.9'}, {'id': 5130646277, 'qualifierId': 56, 'value': 'Right'}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;efj24dofghm1xmxasfw3r2z9w;Pass;;;;;;;;;;4,13;5,9;;11,1;59,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;59,3;5,9;;;;;;;;0;13;34;Chattanooga;814;MC;1,0
2705717525;179;1;1;13;35;29nx7yxy1rdqv2oobqn5pjf8p;1;60,0;6,0;2024-08-03T23:17:34.871Z;2024-08-03T23:17:36Z;[{'id': 5130646417, 'qualifierId': 141, 'value': '5.9'}, {'id': 5130646421, 'qualifierId': 213, 'value': '6.28'}, {'id': 5130646419, 'qualifierId': 212, 'value': '15.6'}, {'id': 5130646415, 'qualifierId': 140, 'value': '74.9'}, {'id': 5130646413, 'qualifierId': 56, 'value': 'Right'}];5qfwg7j8xrfv19ouu4gvrs00k;N. Edwards;;;efj24dofghm1xmxasfw3r2z9w;Pass;;;;;;;;;;6,28;5,9;;15,6;74,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;74,9;5,9;;;;;;;;0;13;35;Chattanooga;815;DR;1,0
2705717547;180;1;1;13;36;29nx7yxy1rdqv2oobqn5pjf8p;1;78,4;7,1;2024-08-03T23:17:36.407Z;2024-08-03T23:17:39Z;[{'id': 5130646593, 'qualifierId': 212, 'value': '15.0'}, {'id': 5130646591, 'qualifierId': 141, 'value': '29.1'}, {'id': 5130646595, 'qualifierId': 213, 'value': '1.53'}, {'id': 5130646587, 'qualifierId': 56, 'value': 'Center'}, {'id': 5130646589, 'qualifierId': 140, 'value': '79.0'}];dqxh3f9qy6lhrwabvnbb6erro;A. Dumitru;;;efj24dofghm1xmxasfw3r2z9w;Pass;;;;;;;;;;1,53;29,1;;15,0;79,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;79,0;29,1;;;;;;;;0;13;36;Chattanooga;816;FW;1,0
2705717549;87;45;1;13;38;cwnjxlibb02fuh0vwgvac6h45;0;18,8;68,2;2024-08-03T23:17:37.675Z;2024-08-03T23:51:33Z;[{'id': 5130646733, 'qualifierId': 233, 'value': '181'}, {'id': 5130646607, 'qualifierId': 56, 'value': 'Back'}, {'id': 5130646609, 'qualifierId': 285}];5m8hxfvza21t4wfe6v0a18etw;L. García;;;efj24dofghm1xmxasfw3r2z9w;Challenge;;;;;;;;;;;;;;;;;;;181,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;13;38;Toronto II;818;AMC;1,0
2705717563;181;3;1;13;38;29nx7yxy1rdqv2oobqn5pjf8p;1;81,2;31,8;2024-08-03T23:17:37.675Z;2024-08-03T23:49:44Z;[{'id': 5130646723, 'qualifierId': 233, 'value': '87'}, {'id': 5130646699, 'qualifierId': 56, 'value': 'Center'}, {'id': 5130646701, 'qualifierId': 286}];6xu5v7x5zge1k83w40mmbxyzu;H. Ayari;;;efj24dofghm1xmxasfw3r2z9w;Take On;;;;;;;;;;;;;;;;;;;87,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;;0;13;38;Chattanooga;818;MR;1,0
