id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_Involved;value_Captain;value_Resume;value_TeamFormation;value_TeamKit;value_JerseyNumber;value_PlayerPosition;value_TeamPlayerFormation;value_DirectionOfPlay;value_Zone;value_Angle;value_PassEndX;value_PassEndY;value_KickOff;value_Length;value_Launch;value_LongBall;value_HeadPass;value_PlayersCaughtOffside;value_FreeKickTaken;value_Indirect;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_NextEventThrowIn;value_ThrowIn;value_Chipped;value_OutOfPlay;value_Left;value_InSwinger;value_CornerTaken;value_Cross;value_Head;value_NextEventGoalKick;value_High;value_GoalKick;value_AttemptedTackle;value_Direct;value_Foul;value_DeletedEventType;value_IntendedTackleTarget;value_IntentionalAssist;value_Assist;value_GkX;value_GoalmouthZ;value_GkY;value_Assisted;value_FirstTouch;value_RightFooted;value_RegularPlay;value_GoalmouthY;value_BoxRight;value_RelatedEventId;value_KeeperThrow;value_FlickOn;value_NotVisible;value_SwitchOfPlay;value_HighRight;value_FantasyAssistType;value_FantasyAssistedBy;value_GoalShotGameClock;value_SwerveLeft;value_GoalShotTimestamp;value_FantasyAssistId;value_FantasyAssistTeam;value_FreeKick;value_NotAssisted;value_OutOfBoxCentre;value_Overrun;value_BlockedPass;value_BlockedX;value_BlockedY;value_LowRight;value_IndividualPlay;value_Diving;value_Hands;value_Collected;value_OverArm;value_ShirtPull/Holding;value_Stooping;value_ThroughBall;value_ProfessionalFoulLastMan;value_RedCard;value_Right;value_LowCentre;value_SmallBoxCentre;value_BigChance;value_SetPiece;value_RecklessOffence;value_YellowCard;value_Low;value_FromCorner;value_SmallBoxRight;value_CloseLeft;value_LeftFooted;value_BoxCentre;value_LayOff;value_AdvantagePlayed;value_Injury;value_InjuredPlayerId;value_GkHoof;value_Minutes;value_Blocked;value_DefBlock;value_GkKickFromHands;value_EndType;value_LeadingToGoal;value_RelatedError1Id;value_BoxLeft;value_Shove/Push;value_ViolentConduct;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_TacticalFoul;value_HighLeft;value_OutOfBoxDeepRight;value_Volley;value_Standing;value_HighCentre;value_ParriedSafe;value_LowLeft;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2708387929;213;1;1;24;36;29nx7yxy1rdqv2oobqn5pjf8p;1;26,1;12,9;2024-08-12T00:00:25.464Z;2024-08-12T00:00:28Z;[{'id': 5145361919, 'qualifierId': 140, 'value': '33.8'}, {'id': 5145361923, 'qualifierId': 212, 'value': '14.6'}, {'id': 5145361917, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145361925, 'qualifierId': 213, 'value': '0.98'}, {'id': 5145361921, 'qualifierId': 141, 'value': '30.7'}];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;emo8oybv35rtyjfbr3x1frxn8;Pass;;;;;;;;;;;0,98;33,8;30,7;;14,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;33,8;30,7;;;;;;;0;0;24;36;Atlanta United II;1476;DC;1,0
2708387941;214;1;1;24;39;29nx7yxy1rdqv2oobqn5pjf8p;1;33,8;30,7;2024-08-12T00:00:27.895Z;2024-08-12T00:00:30Z;[{'id': 5145361999, 'qualifierId': 213, 'value': '0.53'}, {'id': 5145361993, 'qualifierId': 140, 'value': '45.5'}, {'id': 5145361997, 'qualifierId': 212, 'value': '14.2'}, {'id': 5145361995, 'qualifierId': 141, 'value': '41.2'}, {'id': 5145361991, 'qualifierId': 56, 'value': 'Back'}];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;emo8oybv35rtyjfbr3x1frxn8;Pass;;;;;;;;;;;0,53;45,5;41,2;;14,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;45,5;41,2;;;;;;;0;0;24;39;Atlanta United II;1479;MC;1,0
2708387951;215;1;1;24;42;29nx7yxy1rdqv2oobqn5pjf8p;0;54,1;41,0;2024-08-12T00:00:30.584Z;2024-08-12T00:00:33Z;[{'id': 5145362047, 'qualifierId': 141, 'value': '45.2'}, {'id': 5145362051, 'qualifierId': 213, 'value': '0.10'}, {'id': 5145362043, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145362081, 'qualifierId': 4}, {'id': 5145362045, 'qualifierId': 140, 'value': '80.3'}, {'id': 5145362049, 'qualifierId': 212, 'value': '27.7'}];c760g3hvhvi7nra7gpdrynn1m;J. Altobelli;;emo8oybv35rtyjfbr3x1frxn8;Pass;;;;;;;;;;;0,1;80,3;45,2;;27,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;80,3;45,2;;;;;;;0;0;24;42;Atlanta United II;1482;FWL;1,0
2708387965;210;49;1;24;45;erwnez7ksfkns4dqmyr1fhbe;1;20,3;50,4;2024-08-12T00:00:34.113Z;2024-08-12T00:00:34Z;[];f1e7n1pmjklbr35g7uuqdr78q;J. Hibbert;;emo8oybv35rtyjfbr3x1frxn8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;24;45;Toronto II;1485;GK;1,0
2708387985;211;1;1;24;47;erwnez7ksfkns4dqmyr1fhbe;1;14,7;47,0;2024-08-12T00:00:36.467Z;2024-08-12T00:00:38Z;[{'id': 5145362209, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145362217, 'qualifierId': 213, 'value': '5.38'}, {'id': 5145362213, 'qualifierId': 141, 'value': '37.1'}, {'id': 5145362211, 'qualifierId': 140, 'value': '19.8'}, {'id': 5145362215, 'qualifierId': 212, 'value': '8.6'}];f1e7n1pmjklbr35g7uuqdr78q;J. Hibbert;;emo8oybv35rtyjfbr3x1frxn8;Pass;;;;;;;;;;;5,38;19,8;37,1;;8,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;19,8;37,1;;;;;;;0;0;24;47;Toronto II;1487;GK;1,0
2708387999;212;1;1;24;49;erwnez7ksfkns4dqmyr1fhbe;1;20,3;37,0;2024-08-12T00:00:38.280Z;2024-08-12T00:00:41Z;[{'id': 5145362277, 'qualifierId': 140, 'value': '28.9'}, {'id': 5145362283, 'qualifierId': 213, 'value': '5.14'}, {'id': 5145362279, 'qualifierId': 141, 'value': '7.7'}, {'id': 5145362275, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145362281, 'qualifierId': 212, 'value': '21.9'}];8pzkxfe5txe71u08n67d8k1uy;E. Morales;;emo8oybv35rtyjfbr3x1frxn8;Pass;;;;;;;;;;;5,14;28,9;7,7;;21,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;28,9;7,7;;;;;;;0;0;24;49;Toronto II;1489;DL;1,0
2708388007;213;1;1;24;52;erwnez7ksfkns4dqmyr1fhbe;1;29,8;6,7;2024-08-12T00:00:41.417Z;2024-08-12T00:00:43Z;[{'id': 5145362343, 'qualifierId': 213, 'value': '2.28'}, {'id': 5145362341, 'qualifierId': 212, 'value': '12.0'}, {'id': 5145362335, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145362339, 'qualifierId': 141, 'value': '20.1'}, {'id': 5145362337, 'qualifierId': 140, 'value': '22.4'}];5c7gqtyra887hjyg502tvzn1m;M. Edwards;;emo8oybv35rtyjfbr3x1frxn8;Pass;;;;;;;;;;;2,28;22,4;20,1;;12,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;22,4;20,1;;;;;;;0;0;24;52;Toronto II;1492;DR;1,0
2708388013;214;1;1;24;55;erwnez7ksfkns4dqmyr1fhbe;1;22,0;24,7;2024-08-12T00:00:43.623Z;2024-08-12T00:00:45Z;[{'id': 5145362367, 'qualifierId': 140, 'value': '25.0'}, {'id': 5145362371, 'qualifierId': 212, 'value': '9.9'}, {'id': 5145362365, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145362369, 'qualifierId': 141, 'value': '38.5'}, {'id': 5145362373, 'qualifierId': 213, 'value': '1.25'}];8pzkxfe5txe71u08n67d8k1uy;E. Morales;;emo8oybv35rtyjfbr3x1frxn8;Pass;;;;;;;;;;;1,25;25,0;38,5;;9,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;25,0;38,5;;;;;;;0;0;24;55;Toronto II;1495;DL;1,0
2708388025;215;1;1;24;56;erwnez7ksfkns4dqmyr1fhbe;1;25,2;39,7;2024-08-12T00:00:45.128Z;2024-08-12T00:00:48Z;[{'id': 5145362443, 'qualifierId': 212, 'value': '17.1'}, {'id': 5145362441, 'qualifierId': 141, 'value': '63.3'}, {'id': 5145362439, 'qualifierId': 140, 'value': '19.7'}, {'id': 5145362445, 'qualifierId': 213, 'value': '1.92'}, {'id': 5145362437, 'qualifierId': 56, 'value': 'Back'}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;emo8oybv35rtyjfbr3x1frxn8;Pass;;;;;;;;;;;1,92;19,7;63,3;;17,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;19,7;63,3;;;;;;;0;0;24;56;Toronto II;1496;MC;1,0
2708388043;216;1;1;24;59;erwnez7ksfkns4dqmyr1fhbe;1;19,6;66,0;2024-08-12T00:00:47.953Z;2024-08-12T00:00:52Z;[{'id': 5145362579, 'qualifierId': 140, 'value': '30.8'}, {'id': 5145362583, 'qualifierId': 212, 'value': '21.8'}, {'id': 5145362581, 'qualifierId': 141, 'value': '93.0'}, {'id': 5145362577, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145362585, 'qualifierId': 213, 'value': '1.00'}];2iz7apzo49byqz0ws65h9d7v8;K. Moore;;emo8oybv35rtyjfbr3x1frxn8;Pass;;;;;;;;;;;1,0;30,8;93,0;;21,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;30,8;93,0;;;;;;;0;0;24;59;Toronto II;1499;DC;1,0
2708388059;217;1;1;25;3;erwnez7ksfkns4dqmyr1fhbe;1;32,2;95,3;2024-08-12T00:00:52.337Z;2024-08-12T00:00:58Z;[{'id': 5145362739, 'qualifierId': 213, 'value': '4.57'}, {'id': 5145362735, 'qualifierId': 141, 'value': '76.7'}, {'id': 5145362733, 'qualifierId': 140, 'value': '30.5'}, {'id': 5145362737, 'qualifierId': 212, 'value': '12.8'}, {'id': 5145362731, 'qualifierId': 56, 'value': 'Back'}];94xmd8kr3t9wghaf95xnyphey;Pedro Amador;;emo8oybv35rtyjfbr3x1frxn8;Pass;;;;;;;;;;;4,57;30,5;76,7;;12,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;30,5;76,7;;;;;;;0;0;25;3;Toronto II;1503;DC;1,0
2708388071;218;1;1;25;10;erwnez7ksfkns4dqmyr1fhbe;0;27,1;62,3;2024-08-12T00:00:58.837Z;2024-08-12T00:01:04Z;[{'id': 5145362821, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145362825, 'qualifierId': 141, 'value': '30.7'}, {'id': 5145362823, 'qualifierId': 140, 'value': '67.0'}, {'id': 5145362827, 'qualifierId': 212, 'value': '47.1'}, {'id': 5145362831, 'qualifierId': 1}, {'id': 5145362829, 'qualifierId': 213, 'value': '5.81'}, {'id': 5145362819, 'qualifierId': 155}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;emo8oybv35rtyjfbr3x1frxn8;Pass;;;;;;;;;;;5,81;67,0;30,7;;47,1;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;67,0;30,7;;;;;;;0;0;25;10;Toronto II;1510;MC;1,0
2708388077;219;4;1;25;14;erwnez7ksfkns4dqmyr1fhbe;1;70,4;34,4;2024-08-12T00:01:03.430Z;2024-08-12T00:01:11Z;[{'id': 5145362991, 'qualifierId': 13}, {'id': 5145363017, 'qualifierId': 233, 'value': '216'}, {'id': 5145362995, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145362993, 'qualifierId': 295}, {'id': 5145362997, 'qualifierId': 152}, {'id': 5145362999, 'qualifierId': 286}];a63su8pudaernrvj1fi9006qc;L. Brennan;;emo8oybv35rtyjfbr3x1frxn8;Foul;;;;;;;;;;;;;;;;;;;;;;1,0;216,0;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;25;14;Toronto II;1514;AMR;1,0
2708388067;216;4;1;25;14;29nx7yxy1rdqv2oobqn5pjf8p;0;29,6;65,6;2024-08-12T00:01:03.431Z;2024-08-12T00:01:24Z;[{'id': 5145363027, 'qualifierId': 233, 'value': '219'}, {'id': 5145362927, 'qualifierId': 152}, {'id': 5145362923, 'qualifierId': 295}, {'id': 5145362931, 'qualifierId': 285}, {'id': 5145363325, 'qualifierId': 55, 'value': '217'}, {'id': 5145362925, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145362921, 'qualifierId': 13}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;emo8oybv35rtyjfbr3x1frxn8;Foul;;;;;;;;;;;;;;;;;;;;;;;219,0;1,0;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;217,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;217,0;d8u6lnk9lmbrgv9obcshpec8a;0;0;25;14;Atlanta United II;1514;DC;1,0
2708388087;217;17;1;25;20;29nx7yxy1rdqv2oobqn5pjf8p;1;0,0;0,0;2024-08-12T00:01:09.239Z;2024-08-12T00:01:24Z;[{'id': 5145363291, 'qualifierId': 165}, {'id': 5145363289, 'qualifierId': 33}, {'id': 5145363293, 'qualifierId': 55, 'value': '216'}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;emo8oybv35rtyjfbr3x1frxn8;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;216,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;216,0;d8u6lnk9lmbrgv9obcshpec8a;0;0;25;20;Atlanta United II;1520;DC;1,0
2708388261;220;14;1;26;38;erwnez7ksfkns4dqmyr1fhbe;1;70,9;38,9;2024-08-12T00:02:27.015Z;2024-08-12T01:52:33Z;[{'id': 5145365811, 'qualifierId': 231, 'value': '48.6'}, {'id': 5145365805, 'qualifierId': 103, 'value': '36.1'}, {'id': 5145365801, 'qualifierId': 75}, {'id': 5145364343, 'qualifierId': 18}, {'id': 5145364341, 'qualifierId': 26}, {'id': 5145364345, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145365663, 'qualifierId': 20}, {'id': 5145365809, 'qualifierId': 230, 'value': '99.4'}, {'id': 5145365807, 'qualifierId': 458}, {'id': 5145365803, 'qualifierId': 102, 'value': '44.8'}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;emo8oybv35rtyjfbr3x1frxn8;Post;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99,4;36,1;48,6;;;1,0;;44,8;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;44,8;36.1;;;0;0;26;38;Toronto II;1598;AMC;1,0
2708388269;221;16;1;26;40;erwnez7ksfkns4dqmyr1fhbe;1;95,8;46,8;2024-08-12T00:02:28.633Z;2024-08-12T00:04:06Z;[{'id': 5145365393, 'qualifierId': 102, 'value': '49.4'}, {'id': 5145365407, 'qualifierId': 281, 'value': '1b9b97pxox77ia41cilqqm4iy'}, {'id': 5145365409, 'qualifierId': 282, 'value': '14156'}, {'id': 5145364631, 'qualifierId': 375, 'value': '26:39.867'}, {'id': 5145364627, 'qualifierId': 374, 'value': '2024-08-12 01:02:28.338'}, {'id': 5145365395, 'qualifierId': 103, 'value': '5.1'}, {'id': 5145365391, 'qualifierId': 78}, {'id': 5145365399, 'qualifierId': 458}, {'id': 5145364429, 'qualifierId': 16}, {'id': 5145364431, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145365397, 'qualifierId': 214}, {'id': 5145365403, 'qualifierId': 231, 'value': '43.9'}, {'id': 5145364621, 'qualifierId': 24}, {'id': 5145365413, 'qualifierId': 472, 'value': '220'}, {'id': 5145365401, 'qualifierId': 230, 'value': '99.8'}, {'id': 5145365405, 'qualifierId': 280, 'value': 'POST'}, {'id': 5145364623, 'qualifierId': 20}];2iz7apzo49byqz0ws65h9d7v8;K. Moore;;emo8oybv35rtyjfbr3x1frxn8;Goal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99,8;5,1;43,9;;;1,0;;49,4;;;;;;;;;;;;;220,0;14156,0;;1,0;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;49,4;5.1;;;0;1;26;40;Toronto II;1600;DC;1,0
2708388489;218;1;1;27;42;29nx7yxy1rdqv2oobqn5pjf8p;1;49,7;49,9;2024-08-12T00:03:30.985Z;2024-08-12T00:03:35Z;[{'id': 5145365719, 'qualifierId': 141, 'value': '64.3'}, {'id': 5145365717, 'qualifierId': 140, 'value': '26.9'}, {'id': 5145365723, 'qualifierId': 213, 'value': '2.75'}, {'id': 5145365715, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145365725, 'qualifierId': 279, 'value': 'G'}, {'id': 5145365721, 'qualifierId': 212, 'value': '25.9'}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;emo8oybv35rtyjfbr3x1frxn8;Pass;;;;;;;;;;;2,75;26,9;64,3;;25,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;26,9;64,3;;;;;;;0;0;27;42;Atlanta United II;1662;MC;1,0
2708388491;219;1;1;27;47;29nx7yxy1rdqv2oobqn5pjf8p;0;26,9;64,3;2024-08-12T00:03:35.511Z;2024-08-12T00:03:38Z;[{'id': 5145365731, 'qualifierId': 155}, {'id': 5145365817, 'qualifierId': 1}, {'id': 5145365735, 'qualifierId': 140, 'value': '71.9'}, {'id': 5145365737, 'qualifierId': 141, 'value': '20.0'}, {'id': 5145365733, 'qualifierId': 56, 'value': 'Right'}, {'id': 5145365741, 'qualifierId': 213, 'value': '5.72'}, {'id': 5145365739, 'qualifierId': 212, 'value': '56.0'}];2figny7hhxiw29vizhlyta3o4;Ythallo;;emo8oybv35rtyjfbr3x1frxn8;Pass;;;;;;;;;;;5,72;71,9;20,0;;56,0;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;71,9;20,0;;;;;;;0;0;27;47;Atlanta United II;1667;DC;1,0
2708388509;222;1;1;27;51;erwnez7ksfkns4dqmyr1fhbe;0;24,8;81,7;2024-08-12T00:03:39.472Z;2024-08-12T00:03:40Z;[{'id': 5145365887, 'qualifierId': 141, 'value': '73.0'}, {'id': 5145365883, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145365889, 'qualifierId': 212, 'value': '13.8'}, {'id': 5145365881, 'qualifierId': 3}, {'id': 5145365891, 'qualifierId': 213, 'value': '5.84'}, {'id': 5145365885, 'qualifierId': 140, 'value': '36.7'}];94xmd8kr3t9wghaf95xnyphey;Pedro Amador;;emo8oybv35rtyjfbr3x1frxn8;Pass;;;;;;;;;;;5,84;36,7;73,0;;13,8;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;36,7;73,0;;;;;;;0;0;27;51;Toronto II;1671;DC;1,0
2708388507;220;1;1;27;51;29nx7yxy1rdqv2oobqn5pjf8p;0;59,9;26,1;2024-08-12T00:03:39.574Z;2024-08-12T00:03:39Z;[{'id': 5145365855, 'qualifierId': 212, 'value': '10.8'}, {'id': 5145365849, 'qualifierId': 56, 'value': 'Right'}, {'id': 5145365853, 'qualifierId': 141, 'value': '16.5'}, {'id': 5145365857, 'qualifierId': 213, 'value': '5.63'}, {'id': 5145365851, 'qualifierId': 140, 'value': '68.1'}];7z57s6veqr3k87quyd6i7fgx6;M. Fisher;;emo8oybv35rtyjfbr3x1frxn8;Pass;;;;;;;;;;;5,63;68,1;16,5;;10,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;68,1;16,5;;;;;;;0;0;27;51;Atlanta United II;1671;FWR;1,0
2708388517;223;1;1;27;53;erwnez7ksfkns4dqmyr1fhbe;1;22,2;82,0;2024-08-12T00:03:41.627Z;2024-08-12T00:03:42Z;[{'id': 5145365929, 'qualifierId': 213, 'value': '0.34'}, {'id': 5145365925, 'qualifierId': 141, 'value': '87.4'}, {'id': 5145365921, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145365927, 'qualifierId': 212, 'value': '10.9'}, {'id': 5145365923, 'qualifierId': 140, 'value': '32.0'}];94xmd8kr3t9wghaf95xnyphey;Pedro Amador;;emo8oybv35rtyjfbr3x1frxn8;Pass;;;;;;;;;;;0,34;32,0;87,4;;10,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;32,0;87,4;;;;;;;0;0;27;53;Toronto II;1673;DC;1,0
2708388523;224;1;1;27;53;erwnez7ksfkns4dqmyr1fhbe;1;32,0;87,4;2024-08-12T00:03:42.445Z;2024-08-12T00:03:43Z;[{'id': 5145365963, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145365967, 'qualifierId': 141, 'value': '72.6'}, {'id': 5145365969, 'qualifierId': 212, 'value': '10.4'}, {'id': 5145365965, 'qualifierId': 140, 'value': '29.4'}, {'id': 5145365971, 'qualifierId': 213, 'value': '4.45'}];ah3swx80hoddr239t1r6qg2ga;T. Wolff;;emo8oybv35rtyjfbr3x1frxn8;Pass;;;;;;;;;;;4,45;29,4;72,6;;10,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;29,4;72,6;;;;;;;0;0;27;53;Toronto II;1673;AML;1,0
2708388533;225;1;1;27;54;erwnez7ksfkns4dqmyr1fhbe;0;29,4;72,6;2024-08-12T00:03:43.448Z;2024-08-12T00:03:44Z;[{'id': 5145366015, 'qualifierId': 236}, {'id': 5145366001, 'qualifierId': 140, 'value': '29.1'}, {'id': 5145365999, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145366005, 'qualifierId': 212, 'value': '4.8'}, {'id': 5145366021, 'qualifierId': 286}, {'id': 5145366003, 'qualifierId': 141, 'value': '65.5'}, {'id': 5145366007, 'qualifierId': 213, 'value': '4.65'}, {'id': 5145366017, 'qualifierId': 233, 'value': '221'}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;emo8oybv35rtyjfbr3x1frxn8;Pass;;;;;;;;;;;4,65;29,1;65,5;;4,8;;;;;;;1,0;221,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;29,1;65,5;;;;;;;0;0;27;54;Toronto II;1674;MC;1,0
