id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_TeamPlayerFormation;value_TeamFormation;value_Involved;value_Resume;value_Captain;value_JerseyNumber;value_PlayerPosition;value_DirectionOfPlay;value_KickOff;value_Angle;value_PassEndX;value_PassEndY;value_Zone;value_Length;value_Chipped;value_LongBall;value_OppositeRelatedEventId;value_Offensive;value_TakeOnOvertake;value_Defensive;value_TouchTypeClearance;value_LastLine;value_PullBack;value_Launch;value_Direct;value_Shove/Push;value_Foul;value_FreeKickTaken;value_DeletedEventType;value_IntendedTackleTarget;value_SwitchOfPlay;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_NextEventGoalKick;value_GoalKick;value_Low;value_FlickOn;value_HeadPass;value_AttemptedTackle;value_TouchTypePass;value_Cross;value_InSwinger;value_RightFooted;value_Head;value_TouchTypeControl;value_OutOfPlay;value_Left;value_Right;value_CornerTaken;value_LeftFooted;value_TakeOnSpace;value_OverhitCross;value_OutSwinger;value_IntentionalAssist;value_Assist;value_GkX;value_RelatedEventId;value_GoalmouthZ;value_FromCorner;value_GoalmouthY;value_BoxCentre;value_Assisted;value_GkY;value_FirstTouch;value_LayOff;value_BoxLeft;value_RegularPlay;value_CloseRight;value_NotVisible;value_NotPastGoalLine;value_BlockedY;value_Volley;value_BlockedX;value_BoxRight;value_Handball;value_YellowCard;value_RecklessOffence;value_Injury;value_InjuredPlayerId;value_LowRight;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_High;value_Defensive1V1;value_LowGkIntervention;value_KeeperThrow;value_RefereeDelay;value_DrinksBreak;value_NotAssisted;value_IndividualPlay;value_FollowsADribble;value_SwerveRight;value_OutOfBoxCentre;value_HighCentre;value_Diving;value_ParriedSafe;value_MediumGkIntervention;value_Hands;value_ThroughBall;value_Dissent;value_SecondYellow;value_LowLeft;value_SmallBoxLeft;value_SixYardBlocked;value_Blocked;value_DefBlock;value_ShirtPull/Holding;value_PlayersCaughtOffside;value_Indirect;value_SetPiece;value_MisHit;value_CloseLeft;value_HighGkIntervention;value_CloseHigh;value_Minutes;value_LowCentre;value_AerialFoul;value_EndType;value_FloatedCross;value_Straight;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_TimeWasting;value_TacticalFoul;value_Feet;value_ParriedDanger;value_Sliding;value_FantasyAssistedBy;value_OwnGoal;value_SmallBoxCentre;value_FantasyAssistType;value_FantasyAssistId;value_FantasyAssistTeam;value_Penalty;value_PenaltyTakerId;value_Scored;value_BigChance;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Overrun;value_OverArm;value_FairPlay;value_IncorrectOutOfPlayDecision;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2701114713;274;5;1;48;5;eo64tqkioegeb09iice2hf8bt;1;-0,4;66,4;2024-07-14T23:52:28.554Z;2024-07-14T23:53:38Z;[{'id': 5105146165, 'qualifierId': 233, 'value': '533'}, {'id': 5105146117, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105147097, 'qualifierId': 346}];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;;e1edqhif0vyptx2iy7bylej9w;Out;;;;;;;;;;;;;;;;;;533,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;;0;48;5;Tacoma Defiance;2885;MC;1,0
2701114705;533;5;1;48;5;5icuo8utnztpsd9l03gdd68dl;0;100,4;33,6;2024-07-14T23:52:28.554Z;2024-07-14T23:53:38Z;[{'id': 5105147099, 'qualifierId': 346}, {'id': 5105146111, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105146203, 'qualifierId': 233, 'value': '274'}];3007iihmvmlzgpgtxri3v3hg4;B. Bowen;;;e1edqhif0vyptx2iy7bylej9w;Out;;;;;;;;;;;;;;;;;;274,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;48;5;Vancouver Whitecaps II;2885;DC;1,0
2701114759;275;30;1;48;6;eo64tqkioegeb09iice2hf8bt;1;0,0;0,0;2024-07-14T23:52:29.893Z;2024-07-14T23:53:53Z;[{'id': 5105146397, 'qualifierId': 57, 'value': '0'}];;;;;e1edqhif0vyptx2iy7bylej9w;End;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;;0;48;6;Tacoma Defiance;2886;;
2701114761;534;30;1;48;6;5icuo8utnztpsd9l03gdd68dl;1;0,0;0,0;2024-07-14T23:52:29.893Z;2024-07-20T09:23:45Z;[{'id': 5105146403, 'qualifierId': 57, 'value': '0'}];;;;;e1edqhif0vyptx2iy7bylej9w;End;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;48;6;Vancouver Whitecaps II;2886;;
2701116365;276;32;2;45;0;eo64tqkioegeb09iice2hf8bt;1;0,0;0,0;2024-07-15T00:07:39.747Z;2024-07-18T12:32:59Z;[{'id': 5105155467, 'qualifierId': 127, 'value': 'Left to Right'}];;;;;e1edqhif0vyptx2iy7bylej9w;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;;0;45;0;Tacoma Defiance;2700;;
2701116369;535;32;2;45;0;5icuo8utnztpsd9l03gdd68dl;1;0,0;0,0;2024-07-15T00:07:39.747Z;2024-07-15T00:07:42Z;[{'id': 5105155485, 'qualifierId': 127, 'value': 'Right to Left'}];;;;;e1edqhif0vyptx2iy7bylej9w;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;45;0;Vancouver Whitecaps II;2700;;
2701116367;277;1;2;45;0;eo64tqkioegeb09iice2hf8bt;1;50,3;49,9;2024-07-15T00:07:39.748Z;2024-07-15T00:07:42Z;[{'id': 5105155473, 'qualifierId': 140, 'value': '33.9'}, {'id': 5105155481, 'qualifierId': 279, 'value': 'S'}, {'id': 5105155479, 'qualifierId': 213, 'value': '2.89'}, {'id': 5105155477, 'qualifierId': 212, 'value': '17.8'}, {'id': 5105155475, 'qualifierId': 141, 'value': '56.5'}, {'id': 5105155471, 'qualifierId': 56, 'value': 'Back'}];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;;e1edqhif0vyptx2iy7bylej9w;Pass;;;;;;;;;;;2,89;33,9;56,5;;17,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;33,9;56,5;;;;;;;;0;45;0;Tacoma Defiance;2700;MC;1,0
2701116373;278;1;2;45;2;eo64tqkioegeb09iice2hf8bt;1;31,7;58,2;2024-07-15T00:07:42.286Z;2024-07-15T00:07:45Z;[{'id': 5105155509, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105155517, 'qualifierId': 213, 'value': '1.19'}, {'id': 5105155515, 'qualifierId': 212, 'value': '21.7'}, {'id': 5105155511, 'qualifierId': 140, 'value': '39.4'}, {'id': 5105155513, 'qualifierId': 141, 'value': '87.8'}];5et4reh22bzqjp1wcr5sqldnu;B. Sjöberg;;;e1edqhif0vyptx2iy7bylej9w;Pass;;;;;;;;;;;1,19;39,4;87,8;;21,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;39,4;87,8;;;;;;;;0;45;2;Tacoma Defiance;2702;DL;1,0
2701116383;279;1;2;45;5;eo64tqkioegeb09iice2hf8bt;1;50,6;88,5;2024-07-15T00:07:45.229Z;2024-07-15T00:07:47Z;[{'id': 5105155577, 'qualifierId': 56, 'value': 'Left'}, {'id': 5105155583, 'qualifierId': 212, 'value': '11.9'}, {'id': 5105155585, 'qualifierId': 213, 'value': '0.40'}, {'id': 5105155579, 'qualifierId': 140, 'value': '61.0'}, {'id': 5105155581, 'qualifierId': 141, 'value': '95.3'}];4y4mypo5jyzbp0dtvm6y7ajxm;J. Ndakala;;;e1edqhif0vyptx2iy7bylej9w;Pass;;;;;;;;;;;0,4;61,0;95,3;;11,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;61,0;95,3;;;;;;;;0;45;5;Tacoma Defiance;2705;DC;1,0
2701116391;280;1;2;45;8;eo64tqkioegeb09iice2hf8bt;1;61,0;95,3;2024-07-15T00:07:47.822Z;2024-07-15T00:07:50Z;[{'id': 5105155617, 'qualifierId': 213, 'value': '3.24'}, {'id': 5105155609, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105155611, 'qualifierId': 140, 'value': '47.5'}, {'id': 5105155615, 'qualifierId': 212, 'value': '14.2'}, {'id': 5105155613, 'qualifierId': 141, 'value': '93.3'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;e1edqhif0vyptx2iy7bylej9w;Pass;;;;;;;;;;;3,24;47,5;93,3;;14,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;47,5;93,3;;;;;;;;0;45;8;Tacoma Defiance;2708;DC;1,0
2701116403;281;1;2;45;10;eo64tqkioegeb09iice2hf8bt;1;44,5;89,9;2024-07-15T00:07:50.462Z;2024-07-15T00:07:54Z;[{'id': 5105155673, 'qualifierId': 212, 'value': '27.1'}, {'id': 5105155669, 'qualifierId': 140, 'value': '30.9'}, {'id': 5105155671, 'qualifierId': 141, 'value': '56.1'}, {'id': 5105155667, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105155675, 'qualifierId': 213, 'value': '4.16'}];4y4mypo5jyzbp0dtvm6y7ajxm;J. Ndakala;;;e1edqhif0vyptx2iy7bylej9w;Pass;;;;;;;;;;;4,16;30,9;56,1;;27,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;30,9;56,1;;;;;;;;0;45;10;Tacoma Defiance;2710;DC;1,0
2701116409;282;1;2;45;14;eo64tqkioegeb09iice2hf8bt;1;28,8;53,3;2024-07-15T00:07:54.542Z;2024-07-15T00:07:57Z;[{'id': 5105155731, 'qualifierId': 140, 'value': '12.8'}, {'id': 5105155729, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105155735, 'qualifierId': 212, 'value': '16.9'}, {'id': 5105155737, 'qualifierId': 213, 'value': '3.27'}, {'id': 5105155733, 'qualifierId': 141, 'value': '50.2'}];5et4reh22bzqjp1wcr5sqldnu;B. Sjöberg;;;e1edqhif0vyptx2iy7bylej9w;Pass;;;;;;;;;;;3,27;12,8;50,2;;16,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;12,8;50,2;;;;;;;;0;45;14;Tacoma Defiance;2714;DL;1,0
2701116415;283;1;2;45;17;eo64tqkioegeb09iice2hf8bt;1;13,1;48,9;2024-07-15T00:07:56.974Z;2024-07-15T00:08:02Z;[{'id': 5105155769, 'qualifierId': 213, 'value': '5.17'}, {'id': 5105155763, 'qualifierId': 140, 'value': '18.9'}, {'id': 5105155765, 'qualifierId': 141, 'value': '30.8'}, {'id': 5105155761, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105155767, 'qualifierId': 212, 'value': '13.7'}];6cdhdb44atdm9b3n7swgi002y;M. Anchor;;;e1edqhif0vyptx2iy7bylej9w;Pass;;;;;;;;;;;5,17;18,9;30,8;;13,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;18,9;30,8;;;;;;;;0;45;17;Tacoma Defiance;2717;GK;1,0
2701116421;284;1;2;45;22;eo64tqkioegeb09iice2hf8bt;1;23,0;32,8;2024-07-15T00:08:01.950Z;2024-07-15T00:08:05Z;[{'id': 5105155797, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105155805, 'qualifierId': 213, 'value': '1.93'}, {'id': 5105155801, 'qualifierId': 141, 'value': '50.5'}, {'id': 5105155799, 'qualifierId': 140, 'value': '18.7'}, {'id': 5105155803, 'qualifierId': 212, 'value': '12.9'}];3yk1gwm7jptmbal0vcwr24is4;F. Linder;;;e1edqhif0vyptx2iy7bylej9w;Pass;;;;;;;;;;;1,93;18,7;50,5;;12,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;18,7;50,5;;;;;;;;0;45;22;Tacoma Defiance;2722;DR;1,0
2701116429;285;1;2;45;25;eo64tqkioegeb09iice2hf8bt;1;18,8;43,0;2024-07-15T00:08:05.710Z;2024-07-15T00:08:10Z;[{'id': 5105155855, 'qualifierId': 140, 'value': '4.1'}, {'id': 5105155857, 'qualifierId': 141, 'value': '50.4'}, {'id': 5105155853, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105155861, 'qualifierId': 213, 'value': '2.83'}, {'id': 5105155859, 'qualifierId': 212, 'value': '16.2'}];5et4reh22bzqjp1wcr5sqldnu;B. Sjöberg;;;e1edqhif0vyptx2iy7bylej9w;Pass;;;;;;;;;;;2,83;4,1;50,4;;16,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;4,1;50,4;;;;;;;;0;45;25;Tacoma Defiance;2725;DL;1,0
2701116433;286;1;2;45;30;eo64tqkioegeb09iice2hf8bt;0;4,5;50,5;2024-07-15T00:08:10.126Z;2024-07-15T00:08:12Z;[{'id': 5105155879, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105155885, 'qualifierId': 212, 'value': '46.9'}, {'id': 5105155881, 'qualifierId': 140, 'value': '40.9'}, {'id': 5105155887, 'qualifierId': 213, 'value': '0.62'}, {'id': 5105155889, 'qualifierId': 1}, {'id': 5105155877, 'qualifierId': 155}, {'id': 5105155883, 'qualifierId': 141, 'value': '90.5'}];6cdhdb44atdm9b3n7swgi002y;M. Anchor;;;e1edqhif0vyptx2iy7bylej9w;Pass;;;;;;;;;;;0,62;40,9;90,5;;46,9;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;40,9;90,5;;;;;;;;0;45;30;Tacoma Defiance;2730;GK;1,0
2701116441;536;1;2;45;32;5icuo8utnztpsd9l03gdd68dl;0;59,9;8,9;2024-07-15T00:08:12.278Z;2024-07-15T00:08:15Z;[{'id': 5105155933, 'qualifierId': 141, 'value': '26.1'}, {'id': 5105155927, 'qualifierId': 3}, {'id': 5105155937, 'qualifierId': 213, 'value': '0.71'}, {'id': 5105155929, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105155931, 'qualifierId': 140, 'value': '72.8'}, {'id': 5105155935, 'qualifierId': 212, 'value': '17.9'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;e1edqhif0vyptx2iy7bylej9w;Pass;;;;;;;;;;;0,71;72,8;26,1;;17,9;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;72,8;26,1;;;;;;;;0;45;32;Vancouver Whitecaps II;2732;DR;1,0
2701116443;287;44;2;45;33;eo64tqkioegeb09iice2hf8bt;1;28,6;78,1;2024-07-15T00:08:13.711Z;2024-07-15T00:08:15Z;[{'id': 5105155973, 'qualifierId': 233, 'value': '537'}, {'id': 5105155943, 'qualifierId': 285}, {'id': 5105155941, 'qualifierId': 56, 'value': 'Back'}];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;;e1edqhif0vyptx2iy7bylej9w;Aerial;;;;;;;;;;;;;;;;;;537,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;;0;45;33;Tacoma Defiance;2733;MC;1,0
2701116447;537;44;2;45;33;5icuo8utnztpsd9l03gdd68dl;0;71,4;21,9;2024-07-15T00:08:13.712Z;2024-07-15T00:08:17Z;[{'id': 5105155959, 'qualifierId': 286}, {'id': 5105155989, 'qualifierId': 233, 'value': '287'}, {'id': 5105155957, 'qualifierId': 56, 'value': 'Center'}];5jal3zhkwodffivsq89wfd15g;C. Aquino;;;e1edqhif0vyptx2iy7bylej9w;Aerial;;;;;;;;;;;;;;;;;;287,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;45;33;Vancouver Whitecaps II;2733;AMR;1,0
2701116453;288;1;2;45;34;eo64tqkioegeb09iice2hf8bt;1;30,1;82,2;2024-07-15T00:08:14.607Z;2024-07-15T00:08:17Z;[{'id': 5105155995, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105155997, 'qualifierId': 140, 'value': '24.4'}, {'id': 5105156001, 'qualifierId': 212, 'value': '10.7'}, {'id': 5105155993, 'qualifierId': 3}, {'id': 5105156003, 'qualifierId': 213, 'value': '2.16'}, {'id': 5105155999, 'qualifierId': 141, 'value': '95.3'}];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;;e1edqhif0vyptx2iy7bylej9w;Pass;;;;;;;;;;;2,16;24,4;95,3;;10,7;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;24,4;95,3;;;;;;;;0;45;34;Tacoma Defiance;2734;MC;1,0
2701116465;289;1;2;45;37;eo64tqkioegeb09iice2hf8bt;1;21,2;93,9;2024-07-15T00:08:17.711Z;2024-07-15T00:08:20Z;[{'id': 5105156063, 'qualifierId': 141, 'value': '87.6'}, {'id': 5105156067, 'qualifierId': 213, 'value': '3.52'}, {'id': 5105156065, 'qualifierId': 212, 'value': '11.7'}, {'id': 5105156059, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105156061, 'qualifierId': 140, 'value': '10.8'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;e1edqhif0vyptx2iy7bylej9w;Pass;;;;;;;;;;;3,52;10,8;87,6;;11,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;10,8;87,6;;;;;;;;0;45;37;Tacoma Defiance;2737;DC;1,0
2701116473;290;1;2;45;40;eo64tqkioegeb09iice2hf8bt;0;11,6;85,5;2024-07-15T00:08:20.447Z;2024-07-15T00:08:22Z;[{'id': 5105156103, 'qualifierId': 212, 'value': '26.6'}, {'id': 5105156097, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105156101, 'qualifierId': 141, 'value': '72.7'}, {'id': 5105156105, 'qualifierId': 213, 'value': '5.95'}, {'id': 5105156099, 'qualifierId': 140, 'value': '35.5'}];4y4mypo5jyzbp0dtvm6y7ajxm;J. Ndakala;;;e1edqhif0vyptx2iy7bylej9w;Pass;;;;;;;;;;;5,95;35,5;72,7;;26,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;35,5;72,7;;;;;;;;0;45;40;Tacoma Defiance;2740;DC;1,0
2701116469;538;8;2;45;42;5icuo8utnztpsd9l03gdd68dl;1;63,5;31,5;2024-07-15T00:08:21.782Z;2024-07-20T08:46:04Z;[{'id': 5105156083, 'qualifierId': 56, 'value': 'Center'}, {'id': 5109869081, 'qualifierId': 384}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;;e1edqhif0vyptx2iy7bylej9w;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;45;42;Vancouver Whitecaps II;2742;MC;1,0
2701116477;539;3;2;45;44;5icuo8utnztpsd9l03gdd68dl;0;69,4;28,2;2024-07-15T00:08:23.767Z;2024-07-20T08:46:46Z;[{'id': 5105156121, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105156197, 'qualifierId': 233, 'value': '291'}, {'id': 5105156123, 'qualifierId': 286}, {'id': 5109869399, 'qualifierId': 465}];cdyrj15oxu3l5sgzgwof8ohgq;F. Bettache;;;e1edqhif0vyptx2iy7bylej9w;Take On;;;;;;;;;;;;;;;;;;291,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;45;44;Vancouver Whitecaps II;2744;AMC;1,0
2701116491;291;7;2;45;44;eo64tqkioegeb09iice2hf8bt;1;30,6;71,8;2024-07-15T00:08:23.768Z;2024-07-20T08:46:50Z;[{'id': 5105156183, 'qualifierId': 56, 'value': 'Back'}, {'id': 5109869401, 'qualifierId': 383}, {'id': 5105156193, 'qualifierId': 233, 'value': '539'}, {'id': 5105156185, 'qualifierId': 285}];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;;e1edqhif0vyptx2iy7bylej9w;Tackle;;;;;;;;;;;;;;;;;;539,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;;0;45;44;Tacoma Defiance;2744;MC;1,0
