id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_TeamKit;value_Involved;value_TeamPlayerFormation;value_JerseyNumber;value_PlayerPosition;value_TeamFormation;value_Captain;value_DirectionOfPlay;value_KickOff;value_Angle;value_Length;value_Zone;value_PassEndY;value_PassEndX;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_HeadPass;value_Chipped;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_BlockedPass;value_TakeOnSpace;value_IntendedTackleTarget;value_LowGkIntervention;value_OverArm;value_KeeperThrow;value_TouchTypePass;value_LayOff;value_RightFooted;value_OutSwinger;value_Cross;value_Head;value_Foul;value_AttemptedTackle;value_Direct;value_FreeKickTaken;value_DeletedEventType;value_OutOfPlay;value_Assist;value_IntentionalAssist;value_Straight;value_DrivenCross;value_HighCentre;value_RelatedEventId;value_BlockedX;value_RegularPlay;value_GoalmouthZ;value_Assisted;value_LeftFooted;value_BlockedY;value_GoalmouthY;value_BoxCentre;value_BigChance;value_HighGkIntervention;value_ParriedSafe;value_Hands;value_Diving;value_PlayersCaughtOffside;value_Indirect;value_FastBreak;value_ThroughBall;value_GkY;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_KeeperTouched;value_LowLeft;value_1On1;value_BoxRight;value_GkX;value_GkYTimeOfGoal;value_BlockedCross;value_Right;value_Left;value_CornerTaken;value_SmallBoxCentre;value_FromCorner;value_High;value_FirstTouch;value_IncorrectOutOfPlayDecision;value_NextEventGoalKick;value_GoalKick;value_Low;value_Defensive1V1;value_FlickOn;value_PullBack;value_LowRight;value_Blocked;value_DefBlock;value_IndividualPlay;value_NotAssisted;value_TakeOnOvertake;value_Volley;value_CloseHigh;value_SmallBoxRight;value_SwitchOfPlay;value_OutOfBoxCentre;value_Injury;value_InjuredPlayerId;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_NotVisible;value_InSwinger;value_SwerveLeft;value_HighLeft;value_BoxLeft;value_BoxDeepRight;value_CloseRight;value_MisHit;value_NotPastGoalLine;value_ShirtPull/Holding;value_YellowCard;value_TacticalFoul;value_FreeKick;value_ByWall;value_Minutes;value_MediumGkIntervention;value_ParriedDanger;value_Standing;value_EndType;value_Tactical;value_Shove/Push;value_TimeWasting;value_LowCentre;value_Sliding;value_Feet;value_TouchTypeControl;value_HighClaim;value_GkKickFromHands;value_HighRight;value_BoxDeepLeft;value_Caught;value_AerialFoul;value_Fumble;value_Collected;value_Weak;value_Stooping;value_SwerveRight;value_HitWoodwork;value_HitLeftPost;value_Deflection;value_GkHoof;value_SwerveMoving;value_HitBar;value_Overrun;value_LeadingToAttempt;value_SmallBoxLeft;value_SetPiece;value_OtherBodyPart;value_GoesToPenalties;value_Saved;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_Strong;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2701118621;407;1;1;46;58;erwnez7ksfkns4dqmyr1fhbe;0;80,1;13,3;2024-07-15T00:22:07.483Z;2024-07-20T13:34:02Z;[{'id': 5105168335, 'qualifierId': 140, 'value': '96.3'}, {'id': 5105168329, 'qualifierId': 2}, {'id': 5110260429, 'qualifierId': 224}, {'id': 5110260431, 'qualifierId': 20}, {'id': 5105168333, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105168331, 'qualifierId': 155}, {'id': 5105168341, 'qualifierId': 213, 'value': '1.01'}, {'id': 5105168339, 'qualifierId': 212, 'value': '31.7'}, {'id': 5105168337, 'qualifierId': 141, 'value': '52.7'}];cbjd834y2hdx5jr3bda1zz6ga;E. Centeno;;;e1rsnx0tmjz67dwkq8i909o2c;Pass;;;;;;;;;;;1,01;31,7;;52,7;96,3;;;;;;;1,0;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;96,3;52,7;;;;;;;;0;46;58;Columbus Crew II;2818;DR;1,0
2701118637;414;12;1;47;2;5b4ccd62yeeqdl2qk6jzsmjv8;1;3,2;44,5;2024-07-15T00:22:11.392Z;2024-07-15T00:22:16Z;[{'id': 5105168431, 'qualifierId': 213, 'value': '4.71'}, {'id': 5105168423, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105168429, 'qualifierId': 212, 'value': '22.2'}, {'id': 5105168425, 'qualifierId': 140, 'value': '3.1'}, {'id': 5105168427, 'qualifierId': 141, 'value': '11.9'}];3me8mlpj9tgn82v2mwyibpkb8;C. Johnson;;;e1rsnx0tmjz67dwkq8i909o2c;Clearance;;;;;;;;;;;4,71;22,2;;11,9;3,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;3,1;11,9;;;;;;;;0;47;2;Atlanta United II;2822;GK;1,0
2701118635;408;1;1;47;5;erwnez7ksfkns4dqmyr1fhbe;0;98,0;90,6;2024-07-15T00:22:14.283Z;2024-07-20T13:34:09Z;[{'id': 5105168419, 'qualifierId': 212, 'value': '25.3'}, {'id': 5105168417, 'qualifierId': 141, 'value': '54.1'}, {'id': 5110260563, 'qualifierId': 72}, {'id': 5105168421, 'qualifierId': 213, 'value': '4.52'}, {'id': 5110260561, 'qualifierId': 224}, {'id': 5105168415, 'qualifierId': 140, 'value': '93.3'}, {'id': 5105168409, 'qualifierId': 2}, {'id': 5105168411, 'qualifierId': 155}, {'id': 5105168413, 'qualifierId': 56, 'value': 'Center'}];f69xf0cdfn1qe63t5tr5in10;D. Chong-Qui;;;e1rsnx0tmjz67dwkq8i909o2c;Pass;;;;;;;;;;;4,52;25,3;;54,1;93,3;;;;;;;1,0;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;93,3;54,1;;;;;;;;0;47;5;Columbus Crew II;2825;DC;1,0
2701118643;415;12;1;47;7;5b4ccd62yeeqdl2qk6jzsmjv8;1;8,7;41,6;2024-07-15T00:22:16.719Z;2024-07-15T00:22:17Z;[{'id': 5105168465, 'qualifierId': 15}, {'id': 5105168455, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105168459, 'qualifierId': 141, 'value': '31.6'}, {'id': 5105168457, 'qualifierId': 140, 'value': '25.6'}, {'id': 5105168461, 'qualifierId': 212, 'value': '19.0'}, {'id': 5105168463, 'qualifierId': 213, 'value': '5.92'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;e1rsnx0tmjz67dwkq8i909o2c;Clearance;;;;;;;;;;;5,92;19,0;;31,6;25,6;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;25,6;31,6;;;;;;;;0;47;7;Atlanta United II;2827;DC;1,0
2701118651;409;1;1;47;10;erwnez7ksfkns4dqmyr1fhbe;1;72,4;63,1;2024-07-15T00:22:19.979Z;2024-07-15T00:22:24Z;[{'id': 5105168501, 'qualifierId': 1}, {'id': 5105168489, 'qualifierId': 155}, {'id': 5105168499, 'qualifierId': 213, 'value': '4.89'}, {'id': 5105168497, 'qualifierId': 212, 'value': '38.8'}, {'id': 5105168493, 'qualifierId': 140, 'value': '79.0'}, {'id': 5105168491, 'qualifierId': 56, 'value': 'Right'}, {'id': 5105168495, 'qualifierId': 141, 'value': '7.0'}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;;e1rsnx0tmjz67dwkq8i909o2c;Pass;;;;;;;;;;;4,89;38,8;;7,0;79,0;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;79,0;7,0;;;;;;;;0;47;10;Columbus Crew II;2830;MC;1,0
2701118655;410;1;1;47;15;erwnez7ksfkns4dqmyr1fhbe;0;80,7;9,2;2024-07-15T00:22:24.315Z;2024-07-20T13:34:19Z;[{'id': 5105168531, 'qualifierId': 1}, {'id': 5105168529, 'qualifierId': 213, 'value': '1.22'}, {'id': 5105168527, 'qualifierId': 212, 'value': '42.0'}, {'id': 5110260705, 'qualifierId': 20}, {'id': 5105168521, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105168523, 'qualifierId': 140, 'value': '94.3'}, {'id': 5105168517, 'qualifierId': 2}, {'id': 5105168525, 'qualifierId': 141, 'value': '67.3'}, {'id': 5105168519, 'qualifierId': 155}, {'id': 5110260703, 'qualifierId': 224}];cbjd834y2hdx5jr3bda1zz6ga;E. Centeno;;;e1rsnx0tmjz67dwkq8i909o2c;Pass;;;;;;;;;;;1,22;42,0;;67,3;94,3;1,0;;;;;;1,0;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;94,3;67,3;;;;;;;;0;47;15;Columbus Crew II;2835;DR;1,0
2701118661;417;12;1;47;20;5b4ccd62yeeqdl2qk6jzsmjv8;1;5,4;32,7;2024-07-15T00:22:29.758Z;2024-07-15T00:22:39Z;[{'id': 5105168573, 'qualifierId': 15}, {'id': 5105168553, 'qualifierId': 140, 'value': '8.5'}, {'id': 5105168551, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105168555, 'qualifierId': 141, 'value': '1.7'}, {'id': 5105168559, 'qualifierId': 213, 'value': '4.87'}, {'id': 5105168557, 'qualifierId': 212, 'value': '21.3'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;e1rsnx0tmjz67dwkq8i909o2c;Clearance;;;;;;;;;;;4,87;21,3;;1,7;8,5;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;8,5;1,7;;;;;;;;0;47;20;Atlanta United II;2840;DMR;1,0
2701118677;411;30;1;47;21;erwnez7ksfkns4dqmyr1fhbe;1;0,0;0,0;2024-07-15T00:22:31.004Z;2024-07-15T00:22:48Z;[{'id': 5105168663, 'qualifierId': 57, 'value': '0'}];;;;;e1rsnx0tmjz67dwkq8i909o2c;End;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;47;21;Columbus Crew II;2841;;
2701118679;418;30;1;47;21;5b4ccd62yeeqdl2qk6jzsmjv8;1;0,0;0,0;2024-07-15T00:22:31.004Z;2024-07-15T00:23:36Z;[{'id': 5105168665, 'qualifierId': 57, 'value': '0'}];;;;;e1rsnx0tmjz67dwkq8i909o2c;End;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;47;21;Atlanta United II;2841;;
2701120511;419;18;2;45;0;erwnez7ksfkns4dqmyr1fhbe;1;0,0;0,0;2024-07-15T00:38:46.931Z;2024-07-15T00:39:43Z;[{'id': 5105178973, 'qualifierId': 42}, {'id': 5105179023, 'qualifierId': 55, 'value': '420'}, {'id': 5105178977, 'qualifierId': 59, 'value': '30'}, {'id': 5105178975, 'qualifierId': 44, 'value': 'Midfielder'}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;;e1rsnx0tmjz67dwkq8i909o2c;Player off;;;;;30,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;420,0;7y5v3oex0pnupaahm8arguluc;;0;45;0;Columbus Crew II;2700;AMC;1,0
2701120517;420;19;2;45;0;erwnez7ksfkns4dqmyr1fhbe;1;0,0;0,0;2024-07-15T00:38:46.932Z;2024-07-15T00:48:17Z;[{'id': 5105179007, 'qualifierId': 42}, {'id': 5105187217, 'qualifierId': 292, 'value': '6'}, {'id': 5105179015, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5105179011, 'qualifierId': 145, 'value': '10'}, {'id': 5105179013, 'qualifierId': 59, 'value': '55'}, {'id': 5105179017, 'qualifierId': 55, 'value': '419'}, {'id': 5105179025, 'qualifierId': 293, 'value': '1'}];7y5v3oex0pnupaahm8arguluc;M. Gallardo;;;e1rsnx0tmjz67dwkq8i909o2c;Player on;;;;;55,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;419,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10,0;6,0;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;419,0;1b9b97pxox77ia41cilqqm4iy;;0;45;0;Columbus Crew II;2700;Sub;1,0
2701120533;421;18;2;45;0;erwnez7ksfkns4dqmyr1fhbe;1;0,0;0,0;2024-07-15T00:38:47.031Z;2024-07-15T00:39:48Z;[{'id': 5105179103, 'qualifierId': 42}, {'id': 5105179105, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5105179107, 'qualifierId': 59, 'value': '21'}, {'id': 5105179127, 'qualifierId': 55, 'value': '422'}];8pzkxfe5txe71u08n67d8k1uy;E. Morales;;;e1rsnx0tmjz67dwkq8i909o2c;Player off;;;;;21,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;422,0;3uzxhd8g0jnft5xcd59yztm95;;0;45;0;Columbus Crew II;2700;DL;1,0
2701120537;422;19;2;45;0;erwnez7ksfkns4dqmyr1fhbe;1;0,0;0,0;2024-07-15T00:38:47.032Z;2024-07-15T00:39:49Z;[{'id': 5105179113, 'qualifierId': 145, 'value': '5'}, {'id': 5105179109, 'qualifierId': 42}, {'id': 5105179115, 'qualifierId': 59, 'value': '36'}, {'id': 5105179123, 'qualifierId': 55, 'value': '421'}, {'id': 5105179121, 'qualifierId': 44, 'value': 'Defender'}, {'id': 5105179117, 'qualifierId': 292, 'value': '4'}, {'id': 5105179119, 'qualifierId': 293, 'value': '5'}];3uzxhd8g0jnft5xcd59yztm95;R. Qawasmy;;;e1rsnx0tmjz67dwkq8i909o2c;Player on;;;;;36,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;421,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,0;4,0;5,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;421,0;8pzkxfe5txe71u08n67d8k1uy;;0;45;0;Columbus Crew II;2700;Sub;1,0
2701120349;412;32;2;45;0;erwnez7ksfkns4dqmyr1fhbe;1;0,0;0,0;2024-07-15T00:38:56.931Z;2024-07-20T12:58:14Z;[{'id': 5105178207, 'qualifierId': 127, 'value': 'Left to Right'}];;;;;e1rsnx0tmjz67dwkq8i909o2c;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;45;0;Columbus Crew II;2700;;
2701120347;422;32;2;45;0;5b4ccd62yeeqdl2qk6jzsmjv8;1;0,0;0,0;2024-07-15T00:38:56.931Z;2024-07-15T00:38:57Z;[{'id': 5105178191, 'qualifierId': 127, 'value': 'Right to Left'}];;;;;e1rsnx0tmjz67dwkq8i909o2c;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;45;0;Atlanta United II;2700;;
2701120353;423;1;2;45;0;5b4ccd62yeeqdl2qk6jzsmjv8;1;50,1;49,7;2024-07-15T00:38:56.932Z;2024-07-15T00:39:00Z;[{'id': 5105178233, 'qualifierId': 213, 'value': '3.37'}, {'id': 5105178231, 'qualifierId': 212, 'value': '11.5'}, {'id': 5105178229, 'qualifierId': 141, 'value': '45.8'}, {'id': 5105178235, 'qualifierId': 279, 'value': 'S'}, {'id': 5105178227, 'qualifierId': 140, 'value': '39.4'}, {'id': 5105178225, 'qualifierId': 56, 'value': 'Back'}];xxu2xv2n6f5d51ksa8z4rv2s;J. Da;;;e1rsnx0tmjz67dwkq8i909o2c;Pass;;;;;;;;;;;3,37;11,5;;45,8;39,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;39,4;45,8;;;;;;;;0;45;0;Atlanta United II;2700;FW;1,0
2701120359;424;1;2;45;2;5b4ccd62yeeqdl2qk6jzsmjv8;1;40,0;43,9;2024-07-15T00:38:59.082Z;2024-07-15T00:39:03Z;[{'id': 5105178269, 'qualifierId': 140, 'value': '42.4'}, {'id': 5105178275, 'qualifierId': 213, 'value': '4.81'}, {'id': 5105178267, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105178271, 'qualifierId': 141, 'value': '4.4'}, {'id': 5105178273, 'qualifierId': 212, 'value': '27.0'}];8warl67c0id3dorr48mn7h82c;G. De Libera;;;e1rsnx0tmjz67dwkq8i909o2c;Pass;;;;;;;;;;;4,81;27,0;;4,4;42,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;42,4;4,4;;;;;;;;0;45;2;Atlanta United II;2702;Sub;1,0
2701121127;451;40;2;45;2;erwnez7ksfkns4dqmyr1fhbe;1;0,0;0,0;2024-07-15T00:38:59.450Z;2024-07-15T00:43:39Z;[{'id': 5105182311, 'qualifierId': 30, 'value': 'f1e7n1pmjklbr35g7uuqdr78q, cbjd834y2hdx5jr3bda1zz6ga, f69xf0cdfn1qe63t5tr5in10, 6ahu72g0u39bxbjiz7ggefai1, 3uzxhd8g0jnft5xcd59yztm95, 2iz7apzo49byqz0ws65h9d7v8, eg5gobm8zylt21enud00dfnmy, d5kcfgycj51y6aw82r38sl7o4, ax2y5fvc4dzwn4qkxrfutapsk, astn4ytzoaav30ifi17s4dn8, 7y5v3oex0pnupaahm8arguluc, 2xkp7vkeqahj9hg171ramritw, 216tgeofjnxr75ehcftkvxkpg, 3lafo3mzfkp2kmf2fj8d6lnv8, 2dpxsh3ijdwmlkdi1xgiefpqs, 8dcbkmm7ktscumo0c6qcpy1p0, bjk2ns3xadow18v3tkvqqrkh6, 59hubbefrug3n0n4xlyr23ztg'}, {'id': 5105182313, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5'}, {'id': 5105182321, 'qualifierId': 194, 'value': 'd5kcfgycj51y6aw82r38sl7o4'}, {'id': 5105182317, 'qualifierId': 130, 'value': '8'}, {'id': 5105182319, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5105182315, 'qualifierId': 59, 'value': '42, 52, 50, 45, 36, 95, 99, 86, 62, 41, 55, 94, 23, 38, 44, 48, 75, 73'}];;;;;e1rsnx0tmjz67dwkq8i909o2c;Formation change;;;;;;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;45;2;Columbus Crew II;2702;;
2701120367;425;1;2;45;5;5b4ccd62yeeqdl2qk6jzsmjv8;1;42,4;4,4;2024-07-15T00:39:02.890Z;2024-07-15T00:39:05Z;[{'id': 5105178323, 'qualifierId': 141, 'value': '19.4'}, {'id': 5105178321, 'qualifierId': 140, 'value': '32.2'}, {'id': 5105178319, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105178325, 'qualifierId': 212, 'value': '14.8'}, {'id': 5105178327, 'qualifierId': 213, 'value': '2.38'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;e1rsnx0tmjz67dwkq8i909o2c;Pass;;;;;;;;;;;2,38;14,8;;19,4;32,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;32,2;19,4;;;;;;;;0;45;5;Atlanta United II;2705;DMR;1,0
2701120375;426;1;2;45;6;5b4ccd62yeeqdl2qk6jzsmjv8;1;32,2;19,4;2024-07-15T00:39:03.833Z;2024-07-15T00:39:09Z;[{'id': 5105178355, 'qualifierId': 140, 'value': '26.2'}, {'id': 5105178359, 'qualifierId': 212, 'value': '25.7'}, {'id': 5105178357, 'qualifierId': 141, 'value': '56.0'}, {'id': 5105178353, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105178361, 'qualifierId': 213, 'value': '1.82'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;e1rsnx0tmjz67dwkq8i909o2c;Pass;;;;;;;;;;;1,82;25,7;;56,0;26,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;26,2;56,0;;;;;;;;0;45;6;Atlanta United II;2706;DC;1,0
2701120383;427;1;2;45;12;5b4ccd62yeeqdl2qk6jzsmjv8;1;27,2;55,8;2024-07-15T00:39:09.802Z;2024-07-15T00:39:12Z;[{'id': 5105178405, 'qualifierId': 140, 'value': '30.9'}, {'id': 5105178409, 'qualifierId': 212, 'value': '18.1'}, {'id': 5105178407, 'qualifierId': 141, 'value': '81.8'}, {'id': 5105178411, 'qualifierId': 213, 'value': '1.35'}, {'id': 5105178403, 'qualifierId': 56, 'value': 'Back'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;e1rsnx0tmjz67dwkq8i909o2c;Pass;;;;;;;;;;;1,35;18,1;;81,8;30,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;30,9;81,8;;;;;;;;0;45;12;Atlanta United II;2712;DC;1,0
