id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_TeamFormation;value_JerseyNumber;value_Resume;value_TeamKit;value_Involved;value_PlayerPosition;value_Captain;value_DirectionOfPlay;value_Length;value_Angle;value_Zone;value_PassEndX;value_KickOff;value_PassEndY;value_LongBall;value_Chipped;value_TakeOnOvertake;value_Defensive1V1;value_Offensive;value_AttemptedTackle;value_Direct;value_OppositeRelatedEventId;value_Foul;value_Defensive;value_FreeKickTaken;value_RightFooted;value_Cross;value_InSwinger;value_HighGkIntervention;value_DeletedEventType;value_LeftFooted;value_Head;value_TouchTypeControl;value_PlayersCaughtOffside;value_Indirect;value_BlockedPass;value_Launch;value_NextEventThrowIn;value_ThrowIn;value_OutOfPlay;value_TouchTypeClearance;value_TakeOnSpace;value_LayOff;value_DrivenCross;value_Straight;value_Left;value_CornerTaken;value_IntendedTackleTarget;value_Right;value_OutSwinger;value_FlickOn;value_KeeperThrow;value_LeadingToAttempt;value_RegularPlay;value_IndividualPlay;value_NotAssisted;value_BlockedX;value_LowCentre;value_BoxLeft;value_BigChance;value_1On1;value_GoalmouthY;value_GoalmouthZ;value_BlockedY;value_RelatedError1Id;value_MediumGkIntervention;value_ParriedDanger;value_Diving;value_OtherBodyPart;value_SavedOffLine;value_SixYardBlocked;value_Blocked;value_Deflection;value_MisHit;value_FirstTouch;value_BoxCentre;value_GkY;value_GkX;value_DefBlock;value_LastLine;value_HeadPass;value_SwitchOfPlay;value_Overrun;value_TouchTypePass;value_BoxRight;value_Hands;value_Collected;value_Standing;value_LowGkIntervention;value_OverArm;value_Assist;value_IntentionalAssist;value_RelatedEventId;value_Assisted;value_LowLeft;value_NextEventGoalKick;value_Low;value_GoalKick;value_BlockedCross;value_FromCorner;value_Fumble;value_OverhitCross;value_NotVisible;value_PullBack;value_OutOfBoxCentre;value_Stooping;value_GkKickFromHands;value_SetPiece;value_IncorrectOutOfPlayDecision;value_BoxDeepRight;value_ShirtPull/Holding;value_Argument;value_YellowCard;value_TacticalFoul;value_High;value_Shove/Push;value_TimeWasting;value_SecondYellow;value_RecklessOffence;value_Minutes;value_HighClaim;value_EndType;value_CloseHigh;value_HighCentre;value_FairPlay;value_InjuredPlayerId;value_Injury;value_NotPastGoalLine;value_CloseRight;value_AerialFoul;value_TempShotOn;value_ParriedSafe;value_DangerousPlay;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_Volley;value_LowRight;value_GoalShotTimestamp;value_HitRightPost;value_HitWoodwork;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GkXTimeOfGoal;value_Handball;value_ThroughBall;value_FastBreak;value_CloseLeft;value_GkHoof;value_GoesToPenalties;value_Penalty;value_Saved;value_Second(2Nd)OppositeRelatedEventId;value_HighLeft;value_Scored;value_HighRight;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;value_CoachTypes;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2672326539;347;17;1;35;41;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-04-14T00:39:17.044Z;2024-04-16T16:54:44Z;[{'id': 4948220743, 'qualifierId': 32}, {'id': 4948220747, 'qualifierId': 13, 'value': '243'}, {'id': 4948220745, 'qualifierId': 392}, {'id': 4948226261, 'qualifierId': 55, 'value': '345'}];9qhpi9y9iujvkbocafhgrj04q;C. Duke;;;c571mswlt84e0l79o8grcmdjo;Card;;;;;;;;;;;;;;;;;;;;;;;;243,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;345,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;345,0;9qhpi9y9iujvkbocafhgrj04q;;0;35;41;Huntsville City;2141;MC;1,0
2672327115;257;1;1;36;50;4gymgvqmve0m2vh89v84tt3x0;1;32,9;15,6;2024-04-14T00:40:25.339Z;2024-04-14T00:40:26Z;[{'id': 4948222781, 'qualifierId': 5}, {'id': 4948222793, 'qualifierId': 213, 'value': '0.95'}, {'id': 4948222789, 'qualifierId': 141, 'value': '27.7'}, {'id': 4948222787, 'qualifierId': 140, 'value': '38.5'}, {'id': 4948222785, 'qualifierId': 56, 'value': 'Back'}, {'id': 4948222791, 'qualifierId': 212, 'value': '10.1'}, {'id': 4948222783, 'qualifierId': 152}];1kr4ax5uy3f9gbjzr34u0svf8;I. Jones;;;c571mswlt84e0l79o8grcmdjo;Pass;;;;;;;;;;10,1;0,95;;38,5;;27,7;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;38,5;27,7;;;;;;;;0;36;50;Crown Legacy;2210;DR;1,0
2672327129;258;1;1;36;50;4gymgvqmve0m2vh89v84tt3x0;1;38,9;28,3;2024-04-14T00:40:26.234Z;2024-04-14T00:40:27Z;[{'id': 4948222881, 'qualifierId': 213, 'value': '1.56'}, {'id': 4948222873, 'qualifierId': 56, 'value': 'Back'}, {'id': 4948222879, 'qualifierId': 212, 'value': '19.0'}, {'id': 4948222877, 'qualifierId': 141, 'value': '56.3'}, {'id': 4948222875, 'qualifierId': 140, 'value': '39.1'}];d67mnqsp2nri79bpvblsufbis;B. Creek;;;c571mswlt84e0l79o8grcmdjo;Pass;;;;;;;;;;19,0;1,56;;39,1;;56,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;39,1;56,3;;;;;;;;0;36;50;Crown Legacy;2210;MC;1,0
2672327147;259;1;1;36;52;4gymgvqmve0m2vh89v84tt3x0;1;39,1;56,3;2024-04-14T00:40:27.754Z;2024-04-14T00:40:30Z;[{'id': 4948223009, 'qualifierId': 213, 'value': '1.21'}, {'id': 4948223003, 'qualifierId': 140, 'value': '47.1'}, {'id': 4948223001, 'qualifierId': 56, 'value': 'Back'}, {'id': 4948223005, 'qualifierId': 141, 'value': '89.3'}, {'id': 4948223007, 'qualifierId': 212, 'value': '24.0'}];6z58yyouaevipxrmrmorcz0no;I. Johnston;;;c571mswlt84e0l79o8grcmdjo;Pass;;;;;;;;;;24,0;1,21;;47,1;;89,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;47,1;89,3;;;;;;;;0;36;52;Crown Legacy;2212;DMC;1,0
2672327225;260;1;1;36;55;4gymgvqmve0m2vh89v84tt3x0;1;49,0;91,2;2024-04-14T00:40:30.475Z;2024-04-14T00:40:36Z;[{'id': 4948223393, 'qualifierId': 56, 'value': 'Back'}, {'id': 4948223399, 'qualifierId': 141, 'value': '69.6'}, {'id': 4948223397, 'qualifierId': 140, 'value': '42.4'}, {'id': 4948223401, 'qualifierId': 212, 'value': '16.2'}, {'id': 4948223403, 'qualifierId': 213, 'value': '4.27'}];bmax1bmduvrpp0lfh4do0yj9w;F. Cicéron;;;c571mswlt84e0l79o8grcmdjo;Pass;;;;;;;;;;16,2;4,27;;42,4;;69,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;42,4;69,6;;;;;;;;0;36;55;Crown Legacy;2215;DC;1,0
2672327237;261;1;1;37;1;4gymgvqmve0m2vh89v84tt3x0;0;43,5;64,8;2024-04-14T00:40:36.588Z;2024-04-14T00:40:37Z;[{'id': 4948223475, 'qualifierId': 213, 'value': '5.73'}, {'id': 4948223477, 'qualifierId': 1}, {'id': 4948223473, 'qualifierId': 212, 'value': '41.0'}, {'id': 4948223467, 'qualifierId': 56, 'value': 'Center'}, {'id': 4948223465, 'qualifierId': 155}, {'id': 4948223471, 'qualifierId': 141, 'value': '33.1'}, {'id': 4948223469, 'qualifierId': 140, 'value': '76.7'}];6z58yyouaevipxrmrmorcz0no;I. Johnston;;;c571mswlt84e0l79o8grcmdjo;Pass;;;;;;;;;;41,0;5,73;;76,7;;33,1;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;76,7;33,1;;;;;;;;0;37;1;Crown Legacy;2221;DMC;1,0
2672327261;348;1;1;37;2;6ubc4y1v6hr63mca7ica4hp90;1;23,6;66,7;2024-04-14T00:40:37.579Z;2024-04-14T00:40:39Z;[{'id': 4948223625, 'qualifierId': 213, 'value': '6.10'}, {'id': 4948223623, 'qualifierId': 212, 'value': '8.1'}, {'id': 4948223617, 'qualifierId': 56, 'value': 'Back'}, {'id': 4948223615, 'qualifierId': 3}, {'id': 4948223621, 'qualifierId': 141, 'value': '64.5'}, {'id': 4948223619, 'qualifierId': 140, 'value': '31.2'}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;c571mswlt84e0l79o8grcmdjo;Pass;;;;;;;;;;8,1;6,1;;31,2;;64,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;31,2;64,5;;;;;;;;0;37;2;Huntsville City;2222;DC;1,0
2672327267;349;61;1;37;3;6ubc4y1v6hr63mca7ica4hp90;0;31,2;64,5;2024-04-14T00:40:39.036Z;2024-04-14T00:40:52Z;[{'id': 4948223641, 'qualifierId': 56, 'value': 'Back'}];drt65b9m2f494wnoyep49bn1m;F. Mirkovic;;;c571mswlt84e0l79o8grcmdjo;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;37;3;Huntsville City;2223;MC;1,0
2672327285;262;61;1;37;4;4gymgvqmve0m2vh89v84tt3x0;0;65,4;32,8;2024-04-14T00:40:39.715Z;2024-04-14T02:30:17Z;[{'id': 4948223745, 'qualifierId': 56, 'value': 'Center'}];d67mnqsp2nri79bpvblsufbis;B. Creek;;;c571mswlt84e0l79o8grcmdjo;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;;0;37;4;Crown Legacy;2224;MC;1,0
2672327321;350;1;1;37;5;6ubc4y1v6hr63mca7ica4hp90;1;23,5;68,5;2024-04-14T00:40:40.435Z;2024-04-14T01:06:57Z;[{'id': 4948223949, 'qualifierId': 56, 'value': 'Back'}, {'id': 4948223951, 'qualifierId': 140, 'value': '35.6'}, {'id': 4948223955, 'qualifierId': 212, 'value': '13.7'}, {'id': 4948223957, 'qualifierId': 213, 'value': '5.91'}, {'id': 4948223953, 'qualifierId': 141, 'value': '61.1'}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;c571mswlt84e0l79o8grcmdjo;Pass;;;;;;;;;;13,7;5,91;;35,6;;61,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;35,6;61,1;;;;;;;;0;37;5;Huntsville City;2225;DC;1,0
2672327343;351;49;1;37;10;6ubc4y1v6hr63mca7ica4hp90;1;31,5;59,1;2024-04-14T00:40:46.107Z;2024-04-14T00:40:46Z;[];3ve0xap9f0gjsslhgjsmakx04;A. John;;;c571mswlt84e0l79o8grcmdjo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;37;10;Huntsville City;2230;MC;1,0
2672327389;352;1;1;37;11;6ubc4y1v6hr63mca7ica4hp90;1;31,5;59,1;2024-04-14T00:40:46.572Z;2024-04-14T00:40:50Z;[{'id': 4948224333, 'qualifierId': 140, 'value': '78.0'}, {'id': 4948224335, 'qualifierId': 141, 'value': '93.3'}, {'id': 4948224337, 'qualifierId': 212, 'value': '54.1'}, {'id': 4948224329, 'qualifierId': 155}, {'id': 4948224339, 'qualifierId': 213, 'value': '0.44'}, {'id': 4948224341, 'qualifierId': 1}, {'id': 4948224331, 'qualifierId': 56, 'value': 'Left'}];3ve0xap9f0gjsslhgjsmakx04;A. John;;;c571mswlt84e0l79o8grcmdjo;Pass;;;;;;;;;;54,1;0,44;;78,0;;93,3;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;78,0;93,3;;;;;;;;0;37;11;Huntsville City;2231;MC;1,0
2672327391;353;61;1;37;13;6ubc4y1v6hr63mca7ica4hp90;0;78,0;93,3;2024-04-14T00:40:48.971Z;2024-04-14T02:30:25Z;[{'id': 4948224347, 'qualifierId': 56, 'value': 'Left'}];4ywn289r9mrs444sgkgduyivo;T. Smalls;;;c571mswlt84e0l79o8grcmdjo;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;37;13;Huntsville City;2233;FWL;1,0
2672327455;263;5;1;37;14;4gymgvqmve0m2vh89v84tt3x0;1;23,6;-1,2;2024-04-14T00:40:49.308Z;2024-04-14T01:05:32Z;[{'id': 4948224733, 'qualifierId': 56, 'value': 'Back'}, {'id': 4948321505, 'qualifierId': 233, 'value': '440'}, {'id': 4948224735, 'qualifierId': 347}];d67mnqsp2nri79bpvblsufbis;B. Creek;;;c571mswlt84e0l79o8grcmdjo;Out;;;;;;;;;;;;;;;;;;;;;;;440,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;;0;37;14;Crown Legacy;2234;MC;1,0
2672344227;440;5;1;37;14;6ubc4y1v6hr63mca7ica4hp90;0;76,4;101,2;2024-04-14T00:40:49.308Z;2024-04-14T01:04:02Z;[{'id': 4948321519, 'qualifierId': 233, 'value': '263'}, {'id': 4948321451, 'qualifierId': 347}, {'id': 4948321449, 'qualifierId': 56, 'value': 'Left'}];3ve0xap9f0gjsslhgjsmakx04;A. John;;;c571mswlt84e0l79o8grcmdjo;Out;;;;;;;;;;;;;;;;;;;;;;;263,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;37;14;Huntsville City;2234;MC;1,0
2672327479;264;1;1;37;23;4gymgvqmve0m2vh89v84tt3x0;1;20,7;0,0;2024-04-14T00:40:58.938Z;2024-04-14T00:41:00Z;[{'id': 4948224857, 'qualifierId': 107}, {'id': 4948224875, 'qualifierId': 213, 'value': '1.32'}, {'id': 4948224867, 'qualifierId': 141, 'value': '30.0'}, {'id': 4948224863, 'qualifierId': 140, 'value': '25.9'}, {'id': 4948224879, 'qualifierId': 1}, {'id': 4948224871, 'qualifierId': 212, 'value': '22.0'}, {'id': 4948224861, 'qualifierId': 56, 'value': 'Back'}];1kr4ax5uy3f9gbjzr34u0svf8;I. Jones;;;c571mswlt84e0l79o8grcmdjo;Pass;;;;;;;;;;22,0;1,32;;25,9;;30,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;25,9;30,0;;;;;;;;0;37;23;Crown Legacy;2243;DR;1,0
2672327513;265;1;1;37;24;4gymgvqmve0m2vh89v84tt3x0;1;25,9;30,0;2024-04-14T00:41:00.187Z;2024-04-14T00:41:02Z;[{'id': 4948225051, 'qualifierId': 141, 'value': '64.5'}, {'id': 4948225049, 'qualifierId': 140, 'value': '24.8'}, {'id': 4948225055, 'qualifierId': 213, 'value': '1.62'}, {'id': 4948225053, 'qualifierId': 212, 'value': '23.5'}, {'id': 4948225047, 'qualifierId': 56, 'value': 'Back'}];d9cioqeofh2tfg3171r5nlb10;C. Applewhite;;;c571mswlt84e0l79o8grcmdjo;Pass;;;;;;;;;;23,5;1,62;;24,8;;64,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;24,8;64,5;;;;;;;;0;37;24;Crown Legacy;2244;DL;1,0
2672327577;266;1;1;37;27;4gymgvqmve0m2vh89v84tt3x0;1;24,9;65,2;2024-04-14T00:41:02.794Z;2024-04-14T00:41:09Z;[{'id': 4948225499, 'qualifierId': 213, 'value': '6.06'}, {'id': 4948225493, 'qualifierId': 140, 'value': '32.9'}, {'id': 4948225495, 'qualifierId': 141, 'value': '62.4'}, {'id': 4948225497, 'qualifierId': 212, 'value': '8.6'}, {'id': 4948225491, 'qualifierId': 56, 'value': 'Back'}];ecnah6vlfo0o5cx42il8cegb8;S. Cheevers;;;c571mswlt84e0l79o8grcmdjo;Pass;;;;;;;;;;8,6;6,06;;32,9;;62,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;32,9;62,4;;;;;;;;0;37;27;Crown Legacy;2247;DC;1,0
2672327609;267;1;1;37;33;4gymgvqmve0m2vh89v84tt3x0;1;34,9;66,3;2024-04-14T00:41:08.971Z;2024-04-14T00:41:12Z;[{'id': 4948225739, 'qualifierId': 212, 'value': '25.9'}, {'id': 4948225735, 'qualifierId': 141, 'value': '28.2'}, {'id': 4948225741, 'qualifierId': 213, 'value': '4.71'}, {'id': 4948225731, 'qualifierId': 140, 'value': '34.9'}, {'id': 4948225729, 'qualifierId': 56, 'value': 'Back'}];bshus335cwlnpdzl7ct1gpn9w;A. Velazquez-Lopez;;;c571mswlt84e0l79o8grcmdjo;Pass;;;;;;;;;;25,9;4,71;;34,9;;28,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;34,9;28,2;;;;;;;;0;37;33;Crown Legacy;2253;MC;1,0
2672327679;268;1;1;37;36;4gymgvqmve0m2vh89v84tt3x0;1;35,2;30,3;2024-04-14T00:41:12.187Z;2024-04-14T00:41:17Z;[{'id': 4948226159, 'qualifierId': 56, 'value': 'Right'}, {'id': 4948226161, 'qualifierId': 140, 'value': '60.5'}, {'id': 4948226163, 'qualifierId': 141, 'value': '7.7'}, {'id': 4948226167, 'qualifierId': 213, 'value': '5.76'}, {'id': 4948226165, 'qualifierId': 212, 'value': '30.7'}];6z58yyouaevipxrmrmorcz0no;I. Johnston;;;c571mswlt84e0l79o8grcmdjo;Pass;;;;;;;;;;30,7;5,76;;60,5;;7,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;60,5;7,7;;;;;;;;0;37;36;Crown Legacy;2256;DMC;1,0
2672327713;269;1;1;37;42;4gymgvqmve0m2vh89v84tt3x0;1;63,8;8,6;2024-04-14T00:41:17.498Z;2024-04-14T00:41:20Z;[{'id': 4948226361, 'qualifierId': 56, 'value': 'Right'}, {'id': 4948226371, 'qualifierId': 141, 'value': '19.7'}, {'id': 4948226365, 'qualifierId': 140, 'value': '55.3'}, {'id': 4948226373, 'qualifierId': 212, 'value': '11.7'}, {'id': 4948226375, 'qualifierId': 213, 'value': '2.44'}];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;;c571mswlt84e0l79o8grcmdjo;Pass;;;;;;;;;;11,7;2,44;;55,3;;19,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;55,3;19,7;;;;;;;;0;37;42;Crown Legacy;2262;MR;1,0
2672327755;270;1;1;37;44;4gymgvqmve0m2vh89v84tt3x0;1;55,3;19,7;2024-04-14T00:41:19.994Z;2024-04-14T00:41:23Z;[{'id': 4948226637, 'qualifierId': 141, 'value': '59.7'}, {'id': 4948226641, 'qualifierId': 213, 'value': '1.82'}, {'id': 4948226635, 'qualifierId': 140, 'value': '48.7'}, {'id': 4948226639, 'qualifierId': 212, 'value': '28.1'}, {'id': 4948226633, 'qualifierId': 56, 'value': 'Back'}];6z58yyouaevipxrmrmorcz0no;I. Johnston;;;c571mswlt84e0l79o8grcmdjo;Pass;;;;;;;;;;28,1;1,82;;48,7;;59,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;48,7;59,7;;;;;;;;0;37;44;Crown Legacy;2264;DMC;1,0
2672327779;271;1;1;37;47;4gymgvqmve0m2vh89v84tt3x0;1;49,3;63,4;2024-04-14T00:41:22.890Z;2024-04-14T00:41:26Z;[{'id': 4948226847, 'qualifierId': 141, 'value': '94.1'}, {'id': 4948226845, 'qualifierId': 140, 'value': '65.0'}, {'id': 4948226849, 'qualifierId': 212, 'value': '26.6'}, {'id': 4948226843, 'qualifierId': 56, 'value': 'Left'}, {'id': 4948226851, 'qualifierId': 213, 'value': '0.90'}];ecnah6vlfo0o5cx42il8cegb8;S. Cheevers;;;c571mswlt84e0l79o8grcmdjo;Pass;;;;;;;;;;26,6;0,9;;65,0;;94,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;65,0;94,1;;;;;;;;0;37;47;Crown Legacy;2267;DC;1,0
2672327789;272;1;1;37;51;4gymgvqmve0m2vh89v84tt3x0;0;65,4;95,3;2024-04-14T00:41:26.586Z;2024-04-14T00:41:27Z;[{'id': 4948226905, 'qualifierId': 213, 'value': '5.98'}, {'id': 4948226901, 'qualifierId': 141, 'value': '90.5'}, {'id': 4948226903, 'qualifierId': 212, 'value': '11.1'}, {'id': 4948226899, 'qualifierId': 140, 'value': '75.5'}, {'id': 4948226897, 'qualifierId': 56, 'value': 'Left'}];bmax1bmduvrpp0lfh4do0yj9w;F. Cicéron;;;c571mswlt84e0l79o8grcmdjo;Pass;;;;;;;;;;11,1;5,98;;75,5;;90,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;75,5;90,5;;;;;;;;0;37;51;Crown Legacy;2271;DC;1,0
