id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_TeamFormation;value_JerseyNumber;value_TeamKit;value_TeamPlayerFormation;value_Resume;value_Captain;value_PlayerPosition;value_DirectionOfPlay;value_Zone;value_Length;value_Angle;value_PassEndY;value_PassEndX;value_KickOff;value_Launch;value_LongBall;value_NextEventGoalKick;value_OppositeRelatedEventId;value_GoalKick;value_Low;value_Offensive;value_Defensive;value_OutOfPlay;value_TouchTypeClearance;value_DeletedEventType;value_NextEventThrowIn;value_ThrowIn;value_TakeOnSpace;value_Direct;value_Foul;value_Shove/Push;value_FreeKickTaken;value_IntendedTackleTarget;value_IntentionalAssist;value_Assist;value_Chipped;value_BlockedX;value_RegularPlay;value_GkY;value_RelatedEventId;value_LowCentre;value_FirstTouch;value_Assisted;value_BlockedY;value_Blocked;value_SmallBoxCentre;value_GkX;value_SixYardBlocked;value_GoalmouthY;value_Head;value_GoalmouthZ;value_DefBlock;value_Left;value_CornerTaken;value_Cross;value_InSwinger;value_RightFooted;value_Right;value_OutSwinger;value_TakeOnOvertake;value_BoxCentre;value_HighLeft;value_ParriedSafe;value_HighGkIntervention;value_Hands;value_Reaching;value_FloatedCross;value_Straight;value_High;value_LayOff;value_BlockedPass;value_ShirtPull/Holding;value_TouchTypeControl;value_SwitchOfPlay;value_AttemptedTackle;value_HeadPass;value_PullBack;value_TouchTypePass;value_OutOfBoxCentre;value_Volley;value_NotAssisted;value_IndividualPlay;value_MisHit;value_NotVisible;value_FromCorner;value_HighClaim;value_KeeperThrow;value_OverArm;value_LowLeft;value_Collected;value_Diving;value_LowGkIntervention;value_Overrun;value_Injury;value_InjuredPlayerId;value_PlayersCaughtOffside;value_AerialFoul;value_Indirect;value_FlickOn;value_LeftFooted;value_Defensive1V1;value_BigChance;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_Obstruction;value_MediumGkIntervention;value_OwnPlayer;value_OwnShotBlocked;value_SmallBoxLeft;value_CloseLeft;value_Minutes;value_Standing;value_ParriedDanger;value_EndType;value_FastBreak;value_BoxLeft;value_OverhitCross;value_Handball;value_HighRight;value_BoxRight;value_Deflection;value_RecklessOffence;value_YellowCard;value_LowRight;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_SwerveLeft;value_FreeKick;value_OtherBodyPart;value_HighCentre;value_BlockedCross;value_PenaltyTakerId;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_FantasyAssistId;value_Scored;value_GkKickFromHands;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2698329285;245;15;1;21;52;iiolvosiuokkrl5iuoxcjo4p;1;69,8;53,5;2024-06-29T02:56:54.272Z;2024-06-29T02:57:12Z;[{'id': 5089837619, 'qualifierId': 102, 'value': '53.6'}, {'id': 5089837549, 'qualifierId': 56, 'value': 'Center'}, {'id': 5089837557, 'qualifierId': 20}, {'id': 5089837631, 'qualifierId': 233, 'value': '162'}, {'id': 5089837611, 'qualifierId': 76}, {'id': 5089837547, 'qualifierId': 18}, {'id': 5089837613, 'qualifierId': 29}, {'id': 5089837615, 'qualifierId': 55, 'value': '244'}, {'id': 5089837545, 'qualifierId': 22}, {'id': 5089837625, 'qualifierId': 146, 'value': '98.9'}, {'id': 5089837623, 'qualifierId': 215}, {'id': 5089837627, 'qualifierId': 147, 'value': '49.8'}, {'id': 5089837621, 'qualifierId': 103, 'value': '3.2'}];etyqw24tl6zko0qarctyv6ane;R. Peña;;;doib55x7ijkckxo0p96byow0k;Attempt Saved;;;;;;;;;;;;;;;;;;;162,0;;;;;;;;;;;;;;;;;;;98,9;1,0;;244,0;;;1,0;49,8;;;;;53,6;;3,2;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;98,9;49,8;53,6;3.2;244,0;28kg6zbpgbb8zrnhidogpxi0a;;0;21;52;Los Angeles II;1312;MC;1,0
2698329287;162;10;1;21;52;6gaq85erpkvbyxvivd96wuw44;1;1,3;49,3;2024-06-29T02:56:54.372Z;2024-06-30T07:12:02Z;[{'id': 5089837567, 'qualifierId': 182}, {'id': 5089837569, 'qualifierId': 56, 'value': 'Back'}, {'id': 5089837579, 'qualifierId': 177}, {'id': 5089837591, 'qualifierId': 233, 'value': '245'}, {'id': 5089837581, 'qualifierId': 179}, {'id': 5091270745, 'qualifierId': 376}];d4xd9fxqjwfe7x46byn60dx49;D. Ochoa;;;doib55x7ijkckxo0p96byow0k;Save;;;;;;;;;;;;;;;;;;;245,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;21;52;Colorado Rapids II;1312;GK;1,0
2698329289;163;52;1;21;55;6gaq85erpkvbyxvivd96wuw44;1;1,3;49,3;2024-06-29T02:56:57.310Z;2024-06-30T07:12:07Z;[{'id': 5091270787, 'qualifierId': 376}];d4xd9fxqjwfe7x46byn60dx49;D. Ochoa;;;doib55x7ijkckxo0p96byow0k;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;21;55;Colorado Rapids II;1315;GK;1,0
2698329291;164;1;1;22;4;6gaq85erpkvbyxvivd96wuw44;1;14,3;50,4;2024-06-29T02:57:06.340Z;2024-06-29T02:57:10Z;[{'id': 5089837603, 'qualifierId': 212, 'value': '17.9'}, {'id': 5089837599, 'qualifierId': 140, 'value': '21.4'}, {'id': 5089837605, 'qualifierId': 213, 'value': '5.14'}, {'id': 5089837597, 'qualifierId': 56, 'value': 'Back'}, {'id': 5089837601, 'qualifierId': 141, 'value': '26.4'}, {'id': 5089837595, 'qualifierId': 123}];d4xd9fxqjwfe7x46byn60dx49;D. Ochoa;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;17,9;5,14;26,4;21,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;21,4;26,4;;;;;;;;0;22;4;Colorado Rapids II;1324;GK;1,0
2698329293;165;1;1;22;8;6gaq85erpkvbyxvivd96wuw44;1;22,2;27,9;2024-06-29T02:57:10.117Z;2024-06-29T02:57:19Z;[{'id': 5089837643, 'qualifierId': 140, 'value': '12.5'}, {'id': 5089837645, 'qualifierId': 141, 'value': '46.0'}, {'id': 5089837641, 'qualifierId': 56, 'value': 'Back'}, {'id': 5089837647, 'qualifierId': 212, 'value': '16.0'}, {'id': 5089837649, 'qualifierId': 213, 'value': '2.26'}];e2912gyiutvn3aky0z9ijz384;A. Sanders;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;16,0;2,26;46,0;12,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;12,5;46,0;;;;;;;;0;22;8;Colorado Rapids II;1328;DL;1,0
2698329295;166;1;1;22;17;6gaq85erpkvbyxvivd96wuw44;1;15,0;47,8;2024-06-29T02:57:19.029Z;2024-06-29T02:57:22Z;[{'id': 5089837657, 'qualifierId': 141, 'value': '66.1'}, {'id': 5089837659, 'qualifierId': 212, 'value': '26.8'}, {'id': 5089837653, 'qualifierId': 56, 'value': 'Back'}, {'id': 5089837655, 'qualifierId': 140, 'value': '37.6'}, {'id': 5089837661, 'qualifierId': 213, 'value': '0.48'}, {'id': 5089837665, 'qualifierId': 189}];d4xd9fxqjwfe7x46byn60dx49;D. Ochoa;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;26,8;0,48;66,1;37,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;37,6;66,1;;;;;;;;0;22;17;Colorado Rapids II;1337;GK;1,0
2698329297;167;1;1;22;21;6gaq85erpkvbyxvivd96wuw44;1;37,6;63,6;2024-06-29T02:57:23.027Z;2024-06-29T02:57:25Z;[{'id': 5089837671, 'qualifierId': 141, 'value': '58.1'}, {'id': 5089837669, 'qualifierId': 140, 'value': '47.0'}, {'id': 5089837667, 'qualifierId': 56, 'value': 'Back'}, {'id': 5089837675, 'qualifierId': 213, 'value': '5.92'}, {'id': 5089837673, 'qualifierId': 212, 'value': '10.6'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;10,6;5,92;58,1;47,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;47,0;58,1;;;;;;;;0;22;21;Colorado Rapids II;1341;MC;1,0
2698329299;168;1;1;22;23;6gaq85erpkvbyxvivd96wuw44;1;47,0;58,1;2024-06-29T02:57:25.253Z;2024-06-29T05:03:39Z;[{'id': 5089837689, 'qualifierId': 213, 'value': '2.72'}, {'id': 5089837687, 'qualifierId': 212, 'value': '9.2'}, {'id': 5089837681, 'qualifierId': 56, 'value': 'Back'}, {'id': 5089837685, 'qualifierId': 141, 'value': '63.7'}, {'id': 5089837683, 'qualifierId': 140, 'value': '39.0'}];6mm2h3x9hmyea3bu2wt80uo7o;M. Evans;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;9,2;2,72;63,7;39,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;39,0;63,7;;;;;;;;0;22;23;Colorado Rapids II;1343;MC;1,0
2698329303;169;1;1;22;30;6gaq85erpkvbyxvivd96wuw44;0;41,6;64,3;2024-06-29T02:57:31.508Z;2024-06-29T02:57:34Z;[{'id': 5089837697, 'qualifierId': 155}, {'id': 5089837699, 'qualifierId': 56, 'value': 'Right'}, {'id': 5089837701, 'qualifierId': 140, 'value': '100.0'}, {'id': 5089837707, 'qualifierId': 213, 'value': '5.85'}, {'id': 5089837709, 'qualifierId': 1}, {'id': 5089837703, 'qualifierId': 141, 'value': '20.7'}, {'id': 5089837705, 'qualifierId': 212, 'value': '69.9'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;69,9;5,85;20,7;100,0;;;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;100,0;20,7;;;;;;;;0;22;30;Colorado Rapids II;1350;MC;1,0
2698329305;170;5;1;22;30;6gaq85erpkvbyxvivd96wuw44;0;101,2;19,5;2024-06-29T02:57:32.257Z;2024-06-29T04:54:16Z;[{'id': 5089837713, 'qualifierId': 346}, {'id': 5089837711, 'qualifierId': 56, 'value': 'Right'}, {'id': 5089837719, 'qualifierId': 233, 'value': '246'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;;doib55x7ijkckxo0p96byow0k;Out;;;;;;;;;;;;;;;;;;1,0;246,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;22;30;Colorado Rapids II;1350;MC;1,0
2698329301;246;5;1;22;30;iiolvosiuokkrl5iuoxcjo4p;1;-1,2;80,5;2024-06-29T02:57:32.257Z;2024-06-29T02:57:35Z;[{'id': 5089837693, 'qualifierId': 56, 'value': 'Back'}, {'id': 5089837715, 'qualifierId': 233, 'value': '170'}, {'id': 5089837695, 'qualifierId': 346}];etyqw24tl6zko0qarctyv6ane;R. Peña;;;doib55x7ijkckxo0p96byow0k;Out;;;;;;;;;;;;;;;;;;1,0;170,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;22;30;Los Angeles II;1350;MC;1,0
2698329309;247;1;1;22;39;iiolvosiuokkrl5iuoxcjo4p;1;4,0;56,3;2024-06-29T02:57:41.009Z;2024-06-29T02:57:48Z;[{'id': 5089837751, 'qualifierId': 56, 'value': 'Back'}, {'id': 5089837757, 'qualifierId': 212, 'value': '7.9'}, {'id': 5089837759, 'qualifierId': 213, 'value': '0.71'}, {'id': 5089837753, 'qualifierId': 140, 'value': '9.7'}, {'id': 5089837755, 'qualifierId': 141, 'value': '63.8'}, {'id': 5089837749, 'qualifierId': 124}, {'id': 5089837763, 'qualifierId': 237}];3gzatxlefe9axcrqyllbtrzmc;E. Bandré;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;7,9;0,71;63,8;9,7;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;9,7;63,8;;;;;;;;0;22;39;Los Angeles II;1359;GK;1,0
2698329311;248;1;1;22;46;iiolvosiuokkrl5iuoxcjo4p;1;16,8;70,8;2024-06-29T02:57:48.224Z;2024-06-29T02:57:49Z;[{'id': 5089837773, 'qualifierId': 213, 'value': '4.85'}, {'id': 5089837765, 'qualifierId': 56, 'value': 'Back'}, {'id': 5089837771, 'qualifierId': 212, 'value': '20.8'}, {'id': 5089837769, 'qualifierId': 141, 'value': '40.5'}, {'id': 5089837767, 'qualifierId': 140, 'value': '19.5'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;20,8;4,85;40,5;19,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;19,5;40,5;;;;;;;;0;22;46;Los Angeles II;1366;DC;1,0
2698329313;249;1;1;22;48;iiolvosiuokkrl5iuoxcjo4p;1;19,6;40,5;2024-06-29T02:57:49.775Z;2024-06-29T02:57:52Z;[{'id': 5089837785, 'qualifierId': 213, 'value': '4.88'}, {'id': 5089837783, 'qualifierId': 212, 'value': '23.8'}, {'id': 5089837777, 'qualifierId': 56, 'value': 'Back'}, {'id': 5089837779, 'qualifierId': 140, 'value': '23.4'}, {'id': 5089837781, 'qualifierId': 141, 'value': '6.0'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;23,8;4,88;6,0;23,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;23,4;6,0;;;;;;;;0;22;48;Los Angeles II;1368;DL;1,0
2698329315;250;1;1;22;50;iiolvosiuokkrl5iuoxcjo4p;1;24,2;6,2;2024-06-29T02:57:52.032Z;2024-06-29T02:57:53Z;[{'id': 5089837793, 'qualifierId': 141, 'value': '31.2'}, {'id': 5089837795, 'qualifierId': 212, 'value': '18.6'}, {'id': 5089837791, 'qualifierId': 140, 'value': '31.5'}, {'id': 5089837789, 'qualifierId': 56, 'value': 'Back'}, {'id': 5089837797, 'qualifierId': 213, 'value': '1.15'}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;18,6;1,15;31,2;31,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;31,5;31,2;;;;;;;;0;22;50;Los Angeles II;1370;DR;1,0
2698329317;251;1;1;22;52;iiolvosiuokkrl5iuoxcjo4p;1;32,1;32,2;2024-06-29T02:57:53.456Z;2024-06-29T02:59:59Z;[{'id': 5089837801, 'qualifierId': 56, 'value': 'Back'}, {'id': 5089837807, 'qualifierId': 212, 'value': '10.6'}, {'id': 5089837809, 'qualifierId': 213, 'value': '3.50'}, {'id': 5089837803, 'qualifierId': 140, 'value': '22.7'}, {'id': 5089837805, 'qualifierId': 141, 'value': '26.7'}];etyqw24tl6zko0qarctyv6ane;R. Peña;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;10,6;3,5;26,7;22,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;22,7;26,7;;;;;;;;0;22;52;Los Angeles II;1372;MC;1,0
2698329319;252;1;1;22;55;iiolvosiuokkrl5iuoxcjo4p;1;23,2;27,5;2024-06-29T02:57:56.688Z;2024-06-29T02:58:01Z;[{'id': 5089837821, 'qualifierId': 212, 'value': '14.7'}, {'id': 5089837815, 'qualifierId': 56, 'value': 'Back'}, {'id': 5089837823, 'qualifierId': 213, 'value': '1.15'}, {'id': 5089837817, 'qualifierId': 140, 'value': '28.9'}, {'id': 5089837819, 'qualifierId': 141, 'value': '47.2'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;14,7;1,15;47,2;28,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;28,9;47,2;;;;;;;;0;22;55;Los Angeles II;1375;DL;1,0
2698329321;253;1;1;22;59;iiolvosiuokkrl5iuoxcjo4p;1;32,8;49,0;2024-06-29T02:58:01.072Z;2024-06-29T02:58:03Z;[{'id': 5089837831, 'qualifierId': 141, 'value': '30.7'}, {'id': 5089837835, 'qualifierId': 213, 'value': '4.36'}, {'id': 5089837829, 'qualifierId': 140, 'value': '28.5'}, {'id': 5089837827, 'qualifierId': 56, 'value': 'Back'}, {'id': 5089837833, 'qualifierId': 212, 'value': '13.2'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;13,2;4,36;30,7;28,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;28,5;30,7;;;;;;;;0;22;59;Los Angeles II;1379;MC;1,0
2698329323;254;1;1;23;1;iiolvosiuokkrl5iuoxcjo4p;1;29,3;30,7;2024-06-29T02:58:03.327Z;2024-06-29T02:58:11Z;[{'id': 5089837841, 'qualifierId': 140, 'value': '29.4'}, {'id': 5089837847, 'qualifierId': 213, 'value': '1.57'}, {'id': 5089837843, 'qualifierId': 141, 'value': '64.7'}, {'id': 5089837845, 'qualifierId': 212, 'value': '23.1'}, {'id': 5089837839, 'qualifierId': 56, 'value': 'Back'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;23,1;1,57;64,7;29,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;29,4;64,7;;;;;;;;0;23;1;Los Angeles II;1381;DL;1,0
2698329325;255;1;1;23;9;iiolvosiuokkrl5iuoxcjo4p;1;30,5;67,5;2024-06-29T02:58:11.392Z;2024-06-29T02:58:12Z;[{'id': 5089837859, 'qualifierId': 213, 'value': '4.71'}, {'id': 5089837857, 'qualifierId': 212, 'value': '29.7'}, {'id': 5089837851, 'qualifierId': 56, 'value': 'Back'}, {'id': 5089837855, 'qualifierId': 141, 'value': '23.8'}, {'id': 5089837853, 'qualifierId': 140, 'value': '30.5'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;29,7;4,71;23,8;30,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;30,5;23,8;;;;;;;;0;23;9;Los Angeles II;1389;DC;1,0
2698329327;256;1;1;23;11;iiolvosiuokkrl5iuoxcjo4p;1;30,2;25,0;2024-06-29T02:58:12.591Z;2024-06-29T02:58:14Z;[{'id': 5089837863, 'qualifierId': 56, 'value': 'Right'}, {'id': 5089837873, 'qualifierId': 1}, {'id': 5089837865, 'qualifierId': 140, 'value': '57.4'}, {'id': 5089837867, 'qualifierId': 141, 'value': '3.5'}, {'id': 5089837871, 'qualifierId': 213, 'value': '5.81'}, {'id': 5089837869, 'qualifierId': 212, 'value': '32.1'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;32,1;5,81;3,5;57,4;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;57,4;3,5;;;;;;;;0;23;11;Los Angeles II;1391;DL;1,0
2698329329;257;1;1;23;12;iiolvosiuokkrl5iuoxcjo4p;0;58,7;2,8;2024-06-29T02:58:14.400Z;2024-06-29T02:58:19Z;[{'id': 5089837883, 'qualifierId': 212, 'value': '2.8'}, {'id': 5089837879, 'qualifierId': 140, 'value': '61.3'}, {'id': 5089837877, 'qualifierId': 56, 'value': 'Right'}, {'id': 5089837893, 'qualifierId': 233, 'value': '171'}, {'id': 5089837885, 'qualifierId': 213, 'value': '0.24'}, {'id': 5089837881, 'qualifierId': 141, 'value': '3.8'}, {'id': 5089837891, 'qualifierId': 236}, {'id': 5089837897, 'qualifierId': 286}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;2,8;0,24;3,8;61,3;;;;;171,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;61,3;3,8;;;;;;;;0;23;12;Los Angeles II;1392;DR;1,0
2698329331;171;74;1;23;12;6gaq85erpkvbyxvivd96wuw44;1;38,4;97,5;2024-06-29T02:58:14.401Z;2024-06-29T04:35:29Z;[{'id': 5089837899, 'qualifierId': 233, 'value': '257'}, {'id': 5089837887, 'qualifierId': 56, 'value': 'Back'}, {'id': 5089837889, 'qualifierId': 285}];3fbekr02uy605ppv5pzw9321g;C. Rosenthal;;;doib55x7ijkckxo0p96byow0k;Blocked Pass;;;;;;;;;;;;;;;;;;;257,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;23;12;Colorado Rapids II;1392;FWL;1,0
