id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_PlayerPosition;value_Resume;value_JerseyNumber;value_TeamKit;value_Involved;value_TeamPlayerFormation;value_TeamFormation;value_Captain;value_DirectionOfPlay;value_Length;value_PassEndY;value_Angle;value_Zone;value_PassEndX;value_KickOff;value_Chipped;value_LongBall;value_IntendedTackleTarget;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_TouchTypeClearance;value_Cross;value_OutSwinger;value_RightFooted;value_Head;value_BlockedPass;value_ShirtPull/Holding;value_Foul;value_Direct;value_FreeKickTaken;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_NotVisible;value_TouchTypePass;value_NextEventGoalKick;value_Low;value_GoalKick;value_HeadPass;value_TakeOnOvertake;value_Defensive1V1;value_AttemptedTackle;value_DeletedEventType;value_OutOfPlay;value_Left;value_CornerTaken;value_InSwinger;value_Launch;value_LeftFooted;value_SwitchOfPlay;value_PlayersCaughtOffside;value_Indirect;value_Handball;value_LowGkIntervention;value_Right;value_IntentionalAssist;value_Assist;value_GoalmouthZ;value_Assisted;value_GkY;value_BlockedY;value_RelatedEventId;value_BlockedX;value_NotPastGoalLine;value_FirstTouch;value_BoxCentre;value_FromCorner;value_GkX;value_GoalmouthY;value_Volley;value_HighLeft;value_NotAssisted;value_HighGkIntervention;value_HighClaim;value_KeeperThrow;value_High;value_RegularPlay;value_OverhitCross;value_TakeOnSpace;value_TouchTypeControl;value_LowCentre;value_Blocked;value_IndividualPlay;value_DefBlock;value_FollowsShotRebound;value_CloseHigh;value_OutOfBoxCentre;value_Overrun;value_FantasyAssistId;value_GkYTimeOfGoal;value_SetPiece;value_GoalShotTimestamp;value_FantasyAssistedBy;value_GoalShotGameClock;value_FantasyAssistTeam;value_FantasyAssistType;value_GkXTimeOfGoal;value_YellowCard;value_RecklessOffence;value_FastBreak;value_LowLeft;value_Collected;value_Hands;value_Diving;value_GkKickFromHands;value_PullBack;value_Shove/Push;value_FlickOn;value_LowRight;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_AerialFoul;value_Injury;value_InjuredPlayerId;value_BigChance;value_BoxLeft;value_MisHit;value_MediumGkIntervention;value_Obstruction;value_SwerveLeft;value_CaptainChange;value_BoxRight;value_SwerveRight;value_HighRight;value_HighCentre;value_Standing;value_OverArm;value_FreeKick;value_Caught;value_CloseLeft;value_ThroughBall;value_ParriedSafe;value_Sliding;value_Feet;value_CloseRight;value_GoesToPenalties;value_Penalty;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_Missed;value_Saved;value_Weak;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2699349637;490;5;2;51;45;8ijkk62897so5r3bq0wgwx4bu;1;14,8;-1,4;2024-07-06T03:16:03.056Z;2024-07-06T03:16:21Z;[{'id': 5095469211, 'qualifierId': 347}, {'id': 5095469209, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095469215, 'qualifierId': 233, 'value': '455'}];7suq9shgwa8fyip80f1zy1mhg;V. Casillas;;duz91vuapvx9winpiq1m8qt5g;Out;;;;;;;;;;;;;;;;;;;455,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;;0;51;45;Houston Dynamo II;3105;DR;1,0
2699349643;491;1;2;52;2;8ijkk62897so5r3bq0wgwx4bu;1;17,8;0,0;2024-07-06T03:16:19.955Z;2024-07-06T03:16:21Z;[{'id': 5095469267, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095469269, 'qualifierId': 140, 'value': '17.5'}, {'id': 5095469271, 'qualifierId': 141, 'value': '16.2'}, {'id': 5095469273, 'qualifierId': 212, 'value': '11.8'}, {'id': 5095469265, 'qualifierId': 107}, {'id': 5095469275, 'qualifierId': 213, 'value': '1.60'}];7suq9shgwa8fyip80f1zy1mhg;V. Casillas;;duz91vuapvx9winpiq1m8qt5g;Pass;;;;;;;;;;11,8;16,2;1,6;;17,5;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;17,5;16,2;;;;;;;;0;52;2;Houston Dynamo II;3122;DR;1,0
2699349645;492;1;2;52;4;8ijkk62897so5r3bq0wgwx4bu;1;17,6;15,2;2024-07-06T03:16:21.875Z;2024-07-13T08:38:50Z;[{'id': 5095469293, 'qualifierId': 140, 'value': '17.5'}, {'id': 5095469295, 'qualifierId': 141, 'value': '4.5'}, {'id': 5095469297, 'qualifierId': 212, 'value': '7.3'}, {'id': 5095469291, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095469299, 'qualifierId': 213, 'value': '4.70'}];2eoftsi3eznjjmhu8ybft11ck;N. Schelotto;;duz91vuapvx9winpiq1m8qt5g;Pass;;;;;;;;;;7,3;4,5;4,7;;17,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;17,5;4,5;;;;;;;;0;52;4;Houston Dynamo II;3124;Sub;1,0
2699349649;493;1;2;52;5;8ijkk62897so5r3bq0wgwx4bu;1;18,0;3,6;2024-07-06T03:16:23.315Z;2024-07-06T03:16:24Z;[{'id': 5095469309, 'qualifierId': 140, 'value': '17.4'}, {'id': 5095469307, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095469315, 'qualifierId': 213, 'value': '1.64'}, {'id': 5095469311, 'qualifierId': 141, 'value': '17.4'}, {'id': 5095469313, 'qualifierId': 212, 'value': '9.4'}];7suq9shgwa8fyip80f1zy1mhg;V. Casillas;;duz91vuapvx9winpiq1m8qt5g;Pass;;;;;;;;;;9,4;17,4;1,64;;17,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;17,4;17,4;;;;;;;;0;52;5;Houston Dynamo II;3125;DR;1,0
2699349655;494;1;2;52;6;8ijkk62897so5r3bq0wgwx4bu;1;18,4;17,4;2024-07-06T03:16:24.308Z;2024-07-06T03:16:28Z;[{'id': 5095469353, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095469355, 'qualifierId': 140, 'value': '8.2'}, {'id': 5095469361, 'qualifierId': 213, 'value': '2.17'}, {'id': 5095469357, 'qualifierId': 141, 'value': '40.7'}, {'id': 5095469359, 'qualifierId': 212, 'value': '19.1'}];2eoftsi3eznjjmhu8ybft11ck;N. Schelotto;;duz91vuapvx9winpiq1m8qt5g;Pass;;;;;;;;;;19,1;40,7;2,17;;8,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;8,2;40,7;;;;;;;;0;52;6;Houston Dynamo II;3126;Sub;1,0
2699349671;495;1;2;52;10;8ijkk62897so5r3bq0wgwx4bu;0;8,3;37,1;2024-07-06T03:16:28.116Z;2024-07-06T03:16:35Z;[{'id': 5095469413, 'qualifierId': 140, 'value': '61.7'}, {'id': 5095469411, 'qualifierId': 56, 'value': 'Right'}, {'id': 5095469421, 'qualifierId': 1}, {'id': 5095469415, 'qualifierId': 141, 'value': '4.1'}, {'id': 5095469487, 'qualifierId': 157}, {'id': 5095469419, 'qualifierId': 213, 'value': '5.90'}, {'id': 5095469417, 'qualifierId': 212, 'value': '60.4'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;duz91vuapvx9winpiq1m8qt5g;Pass;;;;;;;;;;60,4;4,1;5,9;;61,7;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;61,7;4,1;;;;;;;;0;52;10;Houston Dynamo II;3130;DC;1,0
2699349669;456;49;2;52;15;7pmw399vh2v44cjle4fkklp1w;1;30,4;95,4;2024-07-06T03:16:33.398Z;2024-07-06T03:16:33Z;[];1p5u02noafhj6r31hj50stn2s;T. Lampman;;duz91vuapvx9winpiq1m8qt5g;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;52;15;Ventura County;3135;DC;1,0
2699349695;457;1;2;52;18;7pmw399vh2v44cjle4fkklp1w;1;31,7;83,8;2024-07-06T03:16:35.494Z;2024-07-06T03:16:39Z;[{'id': 5095469541, 'qualifierId': 140, 'value': '34.9'}, {'id': 5095469543, 'qualifierId': 141, 'value': '36.4'}, {'id': 5095469547, 'qualifierId': 213, 'value': '4.82'}, {'id': 5095469549, 'qualifierId': 1}, {'id': 5095469539, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095469545, 'qualifierId': 212, 'value': '32.4'}];1p5u02noafhj6r31hj50stn2s;T. Lampman;;duz91vuapvx9winpiq1m8qt5g;Pass;;;;;;;;;;32,4;36,4;4,82;;34,9;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;34,9;36,4;;;;;;;;0;52;18;Ventura County;3138;DC;1,0
2699349705;458;1;2;52;22;7pmw399vh2v44cjle4fkklp1w;1;35,7;40,9;2024-07-06T03:16:40.374Z;2024-07-06T03:16:48Z;[{'id': 5095469603, 'qualifierId': 212, 'value': '25.2'}, {'id': 5095469605, 'qualifierId': 213, 'value': '1.34'}, {'id': 5095469597, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095469601, 'qualifierId': 141, 'value': '76.9'}, {'id': 5095469599, 'qualifierId': 140, 'value': '41.2'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;duz91vuapvx9winpiq1m8qt5g;Pass;;;;;;;;;;25,2;76,9;1,34;;41,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;41,2;76,9;;;;;;;;0;52;22;Ventura County;3142;DL;1,0
2699349709;459;1;2;52;25;7pmw399vh2v44cjle4fkklp1w;1;41,2;76,9;2024-07-06T03:16:43.206Z;2024-07-06T03:16:45Z;[{'id': 5095469635, 'qualifierId': 141, 'value': '67.5'}, {'id': 5095469637, 'qualifierId': 212, 'value': '11.7'}, {'id': 5095469639, 'qualifierId': 213, 'value': '3.72'}, {'id': 5095469633, 'qualifierId': 140, 'value': '31.9'}, {'id': 5095469631, 'qualifierId': 56, 'value': 'Back'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;duz91vuapvx9winpiq1m8qt5g;Pass;;;;;;;;;;11,7;67,5;3,72;;31,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;31,9;67,5;;;;;;;;0;52;25;Ventura County;3145;MC;1,0
2699349711;460;1;2;52;28;7pmw399vh2v44cjle4fkklp1w;1;34,4;69,4;2024-07-06T03:16:45.638Z;2024-07-06T03:16:48Z;[{'id': 5095469645, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095469653, 'qualifierId': 213, 'value': '4.66'}, {'id': 5095469647, 'qualifierId': 140, 'value': '33.3'}, {'id': 5095469651, 'qualifierId': 212, 'value': '20.2'}, {'id': 5095469649, 'qualifierId': 141, 'value': '39.7'}];1p5u02noafhj6r31hj50stn2s;T. Lampman;;duz91vuapvx9winpiq1m8qt5g;Pass;;;;;;;;;;20,2;39,7;4,66;;33,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;33,3;39,7;;;;;;;;0;52;28;Ventura County;3148;DC;1,0
2699349713;461;1;2;52;31;7pmw399vh2v44cjle4fkklp1w;1;33,3;39,7;2024-07-06T03:16:49.061Z;2024-07-06T03:16:52Z;[{'id': 5095469667, 'qualifierId': 213, 'value': '5.23'}, {'id': 5095469665, 'qualifierId': 212, 'value': '19.1'}, {'id': 5095469661, 'qualifierId': 140, 'value': '42.3'}, {'id': 5095469659, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095469663, 'qualifierId': 141, 'value': '15.3'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;duz91vuapvx9winpiq1m8qt5g;Pass;;;;;;;;;;19,1;15,3;5,23;;42,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;42,3;15,3;;;;;;;;0;52;31;Ventura County;3151;DL;1,0
2699349715;462;1;2;52;35;7pmw399vh2v44cjle4fkklp1w;1;57,6;17,9;2024-07-06T03:16:52.662Z;2024-07-06T03:21:01Z;[{'id': 5095469671, 'qualifierId': 56, 'value': 'Center'}, {'id': 5095469673, 'qualifierId': 140, 'value': '62.7'}, {'id': 5095469677, 'qualifierId': 212, 'value': '8.8'}, {'id': 5095469679, 'qualifierId': 213, 'value': '0.92'}, {'id': 5095469675, 'qualifierId': 141, 'value': '28.2'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;duz91vuapvx9winpiq1m8qt5g;Pass;;;;;;;;;;8,8;28,2;0,92;;62,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;62,7;28,2;;;;;;;;0;52;35;Ventura County;3155;DR;1,0
2699349717;463;1;2;52;37;7pmw399vh2v44cjle4fkklp1w;1;61,8;28,3;2024-07-06T03:16:54.519Z;2024-07-06T03:16:57Z;[{'id': 5095469697, 'qualifierId': 212, 'value': '16.7'}, {'id': 5095469699, 'qualifierId': 213, 'value': '4.79'}, {'id': 5095469695, 'qualifierId': 141, 'value': '3.8'}, {'id': 5095469691, 'qualifierId': 56, 'value': 'Right'}, {'id': 5095469693, 'qualifierId': 140, 'value': '63.0'}];1es4nynrpc8sz3enj46i9zeok;Josué;;duz91vuapvx9winpiq1m8qt5g;Pass;;;;;;;;;;16,7;3,8;4,79;;63,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;63,0;3,8;;;;;;;;0;52;37;Ventura County;3157;MC;1,0
2699349721;464;1;2;52;40;7pmw399vh2v44cjle4fkklp1w;1;62,6;3,1;2024-07-06T03:16:57.475Z;2024-07-06T04:10:45Z;[{'id': 5095469705, 'qualifierId': 56, 'value': 'Center'}, {'id': 5095469709, 'qualifierId': 141, 'value': '22.5'}, {'id': 5095469707, 'qualifierId': 140, 'value': '60.5'}, {'id': 5095469713, 'qualifierId': 213, 'value': '1.74'}, {'id': 5095469711, 'qualifierId': 212, 'value': '13.4'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;duz91vuapvx9winpiq1m8qt5g;Pass;;;;;;;;;;13,4;22,5;1,74;;60,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;60,5;22,5;;;;;;;;0;52;40;Ventura County;3160;FWR;1,0
2699349723;465;1;2;52;42;7pmw399vh2v44cjle4fkklp1w;1;60,5;22,5;2024-07-06T03:16:59.461Z;2024-07-06T03:17:02Z;[{'id': 5095469725, 'qualifierId': 213, 'value': '0.89'}, {'id': 5095469717, 'qualifierId': 56, 'value': 'Center'}, {'id': 5095469719, 'qualifierId': 140, 'value': '67.6'}, {'id': 5095469723, 'qualifierId': 212, 'value': '11.9'}, {'id': 5095469721, 'qualifierId': 141, 'value': '36.1'}];1es4nynrpc8sz3enj46i9zeok;Josué;;duz91vuapvx9winpiq1m8qt5g;Pass;;;;;;;;;;11,9;36,1;0,89;;67,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;67,6;36,1;;;;;;;;0;52;42;Ventura County;3162;MC;1,0
2699349725;466;1;2;52;45;7pmw399vh2v44cjle4fkklp1w;1;68,6;37,4;2024-07-06T03:17:02.710Z;2024-07-06T03:17:05Z;[{'id': 5095469733, 'qualifierId': 141, 'value': '60.2'}, {'id': 5095469731, 'qualifierId': 140, 'value': '74.4'}, {'id': 5095469735, 'qualifierId': 212, 'value': '16.7'}, {'id': 5095469729, 'qualifierId': 56, 'value': 'Center'}, {'id': 5095469737, 'qualifierId': 213, 'value': '1.20'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;duz91vuapvx9winpiq1m8qt5g;Pass;;;;;;;;;;16,7;60,2;1,2;;74,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;74,4;60,2;;;;;;;;0;52;45;Ventura County;3165;MC;1,0
2699349731;467;1;2;52;47;7pmw399vh2v44cjle4fkklp1w;1;75,9;60,6;2024-07-06T03:17:05.060Z;2024-07-06T03:17:11Z;[{'id': 5095469765, 'qualifierId': 141, 'value': '82.1'}, {'id': 5095469767, 'qualifierId': 212, 'value': '21.4'}, {'id': 5095469769, 'qualifierId': 213, 'value': '0.75'}, {'id': 5095469763, 'qualifierId': 140, 'value': '90.8'}, {'id': 5095469761, 'qualifierId': 56, 'value': 'Left'}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;duz91vuapvx9winpiq1m8qt5g;Pass;;;;;;;;;;21,4;82,1;0,75;;90,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;90,8;82,1;;;;;;;;0;52;47;Ventura County;3167;FWL;1,0
2699349737;468;1;2;52;53;7pmw399vh2v44cjle4fkklp1w;0;97,4;74,0;2024-07-06T03:17:11.126Z;2024-07-13T08:39:50Z;[{'id': 5095469789, 'qualifierId': 2}, {'id': 5102135087, 'qualifierId': 72}, {'id': 5095469791, 'qualifierId': 155}, {'id': 5095469801, 'qualifierId': 213, 'value': '4.66'}, {'id': 5095469793, 'qualifierId': 56, 'value': 'Center'}, {'id': 5102135085, 'qualifierId': 224}, {'id': 5095469797, 'qualifierId': 141, 'value': '50.1'}, {'id': 5095469799, 'qualifierId': 212, 'value': '16.3'}, {'id': 5095469795, 'qualifierId': 140, 'value': '96.6'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;duz91vuapvx9winpiq1m8qt5g;Pass;;;;;;;;;;16,3;50,1;4,66;;96,6;;1,0;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;96,6;50,1;;;;;;;;0;52;53;Ventura County;3173;DC;1,0
2699349743;496;12;2;52;54;8ijkk62897so5r3bq0wgwx4bu;1;4,0;47,1;2024-07-06T03:17:12.195Z;2024-07-06T03:17:21Z;[{'id': 5095469847, 'qualifierId': 213, 'value': '0.56'}, {'id': 5095469841, 'qualifierId': 140, 'value': '11.1'}, {'id': 5095469843, 'qualifierId': 141, 'value': '53.9'}, {'id': 5095469845, 'qualifierId': 212, 'value': '8.8'}, {'id': 5095469839, 'qualifierId': 56, 'value': 'Back'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;duz91vuapvx9winpiq1m8qt5g;Clearance;;;;;;;;;;8,8;53,9;0,56;;11,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;11,1;53,9;;;;;;;;0;52;54;Houston Dynamo II;3174;GK;1,0
2699349741;469;16;2;52;54;7pmw399vh2v44cjle4fkklp1w;1;92,3;46,8;2024-07-06T03:17:12.238Z;2024-07-13T08:41:18Z;[{'id': 5095469819, 'qualifierId': 17}, {'id': 5095470173, 'qualifierId': 214}, {'id': 5095470181, 'qualifierId': 230, 'value': '95.2'}, {'id': 5102136139, 'qualifierId': 395, 'value': '5.1'}, {'id': 5095469821, 'qualifierId': 56, 'value': 'Center'}, {'id': 5095469817, 'qualifierId': 22}, {'id': 5095472931, 'qualifierId': 280, 'value': 'PASS_LOST'}, {'id': 5102136141, 'qualifierId': 396, 'value': '50.5'}, {'id': 5095472935, 'qualifierId': 282, 'value': '19197'}, {'id': 5102136137, 'qualifierId': 215}, {'id': 5095472937, 'qualifierId': 472, 'value': '468'}, {'id': 5102136135, 'qualifierId': 78}, {'id': 5095470169, 'qualifierId': 102, 'value': '51.6'}, {'id': 5095472933, 'qualifierId': 281, 'value': '2wj1w4opn7f0jyz1ps6ebvc6i'}, {'id': 5095470097, 'qualifierId': 20}, {'id': 5095470179, 'qualifierId': 458}, {'id': 5095470171, 'qualifierId': 103, 'value': '9.5'}, {'id': 5095470183, 'qualifierId': 231, 'value': '50.7'}, {'id': 5095470101, 'qualifierId': 374, 'value': '2024-07-06 04:17:11.736'}, {'id': 5095470177, 'qualifierId': 328}, {'id': 5095470175, 'qualifierId': 108}, {'id': 5095470105, 'qualifierId': 375, 'value': '52:54.289'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;duz91vuapvx9winpiq1m8qt5g;Goal;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9,5;;50,7;;;;;1,0;1,0;;95,2;51,6;1,0;;1,0;;;;;1,0;;;;1,0;;1,0;;;;;;468,0;50,5;;;;;19197,0;;5,1;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;51,6;9.5;;;;1;52;54;Ventura County;3174;FWR;1,0
2699349771;497;1;2;53;30;8ijkk62897so5r3bq0wgwx4bu;1;50,0;49,8;2024-07-06T03:17:48.371Z;2024-07-13T08:41:23Z;[{'id': 5095469973, 'qualifierId': 213, 'value': '3.62'}, {'id': 5095469965, 'qualifierId': 56, 'value': 'Back'}, {'id': 5102136163, 'qualifierId': 189}, {'id': 5095469967, 'qualifierId': 140, 'value': '37.1'}, {'id': 5095469969, 'qualifierId': 141, 'value': '39.4'}, {'id': 5095469971, 'qualifierId': 212, 'value': '15.3'}, {'id': 5095493139, 'qualifierId': 279, 'value': 'G'}];1kl9112b8rcbr3k1s5hs353x0;A. Bibout;;duz91vuapvx9winpiq1m8qt5g;Pass;;;;;;;;;;15,3;39,4;3,62;;37,1;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;37,1;39,4;;;;;;;;0;53;30;Houston Dynamo II;3210;FW;1,0
