id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_Resume;value_Involved;value_Captain;value_TeamPlayerFormation;value_PlayerPosition;value_TeamKit;value_TeamFormation;value_DirectionOfPlay;value_KickOff;value_PassEndX;value_Zone;value_PassEndY;value_Length;value_Angle;value_LongBall;value_Launch;value_HeadPass;value_Chipped;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_DeletedEventType;value_Foul;value_Direct;value_ShirtPull/Holding;value_FreeKickTaken;value_Assist;value_RegularPlay;value_BoxLeft;value_CloseLeft;value_LeftFooted;value_IndividualPlay;value_GoalmouthZ;value_GkX;value_Assisted;value_GoalmouthY;value_RelatedEventId;value_GkY;value_NextEventGoalKick;value_GoalKick;value_Low;value_Overrun;value_Handball;value_AttemptedTackle;value_SwitchOfPlay;value_OutOfPlay;value_Left;value_Right;value_OutSwinger;value_Cross;value_CornerTaken;value_Head;value_FlickOn;value_NextEventThrowIn;value_PlayersCaughtOffside;value_Indirect;value_GkKickFromHands;value_IntendedTackleTarget;value_ThrowIn;value_BlockedPass;value_CloseRight;value_KeeperThrow;value_IntentionalAssist;value_BoxCentre;value_SetPiece;value_FirstTouch;value_NotVisible;value_LayOff;value_Blocked;value_OutOfBoxCentre;value_BlockedX;value_LowCentre;value_BlockedY;value_DefBlock;value_BoxRight;value_RightFooted;value_FastBreak;value_InSwinger;value_FromCorner;value_SmallBoxRight;value_SixYardBlocked;value_OwnPlayer;value_Stooping;value_ParriedSafe;value_Hands;value_Shove/Push;value_High;value_ThroughBall;value_Unchallenged;value_YellowCard;value_RecklessOffence;value_OverhitCross;value_Injury;value_InjuredPlayerId;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_BigChance;value_Feet;value_ParriedDanger;value_Sliding;value_NotAssisted;value_LowLeft;value_AerialFoul;value_TimeWasting;value_Minutes;value_HighClaim;value_BlockedCross;value_OverArm;value_EndType;value_Tactical;value_FreeKick;value_HighRight;value_Collected;value_Diving;value_LowRight;value_GoalShotGameClock;value_GoalShotTimestamp;value_FantasyAssistType;value_FantasyAssistId;value_FantasyAssistTeam;value_FantasyAssistedBy;value_SmallBoxCentre;value_LeadingToAttempt;value_RelatedError1Id;value_GkHoof;value_TempBlocked;value_OtherObstacle;value_CloseHigh;value_Volley;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2710782675;379;1;2;45;34;dqx48fglv1l96cyrmjdod0xec;1;29,8;87,6;2024-08-18T20:14:39.677Z;2024-08-18T20:14:49Z;[{'id': 5158655441, 'qualifierId': 141, 'value': '91.2'}, {'id': 5158655439, 'qualifierId': 140, 'value': '71.9'}, {'id': 5158655435, 'qualifierId': 155}, {'id': 5158655447, 'qualifierId': 1}, {'id': 5158655443, 'qualifierId': 212, 'value': '44.3'}, {'id': 5158655437, 'qualifierId': 56, 'value': 'Left'}, {'id': 5158655445, 'qualifierId': 213, 'value': '0.06'}];bbnk87q7t8pahznohwjjcvu5m;E. Kinzner;;;eppyl290g73qck1ht7he4ojro;Pass;;;;;;;;;;;71,9;;91,2;44,3;0,06;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;71,9;91,2;;;;;;;0;0;45;34;Minnesota United II;2734;DC;1,0
2710782681;380;4;2;45;43;dqx48fglv1l96cyrmjdod0xec;1;72,8;81,6;2024-08-18T20:14:49.445Z;2024-08-18T20:18:26Z;[{'id': 5158655529, 'qualifierId': 152}, {'id': 5158655525, 'qualifierId': 56, 'value': 'Left'}, {'id': 5158655533, 'qualifierId': 265}, {'id': 5158655535, 'qualifierId': 286}, {'id': 5158655521, 'qualifierId': 13}, {'id': 5158655625, 'qualifierId': 233, 'value': '459'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;eppyl290g73qck1ht7he4ojro;Foul;;;;;;;;;;;;;;;;;;;;459,0;1,0;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;45;43;Minnesota United II;2743;AML;1,0
2710782671;459;4;2;45;43;1pc6sx2h4rp113ldkbp5d2xas;0;27,2;18,4;2024-08-18T20:14:49.446Z;2024-08-18T20:18:26Z;[{'id': 5158655561, 'qualifierId': 13}, {'id': 5158655573, 'qualifierId': 285}, {'id': 5158655641, 'qualifierId': 233, 'value': '380'}, {'id': 5158655565, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158655569, 'qualifierId': 152}, {'id': 5158655571, 'qualifierId': 265}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;eppyl290g73qck1ht7he4ojro;Foul;;;;;;;;;;;;;;;;;;;;380,0;;1,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;45;43;St. Louis City II;2743;DMR;1,0
2710783363;383;1;2;46;21;dqx48fglv1l96cyrmjdod0xec;0;72,6;77,2;2024-08-18T20:15:27.483Z;2024-08-18T20:15:30Z;[{'id': 5158658975, 'qualifierId': 212, 'value': '33.4'}, {'id': 5158658979, 'qualifierId': 1}, {'id': 5158658967, 'qualifierId': 56, 'value': 'Center'}, {'id': 5158658963, 'qualifierId': 152}, {'id': 5158658959, 'qualifierId': 155}, {'id': 5158658955, 'qualifierId': 5}, {'id': 5158658973, 'qualifierId': 141, 'value': '43.7'}, {'id': 5158658977, 'qualifierId': 213, 'value': '5.53'}, {'id': 5158658951, 'qualifierId': 2}, {'id': 5158659037, 'qualifierId': 233, 'value': '460'}, {'id': 5158658971, 'qualifierId': 140, 'value': '95.8'}];1extjwx4b7nlpu8fm6526dsrt;M. Kidd;;;eppyl290g73qck1ht7he4ojro;Pass;;;;;;;;;;;95,8;;43,7;33,4;5,53;1,0;;;1,0;460,0;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;95,8;43,7;;;;;;;0;0;46;21;Minnesota United II;2781;AMC;1,0
2710783373;460;11;2;46;24;1pc6sx2h4rp113ldkbp5d2xas;1;4,8;53,1;2024-08-18T20:15:30.439Z;2024-08-18T20:15:31Z;[{'id': 5158659025, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158659027, 'qualifierId': 88}, {'id': 5158659049, 'qualifierId': 233, 'value': '383'}];4ac61l7qt4s63hv34g8zsihgp;A. Smir;;;eppyl290g73qck1ht7he4ojro;Claim;;;;;;;;;;;;;;;;;;;;383,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;46;24;St. Louis City II;2784;GK;1,0
2710783483;461;1;2;46;29;1pc6sx2h4rp113ldkbp5d2xas;1;12,7;58,7;2024-08-18T20:15:34.912Z;2024-08-18T20:15:37Z;[{'id': 5158659679, 'qualifierId': 141, 'value': '80.2'}, {'id': 5158659675, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158659681, 'qualifierId': 212, 'value': '18.9'}, {'id': 5158659683, 'qualifierId': 213, 'value': '0.88'}, {'id': 5158659673, 'qualifierId': 123}, {'id': 5158659677, 'qualifierId': 140, 'value': '24.1'}];4ac61l7qt4s63hv34g8zsihgp;A. Smir;;;eppyl290g73qck1ht7he4ojro;Pass;;;;;;;;;;;24,1;;80,2;18,9;0,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;24,1;80,2;;;;;;;0;0;46;29;St. Louis City II;2789;GK;1,0
2710783533;462;1;2;46;31;1pc6sx2h4rp113ldkbp5d2xas;1;24,4;81,5;2024-08-18T20:15:37.496Z;2024-08-18T20:15:40Z;[{'id': 5158659913, 'qualifierId': 212, 'value': '17.4'}, {'id': 5158659907, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158659911, 'qualifierId': 141, 'value': '94.8'}, {'id': 5158659915, 'qualifierId': 213, 'value': '0.55'}, {'id': 5158659909, 'qualifierId': 140, 'value': '38.6'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;eppyl290g73qck1ht7he4ojro;Pass;;;;;;;;;;;38,6;;94,8;17,4;0,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;38,6;94,8;;;;;;;0;0;46;31;St. Louis City II;2791;DC;1,0
2710783567;463;1;2;46;34;1pc6sx2h4rp113ldkbp5d2xas;1;38,6;94,7;2024-08-18T20:15:40.448Z;2024-08-18T20:15:42Z;[{'id': 5158660147, 'qualifierId': 141, 'value': '81.4'}, {'id': 5158660143, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158660149, 'qualifierId': 212, 'value': '9.5'}, {'id': 5158660145, 'qualifierId': 140, 'value': '35.9'}, {'id': 5158660151, 'qualifierId': 213, 'value': '4.41'}];98tyw392rp4ow3apn0ygrbtp0;J. Farris;;;eppyl290g73qck1ht7he4ojro;Pass;;;;;;;;;;;35,9;;81,4;9,5;4,41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;35,9;81,4;;;;;;;0;0;46;34;St. Louis City II;2794;DML;1,0
2710783601;464;1;2;46;36;1pc6sx2h4rp113ldkbp5d2xas;1;35,9;81,4;2024-08-18T20:15:42.128Z;2024-08-18T20:15:44Z;[{'id': 5158660333, 'qualifierId': 141, 'value': '90.0'}, {'id': 5158660335, 'qualifierId': 212, 'value': '13.3'}, {'id': 5158660337, 'qualifierId': 213, 'value': '2.69'}, {'id': 5158660331, 'qualifierId': 140, 'value': '24.5'}, {'id': 5158660329, 'qualifierId': 56, 'value': 'Back'}];a4staqjshva5lhcr0dw744nze;R. O'Driscoll;;;eppyl290g73qck1ht7he4ojro;Pass;;;;;;;;;;;24,5;;90,0;13,3;2,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;24,5;90,0;;;;;;;0;0;46;36;St. Louis City II;2796;DMC;1,0
2710783677;465;1;2;46;38;1pc6sx2h4rp113ldkbp5d2xas;1;24,8;93,6;2024-08-18T20:15:44.480Z;2024-08-18T20:15:48Z;[{'id': 5158660737, 'qualifierId': 141, 'value': '70.2'}, {'id': 5158660745, 'qualifierId': 213, 'value': '3.79'}, {'id': 5158660741, 'qualifierId': 212, 'value': '26.5'}, {'id': 5158660731, 'qualifierId': 140, 'value': '4.6'}, {'id': 5158660725, 'qualifierId': 56, 'value': 'Back'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;eppyl290g73qck1ht7he4ojro;Pass;;;;;;;;;;;4,6;;70,2;26,5;3,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;4,6;70,2;;;;;;;0;0;46;38;St. Louis City II;2798;DC;1,0
2710783747;466;1;2;46;43;1pc6sx2h4rp113ldkbp5d2xas;1;3,5;65,2;2024-08-18T20:15:48.761Z;2024-08-18T20:15:52Z;[{'id': 5158661165, 'qualifierId': 157}, {'id': 5158661167, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158661171, 'qualifierId': 140, 'value': '35.0'}, {'id': 5158661181, 'qualifierId': 213, 'value': '5.48'}, {'id': 5158661183, 'qualifierId': 1}, {'id': 5158661177, 'qualifierId': 212, 'value': '47.8'}, {'id': 5158661175, 'qualifierId': 141, 'value': '14.4'}];4ac61l7qt4s63hv34g8zsihgp;A. Smir;;;eppyl290g73qck1ht7he4ojro;Pass;;;;;;;;;;;35,0;;14,4;47,8;5,48;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;35,0;14,4;;;;;;;0;0;46;43;St. Louis City II;2803;GK;1,0
2710783761;467;44;2;46;46;1pc6sx2h4rp113ldkbp5d2xas;1;37,4;11,2;2024-08-18T20:15:52.520Z;2024-08-18T20:15:54Z;[{'id': 5158661233, 'qualifierId': 285}, {'id': 5158661231, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158661407, 'qualifierId': 233, 'value': '384'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;eppyl290g73qck1ht7he4ojro;Aerial;;;;;;;;;;;;;;;;;;;;384,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;46;46;St. Louis City II;2806;DMR;1,0
2710783781;384;44;2;46;46;dqx48fglv1l96cyrmjdod0xec;0;63,4;87,7;2024-08-18T20:15:52.521Z;2024-08-18T20:15:54Z;[{'id': 5158661401, 'qualifierId': 56, 'value': 'Left'}, {'id': 5158661403, 'qualifierId': 286}, {'id': 5158661439, 'qualifierId': 233, 'value': '467'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;eppyl290g73qck1ht7he4ojro;Aerial;;;;;;;;;;;;;;;;;;;;467,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;46;46;Minnesota United II;2806;DC;1,0
2710783839;468;1;2;46;47;1pc6sx2h4rp113ldkbp5d2xas;1;35,0;14,4;2024-08-18T20:15:52.761Z;2024-08-18T20:15:57Z;[{'id': 5158661707, 'qualifierId': 212, 'value': '23.6'}, {'id': 5158661703, 'qualifierId': 140, 'value': '57.1'}, {'id': 5158661705, 'qualifierId': 141, 'value': '7.9'}, {'id': 5158661693, 'qualifierId': 3}, {'id': 5158661709, 'qualifierId': 213, 'value': '6.09'}, {'id': 5158661697, 'qualifierId': 56, 'value': 'Right'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;eppyl290g73qck1ht7he4ojro;Pass;;;;;;;;;;;57,1;;7,9;23,6;6,09;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;57,1;7,9;;;;;;;0;0;46;47;St. Louis City II;2807;DMR;1,0
2710783843;469;61;2;46;48;1pc6sx2h4rp113ldkbp5d2xas;0;55,2;7,4;2024-08-18T20:15:54.600Z;2024-08-18T20:17:48Z;[{'id': 5158661737, 'qualifierId': 56, 'value': 'Right'}];byelagxi3qg0rb06tjl3fodn8;D. Randell;;;eppyl290g73qck1ht7he4ojro;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;46;48;St. Louis City II;2808;FW;1,0
2710783815;385;5;2;46;49;dqx48fglv1l96cyrmjdod0xec;1;43,4;101,2;2024-08-18T20:15:55.323Z;2024-08-18T20:18:27Z;[{'id': 5158661617, 'qualifierId': 347}, {'id': 5158661615, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158661835, 'qualifierId': 233, 'value': '470'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;eppyl290g73qck1ht7he4ojro;Out;;;;;;;;;;;;;;;;;;;;470,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;46;49;Minnesota United II;2809;DC;1,0
2710783861;470;5;2;46;49;1pc6sx2h4rp113ldkbp5d2xas;0;56,6;-1,2;2024-08-18T20:15:55.323Z;2024-08-18T20:18:28Z;[{'id': 5158661827, 'qualifierId': 56, 'value': 'Right'}, {'id': 5158661831, 'qualifierId': 347}, {'id': 5158661879, 'qualifierId': 233, 'value': '385'}];byelagxi3qg0rb06tjl3fodn8;D. Randell;;;eppyl290g73qck1ht7he4ojro;Out;;;;;;;;;;;;;;;;;;;;385,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;46;49;St. Louis City II;2809;FW;1,0
2710783997;386;1;2;46;58;dqx48fglv1l96cyrmjdod0xec;1;47,7;100,0;2024-08-18T20:16:04.411Z;2024-08-18T20:16:08Z;[{'id': 5158662611, 'qualifierId': 141, 'value': '93.5'}, {'id': 5158662617, 'qualifierId': 1}, {'id': 5158662607, 'qualifierId': 56, 'value': 'Left'}, {'id': 5158662613, 'qualifierId': 212, 'value': '23.3'}, {'id': 5158662609, 'qualifierId': 140, 'value': '69.2'}, {'id': 5158662605, 'qualifierId': 107}, {'id': 5158662615, 'qualifierId': 213, 'value': '6.03'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;eppyl290g73qck1ht7he4ojro;Pass;;;;;;;;;;;69,2;;93,5;23,3;6,03;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;69,2;93,5;;;;;;;0;0;46;58;Minnesota United II;2818;DC;1,0
2710784001;387;61;2;47;2;dqx48fglv1l96cyrmjdod0xec;0;69,1;94,1;2024-08-18T20:16:08.043Z;2024-08-18T20:16:08Z;[{'id': 5158662637, 'qualifierId': 56, 'value': 'Left'}];e9jko5f45qmjw3va7cp05l5w4;Hosei Kijima;;;eppyl290g73qck1ht7he4ojro;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;47;2;Minnesota United II;2822;Sub;1,0
2710784045;471;3;2;47;3;1pc6sx2h4rp113ldkbp5d2xas;0;35,1;4,9;2024-08-18T20:16:09.384Z;2024-08-18T20:17:53Z;[{'id': 5158662855, 'qualifierId': 286}, {'id': 5158662859, 'qualifierId': 211}, {'id': 5158662853, 'qualifierId': 56, 'value': 'Back'}];a4staqjshva5lhcr0dw744nze;R. O'Driscoll;;;eppyl290g73qck1ht7he4ojro;Take On;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;47;3;St. Louis City II;2823;DMC;1,0
2710784035;388;5;2;47;3;dqx48fglv1l96cyrmjdod0xec;1;57,3;101,3;2024-08-18T20:16:09.468Z;2024-08-18T20:18:28Z;[{'id': 5158662791, 'qualifierId': 347}, {'id': 5158662787, 'qualifierId': 56, 'value': 'Left'}, {'id': 5158662905, 'qualifierId': 233, 'value': '472'}];e9jko5f45qmjw3va7cp05l5w4;Hosei Kijima;;;eppyl290g73qck1ht7he4ojro;Out;;;;;;;;;;;;;;;;;;;;472,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;47;3;Minnesota United II;2823;Sub;1,0
2710784055;472;5;2;47;3;1pc6sx2h4rp113ldkbp5d2xas;0;42,7;-1,3;2024-08-18T20:16:09.468Z;2024-08-18T20:18:28Z;[{'id': 5158662891, 'qualifierId': 347}, {'id': 5158662927, 'qualifierId': 233, 'value': '388'}, {'id': 5158662889, 'qualifierId': 56, 'value': 'Back'}];a4staqjshva5lhcr0dw744nze;R. O'Driscoll;;;eppyl290g73qck1ht7he4ojro;Out;;;;;;;;;;;;;;;;;;;;388,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;47;3;St. Louis City II;2823;DMC;1,0
2710784113;389;1;2;47;9;dqx48fglv1l96cyrmjdod0xec;1;58,1;100,0;2024-08-18T20:16:15.451Z;2024-08-18T20:16:17Z;[{'id': 5158663203, 'qualifierId': 213, 'value': '5.55'}, {'id': 5158663193, 'qualifierId': 107}, {'id': 5158663199, 'qualifierId': 141, 'value': '91.5'}, {'id': 5158663195, 'qualifierId': 56, 'value': 'Left'}, {'id': 5158663201, 'qualifierId': 212, 'value': '10.6'}, {'id': 5158663197, 'qualifierId': 140, 'value': '65.6'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;eppyl290g73qck1ht7he4ojro;Pass;;;;;;;;;;;65,6;;91,5;10,6;5,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;65,6;91,5;;;;;;;0;0;47;9;Minnesota United II;2829;DC;1,0
2710784135;390;1;2;47;11;dqx48fglv1l96cyrmjdod0xec;1;65,6;91,5;2024-08-18T20:16:16.907Z;2024-08-18T21:07:18Z;[{'id': 5158663335, 'qualifierId': 213, 'value': '2.66'}, {'id': 5158663327, 'qualifierId': 56, 'value': 'Left'}, {'id': 5158663333, 'qualifierId': 212, 'value': '6.8'}, {'id': 5158663329, 'qualifierId': 140, 'value': '59.9'}, {'id': 5158663331, 'qualifierId': 141, 'value': '96.1'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;eppyl290g73qck1ht7he4ojro;Pass;;;;;;;;;;;59,9;;96,1;6,8;2,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;59,9;96,1;;;;;;;0;0;47;11;Minnesota United II;2831;AML;1,0
2710784145;391;1;2;47;12;dqx48fglv1l96cyrmjdod0xec;0;59,9;96,3;2024-08-18T20:16:18.139Z;2024-08-18T20:16:19Z;[{'id': 5158663487, 'qualifierId': 233, 'value': '473'}, {'id': 5158663387, 'qualifierId': 140, 'value': '62.9'}, {'id': 5158663393, 'qualifierId': 213, 'value': '0.02'}, {'id': 5158663391, 'qualifierId': 212, 'value': '3.2'}, {'id': 5158663491, 'qualifierId': 286}, {'id': 5158663389, 'qualifierId': 141, 'value': '96.4'}, {'id': 5158663485, 'qualifierId': 236}, {'id': 5158663385, 'qualifierId': 56, 'value': 'Left'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;eppyl290g73qck1ht7he4ojro;Pass;;;;;;;;;;;62,9;;96,4;3,2;0,02;;;;;473,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;62,9;96,4;;;;;;;0;0;47;12;Minnesota United II;2832;DC;1,0
2710784155;473;74;2;47;12;1pc6sx2h4rp113ldkbp5d2xas;1;38,1;3,2;2024-08-18T20:16:18.140Z;2024-08-18T20:18:29Z;[{'id': 5158663503, 'qualifierId': 233, 'value': '391'}, {'id': 5158663439, 'qualifierId': 285}, {'id': 5158663437, 'qualifierId': 56, 'value': 'Back'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;eppyl290g73qck1ht7he4ojro;Blocked Pass;;;;;;;;;;;;;;;;;;;;391,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;47;12;St. Louis City II;2832;DMR;1,0
