id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_Involved;value_Resume;value_TeamPlayerFormation;value_PlayerPosition;value_Captain;value_TeamFormation;value_JerseyNumber;value_DirectionOfPlay;value_KickOff;value_PassEndX;value_Angle;value_Length;value_PassEndY;value_Zone;value_LongBall;value_Launch;value_TouchTypePass;value_FlickOn;value_HeadPass;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_TakeOnOvertake;value_Offensive;value_OutOfPlay;value_TouchTypeClearance;value_Defensive;value_DeletedEventType;value_IntendedTackleTarget;value_BlockedPass;value_TouchTypeControl;value_Overrun;value_Chipped;value_LowGkIntervention;value_NotVisible;value_SwitchOfPlay;value_AttemptedTackle;value_Foul;value_Direct;value_InjuredPlayerId;value_Injury;value_RelatedEventId;value_FreeKickTaken;value_LayOff;value_SwerveRight;value_IndividualPlay;value_GoalmouthY;value_OutOfBoxCentre;value_RegularPlay;value_Assisted;value_HighLeft;value_GoalmouthZ;value_LeftFooted;value_GkX;value_GkY;value_NextEventGoalKick;value_GoalKick;value_Low;value_TakeOnSpace;value_GkHoof;value_PullBack;value_Assist;value_IntentionalAssist;value_ThroughBall;value_BoxCentre;value_Right;value_MisHit;value_High;value_RightFooted;value_OutSwinger;value_Cross;value_FirstTouch;value_CloseHigh;value_SmallBoxLeft;value_BigChance;value_Head;value_Left;value_BlockedY;value_BlockedX;value_NotPastGoalLine;value_ShirtPull/Holding;value_KeeperThrow;value_Unchallenged;value_MediumGkIntervention;value_CornerTaken;value_InSwinger;value_Shove/Push;value_IncorrectOutOfPlayDecision;value_RecklessOffence;value_YellowCard;value_Defensive1V1;value_Straight;value_DrivenCross;value_NotAssisted;value_DefBlock;value_OwnShotBlocked;value_Volley;value_SmallBoxCentre;value_GkXTimeOfGoal;value_KeeperTouched;value_LowRight;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_OtherObstacle;value_ParriedSafe;value_Diving;value_Hands;value_HighGkIntervention;value_BoxLeft;value_Blocked;value_SixYardBlocked;value_FromCorner;value_OwnPlayer;value_LowCentre;value_BoxRight;value_LowLeft;value_BallHitsReferee;value_RefereeDelay;value_DrinksBreak;value_PlayersCaughtOffside;value_Indirect;value_OverhitCross;value_Handball;value_SwerveLeft;value_FreeKick;value_Minutes;value_CloseRight;value_TacticalFoul;value_Deflection;value_Standing;value_ParriedDanger;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_FastBreak;value_SetPiece;value_GkKickFromHands;value_HighClaim;value_OverArm;value_TimeWasting;value_LastLine;value_AerialFoul;value_BlockedCross;value_1On1;value_SmallBoxRight;value_Collected;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2696565149;278;28;1;31;17;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-06-16T23:35:00.672Z;2024-06-16T23:35:03Z;[{'id': 5080130465, 'qualifierId': 233, 'value': '274'}, {'id': 5080130431, 'qualifierId': 55, 'value': '277'}];;;;;dhnfqkwp0wwcwx5i2j2su04r8;End delay;;;;;;;;;;;;;;;;;;;;;;274,0;;;;;;;;;;;;;;;;;;;;;277,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;277,0;;0;0;31;17;Houston Dynamo II;1877;;
2696565157;279;68;1;31;19;dqx48fglv1l96cyrmjdod0xec;0;70,0;25,8;2024-06-16T23:35:02.377Z;2024-06-16T23:35:04Z;[{'id': 5080130485, 'qualifierId': 354}];;;;;dhnfqkwp0wwcwx5i2j2su04r8;Referee Drop Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;31;19;Houston Dynamo II;1879;;
2696565181;275;68;1;31;31;7pmw399vh2v44cjle4fkklp1w;1;32,0;71,5;2024-06-16T23:35:14.443Z;2024-06-16T23:35:14Z;[];;;;;dhnfqkwp0wwcwx5i2j2su04r8;Referee Drop Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;31;31;St. Louis City II;1891;;
2696565185;276;1;1;31;32;7pmw399vh2v44cjle4fkklp1w;1;30,5;72,1;2024-06-16T23:35:15.996Z;2024-06-16T23:35:19Z;[{'id': 5080130661, 'qualifierId': 213, 'value': '0.21'}, {'id': 5080130653, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080130655, 'qualifierId': 140, 'value': '35.9'}, {'id': 5080130659, 'qualifierId': 212, 'value': '5.8'}, {'id': 5080130657, 'qualifierId': 141, 'value': '73.9'}];48p3wcjai97tpt50ia7bi7ok4;J. Medina;;;dhnfqkwp0wwcwx5i2j2su04r8;Pass;;;;;;;;;;;35,9;0,21;5,8;73,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;35,9;73,9;;;;;;;0;0;31;32;St. Louis City II;1892;DC;1,0
2696565193;277;1;1;31;36;7pmw399vh2v44cjle4fkklp1w;1;40,6;68,5;2024-06-16T23:35:19.323Z;2024-06-16T23:35:20Z;[{'id': 5080130689, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080130697, 'qualifierId': 213, 'value': '3.30'}, {'id': 5080130691, 'qualifierId': 140, 'value': '32.2'}, {'id': 5080130693, 'qualifierId': 141, 'value': '66.4'}, {'id': 5080130695, 'qualifierId': 212, 'value': '8.9'}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;;dhnfqkwp0wwcwx5i2j2su04r8;Pass;;;;;;;;;;;32,2;3,3;8,9;66,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;32,2;66,4;;;;;;;0;0;31;36;St. Louis City II;1896;FWL;1,0
2696565195;278;1;1;31;37;7pmw399vh2v44cjle4fkklp1w;0;32,2;67,9;2024-06-16T23:35:20.571Z;2024-06-16T23:35:21Z;[{'id': 5080130709, 'qualifierId': 140, 'value': '36.1'}, {'id': 5080130715, 'qualifierId': 213, 'value': '1.16'}, {'id': 5080130711, 'qualifierId': 141, 'value': '81.7'}, {'id': 5080130713, 'qualifierId': 212, 'value': '10.2'}, {'id': 5080130707, 'qualifierId': 56, 'value': 'Back'}];bfsjxpmiflhdz2162ulqlo0lw;J. Valverde;;;dhnfqkwp0wwcwx5i2j2su04r8;Pass;;;;;;;;;;;36,1;1,16;10,2;81,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;36,1;81,7;;;;;;;0;0;31;37;St. Louis City II;1897;MC;1,0
2696565197;280;8;1;31;39;dqx48fglv1l96cyrmjdod0xec;1;60,8;20,3;2024-06-16T23:35:22.234Z;2024-06-19T15:08:28Z;[{'id': 5080130725, 'qualifierId': 56, 'value': 'Right'}, {'id': 5081872921, 'qualifierId': 385}];en6q7ddrr22sz6knipkbqhyw9;Wan Kuzain;;;dhnfqkwp0wwcwx5i2j2su04r8;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;31;39;Houston Dynamo II;1899;MR;1,0
2696565239;279;5;1;31;39;7pmw399vh2v44cjle4fkklp1w;1;35,8;101,0;2024-06-16T23:35:22.774Z;2024-06-17T00:38:46Z;[{'id': 5080130985, 'qualifierId': 233, 'value': '281'}, {'id': 5080130973, 'qualifierId': 347}, {'id': 5080130971, 'qualifierId': 56, 'value': 'Back'}];bfsjxpmiflhdz2162ulqlo0lw;J. Valverde;;;dhnfqkwp0wwcwx5i2j2su04r8;Out;;;;;;;;;;;;;;;;;;;;;1,0;281,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;31;39;St. Louis City II;1899;MC;1,0
2696565199;281;5;1;31;39;dqx48fglv1l96cyrmjdod0xec;0;64,2;-1,0;2024-06-16T23:35:22.774Z;2024-06-16T23:46:40Z;[{'id': 5080130737, 'qualifierId': 56, 'value': 'Right'}, {'id': 5080130739, 'qualifierId': 347}, {'id': 5080131011, 'qualifierId': 233, 'value': '279'}];en6q7ddrr22sz6knipkbqhyw9;Wan Kuzain;;;dhnfqkwp0wwcwx5i2j2su04r8;Out;;;;;;;;;;;;;;;;;;;;;1,0;279,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;31;39;Houston Dynamo II;1899;MR;1,0
2696565243;280;27;1;31;51;7pmw399vh2v44cjle4fkklp1w;1;0,0;0,0;2024-06-16T23:35:34.385Z;2024-06-16T23:36:08Z;[{'id': 5080130981, 'qualifierId': 201}, {'id': 5080130983, 'qualifierId': 246}, {'id': 5080131019, 'qualifierId': 233, 'value': '282'}];;;;;dhnfqkwp0wwcwx5i2j2su04r8;Start delay;;;;;;;;;;;;;;;;;;;;;;282,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;31;51;St. Louis City II;1911;;
2696565221;282;27;1;31;51;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-06-16T23:35:34.385Z;2024-06-16T23:50:58Z;[{'id': 5080131003, 'qualifierId': 233, 'value': '280'}, {'id': 5080130895, 'qualifierId': 201}, {'id': 5080130897, 'qualifierId': 246}];;;;;dhnfqkwp0wwcwx5i2j2su04r8;Start delay;;;;;;;;;;;;;;;;;;;;;;280,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;31;51;Houston Dynamo II;1911;;
2696565443;281;28;1;33;25;7pmw399vh2v44cjle4fkklp1w;1;0,0;0,0;2024-06-16T23:37:09.014Z;2024-06-16T23:39:30Z;[{'id': 5080134317, 'qualifierId': 233, 'value': '283'}, {'id': 5080132405, 'qualifierId': 55, 'value': '280'}];;;;;dhnfqkwp0wwcwx5i2j2su04r8;End delay;;;;;;;;;;;;;;;;;;;;;;283,0;;;;;;;;;;;;;;;;;;;;;280,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;280,0;;0;0;33;25;St. Louis City II;2005;;
2696565393;283;28;1;33;25;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-06-16T23:37:09.014Z;2024-06-16T23:51:00Z;[{'id': 5080134313, 'qualifierId': 233, 'value': '281'}, {'id': 5080132035, 'qualifierId': 55, 'value': '282'}];;;;;dhnfqkwp0wwcwx5i2j2su04r8;End delay;;;;;;;;;;;;;;;;;;;;;;281,0;;;;;;;;;;;;;;;;;;;;;282,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;282,0;;0;0;33;25;Houston Dynamo II;2005;;
2696565479;282;1;1;34;2;7pmw399vh2v44cjle4fkklp1w;1;37,7;100,0;2024-06-16T23:37:46.077Z;2024-06-16T23:37:49Z;[{'id': 5080132577, 'qualifierId': 213, 'value': '3.83'}, {'id': 5080132567, 'qualifierId': 107}, {'id': 5080132569, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080132575, 'qualifierId': 212, 'value': '13.8'}, {'id': 5080132571, 'qualifierId': 140, 'value': '27.5'}, {'id': 5080132573, 'qualifierId': 141, 'value': '88.7'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;dhnfqkwp0wwcwx5i2j2su04r8;Pass;;;;;;;;;;;27,5;3,83;13,8;88,7;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;27,5;88,7;;;;;;;0;0;34;2;St. Louis City II;2042;DC;1,0
2696565487;283;1;1;34;5;7pmw399vh2v44cjle4fkklp1w;1;26,5;89,4;2024-06-16T23:37:49.020Z;2024-06-16T23:37:52Z;[{'id': 5080132635, 'qualifierId': 213, 'value': '4.45'}, {'id': 5080132627, 'qualifierId': 141, 'value': '52.5'}, {'id': 5080132631, 'qualifierId': 212, 'value': '25.9'}, {'id': 5080132625, 'qualifierId': 140, 'value': '20.2'}, {'id': 5080132623, 'qualifierId': 56, 'value': 'Back'}];48p3wcjai97tpt50ia7bi7ok4;J. Medina;;;dhnfqkwp0wwcwx5i2j2su04r8;Pass;;;;;;;;;;;20,2;4,45;25,9;52,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;20,2;52,5;;;;;;;0;0;34;5;St. Louis City II;2045;DC;1,0
2696565493;284;1;1;34;9;7pmw399vh2v44cjle4fkklp1w;1;21,3;29,8;2024-06-16T23:37:52.844Z;2024-06-16T23:37:54Z;[{'id': 5080132663, 'qualifierId': 212, 'value': '15.3'}, {'id': 5080132661, 'qualifierId': 141, 'value': '7.4'}, {'id': 5080132665, 'qualifierId': 213, 'value': '4.79'}, {'id': 5080132659, 'qualifierId': 140, 'value': '22.4'}, {'id': 5080132657, 'qualifierId': 56, 'value': 'Back'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;dhnfqkwp0wwcwx5i2j2su04r8;Pass;;;;;;;;;;;22,4;4,79;15,3;7,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;22,4;7,4;;;;;;;0;0;34;9;St. Louis City II;2049;DL;1,0
2696565501;285;1;1;34;10;7pmw399vh2v44cjle4fkklp1w;1;22,4;7,4;2024-06-16T23:37:54.060Z;2024-06-16T23:37:56Z;[{'id': 5080132693, 'qualifierId': 213, 'value': '1.73'}, {'id': 5080132685, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080132687, 'qualifierId': 140, 'value': '20.3'}, {'id': 5080132691, 'qualifierId': 212, 'value': '13.9'}, {'id': 5080132689, 'qualifierId': 141, 'value': '27.6'}];1p5u02noafhj6r31hj50stn2s;T. Lampman;;;dhnfqkwp0wwcwx5i2j2su04r8;Pass;;;;;;;;;;;20,3;1,73;13,9;27,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;20,3;27,6;;;;;;;0;0;34;10;St. Louis City II;2050;DR;1,0
2696565515;286;2;1;34;13;7pmw399vh2v44cjle4fkklp1w;1;20,9;23,9;2024-06-16T23:37:56.732Z;2024-06-16T23:38:02Z;[{'id': 5080132785, 'qualifierId': 141, 'value': '69.9'}, {'id': 5080132793, 'qualifierId': 1}, {'id': 5080132791, 'qualifierId': 7, 'value': '60ej9rpig6xzj1d80w0ki92i'}, {'id': 5080132795, 'qualifierId': 56, 'value': 'Center'}, {'id': 5080132783, 'qualifierId': 140, 'value': '62.5'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;dhnfqkwp0wwcwx5i2j2su04r8;Offside Pass;;;;;;;;;;;62,5;;;69,9;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;62,5;69,9;;;;;;;0;0;34;13;St. Louis City II;2053;DL;1,0
2696565523;285;55;1;34;13;dqx48fglv1l96cyrmjdod0xec;1;36,0;46,2;2024-06-16T23:37:56.733Z;2024-06-17T00:38:56Z;[];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;;dhnfqkwp0wwcwx5i2j2su04r8;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;34;13;Houston Dynamo II;2053;DL;1,0
2696565575;286;1;1;34;36;dqx48fglv1l96cyrmjdod0xec;1;43,9;45,7;2024-06-16T23:38:19.307Z;2024-06-16T23:38:22Z;[{'id': 5080133103, 'qualifierId': 155}, {'id': 5080133115, 'qualifierId': 213, 'value': '0.56'}, {'id': 5080133101, 'qualifierId': 5}, {'id': 5080133113, 'qualifierId': 212, 'value': '37.6'}, {'id': 5080133105, 'qualifierId': 241}, {'id': 5080133111, 'qualifierId': 141, 'value': '75.0'}, {'id': 5080133117, 'qualifierId': 1}, {'id': 5080133109, 'qualifierId': 140, 'value': '74.3'}, {'id': 5080133107, 'qualifierId': 56, 'value': 'Center'}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;;dhnfqkwp0wwcwx5i2j2su04r8;Pass;;;;;;;;;;;74,3;0,56;37,6;75,0;;1,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;74,3;75,0;;;;;;;0;0;34;36;Houston Dynamo II;2076;DL;1,0
2696565579;287;61;1;34;39;dqx48fglv1l96cyrmjdod0xec;0;72,2;76,4;2024-06-16T23:38:22.401Z;2024-06-16T23:38:30Z;[{'id': 5080133129, 'qualifierId': 56, 'value': 'Center'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;dhnfqkwp0wwcwx5i2j2su04r8;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;34;39;Houston Dynamo II;2079;ML;1,0
2696565587;287;1;1;34;40;7pmw399vh2v44cjle4fkklp1w;0;32,4;13,4;2024-06-16T23:38:23.675Z;2024-06-16T23:38:29Z;[{'id': 5080133183, 'qualifierId': 140, 'value': '31.3'}, {'id': 5080133181, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080133185, 'qualifierId': 141, 'value': '13.5'}, {'id': 5080133225, 'qualifierId': 286}, {'id': 5080133219, 'qualifierId': 236}, {'id': 5080133189, 'qualifierId': 213, 'value': '3.08'}, {'id': 5080133187, 'qualifierId': 212, 'value': '1.2'}, {'id': 5080133221, 'qualifierId': 233, 'value': '289'}];3c1xz4vpfoum0jbq6bmtdrtux;I. Achara;;;dhnfqkwp0wwcwx5i2j2su04r8;Pass;;;;;;;;;;;31,3;3,08;1,2;13,5;;;;;;;;289,0;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;31,3;13,5;;;;;;;0;0;34;40;St. Louis City II;2080;FWR;1,0
2696565593;289;74;1;34;40;dqx48fglv1l96cyrmjdod0xec;1;76,2;80,2;2024-06-16T23:38:23.676Z;2024-06-16T23:38:30Z;[{'id': 5080133267, 'qualifierId': 233, 'value': '287'}, {'id': 5080133215, 'qualifierId': 56, 'value': 'Left'}, {'id': 5080133217, 'qualifierId': 285}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;dhnfqkwp0wwcwx5i2j2su04r8;Blocked Pass;;;;;;;;;;;;;;;;;;;;;;287,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;34;40;Houston Dynamo II;2080;ML;1,0
2696565591;288;5;1;34;40;dqx48fglv1l96cyrmjdod0xec;0;72,7;101,6;2024-06-16T23:38:24.053Z;2024-06-16T23:38:40Z;[{'id': 5080133207, 'qualifierId': 56, 'value': 'Left'}, {'id': 5080133209, 'qualifierId': 347}, {'id': 5080133413, 'qualifierId': 233, 'value': '288'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;dhnfqkwp0wwcwx5i2j2su04r8;Out;;;;;;;;;;;;;;;;;;;;;1,0;288,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;34;40;Houston Dynamo II;2080;ML;1,0
2696565623;288;5;1;34;40;7pmw399vh2v44cjle4fkklp1w;1;27,3;-1,6;2024-06-16T23:38:24.053Z;2024-06-17T00:38:46Z;[{'id': 5080133399, 'qualifierId': 347}, {'id': 5080133409, 'qualifierId': 233, 'value': '288'}, {'id': 5080133397, 'qualifierId': 56, 'value': 'Back'}];3c1xz4vpfoum0jbq6bmtdrtux;I. Achara;;;dhnfqkwp0wwcwx5i2j2su04r8;Out;;;;;;;;;;;;;;;;;;;;;1,0;288,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;34;40;St. Louis City II;2080;FWR;1,0
2696565629;289;1;1;34;56;7pmw399vh2v44cjle4fkklp1w;1;30,0;0,0;2024-06-16T23:38:39.309Z;2024-06-16T23:38:40Z;[{'id': 5080133429, 'qualifierId': 107}, {'id': 5080133431, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080133433, 'qualifierId': 140, 'value': '38.8'}, {'id': 5080133435, 'qualifierId': 141, 'value': '10.6'}, {'id': 5080133439, 'qualifierId': 213, 'value': '0.69'}, {'id': 5080133437, 'qualifierId': 212, 'value': '12.0'}];1p5u02noafhj6r31hj50stn2s;T. Lampman;;;dhnfqkwp0wwcwx5i2j2su04r8;Pass;;;;;;;;;;;38,8;0,69;12,0;10,6;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;38,8;10,6;;;;;;;0;0;34;56;St. Louis City II;2096;DR;1,0
