id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_Resume;value_JerseyNumber;value_TeamFormation;value_PlayerPosition;value_Involved;value_TeamKit;value_TeamPlayerFormation;value_DirectionOfPlay;value_PassEndY;value_Zone;value_Length;value_KickOff;value_Angle;value_PassEndX;value_LongBall;value_Launch;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_DeletedEventType;value_InjuredPlayerId;value_Injury;value_RelatedEventId;value_Chipped;value_SwitchOfPlay;value_IntendedTackleTarget;value_NextEventThrowIn;value_ThrowIn;value_Head;value_BlockedPass;value_Shove/Push;value_Direct;value_Foul;value_FreeKickTaken;value_TakeOnSpace;value_Defensive1V1;value_AttemptedTackle;value_TouchTypeClearance;value_OutOfPlay;value_Cross;value_RightFooted;value_DrivenCross;value_Straight;value_GkX;value_FirstTouch;value_RegularPlay;value_GoalmouthZ;value_NotAssisted;value_SmallBoxCentre;value_GoalmouthY;value_CloseRight;value_GkY;value_NextEventGoalKick;value_Low;value_GoalKick;value_TakeOnOvertake;value_TouchTypeControl;value_ThroughBall;value_Left;value_Right;value_CornerTaken;value_OutSwinger;value_IntentionalAssist;value_Assist;value_FlickOn;value_BlockedY;value_FromCorner;value_BlockedX;value_LowCentre;value_Assisted;value_SixYardBlocked;value_Volley;value_Blocked;value_DefBlock;value_MediumGkIntervention;value_KeeperThrow;value_ShirtPull/Holding;value_LayOff;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_LeftFooted;value_OutOfBoxCentre;value_IndividualPlay;value_LowRight;value_ParriedSafe;value_LowGkIntervention;value_Diving;value_Hands;value_OverhitCross;value_InSwinger;value_Overrun;value_TouchTypePass;value_FloatedCross;value_NotPastGoalLine;value_BoxCentre;value_Weak;value_Collected;value_Standing;value_GkKickFromHands;value_YellowCard;value_NotRetreating;value_BlockedCross;value_BoxLeft;value_Stooping;value_GkStart;value_RefereeDelay;value_DrinksBreak;value_HighGkIntervention;value_BlockedClearance;value_TacticalFoul;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_ParriedDanger;value_FollowsShotRebound;value_Minutes;value_RecklessOffence;value_FastBreak;value_LastLine;value_EndType;value_Handball;value_LowLeft;value_HighClaim;value_Deflection;value_Tactical;value_SmallBoxRight;value_SetPiece;value_TempShotOn;value_Fumble;value_TimeWasting;value_IncorrectOutOfPlayDecision;value_High;value_PullBack;value_AerialFoul;value_LeadingToGoal;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_KeeperTouched;value_GoalShotGameClock;value_GkYTimeOfGoal;value_BoxDeepLeft;value_HighCentre;value_BigChance;value_OverArm;value_HighRight;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;value_CoachTypes;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2691484205;384;1;2;48;22;6gaq85erpkvbyxvivd96wuw44;1;9,6;50,4;2024-05-25T02:13:27.263Z;2024-05-25T02:13:30Z;[{'id': 5052159071, 'qualifierId': 213, 'value': '5.97'}, {'id': 5052159059, 'qualifierId': 123}, {'id': 5052159065, 'qualifierId': 141, 'value': '40.1'}, {'id': 5052159061, 'qualifierId': 56, 'value': 'Back'}, {'id': 5052159063, 'qualifierId': 140, 'value': '30.0'}, {'id': 5052159067, 'qualifierId': 212, 'value': '22.5'}];d4xd9fxqjwfe7x46byn60dx49;D. Ochoa;;;czvde89wpqkqnxb7dz23pwnx0;Pass;;;;;;;;;;40,1;;22,5;;5,97;30,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;30,0;40,1;;;;;;;0;0;48;22;Austin II;2902;GK;1,0
2691484237;385;1;2;48;25;6gaq85erpkvbyxvivd96wuw44;1;42,1;36,1;2024-05-25T02:13:30.047Z;2024-05-25T02:13:36Z;[{'id': 5052159307, 'qualifierId': 56, 'value': 'Right'}, {'id': 5052159315, 'qualifierId': 213, 'value': '5.77'}, {'id': 5052159317, 'qualifierId': 1}, {'id': 5052159311, 'qualifierId': 141, 'value': '12.0'}, {'id': 5052159313, 'qualifierId': 212, 'value': '33.5'}, {'id': 5052159309, 'qualifierId': 140, 'value': '69.9'}];eu6pktmlz3r7qlbwoodmlgdn8;M. Wanchope;;;czvde89wpqkqnxb7dz23pwnx0;Pass;;;;;;;;;;12,0;;33,5;;5,77;69,9;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;69,9;12,0;;;;;;;0;0;48;25;Austin II;2905;MC;1,0
2691484261;386;1;2;48;32;6gaq85erpkvbyxvivd96wuw44;1;80,8;36,9;2024-05-25T02:13:36.542Z;2024-05-25T02:13:57Z;[{'id': 5052159441, 'qualifierId': 212, 'value': '15.2'}, {'id': 5052159443, 'qualifierId': 213, 'value': '1.89'}, {'id': 5052159899, 'qualifierId': 210, 'value': '15'}, {'id': 5052159435, 'qualifierId': 56, 'value': 'Center'}, {'id': 5052159437, 'qualifierId': 140, 'value': '76.2'}, {'id': 5052159439, 'qualifierId': 141, 'value': '58.1'}];18b4rpeia26xq688ieqaw2z2s;A. Wibowo;1,0;;czvde89wpqkqnxb7dz23pwnx0;Pass;;;;;;;;;;58,1;;15,2;;1,89;76,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;76,2;58,1;;;;;;;0;0;48;32;Austin II;2912;MR;1,0
2691484263;387;15;2;48;35;6gaq85erpkvbyxvivd96wuw44;1;81,0;54,3;2024-05-25T02:13:40.223Z;2024-05-30T14:19:29Z;[{'id': 5052159919, 'qualifierId': 146, 'value': '98.9'}, {'id': 5061976877, 'qualifierId': 72}, {'id': 5052159937, 'qualifierId': 233, 'value': '515'}, {'id': 5052159903, 'qualifierId': 80}, {'id': 5052159909, 'qualifierId': 55, 'value': '386'}, {'id': 5052159913, 'qualifierId': 102, 'value': '47.4'}, {'id': 5052159449, 'qualifierId': 22}, {'id': 5052159907, 'qualifierId': 133}, {'id': 5052159917, 'qualifierId': 215}, {'id': 5052159915, 'qualifierId': 103, 'value': '3.2'}, {'id': 5052159921, 'qualifierId': 147, 'value': '50.2'}, {'id': 5052159453, 'qualifierId': 56, 'value': 'Center'}, {'id': 5052159451, 'qualifierId': 18}, {'id': 5052159905, 'qualifierId': 29}];6mm2h3x9hmyea3bu2wt80uo7o;M. Evans;;;czvde89wpqkqnxb7dz23pwnx0;Attempt Saved;;;;;;;;;;;;;;;;;;;515,0;;;;;;386,0;;;;;;;;;;;;;;;;;;;;;;;1,0;3,2;;;47,4;;;;;;;;;;;;;;;;50,2;;98,9;;1,0;;;;;;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;98,9;50,2;47,4;3.2;386,0;18b4rpeia26xq688ieqaw2z2s;0;0;48;35;Austin II;2915;MC;1,0
2691484267;515;10;2;48;35;d0c07im4a6oj8qa7f1zlt3pqs;1;2,8;50,7;2024-05-25T02:13:40.323Z;2024-05-30T14:19:31Z;[{'id': 5061976883, 'qualifierId': 376}, {'id': 5052159477, 'qualifierId': 173}, {'id': 5052159483, 'qualifierId': 56, 'value': 'Back'}, {'id': 5052159481, 'qualifierId': 182}, {'id': 5052159587, 'qualifierId': 179}, {'id': 5052159667, 'qualifierId': 233, 'value': '387'}];dcypf9mqtlcn5wetj1z7g3mui;A. Cervantes;;;czvde89wpqkqnxb7dz23pwnx0;Save;;;;;;;;;;;;;;;;;;;387,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;0;0;48;35;Los Angeles II;2915;GK;1,0
2691484271;388;6;2;48;37;6gaq85erpkvbyxvivd96wuw44;1;89,1;51,8;2024-05-25T02:13:42.063Z;2024-05-25T02:13:45Z;[{'id': 5052159569, 'qualifierId': 75}, {'id': 5052159567, 'qualifierId': 56, 'value': 'Center'}, {'id': 5052159645, 'qualifierId': 233, 'value': '516'}];6mm2h3x9hmyea3bu2wt80uo7o;M. Evans;;;czvde89wpqkqnxb7dz23pwnx0;Corner Awarded;;;;;;;;;;;;;;;;;;;516,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;48;37;Austin II;2917;MC;1,0
2691484291;516;6;2;48;37;d0c07im4a6oj8qa7f1zlt3pqs;0;10,9;48,2;2024-05-25T02:13:42.063Z;2024-05-30T14:19:34Z;[{'id': 5052159603, 'qualifierId': 56, 'value': 'Back'}, {'id': 5052159649, 'qualifierId': 233, 'value': '388'}, {'id': 5052159605, 'qualifierId': 73}];dcypf9mqtlcn5wetj1z7g3mui;A. Cervantes;;;czvde89wpqkqnxb7dz23pwnx0;Corner Awarded;;;;;;;;;;;;;;;;;;;388,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;0;0;48;37;Los Angeles II;2917;GK;1,0
2691484461;389;1;2;49;9;6gaq85erpkvbyxvivd96wuw44;1;99,5;0,5;2024-05-25T02:14:13.774Z;2024-05-30T14:20:48Z;[{'id': 5052160537, 'qualifierId': 1}, {'id': 5052160525, 'qualifierId': 141, 'value': '51.3'}, {'id': 5052160513, 'qualifierId': 223}, {'id': 5052160511, 'qualifierId': 155}, {'id': 5052167483, 'qualifierId': 210, 'value': '15'}, {'id': 5052160509, 'qualifierId': 6}, {'id': 5052160521, 'qualifierId': 140, 'value': '93.0'}, {'id': 5052167485, 'qualifierId': 154}, {'id': 5061976965, 'qualifierId': 72}, {'id': 5052160529, 'qualifierId': 212, 'value': '35.2'}, {'id': 5052160533, 'qualifierId': 213, 'value': '1.77'}, {'id': 5052160507, 'qualifierId': 2}, {'id': 5052160517, 'qualifierId': 56, 'value': 'Center'}];eu6pktmlz3r7qlbwoodmlgdn8;M. Wanchope;1,0;;czvde89wpqkqnxb7dz23pwnx0;Pass;;;;;;;;;;51,3;;35,2;;1,77;93,0;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;15,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;93,0;51,3;;;;;;;0;0;49;9;Austin II;2949;MC;1,0
2691484485;390;44;2;49;11;6gaq85erpkvbyxvivd96wuw44;1;90,9;56,4;2024-05-25T02:14:15.820Z;2024-05-25T02:19:10Z;[{'id': 5052160663, 'qualifierId': 286}, {'id': 5052160661, 'qualifierId': 56, 'value': 'Center'}, {'id': 5052166745, 'qualifierId': 233, 'value': '517'}];do2o6ka25talswmmillufejqi;D. Rosales;;;czvde89wpqkqnxb7dz23pwnx0;Aerial;;;;;;;;;;;;;;;;;;;517,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;49;11;Austin II;2951;DR;1,0
2691484501;517;44;2;49;11;d0c07im4a6oj8qa7f1zlt3pqs;0;9,1;43,6;2024-05-25T02:14:15.821Z;2024-05-25T03:16:39Z;[{'id': 5052163281, 'qualifierId': 285}, {'id': 5052163279, 'qualifierId': 56, 'value': 'Back'}, {'id': 5052166753, 'qualifierId': 233, 'value': '390'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;czvde89wpqkqnxb7dz23pwnx0;Aerial;;;;;;;;;;;;;;;;;;1,0;390,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;0;0;49;11;Los Angeles II;2951;DC;1,0
2691485801;428;15;2;49;12;6gaq85erpkvbyxvivd96wuw44;1;91,4;57,3;2024-05-25T02:14:16.504Z;2024-05-30T14:21:06Z;[{'id': 5052167135, 'qualifierId': 17}, {'id': 5052167365, 'qualifierId': 82}, {'id': 5052167487, 'qualifierId': 78}, {'id': 5052167499, 'qualifierId': 103, 'value': '19'}, {'id': 5052167493, 'qualifierId': 55, 'value': '389'}, {'id': 5052167519, 'qualifierId': 231, 'value': '51.4'}, {'id': 5052167363, 'qualifierId': 328}, {'id': 5052167521, 'qualifierId': 233, 'value': '518'}, {'id': 5052167359, 'qualifierId': 15}, {'id': 5052167507, 'qualifierId': 146, 'value': '92.8'}, {'id': 5052167511, 'qualifierId': 147, 'value': '56.0'}, {'id': 5052167357, 'qualifierId': 25}, {'id': 5052167491, 'qualifierId': 154}, {'id': 5052167137, 'qualifierId': 56, 'value': 'Center'}, {'id': 5052167517, 'qualifierId': 230, 'value': '99.4'}, {'id': 5052167489, 'qualifierId': 29}, {'id': 5052167497, 'qualifierId': 102, 'value': '49.0'}];do2o6ka25talswmmillufejqi;D. Rosales;;;czvde89wpqkqnxb7dz23pwnx0;Attempt Saved;;;;;;;;;;;;;;;;;;;518,0;;;;;;389,0;;;;;;1,0;;;;;;;;;;;;;;;99,4;1,0;;19,0;;;49,0;;51,4;;;;;;;;;;;1,0;;;56,0;1,0;92,8;1,0;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;92,8;56,0;49,0;19;389,0;eu6pktmlz3r7qlbwoodmlgdn8;0;0;49;12;Austin II;2952;DR;1,0
2691484503;518;10;2;49;12;d0c07im4a6oj8qa7f1zlt3pqs;1;12,1;45,1;2024-05-25T02:14:16.604Z;2024-05-25T02:45:43Z;[{'id': 5052163373, 'qualifierId': 94}, {'id': 5052167525, 'qualifierId': 233, 'value': '428'}, {'id': 5052163375, 'qualifierId': 56, 'value': 'Back'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;czvde89wpqkqnxb7dz23pwnx0;Save;;;;;;;;;;;;;;;;;;;428,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;0;0;49;12;Los Angeles II;2952;DC;1,0
2693268977;762;61;2;49;13;6gaq85erpkvbyxvivd96wuw44;0;86,1;61,7;2024-05-25T02:14:18.199Z;2024-05-30T14:21:32Z;[{'id': 5061976995, 'qualifierId': 56, 'value': 'Center'}];do2o6ka25talswmmillufejqi;D. Rosales;;;czvde89wpqkqnxb7dz23pwnx0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;49;13;Austin II;2953;DR;1,0
2693268979;938;61;2;49;14;d0c07im4a6oj8qa7f1zlt3pqs;1;14,7;41,8;2024-05-25T02:14:19.379Z;2024-05-30T14:21:46Z;[{'id': 5061977001, 'qualifierId': 56, 'value': 'Back'}];641bsr9un81t6sds51fhvijh0;B. Farkarlun;;;czvde89wpqkqnxb7dz23pwnx0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;0;0;49;14;Los Angeles II;2954;FWR;1,0
2693268981;763;61;2;49;15;6gaq85erpkvbyxvivd96wuw44;1;85,3;58,2;2024-05-25T02:14:19.612Z;2024-05-30T14:21:49Z;[{'id': 5061977003, 'qualifierId': 56, 'value': 'Center'}];do2o6ka25talswmmillufejqi;D. Rosales;;;czvde89wpqkqnxb7dz23pwnx0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;49;15;Austin II;2955;DR;1,0
2693268989;764;1;2;49;15;6gaq85erpkvbyxvivd96wuw44;1;79,5;62,0;2024-05-25T02:14:20.350Z;2024-05-30T14:22:37Z;[{'id': 5061977063, 'qualifierId': 56, 'value': 'Center'}, {'id': 5061977067, 'qualifierId': 141, 'value': '49.6'}, {'id': 5061977069, 'qualifierId': 212, 'value': '11.6'}, {'id': 5061977071, 'qualifierId': 213, 'value': '3.95'}, {'id': 5061977065, 'qualifierId': 140, 'value': '71.9'}];3fbekr02uy605ppv5pzw9321g;C. Rosenthal;;;czvde89wpqkqnxb7dz23pwnx0;Pass;;;;;;;;;;49,6;;11,6;;3,95;71,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;71,9;49,6;;;;;;;0;0;49;15;Austin II;2955;ML;1,0
2691484505;519;43;2;49;16;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-05-25T02:14:21.227Z;2024-05-30T14:22:00Z;[{'id': 5061977033, 'qualifierId': 144, 'value': '83'}, {'id': 5052195403, 'qualifierId': 399, 'value': 'b04uukw5ec0mngnwqjih7oqac'}];641bsr9un81t6sds51fhvijh0;B. Farkarlun;;;czvde89wpqkqnxb7dz23pwnx0;Deleted event;;;;;;;;;;;;;;;;;;;;;;83,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;0;0;49;16;Los Angeles II;2956;FWR;1,0
2691484539;391;1;2;49;21;6gaq85erpkvbyxvivd96wuw44;1;71,9;51,9;2024-05-25T02:14:26.415Z;2024-05-25T02:14:27Z;[{'id': 5052160877, 'qualifierId': 212, 'value': '7.5'}, {'id': 5052160873, 'qualifierId': 140, 'value': '65.0'}, {'id': 5052160871, 'qualifierId': 56, 'value': 'Center'}, {'id': 5052160879, 'qualifierId': 213, 'value': '3.42'}, {'id': 5052160875, 'qualifierId': 141, 'value': '48.8'}];b04uukw5ec0mngnwqjih7oqac;L. Flores;;;czvde89wpqkqnxb7dz23pwnx0;Pass;;;;;;;;;;48,8;;7,5;;3,42;65,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;65,0;48,8;;;;;;;0;0;49;21;Austin II;2961;FW;1,0
2691484547;392;1;2;49;22;6gaq85erpkvbyxvivd96wuw44;1;65,0;48,8;2024-05-25T02:14:27.151Z;2024-05-25T02:14:28Z;[{'id': 5052160945, 'qualifierId': 140, 'value': '69.5'}, {'id': 5052160953, 'qualifierId': 213, 'value': '4.93'}, {'id': 5052160951, 'qualifierId': 212, 'value': '21.7'}, {'id': 5052160941, 'qualifierId': 56, 'value': 'Right'}, {'id': 5052160949, 'qualifierId': 141, 'value': '17.7'}];6mm2h3x9hmyea3bu2wt80uo7o;M. Evans;;;czvde89wpqkqnxb7dz23pwnx0;Pass;;;;;;;;;;17,7;;21,7;;4,93;69,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;69,5;17,7;;;;;;;0;0;49;22;Austin II;2962;MC;1,0
2691484559;393;1;2;49;23;6gaq85erpkvbyxvivd96wuw44;1;69,5;17,7;2024-05-25T02:14:28.350Z;2024-05-25T02:14:31Z;[{'id': 5052161045, 'qualifierId': 141, 'value': '8.3'}, {'id': 5052161049, 'qualifierId': 213, 'value': '5.80'}, {'id': 5052161041, 'qualifierId': 56, 'value': 'Right'}, {'id': 5052161043, 'qualifierId': 140, 'value': '81.1'}, {'id': 5052161047, 'qualifierId': 212, 'value': '13.8'}];d1w4zs63sx3cc7wnc8wshbfv8;D. Guerra;;;czvde89wpqkqnxb7dz23pwnx0;Pass;;;;;;;;;;8,3;;13,8;;5,8;81,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;81,1;8,3;;;;;;;0;0;49;23;Austin II;2963;DMC;1,0
2691484575;394;1;2;49;26;6gaq85erpkvbyxvivd96wuw44;0;79,3;22,7;2024-05-25T02:14:30.912Z;2024-05-30T14:22:38Z;[{'id': 5061977079, 'qualifierId': 72}, {'id': 5052161125, 'qualifierId': 2}, {'id': 5052161137, 'qualifierId': 213, 'value': '0.93'}, {'id': 5052161135, 'qualifierId': 212, 'value': '39.0'}, {'id': 5052161127, 'qualifierId': 155}, {'id': 5052161139, 'qualifierId': 1}, {'id': 5052161131, 'qualifierId': 140, 'value': '100.0'}, {'id': 5052161133, 'qualifierId': 141, 'value': '68.8'}, {'id': 5061977077, 'qualifierId': 387}, {'id': 5052161129, 'qualifierId': 56, 'value': 'Center'}, {'id': 5061977075, 'qualifierId': 225}];eu6pktmlz3r7qlbwoodmlgdn8;M. Wanchope;;;czvde89wpqkqnxb7dz23pwnx0;Pass;;;;;;;;;;68,8;;39,0;;0,93;100,0;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;100,0;68,8;;;;;;;0;0;49;26;Austin II;2966;MC;1,0
2691484581;395;5;2;49;28;6gaq85erpkvbyxvivd96wuw44;0;101,2;66,5;2024-05-25T02:14:33.140Z;2024-05-25T02:14:34Z;[{'id': 5052161151, 'qualifierId': 346}, {'id': 5052161177, 'qualifierId': 233, 'value': '520'}, {'id': 5052161149, 'qualifierId': 56, 'value': 'Center'}];eu6pktmlz3r7qlbwoodmlgdn8;M. Wanchope;;;czvde89wpqkqnxb7dz23pwnx0;Out;;;;;;;;;;;;;;;;;;;520,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;49;28;Austin II;2968;MC;1,0
2691484577;520;5;2;49;28;d0c07im4a6oj8qa7f1zlt3pqs;1;-1,2;33,5;2024-05-25T02:14:33.140Z;2024-05-25T02:30:08Z;[{'id': 5052161141, 'qualifierId': 56, 'value': 'Back'}, {'id': 5052161143, 'qualifierId': 346}, {'id': 5052161167, 'qualifierId': 233, 'value': '395'}];4521gkm1oemvrfsgksz7b6zxm;S. Pineau;;;czvde89wpqkqnxb7dz23pwnx0;Out;;;;;;;;;;;;;;;;;;;395,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;0;0;49;28;Los Angeles II;2968;FW;1,0
