id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_JerseyNumber;value_TeamKit;value_TeamFormation;value_TeamPlayerFormation;value_PlayerPosition;value_Captain;value_Involved;value_DirectionOfPlay;value_Zone;value_KickOff;value_Angle;value_Length;value_PassEndY;value_PassEndX;value_LongBall;value_Launch;value_Chipped;value_FlickOn;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_IntendedTackleTarget;value_DeletedEventType;value_HeadPass;value_Cross;value_Head;value_Direct;value_Foul;value_AttemptedTackle;value_FreeKickTaken;value_NextEventThrowIn;value_ThrowIn;value_BlockedPass;value_OutOfPlay;value_Left;value_IntentionalAssist;value_CornerTaken;value_Assist;value_InSwinger;value_GkX;value_GoalmouthZ;value_SmallBoxLeft;value_FromCorner;value_GkY;value_Assisted;value_RelatedEventId;value_GoalmouthY;value_FirstTouch;value_NextEventGoalKick;value_Low;value_GoalKick;value_BlockedX;value_LowCentre;value_OutOfBoxCentre;value_IndividualPlay;value_Blocked;value_RightFooted;value_RegularPlay;value_BlockedY;value_DefBlock;value_LeftFooted;value_BoxCentre;value_BigChance;value_CloseRightAndHigh;value_OverArm;value_KeeperThrow;value_PullBack;value_MisHit;value_SmallBoxCentre;value_Right;value_TempMissed;value_NotVisible;value_Shove/Push;value_SwitchOfPlay;value_LowLeft;value_Standing;value_Hands;value_ParriedDanger;value_LayOff;value_ShirtPull/Holding;value_PlayersCaughtOffside;value_Indirect;value_FastBreak;value_LowRight;value_GoalShotTimestamp;value_GoalShotGameClock;value_SetPiece;value_CloseLeft;value_High;value_InjuredPlayerId;value_Injury;value_YellowCard;value_Dissent;value_HighRight;value_NotAssisted;value_PersistentInfringement;value_RecklessOffence;value_Overrun;value_HighCentre;value_Collected;value_LeadingToAttempt;value_RelatedError1Id;value_Diving;value_BlockedCross;value_Minutes;value_SwerveRight;value_EndType;value_TacticalFoul;value_Reaching;value_ParriedSafe;value_ThrowInSetPiece;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_BoxRight;value_Feet;value_Stooping;value_CloseRight;value_ThroughBall;value_PenaltyTakerId;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Weak;value_Scored;value_OtherBodyPart;value_LeadingToGoal;value_BoxDeepLeft;value_DrinksBreak;value_RefereeDelay;value_Straight;value_SwerveLeft;value_BoxLeft;value_GkHoof;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2702674061;674;7;2;70;57;erwnez7ksfkns4dqmyr1fhbe;1;92,0;97,4;2024-07-21T22:34:48.941Z;2024-07-21T22:35:35Z;[{'id': 5113802113, 'qualifierId': 56, 'value': 'Left'}, {'id': 5113802119, 'qualifierId': 286}, {'id': 5113803465, 'qualifierId': 233, 'value': '527'}, {'id': 5113802703, 'qualifierId': 167}];216tgeofjnxr75ehcftkvxkpg;A. Torres;;;e56o2vq9uzndxvnpc0e1h0sno;Tackle;;;;;;;;;;;;;;;;;;;;527,0;;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;70;57;Crown Legacy;4257;Sub;1,0
2702674057;673;43;2;70;58;erwnez7ksfkns4dqmyr1fhbe;1;0,0;0,0;2024-07-21T22:34:50.031Z;2024-07-21T22:34:53Z;[{'id': 5113802135, 'qualifierId': 144, 'value': '5'}, {'id': 5113802037, 'qualifierId': 56, 'value': 'Left'}, {'id': 5113802039, 'qualifierId': 347, 'value': '0'}];216tgeofjnxr75ehcftkvxkpg;A. Torres;;;e56o2vq9uzndxvnpc0e1h0sno;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;5,0;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;70;58;Crown Legacy;4258;Sub;1,0
2702674139;528;5;2;71;0;6ubc4y1v6hr63mca7ica4hp90;1;10,2;-1,6;2024-07-21T22:34:52.292Z;2024-07-21T22:39:23Z;[{'id': 5113809939, 'qualifierId': 233, 'value': '675'}, {'id': 5113802495, 'qualifierId': 347}, {'id': 5113802493, 'qualifierId': 56, 'value': 'Back'}];35i699wz5v6nush729peu776c;Josué;;;e56o2vq9uzndxvnpc0e1h0sno;Out;;;;;;;;;;;;;;;;;;;;675,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;71;0;Atlanta United II;4260;DR;1,0
2702674177;675;5;2;71;0;erwnez7ksfkns4dqmyr1fhbe;0;89,8;101,6;2024-07-21T22:34:52.292Z;2024-07-21T22:53:17Z;[{'id': 5113809957, 'qualifierId': 233, 'value': '528'}, {'id': 5113802707, 'qualifierId': 347}, {'id': 5113802705, 'qualifierId': 56, 'value': 'Left'}];216tgeofjnxr75ehcftkvxkpg;A. Torres;;;e56o2vq9uzndxvnpc0e1h0sno;Out;;;;;;;;;;;;;;;;;;;;528,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;71;0;Crown Legacy;4260;Sub;1,0
2702674211;529;1;2;71;19;6ubc4y1v6hr63mca7ica4hp90;0;10,8;0,0;2024-07-21T22:35:11.144Z;2024-07-21T23:02:10Z;[{'id': 5113802901, 'qualifierId': 213, 'value': '0.15'}, {'id': 5113802899, 'qualifierId': 212, 'value': '24.1'}, {'id': 5113802897, 'qualifierId': 141, 'value': '4.3'}, {'id': 5113802895, 'qualifierId': 140, 'value': '33.5'}, {'id': 5113802903, 'qualifierId': 1}, {'id': 5113802893, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113802891, 'qualifierId': 107}];35i699wz5v6nush729peu776c;Josué;;;e56o2vq9uzndxvnpc0e1h0sno;Pass;;;;;;;;;;;;0,15;24,1;4,3;33,5;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;33,5;4,3;;;;;;;;0;71;19;Atlanta United II;4279;DR;1,0
2702675221;709;44;2;71;20;erwnez7ksfkns4dqmyr1fhbe;1;66,2;87,8;2024-07-21T22:35:11.926Z;2024-07-21T22:39:16Z;[{'id': 5113809125, 'qualifierId': 56, 'value': 'Left'}, {'id': 5113809129, 'qualifierId': 233, 'value': '530'}, {'id': 5113809127, 'qualifierId': 286}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;;e56o2vq9uzndxvnpc0e1h0sno;Aerial;;;;;;;;;;;;;;;;;;;;530,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;71;20;Crown Legacy;4280;MC;1,0
2702674213;530;44;2;71;20;6ubc4y1v6hr63mca7ica4hp90;0;33,8;12,2;2024-07-21T22:35:11.927Z;2024-07-21T22:53:23Z;[{'id': 5113803015, 'qualifierId': 233, 'value': '709'}, {'id': 5113802909, 'qualifierId': 285}, {'id': 5113802907, 'qualifierId': 56, 'value': 'Back'}];7ofdnarha4k4b8nggld7gxnqi;J. Nyandjo;;;e56o2vq9uzndxvnpc0e1h0sno;Aerial;;;;;;;;;;;;;;;;;;;;709,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;71;20;Atlanta United II;4280;Sub;1,0
2702674225;531;1;2;71;22;6ubc4y1v6hr63mca7ica4hp90;0;30,2;4,8;2024-07-21T22:35:14.253Z;2024-07-21T22:39:41Z;[{'id': 5113802957, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113802959, 'qualifierId': 140, 'value': '35.9'}, {'id': 5113802963, 'qualifierId': 212, 'value': '11.4'}, {'id': 5113802961, 'qualifierId': 141, 'value': '19.1'}, {'id': 5113802965, 'qualifierId': 213, 'value': '1.02'}];7bxp7ho4cmsoviw19q4bxr02c;B. Romero;;;e56o2vq9uzndxvnpc0e1h0sno;Pass;;;;;;;;;;;;1,02;11,4;19,1;35,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;35,9;19,1;;;;;;;;0;71;22;Atlanta United II;4282;MC;1,0
2702675255;710;1;2;71;22;erwnez7ksfkns4dqmyr1fhbe;0;67,0;76,3;2024-07-21T22:35:14.263Z;2024-07-21T22:39:14Z;[{'id': 5113809217, 'qualifierId': 3}, {'id': 5113809219, 'qualifierId': 56, 'value': 'Left'}, {'id': 5113809221, 'qualifierId': 140, 'value': '71.1'}, {'id': 5113809225, 'qualifierId': 212, 'value': '6.6'}, {'id': 5113809227, 'qualifierId': 213, 'value': '0.86'}, {'id': 5113809223, 'qualifierId': 141, 'value': '83.6'}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;;e56o2vq9uzndxvnpc0e1h0sno;Pass;;;;;;;;;;;;0,86;6,6;83,6;71,1;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;71,1;83,6;;;;;;;;0;71;22;Crown Legacy;4282;MC;1,0
2702675353;711;61;2;71;23;erwnez7ksfkns4dqmyr1fhbe;1;68,9;68,7;2024-07-21T22:35:14.670Z;2024-07-21T22:39:13Z;[{'id': 5113809707, 'qualifierId': 56, 'value': 'Center'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;e56o2vq9uzndxvnpc0e1h0sno;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;71;23;Crown Legacy;4283;MC;1,0
2702674227;677;44;2;71;24;erwnez7ksfkns4dqmyr1fhbe;1;66,2;90,4;2024-07-21T22:35:15.877Z;2024-07-21T22:53:23Z;[{'id': 5113803007, 'qualifierId': 233, 'value': '532'}, {'id': 5113802971, 'qualifierId': 286}, {'id': 5113802967, 'qualifierId': 56, 'value': 'Left'}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;;e56o2vq9uzndxvnpc0e1h0sno;Aerial;;;;;;;;;;;;;;;;;;;;532,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;71;24;Crown Legacy;4284;MC;1,0
2702674259;532;44;2;71;24;6ubc4y1v6hr63mca7ica4hp90;0;33,8;9,6;2024-07-21T22:35:15.878Z;2024-07-21T22:39:33Z;[{'id': 5113803133, 'qualifierId': 285}, {'id': 5113810253, 'qualifierId': 233, 'value': '677'}, {'id': 5113803131, 'qualifierId': 56, 'value': 'Back'}];7ofdnarha4k4b8nggld7gxnqi;J. Nyandjo;;;e56o2vq9uzndxvnpc0e1h0sno;Aerial;;;;;;;;;;;;;;;;;;;;677,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;71;24;Atlanta United II;4284;Sub;1,0
2702674241;678;1;2;71;26;erwnez7ksfkns4dqmyr1fhbe;1;63,8;83,9;2024-07-21T22:35:17.918Z;2024-07-21T22:35:19Z;[{'id': 5113803041, 'qualifierId': 3}, {'id': 5113803045, 'qualifierId': 140, 'value': '65.1'}, {'id': 5113803047, 'qualifierId': 141, 'value': '73.7'}, {'id': 5113803049, 'qualifierId': 212, 'value': '7.1'}, {'id': 5113803051, 'qualifierId': 213, 'value': '4.91'}, {'id': 5113803043, 'qualifierId': 56, 'value': 'Center'}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;;e56o2vq9uzndxvnpc0e1h0sno;Pass;;;;;;;;;;;;4,91;7,1;73,7;65,1;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;65,1;73,7;;;;;;;;0;71;26;Crown Legacy;4286;MC;1,0
2702674255;679;1;2;71;27;erwnez7ksfkns4dqmyr1fhbe;1;65,2;66,8;2024-07-21T22:35:19.406Z;2024-07-21T22:35:21Z;[{'id': 5113803111, 'qualifierId': 3}, {'id': 5113803113, 'qualifierId': 56, 'value': 'Center'}, {'id': 5113803121, 'qualifierId': 213, 'value': '5.57'}, {'id': 5113803119, 'qualifierId': 212, 'value': '4.7'}, {'id': 5113803117, 'qualifierId': 141, 'value': '62.3'}, {'id': 5113803115, 'qualifierId': 140, 'value': '68.6'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;e56o2vq9uzndxvnpc0e1h0sno;Pass;;;;;;;;;;;;5,57;4,7;62,3;68,6;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;68,6;62,3;;;;;;;;0;71;27;Crown Legacy;4287;MC;1,0
2702674257;680;49;2;71;29;erwnez7ksfkns4dqmyr1fhbe;1;68,6;64,1;2024-07-21T22:35:21.118Z;2024-07-21T22:35:21Z;[];astn4ytzoaav30ifi17s4dn8;A. Carleton;;;e56o2vq9uzndxvnpc0e1h0sno;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;71;29;Crown Legacy;4289;Sub;1,0
2702674275;681;1;2;71;30;erwnez7ksfkns4dqmyr1fhbe;1;70,8;71,3;2024-07-21T22:35:22.190Z;2024-07-21T22:35:25Z;[{'id': 5113803211, 'qualifierId': 213, 'value': '6.18'}, {'id': 5113803205, 'qualifierId': 140, 'value': '75.4'}, {'id': 5113803209, 'qualifierId': 212, 'value': '4.9'}, {'id': 5113803207, 'qualifierId': 141, 'value': '70.6'}, {'id': 5113803203, 'qualifierId': 56, 'value': 'Center'}];astn4ytzoaav30ifi17s4dn8;A. Carleton;;;e56o2vq9uzndxvnpc0e1h0sno;Pass;;;;;;;;;;;;6,18;4,9;70,6;75,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;75,4;70,6;;;;;;;;0;71;30;Crown Legacy;4290;Sub;1,0
2702674277;682;1;2;71;33;erwnez7ksfkns4dqmyr1fhbe;0;75,3;71,4;2024-07-21T22:35:25.293Z;2024-07-21T23:05:26Z;[{'id': 5113803227, 'qualifierId': 213, 'value': '0.54'}, {'id': 5113803225, 'qualifierId': 212, 'value': '7.2'}, {'id': 5113803221, 'qualifierId': 140, 'value': '81.2'}, {'id': 5113803217, 'qualifierId': 168}, {'id': 5113803219, 'qualifierId': 56, 'value': 'Center'}, {'id': 5113803223, 'qualifierId': 141, 'value': '76.9'}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;;e56o2vq9uzndxvnpc0e1h0sno;Pass;;;;;;;;;;;;0,54;7,2;76,9;81,2;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;81,2;76,9;;;;;;;;0;71;33;Crown Legacy;4293;AMC;1,0
2702674283;533;1;2;71;33;6ubc4y1v6hr63mca7ica4hp90;0;11,6;16,5;2024-07-21T22:35:25.392Z;2024-07-21T22:35:27Z;[{'id': 5113803255, 'qualifierId': 212, 'value': '24.8'}, {'id': 5113803257, 'qualifierId': 213, 'value': '5.96'}, {'id': 5113803249, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113803253, 'qualifierId': 141, 'value': '5.0'}, {'id': 5113803251, 'qualifierId': 140, 'value': '34.0'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;;e56o2vq9uzndxvnpc0e1h0sno;Pass;;;;;;;;;;;;5,96;24,8;5,0;34,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;34,0;5,0;;;;;;;;0;71;33;Atlanta United II;4293;DL;1,0
2702674293;683;4;2;71;37;erwnez7ksfkns4dqmyr1fhbe;1;70,2;93,0;2024-07-21T22:35:29.376Z;2024-07-21T22:35:32Z;[{'id': 5113803341, 'qualifierId': 286}, {'id': 5113803339, 'qualifierId': 152}, {'id': 5113803337, 'qualifierId': 56, 'value': 'Left'}, {'id': 5113803335, 'qualifierId': 294}, {'id': 5113803333, 'qualifierId': 13}, {'id': 5113803359, 'qualifierId': 233, 'value': '534'}];bjk2ns3xadow18v3tkvqqrkh6;J. Williams;;;e56o2vq9uzndxvnpc0e1h0sno;Foul;;;;;;;;;;;;;;;;;;;;534,0;;1,0;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;71;37;Crown Legacy;4297;Sub;1,0
2702674285;534;4;2;71;37;6ubc4y1v6hr63mca7ica4hp90;0;29,8;7,0;2024-07-21T22:35:29.377Z;2024-07-21T23:04:27Z;[{'id': 5113803365, 'qualifierId': 233, 'value': '683'}, {'id': 5113803297, 'qualifierId': 285}, {'id': 5113872243, 'qualifierId': 294}, {'id': 5113803293, 'qualifierId': 152}, {'id': 5113803291, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113803289, 'qualifierId': 13}];7bxp7ho4cmsoviw19q4bxr02c;B. Romero;;;e56o2vq9uzndxvnpc0e1h0sno;Foul;;;;;;;;;;;;;;;;;;;;683,0;1,0;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;71;37;Atlanta United II;4297;MC;1,0
2702674305;684;1;2;71;41;erwnez7ksfkns4dqmyr1fhbe;1;72,4;92,2;2024-07-21T22:35:32.975Z;2024-07-21T23:04:54Z;[{'id': 5113803381, 'qualifierId': 56, 'value': 'Left'}, {'id': 5113803377, 'qualifierId': 5}, {'id': 5113803379, 'qualifierId': 152}, {'id': 5113803389, 'qualifierId': 213, 'value': '3.67'}, {'id': 5113803385, 'qualifierId': 141, 'value': '84.6'}, {'id': 5113803387, 'qualifierId': 212, 'value': '10.3'}, {'id': 5113803383, 'qualifierId': 140, 'value': '63.9'}];bjk2ns3xadow18v3tkvqqrkh6;J. Williams;;;e56o2vq9uzndxvnpc0e1h0sno;Pass;;;;;;;;;;;;3,67;10,3;84,6;63,9;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;63,9;84,6;;;;;;;;0;71;41;Crown Legacy;4301;Sub;1,0
2702674311;685;1;2;71;42;erwnez7ksfkns4dqmyr1fhbe;1;63,9;84,6;2024-07-21T22:35:34.222Z;2024-07-21T23:05:36Z;[{'id': 5113803423, 'qualifierId': 140, 'value': '69.1'}, {'id': 5113803429, 'qualifierId': 213, 'value': '6.00'}, {'id': 5113803425, 'qualifierId': 141, 'value': '82.3'}, {'id': 5113803427, 'qualifierId': 212, 'value': '5.7'}, {'id': 5113803421, 'qualifierId': 56, 'value': 'Left'}];216tgeofjnxr75ehcftkvxkpg;A. Torres;;;e56o2vq9uzndxvnpc0e1h0sno;Pass;;;;;;;;;;;;6,0;5,7;82,3;69,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;69,1;82,3;;;;;;;;0;71;42;Crown Legacy;4302;Sub;1,0
2702674323;686;1;2;71;43;erwnez7ksfkns4dqmyr1fhbe;1;69,1;82,3;2024-07-21T22:35:34.782Z;2024-07-21T22:35:36Z;[{'id': 5113803523, 'qualifierId': 212, 'value': '9.5'}, {'id': 5113803519, 'qualifierId': 140, 'value': '75.0'}, {'id': 5113803517, 'qualifierId': 56, 'value': 'Center'}, {'id': 5113803521, 'qualifierId': 141, 'value': '71.8'}, {'id': 5113803525, 'qualifierId': 213, 'value': '5.43'}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;;e56o2vq9uzndxvnpc0e1h0sno;Pass;;;;;;;;;;;;5,43;9,5;71,8;75,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;75,0;71,8;;;;;;;;0;71;43;Crown Legacy;4303;MC;1,0
2702674331;687;1;2;71;44;erwnez7ksfkns4dqmyr1fhbe;0;75,0;72,4;2024-07-21T22:35:35.854Z;2024-07-21T23:05:49Z;[{'id': 5113803559, 'qualifierId': 212, 'value': '14.2'}, {'id': 5113803557, 'qualifierId': 141, 'value': '82.8'}, {'id': 5113803555, 'qualifierId': 140, 'value': '63.3'}, {'id': 5113803561, 'qualifierId': 213, 'value': '2.62'}, {'id': 5113803553, 'qualifierId': 56, 'value': 'Left'}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;;e56o2vq9uzndxvnpc0e1h0sno;Pass;;;;;;;;;;;;2,62;14,2;82,8;63,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;63,3;82,8;;;;;;;;0;71;44;Crown Legacy;4304;AMC;1,0
2702674341;535;49;2;71;48;6ubc4y1v6hr63mca7ica4hp90;1;36,4;21,4;2024-07-21T22:35:39.751Z;2024-07-21T22:35:39Z;[];f12wt1v2qf2siv8p6q6x2bxuc;D. Sing;;;e56o2vq9uzndxvnpc0e1h0sno;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;71;48;Atlanta United II;4308;FW;1,0
2702674355;536;1;2;71;48;6ubc4y1v6hr63mca7ica4hp90;1;36,4;21,4;2024-07-21T22:35:40.063Z;2024-07-21T22:35:44Z;[{'id': 5113803683, 'qualifierId': 141, 'value': '32.7'}, {'id': 5113803679, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113803685, 'qualifierId': 212, 'value': '12.4'}, {'id': 5113803687, 'qualifierId': 213, 'value': '0.67'}, {'id': 5113803681, 'qualifierId': 140, 'value': '45.7'}];f12wt1v2qf2siv8p6q6x2bxuc;D. Sing;;;e56o2vq9uzndxvnpc0e1h0sno;Pass;;;;;;;;;;;;0,67;12,4;32,7;45,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;45,7;32,7;;;;;;;;0;71;48;Atlanta United II;4308;FW;1,0
