id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_JerseyNumber;value_TeamKit;value_Resume;value_Involved;value_TeamFormation;value_PlayerPosition;value_Captain;value_DirectionOfPlay;value_PassEndX;value_Zone;value_Angle;value_Length;value_KickOff;value_PassEndY;value_LongBall;value_Launch;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_DeletedEventType;value_NextEventThrowIn;value_ThrowIn;value_Handball;value_Direct;value_RelatedEventId;value_YellowCard;value_Chipped;value_FreeKickTaken;value_HeadPass;value_AttemptedTackle;value_Foul;value_LayOff;value_OutSwinger;value_Cross;value_RightFooted;value_OutOfPlay;value_Left;value_Right;value_LeftFooted;value_CornerTaken;value_InSwinger;value_Head;value_TakeOnSpace;value_TakeOnOvertake;value_Assist;value_IntentionalAssist;value_RegularPlay;value_GoalmouthY;value_Assisted;value_GkX;value_FirstTouch;value_HighRight;value_GoalmouthZ;value_GkY;value_BoxDeepRight;value_NextEventGoalKick;value_GoalKick;value_Low;value_TouchTypeClearance;value_BoxLeft;value_BlockedX;value_Blocked;value_IndividualPlay;value_LowCentre;value_BlockedY;value_DefBlock;value_BlockedPass;value_IntendedTackleTarget;value_TouchTypeControl;value_ShirtPull/Holding;value_TouchTypePass;value_PullBack;value_SwitchOfPlay;value_LowGkIntervention;value_KeeperThrow;value_LowLeft;value_BoxCentre;value_HighGkIntervention;value_HighClaim;value_NotAssisted;value_OutOfBoxCentre;value_Reaching;value_ParriedSafe;value_Hands;value_NotPastGoalLine;value_MisHit;value_FromCorner;value_Weak;value_OverArm;value_MediumGkIntervention;value_ThroughBall;value_LowRight;value_BoxRight;value_FastBreak;value_Overrun;value_Injury;value_InjuredPlayerId;value_Penalty;value_PenaltyTakerId;value_Scored;value_Diving;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GkXTimeOfGoal;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistedBy;value_FantasyAssistTeam;value_CausingPlayer;value_FantasyAssistId;value_BigChance;value_GoalShotTimestamp;value_FantasyAssistType;value_IncorrectOutOfPlayDecision;value_High;value_NotVisible;value_FlickOn;value_Minutes;value_RecklessOffence;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_CloseLeft;value_Shove/Push;value_Dissent;value_BlockedClearance;value_BlockedCross;value_CloseRight;value_FairPlay;value_Defensive1V1;value_HighCentre;value_35Centre;value_FreeKick;value_Standing;value_ParriedDanger;value_TacticalFoul;value_SetPiece;value_GkKickFromHands;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2680247319;357;7;1;45;41;5ou8b446l1sl8frblkz3xi17g;1;43,7;3,0;2024-04-28T20:50:05.792Z;2024-05-02T13:41:52Z;[{'id': 4991004771, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991004769, 'qualifierId': 167}, {'id': 4997136419, 'qualifierId': 385}, {'id': 4991004809, 'qualifierId': 233, 'value': '432'}, {'id': 4991004773, 'qualifierId': 285}];5lwarg9t4o7hxcq5exe8gwydw;M. Bunbury;;;chnmlie6vl8z5yl7g1p1p51xw;Tackle;;;;;;;;;;;;;;;;;;1,0;432,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;45;41;Los Angeles II;2741;AMR;1,0
2680247333;358;5;1;45;41;5ou8b446l1sl8frblkz3xi17g;0;43,6;-1,5;2024-04-28T20:50:06.304Z;2024-04-28T20:50:08Z;[{'id': 4991004879, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991004881, 'qualifierId': 347}, {'id': 4991004973, 'qualifierId': 233, 'value': '433'}];5lwarg9t4o7hxcq5exe8gwydw;M. Bunbury;;;chnmlie6vl8z5yl7g1p1p51xw;Out;;;;;;;;;;;;;;;;;;;433,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;45;41;Los Angeles II;2741;AMR;1,0
2680247339;433;5;1;45;41;6gaq85erpkvbyxvivd96wuw44;1;56,4;101,5;2024-04-28T20:50:06.304Z;2024-04-28T20:54:12Z;[{'id': 4991004931, 'qualifierId': 233, 'value': '358'}, {'id': 4991004917, 'qualifierId': 56, 'value': 'Left'}, {'id': 4991004919, 'qualifierId': 347}];m8clu51iu7443ig9q6vn6fbo;L. Bombino;;;chnmlie6vl8z5yl7g1p1p51xw;Out;;;;;;;;;;;;;;;;;;;358,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;45;41;Portland Timbers II;2741;DC;1,0
2680247393;434;1;1;45;48;6gaq85erpkvbyxvivd96wuw44;1;56,4;100,0;2024-04-28T20:50:13.199Z;2024-04-28T20:50:14Z;[{'id': 4991005379, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991005381, 'qualifierId': 140, 'value': '42.1'}, {'id': 4991005377, 'qualifierId': 107}, {'id': 4991005387, 'qualifierId': 213, 'value': '3.79'}, {'id': 4991005385, 'qualifierId': 212, 'value': '18.9'}, {'id': 4991005383, 'qualifierId': 141, 'value': '85.1'}];m8clu51iu7443ig9q6vn6fbo;L. Bombino;;;chnmlie6vl8z5yl7g1p1p51xw;Pass;;;;;;;;;;42,1;;3,79;18,9;;85,1;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;42,1;85,1;;;;;;;;0;45;48;Portland Timbers II;2748;DC;1,0
2680247401;435;1;1;45;50;6gaq85erpkvbyxvivd96wuw44;1;42,1;85,1;2024-04-28T20:50:14.511Z;2024-04-28T20:50:15Z;[{'id': 4991005453, 'qualifierId': 140, 'value': '43.6'}, {'id': 4991005459, 'qualifierId': 213, 'value': '4.90'}, {'id': 4991005455, 'qualifierId': 141, 'value': '73.2'}, {'id': 4991005457, 'qualifierId': 212, 'value': '8.2'}, {'id': 4991005451, 'qualifierId': 56, 'value': 'Back'}];8b81chchn3min9a8uk8wkipcl;E. Segura;;;chnmlie6vl8z5yl7g1p1p51xw;Pass;;;;;;;;;;43,6;;4,9;8,2;;73,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;43,6;73,2;;;;;;;;0;45;50;Portland Timbers II;2750;DC;1,0
2680247441;436;1;1;45;51;6gaq85erpkvbyxvivd96wuw44;1;44,1;72,7;2024-04-28T20:50:15.487Z;2024-04-28T20:50:18Z;[{'id': 4991005713, 'qualifierId': 141, 'value': '80.3'}, {'id': 4991005711, 'qualifierId': 140, 'value': '34.9'}, {'id': 4991005717, 'qualifierId': 213, 'value': '2.65'}, {'id': 4991005709, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991005715, 'qualifierId': 212, 'value': '11.0'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;;chnmlie6vl8z5yl7g1p1p51xw;Pass;;;;;;;;;;34,9;;2,65;11,0;;80,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;34,9;80,3;;;;;;;;0;45;51;Portland Timbers II;2751;MC;1,0
2680247489;437;1;1;45;54;6gaq85erpkvbyxvivd96wuw44;1;34,1;74,8;2024-04-28T20:50:18.496Z;2024-04-28T20:50:22Z;[{'id': 4991006029, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991006035, 'qualifierId': 141, 'value': '54.3'}, {'id': 4991006031, 'qualifierId': 140, 'value': '21.1'}, {'id': 4991006039, 'qualifierId': 213, 'value': '3.94'}, {'id': 4991006037, 'qualifierId': 212, 'value': '19.5'}];8b81chchn3min9a8uk8wkipcl;E. Segura;;;chnmlie6vl8z5yl7g1p1p51xw;Pass;;;;;;;;;;21,1;;3,94;19,5;;54,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;21,1;54,3;;;;;;;;0;45;54;Portland Timbers II;2754;DC;1,0
2680247509;438;1;1;45;58;6gaq85erpkvbyxvivd96wuw44;1;25,2;49,9;2024-04-28T20:50:22.799Z;2024-04-28T20:50:25Z;[{'id': 4991006205, 'qualifierId': 141, 'value': '79.7'}, {'id': 4991006201, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991006207, 'qualifierId': 212, 'value': '21.7'}, {'id': 4991006203, 'qualifierId': 140, 'value': '32.7'}, {'id': 4991006209, 'qualifierId': 213, 'value': '1.20'}];d4xd9fxqjwfe7x46byn60dx49;D. Ochoa;;;chnmlie6vl8z5yl7g1p1p51xw;Pass;;;;;;;;;;32,7;;1,2;21,7;;79,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;32,7;79,7;;;;;;;;0;45;58;Portland Timbers II;2758;GK;1,0
2680247569;439;1;1;46;3;6gaq85erpkvbyxvivd96wuw44;1;32,7;77,6;2024-04-28T20:50:27.599Z;2024-04-28T20:50:29Z;[{'id': 4991006561, 'qualifierId': 212, 'value': '7.2'}, {'id': 4991006553, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991006563, 'qualifierId': 213, 'value': '5.28'}, {'id': 4991006559, 'qualifierId': 141, 'value': '68.7'}, {'id': 4991006557, 'qualifierId': 140, 'value': '36.4'}];8b81chchn3min9a8uk8wkipcl;E. Segura;;;chnmlie6vl8z5yl7g1p1p51xw;Pass;;;;;;;;;;36,4;;5,28;7,2;;68,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;36,4;68,7;;;;;;;;0;46;3;Portland Timbers II;2763;DC;1,0
2680247607;440;1;1;46;5;6gaq85erpkvbyxvivd96wuw44;1;36,5;68,7;2024-04-28T20:50:29.647Z;2024-04-28T20:50:33Z;[{'id': 4991006815, 'qualifierId': 141, 'value': '79.0'}, {'id': 4991006817, 'qualifierId': 212, 'value': '7.0'}, {'id': 4991006811, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991006813, 'qualifierId': 140, 'value': '37.0'}, {'id': 4991006819, 'qualifierId': 213, 'value': '1.50'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;;chnmlie6vl8z5yl7g1p1p51xw;Pass;;;;;;;;;;37,0;;1,5;7,0;;79,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;37,0;79,0;;;;;;;;0;46;5;Portland Timbers II;2765;MC;1,0
2680247635;441;1;1;46;8;6gaq85erpkvbyxvivd96wuw44;1;38,2;76,9;2024-04-28T20:50:33.247Z;2024-04-28T20:50:34Z;[{'id': 4991006945, 'qualifierId': 140, 'value': '31.1'}, {'id': 4991006947, 'qualifierId': 141, 'value': '62.7'}, {'id': 4991006943, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991006951, 'qualifierId': 213, 'value': '4.05'}, {'id': 4991006949, 'qualifierId': 212, 'value': '12.2'}];er0xm9k5zv8kcvcy7bnwp086i;E. Dueñas;;;chnmlie6vl8z5yl7g1p1p51xw;Pass;;;;;;;;;;31,1;;4,05;12,2;;62,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;31,1;62,7;;;;;;;;0;46;8;Portland Timbers II;2768;MC;1,0
2680247689;442;1;1;46;9;6gaq85erpkvbyxvivd96wuw44;1;31,1;62,7;2024-04-28T20:50:34.303Z;2024-04-28T20:50:37Z;[{'id': 4991007245, 'qualifierId': 212, 'value': '15.5'}, {'id': 4991007243, 'qualifierId': 141, 'value': '57.8'}, {'id': 4991007239, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991007241, 'qualifierId': 140, 'value': '45.5'}, {'id': 4991007247, 'qualifierId': 213, 'value': '6.07'}];8b81chchn3min9a8uk8wkipcl;E. Segura;;;chnmlie6vl8z5yl7g1p1p51xw;Pass;;;;;;;;;;45,5;;6,07;15,5;;57,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;45,5;57,8;;;;;;;;0;46;9;Portland Timbers II;2769;DC;1,0
2680247705;443;1;1;46;10;6gaq85erpkvbyxvivd96wuw44;1;45,5;57,8;2024-04-28T20:50:34.759Z;2024-04-28T20:51:07Z;[{'id': 4991007315, 'qualifierId': 213, 'value': '1.65'}, {'id': 4991007311, 'qualifierId': 141, 'value': '65.8'}, {'id': 4991007309, 'qualifierId': 140, 'value': '45.1'}, {'id': 4991007313, 'qualifierId': 212, 'value': '5.5'}, {'id': 4991007307, 'qualifierId': 56, 'value': 'Back'}];5xdvsfx9nuars278c5g9grnys;T. Ángel;;;chnmlie6vl8z5yl7g1p1p51xw;Pass;;;;;;;;;;45,1;;1,65;5,5;;65,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;45,1;65,8;;;;;;;;0;46;10;Portland Timbers II;2770;FW;1,0
2680247707;444;1;1;46;11;6gaq85erpkvbyxvivd96wuw44;0;45,1;65,8;2024-04-28T20:50:35.943Z;2024-04-28T20:51:05Z;[{'id': 4991007353, 'qualifierId': 286}, {'id': 4991007329, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991007347, 'qualifierId': 236}, {'id': 4991007333, 'qualifierId': 141, 'value': '66.6'}, {'id': 4991007331, 'qualifierId': 140, 'value': '47.9'}, {'id': 4991007337, 'qualifierId': 213, 'value': '0.18'}, {'id': 4991007335, 'qualifierId': 212, 'value': '3.0'}, {'id': 4991007349, 'qualifierId': 233, 'value': '359'}];er0xm9k5zv8kcvcy7bnwp086i;E. Dueñas;;;chnmlie6vl8z5yl7g1p1p51xw;Pass;;;;;;;;;;47,9;;0,18;3,0;;66,6;;;;359,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;47,9;66,6;;;;;;;;0;46;11;Portland Timbers II;2771;MC;1,0
2680247683;359;74;1;46;11;5ou8b446l1sl8frblkz3xi17g;1;52,8;30,4;2024-04-28T20:50:35.944Z;2024-04-28T20:54:16Z;[{'id': 4991007393, 'qualifierId': 233, 'value': '444'}, {'id': 4991007201, 'qualifierId': 56, 'value': 'Center'}, {'id': 4991007205, 'qualifierId': 285}];5lwarg9t4o7hxcq5exe8gwydw;M. Bunbury;;;chnmlie6vl8z5yl7g1p1p51xw;Blocked Pass;;;;;;;;;;;;;;;;;;1,0;444,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;46;11;Los Angeles II;2771;AMR;1,0
2680247745;445;1;1;46;14;6gaq85erpkvbyxvivd96wuw44;1;56,9;76,4;2024-04-28T20:50:39.287Z;2024-04-28T20:51:09Z;[{'id': 4991007611, 'qualifierId': 212, 'value': '13.1'}, {'id': 4991007601, 'qualifierId': 140, 'value': '66.0'}, {'id': 4991007595, 'qualifierId': 56, 'value': 'Left'}, {'id': 4991007615, 'qualifierId': 213, 'value': '0.75'}, {'id': 4991007605, 'qualifierId': 141, 'value': '89.6'}];er0xm9k5zv8kcvcy7bnwp086i;E. Dueñas;;;chnmlie6vl8z5yl7g1p1p51xw;Pass;;;;;;;;;;66,0;;0,75;13,1;;89,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;66,0;89,6;;;;;;;;0;46;14;Portland Timbers II;2774;MC;1,0
2680247765;446;1;1;46;19;6gaq85erpkvbyxvivd96wuw44;1;66,0;89,6;2024-04-28T20:50:43.503Z;2024-04-28T20:50:44Z;[{'id': 4991007721, 'qualifierId': 141, 'value': '85.1'}, {'id': 4991007719, 'qualifierId': 140, 'value': '56.0'}, {'id': 4991007717, 'qualifierId': 56, 'value': 'Left'}, {'id': 4991007723, 'qualifierId': 212, 'value': '10.9'}, {'id': 4991007725, 'qualifierId': 213, 'value': '3.43'}];m8clu51iu7443ig9q6vn6fbo;L. Bombino;;;chnmlie6vl8z5yl7g1p1p51xw;Pass;;;;;;;;;;56,0;;3,43;10,9;;85,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;56,0;85,1;;;;;;;;0;46;19;Portland Timbers II;2779;DC;1,0
2680247789;447;1;1;46;20;6gaq85erpkvbyxvivd96wuw44;1;56,0;85,1;2024-04-28T20:50:44.511Z;2024-04-28T20:50:47Z;[{'id': 4991007863, 'qualifierId': 141, 'value': '67.5'}, {'id': 4991007865, 'qualifierId': 212, 'value': '21.1'}, {'id': 4991007859, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991007867, 'qualifierId': 213, 'value': '3.75'}, {'id': 4991007861, 'qualifierId': 140, 'value': '39.5'}];er0xm9k5zv8kcvcy7bnwp086i;E. Dueñas;;;chnmlie6vl8z5yl7g1p1p51xw;Pass;;;;;;;;;;39,5;;3,75;21,1;;67,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;39,5;67,5;;;;;;;;0;46;20;Portland Timbers II;2780;MC;1,0
2680247827;448;1;1;46;22;6gaq85erpkvbyxvivd96wuw44;1;39,5;67,5;2024-04-28T20:50:47.071Z;2024-04-28T20:50:50Z;[{'id': 4991008105, 'qualifierId': 140, 'value': '41.1'}, {'id': 4991008107, 'qualifierId': 141, 'value': '35.5'}, {'id': 4991008103, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991008109, 'qualifierId': 212, 'value': '21.8'}, {'id': 4991008111, 'qualifierId': 213, 'value': '4.79'}];8b81chchn3min9a8uk8wkipcl;E. Segura;;;chnmlie6vl8z5yl7g1p1p51xw;Pass;;;;;;;;;;41,1;;4,79;21,8;;35,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;41,1;35,5;;;;;;;;0;46;22;Portland Timbers II;2782;DC;1,0
2680247867;449;1;1;46;25;6gaq85erpkvbyxvivd96wuw44;1;56,5;30,3;2024-04-28T20:50:49.999Z;2024-04-28T20:50:52Z;[{'id': 4991008355, 'qualifierId': 140, 'value': '63.3'}, {'id': 4991008357, 'qualifierId': 141, 'value': '49.9'}, {'id': 4991008351, 'qualifierId': 56, 'value': 'Center'}, {'id': 4991008361, 'qualifierId': 213, 'value': '1.08'}, {'id': 4991008359, 'qualifierId': 212, 'value': '15.1'}];do2o6ka25talswmmillufejqi;D. Rosales;;;chnmlie6vl8z5yl7g1p1p51xw;Pass;;;;;;;;;;63,3;;1,08;15,1;;49,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;63,3;49,9;;;;;;;;0;46;25;Portland Timbers II;2785;DL;1,0
2680247929;450;1;1;46;28;6gaq85erpkvbyxvivd96wuw44;1;63,1;50,4;2024-04-28T20:50:52.767Z;2024-04-28T20:50:57Z;[{'id': 4991008777, 'qualifierId': 140, 'value': '65.3'}, {'id': 4991008781, 'qualifierId': 212, 'value': '19.4'}, {'id': 4991008779, 'qualifierId': 141, 'value': '78.7'}, {'id': 4991008775, 'qualifierId': 56, 'value': 'Center'}, {'id': 4991008783, 'qualifierId': 213, 'value': '1.45'}];36e17qrefearxp7lxb1eibwbu;N. Ordaz;;;chnmlie6vl8z5yl7g1p1p51xw;Pass;;;;;;;;;;65,3;;1,45;19,4;;78,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;65,3;78,7;;;;;;;;0;46;28;Portland Timbers II;2788;FWR;1,0
2680247941;451;1;1;46;33;6gaq85erpkvbyxvivd96wuw44;1;66,4;79,3;2024-04-28T20:50:57.727Z;2024-04-28T20:50:59Z;[{'id': 4991008861, 'qualifierId': 140, 'value': '75.1'}, {'id': 4991008867, 'qualifierId': 213, 'value': '0.39'}, {'id': 4991008859, 'qualifierId': 56, 'value': 'Left'}, {'id': 4991008865, 'qualifierId': 212, 'value': '9.9'}, {'id': 4991008863, 'qualifierId': 141, 'value': '84.8'}];m8clu51iu7443ig9q6vn6fbo;L. Bombino;;;chnmlie6vl8z5yl7g1p1p51xw;Pass;;;;;;;;;;75,1;;0,39;9,9;;84,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;75,1;84,8;;;;;;;;0;46;33;Portland Timbers II;2793;DC;1,0
2680247949;452;3;1;46;34;6gaq85erpkvbyxvivd96wuw44;0;74,1;79,6;2024-04-28T20:50:59.199Z;2024-05-02T13:42:35Z;[{'id': 4991008913, 'qualifierId': 286}, {'id': 4997136907, 'qualifierId': 464}, {'id': 4991008911, 'qualifierId': 56, 'value': 'Left'}, {'id': 4991009109, 'qualifierId': 233, 'value': '360'}];17ni4ntnt7b6b0bwst3e4djze;L. Müller;;;chnmlie6vl8z5yl7g1p1p51xw;Take On;;;;;;;;;;;;;;;;;;;360,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;46;34;Portland Timbers II;2794;FWL;1,0
2680247959;360;7;1;46;34;5ou8b446l1sl8frblkz3xi17g;1;25,9;20,4;2024-04-28T20:50:59.200Z;2024-05-02T13:42:38Z;[{'id': 4991008971, 'qualifierId': 56, 'value': 'Back'}, {'id': 4997136933, 'qualifierId': 384}, {'id': 4991009035, 'qualifierId': 233, 'value': '452'}, {'id': 4991008973, 'qualifierId': 285}];5lwarg9t4o7hxcq5exe8gwydw;M. Bunbury;;;chnmlie6vl8z5yl7g1p1p51xw;Tackle;;;;;;;;;;;;;;;;;;1,0;452,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;46;34;Los Angeles II;2794;AMR;1,0
