id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_Captain;value_PlayerPosition;value_TeamFormation;value_TeamPlayerFormation;value_TeamKit;value_Involved;value_JerseyNumber;value_DirectionOfPlay;value_PassEndX;value_KickOff;value_PassEndY;value_Zone;value_Angle;value_Length;value_DeletedEventType;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_TouchTypePass;value_Chipped;value_HeadPass;value_LongBall;value_LowGkIntervention;value_NotVisible;value_NextEventThrowIn;value_ThrowIn;value_AttemptedTackle;value_Direct;value_Foul;value_RelatedEventId;value_YellowCard;value_RecklessOffence;value_OutSwinger;value_Cross;value_FreeKickTaken;value_RightFooted;value_Head;value_TakeOnOvertake;value_Shove/Push;value_TouchTypeClearance;value_IntendedTackleTarget;value_SwitchOfPlay;value_PullBack;value_LayOff;value_DrivenCross;value_LeftFooted;value_Straight;value_NextEventGoalKick;value_GoalKick;value_Low;value_Assist;value_LowLeft;value_BlockedX;value_GoalmouthZ;value_Assisted;value_IndividualPlay;value_GoalmouthY;value_RegularPlay;value_BoxLeft;value_BlockedY;value_ParriedSafe;value_Hands;value_MediumGkIntervention;value_Diving;value_Launch;value_PlayersCaughtOffside;value_Indirect;value_IntentionalAssist;value_FirstTouch;value_CloseRight;value_GkY;value_GkX;value_BoxCentre;value_LowCentre;value_Blocked;value_DefBlock;value_Left;value_CornerTaken;value_InSwinger;value_HighGkIntervention;value_KeeperThrow;value_OutOfBoxCentre;value_BigChance;value_Volley;value_BoxDeepRight;value_High;value_NotAssisted;value_OverArm;value_TouchTypeControl;value_LowRight;value_Collected;value_TakeOnSpace;value_OutOfPlay;value_CloseHigh;value_Right;value_2NdAssist;value_ThroughBall;value_GkYTimeOfGoal;value_2NdRelatedEventId;value_GoalShotTimestamp;value_2NdAssisted;value_GkXTimeOfGoal;value_GoalShotGameClock;value_SmallBoxCentre;value_BlockedPass;value_FloatedCross;value_HighClaim;value_Injury;value_InjuredPlayerId;value_GkKickFromHands;value_ShirtPull/Holding;value_TacticalFoul;value_SetPiece;value_CloseLeft;value_Dissent;value_FlickOn;value_Minutes;value_HighLeft;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_ParriedDanger;value_SixYardBlocked;value_PenaltyTakerId;value_Penalty;value_Scored;value_HighRight;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_BlockedCross;value_BoxRight;value_HighCentre;value_FastBreak;value_Standing;value_SoloRun;value_Handball;value_FromCorner;value_SmallBoxLeft;value_Stooping;value_OtherBodyPart;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2716842633;393;1;2;51;17;479lsfr4cwlzewpbuda3y2xv4;1;31,7;11,3;2024-09-02T00:13:29.071Z;2024-09-05T11:02:53Z;[{'id': 5191929223, 'qualifierId': 5}, {'id': 5191929227, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191929231, 'qualifierId': 141, 'value': '24.6'}, {'id': 5191929235, 'qualifierId': 213, 'value': '2.49'}, {'id': 5191929229, 'qualifierId': 140, 'value': '20.3'}, {'id': 5191929233, 'qualifierId': 212, 'value': '15.0'}, {'id': 5191929225, 'qualifierId': 152}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;f2m54lmy4f15f8phcc1ieoems;Pass;;;;;;;;;;20,3;;24,6;;2,49;15,0;;;;;;;;;;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;20,3;24,6;;;;;;;;0;51;17;Huntsville City;3077;DR;1,0
2716842649;394;1;2;51;20;479lsfr4cwlzewpbuda3y2xv4;1;18,9;23,0;2024-09-02T00:13:32.231Z;2024-09-05T11:02:52Z;[{'id': 5191929343, 'qualifierId': 141, 'value': '49.9'}, {'id': 5191929339, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191929347, 'qualifierId': 213, 'value': '1.63'}, {'id': 5191929345, 'qualifierId': 212, 'value': '18.3'}, {'id': 5191929341, 'qualifierId': 140, 'value': '17.9'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;f2m54lmy4f15f8phcc1ieoems;Pass;;;;;;;;;;17,9;;49,9;;1,63;18,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;17,9;49,9;;;;;;;;0;51;20;Huntsville City;3080;DL;1,0
2716842695;395;1;2;51;22;479lsfr4cwlzewpbuda3y2xv4;1;18,0;51,3;2024-09-02T00:13:34.207Z;2024-09-05T11:02:52Z;[{'id': 5191929603, 'qualifierId': 213, 'value': '1.30'}, {'id': 5191929595, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191929599, 'qualifierId': 141, 'value': '71.1'}, {'id': 5191929597, 'qualifierId': 140, 'value': '21.6'}, {'id': 5191929601, 'qualifierId': 212, 'value': '14.0'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;f2m54lmy4f15f8phcc1ieoems;Pass;;;;;;;;;;21,6;;71,1;;1,3;14,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;21,6;71,1;;;;;;;;0;51;22;Huntsville City;3082;DC;1,0
2716842745;396;1;2;51;28;479lsfr4cwlzewpbuda3y2xv4;1;24,7;70,2;2024-09-02T00:13:39.728Z;2024-09-05T11:02:52Z;[{'id': 5191929839, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191929847, 'qualifierId': 213, 'value': '4.88'}, {'id': 5191929843, 'qualifierId': 141, 'value': '36.6'}, {'id': 5191929841, 'qualifierId': 140, 'value': '28.4'}, {'id': 5191929845, 'qualifierId': 212, 'value': '23.2'}];bdgjmawy0anbgy1tz87ocvd9l;L. Petrasso;;;f2m54lmy4f15f8phcc1ieoems;Pass;;;;;;;;;;28,4;;36,6;;4,88;23,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;28,4;36,6;;;;;;;;0;51;28;Huntsville City;3088;DC;1,0
2716842789;397;1;2;51;32;479lsfr4cwlzewpbuda3y2xv4;1;28,8;30,1;2024-09-02T00:13:44.175Z;2024-09-05T11:02:51Z;[{'id': 5191930063, 'qualifierId': 56, 'value': 'Right'}, {'id': 5191930067, 'qualifierId': 141, 'value': '7.9'}, {'id': 5191930071, 'qualifierId': 213, 'value': '5.81'}, {'id': 5191930065, 'qualifierId': 140, 'value': '57.0'}, {'id': 5191930073, 'qualifierId': 1}, {'id': 5191930069, 'qualifierId': 212, 'value': '33.2'}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;f2m54lmy4f15f8phcc1ieoems;Pass;;;;;;;;;;57,0;;7,9;;5,81;33,2;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;57,0;7,9;;;;;;;;0;51;32;Huntsville City;3092;MC;1,0
2716842863;398;1;2;51;37;479lsfr4cwlzewpbuda3y2xv4;1;57,0;7,9;2024-09-02T00:13:48.672Z;2024-09-05T11:02:51Z;[{'id': 5191930425, 'qualifierId': 212, 'value': '22.9'}, {'id': 5191930419, 'qualifierId': 56, 'value': 'Right'}, {'id': 5191930421, 'qualifierId': 140, 'value': '78.8'}, {'id': 5191930423, 'qualifierId': 141, 'value': '10.1'}, {'id': 5191930427, 'qualifierId': 213, 'value': '0.07'}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;f2m54lmy4f15f8phcc1ieoems;Pass;;;;;;;;;;78,8;;10,1;;0,07;22,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;78,8;10,1;;;;;;;;0;51;37;Huntsville City;3097;DR;1,0
2716842875;399;1;2;51;43;479lsfr4cwlzewpbuda3y2xv4;0;95,3;16,2;2024-09-02T00:13:55Z;2024-09-05T11:30:30Z;[{'id': 5191930471, 'qualifierId': 56, 'value': 'Center'}, {'id': 5191930475, 'qualifierId': 141, 'value': '22.5'}, {'id': 5191930479, 'qualifierId': 213, 'value': '2.67'}, {'id': 5191930473, 'qualifierId': 140, 'value': '87.3'}, {'id': 5191930477, 'qualifierId': 212, 'value': '9.4'}];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;f2m54lmy4f15f8phcc1ieoems;Pass;;;;;;;;;;87,3;;22,5;;2,67;9,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;87,3;22,5;;;;;;;;0;51;43;Huntsville City;3103;AMR;1,0
2716842895;453;61;2;51;45;4gymgvqmve0m2vh89v84tt3x0;0;8,6;74,1;2024-09-02T00:13:57.138Z;2024-09-05T11:00:09Z;[{'id': 5191930561, 'qualifierId': 56, 'value': 'Back'}];63td0sigm6tp2tg8yovf5npm2;D. Gasso;;;f2m54lmy4f15f8phcc1ieoems;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;51;45;Orlando City B;3105;MC;1,0
2716842943;400;50;2;51;50;479lsfr4cwlzewpbuda3y2xv4;1;69,2;19,1;2024-09-02T00:14:02.232Z;2024-09-05T11:02:50Z;[{'id': 5191931175, 'qualifierId': 233, 'value': '454'}, {'id': 5191930839, 'qualifierId': 56, 'value': 'Right'}, {'id': 5191930841, 'qualifierId': 286}];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;f2m54lmy4f15f8phcc1ieoems;Dispossessed;;;;;;;;;;;;;;;;;454,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;51;50;Huntsville City;3110;AMR;1,0
2716842993;454;7;2;51;50;4gymgvqmve0m2vh89v84tt3x0;1;30,8;80,9;2024-09-02T00:14:02.233Z;2024-09-05T11:30:48Z;[{'id': 5196297327, 'qualifierId': 384}, {'id': 5191931097, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191931115, 'qualifierId': 233, 'value': '400'}, {'id': 5191931099, 'qualifierId': 285}];amcmxrycu0kldox7qdohow2ui;A. Picazo;;;f2m54lmy4f15f8phcc1ieoems;Tackle;;;;;;;;;;;;;;;;;400,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;51;50;Orlando City B;3110;Sub;1,0
2716842995;455;49;2;51;55;4gymgvqmve0m2vh89v84tt3x0;1;39,0;64,1;2024-09-02T00:14:06.290Z;2024-09-05T11:00:08Z;[];6qe888q8yqq73bxr27jbyu2hg;O. Wright;;;f2m54lmy4f15f8phcc1ieoems;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;51;55;Orlando City B;3115;MC;1,0
2716843023;456;1;2;51;55;4gymgvqmve0m2vh89v84tt3x0;1;39,0;62,3;2024-09-02T00:14:06.674Z;2024-09-05T11:00:08Z;[{'id': 5191931275, 'qualifierId': 212, 'value': '15.9'}, {'id': 5191931271, 'qualifierId': 140, 'value': '35.3'}, {'id': 5191931269, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191931273, 'qualifierId': 141, 'value': '39.7'}, {'id': 5191931277, 'qualifierId': 213, 'value': '4.46'}];6qe888q8yqq73bxr27jbyu2hg;O. Wright;;;f2m54lmy4f15f8phcc1ieoems;Pass;;;;;;;;;;35,3;;39,7;;4,46;15,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;35,3;39,7;;;;;;;;0;51;55;Orlando City B;3115;MC;1,0
2716843053;457;1;2;51;57;4gymgvqmve0m2vh89v84tt3x0;1;36,9;38,3;2024-09-02T00:14:08.964Z;2024-09-05T11:00:08Z;[{'id': 5191931429, 'qualifierId': 141, 'value': '48.2'}, {'id': 5191931425, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191931427, 'qualifierId': 140, 'value': '44.0'}, {'id': 5191931435, 'qualifierId': 213, 'value': '0.73'}, {'id': 5191931431, 'qualifierId': 212, 'value': '10.0'}];8bnjioj1guv0abf5zdd21c2ui;J. Gaines;;;f2m54lmy4f15f8phcc1ieoems;Pass;;;;;;;;;;44,0;;48,2;;0,73;10,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;44,0;48,2;;;;;;;;0;51;57;Orlando City B;3117;DR;1,0
2716843061;458;1;2;52;0;4gymgvqmve0m2vh89v84tt3x0;0;55,5;54,5;2024-09-02T00:14:11.970Z;2024-09-05T11:00:07Z;[{'id': 5191931473, 'qualifierId': 212, 'value': '6.9'}, {'id': 5191931469, 'qualifierId': 140, 'value': '59.3'}, {'id': 5191931471, 'qualifierId': 141, 'value': '62.7'}, {'id': 5191931467, 'qualifierId': 56, 'value': 'Center'}, {'id': 5191931475, 'qualifierId': 213, 'value': '0.95'}];6qe888q8yqq73bxr27jbyu2hg;O. Wright;;;f2m54lmy4f15f8phcc1ieoems;Pass;;;;;;;;;;59,3;;62,7;;0,95;6,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;59,3;62,7;;;;;;;;0;52;0;Orlando City B;3120;MC;1,0
2716843087;401;61;2;52;2;479lsfr4cwlzewpbuda3y2xv4;1;43,6;31,3;2024-09-02T00:14:14.109Z;2024-09-05T11:02:50Z;[{'id': 5191931631, 'qualifierId': 56, 'value': 'Back'}];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;f2m54lmy4f15f8phcc1ieoems;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;52;2;Huntsville City;3122;AMR;1,0
2716843131;459;1;2;52;5;4gymgvqmve0m2vh89v84tt3x0;1;60,5;90,8;2024-09-02T00:14:16.930Z;2024-09-05T11:00:07Z;[{'id': 5191931919, 'qualifierId': 212, 'value': '18.7'}, {'id': 5191931917, 'qualifierId': 141, 'value': '93.5'}, {'id': 5191931921, 'qualifierId': 213, 'value': '0.10'}, {'id': 5191931913, 'qualifierId': 56, 'value': 'Left'}, {'id': 5191931915, 'qualifierId': 140, 'value': '78.2'}];amcmxrycu0kldox7qdohow2ui;A. Picazo;;;f2m54lmy4f15f8phcc1ieoems;Pass;;;;;;;;;;78,2;;93,5;;0,1;18,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;78,2;93,5;;;;;;;;0;52;5;Orlando City B;3125;Sub;1,0
2716843157;460;1;2;52;8;4gymgvqmve0m2vh89v84tt3x0;1;74,8;89,3;2024-09-02T00:14:19.938Z;2024-09-05T11:00:07Z;[{'id': 5191932147, 'qualifierId': 213, 'value': '4.17'}, {'id': 5191932139, 'qualifierId': 56, 'value': 'Center'}, {'id': 5191932143, 'qualifierId': 141, 'value': '70.7'}, {'id': 5191932145, 'qualifierId': 212, 'value': '14.7'}, {'id': 5191932141, 'qualifierId': 140, 'value': '67.6'}];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;;f2m54lmy4f15f8phcc1ieoems;Pass;;;;;;;;;;67,6;;70,7;;4,17;14,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;67,6;70,7;;;;;;;;0;52;8;Orlando City B;3128;MR;1,0
2716843185;461;1;2;52;12;4gymgvqmve0m2vh89v84tt3x0;1;68,3;62,0;2024-09-02T00:14:23.907Z;2024-09-05T11:00:06Z;[{'id': 5191932305, 'qualifierId': 141, 'value': '87.9'}, {'id': 5191932301, 'qualifierId': 56, 'value': 'Left'}, {'id': 5191932303, 'qualifierId': 140, 'value': '72.4'}, {'id': 5191932307, 'qualifierId': 212, 'value': '18.1'}, {'id': 5191932309, 'qualifierId': 213, 'value': '1.33'}];63td0sigm6tp2tg8yovf5npm2;D. Gasso;;;f2m54lmy4f15f8phcc1ieoems;Pass;;;;;;;;;;72,4;;87,9;;1,33;18,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;72,4;87,9;;;;;;;;0;52;12;Orlando City B;3132;MC;1,0
2716843209;462;1;2;52;15;4gymgvqmve0m2vh89v84tt3x0;1;69,4;85,7;2024-09-02T00:14:27.075Z;2024-09-05T11:34:40Z;[{'id': 5191932437, 'qualifierId': 140, 'value': '68.6'}, {'id': 5191932439, 'qualifierId': 141, 'value': '70.4'}, {'id': 5191932443, 'qualifierId': 213, 'value': '4.63'}, {'id': 5191932435, 'qualifierId': 56, 'value': 'Center'}, {'id': 5191932441, 'qualifierId': 212, 'value': '10.4'}];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;;f2m54lmy4f15f8phcc1ieoems;Pass;;;;;;;;;;68,6;;70,4;;4,63;10,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;68,6;70,4;;;;;;;;0;52;15;Orlando City B;3135;MR;1,0
2716843229;463;1;2;52;17;4gymgvqmve0m2vh89v84tt3x0;1;67,6;66,6;2024-09-02T00:14:29.106Z;2024-09-05T11:00:06Z;[{'id': 5191932535, 'qualifierId': 140, 'value': '64.7'}, {'id': 5191932541, 'qualifierId': 213, 'value': '4.55'}, {'id': 5191932539, 'qualifierId': 212, 'value': '18.3'}, {'id': 5191932537, 'qualifierId': 141, 'value': '40.0'}, {'id': 5191932533, 'qualifierId': 56, 'value': 'Center'}];6qe888q8yqq73bxr27jbyu2hg;O. Wright;;;f2m54lmy4f15f8phcc1ieoems;Pass;;;;;;;;;;64,7;;40,0;;4,55;18,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;64,7;40,0;;;;;;;;0;52;17;Orlando City B;3137;MC;1,0
2716843303;464;1;2;52;19;4gymgvqmve0m2vh89v84tt3x0;1;64,0;38,2;2024-09-02T00:14:30.914Z;2024-09-05T11:00:05Z;[{'id': 5191932929, 'qualifierId': 140, 'value': '74.5'}, {'id': 5191932933, 'qualifierId': 212, 'value': '23.0'}, {'id': 5191932927, 'qualifierId': 56, 'value': 'Right'}, {'id': 5191932931, 'qualifierId': 141, 'value': '8.5'}, {'id': 5191932935, 'qualifierId': 213, 'value': '5.21'}];42zmyz1t6mqap5pyfqxiaadqs;F. Opande;;;f2m54lmy4f15f8phcc1ieoems;Pass;;;;;;;;;;74,5;;8,5;;5,21;23,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;74,5;8,5;;;;;;;;0;52;19;Orlando City B;3139;DC;1,0
2716843311;465;1;2;52;26;4gymgvqmve0m2vh89v84tt3x0;1;72,0;12,8;2024-09-02T00:14:37.539Z;2024-09-05T11:00:05Z;[{'id': 5191932975, 'qualifierId': 56, 'value': 'Center'}, {'id': 5191932983, 'qualifierId': 213, 'value': '1.81'}, {'id': 5191932979, 'qualifierId': 141, 'value': '29.6'}, {'id': 5191932981, 'qualifierId': 212, 'value': '11.7'}, {'id': 5191932977, 'qualifierId': 140, 'value': '69.4'}];8bnjioj1guv0abf5zdd21c2ui;J. Gaines;;;f2m54lmy4f15f8phcc1ieoems;Pass;;;;;;;;;;69,4;;29,6;;1,81;11,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;69,4;29,6;;;;;;;;0;52;26;Orlando City B;3146;DR;1,0
2716843323;466;1;2;52;27;4gymgvqmve0m2vh89v84tt3x0;1;69,3;29,5;2024-09-02T00:14:38.771Z;2024-09-05T11:00:05Z;[{'id': 5191933057, 'qualifierId': 140, 'value': '94.1'}, {'id': 5191933061, 'qualifierId': 212, 'value': '26.7'}, {'id': 5191933059, 'qualifierId': 141, 'value': '20.6'}, {'id': 5191933063, 'qualifierId': 213, 'value': '6.05'}, {'id': 5191933055, 'qualifierId': 56, 'value': 'Right'}];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;;f2m54lmy4f15f8phcc1ieoems;Pass;;;;;;;;;;94,1;;20,6;;6,05;26,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;94,1;20,6;;;;;;;;0;52;27;Orlando City B;3147;MR;1,0
2716843407;467;1;2;52;29;4gymgvqmve0m2vh89v84tt3x0;1;94,1;20,6;2024-09-02T00:14:40.995Z;2024-09-05T11:35:06Z;[{'id': 5196299627, 'qualifierId': 224}, {'id': 5191933535, 'qualifierId': 141, 'value': '77.6'}, {'id': 5191933541, 'qualifierId': 1}, {'id': 5191933531, 'qualifierId': 56, 'value': 'Center'}, {'id': 5191933527, 'qualifierId': 2}, {'id': 5191933539, 'qualifierId': 213, 'value': '1.60'}, {'id': 5196299629, 'qualifierId': 20}, {'id': 5191933533, 'qualifierId': 140, 'value': '92.9'}, {'id': 5191933537, 'qualifierId': 212, 'value': '38.8'}, {'id': 5191933529, 'qualifierId': 155}];8bnjioj1guv0abf5zdd21c2ui;J. Gaines;;;f2m54lmy4f15f8phcc1ieoems;Pass;;;;;;;;;;92,9;;77,6;;1,6;38,8;;;;;;1,0;;1,0;;;;;;;;;;;1,0;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;92,9;77,6;;;;;;;;0;52;29;Orlando City B;3149;DR;1,0
