id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_Involved;value_TeamFormation;value_PlayerPosition;value_JerseyNumber;value_TeamPlayerFormation;value_Resume;value_Captain;value_TeamKit;value_DirectionOfPlay;value_KickOff;value_Angle;value_Length;value_Zone;value_PassEndX;value_PassEndY;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_SwitchOfPlay;value_LongBall;value_LeadingToGoal;value_RegularPlay;value_Assist;value_IntentionalAssist;value_RelatedError1Id;value_GoalmouthZ;value_GkY;value_HighRight;value_GkX;value_RelatedEventId;value_RightFooted;value_Assisted;value_GoalShotGameClock;value_BigChance;value_GoalShotTimestamp;value_GoalmouthY;value_BoxCentre;value_FirstTouch;value_IntendedTackleTarget;value_Foul;value_Offensive;value_AttemptedTackle;value_Direct;value_Defensive;value_FreeKickTaken;value_Launch;value_HeadPass;value_Chipped;value_DeletedEventType;value_BlockedY;value_BlockedX;value_IndividualPlay;value_BoxLeft;value_LowLeft;value_Hands;value_Collected;value_Standing;value_KeeperThrow;value_Head;value_Overrun;value_Cross;value_CloseRight;value_NextEventGoalKick;value_High;value_GoalKick;value_NotVisible;value_Low;value_BlockedPass;value_FlickOn;value_OutOfBoxCentre;value_FreeKick;value_KeeperTouched;value_NotAssisted;value_LayOff;value_Blocked;value_LowCentre;value_DefBlock;value_Shove/Push;value_OutOfPlay;value_Left;value_Right;value_OutSwinger;value_CornerTaken;value_Volley;value_FromCorner;value_ShirtPull/Holding;value_DrinksBreak;value_RefereeDelay;value_CloseHigh;value_SmallBoxLeft;value_SmallBoxCentre;value_LeftFooted;value_HighLeft;value_Minutes;value_OverhitCross;value_EndType;value_HighClaim;value_GkKickFromHands;value_SwerveLeft;value_LowRight;value_YellowCard;value_TimeWasting;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_Diving;value_ParriedSafe;value_MisHit;value_SixYardBlocked;value_HighCentre;value_BoxRight;value_Injury;value_InjuredPlayerId;value_PullBack;value_TacticalFoul;value_PlayersCaughtOffside;value_Indirect;value_FastBreak;value_Weak;value_NotPastGoalLine;value_35Centre;value_BlockedCross;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2713606841;142;16;1;15;42;29nx7yxy1rdqv2oobqn5pjf8p;1;81,8;63,2;2024-08-25T19:19:31.892Z;2024-08-25T19:20:02Z;[{'id': 5174164233, 'qualifierId': 18}, {'id': 5174164231, 'qualifierId': 26}, {'id': 5174166581, 'qualifierId': 231, 'value': '50.9'}, {'id': 5174164763, 'qualifierId': 20}, {'id': 5174166567, 'qualifierId': 81}, {'id': 5174166575, 'qualifierId': 136}, {'id': 5174166577, 'qualifierId': 230, 'value': '98.0'}, {'id': 5174166573, 'qualifierId': 458}, {'id': 5174166571, 'qualifierId': 103, 'value': '25.9'}, {'id': 5174164781, 'qualifierId': 375, 'value': '15:41.453'}, {'id': 5174166569, 'qualifierId': 102, 'value': '46.0'}, {'id': 5174164235, 'qualifierId': 56, 'value': 'Center'}, {'id': 5174164777, 'qualifierId': 374, 'value': '2024-08-25 20:19:30.625'}];c760g3hvhvi7nra7gpdrynn1m;J. Altobelli;;;ev2b46ajqhu6bq5s7r1rosw7o;Goal;;;;;;;;;;;;;;;;;;;;;;;;;;25,9;50,9;1,0;98,0;;1,0;;;;;46,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;46,0;25.9;;;0;1;15;42;Huntsville City;942;FW;1,0
2713607645;166;1;1;16;39;4gymgvqmve0m2vh89v84tt3x0;1;49,9;50,3;2024-08-25T19:20:28.675Z;2024-08-25T19:20:32Z;[{'id': 5174169085, 'qualifierId': 212, 'value': '3.9'}, {'id': 5174169079, 'qualifierId': 56, 'value': 'Back'}, {'id': 5174169089, 'qualifierId': 279, 'value': 'G'}, {'id': 5174169087, 'qualifierId': 213, 'value': '3.09'}, {'id': 5174169081, 'qualifierId': 140, 'value': '46.2'}, {'id': 5174169083, 'qualifierId': 141, 'value': '50.6'}];6prn3rxp49rsfl8mxq2tqzf9w;A. Sipic;;;ev2b46ajqhu6bq5s7r1rosw7o;Pass;;;;;;;;;;;3,09;3,9;;46,2;50,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;46,2;50,6;;;;;;;0;0;16;39;Toronto II;999;FW;1,0
2713607695;167;1;1;16;41;4gymgvqmve0m2vh89v84tt3x0;1;45,8;50,1;2024-08-25T19:20:30.307Z;2024-08-25T19:20:33Z;[{'id': 5174169357, 'qualifierId': 212, 'value': '23.1'}, {'id': 5174169359, 'qualifierId': 213, 'value': '3.95'}, {'id': 5174169353, 'qualifierId': 140, 'value': '30.6'}, {'id': 5174169351, 'qualifierId': 56, 'value': 'Back'}, {'id': 5174169355, 'qualifierId': 141, 'value': '25.5'}];6qe888q8yqq73bxr27jbyu2hg;O. Wright;;;ev2b46ajqhu6bq5s7r1rosw7o;Pass;;;;;;;;;;;3,95;23,1;;30,6;25,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;30,6;25,5;;;;;;;0;0;16;41;Toronto II;1001;AMC;1,0
2713607739;168;1;1;16;43;4gymgvqmve0m2vh89v84tt3x0;1;30,6;25,5;2024-08-25T19:20:33.084Z;2024-08-25T19:20:35Z;[{'id': 5174169585, 'qualifierId': 140, 'value': '24.3'}, {'id': 5174169583, 'qualifierId': 56, 'value': 'Back'}, {'id': 5174169587, 'qualifierId': 141, 'value': '41.8'}, {'id': 5174169589, 'qualifierId': 212, 'value': '12.9'}, {'id': 5174169591, 'qualifierId': 213, 'value': '2.11'}];8bnjioj1guv0abf5zdd21c2ui;J. Gaines;;;ev2b46ajqhu6bq5s7r1rosw7o;Pass;;;;;;;;;;;2,11;12,9;;24,3;41,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;24,3;41,8;;;;;;;0;0;16;43;Toronto II;1003;DR;1,0
2713607851;169;1;1;16;46;4gymgvqmve0m2vh89v84tt3x0;1;24,3;41,8;2024-08-25T19:20:35.651Z;2024-08-25T19:20:42Z;[{'id': 5174170185, 'qualifierId': 140, 'value': '24.9'}, {'id': 5174170183, 'qualifierId': 56, 'value': 'Back'}, {'id': 5174170189, 'qualifierId': 212, 'value': '25.1'}, {'id': 5174170187, 'qualifierId': 141, 'value': '78.7'}, {'id': 5174170191, 'qualifierId': 213, 'value': '1.55'}];63td0sigm6tp2tg8yovf5npm2;D. Gasso;;;ev2b46ajqhu6bq5s7r1rosw7o;Pass;;;;;;;;;;;1,55;25,1;;24,9;78,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;24,9;78,7;;;;;;;0;0;16;46;Toronto II;1006;MC;1,0
2713607957;170;1;1;16;53;4gymgvqmve0m2vh89v84tt3x0;1;34,5;82,7;2024-08-25T19:20:42.779Z;2024-08-25T19:20:48Z;[{'id': 5174170881, 'qualifierId': 140, 'value': '14.1'}, {'id': 5174170895, 'qualifierId': 213, 'value': '3.73'}, {'id': 5174170877, 'qualifierId': 56, 'value': 'Back'}, {'id': 5174170885, 'qualifierId': 141, 'value': '61.8'}, {'id': 5174170889, 'qualifierId': 212, 'value': '25.7'}];3s1a50dskuehneuuy9b1nxg4;J. Akpunonu;;;ev2b46ajqhu6bq5s7r1rosw7o;Pass;;;;;;;;;;;3,73;25,7;;14,1;61,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;14,1;61,8;;;;;;;0;0;16;53;Toronto II;1013;DC;1,0
2713608051;171;1;1;16;59;4gymgvqmve0m2vh89v84tt3x0;1;15,4;51,2;2024-08-25T19:20:48.548Z;2024-08-25T19:20:54Z;[{'id': 5174171413, 'qualifierId': 56, 'value': 'Back'}, {'id': 5174171421, 'qualifierId': 213, 'value': '1.11'}, {'id': 5174171415, 'qualifierId': 140, 'value': '24.4'}, {'id': 5174171417, 'qualifierId': 141, 'value': '79.0'}, {'id': 5174171419, 'qualifierId': 212, 'value': '21.1'}];efek04gkkjjwr6vo2mi008dm;B. Martino;;;ev2b46ajqhu6bq5s7r1rosw7o;Pass;;;;;;;;;;;1,11;21,1;;24,4;79,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;24,4;79,0;;;;;;;0;0;16;59;Toronto II;1019;GK;1,0
2713608115;172;1;1;17;5;4gymgvqmve0m2vh89v84tt3x0;1;23,7;77,3;2024-08-25T19:20:54.627Z;2024-08-25T19:20:57Z;[{'id': 5174171837, 'qualifierId': 212, 'value': '12.6'}, {'id': 5174171841, 'qualifierId': 213, 'value': '4.40'}, {'id': 5174171831, 'qualifierId': 140, 'value': '20.0'}, {'id': 5174171833, 'qualifierId': 141, 'value': '59.6'}, {'id': 5174171829, 'qualifierId': 56, 'value': 'Back'}];3s1a50dskuehneuuy9b1nxg4;J. Akpunonu;;;ev2b46ajqhu6bq5s7r1rosw7o;Pass;;;;;;;;;;;4,4;12,6;;20,0;59,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;20,0;59,6;;;;;;;0;0;17;5;Toronto II;1025;DC;1,0
2713608141;173;1;1;17;8;4gymgvqmve0m2vh89v84tt3x0;1;23,0;51,0;2024-08-25T19:20:57.795Z;2024-08-25T19:20:59Z;[{'id': 5174172043, 'qualifierId': 212, 'value': '19.4'}, {'id': 5174172039, 'qualifierId': 141, 'value': '22.5'}, {'id': 5174172037, 'qualifierId': 140, 'value': '23.2'}, {'id': 5174172035, 'qualifierId': 56, 'value': 'Back'}, {'id': 5174172045, 'qualifierId': 213, 'value': '4.72'}];42zmyz1t6mqap5pyfqxiaadqs;F. Opande;;;ev2b46ajqhu6bq5s7r1rosw7o;Pass;;;;;;;;;;;4,72;19,4;;23,2;22,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;23,2;22,5;;;;;;;0;0;17;8;Toronto II;1028;MC;1,0
2713608181;174;1;1;17;10;4gymgvqmve0m2vh89v84tt3x0;1;23,2;22,5;2024-08-25T19:20:59.771Z;2024-08-25T19:21:01Z;[{'id': 5174172289, 'qualifierId': 213, 'value': '1.53'}, {'id': 5174172283, 'qualifierId': 141, 'value': '46.7'}, {'id': 5174172277, 'qualifierId': 56, 'value': 'Back'}, {'id': 5174172285, 'qualifierId': 212, 'value': '16.5'}, {'id': 5174172279, 'qualifierId': 140, 'value': '23.9'}];d9cioqeofh2tfg3171r5nlb10;C. Applewhite;;;ev2b46ajqhu6bq5s7r1rosw7o;Pass;;;;;;;;;;;1,53;16,5;;23,9;46,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;23,9;46,7;;;;;;;0;0;17;10;Toronto II;1030;DL;1,0
2713608203;175;1;1;17;12;4gymgvqmve0m2vh89v84tt3x0;1;23,9;46,7;2024-08-25T19:21:01.291Z;2024-08-25T19:21:02Z;[{'id': 5174172361, 'qualifierId': 213, 'value': '6.06'}, {'id': 5174172359, 'qualifierId': 212, 'value': '8.2'}, {'id': 5174172357, 'qualifierId': 141, 'value': '44.0'}, {'id': 5174172353, 'qualifierId': 56, 'value': 'Back'}, {'id': 5174172355, 'qualifierId': 140, 'value': '31.5'}];42zmyz1t6mqap5pyfqxiaadqs;F. Opande;;;ev2b46ajqhu6bq5s7r1rosw7o;Pass;;;;;;;;;;;6,06;8,2;;31,5;44,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;31,5;44,0;;;;;;;0;0;17;12;Toronto II;1032;MC;1,0
2713608229;176;1;1;17;13;4gymgvqmve0m2vh89v84tt3x0;1;31,5;44,0;2024-08-25T19:21:02.203Z;2024-08-25T19:21:04Z;[{'id': 5174172519, 'qualifierId': 141, 'value': '29.8'}, {'id': 5174172525, 'qualifierId': 213, 'value': '3.78'}, {'id': 5174172605, 'qualifierId': 156}, {'id': 5174172515, 'qualifierId': 140, 'value': '19.2'}, {'id': 5174172523, 'qualifierId': 212, 'value': '16.1'}, {'id': 5174172513, 'qualifierId': 56, 'value': 'Back'}];63td0sigm6tp2tg8yovf5npm2;D. Gasso;;;ev2b46ajqhu6bq5s7r1rosw7o;Pass;;;;;;;;;;;3,78;16,1;;19,2;29,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;19,2;29,8;;;;;;;0;0;17;13;Toronto II;1033;MC;1,0
2713608287;177;1;1;17;15;4gymgvqmve0m2vh89v84tt3x0;1;16,0;32,1;2024-08-25T19:21:04.635Z;2024-08-25T19:21:07Z;[{'id': 5174172945, 'qualifierId': 56, 'value': 'Back'}, {'id': 5174172951, 'qualifierId': 212, 'value': '12.0'}, {'id': 5174172953, 'qualifierId': 213, 'value': '2.52'}, {'id': 5174172949, 'qualifierId': 141, 'value': '42.4'}, {'id': 5174172947, 'qualifierId': 140, 'value': '6.7'}];d9cioqeofh2tfg3171r5nlb10;C. Applewhite;;;ev2b46ajqhu6bq5s7r1rosw7o;Pass;;;;;;;;;;;2,52;12,0;;6,7;42,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;6,7;42,4;;;;;;;0;0;17;15;Toronto II;1035;DL;1,0
2713608357;178;1;1;17;18;4gymgvqmve0m2vh89v84tt3x0;1;5,2;42,7;2024-08-25T19:21:07.315Z;2024-08-25T19:21:12Z;[{'id': 5174173415, 'qualifierId': 140, 'value': '51.5'}, {'id': 5174173419, 'qualifierId': 212, 'value': '49.3'}, {'id': 5174173417, 'qualifierId': 141, 'value': '30.6'}, {'id': 5174173425, 'qualifierId': 1}, {'id': 5174173411, 'qualifierId': 157}, {'id': 5174173413, 'qualifierId': 56, 'value': 'Center'}, {'id': 5174173423, 'qualifierId': 213, 'value': '6.12'}];efek04gkkjjwr6vo2mi008dm;B. Martino;;;ev2b46ajqhu6bq5s7r1rosw7o;Pass;;;;;;;;;;;6,12;49,3;;51,5;30,6;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;51,5;30,6;;;;;;;0;0;17;18;Toronto II;1038;GK;1,0
2713608365;179;61;1;17;22;4gymgvqmve0m2vh89v84tt3x0;0;51,0;30,6;2024-08-25T19:21:11.979Z;2024-08-25T19:21:12Z;[{'id': 5174173463, 'qualifierId': 56, 'value': 'Center'}];6prn3rxp49rsfl8mxq2tqzf9w;A. Sipic;;;ev2b46ajqhu6bq5s7r1rosw7o;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;0;0;17;22;Toronto II;1042;FW;1,0
2713608413;143;1;1;17;22;29nx7yxy1rdqv2oobqn5pjf8p;1;52,0;69,9;2024-08-25T19:21:12.003Z;2024-08-25T19:21:15Z;[{'id': 5174173765, 'qualifierId': 140, 'value': '58.6'}, {'id': 5174173775, 'qualifierId': 1}, {'id': 5174173769, 'qualifierId': 141, 'value': '27.8'}, {'id': 5174173761, 'qualifierId': 157}, {'id': 5174173763, 'qualifierId': 56, 'value': 'Center'}, {'id': 5174173771, 'qualifierId': 212, 'value': '29.5'}, {'id': 5174173773, 'qualifierId': 213, 'value': '4.95'}];2figny7hhxiw29vizhlyta3o4;Ythallo;;;ev2b46ajqhu6bq5s7r1rosw7o;Pass;;;;;;;;;;;4,95;29,5;;58,6;27,8;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;58,6;27,8;;;;;;;0;0;17;22;Huntsville City;1042;DC;1,0
2713608419;144;49;1;17;26;29nx7yxy1rdqv2oobqn5pjf8p;1;58,7;33,0;2024-08-25T19:21:15.283Z;2024-08-25T19:21:15Z;[];7z57s6veqr3k87quyd6i7fgx6;M. Fisher;;;ev2b46ajqhu6bq5s7r1rosw7o;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;17;26;Huntsville City;1046;MR;1,0
2713608457;145;1;1;17;26;29nx7yxy1rdqv2oobqn5pjf8p;1;58,7;33,0;2024-08-25T19:21:15.635Z;2024-08-25T19:21:18Z;[{'id': 5174174019, 'qualifierId': 140, 'value': '37.9'}, {'id': 5174174023, 'qualifierId': 212, 'value': '24.6'}, {'id': 5174174017, 'qualifierId': 56, 'value': 'Back'}, {'id': 5174174021, 'qualifierId': 141, 'value': '16.4'}, {'id': 5174174025, 'qualifierId': 213, 'value': '3.62'}];7z57s6veqr3k87quyd6i7fgx6;M. Fisher;;;ev2b46ajqhu6bq5s7r1rosw7o;Pass;;;;;;;;;;;3,62;24,6;;37,9;16,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;37,9;16,4;;;;;;;0;0;17;26;Huntsville City;1046;MR;1,0
2713608483;146;1;1;17;28;29nx7yxy1rdqv2oobqn5pjf8p;1;33,4;22,0;2024-08-25T19:21:17.940Z;2024-08-25T19:21:20Z;[{'id': 5174174181, 'qualifierId': 140, 'value': '37.7'}, {'id': 5174174183, 'qualifierId': 141, 'value': '35.5'}, {'id': 5174174187, 'qualifierId': 213, 'value': '1.11'}, {'id': 5174174185, 'qualifierId': 212, 'value': '10.2'}, {'id': 5174174179, 'qualifierId': 56, 'value': 'Back'}];5l9js12tsf18c7st0oac3swes;T. Rigopoulos;;;ev2b46ajqhu6bq5s7r1rosw7o;Pass;;;;;;;;;;;1,11;10,2;;37,7;35,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;37,7;35,5;;;;;;;0;0;17;28;Huntsville City;1048;DR;1,0
2713608497;147;3;1;17;30;29nx7yxy1rdqv2oobqn5pjf8p;1;40,0;38,0;2024-08-25T19:21:19.995Z;2024-08-25T19:21:24Z;[{'id': 5174174263, 'qualifierId': 286}, {'id': 5174174299, 'qualifierId': 233, 'value': '180'}, {'id': 5174174261, 'qualifierId': 56, 'value': 'Back'}];1vsdddp4xhsbo3peifnrckfai;M. Medeiros;;;ev2b46ajqhu6bq5s7r1rosw7o;Take On;;;;;;;;;;;;;;;;;180,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;17;30;Huntsville City;1050;MC;1,0
2713608477;180;45;1;17;30;4gymgvqmve0m2vh89v84tt3x0;0;60,0;62,0;2024-08-25T19:21:19.995Z;2024-08-25T19:21:24Z;[{'id': 5174174155, 'qualifierId': 56, 'value': 'Center'}, {'id': 5174174157, 'qualifierId': 285}, {'id': 5174174323, 'qualifierId': 233, 'value': '147'}];6qe888q8yqq73bxr27jbyu2hg;O. Wright;;;ev2b46ajqhu6bq5s7r1rosw7o;Challenge;;;;;;;;;;;;;;;;;147,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;0;0;17;30;Toronto II;1050;AMC;1,0
2713608503;148;3;1;17;31;29nx7yxy1rdqv2oobqn5pjf8p;0;40,1;36,2;2024-08-25T19:21:20.979Z;2024-08-25T19:27:08Z;[{'id': 5174174289, 'qualifierId': 56, 'value': 'Back'}, {'id': 5174174291, 'qualifierId': 286}, {'id': 5174174573, 'qualifierId': 233, 'value': '181'}];1vsdddp4xhsbo3peifnrckfai;M. Medeiros;;;ev2b46ajqhu6bq5s7r1rosw7o;Take On;;;;;;;;;;;;;;;;;181,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;17;31;Huntsville City;1051;MC;1,0
2713608535;181;7;1;17;31;4gymgvqmve0m2vh89v84tt3x0;1;59,9;63,8;2024-08-25T19:21:20.980Z;2024-08-25T19:27:08Z;[{'id': 5174174525, 'qualifierId': 233, 'value': '148'}, {'id': 5174174463, 'qualifierId': 285}, {'id': 5174174461, 'qualifierId': 56, 'value': 'Center'}];42zmyz1t6mqap5pyfqxiaadqs;F. Opande;;;ev2b46ajqhu6bq5s7r1rosw7o;Tackle;;;;;;;;;;;;;;;;;148,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;0;0;17;31;Toronto II;1051;MC;1,0
2713608539;182;49;1;17;33;4gymgvqmve0m2vh89v84tt3x0;1;57,8;63,1;2024-08-25T19:21:22.947Z;2024-08-25T19:21:23Z;[];6qe888q8yqq73bxr27jbyu2hg;O. Wright;;;ev2b46ajqhu6bq5s7r1rosw7o;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;0;0;17;33;Toronto II;1053;AMC;1,0
2713608641;183;1;1;17;35;4gymgvqmve0m2vh89v84tt3x0;1;60,0;72,0;2024-08-25T19:21:25.051Z;2024-08-25T19:21:29Z;[{'id': 5174175011, 'qualifierId': 212, 'value': '13.4'}, {'id': 5174175013, 'qualifierId': 213, 'value': '1.42'}, {'id': 5174175005, 'qualifierId': 56, 'value': 'Left'}, {'id': 5174175007, 'qualifierId': 140, 'value': '61.9'}, {'id': 5174175009, 'qualifierId': 141, 'value': '91.5'}];6qe888q8yqq73bxr27jbyu2hg;O. Wright;;;ev2b46ajqhu6bq5s7r1rosw7o;Pass;;;;;;;;;;;1,42;13,4;;61,9;91,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;61,9;91,5;;;;;;;0;0;17;35;Toronto II;1055;AMC;1,0
2713608655;184;1;1;17;39;4gymgvqmve0m2vh89v84tt3x0;1;63,6;96,2;2024-08-25T19:21:29.171Z;2024-08-25T19:21:31Z;[{'id': 5174175145, 'qualifierId': 56, 'value': 'Left'}, {'id': 5174175151, 'qualifierId': 212, 'value': '9.4'}, {'id': 5174175153, 'qualifierId': 213, 'value': '3.45'}, {'id': 5174175147, 'qualifierId': 140, 'value': '55.1'}, {'id': 5174175149, 'qualifierId': 141, 'value': '92.0'}];374euncv00zs2oy6ux1u519be;J. Skinner;;;ev2b46ajqhu6bq5s7r1rosw7o;Pass;;;;;;;;;;;3,45;9,4;;55,1;92,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;55,1;92,0;;;;;;;0;0;17;39;Toronto II;1059;DC;1,0
