id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_TeamFormation;value_JerseyNumber;value_TeamPlayerFormation;value_Resume;value_TeamKit;value_Involved;value_PlayerPosition;value_Captain;value_DirectionOfPlay;value_KickOff;value_Length;value_PassEndY;value_Angle;value_Zone;value_PassEndX;value_Launch;value_LongBall;value_BlockedPass;value_LeftFooted;value_Chipped;value_DrivenCross;value_Cross;value_OppositeRelatedEventId;value_Straight;value_Offensive;value_BlockedCross;value_Left;value_Injury;value_InjuredPlayerId;value_RelatedEventId;value_CornerTaken;value_Assist;value_GoalmouthY;value_Assisted;value_LowCentre;value_RightFooted;value_IndividualPlay;value_RegularPlay;value_OutOfBoxCentre;value_BlockedX;value_GoalmouthZ;value_BlockedY;value_Collected;value_MediumGkIntervention;value_Hands;value_Standing;value_TouchTypePass;value_Defensive;value_DeletedEventType;value_IntendedTackleTarget;value_HeadPass;value_NextEventThrowIn;value_ThrowIn;value_PlayersCaughtOffside;value_NotVisible;value_FreeKickTaken;value_Indirect;value_OutOfPlay;value_Head;value_LayOff;value_TouchTypeControl;value_Foul;value_AttemptedTackle;value_Direct;value_FloatedCross;value_NextEventGoalKick;value_Low;value_GoalKick;value_OutSwinger;value_NotAssisted;value_Volley;value_GkY;value_BoxCentre;value_Blocked;value_GkX;value_DefBlock;value_Right;value_InSwinger;value_IntentionalAssist;value_SmallBoxRight;value_High;value_FromCorner;value_FirstTouch;value_TouchTypeClearance;value_TakeOnOvertake;value_SwitchOfPlay;value_TakeOnSpace;value_SmallBoxLeft;value_SixYardBlocked;value_LowGkIntervention;value_GkKickFromHands;value_ShirtPull/Holding;value_Defensive1V1;value_SwerveLeft;value_ThroughBall;value_PullBack;value_Weak;value_MisHit;value_OverhitCross;value_FlickOn;value_Overrun;value_Unchallenged;value_KeeperThrow;value_GoalDisallowed;value_Shove/Push;value_AerialFoul;value_Minutes;value_TempBlocked;value_EndType;value_Stooping;value_OverArm;value_SwerveRight;value_HighRight;value_FreeKick;value_ByWall;value_35Centre;value_NotPastGoalLine;value_HighLeft;value_Diving;value_HighGkIntervention;value_ParriedSafe;value_LowLeft;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_CloseHigh;value_TacticalFoul;value_YellowCard;value_BoxRight;value_SetPiece;value_Caught;value_BoxDeepLeft;value_Feet;value_LastLine;value_LowRight;value_Deflection;value_BigChance;value_1On1;value_GoesToPenalties;value_Saved;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_GoalShotGameClock;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_Scored;value_KeeperTouched;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2702750603;432;1;2;45;41;8ijkk62897so5r3bq0wgwx4bu;1;5,1;62,5;2024-07-22T03:10:51.608Z;2024-07-22T03:10:54Z;[{'id': 5114238897, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114238901, 'qualifierId': 141, 'value': '50.2'}, {'id': 5114238903, 'qualifierId': 212, 'value': '8.5'}, {'id': 5114238899, 'qualifierId': 140, 'value': '3.5'}, {'id': 5114238895, 'qualifierId': 124}, {'id': 5114238909, 'qualifierId': 237}, {'id': 5114238905, 'qualifierId': 213, 'value': '4.51'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;8,5;50,2;4,51;;3,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;3,5;50,2;;;;;;;;0;45;41;Portland Timbers II;2741;DC;1,0
2702750607;433;1;2;45;44;8ijkk62897so5r3bq0wgwx4bu;1;3,6;50,2;2024-07-22T03:10:54.401Z;2024-07-22T03:10:56Z;[{'id': 5114238943, 'qualifierId': 141, 'value': '39.5'}, {'id': 5114238941, 'qualifierId': 140, 'value': '15.7'}, {'id': 5114238939, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114238947, 'qualifierId': 213, 'value': '5.76'}, {'id': 5114238945, 'qualifierId': 212, 'value': '14.6'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;14,6;39,5;5,76;;15,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;15,7;39,5;;;;;;;;0;45;44;Portland Timbers II;2744;GK;1,0
2702750613;434;1;2;45;46;8ijkk62897so5r3bq0wgwx4bu;1;15,7;39,5;2024-07-22T03:10:56.376Z;2024-07-22T03:11:01Z;[{'id': 5114238991, 'qualifierId': 141, 'value': '7.9'}, {'id': 5114238993, 'qualifierId': 212, 'value': '22.2'}, {'id': 5114238989, 'qualifierId': 140, 'value': '10.3'}, {'id': 5114238987, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114238995, 'qualifierId': 213, 'value': '4.45'}];58akq0ojntf5n123msb1tzeok;G. Arnold;;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;22,2;7,9;4,45;;10,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;10,3;7,9;;;;;;;;0;45;46;Portland Timbers II;2746;MC;1,0
2702750621;435;1;2;45;51;8ijkk62897so5r3bq0wgwx4bu;1;23,8;10,0;2024-07-22T03:11:01.737Z;2024-07-22T03:11:08Z;[{'id': 5114239045, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114239049, 'qualifierId': 141, 'value': '41.0'}, {'id': 5114239047, 'qualifierId': 140, 'value': '8.4'}, {'id': 5114239053, 'qualifierId': 213, 'value': '2.23'}, {'id': 5114239051, 'qualifierId': 212, 'value': '26.6'}];e6ocmgjfubq6qvg4wfp8zipsk;C. Tchouante;;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;26,6;41,0;2,23;;8,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;8,4;41,0;;;;;;;;0;45;51;Portland Timbers II;2751;DL;1,0
2702750625;436;1;2;45;57;8ijkk62897so5r3bq0wgwx4bu;1;11,0;48,0;2024-07-22T03:11:07.959Z;2024-07-22T03:11:11Z;[{'id': 5114239081, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114239083, 'qualifierId': 140, 'value': '28.5'}, {'id': 5114239087, 'qualifierId': 212, 'value': '36.2'}, {'id': 5114239091, 'qualifierId': 1}, {'id': 5114239085, 'qualifierId': 141, 'value': '93.8'}, {'id': 5114239089, 'qualifierId': 213, 'value': '1.04'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;36,2;93,8;1,04;;28,5;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;28,5;93,8;;;;;;;;0;45;57;Portland Timbers II;2757;GK;1,0
2702750627;437;1;2;46;1;8ijkk62897so5r3bq0wgwx4bu;0;27,9;94,0;2024-07-22T03:11:11.530Z;2024-07-22T03:11:18Z;[{'id': 5114239105, 'qualifierId': 212, 'value': '26.5'}, {'id': 5114239107, 'qualifierId': 213, 'value': '5.51'}, {'id': 5114239099, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114239101, 'qualifierId': 140, 'value': '46.0'}, {'id': 5114239103, 'qualifierId': 141, 'value': '66.9'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;26,5;66,9;5,51;;46,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;46,0;66,9;;;;;;;;0;46;1;Portland Timbers II;2761;DC;1,0
2702750631;489;1;2;46;2;5ou8b446l1sl8frblkz3xi17g;1;52,9;28,6;2024-07-22T03:11:12.876Z;2024-07-22T03:11:13Z;[{'id': 5114239123, 'qualifierId': 213, 'value': '5.33'}, {'id': 5114239121, 'qualifierId': 212, 'value': '8.1'}, {'id': 5114239117, 'qualifierId': 140, 'value': '57.4'}, {'id': 5114239115, 'qualifierId': 56, 'value': 'Right'}, {'id': 5114239119, 'qualifierId': 141, 'value': '18.9'}];druwx3n136woly4objqgk7tp0;A. Enriquez;;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;8,1;18,9;5,33;;57,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;57,4;18,9;;;;;;;;0;46;2;Ventura County;2762;MC;1,0
2703054081;879;49;2;46;2;5ou8b446l1sl8frblkz3xi17g;1;56,0;21,6;2024-07-22T03:11:12.970Z;2024-07-24T09:29:18Z;[];5nykil6w1bxfevpp2c5rr32fo;J. Jones-Riley;;e7xww4fclqpxsq6jdgc0847bo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;46;2;Ventura County;2762;DR;1,0
2702750639;490;1;2;46;3;5ou8b446l1sl8frblkz3xi17g;1;57,4;18,9;2024-07-22T03:11:13.868Z;2024-07-22T03:11:15Z;[{'id': 5114239173, 'qualifierId': 213, 'value': '2.52'}, {'id': 5114239171, 'qualifierId': 212, 'value': '4.4'}, {'id': 5114239163, 'qualifierId': 56, 'value': 'Center'}, {'id': 5114239167, 'qualifierId': 140, 'value': '54.0'}, {'id': 5114239169, 'qualifierId': 141, 'value': '22.7'}];5nykil6w1bxfevpp2c5rr32fo;J. Jones-Riley;;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;4,4;22,7;2,52;;54,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;54,0;22,7;;;;;;;;0;46;3;Ventura County;2763;DR;1,0
2702750641;491;43;2;46;5;5ou8b446l1sl8frblkz3xi17g;1;0,0;0,0;2024-07-22T03:11:15.581Z;2024-07-24T09:29:08Z;[{'id': 5115933379, 'qualifierId': 144, 'value': '49'}];druwx3n136woly4objqgk7tp0;A. Enriquez;;e7xww4fclqpxsq6jdgc0847bo;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;46;5;Ventura County;2765;MC;1,0
2702750645;492;1;2;46;5;5ou8b446l1sl8frblkz3xi17g;1;53,8;22,8;2024-07-22T03:11:15.932Z;2024-07-22T03:11:17Z;[{'id': 5114239205, 'qualifierId': 213, 'value': '1.53'}, {'id': 5114239199, 'qualifierId': 140, 'value': '54.3'}, {'id': 5114239203, 'qualifierId': 212, 'value': '12.7'}, {'id': 5114239201, 'qualifierId': 141, 'value': '41.5'}, {'id': 5114239197, 'qualifierId': 56, 'value': 'Center'}];druwx3n136woly4objqgk7tp0;A. Enriquez;;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;12,7;41,5;1,53;;54,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;54,3;41,5;;;;;;;;0;46;5;Ventura County;2765;MC;1,0
2702750647;493;1;2;46;6;5ou8b446l1sl8frblkz3xi17g;1;54,3;41,5;2024-07-22T03:11:17.148Z;2024-07-22T03:11:18Z;[{'id': 5114239211, 'qualifierId': 140, 'value': '56.7'}, {'id': 5114239213, 'qualifierId': 141, 'value': '30.0'}, {'id': 5114239217, 'qualifierId': 213, 'value': '5.02'}, {'id': 5114239209, 'qualifierId': 56, 'value': 'Center'}, {'id': 5114239215, 'qualifierId': 212, 'value': '8.2'}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;8,2;30,0;5,02;;56,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;56,7;30,0;;;;;;;;0;46;6;Ventura County;2766;DC;1,0
2702750649;494;1;2;46;7;5ou8b446l1sl8frblkz3xi17g;1;56,7;30,0;2024-07-22T03:11:17.980Z;2024-07-22T03:11:21Z;[{'id': 5114239233, 'qualifierId': 140, 'value': '39.4'}, {'id': 5114239231, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114239239, 'qualifierId': 213, 'value': '2.35'}, {'id': 5114239235, 'qualifierId': 141, 'value': '57.3'}, {'id': 5114239237, 'qualifierId': 212, 'value': '26.0'}];druwx3n136woly4objqgk7tp0;A. Enriquez;;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;26,0;57,3;2,35;;39,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;39,4;57,3;;;;;;;;0;46;7;Ventura County;2767;MC;1,0
2702750653;495;1;2;46;10;5ou8b446l1sl8frblkz3xi17g;1;40,0;57,6;2024-07-22T03:11:21.229Z;2024-07-22T03:11:23Z;[{'id': 5114239277, 'qualifierId': 213, 'value': '4.92'}, {'id': 5114239275, 'qualifierId': 212, 'value': '25.4'}, {'id': 5114239271, 'qualifierId': 140, 'value': '44.9'}, {'id': 5114239273, 'qualifierId': 141, 'value': '21.0'}, {'id': 5114239269, 'qualifierId': 56, 'value': 'Back'}];d1xlw5bza316m39f9n82hir1m;K. Rad;;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;25,4;21,0;4,92;;44,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;44,9;21,0;;;;;;;;0;46;10;Ventura County;2770;DC;1,0
2702750657;496;1;2;46;13;5ou8b446l1sl8frblkz3xi17g;1;46,2;21,2;2024-07-22T03:11:23.836Z;2024-07-22T03:11:25Z;[{'id': 5114239303, 'qualifierId': 212, 'value': '8.4'}, {'id': 5114239301, 'qualifierId': 141, 'value': '27.4'}, {'id': 5114239299, 'qualifierId': 140, 'value': '53.1'}, {'id': 5114239305, 'qualifierId': 213, 'value': '0.53'}, {'id': 5114239297, 'qualifierId': 56, 'value': 'Center'}];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;8,4;27,4;0,53;;53,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;53,1;27,4;;;;;;;;0;46;13;Ventura County;2773;DC;1,0
2702750663;497;1;2;46;15;5ou8b446l1sl8frblkz3xi17g;1;53,1;27,4;2024-07-22T03:11:25.644Z;2024-07-22T03:11:27Z;[{'id': 5114239341, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114239353, 'qualifierId': 213, 'value': '4.00'}, {'id': 5114239351, 'qualifierId': 212, 'value': '11.5'}, {'id': 5114239349, 'qualifierId': 141, 'value': '14.6'}, {'id': 5114239345, 'qualifierId': 140, 'value': '45.9'}];1qfm9519iq3jailrtnk9c0nbo;M. Johnston;;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;11,5;14,6;4,0;;45,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;45,9;14,6;;;;;;;;0;46;15;Ventura County;2775;MC;1,0
2702750667;498;1;2;46;16;5ou8b446l1sl8frblkz3xi17g;1;45,9;14,6;2024-07-22T03:11:27.004Z;2024-07-22T03:11:29Z;[{'id': 5114239381, 'qualifierId': 141, 'value': '23.4'}, {'id': 5114239383, 'qualifierId': 212, 'value': '6.0'}, {'id': 5114239377, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114239379, 'qualifierId': 140, 'value': '46.5'}, {'id': 5114239385, 'qualifierId': 213, 'value': '1.47'}];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;6,0;23,4;1,47;;46,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;46,5;23,4;;;;;;;;0;46;16;Ventura County;2776;DC;1,0
2702750671;499;1;2;46;18;5ou8b446l1sl8frblkz3xi17g;1;46,5;23,4;2024-07-22T03:11:29.037Z;2024-07-22T03:11:31Z;[{'id': 5114239411, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114239413, 'qualifierId': 140, 'value': '41.9'}, {'id': 5114239419, 'qualifierId': 213, 'value': '4.30'}, {'id': 5114239415, 'qualifierId': 141, 'value': '7.1'}, {'id': 5114239417, 'qualifierId': 212, 'value': '12.1'}];1qfm9519iq3jailrtnk9c0nbo;M. Johnston;;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;12,1;7,1;4,3;;41,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;41,9;7,1;;;;;;;;0;46;18;Ventura County;2778;MC;1,0
2702750675;500;1;2;46;21;5ou8b446l1sl8frblkz3xi17g;1;41,9;7,1;2024-07-22T03:11:31.341Z;2024-07-22T03:11:33Z;[{'id': 5114239447, 'qualifierId': 140, 'value': '48.4'}, {'id': 5114239445, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114239449, 'qualifierId': 141, 'value': '3.4'}, {'id': 5114239453, 'qualifierId': 213, 'value': '5.93'}, {'id': 5114239451, 'qualifierId': 212, 'value': '7.3'}];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;7,3;3,4;5,93;;48,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;48,4;3,4;;;;;;;;0;46;21;Ventura County;2781;DC;1,0
2702750681;501;1;2;46;22;5ou8b446l1sl8frblkz3xi17g;1;48,4;3,4;2024-07-22T03:11:33.149Z;2024-07-22T03:11:36Z;[{'id': 5114239485, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114239493, 'qualifierId': 213, 'value': '1.64'}, {'id': 5114239489, 'qualifierId': 141, 'value': '14.9'}, {'id': 5114239491, 'qualifierId': 212, 'value': '7.8'}, {'id': 5114239487, 'qualifierId': 140, 'value': '47.9'}];5nykil6w1bxfevpp2c5rr32fo;J. Jones-Riley;;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;7,8;14,9;1,64;;47,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;47,9;14,9;;;;;;;;0;46;22;Ventura County;2782;DR;1,0
2702750687;502;1;2;46;25;5ou8b446l1sl8frblkz3xi17g;1;45,3;25,2;2024-07-22T03:11:36.013Z;2024-07-22T03:11:39Z;[{'id': 5114239539, 'qualifierId': 212, 'value': '34.9'}, {'id': 5114239535, 'qualifierId': 140, 'value': '33.6'}, {'id': 5114239537, 'qualifierId': 141, 'value': '73.3'}, {'id': 5114239543, 'qualifierId': 1}, {'id': 5114239541, 'qualifierId': 213, 'value': '1.93'}, {'id': 5114239533, 'qualifierId': 56, 'value': 'Back'}];druwx3n136woly4objqgk7tp0;A. Enriquez;;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;34,9;73,3;1,93;;33,6;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;33,6;73,3;;;;;;;;0;46;25;Ventura County;2785;MC;1,0
2702750691;503;1;2;46;29;5ou8b446l1sl8frblkz3xi17g;1;33,5;73,3;2024-07-22T03:11:39.533Z;2024-07-22T03:11:42Z;[{'id': 5114239571, 'qualifierId': 141, 'value': '95.9'}, {'id': 5114239573, 'qualifierId': 212, 'value': '24.3'}, {'id': 5114239567, 'qualifierId': 56, 'value': 'Left'}, {'id': 5114239575, 'qualifierId': 213, 'value': '0.69'}, {'id': 5114239569, 'qualifierId': 140, 'value': '51.4'}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;24,3;95,9;0,69;;51,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;51,4;95,9;;;;;;;;0;46;29;Ventura County;2789;DC;1,0
2702750699;504;1;2;46;32;5ou8b446l1sl8frblkz3xi17g;1;51,4;95,9;2024-07-22T03:11:42.796Z;2024-07-22T03:11:49Z;[{'id': 5114239627, 'qualifierId': 141, 'value': '97.1'}, {'id': 5114239625, 'qualifierId': 140, 'value': '70.3'}, {'id': 5114239629, 'qualifierId': 212, 'value': '19.9'}, {'id': 5114239631, 'qualifierId': 213, 'value': '0.04'}, {'id': 5114239623, 'qualifierId': 56, 'value': 'Left'}];d1xlw5bza316m39f9n82hir1m;K. Rad;;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;19,9;97,1;0,04;;70,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;70,3;97,1;;;;;;;;0;46;32;Ventura County;2792;DC;1,0
2702750697;438;83;2;46;35;8ijkk62897so5r3bq0wgwx4bu;0;37,4;12,5;2024-07-22T03:11:46.104Z;2024-07-22T03:12:40Z;[{'id': 5114240239, 'qualifierId': 399, 'value': '8p8xhni028mqjv6kz6fdz850q'}];70e7dozhms3xdkr0n6kas00es;H. Miller;;e7xww4fclqpxsq6jdgc0847bo;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;;0;46;35;Portland Timbers II;2795;DR;1,0
