id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_TeamPlayerFormation;value_Resume;value_TeamKit;value_Involved;value_JerseyNumber;value_TeamFormation;value_Captain;value_DirectionOfPlay;value_Length;value_Angle;value_PassEndX;value_PassEndY;value_Zone;value_KickOff;value_LongBall;value_Launch;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_HeadPass;value_NextEventThrowIn;value_ThrowIn;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_Assist;value_GoalmouthZ;value_RightFooted;value_GkX;value_GoalmouthY;value_HighLeft;value_BoxLeft;value_BlockedY;value_IndividualPlay;value_Assisted;value_BlockedX;value_RelatedEventId;value_Blocked;value_GkY;value_RegularPlay;value_DefBlock;value_Left;value_Cross;value_CornerTaken;value_OutSwinger;value_Chipped;value_ShirtPull/Holding;value_DeletedEventType;value_NextEventGoalKick;value_IntentionalAssist;value_CloseHigh;value_FirstTouch;value_BoxCentre;value_Head;value_Low;value_GoalKick;value_IntendedTackleTarget;value_Overrun;value_FlickOn;value_LowCentre;value_Right;value_InSwinger;value_OutOfPlay;value_Shove/Push;value_BlockedPass;value_SwitchOfPlay;value_LeftFooted;value_ThroughBall;value_GoalShotTimestamp;value_BigChance;value_GoalShotGameClock;value_GkChallenge;value_RecklessOffence;value_YellowCard;value_Injury;value_InjuredPlayerId;value_LayOff;value_KeeperThrow;value_OutOfBoxCentre;value_CloseLeft;value_Hands;value_Collected;value_Stooping;value_HighClaim;value_OverArm;value_BoxRight;value_HighCentre;value_Standing;value_NotVisible;value_FastBreak;value_LowLeft;value_Deflection;value_Minutes;value_SetPiece;value_NotAssisted;value_GkKickFromHands;value_FollowsShotRebound;value_PlayersCaughtOffside;value_Indirect;value_EndType;value_High;value_CloseRight;value_Unchallenged;value_FromCorner;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_NotPastGoalLine;value_Volley;value_BoxDeepLeft;value_PullBack;value_SixYardBlocked;value_HighRight;value_BoxDeepRight;value_ParriedSafe;value_SmallBoxCentre;value_Reaching;value_LowRight;value_IncorrectOutOfPlayDecision;value_SavedOffLine;value_LastLine;value_Sliding;value_Diving;value_FreeKick;value_OtherBodyPart;value_FairPlay;value_TacticalFoul;value_GoesToExtraTime;value_Dissent;value_35Centre;value_GkHoof;value_TimeWasting;value_GoesToPenalties;value_Second(2Nd)OppositeRelatedEventId;value_Penalty;value_Scored;value_HitWoodwork;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2736842313;564;83;2;65;34;8o8m08he36u0j4w08aj2iodn8;0;63,6;41,9;2024-10-20T20:31:08.847Z;2024-10-20T20:36:26Z;[{'id': 5301328287, 'qualifierId': 399, 'value': 'aa4v8xfn3ra4digk5h7gdrbze'}];afdz1ibldn2vc8gtezyw8tqay;H. Osorio;;;2uigkzwk5b17rdimjelzwemms;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;65;34;Orlando City B;3934;Sub;1,0
2736842249;485;49;2;65;34;479lsfr4cwlzewpbuda3y2xv4;1;39,6;60,5;2024-10-20T20:31:09.105Z;2024-10-20T20:31:09Z;[];aa4v8xfn3ra4digk5h7gdrbze;W. Rivera;;;2uigkzwk5b17rdimjelzwemms;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;65;34;Chicago Fire II;3934;Sub;1,0
2736842271;486;61;2;65;34;479lsfr4cwlzewpbuda3y2xv4;0;39,6;60,5;2024-10-20T20:31:09.722Z;2024-10-20T21:10:51Z;[{'id': 5301299887, 'qualifierId': 56, 'value': 'Back'}];aa4v8xfn3ra4digk5h7gdrbze;W. Rivera;;;2uigkzwk5b17rdimjelzwemms;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;65;34;Chicago Fire II;3934;Sub;1,0
2736842335;565;49;2;65;39;8o8m08he36u0j4w08aj2iodn8;1;61,0;29,4;2024-10-20T20:31:14.200Z;2024-10-20T20:31:14Z;[];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;;2uigkzwk5b17rdimjelzwemms;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;65;39;Orlando City B;3939;DL;1,0
2736842431;566;1;2;65;39;8o8m08he36u0j4w08aj2iodn8;1;61,0;29,4;2024-10-20T20:31:14.391Z;2024-10-20T20:31:19Z;[{'id': 5301300647, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301300653, 'qualifierId': 212, 'value': '10.5'}, {'id': 5301300649, 'qualifierId': 140, 'value': '67.7'}, {'id': 5301300655, 'qualifierId': 213, 'value': '0.83'}, {'id': 5301300651, 'qualifierId': 141, 'value': '40.8'}];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;;2uigkzwk5b17rdimjelzwemms;Pass;;;;;;;;;;10,5;0,83;67,7;40,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;67,7;40,8;;;;;;;;0;65;39;Orlando City B;3939;DL;1,0
2736873701;733;83;2;65;40;479lsfr4cwlzewpbuda3y2xv4;0;32,8;62,5;2024-10-20T20:31:15.334Z;2024-10-20T21:11:15Z;[{'id': 5301469053, 'qualifierId': 399, 'value': 'afdz1ibldn2vc8gtezyw8tqay'}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;2uigkzwk5b17rdimjelzwemms;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;65;40;Chicago Fire II;3940;MC;1,0
2736842413;488;43;2;65;43;479lsfr4cwlzewpbuda3y2xv4;1;0,0;0,0;2024-10-20T20:31:18.033Z;2024-10-20T21:11:17Z;[{'id': 5301469195, 'qualifierId': 144, 'value': '83'}, {'id': 5301300837, 'qualifierId': 399, 'value': 'afdz1ibldn2vc8gtezyw8tqay'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;2uigkzwk5b17rdimjelzwemms;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;83,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;65;43;Chicago Fire II;3943;AMC;1,0
2736842463;567;1;2;65;44;8o8m08he36u0j4w08aj2iodn8;1;72,8;40,4;2024-10-20T20:31:18.903Z;2024-10-20T20:31:21Z;[{'id': 5301300819, 'qualifierId': 140, 'value': '81.1'}, {'id': 5301300825, 'qualifierId': 213, 'value': '5.61'}, {'id': 5301300821, 'qualifierId': 141, 'value': '30.1'}, {'id': 5301300815, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301300823, 'qualifierId': 212, 'value': '11.2'}];afdz1ibldn2vc8gtezyw8tqay;H. Osorio;;;2uigkzwk5b17rdimjelzwemms;Pass;;;;;;;;;;11,2;5,61;81,1;30,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;81,1;30,1;;;;;;;;0;65;44;Orlando City B;3944;Sub;1,0
2736842471;568;1;2;65;46;8o8m08he36u0j4w08aj2iodn8;0;82,6;30,3;2024-10-20T20:31:20.928Z;2024-10-20T20:31:21Z;[{'id': 5301300873, 'qualifierId': 213, 'value': '1.24'}, {'id': 5301300867, 'qualifierId': 140, 'value': '83.2'}, {'id': 5301300863, 'qualifierId': 155}, {'id': 5301300871, 'qualifierId': 212, 'value': '1.9'}, {'id': 5301300869, 'qualifierId': 141, 'value': '33.0'}, {'id': 5301300865, 'qualifierId': 56, 'value': 'Center'}];64wbk2nsrs0ru0hjcq0lenwgk;S. Oregel;;;2uigkzwk5b17rdimjelzwemms;Pass;;;;;;;;;;1,9;1,24;83,2;33,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;83,2;33,0;;;;;;;;0;65;46;Orlando City B;3946;MC;1,0
2736842475;489;61;2;65;47;479lsfr4cwlzewpbuda3y2xv4;1;20,7;71,6;2024-10-20T20:31:21.923Z;2024-10-20T21:12:36Z;[{'id': 5301300883, 'qualifierId': 56, 'value': 'Back'}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;2uigkzwk5b17rdimjelzwemms;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;65;47;Chicago Fire II;3947;MC;1,0
2736842501;569;15;2;65;49;8o8m08he36u0j4w08aj2iodn8;1;93,8;34,5;2024-10-20T20:31:23.974Z;2024-10-20T20:31:32Z;[{'id': 5301301667, 'qualifierId': 103, 'value': '19'}, {'id': 5301301669, 'qualifierId': 108}, {'id': 5301301683, 'qualifierId': 231, 'value': '47.1'}, {'id': 5301301671, 'qualifierId': 328}, {'id': 5301301049, 'qualifierId': 22}, {'id': 5301301659, 'qualifierId': 78}, {'id': 5301301341, 'qualifierId': 20}, {'id': 5301301673, 'qualifierId': 458}, {'id': 5301301681, 'qualifierId': 230, 'value': '99.7'}, {'id': 5301301677, 'qualifierId': 146, 'value': '95.0'}, {'id': 5301301679, 'qualifierId': 147, 'value': '37.4'}, {'id': 5301301051, 'qualifierId': 63}, {'id': 5301301675, 'qualifierId': 100}, {'id': 5301301703, 'qualifierId': 233, 'value': '490'}, {'id': 5301301345, 'qualifierId': 82}, {'id': 5301301665, 'qualifierId': 102, 'value': '49.4'}, {'id': 5301301053, 'qualifierId': 56, 'value': 'Center'}];afdz1ibldn2vc8gtezyw8tqay;H. Osorio;;;2uigkzwk5b17rdimjelzwemms;Attempt Saved;;;;;;;;;;;;;;;;;;;490,0;;;;;;;;;;19,0;1,0;99,7;49,4;;;37,4;;;95,0;;1,0;47,1;1,0;;;;;;;;;;;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;95,0;37,4;49,4;19;;;;0;65;49;Orlando City B;3949;Sub;1,0
2736842517;490;10;2;65;49;479lsfr4cwlzewpbuda3y2xv4;1;5,0;62,6;2024-10-20T20:31:24.074Z;2024-10-20T20:31:32Z;[{'id': 5301301113, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301301741, 'qualifierId': 233, 'value': '569'}, {'id': 5301301111, 'qualifierId': 94}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;2uigkzwk5b17rdimjelzwemms;Save;;;;;;;;;;;;;;;;;;;569,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;65;49;Chicago Fire II;3949;DC;1,0
2736842529;491;6;2;65;49;479lsfr4cwlzewpbuda3y2xv4;0;7,6;66,8;2024-10-20T20:31:24.552Z;2024-10-20T21:26:12Z;[{'id': 5301301203, 'qualifierId': 73}, {'id': 5301301201, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301301233, 'qualifierId': 233, 'value': '570'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;2uigkzwk5b17rdimjelzwemms;Corner Awarded;;;;;;;;;;;;;;;;;;;570,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;65;49;Chicago Fire II;3949;DC;1,0
2736842509;570;6;2;65;49;8o8m08he36u0j4w08aj2iodn8;1;92,4;33,2;2024-10-20T20:31:24.552Z;2024-10-20T21:26:12Z;[{'id': 5301301223, 'qualifierId': 233, 'value': '491'}, {'id': 5301301169, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301301173, 'qualifierId': 75}];afdz1ibldn2vc8gtezyw8tqay;H. Osorio;;;2uigkzwk5b17rdimjelzwemms;Corner Awarded;;;;;;;;;;;;;;;;;;;491,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;65;49;Orlando City B;3949;Sub;1,0
2736842961;571;1;2;66;23;8o8m08he36u0j4w08aj2iodn8;0;99,5;0,5;2024-10-20T20:31:58.783Z;2024-10-20T20:31:59Z;[{'id': 5301303861, 'qualifierId': 224}, {'id': 5301303857, 'qualifierId': 6}, {'id': 5301303865, 'qualifierId': 140, 'value': '92.7'}, {'id': 5301303873, 'qualifierId': 213, 'value': '1.81'}, {'id': 5301303859, 'qualifierId': 155}, {'id': 5301303869, 'qualifierId': 212, 'value': '30.7'}, {'id': 5301303867, 'qualifierId': 141, 'value': '44.4'}, {'id': 5301303863, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301303855, 'qualifierId': 2}];afdz1ibldn2vc8gtezyw8tqay;H. Osorio;;;2uigkzwk5b17rdimjelzwemms;Pass;;;;;;;;;;30,7;1,81;92,7;44,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;92,7;44,4;;;;;;;;0;66;23;Orlando City B;3983;Sub;1,0
2736842993;492;12;2;66;25;479lsfr4cwlzewpbuda3y2xv4;1;8,8;52,2;2024-10-20T20:32:00.082Z;2024-10-20T21:08:51Z;[{'id': 5301304027, 'qualifierId': 212, 'value': '36.6'}, {'id': 5301304023, 'qualifierId': 140, 'value': '35.7'}, {'id': 5301304031, 'qualifierId': 15}, {'id': 5301304029, 'qualifierId': 213, 'value': '5.59'}, {'id': 5301304021, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301304025, 'qualifierId': 141, 'value': '17.9'}];2b8nmdlsqa9wxn8xlujvyaqga;J. Lynn;;;2uigkzwk5b17rdimjelzwemms;Clearance;;;;;;;;;;36,6;5,59;35,7;17,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;35,7;17,9;;;;;;;;0;66;25;Chicago Fire II;3985;FW;1,0
2736843049;572;1;2;66;29;8o8m08he36u0j4w08aj2iodn8;1;69,1;77,8;2024-10-20T20:32:03.839Z;2024-10-20T20:32:05Z;[{'id': 5301304345, 'qualifierId': 213, 'value': '4.66'}, {'id': 5301304341, 'qualifierId': 141, 'value': '65.9'}, {'id': 5301304339, 'qualifierId': 140, 'value': '68.7'}, {'id': 5301304337, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301304343, 'qualifierId': 212, 'value': '8.1'}];38p90lsdc5iv1jvjbhiinv6ne;J. Casas;;;2uigkzwk5b17rdimjelzwemms;Pass;;;;;;;;;;8,1;4,66;68,7;65,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;68,7;65,9;;;;;;;;0;66;29;Orlando City B;3989;MC;1,0
2736843089;573;1;2;66;30;8o8m08he36u0j4w08aj2iodn8;1;69,7;62,5;2024-10-20T20:32:05.542Z;2024-10-20T20:32:08Z;[{'id': 5301304547, 'qualifierId': 140, 'value': '70.2'}, {'id': 5301304553, 'qualifierId': 213, 'value': '4.74'}, {'id': 5301304549, 'qualifierId': 141, 'value': '35.6'}, {'id': 5301304545, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301304551, 'qualifierId': 212, 'value': '18.3'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;2uigkzwk5b17rdimjelzwemms;Pass;;;;;;;;;;18,3;4,74;70,2;35,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;70,2;35,6;;;;;;;;0;66;30;Orlando City B;3990;MR;1,0
2736843129;574;1;2;66;33;8o8m08he36u0j4w08aj2iodn8;1;70,1;32,8;2024-10-20T20:32:08.526Z;2024-10-20T20:32:11Z;[{'id': 5301304801, 'qualifierId': 212, 'value': '14.5'}, {'id': 5301304799, 'qualifierId': 141, 'value': '16.1'}, {'id': 5301304803, 'qualifierId': 213, 'value': '5.38'}, {'id': 5301304793, 'qualifierId': 56, 'value': 'Right'}, {'id': 5301304797, 'qualifierId': 140, 'value': '78.7'}];64wbk2nsrs0ru0hjcq0lenwgk;S. Oregel;;;2uigkzwk5b17rdimjelzwemms;Pass;;;;;;;;;;14,5;5,38;78,7;16,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;78,7;16,1;;;;;;;;0;66;33;Orlando City B;3993;MC;1,0
2736843169;575;1;2;66;36;8o8m08he36u0j4w08aj2iodn8;1;81,6;12,3;2024-10-20T20:32:11.639Z;2024-10-20T20:32:32Z;[{'id': 5301306323, 'qualifierId': 210, 'value': '13'}, {'id': 5301305083, 'qualifierId': 212, 'value': '23.5'}, {'id': 5301305075, 'qualifierId': 155}, {'id': 5301305079, 'qualifierId': 140, 'value': '92.3'}, {'id': 5301305081, 'qualifierId': 141, 'value': '42.6'}, {'id': 5301305077, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301305073, 'qualifierId': 2}, {'id': 5301306325, 'qualifierId': 154}, {'id': 5301305085, 'qualifierId': 213, 'value': '1.07'}];afdz1ibldn2vc8gtezyw8tqay;H. Osorio;1,0;;2uigkzwk5b17rdimjelzwemms;Pass;;;;;;;;;;23,5;1,07;92,3;42,6;;;;;;;;;;;;;;;13,0;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;92,3;42,6;;;;;;;;0;66;36;Orlando City B;3996;Sub;1,0
2736843175;576;44;2;66;39;8o8m08he36u0j4w08aj2iodn8;1;90,6;39,7;2024-10-20T20:32:14.593Z;2024-10-20T20:32:18Z;[{'id': 5301305115, 'qualifierId': 286}, {'id': 5301305113, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301305129, 'qualifierId': 233, 'value': '493'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;2uigkzwk5b17rdimjelzwemms;Aerial;;;;;;;;;;;;;;;;;;1,0;493,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;66;39;Orlando City B;3999;DC;1,0
2736843163;493;44;2;66;39;479lsfr4cwlzewpbuda3y2xv4;0;9,4;60,3;2024-10-20T20:32:14.594Z;2024-10-20T21:08:53Z;[{'id': 5301305029, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301305033, 'qualifierId': 285}, {'id': 5301305175, 'qualifierId': 233, 'value': '576'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;2uigkzwk5b17rdimjelzwemms;Aerial;;;;;;;;;;;;;;;;;;;576,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;66;39;Chicago Fire II;3999;DC;1,0
2736843217;577;13;2;66;41;8o8m08he36u0j4w08aj2iodn8;1;91,9;41,5;2024-10-20T20:32:16.207Z;2024-10-20T20:32:33Z;[{'id': 5301306357, 'qualifierId': 230, 'value': '98.6'}, {'id': 5301306353, 'qualifierId': 102, 'value': '65.2'}, {'id': 5301306359, 'qualifierId': 231, 'value': '49.1'}, {'id': 5301306345, 'qualifierId': 29}, {'id': 5301305323, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301306343, 'qualifierId': 73}, {'id': 5301306347, 'qualifierId': 154}, {'id': 5301305557, 'qualifierId': 25}, {'id': 5301305561, 'qualifierId': 15}, {'id': 5301306349, 'qualifierId': 55, 'value': '575'}, {'id': 5301305321, 'qualifierId': 17}, {'id': 5301306355, 'qualifierId': 103, 'value': '8.3'}, {'id': 5301305569, 'qualifierId': 328}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;2uigkzwk5b17rdimjelzwemms;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,3;;98,6;65,2;;;;;1,0;;575,0;;49,1;;;1,0;;;;;;;;1,0;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;65,2;8.3;575,0;afdz1ibldn2vc8gtezyw8tqay;;0;66;41;Orlando City B;4001;DC;1,0
2736843237;494;5;2;66;42;479lsfr4cwlzewpbuda3y2xv4;1;-1,4;32,8;2024-10-20T20:32:17.282Z;2024-10-20T21:26:19Z;[{'id': 5301305447, 'qualifierId': 233, 'value': '578'}, {'id': 5301305409, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301305411, 'qualifierId': 346}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;2uigkzwk5b17rdimjelzwemms;Out;;;;;;;;;;;;;;;;;;;578,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;66;42;Chicago Fire II;4002;DC;1,0
2736843225;578;5;2;66;42;8o8m08he36u0j4w08aj2iodn8;0;101,4;67,2;2024-10-20T20:32:17.282Z;2024-10-20T21:26:19Z;[{'id': 5301305473, 'qualifierId': 233, 'value': '494'}, {'id': 5301305353, 'qualifierId': 346}, {'id': 5301305349, 'qualifierId': 56, 'value': 'Center'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;2uigkzwk5b17rdimjelzwemms;Out;;;;;;;;;;;;;;;;;;;494,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;66;42;Orlando City B;4002;DC;1,0
