id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_TeamKit;value_JerseyNumber;value_Resume;value_Involved;value_TeamFormation;value_Captain;value_TeamPlayerFormation;value_DirectionOfPlay;value_Angle;value_PassEndX;value_PassEndY;value_KickOff;value_Zone;value_Length;value_TouchTypeControl;value_Offensive;value_OppositeRelatedEventId;value_BlockedPass;value_Defensive;value_DeletedEventType;value_Chipped;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeClearance;value_Head;value_HeadPass;value_TakeOnOvertake;value_IntendedTackleTarget;value_Overrun;value_LongBall;value_Foul;value_Direct;value_Shove/Push;value_FreeKickTaken;value_Launch;value_FlickOn;value_LayOff;value_SwitchOfPlay;value_ShirtPull/Holding;value_OutOfPlay;value_TouchTypePass;value_OutSwinger;value_RightFooted;value_Cross;value_RelatedEventId;value_TacticalFoul;value_YellowCard;value_AttemptedTackle;value_RecklessOffence;value_GkY;value_FantasyAssistedBy;value_NotAssisted;value_FreeKick;value_GoalmouthY;value_GkXTimeOfGoal;value_FantasyAssistType;value_GoalShotTimestamp;value_GkX;value_GoalShotGameClock;value_FantasyAssistTeam;value_GoalmouthZ;value_FantasyAssistId;value_OutOfBoxCentre;value_GkYTimeOfGoal;value_LowRight;value_LeftFooted;value_TakeOnSpace;value_InSwinger;value_MediumGkIntervention;value_KeeperThrow;value_IntentionalAssist;value_Assist;value_FirstTouch;value_Blocked;value_BlockedY;value_Assisted;value_BlockedX;value_BoxCentre;value_RegularPlay;value_DefBlock;value_LowCentre;value_ByWall;value_Left;value_Right;value_CornerTaken;value_High;value_FromCorner;value_NextEventGoalKick;value_GoalKick;value_Injury;value_InjuredPlayerId;value_HighClaim;value_HighGkIntervention;value_GkHoof;value_LowGkIntervention;value_OverArm;value_ThrowInSetPiece;value_Reaching;value_Hands;value_Collected;value_GkKickFromHands;value_OverhitCross;value_Low;value_BigChance;value_KeeperTouched;value_HighCentre;value_Simulation;value_Indirect;value_Minutes;value_SmallBoxRight;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_FastBreak;value_CloseLeft;value_IndividualPlay;value_Volley;value_BoxRight;value_Weak;value_Standing;value_OtherObstacle;value_BlockedCross;value_PullBack;value_PlayersCaughtOffside;value_NotVisible;value_BoxLeft;value_Stooping;value_LowLeft;value_Diving;value_Handball;value_CaptainChange;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2695059757;408;1;1;45;10;6ddsx316t3j0z6nolrky9k4r8;1;68,6;34,2;2024-06-08T01:22:08.741Z;2024-06-08T01:22:09Z;[{'id': 5071855057, 'qualifierId': 213, 'value': '0.56'}, {'id': 5071855051, 'qualifierId': 140, 'value': '76.4'}, {'id': 5071855055, 'qualifierId': 212, 'value': '9.7'}, {'id': 5071855049, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071855053, 'qualifierId': 141, 'value': '41.8'}];1p4rbf4wumfagv2ntlewdxey;R. Arévalo;;;db7l4ga6bx62m6cuxj4i31wk4;Pass;;;;;;;;;;0,56;76,4;41,8;;;9,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;76,4;41,8;;;;;;;0;0;45;10;Inter Miami II;2710;FWR;1,0
2695059761;409;1;1;45;11;6ddsx316t3j0z6nolrky9k4r8;1;76,4;42,1;2024-06-08T01:22:09.485Z;2024-06-08T01:22:10Z;[{'id': 5071855077, 'qualifierId': 141, 'value': '61.2'}, {'id': 5071855075, 'qualifierId': 140, 'value': '66.8'}, {'id': 5071855079, 'qualifierId': 212, 'value': '16.4'}, {'id': 5071855073, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071855081, 'qualifierId': 213, 'value': '2.23'}];cwyml9l4tfvb4ceh8tv3au0wk;M. Carrizo;;;db7l4ga6bx62m6cuxj4i31wk4;Pass;;;;;;;;;;2,23;66,8;61,2;;;16,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;66,8;61,2;;;;;;;0;0;45;11;Inter Miami II;2711;MC;1,0
2695059773;410;1;1;45;12;6ddsx316t3j0z6nolrky9k4r8;1;67,0;61,4;2024-06-08T01:22:10.357Z;2024-06-08T01:22:16Z;[{'id': 5071855153, 'qualifierId': 213, 'value': '0.68'}, {'id': 5071855149, 'qualifierId': 141, 'value': '82.3'}, {'id': 5071855151, 'qualifierId': 212, 'value': '22.5'}, {'id': 5071855147, 'qualifierId': 140, 'value': '83.6'}, {'id': 5071855145, 'qualifierId': 56, 'value': 'Left'}];1p4rbf4wumfagv2ntlewdxey;R. Arévalo;;;db7l4ga6bx62m6cuxj4i31wk4;Pass;;;;;;;;;;0,68;83,6;82,3;;;22,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;83,6;82,3;;;;;;;0;0;45;12;Inter Miami II;2712;FWR;1,0
2695059777;411;1;1;45;18;6ddsx316t3j0z6nolrky9k4r8;1;92,8;76,3;2024-06-08T01:22:16.533Z;2024-06-14T15:32:11Z;[{'id': 5071855547, 'qualifierId': 154}, {'id': 5071855549, 'qualifierId': 22}, {'id': 5071855175, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071855181, 'qualifierId': 212, 'value': '21.1'}, {'id': 5077041575, 'qualifierId': 224}, {'id': 5071855173, 'qualifierId': 155}, {'id': 5071855183, 'qualifierId': 213, 'value': '4.88'}, {'id': 5071855171, 'qualifierId': 2}, {'id': 5077041577, 'qualifierId': 72}, {'id': 5071855545, 'qualifierId': 210, 'value': '16'}, {'id': 5071855179, 'qualifierId': 141, 'value': '45.7'}, {'id': 5071855177, 'qualifierId': 140, 'value': '96.2'}];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;1,0;db7l4ga6bx62m6cuxj4i31wk4;Pass;;;;;;;;;;4,88;96,2;45,7;;;21,1;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;1,0;16,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;96,2;45,7;;;;;;;0;0;45;18;Inter Miami II;2718;FWL;1,0
2695059779;412;16;1;45;20;6ddsx316t3j0z6nolrky9k4r8;1;95,0;44,5;2024-06-08T01:22:18.061Z;2024-06-14T15:33:33Z;[{'id': 5071855557, 'qualifierId': 55, 'value': '411'}, {'id': 5071855563, 'qualifierId': 103, 'value': '13.3'}, {'id': 5077041979, 'qualifierId': 396, 'value': '49.5'}, {'id': 5071855553, 'qualifierId': 29}, {'id': 5071855567, 'qualifierId': 230, 'value': '99.1'}, {'id': 5071855189, 'qualifierId': 22}, {'id': 5071855335, 'qualifierId': 328}, {'id': 5071855341, 'qualifierId': 375, 'value': '45:19.899'}, {'id': 5071855193, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071855561, 'qualifierId': 102, 'value': '45.7'}, {'id': 5071855325, 'qualifierId': 15}, {'id': 5071855337, 'qualifierId': 374, 'value': '2024-06-08 02:22:17.674'}, {'id': 5071855565, 'qualifierId': 214}, {'id': 5071855329, 'qualifierId': 60}, {'id': 5071855569, 'qualifierId': 231, 'value': '52.0'}, {'id': 5071855551, 'qualifierId': 80}, {'id': 5077041977, 'qualifierId': 395, 'value': '99.1'}, {'id': 5071855555, 'qualifierId': 154}];1d20nyyvmp0doobj6heejkowk;T. Calheira;;;db7l4ga6bx62m6cuxj4i31wk4;Goal;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;411,0;;;;;52,0;;;;45,7;99,1;;;99,1;;;13,3;;;49,5;1,0;;;;;;1,0;;1,0;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;45,7;13.3;411,0;3ei1s8oyub83owfxxbsygmsmi;0;1;45;20;Inter Miami II;2720;FW;1,0
2695059863;342;1;1;46;18;c7c4wwva2u1vb3rr7rwava044;1;50,0;50,1;2024-06-08T01:23:16.556Z;2024-06-08T01:23:19Z;[{'id': 5071855713, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071855719, 'qualifierId': 212, 'value': '16.0'}, {'id': 5071855721, 'qualifierId': 213, 'value': '3.33'}, {'id': 5071855715, 'qualifierId': 140, 'value': '35.0'}, {'id': 5071855717, 'qualifierId': 141, 'value': '45.7'}, {'id': 5071855723, 'qualifierId': 279, 'value': 'G'}];cliiemf1ih37qhh1wi1olk9ka;R. Carmichael;;;db7l4ga6bx62m6cuxj4i31wk4;Pass;;;;;;;;;;3,33;35,0;45,7;;;16,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;35,0;45,7;;;;;;;0;0;46;18;New York City II;2778;FW;1,0
2695059867;343;1;1;46;21;c7c4wwva2u1vb3rr7rwava044;1;35,6;42,2;2024-06-08T01:23:19.227Z;2024-06-08T01:23:22Z;[{'id': 5071855743, 'qualifierId': 141, 'value': '13.5'}, {'id': 5071855745, 'qualifierId': 212, 'value': '19.5'}, {'id': 5071855747, 'qualifierId': 213, 'value': '4.68'}, {'id': 5071855741, 'qualifierId': 140, 'value': '35.0'}, {'id': 5071855739, 'qualifierId': 56, 'value': 'Back'}];7uj52qs9yf21gxixhrowyvswk;D. Martinez;;;db7l4ga6bx62m6cuxj4i31wk4;Pass;;;;;;;;;;4,68;35,0;13,5;;;19,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;35,0;13,5;;;;;;;0;0;46;21;New York City II;2781;DMC;1,0
2695059883;344;1;1;46;24;c7c4wwva2u1vb3rr7rwava044;1;36,1;15,7;2024-06-08T01:23:22.027Z;2024-06-08T01:23:28Z;[{'id': 5071855851, 'qualifierId': 213, 'value': '2.05'}, {'id': 5071855845, 'qualifierId': 140, 'value': '29.0'}, {'id': 5071855847, 'qualifierId': 141, 'value': '36.7'}, {'id': 5071855843, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071855849, 'qualifierId': 212, 'value': '16.1'}];c1fvknrf94i05q738d5r7vmdw;T. Hall;;;db7l4ga6bx62m6cuxj4i31wk4;Pass;;;;;;;;;;2,05;29,0;36,7;;;16,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;29,0;36,7;;;;;;;0;0;46;24;New York City II;2784;DC;1,0
2695059887;345;1;1;46;30;c7c4wwva2u1vb3rr7rwava044;0;30,7;37,3;2024-06-08T01:23:28.635Z;2024-06-08T01:23:29Z;[{'id': 5071855875, 'qualifierId': 212, 'value': '44.5'}, {'id': 5071855879, 'qualifierId': 1}, {'id': 5071855873, 'qualifierId': 141, 'value': '24.8'}, {'id': 5071855867, 'qualifierId': 157}, {'id': 5071855877, 'qualifierId': 213, 'value': '6.09'}, {'id': 5071855871, 'qualifierId': 140, 'value': '72.3'}, {'id': 5071855869, 'qualifierId': 56, 'value': 'Center'}];3x8f4j8q49d8hft60a6k8l5as;T. Barton;;;db7l4ga6bx62m6cuxj4i31wk4;Pass;;;;;;;;;;6,09;72,3;24,8;;;44,5;;;;;;;;;;;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;72,3;24,8;;;;;;;0;0;46;30;New York City II;2790;DC;1,0
2695059889;413;1;1;46;32;6ddsx316t3j0z6nolrky9k4r8;1;28,5;74,2;2024-06-08T01:23:30.324Z;2024-06-08T01:23:31Z;[{'id': 5071855889, 'qualifierId': 212, 'value': '9.9'}, {'id': 5071855883, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071855891, 'qualifierId': 213, 'value': '6.11'}, {'id': 5071855887, 'qualifierId': 141, 'value': '71.7'}, {'id': 5071855881, 'qualifierId': 3}, {'id': 5071855885, 'qualifierId': 140, 'value': '37.8'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;db7l4ga6bx62m6cuxj4i31wk4;Pass;;;;;;;;;;6,11;37,8;71,7;;;9,9;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;37,8;71,7;;;;;;;0;0;46;32;Inter Miami II;2792;DC;1,0
2695059891;414;49;1;46;33;6ddsx316t3j0z6nolrky9k4r8;1;36,6;75,4;2024-06-08T01:23:31.244Z;2024-06-08T01:23:31Z;[];duj699i9620tuf3ii9z06bqsq;P. Elias;;;db7l4ga6bx62m6cuxj4i31wk4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;46;33;Inter Miami II;2793;MC;1,0
2695059895;346;83;1;46;35;c7c4wwva2u1vb3rr7rwava044;0;65,4;29,1;2024-06-08T01:23:33.083Z;2024-06-08T01:26:32Z;[{'id': 5071857637, 'qualifierId': 399, 'value': 'duj699i9620tuf3ii9z06bqsq'}];40za2m92ngp5og8pxyrkxl3is;I. Boatwright;;;db7l4ga6bx62m6cuxj4i31wk4;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;46;35;New York City II;2795;DMR;1,0
2695059901;415;3;1;46;37;6ddsx316t3j0z6nolrky9k4r8;0;34,4;89,3;2024-06-08T01:23:34.885Z;2024-06-14T15:34:31Z;[{'id': 5071855935, 'qualifierId': 56, 'value': 'Back'}, {'id': 5077042473, 'qualifierId': 464}, {'id': 5077042435, 'qualifierId': 211}, {'id': 5077042405, 'qualifierId': 286}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;db7l4ga6bx62m6cuxj4i31wk4;Take On;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;46;37;Inter Miami II;2797;MC;1,0
2695059909;347;1;1;46;37;c7c4wwva2u1vb3rr7rwava044;0;68,7;5,4;2024-06-08T01:23:34.938Z;2024-06-08T01:26:42Z;[{'id': 5071855995, 'qualifierId': 212, 'value': '3.5'}, {'id': 5071856005, 'qualifierId': 286}, {'id': 5071855993, 'qualifierId': 141, 'value': '6.7'}, {'id': 5071855999, 'qualifierId': 236}, {'id': 5071855989, 'qualifierId': 56, 'value': 'Right'}, {'id': 5071855991, 'qualifierId': 140, 'value': '71.9'}, {'id': 5071855997, 'qualifierId': 213, 'value': '0.26'}, {'id': 5071856001, 'qualifierId': 233, 'value': '416'}];7uj52qs9yf21gxixhrowyvswk;D. Martinez;;;db7l4ga6bx62m6cuxj4i31wk4;Pass;;;;;;;;;;0,26;71,9;6,7;;;3,5;;1,0;416,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;71,9;6,7;;;;;;;0;0;46;37;New York City II;2797;DMC;1,0
2695059905;416;74;1;46;37;6ddsx316t3j0z6nolrky9k4r8;1;34,1;98,0;2024-06-08T01:23:34.939Z;2024-06-08T01:39:23Z;[{'id': 5071855947, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071855949, 'qualifierId': 285}, {'id': 5071856007, 'qualifierId': 233, 'value': '347'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;db7l4ga6bx62m6cuxj4i31wk4;Blocked Pass;;;;;;;;;;;;;;;;;;347,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;46;37;Inter Miami II;2797;MC;1,0
2695059913;348;5;1;46;38;c7c4wwva2u1vb3rr7rwava044;1;66,8;-1,9;2024-06-08T01:23:36.124Z;2024-06-08T01:39:14Z;[{'id': 5071856023, 'qualifierId': 56, 'value': 'Right'}, {'id': 5071856041, 'qualifierId': 233, 'value': '417'}, {'id': 5071856025, 'qualifierId': 347}];7uj52qs9yf21gxixhrowyvswk;D. Martinez;;;db7l4ga6bx62m6cuxj4i31wk4;Out;;;;;;;;;;;;;;;;;;417,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;46;38;New York City II;2798;DMC;1,0
2695059907;417;5;1;46;38;6ddsx316t3j0z6nolrky9k4r8;0;33,2;101,9;2024-06-08T01:23:36.124Z;2024-06-08T01:23:42Z;[{'id': 5071855983, 'qualifierId': 347}, {'id': 5071856045, 'qualifierId': 233, 'value': '348'}, {'id': 5071855981, 'qualifierId': 56, 'value': 'Back'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;db7l4ga6bx62m6cuxj4i31wk4;Out;;;;;;;;;;;;;;;;;;348,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;46;38;Inter Miami II;2798;MC;1,0
2695059921;349;1;1;46;46;c7c4wwva2u1vb3rr7rwava044;1;68,6;0,0;2024-06-08T01:23:44.507Z;2024-06-08T01:23:46Z;[{'id': 5071856077, 'qualifierId': 140, 'value': '67.2'}, {'id': 5071856075, 'qualifierId': 56, 'value': 'Right'}, {'id': 5071856083, 'qualifierId': 213, 'value': '1.71'}, {'id': 5071856079, 'qualifierId': 141, 'value': '13.9'}, {'id': 5071856073, 'qualifierId': 107}, {'id': 5071856081, 'qualifierId': 212, 'value': '10.8'}];40za2m92ngp5og8pxyrkxl3is;I. Boatwright;;;db7l4ga6bx62m6cuxj4i31wk4;Pass;;;;;;;;;;1,71;67,2;13,9;;;10,8;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;67,2;13,9;;;;;;;0;0;46;46;New York City II;2806;DMR;1,0
2695059923;350;1;1;46;48;c7c4wwva2u1vb3rr7rwava044;0;67,8;10,9;2024-06-08T01:23:45.994Z;2024-06-08T01:23:46Z;[{'id': 5071856087, 'qualifierId': 56, 'value': 'Right'}, {'id': 5071856091, 'qualifierId': 141, 'value': '3.4'}, {'id': 5071856095, 'qualifierId': 213, 'value': '4.24'}, {'id': 5071856089, 'qualifierId': 140, 'value': '65.3'}, {'id': 5071856093, 'qualifierId': 212, 'value': '5.7'}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;db7l4ga6bx62m6cuxj4i31wk4;Pass;;;;;;;;;;4,24;65,3;3,4;;;5,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;65,3;3,4;;;;;;;0;0;46;48;New York City II;2808;AMC;1,0
2695059925;418;43;1;46;49;6ddsx316t3j0z6nolrky9k4r8;1;0,0;0,0;2024-06-08T01:23:46.892Z;2024-06-14T15:35:28Z;[{'id': 5077042719, 'qualifierId': 144, 'value': '49'}];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;;db7l4ga6bx62m6cuxj4i31wk4;Deleted event;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;46;49;Inter Miami II;2809;FWL;1,0
2695059929;419;3;1;46;49;6ddsx316t3j0z6nolrky9k4r8;0;33,4;94,6;2024-06-08T01:23:47.756Z;2024-06-14T15:35:06Z;[{'id': 5077042581, 'qualifierId': 465}, {'id': 5071856101, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071856143, 'qualifierId': 233, 'value': '351'}, {'id': 5071856147, 'qualifierId': 286}];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;;db7l4ga6bx62m6cuxj4i31wk4;Take On;;;;;;;;;;;;;;;;;1,0;351,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;46;49;Inter Miami II;2809;FWL;1,0
2695059939;351;7;1;46;49;c7c4wwva2u1vb3rr7rwava044;0;66,6;5,4;2024-06-08T01:23:47.757Z;2024-06-14T15:35:10Z;[{'id': 5071856137, 'qualifierId': 285}, {'id': 5077042591, 'qualifierId': 385}, {'id': 5071856135, 'qualifierId': 56, 'value': 'Right'}, {'id': 5071856139, 'qualifierId': 233, 'value': '419'}];40za2m92ngp5og8pxyrkxl3is;I. Boatwright;;;db7l4ga6bx62m6cuxj4i31wk4;Tackle;;;;;;;;;;;;;;;;;;419,0;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;46;49;New York City II;2809;DMR;1,0
2695059931;420;61;1;46;51;6ddsx316t3j0z6nolrky9k4r8;1;38,3;95,7;2024-06-08T01:23:49.493Z;2024-06-08T01:23:49Z;[{'id': 5071856105, 'qualifierId': 56, 'value': 'Back'}];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;;db7l4ga6bx62m6cuxj4i31wk4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;46;51;Inter Miami II;2811;FWL;1,0
2695059941;352;5;1;46;52;c7c4wwva2u1vb3rr7rwava044;1;64,0;-1,6;2024-06-08T01:23:50.189Z;2024-06-08T01:39:14Z;[{'id': 5071856151, 'qualifierId': 347}, {'id': 5071856165, 'qualifierId': 233, 'value': '421'}, {'id': 5071856149, 'qualifierId': 56, 'value': 'Right'}];40za2m92ngp5og8pxyrkxl3is;I. Boatwright;;;db7l4ga6bx62m6cuxj4i31wk4;Out;;;;;;;;;;;;;;;;;;421,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;46;52;New York City II;2812;DMR;1,0
2695059933;421;5;1;46;52;6ddsx316t3j0z6nolrky9k4r8;0;36,0;101,6;2024-06-08T01:23:50.189Z;2024-06-08T01:23:55Z;[{'id': 5071856107, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071856109, 'qualifierId': 347}, {'id': 5071856169, 'qualifierId': 233, 'value': '352'}];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;;db7l4ga6bx62m6cuxj4i31wk4;Out;;;;;;;;;;;;;;;;;;352,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;46;52;Inter Miami II;2812;FWL;1,0
