id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_TeamPlayerFormation;value_TeamFormation;value_JerseyNumber;value_TeamKit;value_Captain;value_PlayerPosition;value_Involved;value_DirectionOfPlay;value_Zone;value_Angle;value_KickOff;value_Length;value_PassEndY;value_PassEndX;value_Launch;value_LongBall;value_Chipped;value_HeadPass;value_TakeOnSpace;value_Offensive;value_OppositeRelatedEventId;value_TouchTypeControl;value_Defensive;value_IntendedTackleTarget;value_PlayersCaughtOffside;value_Indirect;value_FreeKickTaken;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeClearance;value_OtherObstacle;value_DeletedEventType;value_RefereeDelay;value_OtherReason;value_RelatedEventId;value_BallHitsReferee;value_Head;value_Shove/Push;value_Foul;value_Direct;value_BlockedPass;value_ShirtPull/Holding;value_OutOfPlay;value_TouchTypePass;value_LayOff;value_Assist;value_RegularPlay;value_Assisted;value_GkY;value_IndividualPlay;value_RightFooted;value_BoxLeft;value_GoalmouthZ;value_CloseRight;value_GoalmouthY;value_GkX;value_NextEventGoalKick;value_GoalKick;value_NotVisible;value_Low;value_Left;value_Right;value_LeftFooted;value_CornerTaken;value_Cross;value_InSwinger;value_HighGkIntervention;value_HighClaim;value_KeeperThrow;value_AttemptedTackle;value_BlockedX;value_LowCentre;value_OutOfBoxDeepRight;value_BlockedY;value_SetPiece;value_Stooping;value_LowGkIntervention;value_Collected;value_Hands;value_FlickOn;value_IntentionalAssist;value_Blocked;value_FirstTouch;value_BoxCentre;value_DefBlock;value_ThroughBall;value_PullBack;value_BlockedClearance;value_NotAssisted;value_High;value_RecklessOffence;value_YellowCard;value_LowRight;value_Volley;value_OutOfBoxCentre;value_SwitchOfPlay;value_Defensive1V1;value_OutSwinger;value_Unchallenged;value_ParriedSafe;value_Diving;value_BoxRight;value_BlockedCross;value_NotPastGoalLine;value_Minutes;value_MediumGkIntervention;value_OverArm;value_EndType;value_HighRight;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkXTimeOfGoal;value_CloseHigh;value_OverhitCross;value_LowLeft;value_FreeKick;value_ByWall;value_Overrun;value_HighCentre;value_BoxDeepLeft;value_Reaching;value_LeadingToAttempt;value_RelatedError1Id;value_BigChance;value_Sliding;value_Feet;value_FromCorner;value_Injury;value_InjuredPlayerId;value_TempMissNotPassedGoalLine;value_Standing;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_Tactical;value_BoxDeepRight;value_HighLeft;value_FastBreak;value_SmallBoxLeft;value_MisHit;value_Handball;value_GkKickFromHands;value_SixYardBlocked;value_ParriedDanger;value_SmallBoxCentre;value_AerialFoul;value_GoesToPenalties;value_Second(2Nd)OppositeRelatedEventId;value_Penalty;value_Scored;value_Saved;value_HitRightPost;value_HitWoodwork;value_KeeperTouched;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2713753023;222;83;1;22;35;eo64tqkioegeb09iice2hf8bt;0;33,9;68,3;2024-08-25T23:27:31.461Z;2024-08-26T00:03:43Z;[{'id': 5174990115, 'qualifierId': 399, 'value': 'd1w4zs63sx3cc7wnc8wshbfv8'}];dvk85r457e15hg0pw5rig0222;J. Herdman;;;ewkvsw8xdmg2zi5guzi002o0k;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;;0;22;35;Los Angeles II;1355;AMC;1,0
2713753077;231;1;1;22;37;6gaq85erpkvbyxvivd96wuw44;1;74,0;39,7;2024-08-25T23:27:32.934Z;2024-08-25T23:27:36Z;[{'id': 5174990099, 'qualifierId': 213, 'value': '5.03'}, {'id': 5174990097, 'qualifierId': 212, 'value': '17.5'}, {'id': 5174990095, 'qualifierId': 141, 'value': '15.3'}, {'id': 5174990093, 'qualifierId': 140, 'value': '79.2'}, {'id': 5174990091, 'qualifierId': 56, 'value': 'Right'}];d1w4zs63sx3cc7wnc8wshbfv8;D. Guerra;;;ewkvsw8xdmg2zi5guzi002o0k;Pass;;;;;;;;;;;5,03;;17,5;15,3;79,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;79,2;15,3;;;;;;;;0;22;37;Vancouver Whitecaps II;1357;MC;1,0
2713753085;232;1;1;22;40;6gaq85erpkvbyxvivd96wuw44;0;77,3;24,1;2024-08-25T23:27:36.167Z;2024-08-25T23:27:38Z;[{'id': 5174990153, 'qualifierId': 213, 'value': '1.28'}, {'id': 5174990279, 'qualifierId': 286}, {'id': 5174990145, 'qualifierId': 56, 'value': 'Center'}, {'id': 5174990149, 'qualifierId': 141, 'value': '28.8'}, {'id': 5174990147, 'qualifierId': 140, 'value': '78.2'}, {'id': 5174990275, 'qualifierId': 233, 'value': '223'}, {'id': 5174990151, 'qualifierId': 212, 'value': '3.3'}, {'id': 5174990273, 'qualifierId': 236}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;ewkvsw8xdmg2zi5guzi002o0k;Pass;;;;;;;;;;;1,28;;3,3;28,8;78,2;;;;;;1,0;223,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;78,2;28,8;;;;;;;;0;22;40;Vancouver Whitecaps II;1360;MC;1,0
2713753101;223;74;1;22;40;eo64tqkioegeb09iice2hf8bt;1;31,2;76,3;2024-08-25T23:27:36.168Z;2024-08-26T01:34:42Z;[{'id': 5174990211, 'qualifierId': 56, 'value': 'Back'}, {'id': 5174990329, 'qualifierId': 233, 'value': '232'}, {'id': 5174990213, 'qualifierId': 285}];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;;ewkvsw8xdmg2zi5guzi002o0k;Blocked Pass;;;;;;;;;;;;;;;;;;;;;;232,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;;0;22;40;Los Angeles II;1360;FW;1,0
2713753151;233;1;1;22;45;6gaq85erpkvbyxvivd96wuw44;1;56,5;69,1;2024-08-25T23:27:40.862Z;2024-08-25T23:27:43Z;[{'id': 5174990483, 'qualifierId': 213, 'value': '0.81'}, {'id': 5174990475, 'qualifierId': 56, 'value': 'Left'}, {'id': 5174990479, 'qualifierId': 141, 'value': '93.6'}, {'id': 5174990481, 'qualifierId': 212, 'value': '23.1'}, {'id': 5174990477, 'qualifierId': 140, 'value': '71.7'}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;;ewkvsw8xdmg2zi5guzi002o0k;Pass;;;;;;;;;;;0,81;;23,1;93,6;71,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;71,7;93,6;;;;;;;;0;22;45;Vancouver Whitecaps II;1365;DC;1,0
2713753171;234;1;1;22;47;6gaq85erpkvbyxvivd96wuw44;1;71,7;93,6;2024-08-25T23:27:42.967Z;2024-08-25T23:27:46Z;[{'id': 5174990631, 'qualifierId': 140, 'value': '81.5'}, {'id': 5174990629, 'qualifierId': 56, 'value': 'Left'}, {'id': 5174990633, 'qualifierId': 141, 'value': '97.2'}, {'id': 5174990635, 'qualifierId': 212, 'value': '10.6'}, {'id': 5174990637, 'qualifierId': 213, 'value': '0.23'}];m8clu51iu7443ig9q6vn6fbo;L. Bombino;;;ewkvsw8xdmg2zi5guzi002o0k;Pass;;;;;;;;;;;0,23;;10,6;97,2;81,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;81,5;97,2;;;;;;;;0;22;47;Vancouver Whitecaps II;1367;DC;1,0
2713753195;235;1;1;22;51;6gaq85erpkvbyxvivd96wuw44;1;80,4;76,1;2024-08-25T23:27:46.837Z;2024-08-25T23:27:48Z;[{'id': 5174990737, 'qualifierId': 141, 'value': '65.1'}, {'id': 5174990739, 'qualifierId': 212, 'value': '10.5'}, {'id': 5174990741, 'qualifierId': 213, 'value': '3.94'}, {'id': 5174990735, 'qualifierId': 140, 'value': '73.4'}, {'id': 5174990733, 'qualifierId': 56, 'value': 'Center'}];18b4rpeia26xq688ieqaw2z2s;A. Wibowo;;;ewkvsw8xdmg2zi5guzi002o0k;Pass;;;;;;;;;;;3,94;;10,5;65,1;73,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;73,4;65,1;;;;;;;;0;22;51;Vancouver Whitecaps II;1371;FWR;1,0
2713753229;236;1;1;22;53;6gaq85erpkvbyxvivd96wuw44;1;73,1;65,1;2024-08-25T23:27:48.822Z;2024-08-25T23:28:12Z;[{'id': 5174990889, 'qualifierId': 155}, {'id': 5174991829, 'qualifierId': 154}, {'id': 5174991827, 'qualifierId': 210, 'value': '15'}, {'id': 5174990897, 'qualifierId': 212, 'value': '25.4'}, {'id': 5174990899, 'qualifierId': 213, 'value': '5.49'}, {'id': 5174990895, 'qualifierId': 141, 'value': '38.5'}, {'id': 5174990893, 'qualifierId': 140, 'value': '90.1'}, {'id': 5174990891, 'qualifierId': 56, 'value': 'Center'}];a55do2tx3wz5tsboyf355aiok;B. Moyado;1,0;;ewkvsw8xdmg2zi5guzi002o0k;Pass;;;;;;;;;;;5,49;;25,4;38,5;90,1;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;90,1;38,5;;;;;;;;0;22;53;Vancouver Whitecaps II;1373;MC;1,0
2713753827;243;44;1;22;55;6gaq85erpkvbyxvivd96wuw44;1;90,0;41,2;2024-08-25T23:27:51.501Z;2024-08-25T23:28:57Z;[{'id': 5174993891, 'qualifierId': 233, 'value': '224'}, {'id': 5174993881, 'qualifierId': 286}, {'id': 5174993879, 'qualifierId': 56, 'value': 'Center'}];17ni4ntnt7b6b0bwst3e4djze;L. Müller;;;ewkvsw8xdmg2zi5guzi002o0k;Aerial;;;;;;;;;;;;;;;;;;;;;1,0;224,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;22;55;Vancouver Whitecaps II;1375;FWL;1,0
2713753221;224;44;1;22;55;eo64tqkioegeb09iice2hf8bt;0;10,0;58,8;2024-08-25T23:27:51.502Z;2024-08-25T23:28:57Z;[{'id': 5174993911, 'qualifierId': 233, 'value': '243'}, {'id': 5174990869, 'qualifierId': 285}, {'id': 5174990867, 'qualifierId': 56, 'value': 'Back'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;ewkvsw8xdmg2zi5guzi002o0k;Aerial;;;;;;;;;;;;;;;;;;;;;;243,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;;0;22;55;Los Angeles II;1375;DML;1,0
2713753231;237;15;1;22;56;6gaq85erpkvbyxvivd96wuw44;1;89,5;38,6;2024-08-25T23:27:52.025Z;2024-08-25T23:28:12Z;[{'id': 5174991873, 'qualifierId': 230, 'value': '98.6'}, {'id': 5174991869, 'qualifierId': 146, 'value': '91.4'}, {'id': 5174991871, 'qualifierId': 147, 'value': '40.2'}, {'id': 5174991369, 'qualifierId': 15}, {'id': 5174991373, 'qualifierId': 328}, {'id': 5174991867, 'qualifierId': 103, 'value': '19'}, {'id': 5174991861, 'qualifierId': 55, 'value': '236'}, {'id': 5174990905, 'qualifierId': 17}, {'id': 5174991855, 'qualifierId': 80}, {'id': 5174991865, 'qualifierId': 102, 'value': '47.9'}, {'id': 5174991875, 'qualifierId': 231, 'value': '47.7'}, {'id': 5174990907, 'qualifierId': 56, 'value': 'Center'}, {'id': 5174991857, 'qualifierId': 29}, {'id': 5174990903, 'qualifierId': 22}, {'id': 5174991881, 'qualifierId': 233, 'value': '225'}, {'id': 5174991375, 'qualifierId': 82}, {'id': 5174991859, 'qualifierId': 154}];17ni4ntnt7b6b0bwst3e4djze;L. Müller;;;ewkvsw8xdmg2zi5guzi002o0k;Attempt Saved;;;;;;;;;;;;;;;;;;;;;;225,0;;;;;;;;;;;;;;236,0;;1,0;;;;;;;;;;1,0;1,0;47,7;;;;19,0;;47,9;98,6;;;;;;;;;;;;;;;91,4;;;40,2;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;91,4;40,2;47,9;19;236,0;a55do2tx3wz5tsboyf355aiok;;0;22;56;Vancouver Whitecaps II;1376;FWL;1,0
2713753253;225;10;1;22;56;eo64tqkioegeb09iice2hf8bt;1;8,6;59,7;2024-08-25T23:27:52.125Z;2024-08-25T23:28:13Z;[{'id': 5174991891, 'qualifierId': 233, 'value': '237'}, {'id': 5174991727, 'qualifierId': 94}, {'id': 5174991007, 'qualifierId': 56, 'value': 'Back'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;ewkvsw8xdmg2zi5guzi002o0k;Save;;;;;;;;;;;;;;;;;;;;;;237,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;;0;22;56;Los Angeles II;1376;DML;1,0
2713753335;226;12;1;22;59;eo64tqkioegeb09iice2hf8bt;1;9,6;47,2;2024-08-25T23:27:55.013Z;2024-08-26T00:04:03Z;[{'id': 5174991405, 'qualifierId': 141, 'value': '63.0'}, {'id': 5174991401, 'qualifierId': 56, 'value': 'Back'}, {'id': 5174991407, 'qualifierId': 212, 'value': '16.2'}, {'id': 5174991409, 'qualifierId': 213, 'value': '0.72'}, {'id': 5174992201, 'qualifierId': 15}, {'id': 5174991403, 'qualifierId': 140, 'value': '21.2'}];4y4mypo5jyzbp0dtvm6y7ajxm;J. Ndakala;;;ewkvsw8xdmg2zi5guzi002o0k;Clearance;;;;;;;;;;;0,72;;16,2;63,0;21,2;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;21,2;63,0;;;;;;;;0;22;59;Los Angeles II;1379;DC;1,0
2713753273;238;13;1;23;0;6gaq85erpkvbyxvivd96wuw44;1;79,1;38,0;2024-08-25T23:27:56.213Z;2024-08-30T09:53:47Z;[{'id': 5174992421, 'qualifierId': 108}, {'id': 5174991091, 'qualifierId': 22}, {'id': 5174992419, 'qualifierId': 103, 'value': '63.9'}, {'id': 5174992105, 'qualifierId': 20}, {'id': 5174992415, 'qualifierId': 74}, {'id': 5174992427, 'qualifierId': 230, 'value': '98.6'}, {'id': 5174992423, 'qualifierId': 328}, {'id': 5174991093, 'qualifierId': 18}, {'id': 5174992417, 'qualifierId': 102, 'value': '48.9'}, {'id': 5174991095, 'qualifierId': 56, 'value': 'Center'}, {'id': 5174992425, 'qualifierId': 458}, {'id': 5174992429, 'qualifierId': 231, 'value': '49.3'}];d1w4zs63sx3cc7wnc8wshbfv8;D. Guerra;;;ewkvsw8xdmg2zi5guzi002o0k;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;49,3;;1,0;;63,9;;48,9;98,6;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;1,0;1,0;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;48,9;63.9;;;;0;23;0;Vancouver Whitecaps II;1380;MC;1,0
2713753483;227;5;1;23;2;eo64tqkioegeb09iice2hf8bt;1;-1,0;52,2;2024-08-25T23:27:58.133Z;2024-08-26T00:59:32Z;[{'id': 5174992169, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175209265, 'qualifierId': 233, 'value': '239'}, {'id': 5174992171, 'qualifierId': 346}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;ewkvsw8xdmg2zi5guzi002o0k;Out;;;;;;;;;;;;;;;;;;;;;;239,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;;0;23;2;Los Angeles II;1382;DML;1,0
2713753291;239;5;1;23;2;6gaq85erpkvbyxvivd96wuw44;0;101,0;47,8;2024-08-25T23:27:58.133Z;2024-08-26T00:59:32Z;[{'id': 5175209275, 'qualifierId': 233, 'value': '227'}, {'id': 5174991195, 'qualifierId': 346}, {'id': 5174991193, 'qualifierId': 56, 'value': 'Center'}];d1w4zs63sx3cc7wnc8wshbfv8;D. Guerra;;;ewkvsw8xdmg2zi5guzi002o0k;Out;;;;;;;;;;;;;;;;;;;;;;227,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;23;2;Vancouver Whitecaps II;1382;MC;1,0
2713753613;228;1;1;23;34;eo64tqkioegeb09iice2hf8bt;0;5,3;49,9;2024-08-25T23:28:30.438Z;2024-08-26T01:16:39Z;[{'id': 5174992871, 'qualifierId': 141, 'value': '78.9'}, {'id': 5174992865, 'qualifierId': 124}, {'id': 5174992873, 'qualifierId': 212, 'value': '59.8'}, {'id': 5174992867, 'qualifierId': 56, 'value': 'Left'}, {'id': 5174992869, 'qualifierId': 140, 'value': '59.1'}, {'id': 5174992875, 'qualifierId': 213, 'value': '0.34'}, {'id': 5174992879, 'qualifierId': 74}, {'id': 5174992877, 'qualifierId': 1}];5f17sgbv50uijg07qvpnejk0k;A. Milosevic;;;ewkvsw8xdmg2zi5guzi002o0k;Pass;;;;;;;;;;;0,34;;59,8;78,9;59,1;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;59,1;78,9;;;;;;;;0;23;34;Los Angeles II;1414;GK;1,0
2713753635;240;1;1;23;39;6gaq85erpkvbyxvivd96wuw44;0;40,5;29,4;2024-08-25T23:28:35.381Z;2024-08-25T23:28:36Z;[{'id': 5174992993, 'qualifierId': 141, 'value': '32.7'}, {'id': 5174992989, 'qualifierId': 56, 'value': 'Center'}, {'id': 5174992987, 'qualifierId': 3}, {'id': 5174992991, 'qualifierId': 140, 'value': '55.7'}, {'id': 5174992995, 'qualifierId': 212, 'value': '16.1'}, {'id': 5174992997, 'qualifierId': 213, 'value': '0.14'}];e2912gyiutvn3aky0z9ijz384;A. Sanders;;;ewkvsw8xdmg2zi5guzi002o0k;Pass;;;;;;;;;;;0,14;;16,1;32,7;55,7;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;55,7;32,7;;;;;;;;0;23;39;Vancouver Whitecaps II;1419;DR;1,0
2713753645;229;61;1;23;42;eo64tqkioegeb09iice2hf8bt;0;43,3;77,1;2024-08-25T23:28:37.941Z;2024-08-25T23:28:38Z;[{'id': 5174993041, 'qualifierId': 56, 'value': 'Back'}];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;;ewkvsw8xdmg2zi5guzi002o0k;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;;0;23;42;Los Angeles II;1422;FW;1,0
2713753687;241;50;1;23;44;6gaq85erpkvbyxvivd96wuw44;1;66,3;11,2;2024-08-25T23:28:40.444Z;2024-08-26T01:34:48Z;[{'id': 5174993255, 'qualifierId': 286}, {'id': 5174993253, 'qualifierId': 56, 'value': 'Right'}, {'id': 5174993279, 'qualifierId': 233, 'value': '230'}];17ni4ntnt7b6b0bwst3e4djze;L. Müller;;;ewkvsw8xdmg2zi5guzi002o0k;Dispossessed;;;;;;;;;;;;;;;;;;;;;1,0;230,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;23;44;Vancouver Whitecaps II;1424;FWL;1,0
2713753685;230;7;1;23;44;eo64tqkioegeb09iice2hf8bt;1;33,7;88,8;2024-08-25T23:28:40.445Z;2024-08-30T09:55:43Z;[{'id': 5181388547, 'qualifierId': 383}, {'id': 5174993249, 'qualifierId': 56, 'value': 'Back'}, {'id': 5174993257, 'qualifierId': 233, 'value': '241'}, {'id': 5174993251, 'qualifierId': 285}];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;;ewkvsw8xdmg2zi5guzi002o0k;Tackle;;;;;;;;;;;;;;;;;;;;;;241,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;;0;23;44;Los Angeles II;1424;FW;1,0
2713753855;244;43;1;23;48;6gaq85erpkvbyxvivd96wuw44;1;0,0;0,0;2024-08-25T23:28:44.181Z;2024-08-30T09:55:41Z;[{'id': 5174994017, 'qualifierId': 56, 'value': 'Center'}, {'id': 5181388679, 'qualifierId': 144, 'value': '61'}];17ni4ntnt7b6b0bwst3e4djze;L. Müller;;;ewkvsw8xdmg2zi5guzi002o0k;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;23;48;Vancouver Whitecaps II;1428;FWL;1,0
2713753725;231;4;1;23;50;eo64tqkioegeb09iice2hf8bt;1;32,9;79,6;2024-08-25T23:28:45.940Z;2024-08-26T00:43:03Z;[{'id': 5174993475, 'qualifierId': 265}, {'id': 5174993469, 'qualifierId': 13}, {'id': 5175168475, 'qualifierId': 285}, {'id': 5174993473, 'qualifierId': 152}, {'id': 5174993531, 'qualifierId': 233, 'value': '242'}, {'id': 5174993471, 'qualifierId': 56, 'value': 'Back'}];bsufynk2wfvpz40nrndah1kb8;D. Saidykhan;;;ewkvsw8xdmg2zi5guzi002o0k;Foul;;;;;;;;;;;;;;;;;;;;;;242,0;;1,0;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;;0;23;50;Los Angeles II;1430;DC;1,0
