id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_PlayerPosition;value_JerseyNumber;value_TeamFormation;value_Resume;value_TeamPlayerFormation;value_TeamKit;value_Involved;value_DirectionOfPlay;value_PassEndY;value_PassEndX;value_Length;value_KickOff;value_Zone;value_Angle;value_LongBall;value_Launch;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_FlickOn;value_DeletedEventType;value_IntendedTackleTarget;value_TouchTypeClearance;value_Offensive;value_Defensive;value_TouchTypePass;value_TakeOnOvertake;value_Assist;value_FastBreak;value_GoalmouthY;value_GkX;value_IndividualPlay;value_Left;value_RelatedEventId;value_RightFooted;value_Assisted;value_BoxCentre;value_GkY;value_GoalmouthZ;value_GoalShotTimestamp;value_LeftFooted;value_FantasyAssistTeam;value_KeeperTouched;value_FantasyAssistedBy;value_FantasyAssistId;value_NotAssisted;value_GoalShotGameClock;value_GkXTimeOfGoal;value_BigChance;value_FantasyAssistType;value_GkYTimeOfGoal;value_LowRight;value_RegularPlay;value_TempBlocked;value_Direct;value_Shove/Push;value_Foul;value_FreeKickTaken;value_Chipped;value_HeadPass;value_TouchTypeControl;value_AttemptedTackle;value_FollowsADribble;value_OutOfBoxCentre;value_TakeOnSpace;value_BlockedPass;value_Cross;value_OutSwinger;value_Head;value_CloseLeft;value_Volley;value_FirstTouch;value_NextEventGoalKick;value_Low;value_GoalKick;value_LowGkIntervention;value_OverArm;value_KeeperThrow;value_LayOff;value_BoxRight;value_Right;value_InSwinger;value_OverhitCross;value_CornerTaken;value_CloseLeftAndHigh;value_ShirtPull/Holding;value_IntentionalAssist;value_CloseRight;value_SetPiece;value_LeadingToAttempt;value_SwerveLeft;value_NotVisible;value_High;value_YellowCard;value_TacticalFoul;value_HighGkIntervention;value_HighClaim;value_OutOfPlay;value_SwitchOfPlay;value_BlockedY;value_BlockedX;value_KeeperSaved;value_NotPastGoalLine;value_CloseHigh;value_FromCorner;value_FromShotOffTarget;value_Hands;value_ParriedSafe;value_Reaching;value_ThroughBall;value_LowCentre;value_Standing;value_Feet;value_GkKickFromHands;value_PullBack;value_MediumGkIntervention;value_Blocked;value_LowLeft;value_SixYardBlocked;value_DefBlock;value_Deflection;value_Stooping;value_Collected;value_FreeKick;value_RefereeDelay;value_DrinksBreak;value_Injury;value_InjuredPlayerId;value_Minutes;value_PlayersCaughtOffside;value_Indirect;value_Dissent;value_GkHoof;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_Defensive1V1;value_ByWall;value_Penalty;value_PenaltyTakerId;value_Second(2Nd)OppositeRelatedEventId;value_HighRight;value_CausingPlayer;value_Diving;value_Scored;value_Overrun;value_RecklessOffence;value_AerialFoul;value_SmallBoxCentre;value_ParriedDanger;value_Handball;value_RelatedError1Id;value_TimeWasting;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2684596589;497;1;2;52;35;479lsfr4cwlzewpbuda3y2xv4;1;70,8;14,9;2024-05-09T00:19:00.594Z;2024-05-09T00:19:03Z;[{'id': 5014608679, 'qualifierId': 141, 'value': '9.7'}, {'id': 5014608683, 'qualifierId': 213, 'value': '6.10'}, {'id': 5014608681, 'qualifierId': 212, 'value': '19.6'}, {'id': 5014608675, 'qualifierId': 56, 'value': 'Right'}, {'id': 5014608677, 'qualifierId': 140, 'value': '89.2'}];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;cow0sr6gobj89kwzg2lg4h4pg;Pass;;;;;;;;;;9,7;89,2;19,6;;;6,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;89,2;9,7;;;;;;;;0;52;35;New York RB II;3155;FW;1,0
2684596605;498;1;2;52;37;479lsfr4cwlzewpbuda3y2xv4;0;97,4;12,8;2024-05-09T00:19:02.955Z;2024-05-13T13:03:32Z;[{'id': 5028111519, 'qualifierId': 20}, {'id': 5014608749, 'qualifierId': 212, 'value': '17.0'}, {'id': 5014608745, 'qualifierId': 140, 'value': '92.8'}, {'id': 5028111517, 'qualifierId': 224}, {'id': 5014608743, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014608747, 'qualifierId': 141, 'value': '36.7'}, {'id': 5014608751, 'qualifierId': 213, 'value': '1.86'}, {'id': 5014608735, 'qualifierId': 2}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;cow0sr6gobj89kwzg2lg4h4pg;Pass;;;;;;;;;;36,7;92,8;17,0;;;1,86;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;92,8;36,7;;;;;;;;0;52;37;New York RB II;3157;DR;1,0
2684596611;481;12;2;52;39;4g68p0t2f5jzhzfr67i2rj1ex;1;5,1;56,0;2024-05-09T00:19:05.169Z;2024-05-09T00:19:06Z;[{'id': 5014608807, 'qualifierId': 15}, {'id': 5014608777, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014608819, 'qualifierId': 167}, {'id': 5014608787, 'qualifierId': 212, 'value': '8.5'}, {'id': 5014608783, 'qualifierId': 141, 'value': '65.1'}, {'id': 5014608779, 'qualifierId': 140, 'value': '0.0'}, {'id': 5014608791, 'qualifierId': 213, 'value': '2.33'}];e2tuar1frliervcr2mnmvfspg;A. O'Connor;;;cow0sr6gobj89kwzg2lg4h4pg;Clearance;;;;;;;;;;65,1;0,0;8,5;;;2,33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;0,0;65,1;;;;;;;;0;52;39;Orlando City B;3159;DL;1,0
2684596625;482;6;2;52;40;4g68p0t2f5jzhzfr67i2rj1ex;0;3,4;64,2;2024-05-09T00:19:05.555Z;2024-05-13T13:03:44Z;[{'id': 5014609001, 'qualifierId': 233, 'value': '499'}, {'id': 5014608949, 'qualifierId': 73}, {'id': 5014608947, 'qualifierId': 56, 'value': 'Back'}];e2tuar1frliervcr2mnmvfspg;A. O'Connor;;;cow0sr6gobj89kwzg2lg4h4pg;Corner Awarded;;;;;;;;;;;;;;;;;;;499,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;52;40;Orlando City B;3160;DL;1,0
2684596615;499;6;2;52;40;479lsfr4cwlzewpbuda3y2xv4;1;96,6;35,8;2024-05-09T00:19:05.555Z;2024-05-09T00:19:09Z;[{'id': 5014608977, 'qualifierId': 233, 'value': '482'}, {'id': 5014608821, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014608823, 'qualifierId': 75}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;cow0sr6gobj89kwzg2lg4h4pg;Corner Awarded;;;;;;;;;;;;;;;;;;;482,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;52;40;New York RB II;3160;DR;1,0
2684596915;500;1;2;53;18;479lsfr4cwlzewpbuda3y2xv4;1;99,5;0,5;2024-05-09T00:19:43.539Z;2024-05-09T00:19:48Z;[{'id': 5014610501, 'qualifierId': 140, 'value': '87.9'}, {'id': 5014610503, 'qualifierId': 141, 'value': '6.8'}, {'id': 5014610507, 'qualifierId': 213, 'value': '2.80'}, {'id': 5014610499, 'qualifierId': 56, 'value': 'Right'}, {'id': 5014610505, 'qualifierId': 212, 'value': '12.9'}, {'id': 5014610497, 'qualifierId': 6}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;cow0sr6gobj89kwzg2lg4h4pg;Pass;;;;;;;;;;6,8;87,9;12,9;;;2,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;87,9;6,8;;;;;;;;0;53;18;New York RB II;3198;DR;1,0
2684596917;501;1;2;53;20;479lsfr4cwlzewpbuda3y2xv4;1;88,0;7,0;2024-05-09T00:19:45.635Z;2024-05-09T00:19:47Z;[{'id': 5014610511, 'qualifierId': 56, 'value': 'Right'}, {'id': 5014610517, 'qualifierId': 212, 'value': '20.3'}, {'id': 5014610513, 'qualifierId': 140, 'value': '69.6'}, {'id': 5014610519, 'qualifierId': 213, 'value': '2.82'}, {'id': 5014610515, 'qualifierId': 141, 'value': '16.4'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;cow0sr6gobj89kwzg2lg4h4pg;Pass;;;;;;;;;;16,4;69,6;20,3;;;2,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;69,6;16,4;;;;;;;;0;53;20;New York RB II;3200;AMC;1,0
2684596929;502;1;2;53;21;479lsfr4cwlzewpbuda3y2xv4;0;69,7;16,8;2024-05-09T00:19:47.380Z;2024-05-13T13:04:00Z;[{'id': 5014610577, 'qualifierId': 155}, {'id': 5014610585, 'qualifierId': 212, 'value': '38.3'}, {'id': 5028112027, 'qualifierId': 224}, {'id': 5014610609, 'qualifierId': 1}, {'id': 5014610581, 'qualifierId': 140, 'value': '93.7'}, {'id': 5014610579, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014610587, 'qualifierId': 213, 'value': '0.85'}, {'id': 5014610583, 'qualifierId': 141, 'value': '59.3'}, {'id': 5014610575, 'qualifierId': 2}, {'id': 5028112029, 'qualifierId': 20}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;cow0sr6gobj89kwzg2lg4h4pg;Pass;;;;;;;;;;59,3;93,7;38,3;;;0,85;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;93,7;59,3;;;;;;;;0;53;21;New York RB II;3201;MC;1,0
2684596941;484;52;2;53;23;4g68p0t2f5jzhzfr67i2rj1ex;1;8,8;54,8;2024-05-09T00:19:49.256Z;2024-05-13T13:04:04Z;[{'id': 5028112093, 'qualifierId': 377}];bvtvko74cyeqe297mp6shrf2s;A. Stokes;;;cow0sr6gobj89kwzg2lg4h4pg;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;53;23;Orlando City B;3203;GK;1,0
2684597077;485;1;2;53;32;4g68p0t2f5jzhzfr67i2rj1ex;1;10,7;48,8;2024-05-09T00:19:57.817Z;2024-05-09T00:20:04Z;[{'id': 5014611453, 'qualifierId': 213, 'value': '1.13'}, {'id': 5014611451, 'qualifierId': 212, 'value': '27.8'}, {'id': 5014611445, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014611447, 'qualifierId': 140, 'value': '22.0'}, {'id': 5014611443, 'qualifierId': 123}, {'id': 5014611449, 'qualifierId': 141, 'value': '85.7'}];bvtvko74cyeqe297mp6shrf2s;A. Stokes;;;cow0sr6gobj89kwzg2lg4h4pg;Pass;;;;;;;;;;85,7;22,0;27,8;;;1,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;22,0;85,7;;;;;;;;0;53;32;Orlando City B;3212;GK;1,0
2684597117;486;1;2;53;38;4g68p0t2f5jzhzfr67i2rj1ex;1;37,2;88,9;2024-05-09T00:20:04.073Z;2024-05-09T00:20:07Z;[{'id': 5014611665, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014611675, 'qualifierId': 213, 'value': '5.97'}, {'id': 5014611669, 'qualifierId': 141, 'value': '72.4'}, {'id': 5014611673, 'qualifierId': 212, 'value': '36.9'}, {'id': 5014611677, 'qualifierId': 1}, {'id': 5014611663, 'qualifierId': 155}, {'id': 5014611667, 'qualifierId': 140, 'value': '70.7'}];92np3jwhxchmtfeov82ehe13o;O. Valencia;;;cow0sr6gobj89kwzg2lg4h4pg;Pass;;;;;;;;;;72,4;70,7;36,9;;;5,97;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;70,7;72,4;;;;;;;;0;53;38;Orlando City B;3218;DC;1,0
2684597127;487;61;2;53;42;4g68p0t2f5jzhzfr67i2rj1ex;0;70,4;73,0;2024-05-09T00:20:07.714Z;2024-05-09T00:20:08Z;[{'id': 5014611711, 'qualifierId': 56, 'value': 'Center'}];4akvdujqbywk628gok9xbh2j8;F. Ssebufu;;;cow0sr6gobj89kwzg2lg4h4pg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;53;42;Orlando City B;3222;ML;1,0
2684597133;504;1;2;53;43;479lsfr4cwlzewpbuda3y2xv4;0;30,1;39,1;2024-05-09T00:20:09.228Z;2024-05-09T00:20:09Z;[{'id': 5014611729, 'qualifierId': 141, 'value': '41.5'}, {'id': 5014611731, 'qualifierId': 212, 'value': '4.7'}, {'id': 5014611727, 'qualifierId': 140, 'value': '34.3'}, {'id': 5014611723, 'qualifierId': 3}, {'id': 5014611733, 'qualifierId': 213, 'value': '0.35'}, {'id': 5014611725, 'qualifierId': 56, 'value': 'Back'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;cow0sr6gobj89kwzg2lg4h4pg;Pass;;;;;;;;;;41,5;34,3;4,7;;;0,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;34,3;41,5;;;;;;;;0;53;43;New York RB II;3223;DL;1,0
2684597141;488;1;2;53;44;4g68p0t2f5jzhzfr67i2rj1ex;0;67,7;62,4;2024-05-09T00:20:09.897Z;2024-05-09T00:20:10Z;[{'id': 5014611799, 'qualifierId': 213, 'value': '5.28'}, {'id': 5014611791, 'qualifierId': 141, 'value': '51.0'}, {'id': 5014611787, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014611789, 'qualifierId': 140, 'value': '72.4'}, {'id': 5014611795, 'qualifierId': 212, 'value': '9.2'}];afqry84j23xgkhqryrontj190;I. Kasule;;;cow0sr6gobj89kwzg2lg4h4pg;Pass;;;;;;;;;;51,0;72,4;9,2;;;5,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;72,4;51,0;;;;;;;;0;53;44;Orlando City B;3224;MR;1,0
2684597161;505;49;2;53;47;479lsfr4cwlzewpbuda3y2xv4;1;30,0;55,5;2024-05-09T00:20:13.430Z;2024-05-09T00:20:13Z;[];4ulfw4ik3i6ks2t7utgek5l3o;M. Cocca;;;cow0sr6gobj89kwzg2lg4h4pg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;53;47;New York RB II;3227;DC;1,0
2684597181;506;1;2;53;47;479lsfr4cwlzewpbuda3y2xv4;1;30,0;55,5;2024-05-09T00:20:13.437Z;2024-05-09T00:20:14Z;[{'id': 5014612005, 'qualifierId': 141, 'value': '51.5'}, {'id': 5014612003, 'qualifierId': 140, 'value': '38.9'}, {'id': 5014612007, 'qualifierId': 212, 'value': '9.7'}, {'id': 5014612009, 'qualifierId': 213, 'value': '6.00'}, {'id': 5014612001, 'qualifierId': 56, 'value': 'Back'}];4ulfw4ik3i6ks2t7utgek5l3o;M. Cocca;;;cow0sr6gobj89kwzg2lg4h4pg;Pass;;;;;;;;;;51,5;38,9;9,7;;;6,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;38,9;51,5;;;;;;;;0;53;47;New York RB II;3227;DC;1,0
2684597189;507;1;2;53;49;479lsfr4cwlzewpbuda3y2xv4;1;38,9;51,5;2024-05-09T00:20:14.747Z;2024-05-09T00:20:15Z;[{'id': 5014612039, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014612041, 'qualifierId': 140, 'value': '31.4'}, {'id': 5014612043, 'qualifierId': 141, 'value': '63.1'}, {'id': 5014612047, 'qualifierId': 213, 'value': '2.36'}, {'id': 5014612045, 'qualifierId': 212, 'value': '11.1'}];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;cow0sr6gobj89kwzg2lg4h4pg;Pass;;;;;;;;;;63,1;31,4;11,1;;;2,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;31,4;63,1;;;;;;;;0;53;49;New York RB II;3229;FW;1,0
2684597191;508;3;2;53;50;479lsfr4cwlzewpbuda3y2xv4;0;33,6;65,3;2024-05-09T00:20:15.531Z;2024-05-13T13:04:43Z;[{'id': 5014612285, 'qualifierId': 286}, {'id': 5028112637, 'qualifierId': 465}, {'id': 5014612051, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014612279, 'qualifierId': 233, 'value': '489'}];abemsr9zh7bklu5jboks5ivpw;Y. Tsukada;;;cow0sr6gobj89kwzg2lg4h4pg;Take On;;;;;;;;;;;;;;;;;;;489,0;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;53;50;New York RB II;3230;AML;1,0
2684597221;489;7;2;53;50;4g68p0t2f5jzhzfr67i2rj1ex;1;66,4;34,7;2024-05-09T00:20:15.532Z;2024-05-13T13:04:47Z;[{'id': 5014612195, 'qualifierId': 285}, {'id': 5014612261, 'qualifierId': 233, 'value': '508'}, {'id': 5028112701, 'qualifierId': 384}, {'id': 5014612193, 'qualifierId': 56, 'value': 'Center'}];o3gftw0hatp1r62ynjmlaaui;D. Sullivan;;;cow0sr6gobj89kwzg2lg4h4pg;Tackle;;;;;;;;;;;;;;;;;;;508,0;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;53;50;Orlando City B;3230;DR;1,0
2684597227;490;49;2;53;52;4g68p0t2f5jzhzfr67i2rj1ex;1;66,0;37,6;2024-05-09T00:20:18.201Z;2024-05-09T00:20:49Z;[];5u3ohty1lsm0fn2ltez4g7o5w;B. Estrela;;;cow0sr6gobj89kwzg2lg4h4pg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;53;52;Orlando City B;3232;MC;1,0
2684597261;491;1;2;53;53;4g68p0t2f5jzhzfr67i2rj1ex;1;68,4;38,9;2024-05-09T00:20:18.769Z;2024-05-09T00:34:18Z;[{'id': 5014612397, 'qualifierId': 213, 'value': '6.28'}, {'id': 5014612393, 'qualifierId': 141, 'value': '38.8'}, {'id': 5014612391, 'qualifierId': 140, 'value': '88.2'}, {'id': 5014612389, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014646971, 'qualifierId': 4}, {'id': 5014612395, 'qualifierId': 212, 'value': '20.8'}];5u3ohty1lsm0fn2ltez4g7o5w;B. Estrela;;;cow0sr6gobj89kwzg2lg4h4pg;Pass;;;;;;;;;;38,8;88,2;20,8;;;6,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;88,2;38,8;;;;;;;;0;53;53;Orlando City B;3233;MC;1,0
2684597305;492;3;2;53;54;4g68p0t2f5jzhzfr67i2rj1ex;1;86,4;42,3;2024-05-09T00:20:19.876Z;2024-05-13T13:04:57Z;[{'id': 5014612629, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014612631, 'qualifierId': 286}, {'id': 5014612685, 'qualifierId': 233, 'value': '509'}, {'id': 5028112897, 'qualifierId': 465}];es0bxxdxf6bco25evmg19ic4;M. Sofo;;;cow0sr6gobj89kwzg2lg4h4pg;Take On;;;;;;;;;;;;;;;;;;;509,0;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;53;54;Orlando City B;3234;FW;1,0
2684597243;509;45;2;53;54;479lsfr4cwlzewpbuda3y2xv4;0;13,6;57,7;2024-05-09T00:20:19.876Z;2024-05-09T00:20:27Z;[{'id': 5014612301, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014612303, 'qualifierId': 285}, {'id': 5014612699, 'qualifierId': 233, 'value': '492'}];cqlc423f6bid2uy3togwkvlgq;A. Salim;;;cow0sr6gobj89kwzg2lg4h4pg;Challenge;;;;;;;;;;;;;;;;;;;492,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;53;54;New York RB II;3234;Sub;1,0
2684597309;493;4;2;53;57;4g68p0t2f5jzhzfr67i2rj1ex;1;86,9;52,6;2024-05-09T00:20:22.955Z;2024-05-09T00:34:32Z;[{'id': 5014613371, 'qualifierId': 9}, {'id': 5014613373, 'qualifierId': 13}, {'id': 5014613377, 'qualifierId': 152}, {'id': 5014613411, 'qualifierId': 233, 'value': '510'}, {'id': 5014613381, 'qualifierId': 286}, {'id': 5014613379, 'qualifierId': 265}, {'id': 5014647549, 'qualifierId': 348, 'value': 'afqry84j23xgkhqryrontj190'}, {'id': 5014613375, 'qualifierId': 56, 'value': 'Center'}];es0bxxdxf6bco25evmg19ic4;M. Sofo;;;cow0sr6gobj89kwzg2lg4h4pg;Foul;;;;;;;;;;;;;;;;;;;510,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;1,0;0;53;57;Orlando City B;3237;FW;1,0
