id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_TeamFormation;value_Involved;value_TeamPlayerFormation;value_PlayerPosition;value_JerseyNumber;value_Resume;value_TeamKit;value_DirectionOfPlay;value_KickOff;value_Angle;value_Zone;value_PassEndX;value_Length;value_PassEndY;value_LongBall;value_Launch;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_FlickOn;value_DeletedEventType;value_Direct;value_AttemptedTackle;value_Foul;value_FreeKickTaken;value_TouchTypeClearance;value_Chipped;value_MediumGkIntervention;value_KeeperThrow;value_IntendedTackleTarget;value_Assist;value_RegularPlay;value_1On1;value_High;value_IndividualPlay;value_GoalmouthZ;value_GoalmouthY;value_BoxCentre;value_GkX;value_GkY;value_Assisted;value_RelatedEventId;value_LeftFooted;value_NextEventGoalKick;value_Low;value_GoalKick;value_SwitchOfPlay;value_NextEventThrowIn;value_ThrowIn;value_TakeOnOvertake;value_BlockedY;value_BoxLeft;value_LowRight;value_BlockedX;value_NotAssisted;value_Diving;value_ParriedDanger;value_LowGkIntervention;value_Hands;value_LowCentre;value_Blocked;value_SavedOffLine;value_FirstTouch;value_BigChance;value_SixYardBlocked;value_DefBlock;value_LastLine;value_Left;value_Right;value_CornerTaken;value_RightFooted;value_Cross;value_InSwinger;value_Head;value_TakeOnSpace;value_ShirtPull/Holding;value_TouchTypePass;value_OutOfPlay;value_HighGkIntervention;value_HighClaim;value_YellowCard;value_TacticalFoul;value_OutSwinger;value_LowLeft;value_OutOfBoxCentre;value_NotVisible;value_TouchTypeControl;value_IntentionalAssist;value_HighLeft;value_GoalShotTimestamp;value_KeeperTouched;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_Volley;value_GoalShotGameClock;value_LayOff;value_Defensive1V1;value_TimeWasting;value_FreeKick;value_SwerveLeft;value_BlockedPass;value_ThrowInSetPiece;value_Penalty;value_PenaltyTakerId;value_Handball;value_Scored;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_HighRight;value_SetPiece;value_Collected;value_Stooping;value_GkKickFromHands;value_Shove/Push;value_PlayersCaughtOffside;value_Indirect;value_RecklessOffence;value_PullBack;value_Minutes;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_OverArm;value_FromCorner;value_OwnPlayer;value_OwnShotBlocked;value_BlockedCross;value_DangerousPlay;value_BoxRight;value_Overrun;value_Standing;value_ParriedSafe;value_InjuredPlayerId;value_Injury;value_OverhitCross;value_SmallBoxRight;value_CloseRight;value_OutOnSideline;value_NotPastGoalLine;value_35Centre;value_FastBreak;value_SwerveRight;value_CloseHigh;value_Reaching;value_DrivenCross;value_Straight;value_GoesToPenalties;value_TempShotOn;value_Saved;value_HighCentre;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2699618699;536;4;2;59;32;c7c4wwva2u1vb3rr7rwava044;0;37,6;93,1;2024-07-07T01:52:31.287Z;2024-07-07T01:52:35Z;[{'id': 5097009155, 'qualifierId': 13}, {'id': 5097009265, 'qualifierId': 233, 'value': '482'}, {'id': 5097009163, 'qualifierId': 285}, {'id': 5097009161, 'qualifierId': 265}, {'id': 5097009159, 'qualifierId': 152}, {'id': 5097009157, 'qualifierId': 56, 'value': 'Back'}];9hxomhr5g6zy05ei4z4lhrklw;S. Basabe;;;dtugg0wzerknv9h1ut9dqvaqc;Foul;;;;;;;;;;;;;;;;;;1,0;482,0;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;59;32;Chicago Fire II;3572;Sub;1,0
2699618773;483;1;2;59;44;8o8m08he36u0j4w08aj2iodn8;1;58,8;7,1;2024-07-07T01:52:43.115Z;2024-07-07T02:46:47Z;[{'id': 5097009555, 'qualifierId': 212, 'value': '40.1'}, {'id': 5097009545, 'qualifierId': 155}, {'id': 5097009547, 'qualifierId': 152}, {'id': 5097009543, 'qualifierId': 5}, {'id': 5097009549, 'qualifierId': 56, 'value': 'Back'}, {'id': 5097009557, 'qualifierId': 213, 'value': '1.97'}, {'id': 5097009559, 'qualifierId': 1}, {'id': 5097009551, 'qualifierId': 140, 'value': '44.0'}, {'id': 5097009553, 'qualifierId': 141, 'value': '61.5'}];5ehbz7f56cmfamc29fnk3yuax;L. Prpa;;;dtugg0wzerknv9h1ut9dqvaqc;Pass;;;;;;;;;;;1,97;;44,0;40,1;61,5;1,0;;;;;;;;1,0;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;44,0;61,5;;;;;;;;0;59;44;Inter Miami II;3584;AMR;1,0
2699618779;484;1;2;59;46;8o8m08he36u0j4w08aj2iodn8;1;44,0;63,1;2024-07-07T01:52:45.322Z;2024-07-07T01:52:46Z;[{'id': 5097009587, 'qualifierId': 141, 'value': '95.4'}, {'id': 5097009589, 'qualifierId': 212, 'value': '30.8'}, {'id': 5097009583, 'qualifierId': 56, 'value': 'Left'}, {'id': 5097009591, 'qualifierId': 213, 'value': '0.79'}, {'id': 5097009585, 'qualifierId': 140, 'value': '64.6'}];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;;dtugg0wzerknv9h1ut9dqvaqc;Pass;;;;;;;;;;;0,79;;64,6;30,8;95,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;64,6;95,4;;;;;;;;0;59;46;Inter Miami II;3586;DC;1,0
2699618781;485;1;2;59;47;8o8m08he36u0j4w08aj2iodn8;1;64,6;95,4;2024-07-07T01:52:46.601Z;2024-07-07T01:52:47Z;[{'id': 5097009603, 'qualifierId': 213, 'value': '5.67'}, {'id': 5097009601, 'qualifierId': 212, 'value': '9.4'}, {'id': 5097009597, 'qualifierId': 140, 'value': '71.9'}, {'id': 5097009599, 'qualifierId': 141, 'value': '87.5'}, {'id': 5097009595, 'qualifierId': 56, 'value': 'Left'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;dtugg0wzerknv9h1ut9dqvaqc;Pass;;;;;;;;;;;5,67;;71,9;9,4;87,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;71,9;87,5;;;;;;;;0;59;47;Inter Miami II;3587;DC;1,0
2699618787;486;1;2;59;48;8o8m08he36u0j4w08aj2iodn8;1;71,9;87,5;2024-07-07T01:52:47.626Z;2024-07-09T15:01:37Z;[{'id': 5097009625, 'qualifierId': 140, 'value': '66.4'}, {'id': 5097009627, 'qualifierId': 141, 'value': '83.5'}, {'id': 5097009629, 'qualifierId': 212, 'value': '6.4'}, {'id': 5097009623, 'qualifierId': 56, 'value': 'Left'}, {'id': 5097009631, 'qualifierId': 213, 'value': '3.58'}, {'id': 5099618411, 'qualifierId': 156}];2atsox1bassuexlgta8h3us4p;C. Koffi;;;dtugg0wzerknv9h1ut9dqvaqc;Pass;;;;;;;;;;;3,58;;66,4;6,4;83,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;66,4;83,5;;;;;;;;0;59;48;Inter Miami II;3588;Sub;1,0
2699618799;487;1;2;59;50;8o8m08he36u0j4w08aj2iodn8;1;66,4;83,5;2024-07-07T01:52:48.698Z;2024-07-07T01:52:52Z;[{'id': 5097009697, 'qualifierId': 212, 'value': '26.6'}, {'id': 5097009691, 'qualifierId': 56, 'value': 'Left'}, {'id': 5097009699, 'qualifierId': 213, 'value': '0.14'}, {'id': 5097009693, 'qualifierId': 140, 'value': '91.5'}, {'id': 5097009695, 'qualifierId': 141, 'value': '89.1'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;dtugg0wzerknv9h1ut9dqvaqc;Pass;;;;;;;;;;;0,14;;91,5;26,6;89,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;91,5;89,1;;;;;;;;0;59;50;Inter Miami II;3590;DC;1,0
2699618805;488;3;2;59;52;8o8m08he36u0j4w08aj2iodn8;0;92,6;89,0;2024-07-07T01:52:50.918Z;2024-07-09T15:01:44Z;[{'id': 5097009759, 'qualifierId': 233, 'value': '537'}, {'id': 5097009715, 'qualifierId': 56, 'value': 'Left'}, {'id': 5099618413, 'qualifierId': 465}, {'id': 5097009717, 'qualifierId': 286}];2atsox1bassuexlgta8h3us4p;C. Koffi;;;dtugg0wzerknv9h1ut9dqvaqc;Take On;;;;;;;;;;;;;;;;;;;537,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;59;52;Inter Miami II;3592;Sub;1,0
2699618795;537;7;2;59;52;c7c4wwva2u1vb3rr7rwava044;1;7,4;11,0;2024-07-07T01:52:50.919Z;2024-07-09T15:01:46Z;[{'id': 5097009743, 'qualifierId': 233, 'value': '488'}, {'id': 5097009685, 'qualifierId': 285}, {'id': 5099618415, 'qualifierId': 385}, {'id': 5097009683, 'qualifierId': 56, 'value': 'Back'}, {'id': 5097009681, 'qualifierId': 167}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;;dtugg0wzerknv9h1ut9dqvaqc;Tackle;;;;;;;;;;;;;;;;;;1,0;488,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;59;52;Chicago Fire II;3592;DC;1,0
2699618867;489;5;2;59;53;8o8m08he36u0j4w08aj2iodn8;1;94,4;101,0;2024-07-07T01:52:51.831Z;2024-07-07T02:45:47Z;[{'id': 5097010051, 'qualifierId': 56, 'value': 'Left'}, {'id': 5097010053, 'qualifierId': 347}, {'id': 5097010057, 'qualifierId': 233, 'value': '538'}];2atsox1bassuexlgta8h3us4p;C. Koffi;;;dtugg0wzerknv9h1ut9dqvaqc;Out;;;;;;;;;;;;;;;;;;;538,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;59;53;Inter Miami II;3593;Sub;1,0
2699618801;538;5;2;59;53;c7c4wwva2u1vb3rr7rwava044;0;5,6;-1,0;2024-07-07T01:52:51.831Z;2024-07-07T01:53:06Z;[{'id': 5097010061, 'qualifierId': 233, 'value': '489'}, {'id': 5097009705, 'qualifierId': 347}, {'id': 5097009703, 'qualifierId': 56, 'value': 'Back'}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;;dtugg0wzerknv9h1ut9dqvaqc;Out;;;;;;;;;;;;;;;;;;;489,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;59;53;Chicago Fire II;3593;DC;1,0
2699618887;490;1;2;60;6;8o8m08he36u0j4w08aj2iodn8;1;97,1;100,0;2024-07-07T01:53:05.402Z;2024-07-07T01:53:08Z;[{'id': 5097010165, 'qualifierId': 212, 'value': '19.1'}, {'id': 5097010159, 'qualifierId': 56, 'value': 'Center'}, {'id': 5097010157, 'qualifierId': 107}, {'id': 5097010167, 'qualifierId': 213, 'value': '4.62'}, {'id': 5097010161, 'qualifierId': 140, 'value': '95.4'}, {'id': 5097010163, 'qualifierId': 141, 'value': '73.0'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;dtugg0wzerknv9h1ut9dqvaqc;Pass;;;;;;;;;;;4,62;;95,4;19,1;73,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;95,4;73,0;;;;;;;;0;60;6;Inter Miami II;3606;DC;1,0
2699618895;491;1;2;60;7;8o8m08he36u0j4w08aj2iodn8;0;96,1;75,0;2024-07-07T01:53:06.571Z;2024-07-09T15:03:15Z;[{'id': 5097010205, 'qualifierId': 140, 'value': '94.8'}, {'id': 5097010211, 'qualifierId': 213, 'value': '1.86'}, {'id': 5097010201, 'qualifierId': 155}, {'id': 5097010203, 'qualifierId': 56, 'value': 'Left'}, {'id': 5097010209, 'qualifierId': 212, 'value': '4.8'}, {'id': 5097010207, 'qualifierId': 141, 'value': '81.7'}];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;dtugg0wzerknv9h1ut9dqvaqc;Pass;;;;;;;;;;;1,86;;94,8;4,8;81,7;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;94,8;81,7;;;;;;;;0;60;7;Inter Miami II;3607;FW;1,0
2699618891;539;8;2;60;10;c7c4wwva2u1vb3rr7rwava044;1;10,8;7,3;2024-07-07T01:53:08.888Z;2024-07-09T15:02:31Z;[{'id': 5099618447, 'qualifierId': 384}, {'id': 5097010181, 'qualifierId': 56, 'value': 'Back'}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;dtugg0wzerknv9h1ut9dqvaqc;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;60;10;Chicago Fire II;3610;MC;1,0
2699618901;540;49;2;60;12;c7c4wwva2u1vb3rr7rwava044;1;14,4;14,6;2024-07-07T01:53:11.096Z;2024-07-07T01:53:11Z;[];55y26r9mz105vrqmnq739l62;D. Reyes;;;dtugg0wzerknv9h1ut9dqvaqc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;60;12;Chicago Fire II;3612;AMR;1,0
2699618905;541;1;2;60;12;c7c4wwva2u1vb3rr7rwava044;0;14,4;14,6;2024-07-07T01:53:11.321Z;2024-07-07T01:53:11Z;[{'id': 5097010265, 'qualifierId': 140, 'value': '29.7'}, {'id': 5097010267, 'qualifierId': 141, 'value': '23.4'}, {'id': 5097010271, 'qualifierId': 213, 'value': '0.36'}, {'id': 5097010269, 'qualifierId': 212, 'value': '17.1'}, {'id': 5097010263, 'qualifierId': 56, 'value': 'Back'}];55y26r9mz105vrqmnq739l62;D. Reyes;;;dtugg0wzerknv9h1ut9dqvaqc;Pass;;;;;;;;;;;0,36;;29,7;17,1;23,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;29,7;23,4;;;;;;;;0;60;12;Chicago Fire II;3612;AMR;1,0
2699618915;492;43;2;60;15;8o8m08he36u0j4w08aj2iodn8;1;0,0;0,0;2024-07-07T01:53:13.723Z;2024-07-07T01:53:24Z;[{'id': 5097010331, 'qualifierId': 56, 'value': 'Center'}, {'id': 5097010599, 'qualifierId': 144, 'value': '8'}];ctwn52am38jz5ly1h8ac069lg;C. Heuer;;;dtugg0wzerknv9h1ut9dqvaqc;Deleted event;;;;;;;;;;;;;;;;;;;;;;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;60;15;Inter Miami II;3615;AMC;1,0
2699618931;542;4;2;60;16;c7c4wwva2u1vb3rr7rwava044;1;27,3;28,6;2024-07-07T01:53:15.273Z;2024-07-07T01:53:54Z;[{'id': 5097010449, 'qualifierId': 56, 'value': 'Back'}, {'id': 5097010447, 'qualifierId': 12}, {'id': 5097010451, 'qualifierId': 241}, {'id': 5097010453, 'qualifierId': 285}, {'id': 5097010543, 'qualifierId': 233, 'value': '493'}];bn5ic0uuxaupf6hs2tgqqq0b8;S. Morales;;;dtugg0wzerknv9h1ut9dqvaqc;Foul;;;;;;;;;;;;;;;;;;1,0;493,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;60;16;Chicago Fire II;3616;AMC;1,0
2699618921;493;4;2;60;16;8o8m08he36u0j4w08aj2iodn8;0;72,7;71,4;2024-07-07T01:53:15.274Z;2024-07-07T01:53:22Z;[{'id': 5097010487, 'qualifierId': 12}, {'id': 5097010551, 'qualifierId': 233, 'value': '542'}, {'id': 5097010489, 'qualifierId': 56, 'value': 'Center'}, {'id': 5097010491, 'qualifierId': 241}, {'id': 5097010493, 'qualifierId': 286}];ctwn52am38jz5ly1h8ac069lg;C. Heuer;;;dtugg0wzerknv9h1ut9dqvaqc;Foul;;;;;;;;;;;;;;;;;;;542,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;60;16;Inter Miami II;3616;AMC;1,0
2699618985;543;1;2;60;28;c7c4wwva2u1vb3rr7rwava044;1;26,6;31,5;2024-07-07T01:53:26.984Z;2024-07-07T01:53:30Z;[{'id': 5097010707, 'qualifierId': 241}, {'id': 5097010709, 'qualifierId': 56, 'value': 'Back'}, {'id': 5097010719, 'qualifierId': 213, 'value': '1.65'}, {'id': 5097010713, 'qualifierId': 141, 'value': '74.1'}, {'id': 5097010711, 'qualifierId': 140, 'value': '24.4'}, {'id': 5097010715, 'qualifierId': 212, 'value': '29.1'}, {'id': 5097010705, 'qualifierId': 5}];3x8f4j8q49d8hft60a6k8l5as;T. Barton;;;dtugg0wzerknv9h1ut9dqvaqc;Pass;;;;;;;;;;;1,65;;24,4;29,1;74,1;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;24,4;74,1;;;;;;;;0;60;28;Chicago Fire II;3628;DL;1,0
2699618987;544;1;2;60;31;c7c4wwva2u1vb3rr7rwava044;1;25,5;72,9;2024-07-07T01:53:29.944Z;2024-07-07T01:53:32Z;[{'id': 5097010745, 'qualifierId': 140, 'value': '40.8'}, {'id': 5097010747, 'qualifierId': 141, 'value': '91.2'}, {'id': 5097010743, 'qualifierId': 56, 'value': 'Back'}, {'id': 5097010749, 'qualifierId': 212, 'value': '20.3'}, {'id': 5097010751, 'qualifierId': 213, 'value': '0.66'}];6lsvk9o6d581sd33g38mr6904;G. Ferraina;;;dtugg0wzerknv9h1ut9dqvaqc;Pass;;;;;;;;;;;0,66;;40,8;20,3;91,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;40,8;91,2;;;;;;;;0;60;31;Chicago Fire II;3631;DC;1,0
2699618997;545;1;2;60;33;c7c4wwva2u1vb3rr7rwava044;1;42,4;92,3;2024-07-07T01:53:32.200Z;2024-07-07T01:53:34Z;[{'id': 5097010795, 'qualifierId': 56, 'value': 'Center'}, {'id': 5097010801, 'qualifierId': 212, 'value': '19.4'}, {'id': 5097010803, 'qualifierId': 213, 'value': '5.56'}, {'id': 5097010797, 'qualifierId': 140, 'value': '56.3'}, {'id': 5097010799, 'qualifierId': 141, 'value': '73.5'}];9hxomhr5g6zy05ei4z4lhrklw;S. Basabe;;;dtugg0wzerknv9h1ut9dqvaqc;Pass;;;;;;;;;;;5,56;;56,3;19,4;73,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;56,3;73,5;;;;;;;;0;60;33;Chicago Fire II;3633;Sub;1,0
2699618999;546;1;2;60;36;c7c4wwva2u1vb3rr7rwava044;0;56,3;73,5;2024-07-07T01:53:34.713Z;2024-07-07T01:53:35Z;[{'id': 5097010823, 'qualifierId': 212, 'value': '21.2'}, {'id': 5097010821, 'qualifierId': 141, 'value': '90.6'}, {'id': 5097010819, 'qualifierId': 140, 'value': '39.4'}, {'id': 5097010817, 'qualifierId': 56, 'value': 'Back'}, {'id': 5097010825, 'qualifierId': 213, 'value': '2.56'}];8l4bqb8gtyzqpx3pti200phqs;Y. Cohen;;;dtugg0wzerknv9h1ut9dqvaqc;Pass;;;;;;;;;;;2,56;;39,4;21,2;90,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;39,4;90,6;;;;;;;;0;60;36;Chicago Fire II;3636;Sub;1,0
2699619001;494;49;2;60;37;8o8m08he36u0j4w08aj2iodn8;1;55,8;18,3;2024-07-07T01:53:36.013Z;2024-07-07T01:53:36Z;[];afdz1ibldn2vc8gtezyw8tqay;H. Osorio;;;dtugg0wzerknv9h1ut9dqvaqc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;60;37;Inter Miami II;3637;MC;1,0
2699619007;495;50;2;60;38;8o8m08he36u0j4w08aj2iodn8;1;60,3;11,2;2024-07-07T01:53:36.935Z;2024-07-07T01:53:40Z;[{'id': 5097010865, 'qualifierId': 56, 'value': 'Right'}, {'id': 5097010867, 'qualifierId': 286}, {'id': 5097010967, 'qualifierId': 233, 'value': '547'}];afdz1ibldn2vc8gtezyw8tqay;H. Osorio;;;dtugg0wzerknv9h1ut9dqvaqc;Dispossessed;;;;;;;;;;;;;;;;;;;547,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;60;38;Inter Miami II;3638;MC;1,0
