id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_TeamFormation;value_JerseyNumber;value_PlayerPosition;value_TeamKit;value_Resume;value_Captain;value_TeamPlayerFormation;value_DirectionOfPlay;value_Zone;value_KickOff;value_PassEndX;value_Length;value_Angle;value_PassEndY;value_LongBall;value_Launch;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Defensive;value_Offensive;value_HeadPass;value_IntendedTackleTarget;value_TakeOnSpace;value_TouchTypeClearance;value_RightFooted;value_Chipped;value_OutSwinger;value_BlockedPass;value_Cross;value_BlockedCross;value_Right;value_Left;value_CornerTaken;value_TouchTypePass;value_Head;value_LayOff;value_NextEventGoalKick;value_Low;value_GoalKick;value_Handball;value_Direct;value_FreeKickTaken;value_SwitchOfPlay;value_PlayersCaughtOffside;value_DeletedEventType;value_Indirect;value_LowGkIntervention;value_KeeperThrow;value_TouchTypeControl;value_LeadingToGoal;value_RegularPlay;value_GkY;value_GoalmouthZ;value_NotAssisted;value_BigChance;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_BoxDeepLeft;value_GoalShotTimestamp;value_GkX;value_GoalShotGameClock;value_GoalmouthY;value_IndividualPlay;value_LowCentre;value_TakeOnOvertake;value_OutOfPlay;value_Assist;value_IntentionalAssist;value_NotPastGoalLine;value_BlockedY;value_Assisted;value_FromCorner;value_FirstTouch;value_BlockedX;value_BoxCentre;value_RelatedEventId;value_FlickOn;value_MediumGkIntervention;value_InSwinger;value_HighClaim;value_HighGkIntervention;value_OverArm;value_PullBack;value_AttemptedTackle;value_Foul;value_LeftFooted;value_Straight;value_DrivenCross;value_Volley;value_Blocked;value_DefBlock;value_InjuredPlayerId;value_Injury;value_NotVisible;value_AerialFoul;value_SwerveLeft;value_BoxLeft;value_ShirtPull/Holding;value_MisHit;value_ThroughBall;value_Feet;value_Sliding;value_ParriedDanger;value_GkKickFromHands;value_EventTypeReview;value_Shove/Push;value_SmallBoxLeft;value_LowLeft;value_ParriedSafe;value_Minutes;value_SetPiece;value_Fumble;value_Hands;value_Standing;value_GkHoof;value_LeadingToAttempt;value_CloseLeft;value_High;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_OverhitCross;value_HighRight;value_OutOfBoxCentre;value_Diving;value_IncorrectOutOfPlayDecision;value_FoulAndAbusiveLanguage;value_RedCard;value_CoachId;value_SixYardBlocked;value_SmallBoxRight;value_LowRight;value_Defensive1V1;value_PenaltyTakerId;value_Penalty;value_HitWoodwork;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Overrun;value_HighLeft;value_Dissent;value_YellowCard;value_ObjectThrownOnPitch;value_RefereeDelay;value_Tap;value_SwerveRight;value_CloseHigh;value_Stooping;value_FastBreak;value_Collected;value_TacticalFoul;value_SavedOffLine;value_LastLine;value_FantasyAssistId;value_FantasyAssistTeam;value_FantasyAssistedBy;value_FantasyAssistType;value_Scored;value_GoesToPenalties;value_KeeperTouched;value_Saved;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2691974177;541;1;2;56;35;cwnjxlibb02fuh0vwgvac6h45;1;38,5;0,0;2024-05-26T00:22:46.891Z;2024-05-26T00:22:49Z;[{'id': 5054860083, 'qualifierId': 107}, {'id': 5054860085, 'qualifierId': 56, 'value': 'Back'}, {'id': 5054860091, 'qualifierId': 212, 'value': '10.2'}, {'id': 5054860087, 'qualifierId': 140, 'value': '46.9'}, {'id': 5054860089, 'qualifierId': 141, 'value': '6.5'}, {'id': 5054860093, 'qualifierId': 213, 'value': '0.52'}];87nhafgkozygrd5f06ore0xzo;F. Sar-Sar;;;d0mi5dkqlov31qer0fki54cno;Pass;;;;;;;;;;;;46,9;10,2;0,52;6,5;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;46,9;6,5;;;;;;;;0;56;35;Atlanta United II;3395;DR;1,0
2691974207;542;1;2;56;37;cwnjxlibb02fuh0vwgvac6h45;0;44,6;11,9;2024-05-26T00:22:49.483Z;2024-05-31T15:47:21Z;[{'id': 5054860251, 'qualifierId': 56, 'value': 'Right'}, {'id': 5054860253, 'qualifierId': 140, 'value': '67.8'}, {'id': 5054860255, 'qualifierId': 141, 'value': '13.1'}, {'id': 5054860259, 'qualifierId': 212, 'value': '24.4'}, {'id': 5054860249, 'qualifierId': 157}, {'id': 5054860265, 'qualifierId': 1}, {'id': 5054860261, 'qualifierId': 213, 'value': '0.03'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;d0mi5dkqlov31qer0fki54cno;Pass;;;;;;;;;;;;67,8;24,4;0,03;13,1;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;67,8;13,1;;;;;;;;0;56;37;Atlanta United II;3397;MC;1,0
2691974267;493;1;2;56;41;erwnez7ksfkns4dqmyr1fhbe;1;31,6;84,2;2024-05-26T00:22:53.198Z;2024-05-31T15:47:24Z;[{'id': 5054860583, 'qualifierId': 1}, {'id': 5054860577, 'qualifierId': 141, 'value': '90.6'}, {'id': 5054860579, 'qualifierId': 212, 'value': '24.4'}, {'id': 5054860581, 'qualifierId': 213, 'value': '0.18'}, {'id': 5054860571, 'qualifierId': 157}, {'id': 5054860575, 'qualifierId': 140, 'value': '54.5'}, {'id': 5054860573, 'qualifierId': 56, 'value': 'Left'}];3lafo3mzfkp2kmf2fj8d6lnv8;E. Dudley;;;d0mi5dkqlov31qer0fki54cno;Pass;;;;;;;;;;;;54,5;24,4;0,18;90,6;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;54,5;90,6;;;;;;;;0;56;41;Chattanooga;3401;DC;1,0
2691974273;494;61;2;56;47;erwnez7ksfkns4dqmyr1fhbe;1;54,6;91,1;2024-05-26T00:22:59.230Z;2024-05-31T15:47:29Z;[{'id': 5062808695, 'qualifierId': 189}, {'id': 5054860615, 'qualifierId': 56, 'value': 'Left'}];cbjd834y2hdx5jr3bda1zz6ga;E. Centeno;;;d0mi5dkqlov31qer0fki54cno;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;56;47;Chattanooga;3407;AML;1,0
2691974289;543;1;2;56;48;cwnjxlibb02fuh0vwgvac6h45;0;58,5;3,8;2024-05-26T00:22:59.772Z;2024-05-26T00:23:00Z;[{'id': 5054860685, 'qualifierId': 56, 'value': 'Right'}, {'id': 5054860683, 'qualifierId': 155}, {'id': 5054860691, 'qualifierId': 212, 'value': '14.6'}, {'id': 5054860693, 'qualifierId': 213, 'value': '0.39'}, {'id': 5054860689, 'qualifierId': 141, 'value': '12.0'}, {'id': 5054860687, 'qualifierId': 140, 'value': '71.4'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;d0mi5dkqlov31qer0fki54cno;Pass;;;;;;;;;;;;71,4;14,6;0,39;12,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;71,4;12,0;;;;;;;;0;56;48;Atlanta United II;3408;MC;1,0
2691974335;495;1;2;56;49;erwnez7ksfkns4dqmyr1fhbe;1;26,6;91,8;2024-05-26T00:23:01.206Z;2024-05-31T15:47:45Z;[{'id': 5054860953, 'qualifierId': 140, 'value': '38.9'}, {'id': 5054860955, 'qualifierId': 141, 'value': '74.6'}, {'id': 5054860951, 'qualifierId': 56, 'value': 'Back'}, {'id': 5054860949, 'qualifierId': 3}, {'id': 5054860957, 'qualifierId': 212, 'value': '17.4'}, {'id': 5054860959, 'qualifierId': 213, 'value': '5.55'}];3lafo3mzfkp2kmf2fj8d6lnv8;E. Dudley;;;d0mi5dkqlov31qer0fki54cno;Pass;;;;;;;;;;;;38,9;17,4;5,55;74,6;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;38,9;74,6;;;;;;;;0;56;49;Chattanooga;3409;DC;1,0
2691974349;496;43;2;56;53;erwnez7ksfkns4dqmyr1fhbe;1;0,0;0,0;2024-05-26T00:23:04.821Z;2024-05-31T15:48:04Z;[{'id': 5062808927, 'qualifierId': 144, 'value': '49'}];astn4ytzoaav30ifi17s4dn8;A. Carleton;;;d0mi5dkqlov31qer0fki54cno;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;56;53;Chattanooga;3413;AMC;1,0
2691974357;497;50;2;56;53;erwnez7ksfkns4dqmyr1fhbe;1;39,2;74,2;2024-05-26T00:23:04.938Z;2024-05-26T00:23:08Z;[{'id': 5054861031, 'qualifierId': 56, 'value': 'Back'}, {'id': 5054861185, 'qualifierId': 233, 'value': '544'}, {'id': 5054861033, 'qualifierId': 286}];astn4ytzoaav30ifi17s4dn8;A. Carleton;;;d0mi5dkqlov31qer0fki54cno;Dispossessed;;;;;;;;;;;;;;;;;;;544,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;56;53;Chattanooga;3413;AMC;1,0
2691974361;544;7;2;56;53;cwnjxlibb02fuh0vwgvac6h45;1;60,8;25,8;2024-05-26T00:23:04.939Z;2024-05-31T15:47:56Z;[{'id': 5054861045, 'qualifierId': 56, 'value': 'Center'}, {'id': 5062808861, 'qualifierId': 384}, {'id': 5054861047, 'qualifierId': 285}, {'id': 5054861087, 'qualifierId': 233, 'value': '497'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;d0mi5dkqlov31qer0fki54cno;Tackle;;;;;;;;;;;;;;;;;;;497,0;;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;56;53;Atlanta United II;3413;MC;1,0
2691974367;545;43;2;56;54;cwnjxlibb02fuh0vwgvac6h45;1;0,0;0,0;2024-05-26T00:23:06.107Z;2024-05-31T15:48:02Z;[{'id': 5062808923, 'qualifierId': 144, 'value': '49'}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;d0mi5dkqlov31qer0fki54cno;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;56;54;Atlanta United II;3414;MC;1,0
2691974397;546;1;2;56;54;cwnjxlibb02fuh0vwgvac6h45;1;44,0;26,8;2024-05-26T00:23:06.283Z;2024-05-26T00:23:10Z;[{'id': 5054861299, 'qualifierId': 212, 'value': '10.7'}, {'id': 5054861291, 'qualifierId': 140, 'value': '36.8'}, {'id': 5054861301, 'qualifierId': 213, 'value': '2.36'}, {'id': 5054861295, 'qualifierId': 141, 'value': '37.9'}, {'id': 5054861287, 'qualifierId': 56, 'value': 'Back'}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;d0mi5dkqlov31qer0fki54cno;Pass;;;;;;;;;;;;36,8;10,7;2,36;37,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;36,8;37,9;;;;;;;;0;56;54;Atlanta United II;3414;MC;1,0
2691974405;547;1;2;56;58;cwnjxlibb02fuh0vwgvac6h45;1;35,3;40,0;2024-05-26T00:23:09.963Z;2024-05-26T00:23:10Z;[{'id': 5054861339, 'qualifierId': 140, 'value': '40.5'}, {'id': 5054861343, 'qualifierId': 212, 'value': '18.2'}, {'id': 5054861337, 'qualifierId': 56, 'value': 'Back'}, {'id': 5054861345, 'qualifierId': 213, 'value': '1.27'}, {'id': 5054861341, 'qualifierId': 141, 'value': '65.5'}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;;d0mi5dkqlov31qer0fki54cno;Pass;;;;;;;;;;;;40,5;18,2;1,27;65,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;40,5;65,5;;;;;;;;0;56;58;Atlanta United II;3418;DC;1,0
2691974431;548;1;2;56;59;cwnjxlibb02fuh0vwgvac6h45;1;40,5;65,5;2024-05-26T00:23:10.763Z;2024-05-26T00:23:14Z;[{'id': 5054861461, 'qualifierId': 140, 'value': '59.6'}, {'id': 5054861467, 'qualifierId': 213, 'value': '0.79'}, {'id': 5054861465, 'qualifierId': 212, 'value': '28.4'}, {'id': 5054861463, 'qualifierId': 141, 'value': '95.0'}, {'id': 5054861459, 'qualifierId': 56, 'value': 'Left'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;d0mi5dkqlov31qer0fki54cno;Pass;;;;;;;;;;;;59,6;28,4;0,79;95,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;59,6;95,0;;;;;;;;0;56;59;Atlanta United II;3419;DC;1,0
2691974485;549;1;2;57;2;cwnjxlibb02fuh0vwgvac6h45;1;65,8;93,8;2024-05-26T00:23:14.571Z;2024-05-26T00:23:21Z;[{'id': 5054861757, 'qualifierId': 213, 'value': '5.75'}, {'id': 5054861749, 'qualifierId': 56, 'value': 'Center'}, {'id': 5054861755, 'qualifierId': 212, 'value': '29.0'}, {'id': 5054861753, 'qualifierId': 141, 'value': '72.1'}, {'id': 5054861751, 'qualifierId': 140, 'value': '89.6'}];adfocor2tbcmxo03ednm8vywa;J. Ibarra;;;d0mi5dkqlov31qer0fki54cno;Pass;;;;;;;;;;;;89,6;29,0;5,75;72,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;89,6;72,1;;;;;;;;0;57;2;Atlanta United II;3422;FWL;1,0
2693423193;943;3;2;57;5;cwnjxlibb02fuh0vwgvac6h45;0;91,0;70,6;2024-05-26T00:23:16.983Z;2024-05-31T15:48:29Z;[{'id': 5062809097, 'qualifierId': 467, 'value': 'f1e7n1pmjklbr35g7uuqdr78q'}, {'id': 5062809091, 'qualifierId': 56, 'value': 'Center'}, {'id': 5062809093, 'qualifierId': 286}, {'id': 5062809095, 'qualifierId': 465}];at2xv960peboe9spoag2kn21g;A. McGrath;;;d0mi5dkqlov31qer0fki54cno;Take On;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;57;5;Atlanta United II;3425;Sub;1,0
2691974491;550;4;2;57;7;cwnjxlibb02fuh0vwgvac6h45;1;91,4;73,4;2024-05-26T00:23:18.612Z;2024-05-31T15:48:36Z;[{'id': 5054861889, 'qualifierId': 152}, {'id': 5054862065, 'qualifierId': 233, 'value': '498'}, {'id': 5054861887, 'qualifierId': 56, 'value': 'Center'}, {'id': 5054861893, 'qualifierId': 286}, {'id': 5054864337, 'qualifierId': 348, 'value': 'at2xv960peboe9spoag2kn21g'}, {'id': 5054861891, 'qualifierId': 265}, {'id': 5054861883, 'qualifierId': 9}, {'id': 5054861885, 'qualifierId': 13}];at2xv960peboe9spoag2kn21g;A. McGrath;;;d0mi5dkqlov31qer0fki54cno;Foul;;;;;;;;;;;;;;;;;;;498,0;;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;1,0;0;57;7;Atlanta United II;3427;Sub;1,0
2691974503;498;4;2;57;7;erwnez7ksfkns4dqmyr1fhbe;0;8,6;26,6;2024-05-26T00:23:18.613Z;2024-05-31T15:48:39Z;[{'id': 5054862175, 'qualifierId': 233, 'value': '550'}, {'id': 5054861929, 'qualifierId': 56, 'value': 'Back'}, {'id': 5054861927, 'qualifierId': 13}, {'id': 5054861933, 'qualifierId': 265}, {'id': 5054861935, 'qualifierId': 285}, {'id': 5054861931, 'qualifierId': 152}, {'id': 5054862051, 'qualifierId': 9}];f1e7n1pmjklbr35g7uuqdr78q;J. Hibbert;;;d0mi5dkqlov31qer0fki54cno;Foul;;;;;;;;;;;;;;;;;;;550,0;;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;1,0;0;57;7;Chattanooga;3427;GK;1,0
2691974739;500;43;2;57;34;erwnez7ksfkns4dqmyr1fhbe;1;0,0;0,0;2024-05-26T00:23:45.680Z;2024-05-26T00:23:47Z;[{'id': 5054863203, 'qualifierId': 144, 'value': '5'}, {'id': 5054863109, 'qualifierId': 347, 'value': '0'}, {'id': 5054863107, 'qualifierId': 56, 'value': 'Left'}];3lafo3mzfkp2kmf2fj8d6lnv8;E. Dudley;;;d0mi5dkqlov31qer0fki54cno;Deleted event;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;57;34;Chattanooga;3454;DC;1,0
2691975269;501;58;2;58;18;erwnez7ksfkns4dqmyr1fhbe;0;0,0;0,0;2024-05-26T00:24:30.363Z;2024-05-26T01:23:57Z;[{'id': 5054866257, 'qualifierId': 75}, {'id': 5054866259, 'qualifierId': 56, 'value': 'Back'}, {'id': 5054866253, 'qualifierId': 138}, {'id': 5054866255, 'qualifierId': 179}, {'id': 5054868801, 'qualifierId': 233, 'value': '551'}, {'id': 5054866251, 'qualifierId': 9}];f1e7n1pmjklbr35g7uuqdr78q;J. Hibbert;;;d0mi5dkqlov31qer0fki54cno;Penalty faced;;;;;;;;;;;;;;;;;;;551,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;1,0;0;58;18;Chattanooga;3498;GK;1,0
2691975219;551;14;2;58;18;cwnjxlibb02fuh0vwgvac6h45;1;88,5;50,0;2024-05-26T00:24:30.363Z;2024-05-26T00:25:25Z;[{'id': 5054869091, 'qualifierId': 74}, {'id': 5054866033, 'qualifierId': 214}, {'id': 5054869131, 'qualifierId': 353, 'value': '501'}, {'id': 5054869099, 'qualifierId': 390, 'value': '501025'}, {'id': 5054869097, 'qualifierId': 103, 'value': '38.6'}, {'id': 5054869101, 'qualifierId': 458}, {'id': 5054869105, 'qualifierId': 231, 'value': '50.2'}, {'id': 5054866031, 'qualifierId': 56, 'value': 'Center'}, {'id': 5054869093, 'qualifierId': 102, 'value': '53.2'}, {'id': 5054868757, 'qualifierId': 20}, {'id': 5054869103, 'qualifierId': 230, 'value': '99.8'}, {'id': 5054866029, 'qualifierId': 17}, {'id': 5054866027, 'qualifierId': 9}];at2xv960peboe9spoag2kn21g;A. McGrath;;;d0mi5dkqlov31qer0fki54cno;Post;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;50,2;38,6;1,0;1,0;;;;;99,8;;53,2;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;1,0;;501,0;501025,0;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;53,2;38.6;;;1,0;0;58;18;Atlanta United II;3498;Sub;1,0
2691975295;502;12;2;58;27;erwnez7ksfkns4dqmyr1fhbe;1;9,5;34,4;2024-05-26T00:24:38.629Z;2024-05-26T01:20:28Z;[{'id': 5054868847, 'qualifierId': 15}, {'id': 5054868747, 'qualifierId': 56, 'value': 'Back'}, {'id': 5054868749, 'qualifierId': 140, 'value': '25.5'}, {'id': 5054868755, 'qualifierId': 213, 'value': '5.88'}, {'id': 5054868753, 'qualifierId': 212, 'value': '18.3'}, {'id': 5054868751, 'qualifierId': 141, 'value': '23.9'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;d0mi5dkqlov31qer0fki54cno;Clearance;;;;;;;;;;;;25,5;18,3;5,88;23,9;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;25,5;23,9;;;;;;;;0;58;27;Chattanooga;3507;MC;1,0
2691975351;552;1;2;58;27;cwnjxlibb02fuh0vwgvac6h45;1;73,5;91,2;2024-05-26T00:24:38.746Z;2024-05-26T00:24:42Z;[{'id': 5054866603, 'qualifierId': 56, 'value': 'Center'}, {'id': 5054866605, 'qualifierId': 140, 'value': '71.2'}, {'id': 5054866607, 'qualifierId': 141, 'value': '68.7'}, {'id': 5054866611, 'qualifierId': 213, 'value': '4.56'}, {'id': 5054866609, 'qualifierId': 212, 'value': '15.5'}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;d0mi5dkqlov31qer0fki54cno;Pass;;;;;;;;;;;;71,2;15,5;4,56;68,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;71,2;68,7;;;;;;;;0;58;27;Atlanta United II;3507;MC;1,0
