id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_JerseyNumber;value_TeamKit;value_TeamPlayerFormation;value_Captain;value_Resume;value_TeamFormation;value_PlayerPosition;value_Involved;value_DirectionOfPlay;value_PassEndY;value_KickOff;value_Length;value_PassEndX;value_Angle;value_Zone;value_LongBall;value_Launch;value_Foul;value_Direct;value_Shove/Push;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_AttemptedTackle;value_FreeKickTaken;value_Chipped;value_HeadPass;value_NextEventThrowIn;value_ThrowIn;value_DeletedEventType;value_Handball;value_NextEventGoalKick;value_Low;value_GoalKick;value_TouchTypeClearance;value_TakeOnOvertake;value_TouchTypeControl;value_TouchTypePass;value_OutOfPlay;value_BlockedPass;value_FlickOn;value_IntendedTackleTarget;value_LowGkIntervention;value_KeeperThrow;value_Defensive1V1;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_TakeOnSpace;value_Overrun;value_ThroughBall;value_PullBack;value_IntentionalAssist;value_Assist;value_GoalmouthZ;value_GkX;value_FirstTouch;value_GkY;value_High;value_RegularPlay;value_RightFooted;value_BoxRight;value_SwerveLeft;value_Assisted;value_RelatedEventId;value_GoalmouthY;value_1On1;value_BlockedY;value_BlockedX;value_HighCentre;value_BoxCentre;value_BigChance;value_OtherBodyPart;value_Reaching;value_HighGkIntervention;value_ParriedDanger;value_LowCentre;value_Head;value_GoalShotTimestamp;value_NotAssisted;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotGameClock;value_IndividualPlay;value_Blocked;value_OutOfBoxCentre;value_DefBlock;value_Left;value_InSwinger;value_CornerTaken;value_Cross;value_SwitchOfPlay;value_LeftFooted;value_OutSwinger;value_MisHit;value_NotPastGoalLine;value_Right;value_Volley;value_LayOff;value_BoxLeft;value_HighLeft;value_Stooping;value_Hands;value_Caught;value_GkKickFromHands;value_HighRight;value_TacticalFoul;value_YellowCard;value_FromCorner;value_HighClaim;value_GkHoof;value_Minutes;value_TempBlocked;value_BoxDeepLeft;value_EndType;value_ShirtPull/Holding;value_BlockedClearance;value_LowLeft;value_SixYardBlocked;value_Deflection;value_Diving;value_Collected;value_OverArm;value_CloseRight;value_SwerveRight;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_RecklessOffence;value_LowRight;value_ParriedSafe;value_CloseLeft;value_SetPiece;value_BlockedCross;value_BoxDeepRight;value_FreeKick;value_ByWall;value_Dissent;value_Weak;value_GoesToPenalties;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_Missed;value_Strong;value_Saved;value_MediumGkIntervention;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2663803463;569;15;2;56;55;6ddsx316t3j0z6nolrky9k4r8;1;88,9;70,6;2024-03-28T00:52:33.342Z;2024-03-28T00:52:41Z;[{'id': 4902189073, 'qualifierId': 64}, {'id': 4902189287, 'qualifierId': 147, 'value': '51.8'}, {'id': 4902189269, 'qualifierId': 55, 'value': '568'}, {'id': 4902189071, 'qualifierId': 22}, {'id': 4902189075, 'qualifierId': 56, 'value': 'Center'}, {'id': 4902189307, 'qualifierId': 233, 'value': '604'}, {'id': 4902189265, 'qualifierId': 29}, {'id': 4902189283, 'qualifierId': 215}, {'id': 4902189263, 'qualifierId': 76}, {'id': 4902189155, 'qualifierId': 20}, {'id': 4902189285, 'qualifierId': 146, 'value': '98.8'}, {'id': 4902189281, 'qualifierId': 103, 'value': '1.9'}, {'id': 4902189277, 'qualifierId': 102, 'value': '54.1'}];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;bv499ycldstg0ayfhztnzahhw;Attempt Saved;;;;;;;;;;;;;;;;;;;;;;604,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,9;;;;;1,0;1,0;;;1,0;568,0;54,1;;51,8;98,8;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;98,8;51,8;54,1;1.9;568,0;1cfm4ne1po0mld4bl37deg36c;;0;56;55;Chattanooga;3415;AML;1,0
2663803469;604;10;2;56;55;cwnjxlibb02fuh0vwgvac6h45;1;2,7;46,6;2024-03-28T00:52:33.442Z;2024-04-28T10:55:00Z;[{'id': 4987775781, 'qualifierId': 376}, {'id': 4902189153, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902189185, 'qualifierId': 179}, {'id': 4902189151, 'qualifierId': 182}, {'id': 4902189217, 'qualifierId': 233, 'value': '569'}, {'id': 4902189183, 'qualifierId': 177}];ew3qxbn1ev1qv7wi0iwoc642c;J. Burke;;bv499ycldstg0ayfhztnzahhw;Save;;;;;;;;;;;;;;;;;;;;;;569,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;56;55;New York City II;3415;GK;1,0
2663803475;605;52;2;56;58;cwnjxlibb02fuh0vwgvac6h45;1;3,4;48,2;2024-03-28T00:52:36.522Z;2024-04-28T10:55:03Z;[{'id': 4987775883, 'qualifierId': 376}];ew3qxbn1ev1qv7wi0iwoc642c;J. Burke;;bv499ycldstg0ayfhztnzahhw;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;56;58;New York City II;3418;GK;1,0
2663803495;606;1;2;57;5;cwnjxlibb02fuh0vwgvac6h45;1;10,1;54,2;2024-03-28T00:52:43.025Z;2024-03-28T00:54:14Z;[{'id': 4902189319, 'qualifierId': 140, 'value': '26.6'}, {'id': 4902189317, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902189321, 'qualifierId': 141, 'value': '89.9'}, {'id': 4902189325, 'qualifierId': 213, 'value': '0.95'}, {'id': 4902189315, 'qualifierId': 123}, {'id': 4902189329, 'qualifierId': 287}, {'id': 4902189323, 'qualifierId': 212, 'value': '29.8'}];ew3qxbn1ev1qv7wi0iwoc642c;J. Burke;;bv499ycldstg0ayfhztnzahhw;Pass;;;;;;;;;;89,9;;29,8;26,6;0,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;26,6;89,9;;;;;;;;0;57;5;New York City II;3425;GK;1,0
2663803513;607;1;2;57;11;cwnjxlibb02fuh0vwgvac6h45;1;38,2;88,7;2024-03-28T00:52:49.552Z;2024-03-28T00:52:51Z;[{'id': 4902189425, 'qualifierId': 140, 'value': '50.9'}, {'id': 4902189427, 'qualifierId': 141, 'value': '80.3'}, {'id': 4902189431, 'qualifierId': 213, 'value': '5.88'}, {'id': 4902189429, 'qualifierId': 212, 'value': '14.5'}, {'id': 4902189423, 'qualifierId': 56, 'value': 'Left'}];5m8hxfvza21t4wfe6v0a18etw;L. García;;bv499ycldstg0ayfhztnzahhw;Pass;;;;;;;;;;80,3;;14,5;50,9;5,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;50,9;80,3;;;;;;;;0;57;11;New York City II;3431;MC;1,0
2663803521;608;1;2;57;13;cwnjxlibb02fuh0vwgvac6h45;1;46,3;76,1;2024-03-28T00:52:51.224Z;2024-03-28T00:52:54Z;[{'id': 4902189465, 'qualifierId': 141, 'value': '77.5'}, {'id': 4902189467, 'qualifierId': 212, 'value': '16.8'}, {'id': 4902189461, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902189463, 'qualifierId': 140, 'value': '30.3'}, {'id': 4902189469, 'qualifierId': 213, 'value': '3.08'}];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;;bv499ycldstg0ayfhztnzahhw;Pass;;;;;;;;;;77,5;;16,8;30,3;3,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;30,3;77,5;;;;;;;;0;57;13;New York City II;3433;FW;1,0
2663803529;609;1;2;57;16;cwnjxlibb02fuh0vwgvac6h45;1;30,3;77,5;2024-03-28T00:52:54.361Z;2024-03-28T00:52:57Z;[{'id': 4902189495, 'qualifierId': 212, 'value': '27.1'}, {'id': 4902189489, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902189491, 'qualifierId': 140, 'value': '30.2'}, {'id': 4902189497, 'qualifierId': 213, 'value': '4.71'}, {'id': 4902189493, 'qualifierId': 141, 'value': '37.7'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;bv499ycldstg0ayfhztnzahhw;Pass;;;;;;;;;;37,7;;27,1;30,2;4,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;30,2;37,7;;;;;;;;0;57;16;New York City II;3436;DC;1,0
2663803555;610;1;2;57;19;cwnjxlibb02fuh0vwgvac6h45;1;30,2;37,6;2024-03-28T00:52:57.048Z;2024-03-28T00:53:02Z;[{'id': 4902189617, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902189619, 'qualifierId': 140, 'value': '44.5'}, {'id': 4902189625, 'qualifierId': 213, 'value': '5.30'}, {'id': 4902189621, 'qualifierId': 141, 'value': '4.7'}, {'id': 4902189623, 'qualifierId': 212, 'value': '26.9'}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;bv499ycldstg0ayfhztnzahhw;Pass;;;;;;;;;;4,7;;26,9;44,5;5,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;44,5;4,7;;;;;;;;0;57;19;New York City II;3439;DL;1,0
2663803559;611;1;2;57;25;cwnjxlibb02fuh0vwgvac6h45;1;54,3;37,7;2024-03-28T00:53:02.841Z;2024-03-28T00:53:05Z;[{'id': 4902189645, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902189651, 'qualifierId': 212, 'value': '18.7'}, {'id': 4902189653, 'qualifierId': 213, 'value': '2.50'}, {'id': 4902189647, 'qualifierId': 140, 'value': '40.0'}, {'id': 4902189649, 'qualifierId': 141, 'value': '54.2'}];adfocor2tbcmxo03ednm8vywa;J. Ibarra;;bv499ycldstg0ayfhztnzahhw;Pass;;;;;;;;;;54,2;;18,7;40,0;2,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;40,0;54,2;;;;;;;;0;57;25;New York City II;3445;FWR;1,0
2663803563;612;1;2;57;27;cwnjxlibb02fuh0vwgvac6h45;1;40,0;54,2;2024-03-28T00:53:04.968Z;2024-03-28T00:53:06Z;[{'id': 4902189679, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902189681, 'qualifierId': 140, 'value': '39.6'}, {'id': 4902189685, 'qualifierId': 212, 'value': '8.6'}, {'id': 4902189683, 'qualifierId': 141, 'value': '66.9'}, {'id': 4902189687, 'qualifierId': 213, 'value': '1.62'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;bv499ycldstg0ayfhztnzahhw;Pass;;;;;;;;;;66,9;;8,6;39,6;1,62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;39,6;66,9;;;;;;;;0;57;27;New York City II;3447;MC;1,0
2663803571;613;1;2;57;28;cwnjxlibb02fuh0vwgvac6h45;1;39,6;66,9;2024-03-28T00:53:05.849Z;2024-03-28T00:53:07Z;[{'id': 4902189739, 'qualifierId': 213, 'value': '3.94'}, {'id': 4902189723, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902189731, 'qualifierId': 141, 'value': '54.0'}, {'id': 4902189727, 'qualifierId': 140, 'value': '31.4'}, {'id': 4902189735, 'qualifierId': 212, 'value': '12.3'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;bv499ycldstg0ayfhztnzahhw;Pass;;;;;;;;;;54,0;;12,3;31,4;3,94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;31,4;54,0;;;;;;;;0;57;28;New York City II;3448;DC;1,0
2663803581;614;1;2;57;29;cwnjxlibb02fuh0vwgvac6h45;1;31,4;54,0;2024-03-28T00:53:07.256Z;2024-03-28T00:53:09Z;[{'id': 4902189775, 'qualifierId': 141, 'value': '37.4'}, {'id': 4902189771, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902189773, 'qualifierId': 140, 'value': '31.7'}, {'id': 4902189779, 'qualifierId': 213, 'value': '4.74'}, {'id': 4902189777, 'qualifierId': 212, 'value': '11.3'}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;bv499ycldstg0ayfhztnzahhw;Pass;;;;;;;;;;37,4;;11,3;31,7;4,74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;31,7;37,4;;;;;;;;0;57;29;New York City II;3449;DC;1,0
2663803585;615;1;2;57;31;cwnjxlibb02fuh0vwgvac6h45;1;31,6;37,4;2024-03-28T00:53:08.905Z;2024-03-28T00:53:10Z;[{'id': 4902189797, 'qualifierId': 140, 'value': '32.3'}, {'id': 4902189795, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902189803, 'qualifierId': 213, 'value': '1.51'}, {'id': 4902189801, 'qualifierId': 212, 'value': '12.1'}, {'id': 4902189799, 'qualifierId': 141, 'value': '55.2'}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;bv499ycldstg0ayfhztnzahhw;Pass;;;;;;;;;;55,2;;12,1;32,3;1,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;32,3;55,2;;;;;;;;0;57;31;New York City II;3451;DL;1,0
2663803593;616;1;2;57;32;cwnjxlibb02fuh0vwgvac6h45;1;32,3;55,1;2024-03-28T00:53:10.480Z;2024-03-28T00:53:12Z;[{'id': 4902189841, 'qualifierId': 213, 'value': '4.62'}, {'id': 4902189835, 'qualifierId': 140, 'value': '31.5'}, {'id': 4902189837, 'qualifierId': 141, 'value': '42.1'}, {'id': 4902189839, 'qualifierId': 212, 'value': '8.9'}, {'id': 4902189833, 'qualifierId': 56, 'value': 'Back'}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;bv499ycldstg0ayfhztnzahhw;Pass;;;;;;;;;;42,1;;8,9;31,5;4,62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;31,5;42,1;;;;;;;;0;57;32;New York City II;3452;DC;1,0
2663803597;617;1;2;57;34;cwnjxlibb02fuh0vwgvac6h45;1;31,5;41,3;2024-03-28T00:53:11.960Z;2024-03-28T00:53:14Z;[{'id': 4902189865, 'qualifierId': 213, 'value': '1.51'}, {'id': 4902189861, 'qualifierId': 141, 'value': '57.2'}, {'id': 4902189859, 'qualifierId': 140, 'value': '32.1'}, {'id': 4902189857, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902189863, 'qualifierId': 212, 'value': '10.8'}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;bv499ycldstg0ayfhztnzahhw;Pass;;;;;;;;;;57,2;;10,8;32,1;1,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;32,1;57,2;;;;;;;;0;57;34;New York City II;3454;DL;1,0
2663803607;618;1;2;57;36;cwnjxlibb02fuh0vwgvac6h45;1;32,1;55,8;2024-03-28T00:53:13.976Z;2024-03-28T00:53:17Z;[{'id': 4902189893, 'qualifierId': 141, 'value': '48.2'}, {'id': 4902189897, 'qualifierId': 213, 'value': '5.96'}, {'id': 4902189891, 'qualifierId': 140, 'value': '46.7'}, {'id': 4902189895, 'qualifierId': 212, 'value': '16.2'}, {'id': 4902189889, 'qualifierId': 56, 'value': 'Back'}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;bv499ycldstg0ayfhztnzahhw;Pass;;;;;;;;;;48,2;;16,2;46,7;5,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;46,7;48,2;;;;;;;;0;57;36;New York City II;3456;DC;1,0
2663803621;619;1;2;57;39;cwnjxlibb02fuh0vwgvac6h45;1;46,1;45,5;2024-03-28T00:53:17.129Z;2024-03-28T00:53:23Z;[{'id': 4902189965, 'qualifierId': 213, 'value': '5.56'}, {'id': 4902189961, 'qualifierId': 141, 'value': '5.2'}, {'id': 4902189955, 'qualifierId': 155}, {'id': 4902189963, 'qualifierId': 212, 'value': '41.5'}, {'id': 4902189967, 'qualifierId': 1}, {'id': 4902189957, 'qualifierId': 56, 'value': 'Right'}, {'id': 4902189959, 'qualifierId': 140, 'value': '75.8'}];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;;bv499ycldstg0ayfhztnzahhw;Pass;;;;;;;;;;5,2;;41,5;75,8;5,56;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;75,8;5,2;;;;;;;;0;57;39;New York City II;3459;FW;1,0
2663803629;620;1;2;57;45;cwnjxlibb02fuh0vwgvac6h45;1;86,5;11,7;2024-03-28T00:53:23.072Z;2024-03-28T00:53:27Z;[{'id': 4902190007, 'qualifierId': 212, 'value': '7.7'}, {'id': 4902190003, 'qualifierId': 140, 'value': '93.7'}, {'id': 4902190009, 'qualifierId': 213, 'value': '6.09'}, {'id': 4902190005, 'qualifierId': 141, 'value': '9.5'}, {'id': 4902190001, 'qualifierId': 56, 'value': 'Right'}];exunlng0cgo9bpqh4x6jpxyax;J. Williams;;bv499ycldstg0ayfhztnzahhw;Pass;;;;;;;;;;9,5;;7,7;93,7;6,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;93,7;9,5;;;;;;;;0;57;45;New York City II;3465;DR;1,0
2663803635;621;1;2;57;49;cwnjxlibb02fuh0vwgvac6h45;1;88,0;5,6;2024-03-28T00:53:26.968Z;2024-03-28T00:53:29Z;[{'id': 4902190043, 'qualifierId': 212, 'value': '6.3'}, {'id': 4902190039, 'qualifierId': 140, 'value': '89.8'}, {'id': 4902190037, 'qualifierId': 56, 'value': 'Right'}, {'id': 4902190045, 'qualifierId': 213, 'value': '1.26'}, {'id': 4902190041, 'qualifierId': 141, 'value': '14.4'}];adfocor2tbcmxo03ednm8vywa;J. Ibarra;;bv499ycldstg0ayfhztnzahhw;Pass;;;;;;;;;;14,4;;6,3;89,8;1,26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;89,8;14,4;;;;;;;;0;57;49;New York City II;3469;FWR;1,0
2663803643;622;1;2;57;50;cwnjxlibb02fuh0vwgvac6h45;1;89,8;14,4;2024-03-28T00:53:28.520Z;2024-03-28T00:53:32Z;[{'id': 4902190075, 'qualifierId': 141, 'value': '14.1'}, {'id': 4902190071, 'qualifierId': 56, 'value': 'Right'}, {'id': 4902190077, 'qualifierId': 212, 'value': '8.3'}, {'id': 4902190073, 'qualifierId': 140, 'value': '97.7'}, {'id': 4902190079, 'qualifierId': 213, 'value': '6.26'}];exunlng0cgo9bpqh4x6jpxyax;J. Williams;;bv499ycldstg0ayfhztnzahhw;Pass;;;;;;;;;;14,1;;8,3;97,7;6,26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;97,7;14,1;;;;;;;;0;57;50;New York City II;3470;DR;1,0
2663803647;623;1;2;57;54;cwnjxlibb02fuh0vwgvac6h45;1;96,6;15,8;2024-03-28T00:53:31.952Z;2024-03-28T00:53:34Z;[{'id': 4902190091, 'qualifierId': 212, 'value': '9.0'}, {'id': 4902190085, 'qualifierId': 56, 'value': 'Right'}, {'id': 4902190089, 'qualifierId': 141, 'value': '14.1'}, {'id': 4902190093, 'qualifierId': 213, 'value': '3.27'}, {'id': 4902190087, 'qualifierId': 140, 'value': '88.1'}];5m8hxfvza21t4wfe6v0a18etw;L. García;;bv499ycldstg0ayfhztnzahhw;Pass;;;;;;;;;;14,1;;9,0;88,1;3,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;88,1;14,1;;;;;;;;0;57;54;New York City II;3474;MC;1,0
2663803653;624;1;2;57;56;cwnjxlibb02fuh0vwgvac6h45;1;88,1;13,2;2024-03-28T00:53:33.992Z;2024-03-28T00:53:35Z;[{'id': 4902190139, 'qualifierId': 213, 'value': '4.44'}, {'id': 4902190133, 'qualifierId': 140, 'value': '86.0'}, {'id': 4902190137, 'qualifierId': 212, 'value': '8.3'}, {'id': 4902190131, 'qualifierId': 56, 'value': 'Right'}, {'id': 4902190135, 'qualifierId': 141, 'value': '1.4'}];exunlng0cgo9bpqh4x6jpxyax;J. Williams;;bv499ycldstg0ayfhztnzahhw;Pass;;;;;;;;;;1,4;;8,3;86,0;4,44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;86,0;1,4;;;;;;;;0;57;56;New York City II;3476;DR;1,0
2663803661;625;1;2;57;58;cwnjxlibb02fuh0vwgvac6h45;1;86,0;1,4;2024-03-28T00:53:35.569Z;2024-03-28T00:53:40Z;[{'id': 4902190191, 'qualifierId': 140, 'value': '75.4'}, {'id': 4902190197, 'qualifierId': 213, 'value': '2.93'}, {'id': 4902190195, 'qualifierId': 212, 'value': '11.4'}, {'id': 4902190189, 'qualifierId': 56, 'value': 'Right'}, {'id': 4902190193, 'qualifierId': 141, 'value': '4.9'}];5m8hxfvza21t4wfe6v0a18etw;L. García;;bv499ycldstg0ayfhztnzahhw;Pass;;;;;;;;;;4,9;;11,4;75,4;2,93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;75,4;4,9;;;;;;;;0;57;58;New York City II;3478;MC;1,0
