id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_TeamKit;value_JerseyNumber;value_Involved;value_PlayerPosition;value_TeamPlayerFormation;value_Captain;value_Resume;value_DirectionOfPlay;value_KickOff;value_Zone;value_Angle;value_PassEndX;value_PassEndY;value_Length;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_Offensive;value_TouchTypePass;value_Defensive;value_DeletedEventType;value_IntendedTackleTarget;value_Assist;value_LowCentre;value_IndividualPlay;value_GoalmouthY;value_BlockedX;value_RegularPlay;value_RightFooted;value_GkY;value_RelatedEventId;value_BlockedY;value_OutOfBoxCentre;value_Assisted;value_GkX;value_GoalmouthZ;value_Blocked;value_DefBlock;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_BlockedPass;value_Chipped;value_TakeOnSpace;value_Straight;value_LeftFooted;value_DrivenCross;value_Cross;value_IntentionalAssist;value_HighLeft;value_BoxLeft;value_TakeOnOvertake;value_Head;value_SwitchOfPlay;value_TouchTypeClearance;value_ThroughBall;value_BoxDeepRight;value_LowRight;value_BigChance;value_FirstTouch;value_ParriedSafe;value_Stooping;value_Feet;value_LowGkIntervention;value_Left;value_Right;value_InSwinger;value_CornerTaken;value_HeadPass;value_HighGkIntervention;value_Defensive1V1;value_Foul;value_AttemptedTackle;value_Direct;value_FreeKickTaken;value_NotVisible;value_OutSwinger;value_MediumGkIntervention;value_HighClaim;value_OverArm;value_KeeperThrow;value_TouchTypeControl;value_Shove/Push;value_Volley;value_HighRight;value_BoxCentre;value_SetPiece;value_NextEventGoalKick;value_Low;value_GoalKick;value_SwerveLeft;value_BoxDeepLeft;value_BoxRight;value_High;value_FreeKick;value_NotAssisted;value_LowLeft;value_ByWall;value_FlickOn;value_PlayersCaughtOffside;value_Indirect;value_BlockedCross;value_GoalShotGameClock;value_HitWoodwork;value_GkXTimeOfGoal;value_HitRightPost;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_DrinksBreak;value_RefereeDelay;value_OverhitCross;value_Overrun;value_ShirtPull/Holding;value_YellowCard;value_TacticalFoul;value_PullBack;value_FromCorner;value_Hands;value_Standing;value_Collected;value_Minutes;value_EndType;value_LeadingToAttempt;value_RelatedError1Id;value_Penalty;value_PenaltyTakerId;value_DeniedGoalScoringOpp;value_Scored;value_Diving;value_FantasyAssistType;value_CausingPlayer;value_FantasyAssistTeam;value_FantasyAssistedBy;value_FantasyAssistId;value_Second(2Nd)OppositeRelatedEventId;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_Tap;value_CloseRight;value_AerialFoul;value_1On1;value_RecklessOffence;value_SoloRun;value_MisHit;value_LastLine;value_GkKickFromHands;value_CloseLeft;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2698818341;493;1;2;48;49;cbip96wzs3jc2xadoluhhxotl;1;42,6;65,6;2024-07-01T03:10:55.059Z;2024-07-01T03:10:57Z;[{'id': 5092568091, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092568097, 'qualifierId': 212, 'value': '16.8'}, {'id': 5092568095, 'qualifierId': 141, 'value': '87.9'}, {'id': 5092568099, 'qualifierId': 213, 'value': '2.02'}, {'id': 5092568093, 'qualifierId': 140, 'value': '35.7'}];6d45ccicyo6dregi9cm4ad4kq;I. Paul;;;drj4dgk7iw8p4j2v35p90qyok;Pass;;;;;;;;;;;;2,02;35,7;87,9;16,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;35,7;87,9;;;;;;;;0;48;49;North Texas;2929;FW;1,0
2698818343;494;1;2;48;51;cbip96wzs3jc2xadoluhhxotl;1;35,5;88,2;2024-07-01T03:10:56.931Z;2024-07-01T03:10:59Z;[{'id': 5092568109, 'qualifierId': 140, 'value': '18.2'}, {'id': 5092568113, 'qualifierId': 212, 'value': '18.6'}, {'id': 5092568107, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092568115, 'qualifierId': 213, 'value': '3.35'}, {'id': 5092568111, 'qualifierId': 141, 'value': '82.5'}];asy97zdxk0352toy38huzk222;T. Silva;;;drj4dgk7iw8p4j2v35p90qyok;Pass;;;;;;;;;;;;3,35;18,2;82,5;18,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;18,2;82,5;;;;;;;;0;48;51;North Texas;2931;DC;1,0
2698818345;495;1;2;48;54;cbip96wzs3jc2xadoluhhxotl;1;18,2;82,5;2024-07-01T03:10:59.571Z;2024-07-01T03:11:02Z;[{'id': 5092568123, 'qualifierId': 141, 'value': '60.3'}, {'id': 5092568127, 'qualifierId': 213, 'value': '4.10'}, {'id': 5092568125, 'qualifierId': 212, 'value': '18.4'}, {'id': 5092568121, 'qualifierId': 140, 'value': '8.1'}, {'id': 5092568119, 'qualifierId': 56, 'value': 'Back'}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;;drj4dgk7iw8p4j2v35p90qyok;Pass;;;;;;;;;;;;4,1;8,1;60,3;18,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;8,1;60,3;;;;;;;;0;48;54;North Texas;2934;DC;1,0
2698818347;496;1;2;48;57;cbip96wzs3jc2xadoluhhxotl;1;7,8;59,9;2024-07-01T03:11:02.645Z;2024-07-01T03:11:09Z;[{'id': 5092568133, 'qualifierId': 155}, {'id': 5092568141, 'qualifierId': 212, 'value': '40.5'}, {'id': 5092568137, 'qualifierId': 140, 'value': '28.4'}, {'id': 5092568135, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092568139, 'qualifierId': 141, 'value': '9.5'}, {'id': 5092568143, 'qualifierId': 213, 'value': '5.28'}, {'id': 5092568145, 'qualifierId': 1}];2ig362xub2syd45v3usgymbkk;F. Delgado;;;drj4dgk7iw8p4j2v35p90qyok;Pass;;;;;;;;;;;;5,28;28,4;9,5;40,5;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;28,4;9,5;;;;;;;;0;48;57;North Texas;2937;GK;1,0
2698818349;497;1;2;49;3;cbip96wzs3jc2xadoluhhxotl;1;39,6;20,0;2024-07-01T03:11:08.916Z;2024-07-01T03:11:12Z;[{'id': 5092568151, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092568153, 'qualifierId': 140, 'value': '48.1'}, {'id': 5092568159, 'qualifierId': 213, 'value': '0.94'}, {'id': 5092568157, 'qualifierId': 212, 'value': '15.1'}, {'id': 5092568155, 'qualifierId': 141, 'value': '38.0'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;drj4dgk7iw8p4j2v35p90qyok;Pass;;;;;;;;;;;;0,94;48,1;38,0;15,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;48,1;38,0;;;;;;;;0;49;3;North Texas;2943;DR;1,0
2698818351;498;1;2;49;6;cbip96wzs3jc2xadoluhhxotl;1;52,8;42,4;2024-07-01T03:11:12.020Z;2024-07-01T03:11:14Z;[{'id': 5092568165, 'qualifierId': 140, 'value': '50.4'}, {'id': 5092568167, 'qualifierId': 141, 'value': '60.2'}, {'id': 5092568169, 'qualifierId': 212, 'value': '12.4'}, {'id': 5092568163, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092568171, 'qualifierId': 213, 'value': '1.78'}];7ditqci7td8u4wj4dmirr3qzu;B. Redžić;;;drj4dgk7iw8p4j2v35p90qyok;Pass;;;;;;;;;;;;1,78;50,4;60,2;12,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;50,4;60,2;;;;;;;;0;49;6;North Texas;2946;FW;1,0
2698818353;499;1;2;49;8;cbip96wzs3jc2xadoluhhxotl;1;52,2;64,7;2024-07-01T03:11:14.292Z;2024-07-01T03:11:19Z;[{'id': 5092568181, 'qualifierId': 212, 'value': '25.2'}, {'id': 5092568183, 'qualifierId': 213, 'value': '0.75'}, {'id': 5092568175, 'qualifierId': 56, 'value': 'Left'}, {'id': 5092568177, 'qualifierId': 140, 'value': '69.8'}, {'id': 5092568179, 'qualifierId': 141, 'value': '90.0'}];17x0wwjg47boyx7jua6vqf0gk;M. Bell;;;drj4dgk7iw8p4j2v35p90qyok;Pass;;;;;;;;;;;;0,75;69,8;90,0;25,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;69,8;90,0;;;;;;;;0;49;8;North Texas;2948;ML;1,0
2698818355;500;1;2;49;13;cbip96wzs3jc2xadoluhhxotl;1;76,5;85,5;2024-07-01T03:11:19.076Z;2024-07-01T03:11:23Z;[{'id': 5092568193, 'qualifierId': 141, 'value': '66.0'}, {'id': 5092568189, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092568191, 'qualifierId': 140, 'value': '72.6'}, {'id': 5092568195, 'qualifierId': 212, 'value': '13.9'}, {'id': 5092568197, 'qualifierId': 213, 'value': '4.41'}];asy97zdxk0352toy38huzk222;T. Silva;;;drj4dgk7iw8p4j2v35p90qyok;Pass;;;;;;;;;;;;4,41;72,6;66,0;13,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;72,6;66,0;;;;;;;;0;49;13;North Texas;2953;DC;1,0
2698818357;501;61;2;49;18;cbip96wzs3jc2xadoluhhxotl;0;74,9;71,6;2024-07-01T03:11:23.628Z;2024-07-04T12:50:05Z;[{'id': 5092568201, 'qualifierId': 56, 'value': 'Center'}];7ditqci7td8u4wj4dmirr3qzu;B. Redžić;;;drj4dgk7iw8p4j2v35p90qyok;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;;0;49;18;North Texas;2958;FW;1,0
2698818359;408;1;2;49;19;99l7fsj6ykgbyqcb9zqqu9dgq;1;24,4;19,7;2024-07-01T03:11:24.796Z;2024-07-01T03:11:26Z;[{'id': 5092568205, 'qualifierId': 140, 'value': '15.1'}, {'id': 5092568207, 'qualifierId': 141, 'value': '25.0'}, {'id': 5092568209, 'qualifierId': 212, 'value': '10.4'}, {'id': 5092568203, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092568211, 'qualifierId': 213, 'value': '2.79'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;drj4dgk7iw8p4j2v35p90qyok;Pass;;;;;;;;;;;;2,79;15,1;25,0;10,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;15,1;25,0;;;;;;;;0;49;19;Real Monarchs;2959;DC;1,0
2698818361;409;49;2;49;20;99l7fsj6ykgbyqcb9zqqu9dgq;1;15,1;25,0;2024-07-01T03:11:25.916Z;2024-07-01T03:11:26Z;[];auomns9j08ffqknhs9007ju38;M. Molina;;;drj4dgk7iw8p4j2v35p90qyok;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;49;20;Real Monarchs;2960;DMR;1,0
2698818363;410;1;2;49;21;99l7fsj6ykgbyqcb9zqqu9dgq;1;15,1;25,0;2024-07-01T03:11:26.352Z;2024-07-04T12:50:11Z;[{'id': 5092568223, 'qualifierId': 213, 'value': '0.02'}, {'id': 5092568221, 'qualifierId': 212, 'value': '12.6'}, {'id': 5092568217, 'qualifierId': 140, 'value': '27.1'}, {'id': 5092568215, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092568219, 'qualifierId': 141, 'value': '25.3'}];auomns9j08ffqknhs9007ju38;M. Molina;;;drj4dgk7iw8p4j2v35p90qyok;Pass;;;;;;;;;;;;0,02;27,1;25,3;12,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;27,1;25,3;;;;;;;;0;49;21;Real Monarchs;2961;DMR;1,0
2698818365;411;1;2;49;22;99l7fsj6ykgbyqcb9zqqu9dgq;1;27,1;25,3;2024-07-01T03:11:28.132Z;2024-07-04T12:50:16Z;[{'id': 5092568231, 'qualifierId': 141, 'value': '5.6'}, {'id': 5092568227, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092568229, 'qualifierId': 140, 'value': '21.7'}, {'id': 5092568233, 'qualifierId': 212, 'value': '14.5'}, {'id': 5092568235, 'qualifierId': 213, 'value': '4.31'}];32c9e26wcnr5kmab8ep4zph5g;D. García;;;drj4dgk7iw8p4j2v35p90qyok;Pass;;;;;;;;;;;;4,31;21,7;5,6;14,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;21,7;5,6;;;;;;;;0;49;22;Real Monarchs;2962;DMC;1,0
2698818367;412;1;2;49;23;99l7fsj6ykgbyqcb9zqqu9dgq;1;21,7;5,6;2024-07-01T03:11:28.540Z;2024-07-01T03:11:29Z;[{'id': 5092568243, 'qualifierId': 140, 'value': '12.0'}, {'id': 5092568249, 'qualifierId': 213, 'value': '2.47'}, {'id': 5092568245, 'qualifierId': 141, 'value': '17.4'}, {'id': 5092568247, 'qualifierId': 212, 'value': '13.0'}, {'id': 5092568241, 'qualifierId': 56, 'value': 'Back'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;drj4dgk7iw8p4j2v35p90qyok;Pass;;;;;;;;;;;;2,47;12,0;17,4;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;12,0;17,4;;;;;;;;0;49;23;Real Monarchs;2963;DC;1,0
2698818377;413;1;2;49;24;99l7fsj6ykgbyqcb9zqqu9dgq;1;12,0;17,4;2024-07-01T03:11:29.644Z;2024-07-01T03:11:36Z;[{'id': 5092568295, 'qualifierId': 213, 'value': '6.00'}, {'id': 5092568289, 'qualifierId': 140, 'value': '39.0'}, {'id': 5092568293, 'qualifierId': 212, 'value': '29.5'}, {'id': 5092568287, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092568285, 'qualifierId': 155}, {'id': 5092568291, 'qualifierId': 141, 'value': '5.3'}];auomns9j08ffqknhs9007ju38;M. Molina;;;drj4dgk7iw8p4j2v35p90qyok;Pass;;;;;;;;;;;;6,0;39,0;5,3;29,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;39,0;5,3;;;;;;;;0;49;24;Real Monarchs;2964;DMR;1,0
2698818379;414;1;2;49;31;99l7fsj6ykgbyqcb9zqqu9dgq;1;30,3;11,9;2024-07-01T03:11:36.572Z;2024-07-01T03:11:42Z;[{'id': 5092568333, 'qualifierId': 212, 'value': '9.9'}, {'id': 5092568335, 'qualifierId': 213, 'value': '1.23'}, {'id': 5092568331, 'qualifierId': 141, 'value': '25.6'}, {'id': 5092568327, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092568329, 'qualifierId': 140, 'value': '33.4'}];rtca480n5ehey5ffvt8nudck;H. Endeley;;;drj4dgk7iw8p4j2v35p90qyok;Pass;;;;;;;;;;;;1,23;33,4;25,6;9,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;33,4;25,6;;;;;;;;0;49;31;Real Monarchs;2971;AMC;1,0
2698818381;415;1;2;49;36;99l7fsj6ykgbyqcb9zqqu9dgq;1;55,7;33,0;2024-07-01T03:11:42.300Z;2024-07-01T03:11:45Z;[{'id': 5092568341, 'qualifierId': 140, 'value': '66.1'}, {'id': 5092568343, 'qualifierId': 141, 'value': '19.7'}, {'id': 5092568345, 'qualifierId': 212, 'value': '14.2'}, {'id': 5092568347, 'qualifierId': 213, 'value': '5.59'}, {'id': 5092568339, 'qualifierId': 56, 'value': 'Right'}];f3bqitwkt3mitemcjd61hi044;N. Mendonça;;;drj4dgk7iw8p4j2v35p90qyok;Pass;;;;;;;;;;;;5,59;66,1;19,7;14,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;66,1;19,7;;;;;;;;0;49;36;Real Monarchs;2976;DMC;1,0
2698818383;416;3;2;49;40;99l7fsj6ykgbyqcb9zqqu9dgq;0;69,9;17,8;2024-07-01T03:11:45.565Z;2024-07-04T12:50:48Z;[{'id': 5092568353, 'qualifierId': 286}, {'id': 5094473897, 'qualifierId': 465}, {'id': 5092568365, 'qualifierId': 233, 'value': '502'}, {'id': 5092568351, 'qualifierId': 56, 'value': 'Right'}];32c9e26wcnr5kmab8ep4zph5g;D. García;;;drj4dgk7iw8p4j2v35p90qyok;Take On;;;;;;;;;;;;;;;;;;502,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;49;40;Real Monarchs;2980;DMC;1,0
2698818387;502;7;2;49;40;cbip96wzs3jc2xadoluhhxotl;0;30,1;82,2;2024-07-01T03:11:45.566Z;2024-07-04T12:50:51Z;[{'id': 5094473899, 'qualifierId': 385}, {'id': 5092568359, 'qualifierId': 285}, {'id': 5092568361, 'qualifierId': 233, 'value': '416'}, {'id': 5092568357, 'qualifierId': 56, 'value': 'Back'}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;;drj4dgk7iw8p4j2v35p90qyok;Tackle;;;;;;;;;;;;;;;;;;416,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;;0;49;40;North Texas;2980;DC;1,0
2698818385;417;61;2;49;41;99l7fsj6ykgbyqcb9zqqu9dgq;1;68,7;19,5;2024-07-01T03:11:46.973Z;2024-07-01T03:11:47Z;[{'id': 5092568355, 'qualifierId': 56, 'value': 'Right'}];32c9e26wcnr5kmab8ep4zph5g;D. García;;;drj4dgk7iw8p4j2v35p90qyok;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;49;41;Real Monarchs;2981;DMC;1,0
2698818389;418;1;2;49;45;99l7fsj6ykgbyqcb9zqqu9dgq;1;66,4;13,2;2024-07-01T03:11:50.509Z;2024-07-01T03:11:52Z;[{'id': 5092568373, 'qualifierId': 141, 'value': '4.0'}, {'id': 5092568371, 'qualifierId': 140, 'value': '60.7'}, {'id': 5092568369, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092568377, 'qualifierId': 213, 'value': '3.95'}, {'id': 5092568375, 'qualifierId': 212, 'value': '8.7'}];f3bqitwkt3mitemcjd61hi044;N. Mendonça;;;drj4dgk7iw8p4j2v35p90qyok;Pass;;;;;;;;;;;;3,95;60,7;4,0;8,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;60,7;4,0;;;;;;;;0;49;45;Real Monarchs;2985;DMC;1,0
2698818391;419;1;2;49;46;99l7fsj6ykgbyqcb9zqqu9dgq;1;60,7;4,0;2024-07-01T03:11:51.869Z;2024-07-01T03:11:53Z;[{'id': 5092568383, 'qualifierId': 140, 'value': '62.5'}, {'id': 5092568381, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092568389, 'qualifierId': 213, 'value': '1.35'}, {'id': 5092568387, 'qualifierId': 212, 'value': '8.5'}, {'id': 5092568385, 'qualifierId': 141, 'value': '16.2'}];auomns9j08ffqknhs9007ju38;M. Molina;;;drj4dgk7iw8p4j2v35p90qyok;Pass;;;;;;;;;;;;1,35;62,5;16,2;8,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;62,5;16,2;;;;;;;;0;49;46;Real Monarchs;2986;DMR;1,0
2698818393;420;1;2;49;48;99l7fsj6ykgbyqcb9zqqu9dgq;1;62,5;16,2;2024-07-01T03:11:53.436Z;2024-07-01T03:11:54Z;[{'id': 5092568401, 'qualifierId': 213, 'value': '3.48'}, {'id': 5092568399, 'qualifierId': 212, 'value': '12.7'}, {'id': 5092568397, 'qualifierId': 141, 'value': '10.0'}, {'id': 5092568395, 'qualifierId': 140, 'value': '51.1'}, {'id': 5092568393, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092568405, 'qualifierId': 156}];rtca480n5ehey5ffvt8nudck;H. Endeley;;;drj4dgk7iw8p4j2v35p90qyok;Pass;;;;;;;;;;;;3,48;51,1;10,0;12,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;51,1;10,0;;;;;;;;0;49;48;Real Monarchs;2988;AMC;1,0
2698818395;421;1;2;49;49;99l7fsj6ykgbyqcb9zqqu9dgq;1;52,8;10,4;2024-07-01T03:11:54.940Z;2024-07-01T03:11:58Z;[{'id': 5092568415, 'qualifierId': 213, 'value': '0.17'}, {'id': 5092568413, 'qualifierId': 212, 'value': '12.2'}, {'id': 5092568409, 'qualifierId': 140, 'value': '64.2'}, {'id': 5092568407, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092568411, 'qualifierId': 141, 'value': '13.5'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;drj4dgk7iw8p4j2v35p90qyok;Pass;;;;;;;;;;;;0,17;64,2;13,5;12,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;64,2;13,5;;;;;;;;0;49;49;Real Monarchs;2989;DC;1,0
