id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_Resume;value_TeamPlayerFormation;value_JerseyNumber;value_TeamKit;value_PlayerPosition;value_Captain;value_TeamFormation;value_DirectionOfPlay;value_KickOff;value_Angle;value_Length;value_PassEndX;value_Zone;value_PassEndY;value_AttemptedTackle;value_Foul;value_Direct;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_FreeKickTaken;value_Chipped;value_Launch;value_LongBall;value_TouchTypePass;value_NextEventThrowIn;value_ThrowIn;value_TakeOnOvertake;value_TouchTypeClearance;value_OutOfPlay;value_SwitchOfPlay;value_Cross;value_Assist;value_DrivenCross;value_IntentionalAssist;value_Straight;value_RightFooted;value_FirstTouch;value_GoalmouthZ;value_SmallBoxCentre;value_LowRight;value_BlockedY;value_BlockedX;value_Assisted;value_RegularPlay;value_RelatedEventId;value_GoalmouthY;value_BigChance;value_Deflection;value_ParriedDanger;value_Feet;value_LowGkIntervention;value_Diving;value_BlockedPass;value_HeadPass;value_NextEventGoalKick;value_GoalKick;value_High;value_NotVisible;value_IntendedTackleTarget;value_LayOff;value_DeletedEventType;value_Defensive1V1;value_TakeOnSpace;value_LeftFooted;value_Left;value_CornerTaken;value_GkY;value_IndividualPlay;value_OutOfBoxCentre;value_FromCorner;value_CloseLeft;value_GkX;value_Low;value_LastLine;value_TouchTypeControl;value_LowLeft;value_Hands;value_ParriedSafe;value_KeeperThrow;value_Right;value_OverhitCross;value_InSwinger;value_FloatedCross;value_Head;value_FlickOn;value_PlayersCaughtOffside;value_Indirect;value_OutSwinger;value_BlockedCross;value_HighGkIntervention;value_Blocked;value_DefBlock;value_GkXTimeOfGoal;value_HighLeft;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_BoxCentre;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_SixYardBlocked;value_Volley;value_Standing;value_HighCentre;value_MisHit;value_BoxRight;value_DrinksBreak;value_RefereeDelay;value_Shove/Push;value_TacticalFoul;value_YellowCard;value_Injury;value_InjuredPlayerId;value_BoxLeft;value_OwnShotBlocked;value_NotPastGoalLine;value_CloseRight;value_SmallBoxRight;value_Minutes;value_AerialFoul;value_EndType;value_Overrun;value_LowCentre;value_TimeWasting;value_NotAssisted;value_CloseHigh;value_RecklessOffence;value_ThroughBall;value_1On1;value_Stooping;value_Collected;value_ShirtPull/Holding;value_MediumGkIntervention;value_LeadingToGoal;value_RelatedError1Id;value_HighRight;value_FantasyAssistType;value_OwnGoal;value_FantasyAssistTeam;value_FantasyAssistId;value_FantasyAssistedBy;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2695847811;408;1;1;32;13;cbip96wzs3jc2xadoluhhxotl;1;82,9;93,0;2024-06-12T23:35:17.343Z;2024-06-16T08:32:23Z;[{'id': 5079161105, 'qualifierId': 224}, {'id': 5076176581, 'qualifierId': 212, 'value': '51.0'}, {'id': 5076176585, 'qualifierId': 1}, {'id': 5076176575, 'qualifierId': 56, 'value': 'Right'}, {'id': 5076176571, 'qualifierId': 2}, {'id': 5076176579, 'qualifierId': 141, 'value': '20.9'}, {'id': 5079161107, 'qualifierId': 72}, {'id': 5079161167, 'qualifierId': 345}, {'id': 5076176577, 'qualifierId': 140, 'value': '96.2'}, {'id': 5076176583, 'qualifierId': 213, 'value': '4.99'}, {'id': 5076176573, 'qualifierId': 155}];asy97zdxk0352toy38huzk222;T. Silva;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;4,99;51,0;96,2;;20,9;;;;;;;;1,0;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;96,2;20,9;;;;;;;0;0;32;13;Sporting KC II;1933;DC;1,0
2695847823;409;1;1;32;18;cbip96wzs3jc2xadoluhhxotl;1;96,7;20,7;2024-06-12T23:35:21.887Z;2024-06-16T08:32:32Z;[{'id': 5076176617, 'qualifierId': 56, 'value': 'Center'}, {'id': 5076176749, 'qualifierId': 154}, {'id': 5076176623, 'qualifierId': 212, 'value': '14.5'}, {'id': 5076176621, 'qualifierId': 141, 'value': '31.7'}, {'id': 5076176619, 'qualifierId': 140, 'value': '84.9'}, {'id': 5076176747, 'qualifierId': 210, 'value': '13'}, {'id': 5076176625, 'qualifierId': 213, 'value': '2.60'}];dzo2odov052991qseshgfruju;D. Iskenderian;1,0;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;2,6;14,5;84,9;;31,7;;;;;;;;;;;;;;;;;;;13,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;84,9;31,7;;;;;;;0;0;32;18;Sporting KC II;1938;ML;1,0
2695847827;410;13;1;32;19;cbip96wzs3jc2xadoluhhxotl;1;84,4;29,9;2024-06-12T23:35:23.247Z;2024-06-16T08:33:07Z;[{'id': 5076176771, 'qualifierId': 230, 'value': '99.3'}, {'id': 5079161711, 'qualifierId': 391}, {'id': 5076176755, 'qualifierId': 29}, {'id': 5076176765, 'qualifierId': 103, 'value': '97.2'}, {'id': 5076176759, 'qualifierId': 55, 'value': '409'}, {'id': 5076176645, 'qualifierId': 63}, {'id': 5076176769, 'qualifierId': 328}, {'id': 5076176757, 'qualifierId': 154}, {'id': 5076176643, 'qualifierId': 22}, {'id': 5076176753, 'qualifierId': 74}, {'id': 5076176773, 'qualifierId': 231, 'value': '48.6'}, {'id': 5076176671, 'qualifierId': 20}, {'id': 5076176763, 'qualifierId': 102, 'value': '51.8'}, {'id': 5076176647, 'qualifierId': 56, 'value': 'Center'}];3wkej06590b61lyqm7vt1kwes;G. Dillon;;;ddw7sdx4a8bna2avk5jn5ah3o;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;1,0;97,2;;;;;1,0;1,0;409,0;51,8;;;;;;;;;;;1,0;;;;;;;;;;48,6;;;;;99,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;51,8;97.2;409,0;dzo2odov052991qseshgfruju;0;0;32;19;Sporting KC II;1939;MC;1,0
2695847821;209;5;1;32;19;7fbej4xwoq4imaf5l39304m37;1;-1,2;46,6;2024-06-12T23:35:23.314Z;2024-06-12T23:35:25Z;[{'id': 5076176659, 'qualifierId': 233, 'value': '411'}, {'id': 5076176613, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076176615, 'qualifierId': 346}];2gawx03wls5vwtlocjir3u7vu;M. Alexandre;;;ddw7sdx4a8bna2avk5jn5ah3o;Out;;;;;;;;;;;;;;;;;;;;411,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;32;19;Real Monarchs;1939;AML;1,0
2695847829;411;5;1;32;19;cbip96wzs3jc2xadoluhhxotl;0;101,2;53,4;2024-06-12T23:35:23.314Z;2024-06-13T00:01:10Z;[{'id': 5076176663, 'qualifierId': 233, 'value': '209'}, {'id': 5076176655, 'qualifierId': 56, 'value': 'Center'}, {'id': 5076176657, 'qualifierId': 346}];3wkej06590b61lyqm7vt1kwes;G. Dillon;;;ddw7sdx4a8bna2avk5jn5ah3o;Out;;;;;;;;;;;;;;;;;;;;209,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;32;19;Sporting KC II;1939;MC;1,0
2695847885;210;27;1;32;34;7fbej4xwoq4imaf5l39304m37;1;0,0;0,0;2024-06-12T23:35:38.379Z;2024-06-12T23:35:44Z;[{'id': 5076177011, 'qualifierId': 233, 'value': '412'}, {'id': 5076177005, 'qualifierId': 246}, {'id': 5076177003, 'qualifierId': 201}];;;;;ddw7sdx4a8bna2avk5jn5ah3o;Start delay;;;;;;;;;;;;;;;;;;;;412,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;32;34;Real Monarchs;1954;;
2695847879;412;27;1;32;34;cbip96wzs3jc2xadoluhhxotl;1;0,0;0,0;2024-06-12T23:35:38.379Z;2024-06-12T23:35:45Z;[{'id': 5076176979, 'qualifierId': 246}, {'id': 5076177007, 'qualifierId': 233, 'value': '210'}, {'id': 5076176977, 'qualifierId': 201}];;;;;ddw7sdx4a8bna2avk5jn5ah3o;Start delay;;;;;;;;;;;;;;;;;;;;210,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;32;34;Sporting KC II;1954;;
2695848081;211;28;1;34;36;7fbej4xwoq4imaf5l39304m37;1;0,0;0,0;2024-06-12T23:37:40.401Z;2024-06-12T23:37:43Z;[{'id': 5076178059, 'qualifierId': 55, 'value': '210'}, {'id': 5076178103, 'qualifierId': 233, 'value': '413'}];;;;;ddw7sdx4a8bna2avk5jn5ah3o;End delay;;;;;;;;;;;;;;;;;;;;413,0;;;;;;;;;;;;;;;;;;;;;;;;;;;210,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;210,0;;0;0;34;36;Real Monarchs;2076;;
2695848091;413;28;1;34;36;cbip96wzs3jc2xadoluhhxotl;1;0,0;0,0;2024-06-12T23:37:40.401Z;2024-06-12T23:37:44Z;[{'id': 5076178095, 'qualifierId': 55, 'value': '412'}, {'id': 5076178099, 'qualifierId': 233, 'value': '211'}];;;;;ddw7sdx4a8bna2avk5jn5ah3o;End delay;;;;;;;;;;;;;;;;;;;;211,0;;;;;;;;;;;;;;;;;;;;;;;;;;;412,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;412,0;;0;0;34;36;Sporting KC II;2076;;
2695848111;212;1;1;34;42;7fbej4xwoq4imaf5l39304m37;1;5,0;49,1;2024-06-12T23:37:45.682Z;2024-06-12T23:37:48Z;[{'id': 5076178169, 'qualifierId': 213, 'value': '0.82'}, {'id': 5076178163, 'qualifierId': 140, 'value': '21.7'}, {'id': 5076178173, 'qualifierId': 237}, {'id': 5076178159, 'qualifierId': 124}, {'id': 5076178161, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076178167, 'qualifierId': 212, 'value': '25.7'}, {'id': 5076178165, 'qualifierId': 141, 'value': '76.8'}, {'id': 5076178175, 'qualifierId': 189}];78geqjj0pzo2gp7p8xg3q39w;J. Kortkamp;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;0,82;25,7;21,7;;76,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;21,7;76,8;;;;;;;0;0;34;42;Real Monarchs;2082;GK;1,0
2695848113;213;1;1;34;44;7fbej4xwoq4imaf5l39304m37;1;23,0;78,8;2024-06-12T23:37:48.354Z;2024-06-12T23:37:51Z;[{'id': 5076178195, 'qualifierId': 212, 'value': '20.4'}, {'id': 5076178197, 'qualifierId': 213, 'value': '5.95'}, {'id': 5076178191, 'qualifierId': 140, 'value': '41.4'}, {'id': 5076178193, 'qualifierId': 141, 'value': '69.0'}, {'id': 5076178189, 'qualifierId': 56, 'value': 'Back'}];tvbjgz0zeq5irumgofxrko44;L. Christiano;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;5,95;20,4;41,4;;69,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;41,4;69,0;;;;;;;0;0;34;44;Real Monarchs;2084;DC;1,0
2695848115;214;61;1;34;47;7fbej4xwoq4imaf5l39304m37;0;41,4;69,0;2024-06-12T23:37:51.041Z;2024-06-12T23:37:51Z;[{'id': 5076178201, 'qualifierId': 56, 'value': 'Back'}];avijawqszxv4ewdxydxeugbv8;J. Ortiz;;;ddw7sdx4a8bna2avk5jn5ah3o;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;34;47;Real Monarchs;2087;AMC;1,0
2695848123;215;5;1;34;47;7fbej4xwoq4imaf5l39304m37;0;36,4;101,4;2024-06-12T23:37:51.215Z;2024-06-13T00:01:10Z;[{'id': 5076178269, 'qualifierId': 233, 'value': '414'}, {'id': 5076178229, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076178231, 'qualifierId': 347}];avijawqszxv4ewdxydxeugbv8;J. Ortiz;;;ddw7sdx4a8bna2avk5jn5ah3o;Out;;;;;;;;;;;;;;;;;;;;414,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;34;47;Real Monarchs;2087;AMC;1,0
2695848119;414;5;1;34;47;cbip96wzs3jc2xadoluhhxotl;1;63,6;-1,4;2024-06-12T23:37:51.215Z;2024-06-12T23:37:52Z;[{'id': 5076178265, 'qualifierId': 233, 'value': '215'}, {'id': 5076178213, 'qualifierId': 56, 'value': 'Right'}, {'id': 5076178215, 'qualifierId': 347}];3wkej06590b61lyqm7vt1kwes;G. Dillon;;;ddw7sdx4a8bna2avk5jn5ah3o;Out;;;;;;;;;;;;;;;;;;;;215,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;34;47;Sporting KC II;2087;MC;1,0
2695848169;415;1;1;35;0;cbip96wzs3jc2xadoluhhxotl;1;63,3;0,0;2024-06-12T23:38:04.319Z;2024-06-12T23:38:06Z;[{'id': 5076178521, 'qualifierId': 107}, {'id': 5076178529, 'qualifierId': 212, 'value': '29.9'}, {'id': 5076178525, 'qualifierId': 140, 'value': '61.6'}, {'id': 5076178523, 'qualifierId': 56, 'value': 'Center'}, {'id': 5076178527, 'qualifierId': 141, 'value': '42.5'}, {'id': 5076178533, 'qualifierId': 1}, {'id': 5076178531, 'qualifierId': 213, 'value': '1.63'}];48vc423tkz4mx7oql1ahqneac;O. Alba;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;1,63;29,9;61,6;;42,5;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;61,6;42,5;;;;;;;0;0;35;0;Sporting KC II;2100;DR;1,0
2695848175;416;1;1;35;2;cbip96wzs3jc2xadoluhhxotl;1;61,6;42,5;2024-06-12T23:38:06.367Z;2024-06-12T23:38:07Z;[{'id': 5076178571, 'qualifierId': 213, 'value': '3.90'}, {'id': 5076178561, 'qualifierId': 155}, {'id': 5076178569, 'qualifierId': 212, 'value': '19.8'}, {'id': 5076178565, 'qualifierId': 140, 'value': '47.9'}, {'id': 5076178567, 'qualifierId': 141, 'value': '22.5'}, {'id': 5076178563, 'qualifierId': 56, 'value': 'Back'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;3,9;19,8;47,9;;22,5;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;47,9;22,5;;;;;;;0;0;35;2;Sporting KC II;2102;MC;1,0
2695848189;417;1;1;35;4;cbip96wzs3jc2xadoluhhxotl;1;47,9;22,5;2024-06-12T23:38:07.694Z;2024-06-16T08:33:56Z;[{'id': 5076178641, 'qualifierId': 140, 'value': '63.3'}, {'id': 5076178647, 'qualifierId': 213, 'value': '1.13'}, {'id': 5076178639, 'qualifierId': 56, 'value': 'Center'}, {'id': 5076178645, 'qualifierId': 212, 'value': '37.9'}, {'id': 5076178649, 'qualifierId': 1}, {'id': 5079162533, 'qualifierId': 155}, {'id': 5076178643, 'qualifierId': 141, 'value': '72.9'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;1,13;37,9;63,3;;72,9;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;63,3;72,9;;;;;;;0;0;35;4;Sporting KC II;2104;DL;1,0
2695848197;418;1;1;35;8;cbip96wzs3jc2xadoluhhxotl;1;60,2;60,2;2024-06-12T23:38:12.414Z;2024-06-12T23:38:16Z;[{'id': 5076178683, 'qualifierId': 56, 'value': 'Center'}, {'id': 5076178689, 'qualifierId': 212, 'value': '10.5'}, {'id': 5076178687, 'qualifierId': 141, 'value': '45.4'}, {'id': 5076178685, 'qualifierId': 140, 'value': '62.9'}, {'id': 5076178691, 'qualifierId': 213, 'value': '4.99'}];asy97zdxk0352toy38huzk222;T. Silva;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;4,99;10,5;62,9;;45,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;62,9;45,4;;;;;;;0;0;35;8;Sporting KC II;2108;DC;1,0
2695848201;419;1;1;35;12;cbip96wzs3jc2xadoluhhxotl;1;63,2;66,0;2024-06-12T23:38:16.542Z;2024-06-12T23:38:18Z;[{'id': 5076178711, 'qualifierId': 141, 'value': '85.9'}, {'id': 5076178715, 'qualifierId': 213, 'value': '2.19'}, {'id': 5076178707, 'qualifierId': 56, 'value': 'Left'}, {'id': 5076178709, 'qualifierId': 140, 'value': '54.0'}, {'id': 5076178713, 'qualifierId': 212, 'value': '16.6'}];7ditqci7td8u4wj4dmirr3qzu;B. Redžić;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;2,19;16,6;54,0;;85,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;54,0;85,9;;;;;;;0;0;35;12;Sporting KC II;2112;FW;1,0
2695848207;420;1;1;35;15;cbip96wzs3jc2xadoluhhxotl;1;55,0;84,8;2024-06-12T23:38:18.798Z;2024-06-12T23:38:21Z;[{'id': 5076178749, 'qualifierId': 212, 'value': '17.3'}, {'id': 5076178743, 'qualifierId': 56, 'value': 'Center'}, {'id': 5076178751, 'qualifierId': 213, 'value': '5.05'}, {'id': 5076178747, 'qualifierId': 141, 'value': '60.8'}, {'id': 5076178745, 'qualifierId': 140, 'value': '60.5'}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;5,05;17,3;60,5;;60,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;60,5;60,8;;;;;;;0;0;35;15;Sporting KC II;2115;DC;1,0
2695848211;421;1;1;35;18;cbip96wzs3jc2xadoluhhxotl;1;60,5;60,8;2024-06-12T23:38:21.806Z;2024-06-12T23:38:22Z;[{'id': 5076178773, 'qualifierId': 213, 'value': '0.56'}, {'id': 5076178771, 'qualifierId': 212, 'value': '13.7'}, {'id': 5076178769, 'qualifierId': 141, 'value': '71.5'}, {'id': 5076178765, 'qualifierId': 56, 'value': 'Center'}, {'id': 5076178767, 'qualifierId': 140, 'value': '71.6'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;0,56;13,7;71,6;;71,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;71,6;71,5;;;;;;;0;0;35;18;Sporting KC II;2118;MC;1,0
2695848213;422;1;1;35;18;cbip96wzs3jc2xadoluhhxotl;1;71,6;71,5;2024-06-12T23:38:22.478Z;2024-06-12T23:38:23Z;[{'id': 5076178779, 'qualifierId': 56, 'value': 'Center'}, {'id': 5076178783, 'qualifierId': 141, 'value': '56.7'}, {'id': 5076178787, 'qualifierId': 213, 'value': '4.42'}, {'id': 5076178785, 'qualifierId': 212, 'value': '10.5'}, {'id': 5076178781, 'qualifierId': 140, 'value': '68.7'}];asy97zdxk0352toy38huzk222;T. Silva;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;4,42;10,5;68,7;;56,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;68,7;56,7;;;;;;;0;0;35;18;Sporting KC II;2118;DC;1,0
2695848217;423;1;1;35;20;cbip96wzs3jc2xadoluhhxotl;1;68,7;56,7;2024-06-12T23:38:23.662Z;2024-06-12T23:38:24Z;[{'id': 5076178793, 'qualifierId': 140, 'value': '63.2'}, {'id': 5076178797, 'qualifierId': 212, 'value': '6.1'}, {'id': 5076178795, 'qualifierId': 141, 'value': '53.7'}, {'id': 5076178799, 'qualifierId': 213, 'value': '3.48'}, {'id': 5076178791, 'qualifierId': 56, 'value': 'Center'}];dzo2odov052991qseshgfruju;D. Iskenderian;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;3,48;6,1;63,2;;53,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;63,2;53,7;;;;;;;0;0;35;20;Sporting KC II;2120;ML;1,0
2695848221;424;1;1;35;20;cbip96wzs3jc2xadoluhhxotl;0;63,2;53,7;2024-06-12T23:38:24.542Z;2024-06-12T23:38:26Z;[{'id': 5076178813, 'qualifierId': 56, 'value': 'Right'}, {'id': 5076178817, 'qualifierId': 141, 'value': '18.2'}, {'id': 5076178815, 'qualifierId': 140, 'value': '68.3'}, {'id': 5076178821, 'qualifierId': 213, 'value': '4.93'}, {'id': 5076178819, 'qualifierId': 212, 'value': '24.7'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;4,93;24,7;68,3;;18,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;68,3;18,2;;;;;;;0;0;35;20;Sporting KC II;2120;MC;1,0
