id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_JerseyNumber;value_TeamKit;value_TeamPlayerFormation;value_Resume;value_PlayerPosition;value_Involved;value_TeamFormation;value_Captain;value_DirectionOfPlay;value_KickOff;value_Angle;value_Length;value_Zone;value_PassEndY;value_PassEndX;value_LongBall;value_Chipped;value_IntendedTackleTarget;value_OppositeRelatedEventId;value_TakeOnSpace;value_Defensive;value_Offensive;value_Head;value_TouchTypeControl;value_DeletedEventType;value_NextEventThrowIn;value_ThrowIn;value_Assist;value_RegularPlay;value_IntentionalAssist;value_RightFooted;value_GoalShotGameClock;value_LowLeft;value_IndividualPlay;value_GkX;value_GoalmouthZ;value_GoalmouthY;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_Assisted;value_BoxRight;value_GkYTimeOfGoal;value_GkY;value_RelatedEventId;value_OutOfPlay;value_TouchTypeClearance;value_BlockedY;value_LeftFooted;value_BoxLeft;value_BlockedX;value_ParriedSafe;value_LowGkIntervention;value_Sliding;value_Feet;value_Left;value_InSwinger;value_CornerTaken;value_Cross;value_OutSwinger;value_HeadPass;value_BlockedPass;value_Launch;value_BlockedCross;value_Right;value_Overrun;value_TakeOnOvertake;value_Direct;value_Foul;value_AttemptedTackle;value_FreeKickTaken;value_LayOff;value_Blocked;value_DefBlock;value_LowCentre;value_NotAssisted;value_BoxCentre;value_NextEventGoalKick;value_GoalKick;value_Low;value_TouchTypePass;value_ThroughBall;value_FirstTouch;value_MisHit;value_KeeperThrow;value_Shove/Push;value_High;value_FromCorner;value_CloseRight;value_HighRight;value_FastBreak;value_PullBack;value_Volley;value_HighCentre;value_HitWoodwork;value_HitBar;value_HighGkIntervention;value_Hands;value_Diving;value_NotVisible;value_PlayersCaughtOffside;value_Indirect;value_DrivenCross;value_Straight;value_YellowCard;value_RecklessOffence;value_LowRight;value_OutOfBoxCentre;value_SetPiece;value_CloseRightAndHigh;value_OutOfBoxLeft;value_FreeKick;value_BigChance;value_ShirtPull/Holding;value_ParriedDanger;value_Stooping;value_CloseHigh;value_Minutes;value_CloseLeft;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_SwitchOfPlay;value_OwnPlayer;value_OwnShotBlocked;value_HighLeft;value_OverhitCross;value_MediumGkIntervention;value_Deflection;value_Collected;value_Standing;value_Injury;value_InjuredPlayerId;value_ProfessionalFoulLastMan;value_RedCard;value_ByWall;value_CaptainChange;value_Argument;value_SecondYellow;value_HighClaim;value_GkKickFromHands;value_Weak;value_GoesToPenalties;value_Second(2Nd)OppositeRelatedEventId;value_Penalty;value_Saved;value_Scored;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2715917843;305;1;1;35;32;8o8m08he36u0j4w08aj2iodn8;1;12,4;8,3;2024-08-31T22:39:42.892Z;2024-08-31T22:39:44Z;[{'id': 5186885699, 'qualifierId': 141, 'value': '10.9'}, {'id': 5186885703, 'qualifierId': 213, 'value': '0.06'}, {'id': 5186885695, 'qualifierId': 56, 'value': 'Back'}, {'id': 5186885701, 'qualifierId': 212, 'value': '30.5'}, {'id': 5186885693, 'qualifierId': 155}, {'id': 5186885697, 'qualifierId': 140, 'value': '41.4'}];38p90lsdc5iv1jvjbhiinv6ne;J. Casas;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;0,06;30,5;;10,9;41,4;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;41,4;10,9;;;;;;;;0;35;32;New England II;2132;MR;1,0
2715917847;306;1;1;35;33;8o8m08he36u0j4w08aj2iodn8;0;46,0;10,4;2024-08-31T22:39:44.540Z;2024-08-31T22:39:47Z;[{'id': 5186885723, 'qualifierId': 141, 'value': '15.0'}, {'id': 5186885727, 'qualifierId': 213, 'value': '2.58'}, {'id': 5186885721, 'qualifierId': 140, 'value': '41.3'}, {'id': 5186885747, 'qualifierId': 156}, {'id': 5186885725, 'qualifierId': 212, 'value': '5.8'}, {'id': 5186885719, 'qualifierId': 56, 'value': 'Back'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;2,58;5,8;;15,0;41,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;41,3;15,0;;;;;;;;0;35;33;New England II;2133;FW;1,0
2715917881;315;49;1;35;36;csntc7hucmo21gknxc5y0kc4q;1;58,5;81,9;2024-08-31T22:39:47.751Z;2024-08-31T22:39:47Z;[];5adul4r3hifu5x4tv8efr05ey;Maciel;;;ezmpkwr3ho4lf1c0zk3tezehg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;35;36;Chicago Fire II;2136;MC;1,0
2715917895;316;1;1;35;37;csntc7hucmo21gknxc5y0kc4q;1;58,5;81,9;2024-08-31T22:39:48.214Z;2024-08-31T22:39:49Z;[{'id': 5186885883, 'qualifierId': 56, 'value': 'Left'}, {'id': 5186885887, 'qualifierId': 141, 'value': '87.3'}, {'id': 5186885891, 'qualifierId': 213, 'value': '1.98'}, {'id': 5186885889, 'qualifierId': 212, 'value': '4.0'}, {'id': 5186885885, 'qualifierId': 140, 'value': '57.0'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;1,98;4,0;;87,3;57,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;57,0;87,3;;;;;;;;0;35;37;Chicago Fire II;2137;MC;1,0
2715917899;317;1;1;35;38;csntc7hucmo21gknxc5y0kc4q;1;57,0;87,3;2024-08-31T22:39:49.509Z;2024-08-31T22:39:50Z;[{'id': 5186885907, 'qualifierId': 56, 'value': 'Center'}, {'id': 5186885913, 'qualifierId': 212, 'value': '13.1'}, {'id': 5186885911, 'qualifierId': 141, 'value': '77.5'}, {'id': 5186885909, 'qualifierId': 140, 'value': '67.7'}, {'id': 5186885915, 'qualifierId': 213, 'value': '5.75'}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;5,75;13,1;;77,5;67,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;67,7;77,5;;;;;;;;0;35;38;Chicago Fire II;2138;DC;1,0
2715917905;318;1;1;35;39;csntc7hucmo21gknxc5y0kc4q;1;68,6;76,6;2024-08-31T22:39:50.758Z;2024-08-31T22:39:52Z;[{'id': 5186885937, 'qualifierId': 212, 'value': '8.5'}, {'id': 5186885935, 'qualifierId': 141, 'value': '72.5'}, {'id': 5186885933, 'qualifierId': 140, 'value': '61.0'}, {'id': 5186885931, 'qualifierId': 56, 'value': 'Center'}, {'id': 5186885939, 'qualifierId': 213, 'value': '3.48'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;3,48;8,5;;72,5;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;61,0;72,5;;;;;;;;0;35;39;Chicago Fire II;2139;MC;1,0
2715917955;319;1;1;35;41;csntc7hucmo21gknxc5y0kc4q;1;64,3;73,7;2024-08-31T22:39:52.278Z;2024-08-31T22:39:57Z;[{'id': 5186886203, 'qualifierId': 212, 'value': '25.2'}, {'id': 5186886197, 'qualifierId': 56, 'value': 'Left'}, {'id': 5186886205, 'qualifierId': 213, 'value': '0.47'}, {'id': 5186886199, 'qualifierId': 140, 'value': '85.7'}, {'id': 5186886201, 'qualifierId': 141, 'value': '90.6'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;0,47;25,2;;90,6;85,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;85,7;90,6;;;;;;;;0;35;41;Chicago Fire II;2141;MC;1,0
2715918255;314;43;1;35;45;8o8m08he36u0j4w08aj2iodn8;1;0,0;0,0;2024-08-31T22:39:56.771Z;2024-09-03T08:21:29Z;[{'id': 5186889375, 'qualifierId': 233, 'value': '320'}, {'id': 5186887547, 'qualifierId': 285, 'value': '0'}, {'id': 5194047179, 'qualifierId': 144, 'value': '45'}, {'id': 5186887545, 'qualifierId': 56, 'value': 'Back'}];38p90lsdc5iv1jvjbhiinv6ne;J. Casas;;;ezmpkwr3ho4lf1c0zk3tezehg;Deleted event;;;;;;;;;;;;;;;;;;;320,0;;0,0;;;;45,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;35;45;New England II;2145;MR;1,0
2715917961;320;43;1;35;45;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-08-31T22:39:56.771Z;2024-09-03T08:21:30Z;[{'id': 5186886225, 'qualifierId': 56, 'value': 'Left'}, {'id': 5194047199, 'qualifierId': 144, 'value': '3'}, {'id': 5186886227, 'qualifierId': 286, 'value': '0'}];6han4f5xq1d0ii0ol2drgi4bu;G. Diarbian;;;ezmpkwr3ho4lf1c0zk3tezehg;Deleted event;;;;;;;;;;;;;;;;;;;;;;0,0;;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;35;45;Chicago Fire II;2145;FWL;1,0
2715917971;321;1;1;35;48;csntc7hucmo21gknxc5y0kc4q;0;97,4;71,7;2024-08-31T22:39:58.918Z;2024-08-31T22:39:59Z;[{'id': 5186886259, 'qualifierId': 56, 'value': 'Center'}, {'id': 5186886261, 'qualifierId': 140, 'value': '96.0'}, {'id': 5186886263, 'qualifierId': 141, 'value': '56.4'}, {'id': 5186886267, 'qualifierId': 213, 'value': '4.57'}, {'id': 5186886265, 'qualifierId': 212, 'value': '10.5'}];6han4f5xq1d0ii0ol2drgi4bu;G. Diarbian;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;4,57;10,5;;56,4;96,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;96,0;56,4;;;;;;;;0;35;48;Chicago Fire II;2148;FWL;1,0
2715918023;307;12;1;35;50;8o8m08he36u0j4w08aj2iodn8;1;6,8;52,8;2024-08-31T22:40:00.828Z;2024-08-31T22:40:06Z;[{'id': 5186886509, 'qualifierId': 141, 'value': '46.7'}, {'id': 5186886511, 'qualifierId': 212, 'value': '9.2'}, {'id': 5186886513, 'qualifierId': 213, 'value': '5.81'}, {'id': 5186886507, 'qualifierId': 140, 'value': '14.6'}, {'id': 5186886505, 'qualifierId': 56, 'value': 'Back'}];12wcwqu2liyd0zv8ramcevh1w;P. Los;;;ezmpkwr3ho4lf1c0zk3tezehg;Clearance;;;;;;;;;;;5,81;9,2;;46,7;14,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;14,6;46,7;;;;;;;;0;35;50;New England II;2150;GK;1,0
2715918037;322;43;1;35;55;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-08-31T22:40:06.411Z;2024-09-03T08:23:01Z;[{'id': 5186886565, 'qualifierId': 212, 'value': '2.8'}, {'id': 5186886561, 'qualifierId': 140, 'value': '68.5'}, {'id': 5186886567, 'qualifierId': 213, 'value': '5.05'}, {'id': 5194047833, 'qualifierId': 144, 'value': '1'}, {'id': 5186886559, 'qualifierId': 56, 'value': 'Left'}, {'id': 5186888057, 'qualifierId': 233, 'value': '308'}, {'id': 5186886563, 'qualifierId': 141, 'value': '83.8'}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;ezmpkwr3ho4lf1c0zk3tezehg;Deleted event;;;;;;;;;;;5,05;2,8;;83,8;68,5;;;;308,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;68,5;83,8;;;;;;;;0;35;55;Chicago Fire II;2155;DC;1,0
2715918029;308;1;1;35;55;8o8m08he36u0j4w08aj2iodn8;1;10,7;45,0;2024-08-31T22:40:06.412Z;2024-09-03T08:23:19Z;[{'id': 5194047941, 'qualifierId': 140, 'value': '22.6'}, {'id': 5194047945, 'qualifierId': 212, 'value': '12.5'}, {'id': 5194047943, 'qualifierId': 141, 'value': '45.4'}, {'id': 5186886523, 'qualifierId': 56, 'value': 'Back'}, {'id': 5194047947, 'qualifierId': 213, 'value': '0.02'}];afdz1ibldn2vc8gtezyw8tqay;H. Osorio;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;0,02;12,5;;45,4;22,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;22,6;45,4;;;;;;;;0;35;55;New England II;2155;MC;1,0
2715918041;309;49;1;35;57;8o8m08he36u0j4w08aj2iodn8;1;29,9;8,0;2024-08-31T22:40:07.804Z;2024-08-31T22:40:07Z;[];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;ezmpkwr3ho4lf1c0zk3tezehg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;35;57;New England II;2157;FW;1,0
2715918055;310;1;1;35;57;8o8m08he36u0j4w08aj2iodn8;1;30,4;12,0;2024-08-31T22:40:08.348Z;2024-08-31T22:40:10Z;[{'id': 5186886657, 'qualifierId': 141, 'value': '19.8'}, {'id': 5186886655, 'qualifierId': 140, 'value': '23.5'}, {'id': 5186886661, 'qualifierId': 213, 'value': '2.51'}, {'id': 5186886659, 'qualifierId': 212, 'value': '9.0'}, {'id': 5186886653, 'qualifierId': 56, 'value': 'Back'}];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;2,51;9,0;;19,8;23,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;23,5;19,8;;;;;;;;0;35;57;New England II;2157;FW;1,0
2715918097;311;1;1;35;59;8o8m08he36u0j4w08aj2iodn8;1;23,5;19,8;2024-08-31T22:40:10.219Z;2024-08-31T22:40:15Z;[{'id': 5186886803, 'qualifierId': 56, 'value': 'Back'}, {'id': 5186886807, 'qualifierId': 141, 'value': '6.2'}, {'id': 5186886809, 'qualifierId': 212, 'value': '9.3'}, {'id': 5186886811, 'qualifierId': 213, 'value': '4.64'}, {'id': 5186886805, 'qualifierId': 140, 'value': '22.9'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;4,64;9,3;;6,2;22,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;22,9;6,2;;;;;;;;0;35;59;New England II;2159;DL;1,0
2715918103;312;50;1;36;4;8o8m08he36u0j4w08aj2iodn8;1;19,0;3,8;2024-08-31T22:40:15.068Z;2024-08-31T22:51:43Z;[{'id': 5186886973, 'qualifierId': 233, 'value': '323'}, {'id': 5186886831, 'qualifierId': 56, 'value': 'Back'}, {'id': 5186886833, 'qualifierId': 285}];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;ezmpkwr3ho4lf1c0zk3tezehg;Dispossessed;;;;;;;;;;;;;;;;;;;323,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;36;4;New England II;2164;FW;1,0
2715918119;323;7;1;36;4;csntc7hucmo21gknxc5y0kc4q;0;81,0;96,2;2024-08-31T22:40:15.069Z;2024-09-03T08:23:31Z;[{'id': 5186886913, 'qualifierId': 286}, {'id': 5186886911, 'qualifierId': 56, 'value': 'Left'}, {'id': 5186886963, 'qualifierId': 233, 'value': '312'}, {'id': 5194048001, 'qualifierId': 383}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;ezmpkwr3ho4lf1c0zk3tezehg;Tackle;;;;;;;;;;;;;;;;;;;312,0;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;36;4;Chicago Fire II;2164;DC;1,0
2715918161;313;4;1;36;7;8o8m08he36u0j4w08aj2iodn8;1;16,2;3,6;2024-08-31T22:40:18.164Z;2024-08-31T22:40:27Z;[{'id': 5186887203, 'qualifierId': 56, 'value': 'Back'}, {'id': 5186887207, 'qualifierId': 285}, {'id': 5186887201, 'qualifierId': 295}, {'id': 5186887211, 'qualifierId': 233, 'value': '324'}, {'id': 5186887205, 'qualifierId': 152}, {'id': 5186887199, 'qualifierId': 13}];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;ezmpkwr3ho4lf1c0zk3tezehg;Foul;;;;;;;;;;;;;;;;;;;324,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;36;7;New England II;2167;FW;1,0
2715918125;324;4;1;36;7;csntc7hucmo21gknxc5y0kc4q;0;83,8;96,4;2024-08-31T22:40:18.165Z;2024-08-31T22:40:27Z;[{'id': 5186887031, 'qualifierId': 286}, {'id': 5186887027, 'qualifierId': 56, 'value': 'Left'}, {'id': 5186887023, 'qualifierId': 13}, {'id': 5186887025, 'qualifierId': 295}, {'id': 5186887029, 'qualifierId': 152}, {'id': 5186887221, 'qualifierId': 233, 'value': '313'}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;ezmpkwr3ho4lf1c0zk3tezehg;Foul;;;;;;;;;;;;;;;;;;;313,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;36;7;Chicago Fire II;2167;DC;1,0
2715918335;315;1;1;36;46;8o8m08he36u0j4w08aj2iodn8;0;10,9;6,1;2024-08-31T22:40:57.004Z;2024-08-31T22:56:20Z;[{'id': 5186916619, 'qualifierId': 5}, {'id': 5186887871, 'qualifierId': 1}, {'id': 5186887855, 'qualifierId': 56, 'value': 'Right'}, {'id': 5186916621, 'qualifierId': 152}, {'id': 5186887865, 'qualifierId': 212, 'value': '58.8'}, {'id': 5186887857, 'qualifierId': 140, 'value': '66.1'}, {'id': 5186887861, 'qualifierId': 141, 'value': '20.6'}, {'id': 5186887869, 'qualifierId': 213, 'value': '0.17'}, {'id': 5186887853, 'qualifierId': 155}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;0,17;58,8;;20,6;66,1;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;66,1;20,6;;;;;;;;0;36;46;New England II;2206;DL;1,0
2715918349;325;49;1;36;49;csntc7hucmo21gknxc5y0kc4q;1;33,8;65,8;2024-08-31T22:41:00.150Z;2024-08-31T22:41:00Z;[];9a5pacvk3wisje1491zslwkr8;S. Kinner;;;ezmpkwr3ho4lf1c0zk3tezehg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;36;49;Chicago Fire II;2209;DL;1,0
2715918365;326;1;1;36;49;csntc7hucmo21gknxc5y0kc4q;1;33,8;65,8;2024-08-31T22:41:00.725Z;2024-08-31T22:41:03Z;[{'id': 5186887991, 'qualifierId': 213, 'value': '5.34'}, {'id': 5186887981, 'qualifierId': 56, 'value': 'Back'}, {'id': 5186887989, 'qualifierId': 212, 'value': '6.8'}, {'id': 5186887987, 'qualifierId': 141, 'value': '57.7'}, {'id': 5186887985, 'qualifierId': 140, 'value': '37.6'}];9a5pacvk3wisje1491zslwkr8;S. Kinner;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;5,34;6,8;;57,7;37,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;37,6;57,7;;;;;;;;0;36;49;Chicago Fire II;2209;DL;1,0
2715918383;327;1;1;36;52;csntc7hucmo21gknxc5y0kc4q;1;37,6;57,4;2024-08-31T22:41:03.382Z;2024-08-31T22:41:06Z;[{'id': 5186888075, 'qualifierId': 56, 'value': 'Back'}, {'id': 5186888079, 'qualifierId': 141, 'value': '30.4'}, {'id': 5186888081, 'qualifierId': 212, 'value': '20.1'}, {'id': 5186888077, 'qualifierId': 140, 'value': '29.9'}, {'id': 5186888083, 'qualifierId': 213, 'value': '4.30'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;4,3;20,1;;30,4;29,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;29,9;30,4;;;;;;;;0;36;52;Chicago Fire II;2212;MC;1,0
