id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_Involved;value_Resume;value_PlayerPosition;value_TeamKit;value_TeamPlayerFormation;value_TeamFormation;value_JerseyNumber;value_Captain;value_DirectionOfPlay;value_Angle;value_PassEndY;value_KickOff;value_Length;value_Zone;value_PassEndX;value_DeletedEventType;value_VideoCoverageLost;value_IntendedTackleTarget;value_TouchTypeControl;value_Chipped;value_LongBall;value_MediumGkIntervention;value_Launch;value_GkHoof;value_HeadPass;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_TouchTypePass;value_TakeOnOvertake;value_NextEventThrowIn;value_ThrowIn;value_TakeOnSpace;value_NextEventGoalKick;value_High;value_GoalKick;value_FlickOn;value_SwitchOfPlay;value_TouchTypeClearance;value_Low;value_OutOfPlay;value_BlockedPass;value_IncorrectOutOfPlayDecision;value_IntentionalAssist;value_LeftFooted;value_Cross;value_RegularPlay;value_OutSwinger;value_Assist;value_RelatedEventId;value_GkX;value_GoalmouthY;value_GkYTimeOfGoal;value_GkY;value_GoalShotTimestamp;value_LowRight;value_GkXTimeOfGoal;value_GoalmouthZ;value_Assisted;value_BoxCentre;value_GoalShotGameClock;value_FirstTouch;value_Shove/Push;value_Foul;value_Direct;value_FreeKickTaken;value_RightFooted;value_NotPastGoalLine;value_BlockedY;value_Left;value_SetPiece;value_Head;value_BlockedX;value_KeeperThrow;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_LowCentre;value_Blocked;value_IndividualPlay;value_FastBreak;value_OutOfBoxCentre;value_DefBlock;value_AttemptedTackle;value_LayOff;value_Overrun;value_BigChance;value_HighRight;value_BoxLeft;value_SwerveLeft;value_HighGkIntervention;value_GkKickFromHands;value_BlockedCross;value_Stooping;value_LowGkIntervention;value_Collected;value_Hands;value_CornerTaken;value_InSwinger;value_Unchallenged;value_Injury;value_InjuredPlayerId;value_Right;value_FromCorner;value_BoxDeepLeft;value_NotAssisted;value_TacticalFoul;value_YellowCard;value_Minutes;value_CloseRight;value_RecklessOffence;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_HighCentre;value_Standing;value_FantasyAssistId;value_FantasyAssistedBy;value_FantasyAssistType;value_FantasyAssistTeam;value_OwnGoal;value_Defensive1V1;value_PersistentInfringement;value_ShirtPull/Holding;value_LowLeft;value_Diving;value_OverArm;value_SoloRun;value_RedCard;value_ViolentConduct;value_HighClaim;value_ThroughBall;value_CaptainChange;value_1On1;value_HighLeft;value_Handball;value_OverhitCross;value_BoxRight;value_Argument;value_Volley;value_ParriedDanger;value_SmallBoxCentre;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2706714343;296;1;1;34;19;c7c4wwva2u1vb3rr7rwava044;1;28,1;52,5;2024-08-07T23:39:05.267Z;2024-08-07T23:39:09Z;[{'id': 5136211367, 'qualifierId': 213, 'value': '1.30'}, {'id': 5136211359, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136211363, 'qualifierId': 141, 'value': '95.1'}, {'id': 5136211365, 'qualifierId': 212, 'value': '30.1'}, {'id': 5136211361, 'qualifierId': 140, 'value': '35.9'}];6lsvk9o6d581sd33g38mr6904;G. Ferraina;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;1,3;95,1;;30,1;;35,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;35,9;95,1;;;;;;;0;0;34;19;Carolina Core;2059;DC;1,0
2706714355;297;1;1;34;23;c7c4wwva2u1vb3rr7rwava044;1;36,8;90,9;2024-08-07T23:39:09.719Z;2024-08-07T23:39:12Z;[{'id': 5136211445, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136211449, 'qualifierId': 141, 'value': '58.1'}, {'id': 5136211453, 'qualifierId': 213, 'value': '4.57'}, {'id': 5136211447, 'qualifierId': 140, 'value': '33.8'}, {'id': 5136211451, 'qualifierId': 212, 'value': '22.5'}];9hxomhr5g6zy05ei4z4lhrklw;S. Basabe;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;4,57;58,1;;22,5;;33,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;33,8;58,1;;;;;;;0;0;34;23;Carolina Core;2063;DC;1,0
2706714369;298;1;1;34;26;c7c4wwva2u1vb3rr7rwava044;1;33,6;50,1;2024-08-07T23:39:12.484Z;2024-08-07T23:39:14Z;[{'id': 5136211509, 'qualifierId': 140, 'value': '27.6'}, {'id': 5136211505, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136211519, 'qualifierId': 213, 'value': '3.88'}, {'id': 5136211515, 'qualifierId': 212, 'value': '8.5'}, {'id': 5136211511, 'qualifierId': 141, 'value': '41.6'}];7ve3vmg19c3g91j7zs32oecd0;R. Montenegro;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;3,88;41,6;;8,5;;27,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;27,6;41,6;;;;;;;0;0;34;26;Carolina Core;2066;MC;1,0
2706714391;299;1;1;34;28;c7c4wwva2u1vb3rr7rwava044;1;27,6;41,6;2024-08-07T23:39:14.343Z;2024-08-07T23:39:17Z;[{'id': 5136211619, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136211627, 'qualifierId': 213, 'value': '1.55'}, {'id': 5136211623, 'qualifierId': 141, 'value': '60.6'}, {'id': 5136211625, 'qualifierId': 212, 'value': '12.9'}, {'id': 5136211621, 'qualifierId': 140, 'value': '27.8'}];3x8f4j8q49d8hft60a6k8l5as;T. Barton;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;1,55;60,6;;12,9;;27,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;27,8;60,6;;;;;;;0;0;34;28;Carolina Core;2068;DL;1,0
2706714403;300;1;1;34;31;c7c4wwva2u1vb3rr7rwava044;1;28,5;65,5;2024-08-07T23:39:17.795Z;2024-08-07T23:39:19Z;[{'id': 5136211679, 'qualifierId': 141, 'value': '95.4'}, {'id': 5136211677, 'qualifierId': 140, 'value': '39.6'}, {'id': 5136211675, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136211681, 'qualifierId': 212, 'value': '23.4'}, {'id': 5136211683, 'qualifierId': 213, 'value': '1.05'}];6lsvk9o6d581sd33g38mr6904;G. Ferraina;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;1,05;95,4;;23,4;;39,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;39,6;95,4;;;;;;;0;0;34;31;Carolina Core;2071;DC;1,0
2706714411;301;1;1;34;33;c7c4wwva2u1vb3rr7rwava044;1;41,9;96,9;2024-08-07T23:39:19.513Z;2024-08-07T23:39:23Z;[{'id': 5136211751, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136211759, 'qualifierId': 213, 'value': '3.83'}, {'id': 5136211753, 'qualifierId': 140, 'value': '27.6'}, {'id': 5136211755, 'qualifierId': 141, 'value': '78.8'}, {'id': 5136211757, 'qualifierId': 212, 'value': '19.4'}];9hxomhr5g6zy05ei4z4lhrklw;S. Basabe;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;3,83;78,8;;19,4;;27,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;27,6;78,8;;;;;;;0;0;34;33;Carolina Core;2073;DC;1,0
2706714439;302;1;1;34;36;c7c4wwva2u1vb3rr7rwava044;1;27,6;78,8;2024-08-07T23:39:22.966Z;2024-08-07T23:39:30Z;[{'id': 5136211909, 'qualifierId': 141, 'value': '46.9'}, {'id': 5136211905, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136211911, 'qualifierId': 212, 'value': '21.7'}, {'id': 5136211907, 'qualifierId': 140, 'value': '26.8'}, {'id': 5136211913, 'qualifierId': 213, 'value': '4.67'}];6lsvk9o6d581sd33g38mr6904;G. Ferraina;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;4,67;46,9;;21,7;;26,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;26,8;46,9;;;;;;;0;0;34;36;Carolina Core;2076;DC;1,0
2706714453;303;1;1;34;43;c7c4wwva2u1vb3rr7rwava044;1;35,7;36,0;2024-08-07T23:39:29.918Z;2024-08-07T23:39:32Z;[{'id': 5136211993, 'qualifierId': 56, 'value': 'Center'}, {'id': 5136211999, 'qualifierId': 212, 'value': '26.3'}, {'id': 5136211995, 'qualifierId': 140, 'value': '60.5'}, {'id': 5136211991, 'qualifierId': 155}, {'id': 5136212001, 'qualifierId': 213, 'value': '0.15'}, {'id': 5136211997, 'qualifierId': 141, 'value': '41.6'}];3x8f4j8q49d8hft60a6k8l5as;T. Barton;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;0,15;41,6;;26,3;;60,5;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;60,5;41,6;;;;;;;0;0;34;43;Carolina Core;2083;DL;1,0
2706714457;304;1;1;34;46;c7c4wwva2u1vb3rr7rwava044;0;60,5;41,6;2024-08-07T23:39:32.261Z;2024-08-07T23:39:34Z;[{'id': 5136212019, 'qualifierId': 56, 'value': 'Center'}, {'id': 5136212021, 'qualifierId': 140, 'value': '53.1'}, {'id': 5136212023, 'qualifierId': 141, 'value': '46.6'}, {'id': 5136212025, 'qualifierId': 212, 'value': '8.5'}, {'id': 5136212037, 'qualifierId': 156}, {'id': 5136212027, 'qualifierId': 213, 'value': '2.73'}];cliiemf1ih37qhh1wi1olk9ka;R. Carmichael;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;2,73;46,6;;8,5;;53,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;53,1;46,6;;;;;;;0;0;34;46;Carolina Core;2086;FW;1,0
2706714471;269;1;1;34;47;2nnef9tr9g7m2s6n873qif95g;1;45,9;48,3;2024-08-07T23:39:33.619Z;2024-08-07T23:39:35Z;[{'id': 5136212085, 'qualifierId': 140, 'value': '57.9'}, {'id': 5136212089, 'qualifierId': 212, 'value': '12.7'}, {'id': 5136212081, 'qualifierId': 56, 'value': 'Center'}, {'id': 5136212091, 'qualifierId': 213, 'value': '6.19'}, {'id': 5136212087, 'qualifierId': 141, 'value': '46.5'}];clvcgt5ofonse0q96sppu7hg4;S. Cambindo;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;6,19;46,5;;12,7;;57,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;57,9;46,5;;;;;;;0;0;34;47;Inter Miami II;2087;DMC;1,0
2706714473;270;49;1;34;49;2nnef9tr9g7m2s6n873qif95g;1;57,9;46,5;2024-08-07T23:39:35.187Z;2024-08-07T23:39:35Z;[];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;ejb33dmrdlmmz7bq7317kjitw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;34;49;Inter Miami II;2089;AMC;1,0
2706714485;271;1;1;34;49;2nnef9tr9g7m2s6n873qif95g;1;57,9;46,5;2024-08-07T23:39:35.363Z;2024-08-07T23:39:36Z;[{'id': 5136212145, 'qualifierId': 141, 'value': '69.7'}, {'id': 5136212143, 'qualifierId': 140, 'value': '61.5'}, {'id': 5136212149, 'qualifierId': 213, 'value': '1.34'}, {'id': 5136212141, 'qualifierId': 56, 'value': 'Center'}, {'id': 5136212147, 'qualifierId': 212, 'value': '16.2'}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;1,34;69,7;;16,2;;61,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;61,5;69,7;;;;;;;0;0;34;49;Inter Miami II;2089;AMC;1,0
2706714505;272;3;1;34;50;2nnef9tr9g7m2s6n873qif95g;1;60,9;70,6;2024-08-07T23:39:36.306Z;2024-08-09T12:57:59Z;[{'id': 5136212275, 'qualifierId': 286}, {'id': 5136212273, 'qualifierId': 56, 'value': 'Center'}, {'id': 5137115125, 'qualifierId': 465}, {'id': 5136212277, 'qualifierId': 233, 'value': '305'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;ejb33dmrdlmmz7bq7317kjitw;Take On;;;;;;;;;;;;;;;;;;;;;;;;;;305,0;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;34;50;Inter Miami II;2090;FW;1,0
2706714489;305;45;1;34;50;c7c4wwva2u1vb3rr7rwava044;0;39,1;29,4;2024-08-07T23:39:36.306Z;2024-08-09T10:44:05Z;[{'id': 5136212281, 'qualifierId': 233, 'value': '272'}, {'id': 5136212175, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136212177, 'qualifierId': 285}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;;ejb33dmrdlmmz7bq7317kjitw;Challenge;;;;;;;;;;;;;;;;;;;;;;;;;;272,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;34;50;Carolina Core;2090;DR;1,0
2706714511;273;1;1;34;55;2nnef9tr9g7m2s6n873qif95g;0;87,6;67,3;2024-08-07T23:39:41.058Z;2024-08-07T23:39:47Z;[{'id': 5136212313, 'qualifierId': 212, 'value': '16.3'}, {'id': 5136212315, 'qualifierId': 213, 'value': '5.32'}, {'id': 5136212307, 'qualifierId': 56, 'value': 'Center'}, {'id': 5136212311, 'qualifierId': 141, 'value': '47.7'}, {'id': 5136212309, 'qualifierId': 140, 'value': '96.5'}, {'id': 5136212305, 'qualifierId': 155}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;5,32;47,7;;16,3;;96,5;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;96,5;47,7;;;;;;;0;0;34;55;Inter Miami II;2095;FW;1,0
2706714521;306;52;1;34;57;c7c4wwva2u1vb3rr7rwava044;1;3,3;50,3;2024-08-07T23:39:43.352Z;2024-08-09T12:58:24Z;[{'id': 5137115351, 'qualifierId': 378}];as5066ocmlp4tub6d3tnabi1g;C. Jensen;;;ejb33dmrdlmmz7bq7317kjitw;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;34;57;Carolina Core;2097;GK;1,0
2706714585;307;1;1;35;10;c7c4wwva2u1vb3rr7rwava044;1;3,5;53,0;2024-08-07T23:39:56.850Z;2024-08-07T23:39:58Z;[{'id': 5136212715, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136212721, 'qualifierId': 212, 'value': '11.4'}, {'id': 5136212713, 'qualifierId': 123}, {'id': 5136212733, 'qualifierId': 189}, {'id': 5136212723, 'qualifierId': 213, 'value': '1.17'}, {'id': 5136212719, 'qualifierId': 141, 'value': '68.4'}, {'id': 5136212717, 'qualifierId': 140, 'value': '7.7'}];as5066ocmlp4tub6d3tnabi1g;C. Jensen;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;1,17;68,4;;11,4;;7,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;7,7;68,4;;;;;;;0;0;35;10;Carolina Core;2110;GK;1,0
2706714601;308;1;1;35;12;c7c4wwva2u1vb3rr7rwava044;1;7,9;68,4;2024-08-07T23:39:58.662Z;2024-08-07T23:40:00Z;[{'id': 5136212801, 'qualifierId': 140, 'value': '5.5'}, {'id': 5136212805, 'qualifierId': 212, 'value': '18.3'}, {'id': 5136212803, 'qualifierId': 141, 'value': '41.8'}, {'id': 5136212799, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136212807, 'qualifierId': 213, 'value': '4.57'}];6lsvk9o6d581sd33g38mr6904;G. Ferraina;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;4,57;41,8;;18,3;;5,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;5,5;41,8;;;;;;;0;0;35;12;Carolina Core;2112;DC;1,0
2706714613;309;1;1;35;14;c7c4wwva2u1vb3rr7rwava044;1;7,3;38,5;2024-08-07T23:40:00.115Z;2024-08-07T23:40:03Z;[{'id': 5136212893, 'qualifierId': 141, 'value': '1.9'}, {'id': 5136212885, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136212901, 'qualifierId': 213, 'value': '5.35'}, {'id': 5136212897, 'qualifierId': 212, 'value': '31.1'}, {'id': 5136212889, 'qualifierId': 140, 'value': '25.0'}];3x8f4j8q49d8hft60a6k8l5as;T. Barton;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;5,35;1,9;;31,1;;25,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;25,0;1,9;;;;;;;0;0;35;14;Carolina Core;2114;DL;1,0
2706714639;310;1;1;35;17;c7c4wwva2u1vb3rr7rwava044;1;26,5;2,5;2024-08-07T23:40:03.723Z;2024-08-07T23:40:06Z;[{'id': 5136213007, 'qualifierId': 213, 'value': '0.04'}, {'id': 5136213001, 'qualifierId': 140, 'value': '40.9'}, {'id': 5136213003, 'qualifierId': 141, 'value': '3.4'}, {'id': 5136212999, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136213005, 'qualifierId': 212, 'value': '15.1'}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;0,04;3,4;;15,1;;40,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;40,9;3,4;;;;;;;0;0;35;17;Carolina Core;2117;DR;1,0
2706714655;311;1;1;35;20;c7c4wwva2u1vb3rr7rwava044;1;40,9;7,3;2024-08-07T23:40:06.567Z;2024-08-07T23:40:11Z;[{'id': 5136213081, 'qualifierId': 212, 'value': '22.8'}, {'id': 5136213083, 'qualifierId': 213, 'value': '2.37'}, {'id': 5136213075, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136213077, 'qualifierId': 140, 'value': '25.3'}, {'id': 5136213079, 'qualifierId': 141, 'value': '30.7'}];9z7fz0c95ib7oniguzwbihs0k;A. Flores;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;2,37;30,7;;22,8;;25,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;25,3;30,7;;;;;;;0;0;35;20;Carolina Core;2120;AMR;1,0
2706714677;312;1;1;35;24;c7c4wwva2u1vb3rr7rwava044;1;26,1;32,4;2024-08-07T23:40:10.926Z;2024-08-07T23:40:16Z;[{'id': 5136213197, 'qualifierId': 140, 'value': '24.4'}, {'id': 5136213203, 'qualifierId': 213, 'value': '1.67'}, {'id': 5136213199, 'qualifierId': 141, 'value': '57.6'}, {'id': 5136213201, 'qualifierId': 212, 'value': '17.2'}, {'id': 5136213195, 'qualifierId': 56, 'value': 'Back'}];3x8f4j8q49d8hft60a6k8l5as;T. Barton;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;1,67;57,6;;17,2;;24,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;24,4;57,6;;;;;;;0;0;35;24;Carolina Core;2124;DL;1,0
2706714687;313;1;1;35;30;c7c4wwva2u1vb3rr7rwava044;1;27,0;60,5;2024-08-07T23:40:16.221Z;2024-08-07T23:40:18Z;[{'id': 5136213245, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136213249, 'qualifierId': 141, 'value': '38.8'}, {'id': 5136213253, 'qualifierId': 213, 'value': '4.78'}, {'id': 5136213247, 'qualifierId': 140, 'value': '28.0'}, {'id': 5136213251, 'qualifierId': 212, 'value': '14.8'}];6lsvk9o6d581sd33g38mr6904;G. Ferraina;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;4,78;38,8;;14,8;;28,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;28,0;38,8;;;;;;;0;0;35;30;Carolina Core;2130;DC;1,0
2706714703;314;1;1;35;32;c7c4wwva2u1vb3rr7rwava044;1;28,7;37,7;2024-08-07T23:40:18.408Z;2024-08-07T23:40:21Z;[{'id': 5136213347, 'qualifierId': 213, 'value': '0.17'}, {'id': 5136213341, 'qualifierId': 140, 'value': '44.6'}, {'id': 5136213345, 'qualifierId': 212, 'value': '16.9'}, {'id': 5136213343, 'qualifierId': 141, 'value': '41.9'}, {'id': 5136213339, 'qualifierId': 56, 'value': 'Back'}];3x8f4j8q49d8hft60a6k8l5as;T. Barton;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;0,17;41,9;;16,9;;44,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;44,6;41,9;;;;;;;0;0;35;32;Carolina Core;2132;DL;1,0
