id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_TeamFormation;value_TeamKit;value_TeamPlayerFormation;value_Involved;value_PlayerPosition;value_JerseyNumber;value_Resume;value_DirectionOfPlay;value_Zone;value_KickOff;value_Angle;value_PassEndX;value_Length;value_PassEndY;value_LongBall;value_Chipped;value_HeadPass;value_Head;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Launch;value_Offensive;value_Defensive;value_SwitchOfPlay;value_Cross;value_Left;value_Right;value_OutSwinger;value_IntentionalAssist;value_CornerTaken;value_Assist;value_RelatedEventId;value_FirstTouch;value_GoalmouthY;value_FromCorner;value_GoalmouthZ;value_GkX;value_Assisted;value_GkY;value_BlockedX;value_SmallBoxRight;value_BlockedY;value_NotPastGoalLine;value_Blocked;value_SixYardBlocked;value_RightFooted;value_NotAssisted;value_BoxCentre;value_LowCentre;value_DefBlock;value_InSwinger;value_DeletedEventType;value_NextEventGoalKick;value_Low;value_GoalKick;value_Foul;value_Direct;value_ShirtPull/Holding;value_FreeKickTaken;value_OutOfPlay;value_PlayersCaughtOffside;value_Indirect;value_AttemptedTackle;value_BlockedPass;value_RegularPlay;value_HighRight;value_OutOfBoxCentre;value_IndividualPlay;value_ParriedSafe;value_Diving;value_Hands;value_FlickOn;value_Collected;value_Standing;value_OverArm;value_KeeperThrow;value_YellowCard;value_TacticalFoul;value_IntendedTackleTarget;value_LowRight;value_LowLeft;value_Caught;value_HighLeft;value_Deflection;value_SetPiece;value_ParriedDanger;value_LayOff;value_LeadingToAttempt;value_CloseHigh;value_Shove/Push;value_BlockedCross;value_BoxRight;value_Minutes;value_High;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_2NdAssist;value_2NdRelatedEventId;value_GoalShotGameClock;value_BigChance;value_2NdAssisted;value_GoalShotTimestamp;value_SmallBoxCentre;value_Straight;value_LeftFooted;value_BoxLeft;value_HighClaim;value_NotVisible;value_FreeKick;value_BlockByHand;value_Penalty;value_Handball;value_PenaltyTakerId;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Scored;value_CloseLeft;value_GkKickFromHands;value_Injury;value_InjuredPlayerId;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2704006129;382;44;2;51;7;4gymgvqmve0m2vh89v84tt3x0;1;32,3;7,2;2024-07-28T01:11:03.126Z;2024-07-28T01:11:05Z;[{'id': 5121254911, 'qualifierId': 233, 'value': '498'}, {'id': 5121254885, 'qualifierId': 285}, {'id': 5121254883, 'qualifierId': 56, 'value': 'Back'}];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;;ea8lyqscqclwzs6furodvyp04;Aerial;;;;;;;;;;;;;;;;;;;;;498,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;;0;51;7;Atlanta United II;3067;FW;1,0
2704006117;498;44;2;51;7;erwnez7ksfkns4dqmyr1fhbe;0;67,7;92,8;2024-07-28T01:11:03.127Z;2024-07-28T01:11:05Z;[{'id': 5121254915, 'qualifierId': 233, 'value': '382'}, {'id': 5121254813, 'qualifierId': 56, 'value': 'Left'}, {'id': 5121254815, 'qualifierId': 286}];f69xf0cdfn1qe63t5tr5in10;D. Chong-Qui;;;ea8lyqscqclwzs6furodvyp04;Aerial;;;;;;;;;;;;;;;;;;;;;382,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;51;7;Huntsville City;3067;DC;1,0
2704006131;383;61;2;51;9;4gymgvqmve0m2vh89v84tt3x0;1;35,8;9,4;2024-07-28T01:11:04.714Z;2024-07-28T01:11:05Z;[{'id': 5121254891, 'qualifierId': 56, 'value': 'Back'}];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;;ea8lyqscqclwzs6furodvyp04;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;;0;51;9;Atlanta United II;3069;FW;1,0
2704006171;499;1;2;51;11;erwnez7ksfkns4dqmyr1fhbe;1;68,2;76,6;2024-07-28T01:11:06.711Z;2024-07-28T01:11:09Z;[{'id': 5121255141, 'qualifierId': 212, 'value': '14.3'}, {'id': 5121255139, 'qualifierId': 141, 'value': '92.3'}, {'id': 5121255135, 'qualifierId': 56, 'value': 'Left'}, {'id': 5121255137, 'qualifierId': 140, 'value': '77.3'}, {'id': 5121255143, 'qualifierId': 213, 'value': '0.84'}, {'id': 5121255133, 'qualifierId': 3}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;ea8lyqscqclwzs6furodvyp04;Pass;;;;;;;;;;;;0,84;77,3;14,3;92,3;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;77,3;92,3;;;;;;;;0;51;11;Huntsville City;3071;MC;1,0
2704006185;500;1;2;51;13;erwnez7ksfkns4dqmyr1fhbe;1;77,0;93,9;2024-07-28T01:11:09.335Z;2024-07-28T01:11:11Z;[{'id': 5121255243, 'qualifierId': 213, 'value': '3.17'}, {'id': 5121255239, 'qualifierId': 141, 'value': '93.6'}, {'id': 5121255241, 'qualifierId': 212, 'value': '6.2'}, {'id': 5121255237, 'qualifierId': 140, 'value': '71.1'}, {'id': 5121255235, 'qualifierId': 56, 'value': 'Left'}];ah3swx80hoddr239t1r6qg2ga;T. Wolff;;;ea8lyqscqclwzs6furodvyp04;Pass;;;;;;;;;;;;3,17;71,1;6,2;93,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;71,1;93,6;;;;;;;;0;51;13;Huntsville City;3073;FWL;1,0
2704006187;501;3;2;51;14;erwnez7ksfkns4dqmyr1fhbe;0;73,0;95,9;2024-07-28T01:11:09.807Z;2024-07-28T01:11:13Z;[{'id': 5121255247, 'qualifierId': 56, 'value': 'Left'}, {'id': 5121255249, 'qualifierId': 286}, {'id': 5121255325, 'qualifierId': 233, 'value': '384'}];f69xf0cdfn1qe63t5tr5in10;D. Chong-Qui;;;ea8lyqscqclwzs6furodvyp04;Take On;;;;;;;;;;;;;;;;;;;;;384,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;51;14;Huntsville City;3074;DC;1,0
2704006193;384;7;2;51;14;4gymgvqmve0m2vh89v84tt3x0;1;27,0;4,1;2024-07-28T01:11:09.808Z;2024-07-28T01:11:13Z;[{'id': 5121255303, 'qualifierId': 233, 'value': '501'}, {'id': 5121255271, 'qualifierId': 285}, {'id': 5121255269, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121255267, 'qualifierId': 167}];2ijhxcgr8wqnb8ovss9064jmy;W. Perkins;;;ea8lyqscqclwzs6furodvyp04;Tackle;;;;;;;;;;;;;;;;;;;;;501,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;;0;51;14;Atlanta United II;3074;DR;1,0
2704006197;385;5;2;51;16;4gymgvqmve0m2vh89v84tt3x0;0;23,8;-1,7;2024-07-28T01:11:12.339Z;2024-07-28T01:11:26Z;[{'id': 5121255853, 'qualifierId': 233, 'value': '502'}, {'id': 5121255277, 'qualifierId': 347}, {'id': 5121255275, 'qualifierId': 56, 'value': 'Back'}];2ijhxcgr8wqnb8ovss9064jmy;W. Perkins;;;ea8lyqscqclwzs6furodvyp04;Out;;;;;;;;;;;;;;;;;;;;1,0;502,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;;0;51;16;Atlanta United II;3076;DR;1,0
2704006293;502;5;2;51;16;erwnez7ksfkns4dqmyr1fhbe;1;76,2;101,7;2024-07-28T01:11:12.339Z;2024-07-28T01:58:46Z;[{'id': 5121255827, 'qualifierId': 347}, {'id': 5121255825, 'qualifierId': 56, 'value': 'Left'}, {'id': 5121255849, 'qualifierId': 233, 'value': '385'}];f69xf0cdfn1qe63t5tr5in10;D. Chong-Qui;;;ea8lyqscqclwzs6furodvyp04;Out;;;;;;;;;;;;;;;;;;;;1,0;385,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;51;16;Huntsville City;3076;DC;1,0
2704006315;503;1;2;51;29;erwnez7ksfkns4dqmyr1fhbe;1;77,5;100,0;2024-07-28T01:11:25.431Z;2024-07-28T01:11:27Z;[{'id': 5121255943, 'qualifierId': 212, 'value': '17.1'}, {'id': 5121255947, 'qualifierId': 213, 'value': '3.98'}, {'id': 5121255941, 'qualifierId': 141, 'value': '82.9'}, {'id': 5121255939, 'qualifierId': 140, 'value': '66.6'}, {'id': 5121255935, 'qualifierId': 107}, {'id': 5121255937, 'qualifierId': 56, 'value': 'Left'}];f69xf0cdfn1qe63t5tr5in10;D. Chong-Qui;;;ea8lyqscqclwzs6furodvyp04;Pass;;;;;;;;;;;;3,98;66,6;17,1;82,9;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;66,6;82,9;;;;;;;;0;51;29;Huntsville City;3089;DC;1,0
2704006333;504;1;2;51;31;erwnez7ksfkns4dqmyr1fhbe;1;66,6;82,9;2024-07-28T01:11:27.240Z;2024-07-28T01:11:28Z;[{'id': 5121256049, 'qualifierId': 140, 'value': '77.2'}, {'id': 5121256047, 'qualifierId': 56, 'value': 'Left'}, {'id': 5121256053, 'qualifierId': 212, 'value': '14.9'}, {'id': 5121256055, 'qualifierId': 213, 'value': '0.72'}, {'id': 5121256051, 'qualifierId': 141, 'value': '97.4'}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;;ea8lyqscqclwzs6furodvyp04;Pass;;;;;;;;;;;;0,72;77,2;14,9;97,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;77,2;97,4;;;;;;;;0;51;31;Huntsville City;3091;MC;1,0
2704006345;505;1;2;51;32;erwnez7ksfkns4dqmyr1fhbe;1;77,2;97,4;2024-07-28T01:11:28.263Z;2024-07-28T01:11:29Z;[{'id': 5121256143, 'qualifierId': 140, 'value': '77.5'}, {'id': 5121256147, 'qualifierId': 212, 'value': '9.8'}, {'id': 5121256149, 'qualifierId': 213, 'value': '4.74'}, {'id': 5121256145, 'qualifierId': 141, 'value': '83.0'}, {'id': 5121256141, 'qualifierId': 56, 'value': 'Left'}];f69xf0cdfn1qe63t5tr5in10;D. Chong-Qui;;;ea8lyqscqclwzs6furodvyp04;Pass;;;;;;;;;;;;4,74;77,5;9,8;83,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;77,5;83,0;;;;;;;;0;51;32;Huntsville City;3092;DC;1,0
2704006365;506;1;2;51;34;erwnez7ksfkns4dqmyr1fhbe;1;77,5;83,0;2024-07-28T01:11:29.767Z;2024-07-28T01:11:31Z;[{'id': 5121256271, 'qualifierId': 56, 'value': 'Left'}, {'id': 5121256279, 'qualifierId': 212, 'value': '5.2'}, {'id': 5121256277, 'qualifierId': 141, 'value': '89.9'}, {'id': 5121256275, 'qualifierId': 140, 'value': '79.7'}, {'id': 5121256281, 'qualifierId': 213, 'value': '1.11'}];ah3swx80hoddr239t1r6qg2ga;T. Wolff;;;ea8lyqscqclwzs6furodvyp04;Pass;;;;;;;;;;;;1,11;79,7;5,2;89,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;79,7;89,9;;;;;;;;0;51;34;Huntsville City;3094;FWL;1,0
2704006391;507;1;2;51;36;erwnez7ksfkns4dqmyr1fhbe;1;78,7;84,5;2024-07-28T01:11:31.832Z;2024-07-28T01:11:33Z;[{'id': 5121256399, 'qualifierId': 213, 'value': '0.70'}, {'id': 5121256395, 'qualifierId': 141, 'value': '97.8'}, {'id': 5121256397, 'qualifierId': 212, 'value': '14.1'}, {'id': 5121256391, 'qualifierId': 56, 'value': 'Left'}, {'id': 5121256393, 'qualifierId': 140, 'value': '89.0'}];5zeta56pml2qki1q095myhvys;R. Neri;;;ea8lyqscqclwzs6furodvyp04;Pass;;;;;;;;;;;;0,7;89,0;14,1;97,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;89,0;97,8;;;;;;;;0;51;36;Huntsville City;3096;FW;1,0
2704006403;508;1;2;51;37;erwnez7ksfkns4dqmyr1fhbe;0;89,0;96,9;2024-07-28T01:11:32.704Z;2024-07-28T01:41:20Z;[{'id': 5121256463, 'qualifierId': 141, 'value': '65.7'}, {'id': 5121256459, 'qualifierId': 56, 'value': 'Center'}, {'id': 5121256461, 'qualifierId': 140, 'value': '93.0'}, {'id': 5121256467, 'qualifierId': 213, 'value': '4.91'}, {'id': 5121256465, 'qualifierId': 212, 'value': '21.6'}];f69xf0cdfn1qe63t5tr5in10;D. Chong-Qui;;;ea8lyqscqclwzs6furodvyp04;Pass;;;;;;;;;;;;4,91;93,0;21,6;65,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;93,0;65,7;;;;;;;;0;51;37;Huntsville City;3097;DC;1,0
2704006385;386;12;2;51;37;4gymgvqmve0m2vh89v84tt3x0;1;10,0;46,6;2024-07-28T01:11:33.569Z;2024-07-28T01:41:21Z;[{'id': 5121256419, 'qualifierId': 167}, {'id': 5121256363, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121256367, 'qualifierId': 141, 'value': '23.9'}, {'id': 5121256369, 'qualifierId': 212, 'value': '19.1'}, {'id': 5121256365, 'qualifierId': 140, 'value': '0.0'}, {'id': 5121256371, 'qualifierId': 213, 'value': '4.08'}];bmax1bmduvrpp0lfh4do0yj9w;F. Cicéron;;;ea8lyqscqclwzs6furodvyp04;Clearance;;;;;;;;;;;;4,08;0,0;19,1;23,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;0,0;23,9;;;;;;;;0;51;37;Atlanta United II;3097;DC;1,0
2704006389;387;6;2;51;39;4gymgvqmve0m2vh89v84tt3x0;0;3,2;29,1;2024-07-28T01:11:35.319Z;2024-07-28T02:03:13Z;[{'id': 5121257753, 'qualifierId': 233, 'value': '509'}, {'id': 5121257685, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121257687, 'qualifierId': 73}];bmax1bmduvrpp0lfh4do0yj9w;F. Cicéron;;;ea8lyqscqclwzs6furodvyp04;Corner Awarded;;;;;;;;;;;;;;;;;;;;;509,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;;0;51;39;Atlanta United II;3099;DC;1,0
2704006417;509;6;2;51;39;erwnez7ksfkns4dqmyr1fhbe;1;96,8;70,9;2024-07-28T01:11:35.319Z;2024-07-28T01:58:40Z;[{'id': 5121257717, 'qualifierId': 233, 'value': '387'}, {'id': 5121256651, 'qualifierId': 73}, {'id': 5121256649, 'qualifierId': 56, 'value': 'Center'}];f69xf0cdfn1qe63t5tr5in10;D. Chong-Qui;;;ea8lyqscqclwzs6furodvyp04;Corner Awarded;;;;;;;;;;;;;;;;;;;;;387,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;51;39;Huntsville City;3099;DC;1,0
2704006643;511;1;2;52;2;erwnez7ksfkns4dqmyr1fhbe;0;99,3;99,6;2024-07-28T01:11:58.391Z;2024-07-28T01:12:01Z;[{'id': 5121258061, 'qualifierId': 213, 'value': '4.65'}, {'id': 5121258049, 'qualifierId': 155}, {'id': 5121258059, 'qualifierId': 212, 'value': '29.2'}, {'id': 5121258053, 'qualifierId': 56, 'value': 'Center'}, {'id': 5121258047, 'qualifierId': 6}, {'id': 5121258045, 'qualifierId': 2}, {'id': 5121258055, 'qualifierId': 140, 'value': '97.6'}, {'id': 5121258057, 'qualifierId': 141, 'value': '56.7'}, {'id': 5121258051, 'qualifierId': 225}];ah3swx80hoddr239t1r6qg2ga;T. Wolff;;;ea8lyqscqclwzs6furodvyp04;Pass;;;;;;;;;;;;4,65;97,6;29,2;56,7;;1,0;;;;;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;97,6;56,7;;;;;;;;0;52;2;Huntsville City;3122;FWL;1,0
2704006705;390;12;2;52;4;4gymgvqmve0m2vh89v84tt3x0;1;3,2;42,1;2024-07-28T01:11:59.894Z;2024-07-28T01:40:12Z;[{'id': 5121258527, 'qualifierId': 141, 'value': '38.9'}, {'id': 5121258529, 'qualifierId': 212, 'value': '4.3'}, {'id': 5121258525, 'qualifierId': 140, 'value': '0.0'}, {'id': 5121258581, 'qualifierId': 167}, {'id': 5121258523, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121258531, 'qualifierId': 213, 'value': '3.68'}];c08hvq1hplcct8kxrxucfpqp6;W. Pacius;;;ea8lyqscqclwzs6furodvyp04;Clearance;;;;;;;;;;;;3,68;0,0;4,3;38,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;0,0;38,9;;;;;;;;0;52;4;Atlanta United II;3124;FW;1,0
2704006709;391;6;2;52;6;4gymgvqmve0m2vh89v84tt3x0;0;1,1;41,1;2024-07-28T01:12:02.024Z;2024-07-28T02:03:11Z;[{'id': 5121441883, 'qualifierId': 233, 'value': '512'}, {'id': 5121260157, 'qualifierId': 73}, {'id': 5121260155, 'qualifierId': 56, 'value': 'Back'}];c08hvq1hplcct8kxrxucfpqp6;W. Pacius;;;ea8lyqscqclwzs6furodvyp04;Corner Awarded;;;;;;;;;;;;;;;;;;;;;512,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;;0;52;6;Atlanta United II;3126;FW;1,0
2704006649;512;6;2;52;6;erwnez7ksfkns4dqmyr1fhbe;1;98,9;58,9;2024-07-28T01:12:02.024Z;2024-07-28T01:58:41Z;[{'id': 5121258183, 'qualifierId': 73}, {'id': 5121441869, 'qualifierId': 233, 'value': '391'}, {'id': 5121258181, 'qualifierId': 56, 'value': 'Center'}];ah3swx80hoddr239t1r6qg2ga;T. Wolff;;;ea8lyqscqclwzs6furodvyp04;Corner Awarded;;;;;;;;;;;;;;;;;;;;;391,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;52;6;Huntsville City;3126;FWL;1,0
2704006703;389;43;2;52;12;4gymgvqmve0m2vh89v84tt3x0;1;0,0;0,0;2024-07-28T01:12:08.112Z;2024-07-28T01:40:08Z;[{'id': 5121258509, 'qualifierId': 212, 'value': '0'}, {'id': 5121258505, 'qualifierId': 140, 'value': '3.2'}, {'id': 5121258507, 'qualifierId': 141, 'value': '40.3'}, {'id': 5121258511, 'qualifierId': 213, 'value': '3.14'}, {'id': 5121370717, 'qualifierId': 144, 'value': '12'}, {'id': 5121258503, 'qualifierId': 56, 'value': 'Back'}];2ijhxcgr8wqnb8ovss9064jmy;W. Perkins;;;ea8lyqscqclwzs6furodvyp04;Deleted event;;;;;;;;;;;;3,14;3,2;0,0;40,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;3,2;40,3;;;;;;;;0;52;12;Atlanta United II;3132;DR;1,0
2704006721;513;1;2;52;14;erwnez7ksfkns4dqmyr1fhbe;1;99,5;99,5;2024-07-28T01:12:10.648Z;2024-07-28T01:12:16Z;[{'id': 5121258645, 'qualifierId': 212, 'value': '17.9'}, {'id': 5121258647, 'qualifierId': 213, 'value': '3.77'}, {'id': 5121258641, 'qualifierId': 140, 'value': '85.7'}, {'id': 5121258639, 'qualifierId': 56, 'value': 'Left'}, {'id': 5121258643, 'qualifierId': 141, 'value': '84.1'}, {'id': 5121258637, 'qualifierId': 6}];ah3swx80hoddr239t1r6qg2ga;T. Wolff;;;ea8lyqscqclwzs6furodvyp04;Pass;;;;;;;;;;;;3,77;85,7;17,9;84,1;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;85,7;84,1;;;;;;;;0;52;14;Huntsville City;3134;FWL;1,0
2704006723;514;1;2;52;17;erwnez7ksfkns4dqmyr1fhbe;1;83,7;82,4;2024-07-28T01:12:13.207Z;2024-07-28T01:12:16Z;[{'id': 5121258675, 'qualifierId': 213, 'value': '5.07'}, {'id': 5121258671, 'qualifierId': 141, 'value': '30.3'}, {'id': 5121258767, 'qualifierId': 1}, {'id': 5121258669, 'qualifierId': 140, 'value': '96.4'}, {'id': 5121258673, 'qualifierId': 212, 'value': '37.9'}, {'id': 5121258667, 'qualifierId': 56, 'value': 'Center'}, {'id': 5121258665, 'qualifierId': 155}, {'id': 5121258663, 'qualifierId': 2}];a63su8pudaernrvj1fi9006qc;L. Brennan;;;ea8lyqscqclwzs6furodvyp04;Pass;;;;;;;;;;;;5,07;96,4;37,9;30,3;1,0;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;96,4;30,3;;;;;;;;0;52;17;Huntsville City;3137;FWR;1,0
2704006787;515;1;2;52;21;erwnez7ksfkns4dqmyr1fhbe;1;95,7;30,4;2024-07-28T01:12:16.967Z;2024-07-28T01:12:23Z;[{'id': 5121259099, 'qualifierId': 212, 'value': '8.5'}, {'id': 5121259097, 'qualifierId': 141, 'value': '37.4'}, {'id': 5121259095, 'qualifierId': 140, 'value': '89.0'}, {'id': 5121259101, 'qualifierId': 213, 'value': '2.55'}, {'id': 5121259093, 'qualifierId': 56, 'value': 'Center'}];2iz7apzo49byqz0ws65h9d7v8;K. Moore;;;ea8lyqscqclwzs6furodvyp04;Pass;;;;;;;;;;;;2,55;89,0;8,5;37,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;89,0;37,4;;;;;;;;0;52;21;Huntsville City;3141;DC;1,0
