id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_JerseyNumber;value_TeamKit;value_TeamPlayerFormation;value_TeamFormation;value_Resume;value_Captain;value_Involved;value_DirectionOfPlay;value_PassEndY;value_Zone;value_PassEndX;value_Angle;value_Length;value_KickOff;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_Defensive;value_TakeOnOvertake;value_Offensive;value_IntendedTackleTarget;value_TouchTypeControl;value_TouchTypePass;value_RightFooted;value_Cross;value_BlockedPass;value_OutSwinger;value_Chipped;value_BlockedCross;value_MediumGkIntervention;value_Injury;value_InjuredPlayerId;value_RelatedEventId;value_DeletedEventType;value_LowGkIntervention;value_KeeperThrow;value_FlickOn;value_HeadPass;value_GkX;value_BlockedX;value_RegularPlay;value_GkY;value_LowCentre;value_GoalmouthZ;value_IndividualPlay;value_Blocked;value_GoalmouthY;value_BoxRight;value_BlockedY;value_NotAssisted;value_DefBlock;value_Left;value_CornerTaken;value_LeftFooted;value_IntentionalAssist;value_Assist;value_FirstTouch;value_CloseRight;value_Head;value_FromCorner;value_Assisted;value_BoxCentre;value_NextEventGoalKick;value_Low;value_GoalKick;value_TakeOnSpace;value_OutOfBoxCentre;value_LowRight;value_OwnShotBlocked;value_Hands;value_Collected;value_Stooping;value_GkHoof;value_Direct;value_Foul;value_ShirtPull/Holding;value_NextEventThrowIn;value_FreeKickTaken;value_AttemptedTackle;value_LayOff;value_OverhitCross;value_GoalShotGameClock;value_Deflection;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_BigChance;value_GkXTimeOfGoal;value_TouchTypeClearance;value_OutOfPlay;value_ThrowIn;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_SwitchOfPlay;value_Shove/Push;value_GkKickFromHands;value_CloseLeftAndHigh;value_BoxLeft;value_LowLeft;value_Diving;value_ParriedSafe;value_InSwinger;value_SmallBoxLeft;value_High;value_NotPastGoalLine;value_Right;value_Volley;value_HighCentre;value_Standing;value_Fingertip;value_HighGkIntervention;value_Straight;value_FloatedCross;value_Defensive1V1;value_FreeKick;value_ByWall;value_PullBack;value_Overrun;value_Handball;value_ThroughBall;value_SmallBoxRight;value_Feet;value_Sliding;value_ParriedDanger;value_SixYardBlocked;value_SavedOffLine;value_LastLine;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_AerialFoul;value_SwerveRight;value_Caught;value_CloseLeft;value_HighClaim;value_DrivenCross;value_DetailedPositionId;value_PositionSideId;value_FairPlay;value_YellowCard;value_TacticalFoul;value_LeadingToAttempt;value_RelatedError1Id;value_RecklessOffence;value_AdvantagePlayed;value_GoesToPenalties;value_Scored;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_HighRight;value_HighLeft;value_Saved;value_HitWoodwork;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;value_CoachTypes;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2731963419;462;7;2;52;36;4g68p0t2f5jzhzfr67i2rj1ex;1;94,6;2,2;2024-10-06T18:16:09.505Z;2024-10-10T10:57:04Z;[{'id': 5274637919, 'qualifierId': 167}, {'id': 5279887555, 'qualifierId': 383}, {'id': 5274637923, 'qualifierId': 286}, {'id': 5274637979, 'qualifierId': 233, 'value': '510'}, {'id': 5274637921, 'qualifierId': 56, 'value': 'Right'}];es0bxxdxf6bco25evmg19ic4;M. Sofo;;;k5s4m5m4emiiz7rjcgs48vmc;Tackle;;;;;;;;;;;;;;;;;;510,0;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;52;36;Chattanooga;3156;MR;1,0
2731963427;463;5;2;52;37;4g68p0t2f5jzhzfr67i2rj1ex;0;94,5;-1,6;2024-10-06T18:16:10.305Z;2024-10-06T18:36:57Z;[{'id': 5274639209, 'qualifierId': 233, 'value': '511'}, {'id': 5274637941, 'qualifierId': 56, 'value': 'Right'}, {'id': 5274637943, 'qualifierId': 347}];es0bxxdxf6bco25evmg19ic4;M. Sofo;;;k5s4m5m4emiiz7rjcgs48vmc;Out;;;;;;;;;;;;;;;;;;511,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;52;37;Chattanooga;3157;MR;1,0
2731963633;511;5;2;52;37;cwnjxlibb02fuh0vwgvac6h45;1;5,5;101,6;2024-10-06T18:16:10.305Z;2024-10-06T18:36:57Z;[{'id': 5274639123, 'qualifierId': 347}, {'id': 5274639121, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274639155, 'qualifierId': 233, 'value': '463'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;k5s4m5m4emiiz7rjcgs48vmc;Out;;;;;;;;;;;;;;;;;;463,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;52;37;New York RB II;3157;DC;1,0
2731963669;512;1;2;52;47;cwnjxlibb02fuh0vwgvac6h45;1;7,6;100,0;2024-10-06T18:16:20.774Z;2024-10-06T18:16:22Z;[{'id': 5274639321, 'qualifierId': 141, 'value': '84.5'}, {'id': 5274639323, 'qualifierId': 212, 'value': '12.8'}, {'id': 5274639319, 'qualifierId': 140, 'value': '2.7'}, {'id': 5274639315, 'qualifierId': 107}, {'id': 5274639317, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274639327, 'qualifierId': 213, 'value': '4.30'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;k5s4m5m4emiiz7rjcgs48vmc;Pass;;;;;;;;;;84,5;;2,7;4,3;12,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;2,7;84,5;;;;;;;;0;52;47;New York RB II;3167;DC;1,0
2731963701;513;1;2;52;49;cwnjxlibb02fuh0vwgvac6h45;1;2,7;84,5;2024-10-06T18:16:22.278Z;2024-10-06T18:16:24Z;[{'id': 5274639501, 'qualifierId': 140, 'value': '7.3'}, {'id': 5274639505, 'qualifierId': 212, 'value': '11.3'}, {'id': 5274639503, 'qualifierId': 141, 'value': '99.5'}, {'id': 5274639499, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274639507, 'qualifierId': 213, 'value': '1.13'}];87nhafgkozygrd5f06ore0xzo;F. Sar-Sar;;;k5s4m5m4emiiz7rjcgs48vmc;Pass;;;;;;;;;;99,5;;7,3;1,13;11,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;7,3;99,5;;;;;;;;0;52;49;New York RB II;3169;DC;1,0
2731963749;514;1;2;52;51;cwnjxlibb02fuh0vwgvac6h45;0;7,4;97,8;2024-10-06T18:16:24.216Z;2024-10-06T18:16:26Z;[{'id': 5274639757, 'qualifierId': 141, 'value': '100.0'}, {'id': 5274639759, 'qualifierId': 212, 'value': '27.7'}, {'id': 5274639751, 'qualifierId': 157}, {'id': 5274639753, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274639755, 'qualifierId': 140, 'value': '33.7'}, {'id': 5274639763, 'qualifierId': 1}, {'id': 5274639761, 'qualifierId': 213, 'value': '0.09'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;k5s4m5m4emiiz7rjcgs48vmc;Pass;;;;;;;;;;100,0;;33,7;0,09;27,7;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;33,7;100,0;;;;;;;;0;52;51;New York RB II;3171;DC;1,0
2731963973;464;5;2;52;52;4g68p0t2f5jzhzfr67i2rj1ex;1;67,7;-1,6;2024-10-06T18:16:26.082Z;2024-10-06T18:36:57Z;[{'id': 5274641061, 'qualifierId': 56, 'value': 'Right'}, {'id': 5274641111, 'qualifierId': 233, 'value': '515'}, {'id': 5274641063, 'qualifierId': 347}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;k5s4m5m4emiiz7rjcgs48vmc;Out;;;;;;;;;;;;;;;;;;515,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;52;52;Chattanooga;3172;DL;1,0
2731963759;515;5;2;52;52;cwnjxlibb02fuh0vwgvac6h45;0;32,3;101,6;2024-10-06T18:16:26.082Z;2024-10-06T18:36:58Z;[{'id': 5274641141, 'qualifierId': 233, 'value': '464'}, {'id': 5274639839, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274639841, 'qualifierId': 347}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;k5s4m5m4emiiz7rjcgs48vmc;Out;;;;;;;;;;;;;;;;;;464,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;52;52;New York RB II;3172;DC;1,0
2731964059;465;1;2;53;2;4g68p0t2f5jzhzfr67i2rj1ex;1;75,2;0,0;2024-10-06T18:16:36.034Z;2024-10-06T18:16:41Z;[{'id': 5274641503, 'qualifierId': 212, 'value': '15.6'}, {'id': 5274641505, 'qualifierId': 213, 'value': '0.50'}, {'id': 5274641495, 'qualifierId': 140, 'value': '88.2'}, {'id': 5274641499, 'qualifierId': 141, 'value': '9.7'}, {'id': 5274641491, 'qualifierId': 56, 'value': 'Right'}, {'id': 5274641489, 'qualifierId': 107}];6rgdv71lxh4cpz487ygvy5nv8;C. Berkley;;;k5s4m5m4emiiz7rjcgs48vmc;Pass;;;;;;;;;;9,7;;88,2;0,5;15,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;88,2;9,7;;;;;;;;0;53;2;Chattanooga;3182;DR;1,0
2732914181;897;83;2;53;6;cwnjxlibb02fuh0vwgvac6h45;1;11,7;87,9;2024-10-06T18:16:39.999Z;2024-10-10T10:58:30Z;[{'id': 5279888487, 'qualifierId': 399, 'value': 'es0bxxdxf6bco25evmg19ic4'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;k5s4m5m4emiiz7rjcgs48vmc;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;53;6;New York RB II;3186;DC;1,0
2731964069;466;50;2;53;7;4g68p0t2f5jzhzfr67i2rj1ex;1;87,6;12,6;2024-10-06T18:16:41.011Z;2024-10-10T10:02:50Z;[{'id': 5274641547, 'qualifierId': 286}, {'id': 5274641545, 'qualifierId': 56, 'value': 'Right'}, {'id': 5274641813, 'qualifierId': 233, 'value': '516'}];es0bxxdxf6bco25evmg19ic4;M. Sofo;;;k5s4m5m4emiiz7rjcgs48vmc;Dispossessed;;;;;;;;;;;;;;;;;;516,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;53;7;Chattanooga;3187;MR;1,0
2731964091;516;7;2;53;7;cwnjxlibb02fuh0vwgvac6h45;1;12,4;87,4;2024-10-06T18:16:41.012Z;2024-10-10T10:57:53Z;[{'id': 5279888017, 'qualifierId': 383}, {'id': 5274641743, 'qualifierId': 233, 'value': '466'}, {'id': 5274641721, 'qualifierId': 285}, {'id': 5274641719, 'qualifierId': 56, 'value': 'Back'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;k5s4m5m4emiiz7rjcgs48vmc;Tackle;;;;;;;;;;;;;;;;;;466,0;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;53;7;New York RB II;3187;MC;1,0
2731964097;517;49;2;53;9;cwnjxlibb02fuh0vwgvac6h45;1;5,1;85,0;2024-10-06T18:16:42.808Z;2024-10-06T18:16:43Z;[];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;k5s4m5m4emiiz7rjcgs48vmc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;53;9;New York RB II;3189;MC;1,0
2731964165;518;1;2;53;10;cwnjxlibb02fuh0vwgvac6h45;0;6,2;86,5;2024-10-06T18:16:43.736Z;2024-10-06T18:16:46Z;[{'id': 5274642151, 'qualifierId': 1}, {'id': 5274642133, 'qualifierId': 157}, {'id': 5274642135, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274642139, 'qualifierId': 141, 'value': '82.4'}, {'id': 5274642137, 'qualifierId': 140, 'value': '46.5'}, {'id': 5274642143, 'qualifierId': 212, 'value': '42.4'}, {'id': 5274642149, 'qualifierId': 213, 'value': '6.22'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;k5s4m5m4emiiz7rjcgs48vmc;Pass;;;;;;;;;;82,4;;46,5;6,22;42,4;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;46,5;82,4;;;;;;;;0;53;10;New York RB II;3190;MC;1,0
2731964213;467;1;2;53;13;4g68p0t2f5jzhzfr67i2rj1ex;1;53,1;34,8;2024-10-06T18:16:46.578Z;2024-10-06T18:16:48Z;[{'id': 5274642407, 'qualifierId': 213, 'value': '5.69'}, {'id': 5274642397, 'qualifierId': 3}, {'id': 5274642401, 'qualifierId': 140, 'value': '60.0'}, {'id': 5274642399, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274642403, 'qualifierId': 141, 'value': '27.6'}, {'id': 5274642405, 'qualifierId': 212, 'value': '8.7'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;k5s4m5m4emiiz7rjcgs48vmc;Pass;;;;;;;;;;27,6;;60,0;5,69;8,7;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;60,0;27,6;;;;;;;;0;53;13;Chattanooga;3193;DL;1,0
2731964255;468;1;2;53;15;4g68p0t2f5jzhzfr67i2rj1ex;1;60,0;27,1;2024-10-06T18:16:48.802Z;2024-10-06T18:16:51Z;[{'id': 5274642637, 'qualifierId': 141, 'value': '29.2'}, {'id': 5274642641, 'qualifierId': 213, 'value': '3.07'}, {'id': 5274642635, 'qualifierId': 140, 'value': '40.9'}, {'id': 5274642633, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274642639, 'qualifierId': 212, 'value': '20.1'}, {'id': 5274642631, 'qualifierId': 3}];80p7shawtxjiydizsg5fo5a1g;A. Mehmeti;;;k5s4m5m4emiiz7rjcgs48vmc;Pass;;;;;;;;;;29,2;;40,9;3,07;20,1;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;40,9;29,2;;;;;;;;0;53;15;Chattanooga;3195;MC;1,0
2731964329;469;1;2;53;17;4g68p0t2f5jzhzfr67i2rj1ex;1;40,8;30,0;2024-10-06T18:16:50.930Z;2024-10-06T18:16:53Z;[{'id': 5274643045, 'qualifierId': 141, 'value': '68.2'}, {'id': 5274643043, 'qualifierId': 140, 'value': '48.5'}, {'id': 5274643041, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274643049, 'qualifierId': 213, 'value': '1.27'}, {'id': 5274643035, 'qualifierId': 155}, {'id': 5274643047, 'qualifierId': 212, 'value': '27.2'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;k5s4m5m4emiiz7rjcgs48vmc;Pass;;;;;;;;;;68,2;;48,5;1,27;27,2;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;48,5;68,2;;;;;;;;0;53;17;Chattanooga;3197;DL;1,0
2731964337;470;49;2;53;20;4g68p0t2f5jzhzfr67i2rj1ex;1;48,5;68,4;2024-10-06T18:16:53.346Z;2024-10-06T18:16:53Z;[];92np3jwhxchmtfeov82ehe13o;O. Valencia;;;k5s4m5m4emiiz7rjcgs48vmc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;53;20;Chattanooga;3200;DC;1,0
2731964421;471;1;2;53;21;4g68p0t2f5jzhzfr67i2rj1ex;1;52,6;76,6;2024-10-06T18:16:54.131Z;2024-10-06T18:16:56Z;[{'id': 5274643527, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274643535, 'qualifierId': 213, 'value': '5.85'}, {'id': 5274643529, 'qualifierId': 140, 'value': '63.8'}, {'id': 5274643533, 'qualifierId': 212, 'value': '13.0'}, {'id': 5274643531, 'qualifierId': 141, 'value': '68.5'}];92np3jwhxchmtfeov82ehe13o;O. Valencia;;;k5s4m5m4emiiz7rjcgs48vmc;Pass;;;;;;;;;;68,5;;63,8;5,85;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;63,8;68,5;;;;;;;;0;53;21;Chattanooga;3201;DC;1,0
2731964425;472;50;2;53;23;4g68p0t2f5jzhzfr67i2rj1ex;1;62,3;68,6;2024-10-06T18:16:56.711Z;2024-10-10T10:02:50Z;[{'id': 5274643553, 'qualifierId': 286}, {'id': 5274643551, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274643733, 'qualifierId': 233, 'value': '519'}];afqry84j23xgkhqryrontj190;I. Kasule;;;k5s4m5m4emiiz7rjcgs48vmc;Dispossessed;;;;;;;;;;;;;;;;;;519,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;53;23;Chattanooga;3203;ML;1,0
2731964447;519;7;2;53;23;cwnjxlibb02fuh0vwgvac6h45;1;37,7;31,4;2024-10-06T18:16:56.712Z;2024-10-10T10:58:52Z;[{'id': 5279888663, 'qualifierId': 384}, {'id': 5274643671, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274643697, 'qualifierId': 233, 'value': '472'}, {'id': 5274643673, 'qualifierId': 285}];6zbb5xiauoixj3clxdgud8lxw;C. Watson;;;k5s4m5m4emiiz7rjcgs48vmc;Tackle;;;;;;;;;;;;;;;;;;472,0;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;53;23;New York RB II;3203;MC;1,0
2731964451;520;43;2;53;24;cwnjxlibb02fuh0vwgvac6h45;1;0,0;0,0;2024-10-06T18:16:57.849Z;2024-10-10T10:59:00Z;[{'id': 5279888713, 'qualifierId': 144, 'value': '49'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;k5s4m5m4emiiz7rjcgs48vmc;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;53;24;New York RB II;3204;FWR;1,0
2731964473;521;1;2;53;24;cwnjxlibb02fuh0vwgvac6h45;1;43,5;27,4;2024-10-06T18:16:57.947Z;2024-10-06T18:16:59Z;[{'id': 5274643839, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274643847, 'qualifierId': 213, 'value': '3.25'}, {'id': 5274643845, 'qualifierId': 212, 'value': '13.6'}, {'id': 5274643843, 'qualifierId': 141, 'value': '25.3'}, {'id': 5274643841, 'qualifierId': 140, 'value': '30.6'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;k5s4m5m4emiiz7rjcgs48vmc;Pass;;;;;;;;;;25,3;;30,6;3,25;13,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;30,6;25,3;;;;;;;;0;53;24;New York RB II;3204;FWR;1,0
2732914249;898;49;2;53;25;cwnjxlibb02fuh0vwgvac6h45;1;28,7;19,6;2024-10-06T18:16:58.314Z;2024-10-10T10:59:14Z;[];2d3dwhrtafkd1b8q1nzerqew9;J. Pérez;;;k5s4m5m4emiiz7rjcgs48vmc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;53;25;New York RB II;3205;DR;1,0
2731964483;522;1;2;53;26;cwnjxlibb02fuh0vwgvac6h45;0;30,6;25,3;2024-10-06T18:16:59.417Z;2024-10-06T18:17:00Z;[{'id': 5274643873, 'qualifierId': 155}, {'id': 5274643881, 'qualifierId': 212, 'value': '31.0'}, {'id': 5274643875, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274643879, 'qualifierId': 141, 'value': '22.7'}, {'id': 5274643883, 'qualifierId': 213, 'value': '6.23'}, {'id': 5274643877, 'qualifierId': 140, 'value': '60.1'}];2d3dwhrtafkd1b8q1nzerqew9;J. Pérez;;;k5s4m5m4emiiz7rjcgs48vmc;Pass;;;;;;;;;;22,7;;60,1;6,23;31,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;60,1;22,7;;;;;;;;0;53;26;New York RB II;3206;DR;1,0
