id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_TeamFormation;value_JerseyNumber;value_Involved;value_TeamKit;value_PlayerPosition;value_Captain;value_TeamPlayerFormation;value_DirectionOfPlay;value_Angle;value_Zone;value_PassEndY;value_KickOff;value_PassEndX;value_Length;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_HeadPass;value_Chipped;value_LayOff;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeClearance;value_Head;value_Foul;value_Shove/Push;value_Direct;value_FreeKickTaken;value_PlayersCaughtOffside;value_Indirect;value_SwitchOfPlay;value_LeftFooted;value_OutSwinger;value_BlockedPass;value_Cross;value_BlockedCross;value_DeletedEventType;value_NotVisible;value_IntendedTackleTarget;value_Defensive1V1;value_TakeOnOvertake;value_AttemptedTackle;value_GoalmouthY;value_BlockedY;value_GkY;value_BlockedX;value_GoalmouthZ;value_LowLeft;value_GkX;value_FreeKick;value_NotAssisted;value_OutOfBoxCentre;value_Blocked;value_DefBlock;value_Left;value_CornerTaken;value_InSwinger;value_RightFooted;value_Assist;value_IntentionalAssist;value_BoxCentre;value_RelatedEventId;value_Assisted;value_FirstTouch;value_FromCorner;value_NextEventGoalKick;value_IncorrectOutOfPlayDecision;value_GoalKick;value_Low;value_Right;value_RegularPlay;value_FantasyAssistTeam;value_FantasyAssistType;value_LowCentre;value_FantasyAssistedBy;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_FantasyAssistId;value_GoalShotGameClock;value_GkXTimeOfGoal;value_BigChance;value_SmallBoxCentre;value_FlickOn;value_TakeOnSpace;value_TouchTypePass;value_TouchTypeControl;value_ThroughBall;value_KeeperTouched;value_LowRight;value_1On1;value_OutOfPlay;value_FollowsADribble;value_SoloRun;value_IndividualPlay;value_LowGkIntervention;value_OverArm;value_KeeperThrow;value_RecklessOffence;value_YellowCard;value_SmallBoxLeft;value_CloseLeft;value_SetPiece;value_ShirtPull/Holding;value_MediumGkIntervention;value_BoxDeepLeft;value_Volley;value_TacticalFoul;value_35Centre;value_NotPastGoalLine;value_FastBreak;value_PullBack;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_BoxLeft;value_TempBlocked;value_LastLine;value_InjuredPlayerId;value_Injury;value_MisHit;value_High;value_Overrun;value_HighGkIntervention;value_HighClaim;value_CaptainChange;value_Diving;value_Hands;value_Collected;value_GkKickFromHands;value_HighLeft;value_Deflection;value_Caught;value_Reaching;value_LeadingToAttempt;value_RelatedError1Id;value_CloseLeftAndHigh;value_Stooping;value_GkHoof;value_SixYardBlocked;value_OverhitCross;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2698730315;384;1;1;40;1;1zgjjyruyufrkh4xjvryqsb1i;1;36,2;4,4;2024-06-30T19:43:35.384Z;2024-06-30T19:43:39Z;[{'id': 5092078639, 'qualifierId': 212, 'value': '3.3'}, {'id': 5092078635, 'qualifierId': 140, 'value': '33.9'}, {'id': 5092078641, 'qualifierId': 213, 'value': '3.89'}, {'id': 5092078637, 'qualifierId': 141, 'value': '1.1'}, {'id': 5092078633, 'qualifierId': 56, 'value': 'Back'}];de6bz3uyz5ta17f0jnnfhzims;L. Soria;;;dp963vuqrwx1siiaamur1db10;Pass;;;;;;;;;;3,89;;1,1;;33,9;3,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;33,9;1,1;;;;;;;0;0;40;1;Toronto II;2401;FW;1,0
2698730337;385;1;1;40;2;1zgjjyruyufrkh4xjvryqsb1i;0;33,9;1,1;2024-06-30T19:43:36.657Z;2024-06-30T19:43:44Z;[{'id': 5092078765, 'qualifierId': 1}, {'id': 5092078753, 'qualifierId': 157}, {'id': 5092078761, 'qualifierId': 212, 'value': '52.9'}, {'id': 5092078757, 'qualifierId': 140, 'value': '83.7'}, {'id': 5092078759, 'qualifierId': 141, 'value': '12.9'}, {'id': 5092078763, 'qualifierId': 213, 'value': '0.15'}, {'id': 5092078755, 'qualifierId': 56, 'value': 'Right'}];872ifpo3qufi9vv9vy7ty6uj8;G. Wetzel;;;dp963vuqrwx1siiaamur1db10;Pass;;;;;;;;;;0,15;;12,9;;83,7;52,9;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;83,7;12,9;;;;;;;0;0;40;2;Toronto II;2402;DR;1,0
2698730345;380;49;1;40;8;29nx7yxy1rdqv2oobqn5pjf8p;1;18,3;92,3;2024-06-30T19:43:43.055Z;2024-06-30T19:43:43Z;[];2figny7hhxiw29vizhlyta3o4;Ythallo;;;dp963vuqrwx1siiaamur1db10;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;40;8;Philadelphia Union II;2408;DC;1,0
2698730375;381;1;1;40;9;29nx7yxy1rdqv2oobqn5pjf8p;1;18,3;92,3;2024-06-30T19:43:43.727Z;2024-06-30T19:43:46Z;[{'id': 5092078925, 'qualifierId': 141, 'value': '36.7'}, {'id': 5092078929, 'qualifierId': 213, 'value': '4.70'}, {'id': 5092078931, 'qualifierId': 1}, {'id': 5092078921, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092078927, 'qualifierId': 212, 'value': '37.8'}, {'id': 5092078923, 'qualifierId': 140, 'value': '18.0'}];2figny7hhxiw29vizhlyta3o4;Ythallo;;;dp963vuqrwx1siiaamur1db10;Pass;;;;;;;;;;4,7;;36,7;;18,0;37,8;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;18,0;36,7;;;;;;;0;0;40;9;Philadelphia Union II;2409;DC;1,0
2698730435;382;1;1;40;12;29nx7yxy1rdqv2oobqn5pjf8p;1;20,3;36,7;2024-06-30T19:43:46.719Z;2024-06-30T19:43:52Z;[{'id': 5092079205, 'qualifierId': 140, 'value': '27.9'}, {'id': 5092079209, 'qualifierId': 212, 'value': '8.0'}, {'id': 5092079211, 'qualifierId': 213, 'value': '0.11'}, {'id': 5092079207, 'qualifierId': 141, 'value': '38.0'}, {'id': 5092079203, 'qualifierId': 56, 'value': 'Back'}];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;;dp963vuqrwx1siiaamur1db10;Pass;;;;;;;;;;0,11;;38,0;;27,9;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;27,9;38,0;;;;;;;0;0;40;12;Philadelphia Union II;2412;DL;1,0
2698730453;383;1;1;40;18;29nx7yxy1rdqv2oobqn5pjf8p;1;30,3;38,9;2024-06-30T19:43:52.735Z;2024-06-30T19:43:55Z;[{'id': 5092079271, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092079273, 'qualifierId': 140, 'value': '28.3'}, {'id': 5092079275, 'qualifierId': 141, 'value': '52.1'}, {'id': 5092079279, 'qualifierId': 213, 'value': '1.80'}, {'id': 5092079277, 'qualifierId': 212, 'value': '9.2'}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;dp963vuqrwx1siiaamur1db10;Pass;;;;;;;;;;1,8;;52,1;;28,3;9,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;28,3;52,1;;;;;;;0;0;40;18;Philadelphia Union II;2418;MC;1,0
2698730473;384;1;1;40;20;29nx7yxy1rdqv2oobqn5pjf8p;1;28,3;52,1;2024-06-30T19:43:54.895Z;2024-06-30T19:43:57Z;[{'id': 5092079391, 'qualifierId': 141, 'value': '37.9'}, {'id': 5092079387, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092079395, 'qualifierId': 213, 'value': '4.95'}, {'id': 5092079393, 'qualifierId': 212, 'value': '9.9'}, {'id': 5092079389, 'qualifierId': 140, 'value': '30.5'}];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;;dp963vuqrwx1siiaamur1db10;Pass;;;;;;;;;;4,95;;37,9;;30,5;9,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;30,5;37,9;;;;;;;0;0;40;20;Philadelphia Union II;2420;DL;1,0
2698730495;385;1;1;40;22;29nx7yxy1rdqv2oobqn5pjf8p;1;30,1;32,1;2024-06-30T19:43:57.183Z;2024-06-30T19:44:00Z;[{'id': 5092079505, 'qualifierId': 140, 'value': '42.3'}, {'id': 5092079509, 'qualifierId': 212, 'value': '20.2'}, {'id': 5092079507, 'qualifierId': 141, 'value': '9.1'}, {'id': 5092079511, 'qualifierId': 213, 'value': '5.40'}, {'id': 5092079503, 'qualifierId': 56, 'value': 'Back'}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;dp963vuqrwx1siiaamur1db10;Pass;;;;;;;;;;5,4;;9,1;;42,3;20,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;42,3;9,1;;;;;;;0;0;40;22;Philadelphia Union II;2422;MC;1,0
2698730509;386;1;1;40;26;29nx7yxy1rdqv2oobqn5pjf8p;1;43,5;13,8;2024-06-30T19:44:00.383Z;2024-06-30T19:44:03Z;[{'id': 5092079609, 'qualifierId': 212, 'value': '19.3'}, {'id': 5092079605, 'qualifierId': 140, 'value': '58.0'}, {'id': 5092079603, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092079611, 'qualifierId': 213, 'value': '0.66'}, {'id': 5092079607, 'qualifierId': 141, 'value': '31.3'}];5l9js12tsf18c7st0oac3swes;T. Rigopoulos;;;dp963vuqrwx1siiaamur1db10;Pass;;;;;;;;;;0,66;;31,3;;58,0;19,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;58,0;31,3;;;;;;;0;0;40;26;Philadelphia Union II;2426;DR;1,0
2698730641;392;83;1;40;28;1zgjjyruyufrkh4xjvryqsb1i;0;45,3;67,9;2024-06-30T19:44:02.697Z;2024-06-30T19:45:12Z;[{'id': 5092081975, 'qualifierId': 399, 'value': 'bx7d0ws7fi7iwgpi9ccomjehg'}];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;dp963vuqrwx1siiaamur1db10;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;40;28;Toronto II;2428;DC;1,0
2698730511;387;3;1;40;29;29nx7yxy1rdqv2oobqn5pjf8p;0;54,4;28,8;2024-06-30T19:44:03.616Z;2024-07-02T16:05:53Z;[{'id': 5092079707, 'qualifierId': 233, 'value': '386'}, {'id': 5093518179, 'qualifierId': 465}, {'id': 5092079617, 'qualifierId': 286}, {'id': 5092079615, 'qualifierId': 56, 'value': 'Center'}];bx7d0ws7fi7iwgpi9ccomjehg;D. Barrow;;;dp963vuqrwx1siiaamur1db10;Take On;;;;;;;;;;;;;;;;;;386,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;40;29;Philadelphia Union II;2429;FW;1,0
2698730519;386;7;1;40;29;1zgjjyruyufrkh4xjvryqsb1i;0;45,6;71,2;2024-06-30T19:44:03.617Z;2024-07-02T16:05:55Z;[{'id': 5092079651, 'qualifierId': 56, 'value': 'Back'}, {'id': 5093518213, 'qualifierId': 385}, {'id': 5092079695, 'qualifierId': 233, 'value': '387'}, {'id': 5092079653, 'qualifierId': 285}];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;dp963vuqrwx1siiaamur1db10;Tackle;;;;;;;;;;;;;;;;;;387,0;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;40;29;Toronto II;2429;DC;1,0
2698730515;388;61;1;40;30;29nx7yxy1rdqv2oobqn5pjf8p;1;58,0;31,3;2024-06-30T19:44:04.491Z;2024-06-30T19:44:04Z;[{'id': 5092079629, 'qualifierId': 56, 'value': 'Center'}];bx7d0ws7fi7iwgpi9ccomjehg;D. Barrow;;;dp963vuqrwx1siiaamur1db10;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;40;30;Philadelphia Union II;2430;FW;1,0
2698730529;387;49;1;40;31;1zgjjyruyufrkh4xjvryqsb1i;1;53,0;76,1;2024-06-30T19:44:06.057Z;2024-06-30T19:44:06Z;[];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;dp963vuqrwx1siiaamur1db10;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;40;31;Toronto II;2431;DC;1,0
2698730545;388;1;1;40;32;1zgjjyruyufrkh4xjvryqsb1i;1;53,0;76,1;2024-06-30T19:44:06.440Z;2024-06-30T19:44:10Z;[{'id': 5092079771, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092079773, 'qualifierId': 140, 'value': '44.7'}, {'id': 5092079779, 'qualifierId': 213, 'value': '2.17'}, {'id': 5092079775, 'qualifierId': 141, 'value': '94.8'}, {'id': 5092079777, 'qualifierId': 212, 'value': '15.4'}];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;dp963vuqrwx1siiaamur1db10;Pass;;;;;;;;;;2,17;;94,8;;44,7;15,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;44,7;94,8;;;;;;;0;0;40;32;Toronto II;2432;DC;1,0
2698730591;389;1;1;40;35;1zgjjyruyufrkh4xjvryqsb1i;1;41,8;94,1;2024-06-30T19:44:10.041Z;2024-06-30T19:44:19Z;[{'id': 5092080029, 'qualifierId': 140, 'value': '20.7'}, {'id': 5092080033, 'qualifierId': 212, 'value': '39.2'}, {'id': 5092080027, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092080031, 'qualifierId': 141, 'value': '46.6'}, {'id': 5092080037, 'qualifierId': 1}, {'id': 5092080035, 'qualifierId': 213, 'value': '4.11'}];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;dp963vuqrwx1siiaamur1db10;Pass;;;;;;;;;;4,11;;46,6;;20,7;39,2;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;20,7;46,6;;;;;;;0;0;40;35;Toronto II;2435;ML;1,0
2698730599;390;1;1;40;45;1zgjjyruyufrkh4xjvryqsb1i;0;19,0;48,7;2024-06-30T19:44:19.786Z;2024-06-30T19:44:23Z;[{'id': 5092080109, 'qualifierId': 213, 'value': '0.91'}, {'id': 5092080105, 'qualifierId': 141, 'value': '97.5'}, {'id': 5092080099, 'qualifierId': 155}, {'id': 5092080107, 'qualifierId': 212, 'value': '41.9'}, {'id': 5092080115, 'qualifierId': 1}, {'id': 5092080101, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092080103, 'qualifierId': 140, 'value': '43.4'}];1ceqwz4ozqi6ft5l4hf5a04r8;M. Sheridan;;;dp963vuqrwx1siiaamur1db10;Pass;;;;;;;;;;0,91;;97,5;;43,4;41,9;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;43,4;97,5;;;;;;;0;0;40;45;Toronto II;2445;GK;1,0
2698730619;389;1;1;40;48;29nx7yxy1rdqv2oobqn5pjf8p;1;54,9;11,3;2024-06-30T19:44:23.233Z;2024-06-30T19:44:25Z;[{'id': 5092080197, 'qualifierId': 212, 'value': '12.8'}, {'id': 5092080189, 'qualifierId': 3}, {'id': 5092080193, 'qualifierId': 140, 'value': '64.3'}, {'id': 5092080195, 'qualifierId': 141, 'value': '23.4'}, {'id': 5092080199, 'qualifierId': 213, 'value': '0.69'}, {'id': 5092080191, 'qualifierId': 56, 'value': 'Center'}];dqxh3f9qy6lhrwabvnbb6erro;A. Dumitru;;;dp963vuqrwx1siiaamur1db10;Pass;;;;;;;;;;0,69;;23,4;;64,3;12,8;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;64,3;23,4;;;;;;;0;0;40;48;Philadelphia Union II;2448;MR;1,0
2698730623;390;49;1;40;51;29nx7yxy1rdqv2oobqn5pjf8p;1;64,0;23,4;2024-06-30T19:44:25.265Z;2024-06-30T19:44:25Z;[];bx7d0ws7fi7iwgpi9ccomjehg;D. Barrow;;;dp963vuqrwx1siiaamur1db10;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;40;51;Philadelphia Union II;2451;FW;1,0
2698730627;391;45;1;40;52;1zgjjyruyufrkh4xjvryqsb1i;0;44,8;80,6;2024-06-30T19:44:26.490Z;2024-06-30T19:44:27Z;[{'id': 5092080221, 'qualifierId': 285}, {'id': 5092080251, 'qualifierId': 233, 'value': '391'}, {'id': 5092080219, 'qualifierId': 56, 'value': 'Back'}];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;dp963vuqrwx1siiaamur1db10;Challenge;;;;;;;;;;;;;;;;;;391,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;40;52;Toronto II;2452;ML;1,0
2698730633;391;3;1;40;52;29nx7yxy1rdqv2oobqn5pjf8p;1;55,2;19,4;2024-06-30T19:44:26.490Z;2024-07-02T14:10:58Z;[{'id': 5092080239, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092080241, 'qualifierId': 286}, {'id': 5093475663, 'qualifierId': 464}, {'id': 5092080245, 'qualifierId': 233, 'value': '391'}];bx7d0ws7fi7iwgpi9ccomjehg;D. Barrow;;;dp963vuqrwx1siiaamur1db10;Take On;;;;;;;;;;;;;;;;;;391,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;40;52;Philadelphia Union II;2452;FW;1,0
2698730659;392;1;1;40;53;29nx7yxy1rdqv2oobqn5pjf8p;1;55,6;25,6;2024-06-30T19:44:27.929Z;2024-07-02T14:11:06Z;[{'id': 5092080337, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092080341, 'qualifierId': 141, 'value': '35.1'}, {'id': 5092080339, 'qualifierId': 140, 'value': '52.0'}, {'id': 5092080343, 'qualifierId': 212, 'value': '7.5'}, {'id': 5092080345, 'qualifierId': 213, 'value': '2.10'}];bx7d0ws7fi7iwgpi9ccomjehg;D. Barrow;;;dp963vuqrwx1siiaamur1db10;Pass;;;;;;;;;;2,1;;35,1;;52,0;7,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;52,0;35,1;;;;;;;0;0;40;53;Philadelphia Union II;2453;FW;1,0
2698730663;393;50;1;40;57;29nx7yxy1rdqv2oobqn5pjf8p;1;52,4;45,2;2024-06-30T19:44:31.441Z;2024-06-30T19:44:36Z;[{'id': 5092080561, 'qualifierId': 233, 'value': '393'}, {'id': 5092080353, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092080355, 'qualifierId': 286}];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;dp963vuqrwx1siiaamur1db10;Dispossessed;;;;;;;;;;;;;;;;;;393,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;40;57;Philadelphia Union II;2457;MC;1,0
2698730695;393;7;1;40;57;1zgjjyruyufrkh4xjvryqsb1i;0;47,6;54,8;2024-06-30T19:44:31.442Z;2024-07-02T14:11:32Z;[{'id': 5092080557, 'qualifierId': 233, 'value': '393'}, {'id': 5093475669, 'qualifierId': 385}, {'id': 5092080525, 'qualifierId': 285}, {'id': 5092080523, 'qualifierId': 56, 'value': 'Back'}];de6bz3uyz5ta17f0jnnfhzims;L. Soria;;;dp963vuqrwx1siiaamur1db10;Tackle;;;;;;;;;;;;;;;;;;393,0;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;40;57;Toronto II;2457;FW;1,0
2698730699;394;50;1;41;1;29nx7yxy1rdqv2oobqn5pjf8p;1;53,0;45,4;2024-06-30T19:44:35.801Z;2024-06-30T19:44:37Z;[{'id': 5092080541, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092080543, 'qualifierId': 286}, {'id': 5092080617, 'qualifierId': 233, 'value': '394'}];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;dp963vuqrwx1siiaamur1db10;Dispossessed;;;;;;;;;;;;;;;;;;394,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;41;1;Philadelphia Union II;2461;MC;1,0
