id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_JerseyNumber;value_TeamFormation;value_TeamKit;value_PlayerPosition;value_TeamPlayerFormation;value_Involved;value_Captain;value_DirectionOfPlay;value_Length;value_KickOff;value_Zone;value_Angle;value_PassEndY;value_PassEndX;value_Chipped;value_LongBall;value_HeadPass;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_DeletedEventType;value_IntendedTackleTarget;value_Offensive;value_TakeOnOvertake;value_Overrun;value_TakeOnSpace;value_BlockedPass;value_Defensive;value_LayOff;value_Assist;value_Assisted;value_RelatedEventId;value_GkY;value_BlockedX;value_GkX;value_IndividualPlay;value_OutOfBoxCentre;value_RegularPlay;value_Blocked;value_RightFooted;value_LowCentre;value_BlockedY;value_GoalmouthY;value_GoalmouthZ;value_DefBlock;value_TouchTypePass;value_TouchTypeClearance;value_Left;value_Right;value_OutSwinger;value_CornerTaken;value_Cross;value_IntentionalAssist;value_Head;value_FirstTouch;value_BoxCentre;value_High;value_FromCorner;value_NextEventGoalKick;value_GoalKick;value_OutOfPlay;value_Launch;value_MediumGkIntervention;value_TouchTypeControl;value_35Centre;value_FastBreak;value_Low;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_FreeKickTaken;value_AttemptedTackle;value_Direct;value_Foul;value_NotAssisted;value_FreeKick;value_FlickOn;value_ThroughBall;value_SixYardBlocked;value_LowLeft;value_SmallBoxLeft;value_LeftFooted;value_Injury;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_CaptainChange;value_Shove/Push;value_SwitchOfPlay;value_HighGkIntervention;value_HighClaim;value_KeeperThrow;value_OtherObstacle;value_BallHitsReferee;value_Simulation;value_YellowCard;value_Straight;value_FloatedCross;value_GkKickFromHands;value_OverhitCross;value_DrinksBreak;value_RefereeDelay;value_2NdAssist;value_NotPastGoalLine;value_GkYTimeOfGoal;value_2NdRelatedEventId;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_BigChance;value_Volley;value_HighLeft;value_2NdAssisted;value_GoalShotGameClock;value_ShirtPull/Holding;value_OverArm;value_TacticalFoul;value_OutOfBoxDeepLeft;value_HighRight;value_Hands;value_Reaching;value_Fingertip;value_SmallBoxCentre;value_FantasyAssistId;value_FantasyAssistType;value_FantasyAssistTeam;value_FantasyAssistedBy;value_LowRight;value_OwnGoal;value_InSwinger;value_Minutes;value_EndType;value_Tactical;value_Deflection;value_ParriedSafe;value_Standing;value_Diving;value_LowGkIntervention;value_Collected;value_1On1;value_KeeperTouched;value_CloseLeft;value_BlockedClearance;value_BlockedCross;value_TimeWasting;value_Stooping;value_HighCentre;value_PullBack;value_InjuredPlayerId;value_SmallBoxRight;value_Dissent;value_SetPiece;value_OwnPlayer;value_OwnShotBlocked;value_Strong;value_MisHit;value_RecklessOffence;value_CloseRight;value_Handball;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2713787785;408;1;1;45;13;7pmw399vh2v44cjle4fkklp1w;1;31,3;61,2;2024-08-26T00:49:24.656Z;2024-08-26T00:49:30Z;[{'id': 5175186065, 'qualifierId': 213, 'value': '5.39'}, {'id': 5175186067, 'qualifierId': 1}, {'id': 5175186057, 'qualifierId': 56, 'value': 'Right'}, {'id': 5175186055, 'qualifierId': 155}, {'id': 5175186063, 'qualifierId': 212, 'value': '47.0'}, {'id': 5175186061, 'qualifierId': 141, 'value': '7.4'}, {'id': 5175186059, 'qualifierId': 140, 'value': '59.4'}];48p3wcjai97tpt50ia7bi7ok4;J. Medina;;;ewybi0eo716f3khjqyfizt7h0;Pass;;;;;;;;;;47,0;;;5,39;7,4;59,4;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;59,4;7,4;;;;;;;0;0;45;13;Minnesota United II;2713;DC;1,0
2713787749;344;70;1;45;13;1pc6sx2h4rp113ldkbp5d2xas;1;0,0;0,0;2024-08-26T00:49:24.900Z;2024-08-26T00:49:25Z;[{'id': 5175185885, 'qualifierId': 277, 'value': '4'}];;;;;ewybi0eo716f3khjqyfizt7h0;Injury Time Announcement;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;45;13;Houston Dynamo II;2713;;
2713787799;409;44;1;45;17;7pmw399vh2v44cjle4fkklp1w;1;65,0;10,2;2024-08-26T00:49:29.136Z;2024-08-30T11:54:01Z;[{'id': 5175186165, 'qualifierId': 233, 'value': '345'}, {'id': 5175186133, 'qualifierId': 56, 'value': 'Right'}, {'id': 5175186135, 'qualifierId': 286}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;ewybi0eo716f3khjqyfizt7h0;Aerial;;;;;;;;;;;;;;;;;;;;345,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;45;17;Minnesota United II;2717;MC;1,0
2713787777;345;44;1;45;17;1pc6sx2h4rp113ldkbp5d2xas;0;35,0;89,8;2024-08-26T00:49:29.137Z;2024-08-26T02:20:02Z;[{'id': 5175186021, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175186051, 'qualifierId': 285}, {'id': 5175186177, 'qualifierId': 233, 'value': '409'}];98tyw392rp4ow3apn0ygrbtp0;J. Farris;;;ewybi0eo716f3khjqyfizt7h0;Aerial;;;;;;;;;;;;;;;;;;;;409,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;45;17;Houston Dynamo II;2717;DML;1,0
2713787805;410;4;1;45;20;7pmw399vh2v44cjle4fkklp1w;1;65,3;21,6;2024-08-26T00:49:32.304Z;2024-08-30T11:54:10Z;[{'id': 5175186211, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175186207, 'qualifierId': 13}, {'id': 5175186217, 'qualifierId': 286}, {'id': 5175186439, 'qualifierId': 294}, {'id': 5175186441, 'qualifierId': 233, 'value': '346'}, {'id': 5175186213, 'qualifierId': 152}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;ewybi0eo716f3khjqyfizt7h0;Foul;;;;;;;;;;;;;;;;;;;;346,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;45;20;Minnesota United II;2720;MC;1,0
2713787813;346;4;1;45;20;1pc6sx2h4rp113ldkbp5d2xas;0;34,7;78,4;2024-08-26T00:49:32.305Z;2024-08-26T00:49:38Z;[{'id': 5175186337, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175186335, 'qualifierId': 294}, {'id': 5175186333, 'qualifierId': 13}, {'id': 5175186369, 'qualifierId': 233, 'value': '410'}, {'id': 5175186339, 'qualifierId': 152}, {'id': 5175186341, 'qualifierId': 285}];e2olfsduxvaqsx6rdbaasa356;M. Nyeman;;;ewybi0eo716f3khjqyfizt7h0;Foul;;;;;;;;;;;;;;;;;;;;410,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;45;20;Houston Dynamo II;2720;MC;1,0
2713788161;411;1;1;46;6;7pmw399vh2v44cjle4fkklp1w;1;62,5;24,2;2024-08-26T00:50:17.968Z;2024-08-26T00:50:21Z;[{'id': 5175188301, 'qualifierId': 212, 'value': '35.0'}, {'id': 5175188291, 'qualifierId': 155}, {'id': 5175188299, 'qualifierId': 141, 'value': '57.1'}, {'id': 5175188289, 'qualifierId': 5}, {'id': 5175188293, 'qualifierId': 152}, {'id': 5175188305, 'qualifierId': 1}, {'id': 5175188297, 'qualifierId': 140, 'value': '88.1'}, {'id': 5175188303, 'qualifierId': 213, 'value': '0.69'}, {'id': 5175188295, 'qualifierId': 56, 'value': 'Center'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;ewybi0eo716f3khjqyfizt7h0;Pass;;;;;;;;;;35,0;;;0,69;57,1;88,1;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;88,1;57,1;;;;;;;0;0;46;6;Minnesota United II;2766;MC;1,0
2713788167;412;1;1;46;7;7pmw399vh2v44cjle4fkklp1w;0;87,9;60,2;2024-08-26T00:50:19.311Z;2024-08-30T11:55:31Z;[{'id': 5175188331, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175188339, 'qualifierId': 213, 'value': '4.71'}, {'id': 5175188337, 'qualifierId': 212, 'value': '5.2'}, {'id': 5175188335, 'qualifierId': 141, 'value': '52.5'}, {'id': 5175188333, 'qualifierId': 140, 'value': '87.9'}, {'id': 5175188329, 'qualifierId': 3}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;ewybi0eo716f3khjqyfizt7h0;Pass;;;;;;;;;;5,2;;;4,71;52,5;87,9;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;87,9;52,5;;;;;;;0;0;46;7;Minnesota United II;2767;DL;1,0
2713788175;347;61;1;46;8;1pc6sx2h4rp113ldkbp5d2xas;1;8,6;42,8;2024-08-26T00:50:19.813Z;2024-08-30T11:55:35Z;[{'id': 5175188383, 'qualifierId': 56, 'value': 'Back'}];58839nfw30jxxroffd3a7q0wk;Hugo Bacharach;;;ewybi0eo716f3khjqyfizt7h0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;46;8;Houston Dynamo II;2768;DC;1,0
2713788219;348;12;1;46;9;1pc6sx2h4rp113ldkbp5d2xas;1;13,5;41,2;2024-08-26T00:50:21.361Z;2024-08-30T11:55:38Z;[{'id': 5175188629, 'qualifierId': 141, 'value': '30.1'}, {'id': 5175188633, 'qualifierId': 213, 'value': '5.80'}, {'id': 5175188627, 'qualifierId': 140, 'value': '27.1'}, {'id': 5175188625, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175188631, 'qualifierId': 212, 'value': '16.2'}];a1rc6kukly42y5j5smz3w72tw;T. Ibsais;;;ewybi0eo716f3khjqyfizt7h0;Clearance;;;;;;;;;;16,2;;;5,8;30,1;27,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;27,1;30,1;;;;;;;0;0;46;9;Houston Dynamo II;2769;DMR;1,0
2713788221;349;49;1;46;14;1pc6sx2h4rp113ldkbp5d2xas;1;22,0;25,0;2024-08-26T00:50:26.154Z;2024-08-26T00:50:35Z;[];clqg0gusupd6cehokpggbslck;E. Nieves;;;ewybi0eo716f3khjqyfizt7h0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;46;14;Houston Dynamo II;2774;FWR;1,0
2713788235;350;3;1;46;15;1pc6sx2h4rp113ldkbp5d2xas;0;22,5;21,4;2024-08-26T00:50:26.910Z;2024-08-30T11:55:46Z;[{'id': 5181400963, 'qualifierId': 464}, {'id': 5175188701, 'qualifierId': 233, 'value': '413'}, {'id': 5175188687, 'qualifierId': 285}, {'id': 5175188685, 'qualifierId': 56, 'value': 'Back'}];clqg0gusupd6cehokpggbslck;E. Nieves;;;ewybi0eo716f3khjqyfizt7h0;Take On;;;;;;;;;;;;;;;;;;;;413,0;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;46;15;Houston Dynamo II;2775;FWR;1,0
2713788223;413;7;1;46;15;7pmw399vh2v44cjle4fkklp1w;1;77,5;78,6;2024-08-26T00:50:26.911Z;2024-08-30T11:55:50Z;[{'id': 5175188649, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175188651, 'qualifierId': 286}, {'id': 5175188691, 'qualifierId': 233, 'value': '350'}, {'id': 5181400969, 'qualifierId': 383}];77kab5634937x4txa891wg2s4;B. Raines;;;ewybi0eo716f3khjqyfizt7h0;Tackle;;;;;;;;;;;;;;;;;;;;350,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;46;15;Minnesota United II;2775;MC;1,0
2713788231;414;49;1;46;16;7pmw399vh2v44cjle4fkklp1w;1;74,8;78,3;2024-08-26T00:50:27.743Z;2024-08-26T00:50:28Z;[];77kab5634937x4txa891wg2s4;B. Raines;;;ewybi0eo716f3khjqyfizt7h0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;46;16;Minnesota United II;2776;MC;1,0
2714904603;774;83;1;46;21;1pc6sx2h4rp113ldkbp5d2xas;1;4,0;13,3;2024-08-26T00:50:32.809Z;2024-08-30T11:56:30Z;[{'id': 5181401025, 'qualifierId': 399, 'value': '77kab5634937x4txa891wg2s4'}];f4gpras1h3k8qfz71u84iyyok;W. Schmidt;;;ewybi0eo716f3khjqyfizt7h0;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;46;21;Houston Dynamo II;2781;MC;1,0
2713788303;415;50;1;46;22;7pmw399vh2v44cjle4fkklp1w;1;91,6;86,0;2024-08-26T00:50:34.296Z;2024-08-30T11:56:57Z;[{'id': 5175189315, 'qualifierId': 233, 'value': '351'}, {'id': 5175189075, 'qualifierId': 56, 'value': 'Left'}, {'id': 5175189077, 'qualifierId': 286}];77kab5634937x4txa891wg2s4;B. Raines;;;ewybi0eo716f3khjqyfizt7h0;Dispossessed;;;;;;;;;;;;;;;;;;;;351,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;46;22;Minnesota United II;2782;MC;1,0
2713788347;351;7;1;46;22;1pc6sx2h4rp113ldkbp5d2xas;1;8,4;14,0;2024-08-26T00:50:34.297Z;2024-08-30T11:57:00Z;[{'id': 5175189281, 'qualifierId': 285}, {'id': 5175189277, 'qualifierId': 167}, {'id': 5181401033, 'qualifierId': 385}, {'id': 5175189279, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175189291, 'qualifierId': 233, 'value': '415'}];f4gpras1h3k8qfz71u84iyyok;W. Schmidt;;;ewybi0eo716f3khjqyfizt7h0;Tackle;;;;;;;;;;;;;;;;;;;;415,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;46;22;Houston Dynamo II;2782;MC;1,0
2713788371;352;6;1;46;23;1pc6sx2h4rp113ldkbp5d2xas;0;3,6;14,0;2024-08-26T00:50:34.455Z;2024-08-30T11:57:53Z;[{'id': 5175189435, 'qualifierId': 73}, {'id': 5175189487, 'qualifierId': 233, 'value': '416'}, {'id': 5175189433, 'qualifierId': 56, 'value': 'Back'}];f4gpras1h3k8qfz71u84iyyok;W. Schmidt;;;ewybi0eo716f3khjqyfizt7h0;Corner Awarded;;;;;;;;;;;;;;;;;;;;416,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;46;23;Houston Dynamo II;2783;MC;1,0
2713788321;416;6;1;46;23;7pmw399vh2v44cjle4fkklp1w;1;96,4;86,0;2024-08-26T00:50:34.455Z;2024-08-30T11:57:06Z;[{'id': 5175189457, 'qualifierId': 233, 'value': '352'}, {'id': 5175189203, 'qualifierId': 73}, {'id': 5175189201, 'qualifierId': 56, 'value': 'Left'}];77kab5634937x4txa891wg2s4;B. Raines;;;ewybi0eo716f3khjqyfizt7h0;Corner Awarded;;;;;;;;;;;;;;;;;;;;352,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;46;23;Minnesota United II;2783;MC;1,0
2713788627;417;1;1;47;5;7pmw399vh2v44cjle4fkklp1w;0;99,5;99,5;2024-08-26T00:51:16.672Z;2024-08-30T11:57:56Z;[{'id': 5175190939, 'qualifierId': 2}, {'id': 5175190957, 'qualifierId': 1}, {'id': 5175190955, 'qualifierId': 213, 'value': '4.37'}, {'id': 5175190941, 'qualifierId': 6}, {'id': 5175190949, 'qualifierId': 140, 'value': '88.8'}, {'id': 5175190953, 'qualifierId': 212, 'value': '33.2'}, {'id': 5181401127, 'qualifierId': 20}, {'id': 5175190945, 'qualifierId': 223}, {'id': 5175190951, 'qualifierId': 141, 'value': '53.5'}, {'id': 5175190947, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175190943, 'qualifierId': 155}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;ewybi0eo716f3khjqyfizt7h0;Pass;;;;;;;;;;33,2;;;4,37;53,5;88,8;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;88,8;53,5;;;;;;;0;0;47;5;Minnesota United II;2825;MC;1,0
2713788639;353;12;1;47;6;1pc6sx2h4rp113ldkbp5d2xas;1;4,6;39,4;2024-08-26T00:51:18.313Z;2024-08-30T11:58:06Z;[{'id': 5175191047, 'qualifierId': 212, 'value': '24.4'}, {'id': 5175191045, 'qualifierId': 141, 'value': '58.2'}, {'id': 5175191051, 'qualifierId': 15}, {'id': 5175191043, 'qualifierId': 140, 'value': '24.4'}, {'id': 5175191041, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175191049, 'qualifierId': 213, 'value': '0.55'}];cz98wcy8nq9hqncb2z33p4hec;D. Mawing;;;ewybi0eo716f3khjqyfizt7h0;Clearance;;;;;;;;;;24,4;;;0,55;58,2;24,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;24,4;58,2;;;;;;;0;0;47;6;Houston Dynamo II;2826;DC;1,0
2713788651;354;1;1;47;10;1pc6sx2h4rp113ldkbp5d2xas;1;24,4;58,2;2024-08-26T00:51:21.521Z;2024-08-30T11:58:15Z;[{'id': 5175191137, 'qualifierId': 141, 'value': '69.6'}, {'id': 5175191135, 'qualifierId': 140, 'value': '26.2'}, {'id': 5175191133, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175191139, 'qualifierId': 212, 'value': '8.0'}, {'id': 5175191141, 'qualifierId': 213, 'value': '1.33'}, {'id': 5175191131, 'qualifierId': 155}];e2olfsduxvaqsx6rdbaasa356;M. Nyeman;;;ewybi0eo716f3khjqyfizt7h0;Pass;;;;;;;;;;8,0;;;1,33;69,6;26,2;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;26,2;69,6;;;;;;;0;0;47;10;Houston Dynamo II;2830;MC;1,0
2713788659;355;44;1;47;12;1pc6sx2h4rp113ldkbp5d2xas;1;28,0;69,2;2024-08-26T00:51:23.526Z;2024-08-30T11:59:23Z;[{'id': 5175191199, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175191207, 'qualifierId': 233, 'value': '418'}, {'id': 5175191201, 'qualifierId': 285}];98tyw392rp4ow3apn0ygrbtp0;J. Farris;;;ewybi0eo716f3khjqyfizt7h0;Aerial;;;;;;;;;;;;;;;;;;;;418,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;47;12;Houston Dynamo II;2832;DML;1,0
2713788647;418;44;1;47;12;7pmw399vh2v44cjle4fkklp1w;0;72,0;30,8;2024-08-26T00:51:23.527Z;2024-08-30T11:59:26Z;[{'id': 5175191095, 'qualifierId': 286}, {'id': 5175191215, 'qualifierId': 233, 'value': '355'}, {'id': 5175191093, 'qualifierId': 56, 'value': 'Center'}];48p3wcjai97tpt50ia7bi7ok4;J. Medina;;;ewybi0eo716f3khjqyfizt7h0;Aerial;;;;;;;;;;;;;;;;;;;;355,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;47;12;Minnesota United II;2832;DC;1,0
