id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_TeamFormation;value_PlayerPosition;value_Resume;value_JerseyNumber;value_Involved;value_Captain;value_TeamKit;value_DirectionOfPlay;value_KickOff;value_Angle;value_PassEndY;value_Zone;value_Length;value_PassEndX;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_HeadPass;value_FlickOn;value_TouchTypePass;value_IntendedTackleTarget;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeClearance;value_DeletedEventType;value_TakeOnSpace;value_LayOff;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_BlockedPass;value_Unchallenged;value_LowGkIntervention;value_KeeperThrow;value_Chipped;value_NotVisible;value_OverArm;value_TakeOnOvertake;value_Shove/Push;value_OutOfPlay;value_Right;value_Left;value_Cross;value_CornerTaken;value_LeftFooted;value_InSwinger;value_Handball;value_GoalDisallowed;value_PlayersCaughtOffside;value_Indirect;value_HighGkIntervention;value_GkHoof;value_RightFooted;value_OutSwinger;value_TouchTypeControl;value_Overrun;value_FloatedCross;value_Straight;value_MediumGkIntervention;value_GoalmouthY;value_GoalmouthZ;value_GkY;value_IndividualPlay;value_NotPastGoalLine;value_35Centre;value_BlockedX;value_FastBreak;value_NotAssisted;value_FirstTouch;value_BlockedY;value_GkX;value_NextEventGoalKick;value_GoalKick;value_Low;value_SwitchOfPlay;value_Assist;value_RelatedEventId;value_RegularPlay;value_LowCentre;value_Assisted;value_OutOfBoxCentre;value_Stooping;value_Hands;value_ParriedSafe;value_GkStart;value_High;value_Head;value_TimeWasting;value_YellowCard;value_FromCorner;value_Volley;value_Blocked;value_DefBlock;value_PullBack;value_BoxCentre;value_Collected;value_ThroughBall;value_GoalShotGameClock;value_GkXTimeOfGoal;value_SwerveLeft;value_LowLeft;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_BlockedCross;value_Minutes;value_Simulation;value_SecondYellow;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_CaptainChange;value_IntentionalAssist;value_LowRight;value_BoxLeft;value_Diving;value_BoxDeepLeft;value_LeadingToAttempt;value_RelatedError1Id;value_GkKickFromHands;value_LastLine;value_RecklessOffence;value_CloseLeft;value_FreeKick;value_Caught;value_Standing;value_InjuredPlayerId;value_Injury;value_HighRight;value_HighClaim;value_ShirtPull/Holding;value_SoloRun;value_SmallBoxLeft;value_FantasyAssistType;value_FantasyAssistedBy;value_OtherBodyPart;value_FantasyAssistTeam;value_FantasyAssistId;value_OwnGoal;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2695850555;418;1;2;45;0;6ddsx316t3j0z6nolrky9k4r8;1;49,8;50,0;2024-06-13T00:08:26.999Z;2024-06-13T00:08:29Z;[{'id': 5076191731, 'qualifierId': 212, 'value': '9.8'}, {'id': 5076191727, 'qualifierId': 140, 'value': '41.0'}, {'id': 5076191733, 'qualifierId': 213, 'value': '3.49'}, {'id': 5076191729, 'qualifierId': 141, 'value': '45.1'}, {'id': 5076191725, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076191735, 'qualifierId': 279, 'value': 'S'}];1d20nyyvmp0doobj6heejkowk;T. Calheira;;;de9ncfncrtgy0sq3v2vjcdic4;Pass;;;;;;;;;;;3,49;45,1;;9,8;41,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;41,0;45,1;;;;;;;0;0;45;0;Toronto II;2700;FW;1,0
2695851249;475;40;2;45;0;29nx7yxy1rdqv2oobqn5pjf8p;1;0,0;0,0;2024-06-13T00:08:27.299Z;2024-06-13T00:14:01Z;[{'id': 5076195511, 'qualifierId': 130, 'value': '12'}, {'id': 5076195505, 'qualifierId': 30, 'value': 'dt797hve9mdpnuyy1z4pnpp1w, 7w2rw1jd8ouhu8bbvswvysu8k, 5qfwg7j8xrfv19ouu4gvrs00k, e7tp50kohe1u9hts0geeh3578, 8pvvljn4uasfjxdleh56pm38, 5l9js12tsf18c7st0oac3swes, 6xu5v7x5zge1k83w40mmbxyzu, 3wn0nn5q8g2mjzuc8yb4dvu2, d5del7kcf1zgkd2uvhius8y22, 7q8y6gbmg9j75zgm3nhs3bfh0, 2m7xhno7xnktvmzwa6j7wlgfe, 2figny7hhxiw29vizhlyta3o4, bje8wvncnbbx5w0l08uno88ru, dfnus4g6zypd1xcec6x7p85ey, bx7d0ws7fi7iwgpi9ccomjehg, cgcpmpetc768pyqb51qthq61g'}, {'id': 5076195515, 'qualifierId': 194, 'value': '8pvvljn4uasfjxdleh56pm38'}, {'id': 5076195507, 'qualifierId': 44, 'value': '1, 3, 3, 2, 2, 2, 3, 3, 4, 3, 5, 5, 5, 5, 5, 5'}, {'id': 5076195509, 'qualifierId': 59, 'value': '40, 73, 95, 76, 51, 92, 81, 71, 38, 68, 50, 58, 70, 75, 91, 96'}, {'id': 5076195513, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 0, 0, 0, 0, 0, 0'}, {'id': 5076195517, 'qualifierId': 319}];;;;;de9ncfncrtgy0sq3v2vjcdic4;Formation change;;12,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;45;0;New York City II;2700;;
2695850561;419;1;2;45;2;6ddsx316t3j0z6nolrky9k4r8;1;43,1;46,3;2024-06-13T00:08:29.653Z;2024-06-13T00:08:33Z;[{'id': 5076191755, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076191763, 'qualifierId': 213, 'value': '1.54'}, {'id': 5076191759, 'qualifierId': 141, 'value': '96.2'}, {'id': 5076191757, 'qualifierId': 140, 'value': '44.2'}, {'id': 5076191765, 'qualifierId': 1}, {'id': 5076191761, 'qualifierId': 212, 'value': '34.0'}];2676930j149yvanqev61emh62;J. Rozhansky;;;de9ncfncrtgy0sq3v2vjcdic4;Pass;;;;;;;;;;;1,54;96,2;;34,0;44,2;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;44,2;96,2;;;;;;;0;0;45;2;Toronto II;2702;MC;1,0
2695850565;420;1;2;45;6;6ddsx316t3j0z6nolrky9k4r8;1;43,5;95,9;2024-06-13T00:08:33.333Z;2024-06-13T00:08:36Z;[{'id': 5076191785, 'qualifierId': 141, 'value': '80.3'}, {'id': 5076191781, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076191789, 'qualifierId': 213, 'value': '4.00'}, {'id': 5076191783, 'qualifierId': 140, 'value': '34.7'}, {'id': 5076191787, 'qualifierId': 212, 'value': '14.1'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;de9ncfncrtgy0sq3v2vjcdic4;Pass;;;;;;;;;;;4,0;80,3;;14,1;34,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;34,7;80,3;;;;;;;0;0;45;6;Toronto II;2706;DC;1,0
2695850573;421;1;2;45;9;6ddsx316t3j0z6nolrky9k4r8;1;28,6;72,7;2024-06-13T00:08:36.852Z;2024-06-13T00:08:39Z;[{'id': 5076191839, 'qualifierId': 213, 'value': '4.70'}, {'id': 5076191837, 'qualifierId': 212, 'value': '18.7'}, {'id': 5076191833, 'qualifierId': 140, 'value': '28.3'}, {'id': 5076191831, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076191835, 'qualifierId': 141, 'value': '45.2'}];1ni0mewxcbo26d1xxetkdy3ca;M. Leong;;;de9ncfncrtgy0sq3v2vjcdic4;Pass;;;;;;;;;;;4,7;45,2;;18,7;28,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;28,3;45,2;;;;;;;0;0;45;9;Toronto II;2709;DC;1,0
2695850579;422;1;2;45;12;6ddsx316t3j0z6nolrky9k4r8;1;27,2;45,4;2024-06-13T00:08:39.397Z;2024-06-13T00:08:41Z;[{'id': 5076191875, 'qualifierId': 141, 'value': '51.0'}, {'id': 5076191871, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076191873, 'qualifierId': 140, 'value': '14.0'}, {'id': 5076191879, 'qualifierId': 213, 'value': '2.87'}, {'id': 5076191877, 'qualifierId': 212, 'value': '14.4'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;de9ncfncrtgy0sq3v2vjcdic4;Pass;;;;;;;;;;;2,87;51,0;;14,4;14,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;14,0;51,0;;;;;;;0;0;45;12;Toronto II;2712;DL;1,0
2695850583;423;1;2;45;14;6ddsx316t3j0z6nolrky9k4r8;1;14,1;51,0;2024-06-13T00:08:41.012Z;2024-06-13T00:08:43Z;[{'id': 5076191901, 'qualifierId': 212, 'value': '29.9'}, {'id': 5076191897, 'qualifierId': 140, 'value': '26.0'}, {'id': 5076191899, 'qualifierId': 141, 'value': '11.0'}, {'id': 5076191903, 'qualifierId': 213, 'value': '5.14'}, {'id': 5076191895, 'qualifierId': 56, 'value': 'Back'}];3o4uxnvpnf3cwjs3srwegxp90;W. Meyer;;;de9ncfncrtgy0sq3v2vjcdic4;Pass;;;;;;;;;;;5,14;11,0;;29,9;26,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;26,0;11,0;;;;;;;0;0;45;14;Toronto II;2714;GK;1,0
2695850589;424;1;2;45;16;6ddsx316t3j0z6nolrky9k4r8;1;25,6;9,5;2024-06-13T00:08:43.829Z;2024-06-13T00:08:46Z;[{'id': 5076191931, 'qualifierId': 212, 'value': '11.0'}, {'id': 5076191925, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076191929, 'qualifierId': 141, 'value': '25.2'}, {'id': 5076191927, 'qualifierId': 140, 'value': '23.0'}, {'id': 5076191933, 'qualifierId': 213, 'value': '1.82'}];4k6c9nnzytq9qhc9uol64wg7o;S. Bednarsky;;;de9ncfncrtgy0sq3v2vjcdic4;Pass;;;;;;;;;;;1,82;25,2;;11,0;23,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;23,0;25,2;;;;;;;0;0;45;16;Toronto II;2716;DR;1,0
2695850595;425;1;2;45;19;6ddsx316t3j0z6nolrky9k4r8;1;25,2;31,3;2024-06-13T00:08:46.660Z;2024-06-13T00:08:49Z;[{'id': 5076191957, 'qualifierId': 140, 'value': '20.7'}, {'id': 5076191959, 'qualifierId': 141, 'value': '71.2'}, {'id': 5076191963, 'qualifierId': 213, 'value': '1.74'}, {'id': 5076191955, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076191961, 'qualifierId': 212, 'value': '27.5'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;de9ncfncrtgy0sq3v2vjcdic4;Pass;;;;;;;;;;;1,74;71,2;;27,5;20,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;20,7;71,2;;;;;;;0;0;45;19;Toronto II;2719;DL;1,0
2695850601;426;1;2;45;21;6ddsx316t3j0z6nolrky9k4r8;1;21,7;75,1;2024-06-13T00:08:48.901Z;2024-06-13T00:08:51Z;[{'id': 5076191991, 'qualifierId': 140, 'value': '31.0'}, {'id': 5076191995, 'qualifierId': 212, 'value': '18.4'}, {'id': 5076191989, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076191997, 'qualifierId': 213, 'value': '1.01'}, {'id': 5076191993, 'qualifierId': 141, 'value': '98.1'}];1ni0mewxcbo26d1xxetkdy3ca;M. Leong;;;de9ncfncrtgy0sq3v2vjcdic4;Pass;;;;;;;;;;;1,01;98,1;;18,4;31,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;31,0;98,1;;;;;;;0;0;45;21;Toronto II;2721;DC;1,0
2695850613;427;1;2;45;24;6ddsx316t3j0z6nolrky9k4r8;1;28,5;98,0;2024-06-13T00:08:51.573Z;2024-06-13T00:08:53Z;[{'id': 5076192049, 'qualifierId': 212, 'value': '18.7'}, {'id': 5076192047, 'qualifierId': 141, 'value': '73.5'}, {'id': 5076192043, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076192051, 'qualifierId': 213, 'value': '4.24'}, {'id': 5076192045, 'qualifierId': 140, 'value': '20.4'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;de9ncfncrtgy0sq3v2vjcdic4;Pass;;;;;;;;;;;4,24;73,5;;18,7;20,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;20,4;73,5;;;;;;;0;0;45;24;Toronto II;2724;DC;1,0
2695850623;428;1;2;45;26;6ddsx316t3j0z6nolrky9k4r8;1;19,8;77,0;2024-06-13T00:08:53.845Z;2024-06-13T00:08:57Z;[{'id': 5076192091, 'qualifierId': 141, 'value': '48.1'}, {'id': 5076192095, 'qualifierId': 213, 'value': '4.06'}, {'id': 5076192093, 'qualifierId': 212, 'value': '24.7'}, {'id': 5076192087, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076192089, 'qualifierId': 140, 'value': '5.5'}];1ni0mewxcbo26d1xxetkdy3ca;M. Leong;;;de9ncfncrtgy0sq3v2vjcdic4;Pass;;;;;;;;;;;4,06;48,1;;24,7;5,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;5,5;48,1;;;;;;;0;0;45;26;Toronto II;2726;DC;1,0
2695850631;429;1;2;45;30;6ddsx316t3j0z6nolrky9k4r8;1;5,9;46,4;2024-06-13T00:08:57.509Z;2024-06-13T00:09:03Z;[{'id': 5076192121, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076192125, 'qualifierId': 141, 'value': '20.3'}, {'id': 5076192127, 'qualifierId': 212, 'value': '18.3'}, {'id': 5076192123, 'qualifierId': 140, 'value': '10.2'}, {'id': 5076192129, 'qualifierId': 213, 'value': '4.96'}];3o4uxnvpnf3cwjs3srwegxp90;W. Meyer;;;de9ncfncrtgy0sq3v2vjcdic4;Pass;;;;;;;;;;;4,96;20,3;;18,3;10,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;10,2;20,3;;;;;;;0;0;45;30;Toronto II;2730;GK;1,0
2695850635;430;1;2;45;36;6ddsx316t3j0z6nolrky9k4r8;1;19,2;27,7;2024-06-13T00:09:03.781Z;2024-06-13T00:09:07Z;[{'id': 5076192161, 'qualifierId': 212, 'value': '47.9'}, {'id': 5076192163, 'qualifierId': 213, 'value': '1.48'}, {'id': 5076192155, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076192165, 'qualifierId': 1}, {'id': 5076192153, 'qualifierId': 196}, {'id': 5076192159, 'qualifierId': 141, 'value': '97.8'}, {'id': 5076192157, 'qualifierId': 140, 'value': '23.5'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;de9ncfncrtgy0sq3v2vjcdic4;Pass;;;;;;;;;;;1,48;97,8;;47,9;23,5;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;23,5;97,8;;;;;;;0;0;45;36;Toronto II;2736;DL;1,0
2695850649;431;1;2;45;40;6ddsx316t3j0z6nolrky9k4r8;1;24,2;97,8;2024-06-13T00:09:07.141Z;2024-06-13T00:09:15Z;[{'id': 5076192241, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076192245, 'qualifierId': 141, 'value': '97.7'}, {'id': 5076192249, 'qualifierId': 213, 'value': '6.28'}, {'id': 5076192247, 'qualifierId': 212, 'value': '15.4'}, {'id': 5076192243, 'qualifierId': 140, 'value': '38.9'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;de9ncfncrtgy0sq3v2vjcdic4;Pass;;;;;;;;;;;6,28;97,7;;15,4;38,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;38,9;97,7;;;;;;;0;0;45;40;Toronto II;2740;DC;1,0
2695850651;432;4;2;45;47;6ddsx316t3j0z6nolrky9k4r8;1;38,5;83,8;2024-06-13T00:09:14.950Z;2024-06-13T00:09:18Z;[{'id': 5076192271, 'qualifierId': 265}, {'id': 5076192309, 'qualifierId': 233, 'value': '441'}, {'id': 5076192267, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076192269, 'qualifierId': 152}, {'id': 5076192273, 'qualifierId': 286}, {'id': 5076192265, 'qualifierId': 13}];1p4rbf4wumfagv2ntlewdxey;R. Arévalo;;;de9ncfncrtgy0sq3v2vjcdic4;Foul;;;;;;;;;;;;;;;;;;441,0;1,0;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;45;47;Toronto II;2747;AML;1,0
2695850655;441;4;2;45;47;29nx7yxy1rdqv2oobqn5pjf8p;0;61,5;16,2;2024-06-13T00:09:14.951Z;2024-06-13T00:09:18Z;[{'id': 5076192305, 'qualifierId': 265}, {'id': 5076192301, 'qualifierId': 56, 'value': 'Right'}, {'id': 5076192313, 'qualifierId': 233, 'value': '432'}, {'id': 5076192307, 'qualifierId': 285}, {'id': 5076192299, 'qualifierId': 13}, {'id': 5076192303, 'qualifierId': 152}];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;;de9ncfncrtgy0sq3v2vjcdic4;Foul;;;;;;;;;;;;;;;;;;432,0;;1,0;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;45;47;New York City II;2747;Sub;1,0
2695850673;433;1;2;45;59;6ddsx316t3j0z6nolrky9k4r8;1;43,4;72,6;2024-06-13T00:09:26.521Z;2024-06-15T07:55:06Z;[{'id': 5076192405, 'qualifierId': 152}, {'id': 5076192415, 'qualifierId': 213, 'value': '3.90'}, {'id': 5076192403, 'qualifierId': 5}, {'id': 5076192409, 'qualifierId': 140, 'value': '27.0'}, {'id': 5076192407, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076192413, 'qualifierId': 212, 'value': '23.8'}, {'id': 5076192411, 'qualifierId': 141, 'value': '48.5'}];2676930j149yvanqev61emh62;J. Rozhansky;;;de9ncfncrtgy0sq3v2vjcdic4;Pass;;;;;;;;;;;3,9;48,5;;23,8;27,0;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;27,0;48,5;;;;;;;0;0;45;59;Toronto II;2759;MC;1,0
2695850679;434;1;2;46;6;6ddsx316t3j0z6nolrky9k4r8;1;28,6;47,2;2024-06-13T00:09:33.189Z;2024-06-13T00:09:44Z;[{'id': 5076192445, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076192449, 'qualifierId': 141, 'value': '35.4'}, {'id': 5076192447, 'qualifierId': 140, 'value': '34.2'}, {'id': 5076192451, 'qualifierId': 212, 'value': '9.9'}, {'id': 5076192453, 'qualifierId': 213, 'value': '5.34'}];3o4uxnvpnf3cwjs3srwegxp90;W. Meyer;;;de9ncfncrtgy0sq3v2vjcdic4;Pass;;;;;;;;;;;5,34;35,4;;9,9;34,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;34,2;35,4;;;;;;;0;0;46;6;Toronto II;2766;GK;1,0
2695850681;435;1;2;46;7;6ddsx316t3j0z6nolrky9k4r8;1;39,6;31,3;2024-06-13T00:09:34.966Z;2024-06-13T00:09:37Z;[{'id': 5076192461, 'qualifierId': 141, 'value': '3.1'}, {'id': 5076192459, 'qualifierId': 140, 'value': '56.5'}, {'id': 5076192457, 'qualifierId': 56, 'value': 'Right'}, {'id': 5076192465, 'qualifierId': 213, 'value': '5.46'}, {'id': 5076192463, 'qualifierId': 212, 'value': '26.1'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;de9ncfncrtgy0sq3v2vjcdic4;Pass;;;;;;;;;;;5,46;3,1;;26,1;56,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;56,5;3,1;;;;;;;0;0;46;7;Toronto II;2767;DL;1,0
2695850689;436;1;2;46;10;6ddsx316t3j0z6nolrky9k4r8;1;54,4;3,2;2024-06-13T00:09:37.317Z;2024-06-13T00:09:41Z;[{'id': 5076192501, 'qualifierId': 141, 'value': '15.6'}, {'id': 5076192497, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076192499, 'qualifierId': 140, 'value': '32.3'}, {'id': 5076192505, 'qualifierId': 213, 'value': '2.79'}, {'id': 5076192503, 'qualifierId': 212, 'value': '24.7'}];4k6c9nnzytq9qhc9uol64wg7o;S. Bednarsky;;;de9ncfncrtgy0sq3v2vjcdic4;Pass;;;;;;;;;;;2,79;15,6;;24,7;32,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;32,3;15,6;;;;;;;0;0;46;10;Toronto II;2770;DR;1,0
2695850691;437;1;2;46;13;6ddsx316t3j0z6nolrky9k4r8;1;31,2;15,3;2024-06-13T00:09:40.901Z;2024-06-13T00:09:44Z;[{'id': 5076192511, 'qualifierId': 140, 'value': '19.1'}, {'id': 5076192515, 'qualifierId': 212, 'value': '24.7'}, {'id': 5076192513, 'qualifierId': 141, 'value': '46.4'}, {'id': 5076192517, 'qualifierId': 213, 'value': '2.11'}, {'id': 5076192509, 'qualifierId': 56, 'value': 'Back'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;de9ncfncrtgy0sq3v2vjcdic4;Pass;;;;;;;;;;;2,11;46,4;;24,7;19,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;19,1;46,4;;;;;;;0;0;46;13;Toronto II;2773;DL;1,0
