id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_TeamPlayerFormation;value_JerseyNumber;value_TeamKit;value_Involved;value_Captain;value_Resume;value_TeamFormation;value_PlayerPosition;value_DirectionOfPlay;value_PassEndY;value_Angle;value_Zone;value_Length;value_PassEndX;value_KickOff;value_LongBall;value_Chipped;value_Launch;value_Offensive;value_BlockedPass;value_OppositeRelatedEventId;value_Defensive;value_IntendedTackleTarget;value_DeletedEventType;value_TouchTypeControl;value_MediumGkIntervention;value_KeeperThrow;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_SwitchOfPlay;value_TakeOnOvertake;value_TouchTypeClearance;value_LayOff;value_LeftFooted;value_OutSwinger;value_Cross;value_Head;value_RightFooted;value_OverhitCross;value_TakeOnSpace;value_TouchTypePass;value_Foul;value_ShirtPull/Holding;value_Direct;value_FreeKickTaken;value_BlockedCross;value_HeadPass;value_NextEventGoalKick;value_GoalKick;value_Low;value_NotVisible;value_Left;value_Right;value_CornerTaken;value_IntentionalAssist;value_Assist;value_GkY;value_RegularPlay;value_Assisted;value_GoalmouthZ;value_RelatedEventId;value_GkX;value_GoalmouthY;value_BoxRight;value_BigChance;value_CloseLeft;value_PullBack;value_BlockedY;value_LowRight;value_BoxLeft;value_FirstTouch;value_BlockedX;value_ParriedSafe;value_Hands;value_Diving;value_LowGkIntervention;value_InSwinger;value_FlickOn;value_Volley;value_BoxCentre;value_HighRight;value_Shove/Push;value_High;value_Handball;value_HighGkIntervention;value_AttemptedTackle;value_RecklessOffence;value_YellowCard;value_Defensive1V1;value_CloseRight;value_Minutes;value_EndType;value_35Centre;value_IndividualPlay;value_TacticalFoul;value_LowCentre;value_Collected;value_Standing;value_OverArm;value_Blocked;value_OutOfBoxCentre;value_DefBlock;value_Overrun;value_NotAssisted;value_PlayersCaughtOffside;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_Indirect;value_Injury;value_InjuredPlayerId;value_LeadingToGoal;value_SmallBoxCentre;value_GkXTimeOfGoal;value_Viral;value_GoalShotTimestamp;value_OwnGoal;value_GkYTimeOfGoal;value_RelatedError1Id;value_HighCentre;value_GoalShotGameClock;value_Penalty;value_PenaltyTakerId;value_Saved;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_ParriedDanger;value_SecondYellow;value_HighLeft;value_1On1;value_LowLeft;value_HighClaim;value_Dissent;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2680403173;356;1;1;41;55;eo64tqkioegeb09iice2hf8bt;1;22,8;81,4;2024-04-29T02:46:19.307Z;2024-04-29T02:46:20Z;[{'id': 4991836323, 'qualifierId': 140, 'value': '18.9'}, {'id': 4991836327, 'qualifierId': 212, 'value': '20.5'}, {'id': 4991836329, 'qualifierId': 213, 'value': '4.51'}, {'id': 4991836321, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991836325, 'qualifierId': 141, 'value': '51.8'}];4y4mypo5jyzbp0dtvm6y7ajxm;J. Ndakala;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;51,8;4,51;;20,5;18,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;18,9;51,8;;;;;;;;0;41;55;Real Monarchs;2515;DC;1,0
2680403189;357;1;1;41;57;eo64tqkioegeb09iice2hf8bt;1;18,9;51,8;2024-04-29T02:46:20.794Z;2024-04-29T02:46:23Z;[{'id': 4991836377, 'qualifierId': 140, 'value': '20.6'}, {'id': 4991836385, 'qualifierId': 212, 'value': '18.8'}, {'id': 4991836389, 'qualifierId': 213, 'value': '1.48'}, {'id': 4991836381, 'qualifierId': 141, 'value': '79.3'}, {'id': 4991836373, 'qualifierId': 56, 'value': 'Back'}];5et4reh22bzqjp1wcr5sqldnu;B. Sjöberg;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;79,3;1,48;;18,8;20,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;20,6;79,3;;;;;;;;0;41;57;Real Monarchs;2517;DC;1,0
2680403215;358;1;1;41;59;eo64tqkioegeb09iice2hf8bt;1;20,6;79,3;2024-04-29T02:46:23.131Z;2024-04-29T02:46:27Z;[{'id': 4991836485, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991836487, 'qualifierId': 140, 'value': '32.0'}, {'id': 4991836491, 'qualifierId': 212, 'value': '15.5'}, {'id': 4991836489, 'qualifierId': 141, 'value': '93.8'}, {'id': 4991836493, 'qualifierId': 213, 'value': '0.69'}];4y4mypo5jyzbp0dtvm6y7ajxm;J. Ndakala;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;93,8;0,69;;15,5;32,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;32,0;93,8;;;;;;;;0;41;59;Real Monarchs;2519;DC;1,0
2680403251;359;1;1;42;3;eo64tqkioegeb09iice2hf8bt;1;36,2;94,5;2024-04-29T02:46:27.595Z;2024-04-29T02:46:34Z;[{'id': 4991836605, 'qualifierId': 212, 'value': '13.4'}, {'id': 4991836599, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991836601, 'qualifierId': 140, 'value': '24.3'}, {'id': 4991836607, 'qualifierId': 213, 'value': '3.51'}, {'id': 4991836603, 'qualifierId': 141, 'value': '87.5'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;87,5;3,51;;13,4;24,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;24,3;87,5;;;;;;;;0;42;3;Real Monarchs;2523;DML;1,0
2680403281;360;1;1;42;10;eo64tqkioegeb09iice2hf8bt;1;20,6;81,1;2024-04-29T02:46:34.426Z;2024-04-29T02:46:38Z;[{'id': 4991836693, 'qualifierId': 213, 'value': '4.68'}, {'id': 4991836685, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991836689, 'qualifierId': 141, 'value': '48.1'}, {'id': 4991836687, 'qualifierId': 140, 'value': '19.9'}, {'id': 4991836691, 'qualifierId': 212, 'value': '22.5'}];4y4mypo5jyzbp0dtvm6y7ajxm;J. Ndakala;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;48,1;4,68;;22,5;19,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;19,9;48,1;;;;;;;;0;42;10;Real Monarchs;2530;DC;1,0
2680403291;361;1;1;42;14;eo64tqkioegeb09iice2hf8bt;0;19,7;47,9;2024-04-29T02:46:38.699Z;2024-04-29T02:46:41Z;[{'id': 4991836735, 'qualifierId': 213, 'value': '6.10'}, {'id': 4991836721, 'qualifierId': 155}, {'id': 4991836731, 'qualifierId': 141, 'value': '29.2'}, {'id': 4991836723, 'qualifierId': 56, 'value': 'Center'}, {'id': 4991836733, 'qualifierId': 212, 'value': '71.3'}, {'id': 4991836727, 'qualifierId': 140, 'value': '86.5'}, {'id': 4991836737, 'qualifierId': 1}];5et4reh22bzqjp1wcr5sqldnu;B. Sjöberg;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;29,2;6,1;;71,3;86,5;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;86,5;29,2;;;;;;;;0;42;14;Real Monarchs;2534;DC;1,0
2680403301;396;49;1;42;16;cbip96wzs3jc2xadoluhhxotl;1;12,0;61,1;2024-04-29T02:46:40.515Z;2024-05-06T17:08:59Z;[];d8jipeh184bc6p9c0uervzytw;W. Mackay;;cj776sslbzges250pw7vg4sno;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;;0;42;16;Vancouver Whitecaps II;2536;GK;1,0
2680403371;397;1;1;42;28;cbip96wzs3jc2xadoluhhxotl;1;18,7;47,4;2024-04-29T02:46:51.770Z;2024-04-29T02:47:43Z;[{'id': 4991836973, 'qualifierId': 141, 'value': '35.3'}, {'id': 4991836969, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991836977, 'qualifierId': 213, 'value': '5.32'}, {'id': 4991836971, 'qualifierId': 140, 'value': '24.2'}, {'id': 4991836975, 'qualifierId': 212, 'value': '10.1'}];d8jipeh184bc6p9c0uervzytw;W. Mackay;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;35,3;5,32;;10,1;24,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;24,2;35,3;;;;;;;;0;42;28;Vancouver Whitecaps II;2548;GK;1,0
2680403393;398;1;1;42;30;cbip96wzs3jc2xadoluhhxotl;1;26,0;32,7;2024-04-29T02:46:54.649Z;2024-04-29T02:47:00Z;[{'id': 4991837057, 'qualifierId': 141, 'value': '48.0'}, {'id': 4991837053, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991837061, 'qualifierId': 213, 'value': '2.45'}, {'id': 4991837055, 'qualifierId': 140, 'value': '14.1'}, {'id': 4991837059, 'qualifierId': 212, 'value': '16.3'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;48,0;2,45;;16,3;14,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;14,1;48,0;;;;;;;;0;42;30;Vancouver Whitecaps II;2550;DL;1,0
2680403409;399;1;1;42;36;cbip96wzs3jc2xadoluhhxotl;1;18,4;48,8;2024-04-29T02:47:00.025Z;2024-04-29T02:47:41Z;[{'id': 4991837115, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991837119, 'qualifierId': 141, 'value': '27.3'}, {'id': 4991837121, 'qualifierId': 212, 'value': '15.7'}, {'id': 4991837123, 'qualifierId': 213, 'value': '5.08'}, {'id': 4991837117, 'qualifierId': 140, 'value': '23.8'}];d8jipeh184bc6p9c0uervzytw;W. Mackay;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;27,3;5,08;;15,7;23,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;23,8;27,3;;;;;;;;0;42;36;Vancouver Whitecaps II;2556;GK;1,0
2680403417;400;1;1;42;39;cbip96wzs3jc2xadoluhhxotl;1;27,6;27,2;2024-04-29T02:47:03.033Z;2024-04-29T02:47:05Z;[{'id': 4991837165, 'qualifierId': 141, 'value': '41.5'}, {'id': 4991837169, 'qualifierId': 213, 'value': '2.52'}, {'id': 4991837161, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991837163, 'qualifierId': 140, 'value': '14.6'}, {'id': 4991837167, 'qualifierId': 212, 'value': '16.8'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;41,5;2,52;;16,8;14,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;14,6;41,5;;;;;;;;0;42;39;Vancouver Whitecaps II;2559;DL;1,0
2680403457;401;1;1;42;41;cbip96wzs3jc2xadoluhhxotl;1;14,7;42,1;2024-04-29T02:47:05.657Z;2024-04-29T02:47:14Z;[{'id': 4991837315, 'qualifierId': 141, 'value': '74.1'}, {'id': 4991837311, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991837319, 'qualifierId': 213, 'value': '1.44'}, {'id': 4991837317, 'qualifierId': 212, 'value': '22.0'}, {'id': 4991837313, 'qualifierId': 140, 'value': '17.5'}];d8jipeh184bc6p9c0uervzytw;W. Mackay;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;74,1;1,44;;22,0;17,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;17,5;74,1;;;;;;;;0;42;41;Vancouver Whitecaps II;2561;GK;1,0
2680403479;402;1;1;42;50;cbip96wzs3jc2xadoluhhxotl;1;28,4;78,0;2024-04-29T02:47:14.457Z;2024-04-29T02:47:17Z;[{'id': 4991837379, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991837383, 'qualifierId': 141, 'value': '49.1'}, {'id': 4991837387, 'qualifierId': 213, 'value': '4.21'}, {'id': 4991837385, 'qualifierId': 212, 'value': '22.5'}, {'id': 4991837381, 'qualifierId': 140, 'value': '18.0'}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;49,1;4,21;;22,5;18,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;18,0;49,1;;;;;;;;0;42;50;Vancouver Whitecaps II;2570;DC;1,0
2680403511;403;1;1;42;53;cbip96wzs3jc2xadoluhhxotl;1;18,5;50,1;2024-04-29T02:47:16.985Z;2024-04-29T02:47:40Z;[{'id': 4991837503, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991837511, 'qualifierId': 213, 'value': '5.21'}, {'id': 4991837505, 'qualifierId': 140, 'value': '25.8'}, {'id': 4991837507, 'qualifierId': 141, 'value': '29.5'}, {'id': 4991837509, 'qualifierId': 212, 'value': '16.0'}];d8jipeh184bc6p9c0uervzytw;W. Mackay;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;29,5;5,21;;16,0;25,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;25,8;29,5;;;;;;;;0;42;53;Vancouver Whitecaps II;2573;GK;1,0
2680403517;404;1;1;42;57;cbip96wzs3jc2xadoluhhxotl;0;26,4;27,8;2024-04-29T02:47:21.153Z;2024-05-06T17:09:40Z;[{'id': 4991837533, 'qualifierId': 212, 'value': '12.0'}, {'id': 4991837535, 'qualifierId': 213, 'value': '6.14'}, {'id': 4991837527, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991837531, 'qualifierId': 141, 'value': '25.3'}, {'id': 4991837529, 'qualifierId': 140, 'value': '37.7'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;25,3;6,14;;12,0;37,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;37,7;25,3;;;;;;;;0;42;57;Vancouver Whitecaps II;2577;DL;1,0
2680403531;362;8;1;42;58;eo64tqkioegeb09iice2hf8bt;1;56,7;90,8;2024-04-29T02:47:22.019Z;2024-05-06T17:09:45Z;[{'id': 4991837569, 'qualifierId': 56, 'value': 'Left'}, {'id': 5010534763, 'qualifierId': 385}];5n7a8mn92t3qajms7udeolmok;M. Morgan;;cj776sslbzges250pw7vg4sno;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;42;58;Real Monarchs;2578;FWL;1,0
2680403523;405;61;1;43;0;cbip96wzs3jc2xadoluhhxotl;1;37,7;25,3;2024-04-29T02:47:24.570Z;2024-04-29T02:47:39Z;[{'id': 4991837551, 'qualifierId': 56, 'value': 'Back'}];es77zuezg8qvczh819uj6c844;D. Barker John;;cj776sslbzges250pw7vg4sno;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;;0;43;0;Vancouver Whitecaps II;2580;MR;1,0
2680403541;363;1;1;43;1;eo64tqkioegeb09iice2hf8bt;1;56,7;90,9;2024-04-29T02:47:25.074Z;2024-05-06T17:09:49Z;[{'id': 4991837619, 'qualifierId': 141, 'value': '95.0'}, {'id': 4991837621, 'qualifierId': 212, 'value': '17.0'}, {'id': 4991837615, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991837623, 'qualifierId': 213, 'value': '2.98'}, {'id': 4991837617, 'qualifierId': 140, 'value': '40.7'}];5n7a8mn92t3qajms7udeolmok;M. Morgan;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;95,0;2,98;;17,0;40,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;40,7;95,0;;;;;;;;0;43;1;Real Monarchs;2581;FWL;1,0
2680403543;364;49;1;43;2;eo64tqkioegeb09iice2hf8bt;1;40,6;95,3;2024-04-29T02:47:26.515Z;2024-05-06T17:09:52Z;[];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;cj776sslbzges250pw7vg4sno;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;43;2;Real Monarchs;2582;DML;1,0
2680403559;365;1;1;43;3;eo64tqkioegeb09iice2hf8bt;1;40,6;95,3;2024-04-29T02:47:27.642Z;2024-04-29T02:47:29Z;[{'id': 4991837691, 'qualifierId': 140, 'value': '33.5'}, {'id': 4991837695, 'qualifierId': 212, 'value': '12.9'}, {'id': 4991837689, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991837697, 'qualifierId': 213, 'value': '4.09'}, {'id': 4991837693, 'qualifierId': 141, 'value': '79.9'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;79,9;4,09;;12,9;33,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;33,5;79,9;;;;;;;;0;43;3;Real Monarchs;2583;DML;1,0
2680403571;366;1;1;43;5;eo64tqkioegeb09iice2hf8bt;1;33,4;79,7;2024-04-29T02:47:29.274Z;2024-04-29T02:47:33Z;[{'id': 4991837751, 'qualifierId': 213, 'value': '4.58'}, {'id': 4991837745, 'qualifierId': 140, 'value': '31.8'}, {'id': 4991837749, 'qualifierId': 212, 'value': '13.0'}, {'id': 4991837747, 'qualifierId': 141, 'value': '60.8'}, {'id': 4991837743, 'qualifierId': 56, 'value': 'Back'}];4y4mypo5jyzbp0dtvm6y7ajxm;J. Ndakala;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;60,8;4,58;;13,0;31,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;31,8;60,8;;;;;;;;0;43;5;Real Monarchs;2585;DC;1,0
2680403587;367;1;1;43;10;eo64tqkioegeb09iice2hf8bt;1;39,6;39,8;2024-04-29T02:47:34.556Z;2024-04-29T02:47:37Z;[{'id': 4991837801, 'qualifierId': 141, 'value': '17.9'}, {'id': 4991837797, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991837799, 'qualifierId': 140, 'value': '30.5'}, {'id': 4991837805, 'qualifierId': 213, 'value': '4.14'}, {'id': 4991837803, 'qualifierId': 212, 'value': '17.7'}];5et4reh22bzqjp1wcr5sqldnu;B. Sjöberg;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;17,9;4,14;;17,7;30,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;30,5;17,9;;;;;;;;0;43;10;Real Monarchs;2590;DC;1,0
2680403607;368;1;1;43;13;eo64tqkioegeb09iice2hf8bt;1;34,3;18,5;2024-04-29T02:47:37.578Z;2024-04-29T02:47:40Z;[{'id': 4991837879, 'qualifierId': 141, 'value': '77.3'}, {'id': 4991837883, 'qualifierId': 213, 'value': '1.64'}, {'id': 4991837877, 'qualifierId': 140, 'value': '31.5'}, {'id': 4991837875, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991837885, 'qualifierId': 1}, {'id': 4991837881, 'qualifierId': 212, 'value': '40.1'}];57yplpr6jgwlqoon231ydqp04;I. Mathe;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;77,3;1,64;;40,1;31,5;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;31,5;77,3;;;;;;;;0;43;13;Real Monarchs;2593;DC;1,0
2680403617;369;1;1;43;16;eo64tqkioegeb09iice2hf8bt;1;32,0;77,6;2024-04-29T02:47:40.714Z;2024-04-29T02:47:43Z;[{'id': 4991837921, 'qualifierId': 140, 'value': '44.6'}, {'id': 4991837919, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991837925, 'qualifierId': 212, 'value': '18.4'}, {'id': 4991837927, 'qualifierId': 213, 'value': '0.77'}, {'id': 4991837923, 'qualifierId': 141, 'value': '96.3'}];4y4mypo5jyzbp0dtvm6y7ajxm;J. Ndakala;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;96,3;0,77;;18,4;44,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;44,6;96,3;;;;;;;;0;43;16;Real Monarchs;2596;DC;1,0
2680403661;370;1;1;43;19;eo64tqkioegeb09iice2hf8bt;1;45,8;95,9;2024-04-29T02:47:42.955Z;2024-04-29T02:47:52Z;[{'id': 4991838111, 'qualifierId': 212, 'value': '19.5'}, {'id': 4991838113, 'qualifierId': 213, 'value': '3.62'}, {'id': 4991838105, 'qualifierId': 140, 'value': '29.3'}, {'id': 4991838101, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991838109, 'qualifierId': 141, 'value': '82.7'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;82,7;3,62;;19,5;29,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;29,3;82,7;;;;;;;;0;43;19;Real Monarchs;2599;DML;1,0
