id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_Resume;value_Involved;value_Captain;value_TeamKit;value_PlayerPosition;value_TeamFormation;value_JerseyNumber;value_DirectionOfPlay;value_KickOff;value_Length;value_Zone;value_PassEndX;value_Tap;value_Angle;value_PassEndY;value_Chipped;value_LongBall;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_TakeOnOvertake;value_TouchTypeClearance;value_OutOfPlay;value_Left;value_Cross;value_CornerTaken;value_InSwinger;value_RightFooted;value_FlickOn;value_DeletedEventType;value_HeadPass;value_HighGkIntervention;value_HighClaim;value_KeeperThrow;value_IntentionalAssist;value_Assist;value_BoxCentre;value_GkY;value_GoalmouthZ;value_Assisted;value_BlockedY;value_FirstTouch;value_GoalmouthY;value_Blocked;value_LowCentre;value_BlockedX;value_RelatedEventId;value_GkX;value_RegularPlay;value_DefBlock;value_Overrun;value_Right;value_LeftFooted;value_HighLeft;value_FromCorner;value_SmallBoxCentre;value_Head;value_NextEventGoalKick;value_Low;value_GoalKick;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeControl;value_PlayersCaughtOffside;value_FreeKickTaken;value_Indirect;value_TouchTypePass;value_LayOff;value_Launch;value_OutSwinger;value_TakeOnSpace;value_IntendedTackleTarget;value_LowGkIntervention;value_OverArm;value_Foul;value_Direct;value_AttemptedTackle;value_DrivenCross;value_Straight;value_IndividualPlay;value_NotAssisted;value_CloseRightAndHigh;value_OutOfBoxCentre;value_CloseLeft;value_Shove/Push;value_TempBlocked;value_High;value_SwitchOfPlay;value_NotVisible;value_FloatedCross;value_CloseRight;value_BoxRight;value_LeadingToGoal;value_GoalShotGameClock;value_BigChance;value_GkYTimeOfGoal;value_HitWoodwork;value_HitLeftPost;value_RelatedError1Id;value_GoalShotTimestamp;value_LowLeft;value_GkXTimeOfGoal;value_BoxLeft;value_ShirtPull/Holding;value_YellowCard;value_TacticalFoul;value_PullBack;value_SixYardBlocked;value_OwnPlayer;value_BlockedCross;value_OwnShotBlocked;value_HighRight;value_FreeKick;value_LowRight;value_Diving;value_ParriedSafe;value_Hands;value_GkKickFromHands;value_Minutes;value_ThroughBall;value_EndType;value_Feet;value_Standing;value_NotPastGoalLine;value_MisHit;value_1On1;value_FastBreak;value_RecklessOffence;value_AdvantagePlayed;value_SavedOffLine;value_LastLine;value_CloseHigh;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_SetPiece;value_Collected;value_Dissent;value_ThrowInSetPiece;value_GkHoof;value_Injury;value_InjuredPlayerId;value_MediumGkIntervention;value_Handball;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2731961331;485;1;2;49;59;6ddsx316t3j0z6nolrky9k4r8;1;24,9;9,6;2024-10-06T18:14:27.438Z;2024-10-06T18:14:29Z;[{'id': 5274625733, 'qualifierId': 140, 'value': '28.5'}, {'id': 5274625731, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274625735, 'qualifierId': 141, 'value': '6.8'}, {'id': 5274625739, 'qualifierId': 213, 'value': '5.82'}, {'id': 5274625737, 'qualifierId': 212, 'value': '4.2'}];cwyml9l4tfvb4ceh8tv3au0wk;M. Carrizo;;;m0zt3ym1grqj0tzng09g1btg;Pass;;;;;;;;;;;4,2;;28,5;;5,82;6,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;28,5;6,8;;;;;;;0;0;49;59;Huntsville City;2999;FWR;1,0
2731961341;486;1;2;50;1;6ddsx316t3j0z6nolrky9k4r8;1;30,3;7,4;2024-10-06T18:14:28.846Z;2024-10-06T18:14:30Z;[{'id': 5274625829, 'qualifierId': 156}, {'id': 5274625785, 'qualifierId': 212, 'value': '9.2'}, {'id': 5274625783, 'qualifierId': 141, 'value': '20.1'}, {'id': 5274625779, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274625787, 'qualifierId': 213, 'value': '1.93'}, {'id': 5274625781, 'qualifierId': 140, 'value': '27.2'}];1p4rbf4wumfagv2ntlewdxey;R. Arévalo;;;m0zt3ym1grqj0tzng09g1btg;Pass;;;;;;;;;;;9,2;;27,2;;1,93;20,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;27,2;20,1;;;;;;;0;0;50;1;Huntsville City;3001;MC;1,0
2731961451;487;1;2;50;3;6ddsx316t3j0z6nolrky9k4r8;1;27,2;26,0;2024-10-06T18:14:30.910Z;2024-10-06T18:14:36Z;[{'id': 5274626451, 'qualifierId': 1}, {'id': 5274626441, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274626445, 'qualifierId': 141, 'value': '71.4'}, {'id': 5274626447, 'qualifierId': 212, 'value': '34.3'}, {'id': 5274626449, 'qualifierId': 213, 'value': '1.12'}, {'id': 5274626443, 'qualifierId': 140, 'value': '41.5'}];cwyml9l4tfvb4ceh8tv3au0wk;M. Carrizo;;;m0zt3ym1grqj0tzng09g1btg;Pass;;;;;;;;;;;34,3;;41,5;;1,12;71,4;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;41,5;71,4;;;;;;;0;0;50;3;Huntsville City;3003;FWR;1,0
2731961489;488;1;2;50;8;6ddsx316t3j0z6nolrky9k4r8;1;55,2;68,2;2024-10-06T18:14:36.541Z;2024-10-06T18:14:38Z;[{'id': 5274626655, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274626671, 'qualifierId': 213, 'value': '6.27'}, {'id': 5274626667, 'qualifierId': 212, 'value': '8.9'}, {'id': 5274626663, 'qualifierId': 141, 'value': '68.0'}, {'id': 5274626659, 'qualifierId': 140, 'value': '63.7'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;m0zt3ym1grqj0tzng09g1btg;Pass;;;;;;;;;;;8,9;;63,7;;6,27;68,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;63,7;68,0;;;;;;;0;0;50;8;Huntsville City;3008;DC;1,0
2731961565;489;1;2;50;10;6ddsx316t3j0z6nolrky9k4r8;0;77,4;53,9;2024-10-06T18:14:38.622Z;2024-10-06T18:14:42Z;[{'id': 5274627153, 'qualifierId': 213, 'value': '5.86'}, {'id': 5274627149, 'qualifierId': 141, 'value': '41.4'}, {'id': 5274627147, 'qualifierId': 140, 'value': '95.2'}, {'id': 5274627145, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274627151, 'qualifierId': 212, 'value': '20.5'}];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;;m0zt3ym1grqj0tzng09g1btg;Pass;;;;;;;;;;;20,5;;95,2;;5,86;41,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;95,2;41,4;;;;;;;0;0;50;10;Huntsville City;3010;FWL;1,0
2731961579;471;12;2;50;14;4gymgvqmve0m2vh89v84tt3x0;1;3,9;60,5;2024-10-06T18:14:41.926Z;2024-10-06T18:14:43Z;[{'id': 5274627207, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274627209, 'qualifierId': 140, 'value': '0.0'}, {'id': 5274627215, 'qualifierId': 213, 'value': '1.94'}, {'id': 5274627213, 'qualifierId': 212, 'value': '13.5'}, {'id': 5274627217, 'qualifierId': 167}, {'id': 5274627211, 'qualifierId': 141, 'value': '79.0'}];374euncv00zs2oy6ux1u519be;J. Skinner;;;m0zt3ym1grqj0tzng09g1btg;Clearance;;;;;;;;;;;13,5;;0,0;;1,94;79,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;0,0;79,0;;;;;;;0;0;50;14;New York City II;3014;DC;1,0
2731961581;472;6;2;50;15;4gymgvqmve0m2vh89v84tt3x0;0;1,6;71,4;2024-10-06T18:14:43.176Z;2024-10-10T21:01:40Z;[{'id': 5274627459, 'qualifierId': 233, 'value': '490'}, {'id': 5274627349, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274627351, 'qualifierId': 73}];374euncv00zs2oy6ux1u519be;J. Skinner;;;m0zt3ym1grqj0tzng09g1btg;Corner Awarded;;;;;;;;;;;;;;;;;;;;490,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;0;0;50;15;New York City II;3015;DC;1,0
2731961591;490;6;2;50;15;6ddsx316t3j0z6nolrky9k4r8;1;98,4;28,6;2024-10-06T18:14:43.176Z;2024-10-06T18:59:47Z;[{'id': 5274627415, 'qualifierId': 73}, {'id': 5274627413, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274627449, 'qualifierId': 233, 'value': '472'}];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;;m0zt3ym1grqj0tzng09g1btg;Corner Awarded;;;;;;;;;;;;;;;;;;;;472,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;50;15;Huntsville City;3015;FWL;1,0
2731962203;491;1;2;50;41;6ddsx316t3j0z6nolrky9k4r8;1;99,6;0,9;2024-10-06T18:15:09.614Z;2024-10-10T21:01:43Z;[{'id': 5274630831, 'qualifierId': 212, 'value': '32.4'}, {'id': 5274630825, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274630835, 'qualifierId': 1}, {'id': 5274630821, 'qualifierId': 155}, {'id': 5274630823, 'qualifierId': 223}, {'id': 5274958679, 'qualifierId': 154}, {'id': 5274630819, 'qualifierId': 6}, {'id': 5274630817, 'qualifierId': 2}, {'id': 5274958673, 'qualifierId': 210, 'value': '15'}, {'id': 5280549431, 'qualifierId': 72}, {'id': 5274630833, 'qualifierId': 213, 'value': '1.89'}, {'id': 5274630827, 'qualifierId': 140, 'value': '89.8'}, {'id': 5274630829, 'qualifierId': 141, 'value': '46.1'}];cwyml9l4tfvb4ceh8tv3au0wk;M. Carrizo;1,0;;m0zt3ym1grqj0tzng09g1btg;Pass;;;;;;;;;;;32,4;;89,8;;1,89;46,1;1,0;1,0;;;;;;;;1,0;1,0;1,0;;;;;;;;1,0;15,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;89,8;46,1;;;;;;;0;0;50;41;Huntsville City;3041;FWR;1,0
2731962773;495;15;2;50;42;6ddsx316t3j0z6nolrky9k4r8;1;90,0;36,4;2024-10-06T18:15:09.894Z;2024-10-10T21:07:00Z;[{'id': 5274958727, 'qualifierId': 231, 'value': '47.3'}, {'id': 5274958723, 'qualifierId': 147, 'value': '43.7'}, {'id': 5274958709, 'qualifierId': 55, 'value': '491'}, {'id': 5274958759, 'qualifierId': 233, 'value': '473'}, {'id': 5274958713, 'qualifierId': 102, 'value': '51.4'}, {'id': 5274958167, 'qualifierId': 82}, {'id': 5274958705, 'qualifierId': 29}, {'id': 5274958721, 'qualifierId': 146, 'value': '94.9'}, {'id': 5274958159, 'qualifierId': 25}, {'id': 5274958163, 'qualifierId': 63}, {'id': 5274959221, 'qualifierId': 328}, {'id': 5274958719, 'qualifierId': 100}, {'id': 5274958703, 'qualifierId': 78}, {'id': 5274958707, 'qualifierId': 154}, {'id': 5280554271, 'qualifierId': 20}, {'id': 5274957367, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274958715, 'qualifierId': 103, 'value': '19'}, {'id': 5274958725, 'qualifierId': 230, 'value': '98.9'}];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;;m0zt3ym1grqj0tzng09g1btg;Attempt Saved;;;;;;;;;;;;;;;;;;;;473,0;;;;;;;;;1,0;;;;;;;1,0;;;47,3;19,0;1,0;43,7;1,0;51,4;1,0;1,0;94,9;491,0;98,9;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;94,9;43,7;51,4;19;491,0;cwyml9l4tfvb4ceh8tv3au0wk;0;0;50;42;Huntsville City;3042;FWL;1,0
2731962229;473;10;2;50;42;4gymgvqmve0m2vh89v84tt3x0;1;5,1;56,3;2024-10-06T18:15:09.994Z;2024-10-06T19:06:35Z;[{'id': 5274631033, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274957687, 'qualifierId': 94}, {'id': 5274958843, 'qualifierId': 233, 'value': '495'}];6jzijlp0e2w4qjan9eto35wd0;J. Sangwa;;;m0zt3ym1grqj0tzng09g1btg;Save;;;;;;;;;;;;;;;;;;;;495,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;0;0;50;42;New York City II;3042;DC;1,0
2731962257;474;6;2;50;49;4gymgvqmve0m2vh89v84tt3x0;0;2,9;62,6;2024-10-06T18:15:16.974Z;2024-10-10T21:07:45Z;[{'id': 5274631693, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274631779, 'qualifierId': 233, 'value': '492'}, {'id': 5274631699, 'qualifierId': 73}];6jzijlp0e2w4qjan9eto35wd0;J. Sangwa;;;m0zt3ym1grqj0tzng09g1btg;Corner Awarded;;;;;;;;;;;;;;;;;;;;492,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;0;0;50;49;New York City II;3049;DC;1,0
2731962245;492;6;2;50;49;6ddsx316t3j0z6nolrky9k4r8;1;97,1;37,4;2024-10-06T18:15:16.974Z;2024-10-06T18:59:47Z;[{'id': 5274631323, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274631759, 'qualifierId': 233, 'value': '474'}, {'id': 5274631325, 'qualifierId': 75}];cwyml9l4tfvb4ceh8tv3au0wk;M. Carrizo;;;m0zt3ym1grqj0tzng09g1btg;Corner Awarded;;;;;;;;;;;;;;;;;;;;474,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;50;49;Huntsville City;3049;FWR;1,0
2731962747;493;1;2;51;5;6ddsx316t3j0z6nolrky9k4r8;1;99,2;0,6;2024-10-06T18:15:32.974Z;2024-10-10T21:07:49Z;[{'id': 5274634169, 'qualifierId': 1}, {'id': 5274634167, 'qualifierId': 213, 'value': '2.00'}, {'id': 5274634153, 'qualifierId': 6}, {'id': 5280555191, 'qualifierId': 72}, {'id': 5274634157, 'qualifierId': 223}, {'id': 5274634159, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274634163, 'qualifierId': 141, 'value': '49.8'}, {'id': 5274634161, 'qualifierId': 140, 'value': '84.5'}, {'id': 5274634155, 'qualifierId': 155}, {'id': 5274634165, 'qualifierId': 212, 'value': '36.8'}, {'id': 5274634151, 'qualifierId': 2}];cwyml9l4tfvb4ceh8tv3au0wk;M. Carrizo;;;m0zt3ym1grqj0tzng09g1btg;Pass;;;;;;;;;;;36,8;;84,5;;2,0;49,8;1,0;1,0;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;84,5;49,8;;;;;;;0;0;51;5;Huntsville City;3065;FWR;1,0
2731962757;494;61;2;51;6;6ddsx316t3j0z6nolrky9k4r8;1;84,5;49,8;2024-10-06T18:15:34.687Z;2024-10-10T21:09:26Z;[{'id': 5274634203, 'qualifierId': 56, 'value': 'Center'}];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;;m0zt3ym1grqj0tzng09g1btg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;51;6;Huntsville City;3066;FWL;1,0
2733031969;897;1;2;51;7;6ddsx316t3j0z6nolrky9k4r8;1;72,7;60,8;2024-10-06T18:15:35.384Z;2024-10-10T21:08:55Z;[{'id': 5280556505, 'qualifierId': 56, 'value': 'Center'}, {'id': 5280556511, 'qualifierId': 212, 'value': '14.7'}, {'id': 5280556513, 'qualifierId': 213, 'value': '6.24'}, {'id': 5280556509, 'qualifierId': 141, 'value': '59.9'}, {'id': 5280556507, 'qualifierId': 140, 'value': '86.7'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;m0zt3ym1grqj0tzng09g1btg;Pass;;;;;;;;;;;14,7;;86,7;;6,24;59,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;86,7;59,9;;;;;;;0;0;51;7;Huntsville City;3067;DC;1,0
2733032163;898;61;2;51;8;6ddsx316t3j0z6nolrky9k4r8;0;88,1;58,2;2024-10-06T18:15:35.883Z;2024-10-10T21:09:43Z;[{'id': 5280557687, 'qualifierId': 56, 'value': 'Center'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;m0zt3ym1grqj0tzng09g1btg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;51;8;Huntsville City;3068;DC;1,0
2731962869;475;1;2;51;12;4gymgvqmve0m2vh89v84tt3x0;1;17,7;56,9;2024-10-06T18:15:40.775Z;2024-10-06T18:18:16Z;[{'id': 5274634831, 'qualifierId': 141, 'value': '3.7'}, {'id': 5274634823, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274634837, 'qualifierId': 213, 'value': '5.41'}, {'id': 5274634839, 'qualifierId': 1}, {'id': 5274634825, 'qualifierId': 140, 'value': '46.5'}, {'id': 5274634835, 'qualifierId': 212, 'value': '47.2'}, {'id': 5274634821, 'qualifierId': 157}];5m3bxdstyhzoplpzam8c94t90;F. Ajago;;;m0zt3ym1grqj0tzng09g1btg;Pass;;;;;;;;;;;47,2;;46,5;;5,41;3,7;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;46,5;3,7;;;;;;;0;0;51;12;New York City II;3072;FW;1,0
2731962873;476;49;2;51;17;4gymgvqmve0m2vh89v84tt3x0;1;46,5;3,7;2024-10-06T18:15:45.045Z;2024-10-06T18:19:43Z;[];6qe888q8yqq73bxr27jbyu2hg;O. Wright;;;m0zt3ym1grqj0tzng09g1btg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;0;0;51;17;New York City II;3077;AMC;1,0
2731962901;477;43;2;51;18;4gymgvqmve0m2vh89v84tt3x0;1;0,0;0,0;2024-10-06T18:15:46.549Z;2024-10-06T18:18:28Z;[{'id': 5274653111, 'qualifierId': 144, 'value': '49'}];5m3bxdstyhzoplpzam8c94t90;F. Ajago;;;m0zt3ym1grqj0tzng09g1btg;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;0;0;51;18;New York City II;3078;FW;1,0
2731962931;497;1;2;51;19;6ddsx316t3j0z6nolrky9k4r8;0;24,1;53,0;2024-10-06T18:15:47.502Z;2024-10-06T18:15:49Z;[{'id': 5274635199, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274635203, 'qualifierId': 141, 'value': '33.2'}, {'id': 5274635197, 'qualifierId': 157}, {'id': 5274635207, 'qualifierId': 213, 'value': '5.74'}, {'id': 5274635209, 'qualifierId': 1}, {'id': 5274635201, 'qualifierId': 140, 'value': '45.4'}, {'id': 5274635205, 'qualifierId': 212, 'value': '26.1'}];bug5x187ehj0apzl11lrl3ip6;R. Hope-Gund;;;m0zt3ym1grqj0tzng09g1btg;Pass;;;;;;;;;;;26,1;;45,4;;5,74;33,2;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;45,4;33,2;;;;;;;0;0;51;19;Huntsville City;3079;DL;1,0
2731962923;478;1;2;51;19;4gymgvqmve0m2vh89v84tt3x0;0;46,7;3,4;2024-10-06T18:15:47.638Z;2024-10-06T18:19:41Z;[{'id': 5274635157, 'qualifierId': 212, 'value': '43.0'}, {'id': 5274635149, 'qualifierId': 155}, {'id': 5274635159, 'qualifierId': 213, 'value': '0.94'}, {'id': 5274635151, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274635155, 'qualifierId': 141, 'value': '54.5'}, {'id': 5274635161, 'qualifierId': 1}, {'id': 5274635153, 'qualifierId': 140, 'value': '70.9'}];6qe888q8yqq73bxr27jbyu2hg;O. Wright;;;m0zt3ym1grqj0tzng09g1btg;Pass;;;;;;;;;;;43,0;;70,9;;0,94;54,5;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;70,9;54,5;;;;;;;0;0;51;19;New York City II;3079;AMC;1,0
2731962977;479;1;2;51;21;4gymgvqmve0m2vh89v84tt3x0;1;57,9;60,9;2024-10-06T18:15:49.477Z;2024-10-06T18:22:54Z;[{'id': 5274635449, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274635453, 'qualifierId': 140, 'value': '67.2'}, {'id': 5274635461, 'qualifierId': 212, 'value': '11.5'}, {'id': 5274635457, 'qualifierId': 141, 'value': '51.9'}, {'id': 5274635465, 'qualifierId': 213, 'value': '5.72'}, {'id': 5274635443, 'qualifierId': 3}];c08hvq1hplcct8kxrxucfpqp6;W. Pacius;;;m0zt3ym1grqj0tzng09g1btg;Pass;;;;;;;;;;;11,5;;67,2;;5,72;51,9;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;67,2;51,9;;;;;;;0;0;51;21;New York City II;3081;ML;1,0
