id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_Involved;value_PlayerPosition;value_JerseyNumber;value_TeamKit;value_Resume;value_TeamFormation;value_TeamPlayerFormation;value_DirectionOfPlay;value_PassEndY;value_PassEndX;value_Length;value_Zone;value_KickOff;value_Angle;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_TouchTypeControl;value_Foul;value_Direct;value_ShirtPull/Holding;value_FreeKickTaken;value_LongBall;value_DeletedEventType;value_IntentionalAssist;value_Assist;value_GoalmouthZ;value_RegularPlay;value_BlockedX;value_GoalmouthY;value_RightFooted;value_LowLeft;value_RelatedEventId;value_SmallBoxLeft;value_BlockedY;value_Assisted;value_ParriedSafe;value_LowGkIntervention;value_Stooping;value_Hands;value_Launch;value_HeadPass;value_TakeOnSpace;value_AttemptedTackle;value_PlayersCaughtOffside;value_Indirect;value_Chipped;value_Head;value_TouchTypeClearance;value_TakeOnOvertake;value_Blocked;value_IndividualPlay;value_LeftFooted;value_GkX;value_BoxLeft;value_GkY;value_LowCentre;value_DefBlock;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_HighGkIntervention;value_HighClaim;value_OutOfPlay;value_CloseLeft;value_NotAssisted;value_BoxCentre;value_NextEventGoalKick;value_Low;value_GoalKick;value_GkHoof;value_TouchTypePass;value_YellowCard;value_TacticalFoul;value_NotVisible;value_SwitchOfPlay;value_Right;value_FirstTouch;value_LayOff;value_FlickOn;value_OutOfBoxCentre;value_Standing;value_Fumble;value_ParriedDanger;value_Left;value_CornerTaken;value_OutSwinger;value_Cross;value_Shove/Push;value_HighLeft;value_Fingertip;value_Diving;value_InSwinger;value_InjuredPlayerId;value_Injury;value_GkKickFromHands;value_CloseLeftAndHigh;value_BlockedPass;value_Straight;value_DrivenCross;value_KeeperThrow;value_HighRight;value_FromCorner;value_RefereeDelay;value_DrinksBreak;value_Overrun;value_BlockedCross;value_Minutes;value_BoxRight;value_MediumGkIntervention;value_EndType;value_SixYardBlocked;value_OverArm;value_FollowsADribble;value_Volley;value_GkXTimeOfGoal;value_BigChance;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkYTimeOfGoal;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_HighCentre;value_Collected;value_OverhitCross;value_Dissent;value_PullBack;value_FloatedCross;value_DangerousPlay;value_TimeWasting;value_BoxDeepLeft;value_TempShotOn;value_LeadingToGoal;value_KeeperTouched;value_RelatedError1Id;value_SecondYellow;value_GoesToPenalties;value_Second(2Nd)OppositeRelatedEventId;value_Penalty;value_Scored;value_Saved;value_LowRight;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2728419567;178;1;1;18;29;7fbej4xwoq4imaf5l39304m37;1;14,8;55,0;2024-09-29T20:22:37.632Z;2024-10-03T06:21:36Z;[{'id': 5255312759, 'qualifierId': 212, 'value': '16.8'}, {'id': 5255312753, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255312755, 'qualifierId': 140, 'value': '25.4'}, {'id': 5255312751, 'qualifierId': 3}, {'id': 5255312761, 'qualifierId': 213, 'value': '0.85'}, {'id': 5255312757, 'qualifierId': 141, 'value': '73.5'}];3tkdn8arq1j3il4ako7rcio2y;M. Goumballe;;;graw60p6ib7d5robbywlfpxw;Pass;;;;;;;;;;73,5;25,4;16,8;;;0,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;25,4;73,5;;;;;;;;0;18;29;North Texas;1109;FW;1,0
2729667475;834;49;1;18;31;7fbej4xwoq4imaf5l39304m37;1;27,3;82,1;2024-09-29T20:22:39.831Z;2024-10-03T06:21:32Z;[];cqmvrx028gh19yh8qh7w01y0a;R. Avila;;;graw60p6ib7d5robbywlfpxw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;18;31;North Texas;1111;FW;1,0
2728421629;204;50;1;18;32;7fbej4xwoq4imaf5l39304m37;1;31,0;85,6;2024-09-29T20:22:41.071Z;2024-10-03T06:22:07Z;[{'id': 5255325131, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255325687, 'qualifierId': 233, 'value': '181'}, {'id': 5255325685, 'qualifierId': 285}];cqmvrx028gh19yh8qh7w01y0a;R. Avila;;;graw60p6ib7d5robbywlfpxw;Dispossessed;;;;;;;;;;;;;;;;181,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;18;32;North Texas;1112;FW;1,0
2728421713;181;7;1;18;32;99l7fsj6ykgbyqcb9zqqu9dgq;1;69,0;14,4;2024-09-29T20:22:41.072Z;2024-10-03T06:22:09Z;[{'id': 5255325651, 'qualifierId': 56, 'value': 'Right'}, {'id': 5255325653, 'qualifierId': 286}, {'id': 5255325663, 'qualifierId': 233, 'value': '204'}, {'id': 5262168015, 'qualifierId': 384}];19ckwd2oz9uyfjznuq2c41btg;T. Scott;;;graw60p6ib7d5robbywlfpxw;Tackle;;;;;;;;;;;;;;;;204,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;18;32;Sporting KC II;1112;FW;1,0
2729667531;758;49;1;18;33;99l7fsj6ykgbyqcb9zqqu9dgq;1;60,6;21,3;2024-09-29T20:22:41.931Z;2024-10-03T06:22:20Z;[];auomns9j08ffqknhs9007ju38;M. Molina;;;graw60p6ib7d5robbywlfpxw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;18;33;Sporting KC II;1113;DR;1,0
2728419593;168;1;1;18;34;99l7fsj6ykgbyqcb9zqqu9dgq;1;71,0;35,5;2024-09-29T20:22:43.436Z;2024-09-29T20:22:45Z;[{'id': 5255312901, 'qualifierId': 141, 'value': '43.9'}, {'id': 5255312903, 'qualifierId': 212, 'value': '5.9'}, {'id': 5255312905, 'qualifierId': 213, 'value': '1.34'}, {'id': 5255312899, 'qualifierId': 140, 'value': '72.3'}, {'id': 5255312897, 'qualifierId': 56, 'value': 'Center'}];auomns9j08ffqknhs9007ju38;M. Molina;;;graw60p6ib7d5robbywlfpxw;Pass;;;;;;;;;;43,9;72,3;5,9;;;1,34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;72,3;43,9;;;;;;;;0;18;34;Sporting KC II;1114;DR;1,0
2728419571;179;43;1;18;35;7fbej4xwoq4imaf5l39304m37;1;0,0;0,0;2024-09-29T20:22:43.641Z;2024-09-29T20:25:37Z;[{'id': 5255312769, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255325977, 'qualifierId': 144, 'value': '61'}];cqmvrx028gh19yh8qh7w01y0a;R. Avila;;;graw60p6ib7d5robbywlfpxw;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;18;35;North Texas;1115;FW;1,0
2728419651;169;1;1;18;36;99l7fsj6ykgbyqcb9zqqu9dgq;1;71,8;43,3;2024-09-29T20:22:45.061Z;2024-09-29T20:22:49Z;[{'id': 5255313241, 'qualifierId': 141, 'value': '73.4'}, {'id': 5255313245, 'qualifierId': 212, 'value': '26.7'}, {'id': 5255313249, 'qualifierId': 213, 'value': '0.87'}, {'id': 5255313233, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255313237, 'qualifierId': 140, 'value': '88.1'}, {'id': 5255313229, 'qualifierId': 155}];32c9e26wcnr5kmab8ep4zph5g;D. García;;;graw60p6ib7d5robbywlfpxw;Pass;;;;;;;;;;73,4;88,1;26,7;;;0,87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;88,1;73,4;;;;;;;;0;18;36;Sporting KC II;1116;MC;1,0
2728419659;170;3;1;18;41;99l7fsj6ykgbyqcb9zqqu9dgq;0;88,0;69,2;2024-09-29T20:22:49.670Z;2024-10-03T06:22:42Z;[{'id': 5262168243, 'qualifierId': 465}, {'id': 5255313293, 'qualifierId': 286}, {'id': 5255313315, 'qualifierId': 233, 'value': '180'}, {'id': 5255313291, 'qualifierId': 56, 'value': 'Center'}];8oa72acrno9ybfo1hdof5efbo;L. Orejarena;;;graw60p6ib7d5robbywlfpxw;Take On;;;;;;;;;;;;;;;;180,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;18;41;Sporting KC II;1121;ML;1,0
2728419657;180;7;1;18;41;7fbej4xwoq4imaf5l39304m37;0;12,0;30,8;2024-09-29T20:22:49.671Z;2024-10-03T06:22:45Z;[{'id': 5262168265, 'qualifierId': 385}, {'id': 5255313287, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255313289, 'qualifierId': 285}, {'id': 5255313307, 'qualifierId': 233, 'value': '170'}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;;graw60p6ib7d5robbywlfpxw;Tackle;;;;;;;;;;;;;;;;170,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;18;41;North Texas;1121;DC;1,0
2728419717;171;1;1;18;42;99l7fsj6ykgbyqcb9zqqu9dgq;1;87,5;73,8;2024-09-29T20:22:51.396Z;2024-09-29T20:22:56Z;[{'id': 5255313669, 'qualifierId': 141, 'value': '67.5'}, {'id': 5255313665, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255313671, 'qualifierId': 212, 'value': '11.0'}, {'id': 5255313667, 'qualifierId': 140, 'value': '77.9'}, {'id': 5255313675, 'qualifierId': 213, 'value': '3.54'}];8oa72acrno9ybfo1hdof5efbo;L. Orejarena;;;graw60p6ib7d5robbywlfpxw;Pass;;;;;;;;;;67,5;77,9;11,0;;;3,54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;77,9;67,5;;;;;;;;0;18;42;Sporting KC II;1122;ML;1,0
2728419777;172;1;1;18;47;99l7fsj6ykgbyqcb9zqqu9dgq;1;78,8;84,5;2024-09-29T20:22:56.124Z;2024-09-29T20:23:00Z;[{'id': 5255314049, 'qualifierId': 213, 'value': '3.69'}, {'id': 5255314037, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255314041, 'qualifierId': 140, 'value': '65.4'}, {'id': 5255314045, 'qualifierId': 212, 'value': '16.4'}, {'id': 5255314043, 'qualifierId': 141, 'value': '72.0'}];8vnnownnzz2ksuuitbw3ax5yi;A. Ramirez;;;graw60p6ib7d5robbywlfpxw;Pass;;;;;;;;;;72,0;65,4;16,4;;;3,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;65,4;72,0;;;;;;;;0;18;47;Sporting KC II;1127;MR;1,0
2728419811;173;1;1;18;51;99l7fsj6ykgbyqcb9zqqu9dgq;0;70,8;82,0;2024-09-29T20:23:00.220Z;2024-10-03T06:22:58Z;[{'id': 5255314241, 'qualifierId': 212, 'value': '24.3'}, {'id': 5262168335, 'qualifierId': 224}, {'id': 5262168337, 'qualifierId': 72}, {'id': 5255314243, 'qualifierId': 213, 'value': '5.44'}, {'id': 5255314233, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255314235, 'qualifierId': 140, 'value': '86.2'}, {'id': 5255314231, 'qualifierId': 155}, {'id': 5255314229, 'qualifierId': 2}, {'id': 5255314237, 'qualifierId': 141, 'value': '55.4'}];9acojrco6dg2i9otq02gj6904;T. Rose;;;graw60p6ib7d5robbywlfpxw;Pass;;;;;;;;;;55,4;86,2;24,3;;;5,44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;86,2;55,4;;;;;;;;0;18;51;Sporting KC II;1131;DL;1,0
2728419851;181;12;1;18;53;7fbej4xwoq4imaf5l39304m37;1;11,9;55,9;2024-09-29T20:23:02.131Z;2024-09-29T20:23:08Z;[{'id': 5255314543, 'qualifierId': 213, 'value': '0.20'}, {'id': 5255314541, 'qualifierId': 212, 'value': '22.5'}, {'id': 5255314537, 'qualifierId': 140, 'value': '32.9'}, {'id': 5255314539, 'qualifierId': 141, 'value': '62.4'}, {'id': 5255314535, 'qualifierId': 56, 'value': 'Back'}];tvbjgz0zeq5irumgofxrko44;L. Christiano;;;graw60p6ib7d5robbywlfpxw;Clearance;;;;;;;;;;62,4;32,9;22,5;;;0,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;32,9;62,4;;;;;;;;0;18;53;North Texas;1133;DC;1,0
2728419859;182;4;1;18;59;7fbej4xwoq4imaf5l39304m37;1;28,9;56,2;2024-09-29T20:23:07.956Z;2024-10-03T06:23:25Z;[{'id': 5255314609, 'qualifierId': 152}, {'id': 5262168497, 'qualifierId': 294}, {'id': 5255314605, 'qualifierId': 13}, {'id': 5255315191, 'qualifierId': 233, 'value': '174'}, {'id': 5255314607, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255314613, 'qualifierId': 285}];cqmvrx028gh19yh8qh7w01y0a;R. Avila;;;graw60p6ib7d5robbywlfpxw;Foul;;;;;;;;;;;;;;;;174,0;;1,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;18;59;North Texas;1139;FW;1,0
2728419897;174;4;1;18;59;99l7fsj6ykgbyqcb9zqqu9dgq;0;71,1;43,8;2024-09-29T20:23:07.957Z;2024-10-03T06:23:29Z;[{'id': 5255315143, 'qualifierId': 13}, {'id': 5255315149, 'qualifierId': 152}, {'id': 5262168505, 'qualifierId': 294}, {'id': 5255315147, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255315221, 'qualifierId': 233, 'value': '182'}, {'id': 5255315151, 'qualifierId': 286}];6girdg17h5o2qr8stoywy3vv8;A. Urzua;;;graw60p6ib7d5robbywlfpxw;Foul;;;;;;;;;;;;;;;;182,0;1,0;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;18;59;Sporting KC II;1139;MC;1,0
2728420117;183;1;1;19;16;7fbej4xwoq4imaf5l39304m37;1;26,8;60,4;2024-09-29T20:23:24.851Z;2024-09-29T20:23:28Z;[{'id': 5255316169, 'qualifierId': 212, 'value': '7.6'}, {'id': 5255316149, 'qualifierId': 5}, {'id': 5255316157, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255316161, 'qualifierId': 140, 'value': '33.5'}, {'id': 5255316171, 'qualifierId': 213, 'value': '0.39'}, {'id': 5255316165, 'qualifierId': 141, 'value': '64.7'}, {'id': 5255316153, 'qualifierId': 152}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;graw60p6ib7d5robbywlfpxw;Pass;;;;;;;;;;64,7;33,5;7,6;;;0,39;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;33,5;64,7;;;;;;;;0;19;16;North Texas;1156;DC;1,0
2728420133;184;1;1;19;19;7fbej4xwoq4imaf5l39304m37;1;32,5;62,4;2024-09-29T20:23:28.351Z;2024-09-29T20:23:30Z;[{'id': 5255316261, 'qualifierId': 140, 'value': '36.8'}, {'id': 5255316267, 'qualifierId': 213, 'value': '4.98'}, {'id': 5255316263, 'qualifierId': 141, 'value': '38.5'}, {'id': 5255316265, 'qualifierId': 212, 'value': '16.9'}, {'id': 5255316259, 'qualifierId': 56, 'value': 'Back'}];bhhdcubw5vyxzf0lc1fcfftka;D. Flores;;;graw60p6ib7d5robbywlfpxw;Pass;;;;;;;;;;38,5;36,8;16,9;;;4,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;36,8;38,5;;;;;;;;0;19;19;North Texas;1159;DMC;1,0
2728420181;185;1;1;19;21;7fbej4xwoq4imaf5l39304m37;1;36,8;38,5;2024-09-29T20:23:30.371Z;2024-09-29T20:23:34Z;[{'id': 5255316551, 'qualifierId': 140, 'value': '27.4'}, {'id': 5255316557, 'qualifierId': 213, 'value': '3.62'}, {'id': 5255316553, 'qualifierId': 141, 'value': '31.0'}, {'id': 5255316555, 'qualifierId': 212, 'value': '11.1'}, {'id': 5255316549, 'qualifierId': 56, 'value': 'Back'}];a8ngovgs2qfu5udzb97kelg16;E. Bryant;;;graw60p6ib7d5robbywlfpxw;Pass;;;;;;;;;;31,0;27,4;11,1;;;3,62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;27,4;31,0;;;;;;;;0;19;21;North Texas;1161;DMC;1,0
2728420189;186;1;1;19;25;7fbej4xwoq4imaf5l39304m37;1;27,4;31,0;2024-09-29T20:23:33.911Z;2024-09-29T20:23:35Z;[{'id': 5255316629, 'qualifierId': 213, 'value': '1.51'}, {'id': 5255316621, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255316627, 'qualifierId': 212, 'value': '17.8'}, {'id': 5255316623, 'qualifierId': 140, 'value': '28.4'}, {'id': 5255316625, 'qualifierId': 141, 'value': '57.2'}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;;graw60p6ib7d5robbywlfpxw;Pass;;;;;;;;;;57,2;28,4;17,8;;;1,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;28,4;57,2;;;;;;;;0;19;25;North Texas;1165;DC;1,0
2728420221;187;1;1;19;26;7fbej4xwoq4imaf5l39304m37;1;28,4;57,2;2024-09-29T20:23:35.031Z;2024-09-29T20:23:38Z;[{'id': 5255316801, 'qualifierId': 213, 'value': '1.50'}, {'id': 5255316799, 'qualifierId': 212, 'value': '12.5'}, {'id': 5255316797, 'qualifierId': 141, 'value': '75.6'}, {'id': 5255316795, 'qualifierId': 140, 'value': '29.3'}, {'id': 5255316793, 'qualifierId': 56, 'value': 'Back'}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;graw60p6ib7d5robbywlfpxw;Pass;;;;;;;;;;75,6;29,3;12,5;;;1,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;29,3;75,6;;;;;;;;0;19;26;North Texas;1166;DC;1,0
2728420239;188;1;1;19;29;7fbej4xwoq4imaf5l39304m37;1;29,3;75,6;2024-09-29T20:23:37.911Z;2024-09-29T20:23:39Z;[{'id': 5255316893, 'qualifierId': 141, 'value': '97.2'}, {'id': 5255316897, 'qualifierId': 212, 'value': '14.9'}, {'id': 5255316891, 'qualifierId': 140, 'value': '31.9'}, {'id': 5255316901, 'qualifierId': 213, 'value': '1.39'}, {'id': 5255316889, 'qualifierId': 56, 'value': 'Back'}];tvbjgz0zeq5irumgofxrko44;L. Christiano;;;graw60p6ib7d5robbywlfpxw;Pass;;;;;;;;;;97,2;31,9;14,9;;;1,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;31,9;97,2;;;;;;;;0;19;29;North Texas;1169;DC;1,0
2728420245;189;1;1;19;31;7fbej4xwoq4imaf5l39304m37;1;31,9;97,2;2024-09-29T20:23:39.551Z;2024-09-29T20:23:40Z;[{'id': 5255316983, 'qualifierId': 212, 'value': '10.3'}, {'id': 5255316985, 'qualifierId': 213, 'value': '3.78'}, {'id': 5255316977, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255316979, 'qualifierId': 140, 'value': '24.0'}, {'id': 5255316981, 'qualifierId': 141, 'value': '88.2'}];2gawx03wls5vwtlocjir3u7vu;M. Alexandre;;;graw60p6ib7d5robbywlfpxw;Pass;;;;;;;;;;88,2;24,0;10,3;;;3,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;24,0;88,2;;;;;;;;0;19;31;North Texas;1171;DML;1,0
2728420287;190;1;1;19;32;7fbej4xwoq4imaf5l39304m37;1;24,0;88,2;2024-09-29T20:23:40.611Z;2024-09-29T20:23:44Z;[{'id': 5255317229, 'qualifierId': 141, 'value': '89.4'}, {'id': 5255317225, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255317231, 'qualifierId': 212, 'value': '21.2'}, {'id': 5255317227, 'qualifierId': 140, 'value': '44.2'}, {'id': 5255317233, 'qualifierId': 213, 'value': '0.04'}];tvbjgz0zeq5irumgofxrko44;L. Christiano;;;graw60p6ib7d5robbywlfpxw;Pass;;;;;;;;;;89,4;44,2;21,2;;;0,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;44,2;89,4;;;;;;;;0;19;32;North Texas;1172;DC;1,0
2728420321;191;1;1;19;35;7fbej4xwoq4imaf5l39304m37;1;44,2;89,4;2024-09-29T20:23:43.971Z;2024-09-29T20:23:46Z;[{'id': 5255317417, 'qualifierId': 141, 'value': '74.7'}, {'id': 5255317413, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255317419, 'qualifierId': 212, 'value': '10.4'}, {'id': 5255317415, 'qualifierId': 140, 'value': '46.9'}, {'id': 5255317421, 'qualifierId': 213, 'value': '4.99'}];3tkdn8arq1j3il4ako7rcio2y;M. Goumballe;;;graw60p6ib7d5robbywlfpxw;Pass;;;;;;;;;;74,7;46,9;10,4;;;4,99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;46,9;74,7;;;;;;;;0;19;35;North Texas;1175;FW;1,0
