id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_TeamKit;value_TeamPlayerFormation;value_Involved;value_TeamFormation;value_Captain;value_JerseyNumber;value_Resume;value_DirectionOfPlay;value_Length;value_Zone;value_Angle;value_KickOff;value_PassEndX;value_PassEndY;value_NotVisible;value_Launch;value_LongBall;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_HeadPass;value_NextEventThrowIn;value_ThrowIn;value_SwitchOfPlay;value_Chipped;value_LayOff;value_Overrun;value_TakeOnOvertake;value_TouchTypeClearance;value_TouchTypePass;value_BlockedPass;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_IntendedTackleTarget;value_DeletedEventType;value_ShirtPull/Holding;value_OutOfPlay;value_Head;value_Cross;value_InSwinger;value_RightFooted;value_HighGkIntervention;value_KeeperThrow;value_TakeOnSpace;value_TouchTypeControl;value_Shove/Push;value_Defensive1V1;value_Assist;value_IntentionalAssist;value_Right;value_GoalmouthZ;value_BoxCentre;value_GkX;value_GkY;value_RegularPlay;value_RelatedEventId;value_FirstTouch;value_GoalmouthY;value_Assisted;value_NextEventGoalKick;value_High;value_GoalKick;value_LeftFooted;value_IndividualPlay;value_Left;value_35Centre;value_BlockedY;value_NotPastGoalLine;value_NotAssisted;value_BlockedX;value_OutSwinger;value_BlockedCross;value_CornerTaken;value_FromCorner;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GkYTimeOfGoal;value_BigChance;value_SmallBoxCentre;value_HighCentre;value_GoalShotTimestamp;value_YellowCard;value_TacticalFoul;value_SetPiece;value_LowLeft;value_Blocked;value_DefBlock;value_LowCentre;value_OutOfBoxCentre;value_FantasyAssistedBy;value_FantasyAssistTeam;value_FantasyAssistType;value_FantasyAssistId;value_LowRight;value_Review;value_ParriedSafe;value_Hands;value_Standing;value_SavedOffLine;value_1On1;value_Deflection;value_SixYardBlocked;value_LastLine;value_PlayersCaughtOffside;value_Indirect;value_BoxRight;value_Low;value_Diving;value_MediumGkIntervention;value_ParriedDanger;value_LowGkIntervention;value_OverArm;value_FreeKick;value_CloseHigh;value_FlickOn;value_ThroughBall;value_Minutes;value_EndType;value_Volley;value_Collected;value_BoxLeft;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_LeadingToAttempt;value_RelatedError1Id;value_Sliding;value_Feet;value_GkKickFromHands;value_GkHoof;value_Straight;value_DrivenCross;value_PullBack;value_CaptainChange;value_RecklessOffence;value_Handball;value_HighClaim;value_Stooping;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2696267999;168;1;1;15;34;bd0378yx50xpdcgwkt9p9bmz8;1;46,1;50,7;2024-06-15T23:50:54.654Z;2024-06-15T23:50:57Z;[{'id': 5078481303, 'qualifierId': 213, 'value': '4.55'}, {'id': 5078481301, 'qualifierId': 212, 'value': '20.0'}, {'id': 5078481295, 'qualifierId': 56, 'value': 'Back'}, {'id': 5078481299, 'qualifierId': 141, 'value': '21.6'}, {'id': 5078481297, 'qualifierId': 140, 'value': '43.1'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;dgwk8czox7lnhew77jg6vt1xw;Pass;;;;;;;;;;20,0;;4,55;;43,1;21,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;43,1;21,6;;;;;;;0;0;15;34;Carolina Core;934;DC;1,0
2696268023;169;1;1;15;37;bd0378yx50xpdcgwkt9p9bmz8;1;41,6;21,2;2024-06-15T23:50:57.582Z;2024-06-15T23:51:00Z;[{'id': 5078481437, 'qualifierId': 212, 'value': '24.5'}, {'id': 5078481431, 'qualifierId': 56, 'value': 'Right'}, {'id': 5078481439, 'qualifierId': 213, 'value': '5.89'}, {'id': 5078481433, 'qualifierId': 140, 'value': '63.2'}, {'id': 5078481435, 'qualifierId': 141, 'value': '7.4'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;dgwk8czox7lnhew77jg6vt1xw;Pass;;;;;;;;;;24,5;;5,89;;63,2;7,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;63,2;7,4;;;;;;;0;0;15;37;Carolina Core;937;DC;1,0
2696268049;170;1;1;15;40;bd0378yx50xpdcgwkt9p9bmz8;1;63,2;7,4;2024-06-15T23:51:00.718Z;2024-06-15T23:51:04Z;[{'id': 5078481565, 'qualifierId': 213, 'value': '2.81'}, {'id': 5078481563, 'qualifierId': 212, 'value': '25.3'}, {'id': 5078481559, 'qualifierId': 140, 'value': '40.4'}, {'id': 5078481561, 'qualifierId': 141, 'value': '19.5'}, {'id': 5078481557, 'qualifierId': 56, 'value': 'Back'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;dgwk8czox7lnhew77jg6vt1xw;Pass;;;;;;;;;;25,3;;2,81;;40,4;19,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;40,4;19,5;;;;;;;0;0;15;40;Carolina Core;940;MC;1,0
2696268103;171;1;1;15;44;bd0378yx50xpdcgwkt9p9bmz8;1;40,9;19,5;2024-06-15T23:51:03.902Z;2024-06-15T23:51:09Z;[{'id': 5078481845, 'qualifierId': 140, 'value': '58.3'}, {'id': 5078481843, 'qualifierId': 56, 'value': 'Right'}, {'id': 5078481849, 'qualifierId': 212, 'value': '20.3'}, {'id': 5078481851, 'qualifierId': 213, 'value': '5.83'}, {'id': 5078481847, 'qualifierId': 141, 'value': '6.5'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;dgwk8czox7lnhew77jg6vt1xw;Pass;;;;;;;;;;20,3;;5,83;;58,3;6,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;58,3;6,5;;;;;;;0;0;15;44;Carolina Core;944;DC;1,0
2696268131;172;1;1;15;49;bd0378yx50xpdcgwkt9p9bmz8;1;59,3;9,5;2024-06-15T23:51:09.374Z;2024-06-15T23:51:14Z;[{'id': 5078482015, 'qualifierId': 213, 'value': '3.07'}, {'id': 5078482013, 'qualifierId': 212, 'value': '23.4'}, {'id': 5078482011, 'qualifierId': 141, 'value': '12.0'}, {'id': 5078482007, 'qualifierId': 56, 'value': 'Back'}, {'id': 5078482009, 'qualifierId': 140, 'value': '37.1'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;dgwk8czox7lnhew77jg6vt1xw;Pass;;;;;;;;;;23,4;;3,07;;37,1;12,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;37,1;12,0;;;;;;;0;0;15;49;Carolina Core;949;MC;1,0
2696268133;173;61;1;15;52;bd0378yx50xpdcgwkt9p9bmz8;1;34,9;12,2;2024-06-15T23:51:11.934Z;2024-06-19T09:01:31Z;[{'id': 5078482019, 'qualifierId': 56, 'value': 'Back'}, {'id': 5078482097, 'qualifierId': 189}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;dgwk8czox7lnhew77jg6vt1xw;Ball touch;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;15;52;Carolina Core;952;DC;1,0
2696268185;174;1;1;15;57;bd0378yx50xpdcgwkt9p9bmz8;1;12,0;42,5;2024-06-15T23:51:17.542Z;2024-06-19T09:01:42Z;[{'id': 5078482325, 'qualifierId': 141, 'value': '23.3'}, {'id': 5078482323, 'qualifierId': 140, 'value': '15.7'}, {'id': 5078482329, 'qualifierId': 213, 'value': '5.00'}, {'id': 5078482321, 'qualifierId': 56, 'value': 'Back'}, {'id': 5078482327, 'qualifierId': 212, 'value': '13.6'}];3fjb8lymm7grc7nqyfpzw1a8k;P. Walters;;;dgwk8czox7lnhew77jg6vt1xw;Pass;;;;;;;;;;13,6;;5,0;;15,7;23,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;15,7;23,3;;;;;;;0;0;15;57;Carolina Core;957;GK;1,0
2696268215;175;1;1;16;1;bd0378yx50xpdcgwkt9p9bmz8;0;25,8;21,9;2024-06-15T23:51:21.783Z;2024-06-19T09:01:49Z;[{'id': 5078482487, 'qualifierId': 56, 'value': 'Center'}, {'id': 5078482493, 'qualifierId': 212, 'value': '57.9'}, {'id': 5078482495, 'qualifierId': 213, 'value': '6.28'}, {'id': 5078482485, 'qualifierId': 157}, {'id': 5078482497, 'qualifierId': 1}, {'id': 5078482489, 'qualifierId': 140, 'value': '80.9'}, {'id': 5078482491, 'qualifierId': 141, 'value': '21.8'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;dgwk8czox7lnhew77jg6vt1xw;Pass;;;;;;;;;;57,9;;6,28;;80,9;21,8;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;80,9;21,8;;;;;;;0;0;16;1;Carolina Core;961;DC;1,0
2696268227;161;49;1;16;6;2nnef9tr9g7m2s6n873qif95g;1;15,0;81,4;2024-06-15T23:51:26.548Z;2024-06-15T23:51:26Z;[];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;dgwk8czox7lnhew77jg6vt1xw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;16;6;Cincinnati II;966;DC;1,0
2696268271;162;1;1;16;9;2nnef9tr9g7m2s6n873qif95g;1;2,5;90,3;2024-06-15T23:51:29.797Z;2024-06-15T23:51:31Z;[{'id': 5078482803, 'qualifierId': 213, 'value': '4.66'}, {'id': 5078482795, 'qualifierId': 141, 'value': '75.3'}, {'id': 5078482793, 'qualifierId': 140, 'value': '2.0'}, {'id': 5078482797, 'qualifierId': 212, 'value': '10.2'}, {'id': 5078482791, 'qualifierId': 56, 'value': 'Back'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;dgwk8czox7lnhew77jg6vt1xw;Pass;;;;;;;;;;10,2;;4,66;;2,0;75,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;2,0;75,3;;;;;;;0;0;16;9;Cincinnati II;969;DC;1,0
2696268305;163;1;1;16;11;2nnef9tr9g7m2s6n873qif95g;1;2,5;74,7;2024-06-15T23:51:30.999Z;2024-06-15T23:51:35Z;[{'id': 5078482977, 'qualifierId': 141, 'value': '77.0'}, {'id': 5078482981, 'qualifierId': 213, 'value': '0.14'}, {'id': 5078482979, 'qualifierId': 212, 'value': '11.6'}, {'id': 5078482973, 'qualifierId': 56, 'value': 'Back'}, {'id': 5078482975, 'qualifierId': 140, 'value': '13.4'}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;;dgwk8czox7lnhew77jg6vt1xw;Pass;;;;;;;;;;11,6;;0,14;;13,4;77,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;13,4;77,0;;;;;;;0;0;16;11;Cincinnati II;971;GK;1,0
2696268329;164;1;1;16;15;2nnef9tr9g7m2s6n873qif95g;1;29,8;77,9;2024-06-15T23:51:35.421Z;2024-06-15T23:51:37Z;[{'id': 5078483095, 'qualifierId': 212, 'value': '11.4'}, {'id': 5078483093, 'qualifierId': 141, 'value': '94.5'}, {'id': 5078483097, 'qualifierId': 213, 'value': '1.43'}, {'id': 5078483091, 'qualifierId': 140, 'value': '31.3'}, {'id': 5078483089, 'qualifierId': 56, 'value': 'Back'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;dgwk8czox7lnhew77jg6vt1xw;Pass;;;;;;;;;;11,4;;1,43;;31,3;94,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;31,3;94,5;;;;;;;0;0;16;15;Cincinnati II;975;DC;1,0
2696268365;165;1;1;16;17;2nnef9tr9g7m2s6n873qif95g;1;31,9;95,1;2024-06-15T23:51:37.530Z;2024-06-15T23:51:42Z;[{'id': 5078483341, 'qualifierId': 213, 'value': '3.50'}, {'id': 5078483339, 'qualifierId': 212, 'value': '15.5'}, {'id': 5078483335, 'qualifierId': 140, 'value': '18.1'}, {'id': 5078483333, 'qualifierId': 56, 'value': 'Back'}, {'id': 5078483337, 'qualifierId': 141, 'value': '87.2'}];1j1ybmazykfh5nqs7egkcdxck;D. Cuevas;;;dgwk8czox7lnhew77jg6vt1xw;Pass;;;;;;;;;;15,5;;3,5;;18,1;87,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;18,1;87,2;;;;;;;0;0;16;17;Cincinnati II;977;DL;1,0
2696268385;166;1;1;16;22;2nnef9tr9g7m2s6n873qif95g;1;16,8;86,6;2024-06-15T23:51:42.529Z;2024-06-15T23:51:44Z;[{'id': 5078483463, 'qualifierId': 213, 'value': '6.05'}, {'id': 5078483459, 'qualifierId': 141, 'value': '83.0'}, {'id': 5078483455, 'qualifierId': 56, 'value': 'Back'}, {'id': 5078483461, 'qualifierId': 212, 'value': '10.6'}, {'id': 5078483457, 'qualifierId': 140, 'value': '26.6'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;dgwk8czox7lnhew77jg6vt1xw;Pass;;;;;;;;;;10,6;;6,05;;26,6;83,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;26,6;83,0;;;;;;;0;0;16;22;Cincinnati II;982;DC;1,0
2696268391;167;1;1;16;24;2nnef9tr9g7m2s6n873qif95g;1;26,6;83,0;2024-06-15T23:51:43.935Z;2024-06-15T23:51:45Z;[{'id': 5078483487, 'qualifierId': 140, 'value': '14.2'}, {'id': 5078483493, 'qualifierId': 213, 'value': '3.27'}, {'id': 5078483491, 'qualifierId': 212, 'value': '13.1'}, {'id': 5078483489, 'qualifierId': 141, 'value': '80.6'}, {'id': 5078483485, 'qualifierId': 56, 'value': 'Back'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;dgwk8czox7lnhew77jg6vt1xw;Pass;;;;;;;;;;13,1;;3,27;;14,2;80,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;14,2;80,6;;;;;;;0;0;16;24;Cincinnati II;984;DC;1,0
2696268437;168;1;1;16;25;2nnef9tr9g7m2s6n873qif95g;1;13,1;75,4;2024-06-15T23:51:45.341Z;2024-06-15T23:51:51Z;[{'id': 5078483795, 'qualifierId': 56, 'value': 'Back'}, {'id': 5078483799, 'qualifierId': 140, 'value': '21.4'}, {'id': 5078483791, 'qualifierId': 196}, {'id': 5078483785, 'qualifierId': 155}, {'id': 5078483809, 'qualifierId': 1}, {'id': 5078483803, 'qualifierId': 141, 'value': '14.0'}, {'id': 5078483805, 'qualifierId': 212, 'value': '42.7'}, {'id': 5078483807, 'qualifierId': 213, 'value': '4.92'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;dgwk8czox7lnhew77jg6vt1xw;Pass;;;;;;;;;;42,7;;4,92;;21,4;14,0;;;1,0;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;21,4;14,0;;;;;;;0;0;16;25;Cincinnati II;985;DC;1,0
2696268455;169;1;1;16;31;2nnef9tr9g7m2s6n873qif95g;1;22,8;4,6;2024-06-15T23:51:51.404Z;2024-06-15T23:51:53Z;[{'id': 5078483897, 'qualifierId': 141, 'value': '4.7'}, {'id': 5078483901, 'qualifierId': 213, 'value': '0.00'}, {'id': 5078483899, 'qualifierId': 212, 'value': '21.3'}, {'id': 5078483895, 'qualifierId': 140, 'value': '43.1'}, {'id': 5078483893, 'qualifierId': 56, 'value': 'Back'}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;;dgwk8czox7lnhew77jg6vt1xw;Pass;;;;;;;;;;21,3;;0,0;;43,1;4,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;43,1;4,7;;;;;;;0;0;16;31;Cincinnati II;991;DC;1,0
2696268461;170;1;1;16;33;2nnef9tr9g7m2s6n873qif95g;1;43,1;4,7;2024-06-15T23:51:53.107Z;2024-06-15T23:51:54Z;[{'id': 5078483939, 'qualifierId': 212, 'value': '12.9'}, {'id': 5078483933, 'qualifierId': 56, 'value': 'Back'}, {'id': 5078483935, 'qualifierId': 140, 'value': '30.9'}, {'id': 5078483937, 'qualifierId': 141, 'value': '6.2'}, {'id': 5078483943, 'qualifierId': 213, 'value': '3.06'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;dgwk8czox7lnhew77jg6vt1xw;Pass;;;;;;;;;;12,9;;3,06;;30,9;6,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;30,9;6,2;;;;;;;0;0;16;33;Cincinnati II;993;MC;1,0
2696268497;171;1;1;16;34;2nnef9tr9g7m2s6n873qif95g;1;30,8;6,2;2024-06-15T23:51:54.216Z;2024-06-15T23:51:59Z;[{'id': 5078484169, 'qualifierId': 212, 'value': '21.5'}, {'id': 5078484171, 'qualifierId': 213, 'value': '2.05'}, {'id': 5078484163, 'qualifierId': 56, 'value': 'Back'}, {'id': 5078484165, 'qualifierId': 140, 'value': '21.4'}, {'id': 5078484167, 'qualifierId': 141, 'value': '34.3'}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;;dgwk8czox7lnhew77jg6vt1xw;Pass;;;;;;;;;;21,5;;2,05;;21,4;34,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;21,4;34,3;;;;;;;0;0;16;34;Cincinnati II;994;DC;1,0
2696268519;172;1;1;16;39;2nnef9tr9g7m2s6n873qif95g;1;25,3;34,9;2024-06-15T23:51:59.591Z;2024-06-15T23:52:02Z;[{'id': 5078484313, 'qualifierId': 213, 'value': '5.00'}, {'id': 5078484307, 'qualifierId': 141, 'value': '4.6'}, {'id': 5078484311, 'qualifierId': 212, 'value': '21.5'}, {'id': 5078484299, 'qualifierId': 56, 'value': 'Back'}, {'id': 5078484303, 'qualifierId': 140, 'value': '31.2'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;dgwk8czox7lnhew77jg6vt1xw;Pass;;;;;;;;;;21,5;;5,0;;31,2;4,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;31,2;4,6;;;;;;;0;0;16;39;Cincinnati II;999;DC;1,0
2696268539;173;1;1;16;42;2nnef9tr9g7m2s6n873qif95g;1;33,7;5,6;2024-06-15T23:52:02.434Z;2024-06-15T23:52:04Z;[{'id': 5078484419, 'qualifierId': 56, 'value': 'Back'}, {'id': 5078484433, 'qualifierId': 213, 'value': '2.85'}, {'id': 5078484421, 'qualifierId': 140, 'value': '22.0'}, {'id': 5078484429, 'qualifierId': 212, 'value': '12.8'}, {'id': 5078484425, 'qualifierId': 141, 'value': '11.1'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;dgwk8czox7lnhew77jg6vt1xw;Pass;;;;;;;;;;12,8;;2,85;;22,0;11,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;22,0;11,1;;;;;;;0;0;16;42;Cincinnati II;1002;MC;1,0
2696268561;174;1;1;16;44;2nnef9tr9g7m2s6n873qif95g;1;22,0;11,1;2024-06-15T23:52:04.542Z;2024-06-15T23:52:07Z;[{'id': 5078484569, 'qualifierId': 213, 'value': '1.81'}, {'id': 5078484565, 'qualifierId': 141, 'value': '53.6'}, {'id': 5078484563, 'qualifierId': 140, 'value': '15.3'}, {'id': 5078484567, 'qualifierId': 212, 'value': '29.7'}, {'id': 5078484561, 'qualifierId': 56, 'value': 'Back'}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;;dgwk8czox7lnhew77jg6vt1xw;Pass;;;;;;;;;;29,7;;1,81;;15,3;53,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;15,3;53,6;;;;;;;0;0;16;44;Cincinnati II;1004;DC;1,0
2696268581;175;1;1;16;47;2nnef9tr9g7m2s6n873qif95g;1;15,3;53,6;2024-06-15T23:52:07.105Z;2024-06-15T23:52:09Z;[{'id': 5078484697, 'qualifierId': 213, 'value': '1.05'}, {'id': 5078484689, 'qualifierId': 56, 'value': 'Back'}, {'id': 5078484691, 'qualifierId': 140, 'value': '30.3'}, {'id': 5078484693, 'qualifierId': 141, 'value': '93.9'}, {'id': 5078484695, 'qualifierId': 212, 'value': '31.6'}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;;dgwk8czox7lnhew77jg6vt1xw;Pass;;;;;;;;;;31,6;;1,05;;30,3;93,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;30,3;93,9;;;;;;;0;0;16;47;Cincinnati II;1007;GK;1,0
2696268621;176;1;1;16;49;2nnef9tr9g7m2s6n873qif95g;1;30,8;93,9;2024-06-15T23:52:09.636Z;2024-06-15T23:52:15Z;[{'id': 5078484915, 'qualifierId': 141, 'value': '97.5'}, {'id': 5078484913, 'qualifierId': 140, 'value': '46.6'}, {'id': 5078484919, 'qualifierId': 213, 'value': '0.15'}, {'id': 5078484911, 'qualifierId': 56, 'value': 'Back'}, {'id': 5078484917, 'qualifierId': 212, 'value': '16.8'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;dgwk8czox7lnhew77jg6vt1xw;Pass;;;;;;;;;;16,8;;0,15;;46,6;97,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;46,6;97,5;;;;;;;0;0;16;49;Cincinnati II;1009;DC;1,0
