id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_PlayerPosition;value_Involved;value_TeamFormation;value_Resume;value_TeamPlayerFormation;value_TeamKit;value_JerseyNumber;value_DirectionOfPlay;value_Angle;value_Zone;value_Length;value_KickOff;value_PassEndY;value_PassEndX;value_IntendedTackleTarget;value_LongBall;value_Launch;value_DrivenCross;value_LeftFooted;value_Cross;value_Straight;value_OutOfPlay;value_OppositeRelatedEventId;value_Left;value_InSwinger;value_CornerTaken;value_Chipped;value_RightFooted;value_Head;value_OutOfBoxCentre;value_BlockedX;value_NotAssisted;value_Blocked;value_BlockedY;value_GkX;value_GoalmouthZ;value_FromCorner;value_GoalmouthY;value_LowCentre;value_GkY;value_DefBlock;value_BoxLeft;value_LowLeft;value_FirstTouch;value_Hands;value_LowGkIntervention;value_Collected;value_Stooping;value_OverArm;value_KeeperThrow;value_SwitchOfPlay;value_NotVisible;value_LayOff;value_DeletedEventType;value_HeadPass;value_Offensive;value_Defensive;value_TouchTypePass;value_NextEventThrowIn;value_ThrowIn;value_OutSwinger;value_TouchTypeControl;value_BlockedClearance;value_GkKickFromHands;value_OutOfBoxDeepRight;value_RegularPlay;value_HighRight;value_IndividualPlay;value_NextEventGoalKick;value_Low;value_GoalKick;value_BlockedPass;value_TouchTypeClearance;value_Assist;value_Assisted;value_CloseRight;value_RelatedEventId;value_TakeOnOvertake;value_Right;value_IntentionalAssist;value_SmallBoxLeft;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_Overrun;value_MediumGkIntervention;value_ThroughBall;value_BoxCentre;value_BigChance;value_LowRight;value_1On1;value_OtherBodyPart;value_ParriedSafe;value_TakeOnSpace;value_AerialFoul;value_Volley;value_FlickOn;value_BlockedCross;value_HighGkIntervention;value_PlayersCaughtOffside;value_RefereeDelay;value_DrinksBreak;value_Indirect;value_FloatedCross;value_ShirtPull/Holding;value_FastBreak;value_Minutes;value_NotPastGoalLine;value_BoxRight;value_EndType;value_Shove/Push;value_PullBack;value_InjuredPlayerId;value_Injury;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_CaptainChange;value_Diving;value_CloseHigh;value_YellowCard;value_Dissent;value_RecklessOffence;value_CloseLeft;value_Feet;value_GoalDisallowed;value_Tactical;value_GkYTimeOfGoal;value_SoloRun;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_TacticalFoul;value_SwerveRight;value_Handball;value_TimeWasting;value_HighLeft;value_SixYardBlocked;value_High;value_SetPiece;value_2NdAssist;value_2NdRelatedEventId;value_SmallBoxCentre;value_HighCentre;value_2NdAssisted;value_GoesToPenalties;value_Second(2Nd)OppositeRelatedEventId;value_Penalty;value_Scored;value_Saved;value_Standing;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2706252815;143;1;1;14;14;4gymgvqmve0m2vh89v84tt3x0;1;69,7;96,9;2024-08-04T21:19:09.303Z;2024-08-04T21:19:12Z;[{'id': 5133567983, 'qualifierId': 213, 'value': '3.69'}, {'id': 5133567979, 'qualifierId': 141, 'value': '85.7'}, {'id': 5133567977, 'qualifierId': 140, 'value': '57.8'}, {'id': 5133567981, 'qualifierId': 212, 'value': '14.6'}, {'id': 5133567975, 'qualifierId': 56, 'value': 'Left'}];374euncv00zs2oy6ux1u519be;J. Skinner;;;egnfitdrppkyldobr6cg58lxw;Pass;;;;;;;;;;3,69;;14,6;;85,7;57,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;57,8;85,7;;;;;;;;0;14;14;Crown Legacy;854;ML;1,0
2706252827;144;1;1;14;17;4gymgvqmve0m2vh89v84tt3x0;1;54,5;76,0;2024-08-04T21:19:12.567Z;2024-08-04T21:19:17Z;[{'id': 5133568069, 'qualifierId': 212, 'value': '27.2'}, {'id': 5133568071, 'qualifierId': 213, 'value': '4.34'}, {'id': 5133568065, 'qualifierId': 140, 'value': '45.0'}, {'id': 5133568063, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133568067, 'qualifierId': 141, 'value': '38.8'}];42zmyz1t6mqap5pyfqxiaadqs;F. Opande;;;egnfitdrppkyldobr6cg58lxw;Pass;;;;;;;;;;4,34;;27,2;;38,8;45,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;45,0;38,8;;;;;;;;0;14;17;Crown Legacy;857;MC;1,0
2706252839;145;1;1;14;22;4gymgvqmve0m2vh89v84tt3x0;1;45,8;35,8;2024-08-04T21:19:17.399Z;2024-08-04T21:19:20Z;[{'id': 5133568119, 'qualifierId': 213, 'value': '1.63'}, {'id': 5133568111, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133568115, 'qualifierId': 141, 'value': '60.5'}, {'id': 5133568113, 'qualifierId': 140, 'value': '44.9'}, {'id': 5133568117, 'qualifierId': 212, 'value': '16.8'}];d9cioqeofh2tfg3171r5nlb10;C. Applewhite;;;egnfitdrppkyldobr6cg58lxw;Pass;;;;;;;;;;1,63;;16,8;;60,5;44,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;44,9;60,5;;;;;;;;0;14;22;Crown Legacy;862;DL;1,0
2706252849;146;1;1;14;25;4gymgvqmve0m2vh89v84tt3x0;1;45,6;59,7;2024-08-04T21:19:20.455Z;2024-08-04T21:19:23Z;[{'id': 5133568205, 'qualifierId': 212, 'value': '25.6'}, {'id': 5133568199, 'qualifierId': 56, 'value': 'Left'}, {'id': 5133568201, 'qualifierId': 140, 'value': '53.9'}, {'id': 5133568207, 'qualifierId': 213, 'value': '1.22'}, {'id': 5133568203, 'qualifierId': 141, 'value': '95.1'}];6jzijlp0e2w4qjan9eto35wd0;J. Sangwa;;;egnfitdrppkyldobr6cg58lxw;Pass;;;;;;;;;;1,22;;25,6;;95,1;53,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;53,9;95,1;;;;;;;;0;14;25;Crown Legacy;865;DC;1,0
2706252859;147;1;1;14;28;4gymgvqmve0m2vh89v84tt3x0;1;54,0;93,9;2024-08-04T21:19:23.799Z;2024-08-04T21:19:26Z;[{'id': 5133568269, 'qualifierId': 213, 'value': '5.23'}, {'id': 5133568261, 'qualifierId': 56, 'value': 'Center'}, {'id': 5133568265, 'qualifierId': 141, 'value': '72.3'}, {'id': 5133568267, 'qualifierId': 212, 'value': '16.9'}, {'id': 5133568263, 'qualifierId': 140, 'value': '62.0'}];9ncybediodv8share9pox2kno;T. Ritondale;;;egnfitdrppkyldobr6cg58lxw;Pass;;;;;;;;;;5,23;;16,9;;72,3;62,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;62,0;72,3;;;;;;;;0;14;28;Crown Legacy;868;DC;1,0
2706252863;148;61;1;14;31;4gymgvqmve0m2vh89v84tt3x0;0;62,3;73,0;2024-08-04T21:19:26.327Z;2024-08-04T21:19:26Z;[{'id': 5133568277, 'qualifierId': 56, 'value': 'Center'}];42zmyz1t6mqap5pyfqxiaadqs;F. Opande;;;egnfitdrppkyldobr6cg58lxw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;14;31;Crown Legacy;871;MC;1,0
2706252865;123;49;1;14;32;6ubc4y1v6hr63mca7ica4hp90;1;37,3;44,5;2024-08-04T21:19:27.234Z;2024-08-04T21:19:27Z;[];1dk0bdadfdnycriqp8u21ulpm;B. Bender;;;egnfitdrppkyldobr6cg58lxw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;14;32;Huntsville City;872;MC;1,0
2706252893;124;1;1;14;33;6ubc4y1v6hr63mca7ica4hp90;1;37,6;44,3;2024-08-04T21:19:28.450Z;2024-08-04T21:19:38Z;[{'id': 5133568505, 'qualifierId': 140, 'value': '44.4'}, {'id': 5133568507, 'qualifierId': 141, 'value': '67.6'}, {'id': 5133568503, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133568511, 'qualifierId': 213, 'value': '1.15'}, {'id': 5133568509, 'qualifierId': 212, 'value': '17.4'}];1dk0bdadfdnycriqp8u21ulpm;B. Bender;;;egnfitdrppkyldobr6cg58lxw;Pass;;;;;;;;;;1,15;;17,4;;67,6;44,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;44,4;67,6;;;;;;;;0;14;33;Huntsville City;873;MC;1,0
2706252895;125;3;1;14;42;6ubc4y1v6hr63mca7ica4hp90;0;94,6;76,0;2024-08-04T21:19:37.986Z;2024-08-08T07:34:45Z;[{'id': 5133568523, 'qualifierId': 211}, {'id': 5133568515, 'qualifierId': 56, 'value': 'Center'}, {'id': 5136471499, 'qualifierId': 465}, {'id': 5133568517, 'qualifierId': 286}];4ywn289r9mrs444sgkgduyivo;T. Smalls;;;egnfitdrppkyldobr6cg58lxw;Take On;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;14;42;Huntsville City;882;FWL;1,0
2706252899;149;43;1;14;44;4gymgvqmve0m2vh89v84tt3x0;1;0,0;0,0;2024-08-04T21:19:39.079Z;2024-08-04T21:19:41Z;[{'id': 5133568627, 'qualifierId': 144, 'value': '83'}];d9cioqeofh2tfg3171r5nlb10;C. Applewhite;;;egnfitdrppkyldobr6cg58lxw;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;83,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;14;44;Crown Legacy;884;DL;1,0
2706252901;126;5;1;14;44;6ubc4y1v6hr63mca7ica4hp90;0;101,4;71,9;2024-08-04T21:19:39.187Z;2024-08-04T21:19:41Z;[{'id': 5133568537, 'qualifierId': 56, 'value': 'Center'}, {'id': 5133568539, 'qualifierId': 346}, {'id': 5133568593, 'qualifierId': 233, 'value': '150'}];4ywn289r9mrs444sgkgduyivo;T. Smalls;;;egnfitdrppkyldobr6cg58lxw;Out;;;;;;;;;;;;;;;;;;;;;;;;150,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;14;44;Huntsville City;884;FWL;1,0
2706252905;150;5;1;14;44;4gymgvqmve0m2vh89v84tt3x0;1;-1,4;28,1;2024-08-04T21:19:39.187Z;2024-08-04T21:21:59Z;[{'id': 5133568575, 'qualifierId': 346}, {'id': 5133568573, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133568577, 'qualifierId': 233, 'value': '126'}];d9cioqeofh2tfg3171r5nlb10;C. Applewhite;;;egnfitdrppkyldobr6cg58lxw;Out;;;;;;;;;;;;;;;;;;;;;;;;126,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;14;44;Crown Legacy;884;DL;1,0
2706252939;151;1;1;15;0;4gymgvqmve0m2vh89v84tt3x0;1;5,1;50,1;2024-08-04T21:19:55.127Z;2024-08-04T21:19:57Z;[{'id': 5133568885, 'qualifierId': 213, 'value': '1.48'}, {'id': 5133568879, 'qualifierId': 140, 'value': '6.7'}, {'id': 5133568883, 'qualifierId': 212, 'value': '17.6'}, {'id': 5133568881, 'qualifierId': 141, 'value': '75.9'}, {'id': 5133568875, 'qualifierId': 124}, {'id': 5133568889, 'qualifierId': 237}, {'id': 5133568877, 'qualifierId': 56, 'value': 'Back'}];efek04gkkjjwr6vo2mi008dm;B. Martino;;;egnfitdrppkyldobr6cg58lxw;Pass;;;;;;;;;;1,48;;17,6;;75,9;6,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;6,7;75,9;;;;;;;;0;15;0;Crown Legacy;900;GK;1,0
2706252945;152;1;1;15;5;4gymgvqmve0m2vh89v84tt3x0;1;13,0;63,9;2024-08-04T21:20:00.935Z;2024-08-04T21:20:04Z;[{'id': 5133568977, 'qualifierId': 140, 'value': '33.8'}, {'id': 5133568975, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133568981, 'qualifierId': 212, 'value': '26.6'}, {'id': 5133568983, 'qualifierId': 213, 'value': '5.68'}, {'id': 5133568979, 'qualifierId': 141, 'value': '41.6'}];6jzijlp0e2w4qjan9eto35wd0;J. Sangwa;;;egnfitdrppkyldobr6cg58lxw;Pass;;;;;;;;;;5,68;;26,6;;41,6;33,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;33,8;41,6;;;;;;;;0;15;5;Crown Legacy;905;DC;1,0
2706252949;153;1;1;15;9;4gymgvqmve0m2vh89v84tt3x0;1;35,0;39,2;2024-08-04T21:20:04.071Z;2024-08-04T21:20:08Z;[{'id': 5133569035, 'qualifierId': 141, 'value': '24.0'}, {'id': 5133569031, 'qualifierId': 56, 'value': 'Center'}, {'id': 5133569039, 'qualifierId': 213, 'value': '5.79'}, {'id': 5133569037, 'qualifierId': 212, 'value': '21.9'}, {'id': 5133569033, 'qualifierId': 140, 'value': '53.4'}];5mkyx29nr54rr3quwdgfpz3oq;E. O'Brien;;;egnfitdrppkyldobr6cg58lxw;Pass;;;;;;;;;;5,79;;21,9;;24,0;53,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;53,4;24,0;;;;;;;;0;15;9;Crown Legacy;909;MC;1,0
2706252955;154;1;1;15;13;4gymgvqmve0m2vh89v84tt3x0;1;61,8;22,7;2024-08-04T21:20:08.471Z;2024-08-04T21:20:13Z;[{'id': 5133569121, 'qualifierId': 1}, {'id': 5133569117, 'qualifierId': 212, 'value': '48.0'}, {'id': 5133569109, 'qualifierId': 196}, {'id': 5133569113, 'qualifierId': 140, 'value': '76.3'}, {'id': 5133569115, 'qualifierId': 141, 'value': '89.7'}, {'id': 5133569107, 'qualifierId': 155}, {'id': 5133569111, 'qualifierId': 56, 'value': 'Left'}, {'id': 5133569119, 'qualifierId': 213, 'value': '1.25'}];c08hvq1hplcct8kxrxucfpqp6;W. Pacius;;;egnfitdrppkyldobr6cg58lxw;Pass;;;;;;;;;;1,25;;48,0;;89,7;76,3;;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;76,3;89,7;;;;;;;;0;15;13;Crown Legacy;913;FW;1,0
2706252959;155;1;1;15;18;4gymgvqmve0m2vh89v84tt3x0;1;76,5;85,9;2024-08-04T21:20:13.399Z;2024-08-04T21:20:15Z;[{'id': 5133569165, 'qualifierId': 140, 'value': '94.9'}, {'id': 5133569163, 'qualifierId': 56, 'value': 'Left'}, {'id': 5133569167, 'qualifierId': 141, 'value': '82.6'}, {'id': 5133569169, 'qualifierId': 212, 'value': '19.4'}, {'id': 5133569171, 'qualifierId': 213, 'value': '6.17'}];374euncv00zs2oy6ux1u519be;J. Skinner;;;egnfitdrppkyldobr6cg58lxw;Pass;;;;;;;;;;6,17;;19,4;;82,6;94,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;94,9;82,6;;;;;;;;0;15;18;Crown Legacy;918;ML;1,0
2706252963;156;1;1;15;20;4gymgvqmve0m2vh89v84tt3x0;0;98,3;81,8;2024-08-04T21:20:15.703Z;2024-08-08T07:36:10Z;[{'id': 5136471733, 'qualifierId': 224}, {'id': 5136471735, 'qualifierId': 72}, {'id': 5133569201, 'qualifierId': 56, 'value': 'Center'}, {'id': 5133569209, 'qualifierId': 213, 'value': '4.40'}, {'id': 5133569207, 'qualifierId': 212, 'value': '18.1'}, {'id': 5133569203, 'qualifierId': 140, 'value': '93.0'}, {'id': 5133569197, 'qualifierId': 2}, {'id': 5133569205, 'qualifierId': 141, 'value': '56.4'}];9ncybediodv8share9pox2kno;T. Ritondale;;;egnfitdrppkyldobr6cg58lxw;Pass;;;;;;;;;;4,4;;18,1;;56,4;93,0;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;93,0;56,4;;;;;;;;0;15;20;Crown Legacy;920;DC;1,0
2706252965;127;43;1;15;21;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-08-04T21:20:16.930Z;2024-08-04T21:20:22Z;[{'id': 5133569221, 'qualifierId': 285, 'value': '0'}, {'id': 5133569403, 'qualifierId': 144, 'value': '7'}, {'id': 5133569219, 'qualifierId': 56, 'value': 'Back'}];8texi81doeqhy7eu6fnhrstbe;J. Assi;;;egnfitdrppkyldobr6cg58lxw;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,0;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;15;21;Huntsville City;921;DR;1,0
2706252979;128;12;1;15;23;6ubc4y1v6hr63mca7ica4hp90;1;7,9;43,6;2024-08-04T21:20:18.369Z;2024-08-04T21:20:22Z;[{'id': 5133569375, 'qualifierId': 167}, {'id': 5133569363, 'qualifierId': 213, 'value': '5.03'}, {'id': 5133569359, 'qualifierId': 141, 'value': '0.0'}, {'id': 5133569361, 'qualifierId': 212, 'value': '31.8'}, {'id': 5133569357, 'qualifierId': 140, 'value': '17.3'}, {'id': 5133569355, 'qualifierId': 56, 'value': 'Back'}];9b29l83qhedv79h20lgyu9tqt;B. Tuiloma;;;egnfitdrppkyldobr6cg58lxw;Clearance;;;;;;;;;;5,03;;31,8;;0,0;17,3;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;17,3;0,0;;;;;;;;0;15;23;Huntsville City;923;DL;1,0
2706252981;129;5;1;15;26;6ubc4y1v6hr63mca7ica4hp90;0;21,1;-1,4;2024-08-04T21:20:21.532Z;2024-08-04T21:20:28Z;[{'id': 5133569365, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133569485, 'qualifierId': 233, 'value': '157'}, {'id': 5133569367, 'qualifierId': 347}];9b29l83qhedv79h20lgyu9tqt;B. Tuiloma;;;egnfitdrppkyldobr6cg58lxw;Out;;;;;;;;;;;;;;;;;;;;;;;;157,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;15;26;Huntsville City;926;DL;1,0
2706252997;157;5;1;15;26;4gymgvqmve0m2vh89v84tt3x0;1;78,9;101,4;2024-08-04T21:20:21.532Z;2024-08-04T21:21:59Z;[{'id': 5133569471, 'qualifierId': 56, 'value': 'Left'}, {'id': 5133569477, 'qualifierId': 233, 'value': '129'}, {'id': 5133569473, 'qualifierId': 347}];9ncybediodv8share9pox2kno;T. Ritondale;;;egnfitdrppkyldobr6cg58lxw;Out;;;;;;;;;;;;;;;;;;;;;;;;129,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;15;26;Crown Legacy;926;DC;1,0
2706253021;158;1;1;15;31;4gymgvqmve0m2vh89v84tt3x0;1;75,2;100,0;2024-08-04T21:20:26.919Z;2024-08-04T21:20:31Z;[{'id': 5133569637, 'qualifierId': 141, 'value': '92.3'}, {'id': 5133569633, 'qualifierId': 56, 'value': 'Back'}, {'id': 5133569635, 'qualifierId': 140, 'value': '46.6'}, {'id': 5133569641, 'qualifierId': 213, 'value': '3.34'}, {'id': 5133569643, 'qualifierId': 1}, {'id': 5133569639, 'qualifierId': 212, 'value': '30.6'}, {'id': 5133569631, 'qualifierId': 107}];374euncv00zs2oy6ux1u519be;J. Skinner;;;egnfitdrppkyldobr6cg58lxw;Pass;;;;;;;;;;3,34;;30,6;;92,3;46,6;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;46,6;92,3;;;;;;;;0;15;31;Crown Legacy;931;ML;1,0
2706253031;159;1;1;15;36;4gymgvqmve0m2vh89v84tt3x0;1;46,4;92,1;2024-08-04T21:20:31.543Z;2024-08-04T21:20:34Z;[{'id': 5133569711, 'qualifierId': 212, 'value': '20.8'}, {'id': 5133569707, 'qualifierId': 140, 'value': '66.0'}, {'id': 5133569713, 'qualifierId': 213, 'value': '0.14'}, {'id': 5133569709, 'qualifierId': 141, 'value': '96.3'}, {'id': 5133569705, 'qualifierId': 56, 'value': 'Left'}];6jzijlp0e2w4qjan9eto35wd0;J. Sangwa;;;egnfitdrppkyldobr6cg58lxw;Pass;;;;;;;;;;0,14;;20,8;;96,3;66,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;66,0;96,3;;;;;;;;0;15;36;Crown Legacy;936;DC;1,0
