id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_Resume;value_TeamFormation;value_PlayerPosition;value_TeamKit;value_JerseyNumber;value_Captain;value_Involved;value_TeamPlayerFormation;value_DirectionOfPlay;value_PassEndX;value_Length;value_Tap;value_Zone;value_Angle;value_PassEndY;value_KickOff;value_LongBall;value_Launch;value_HeadPass;value_IntendedTackleTarget;value_OppositeRelatedEventId;value_BlockedPass;value_Offensive;value_Defensive;value_TakeOnSpace;value_Chipped;value_NextEventGoalKick;value_Low;value_GoalKick;value_TouchTypePass;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_ThroughBall;value_FlickOn;value_AerialFoul;value_DeletedEventType;value_IntentionalAssist;value_Assist;value_BoxLeft;value_GkY;value_Blocked;value_GoalmouthY;value_LowLeft;value_FirstTouch;value_BlockedX;value_BlockedY;value_Assisted;value_GoalmouthZ;value_RightFooted;value_RelatedEventId;value_RegularPlay;value_GkX;value_DefBlock;value_TempBlocked;value_BoxCentre;value_FollowsShotRebound;value_PlayersCaughtOffside;value_NotVisible;value_TouchTypeControl;value_ShirtPull/Holding;value_Weak;value_OutOfBoxCentre;value_Head;value_LowRight;value_Hands;value_LowGkIntervention;value_Collected;value_Standing;value_KeeperThrow;value_Left;value_BigChance;value_MediumGkIntervention;value_SwitchOfPlay;value_OutSwinger;value_Cross;value_TakeOnOvertake;value_KeeperTouched;value_GkYTimeOfGoal;value_NotAssisted;value_GoalShotGameClock;value_GoalShotTimestamp;value_Deflection;value_GkXTimeOfGoal;value_HighCentre;value_InSwinger;value_Right;value_SetPiece;value_Shove/Push;value_PullBack;value_MisHit;value_LeftFooted;value_IndividualPlay;value_Stooping;value_OutOfPlay;value_OverArm;value_OverhitCross;value_Overrun;value_CornerTaken;value_Indirect;value_LowCentre;value_Diving;value_Minutes;value_HighRight;value_BoxRight;value_HighGkIntervention;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_HighClaim;value_FromCorner;value_HighLeft;value_FastBreak;value_RecklessOffence;value_YellowCard;value_ParriedDanger;value_CloseRight;value_High;value_TimeWasting;value_FantasyAssistTeam;value_FantasyAssistId;value_FantasyAssistType;value_FantasyAssistedBy;value_Volley;value_TacticalFoul;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2728542645;535;1;2;51;42;ew2zirzye0sw1txr2m33nr25y;1;59,1;34,1;2024-09-29T23:13:36.270Z;2024-09-29T23:13:40Z;[{'id': 5255984267, 'qualifierId': 212, 'value': '26.9'}, {'id': 5255984263, 'qualifierId': 140, 'value': '35.8'}, {'id': 5255984265, 'qualifierId': 141, 'value': '50.5'}, {'id': 5255984261, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255984269, 'qualifierId': 213, 'value': '2.71'}];f2nxaemhqi8kbtbejnqekgd4a;J. Garcia;;hvf6ig5ftcv9iiss2lsf3mz8;Pass;;;;;;;;;;35,8;26,9;;;2,71;50,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;35,8;50,5;;;;;;;0;0;51;42;Los Angeles II;3102;Sub;1,0
2728542683;536;1;2;51;47;ew2zirzye0sw1txr2m33nr25y;1;37,7;53,0;2024-09-29T23:13:40.783Z;2024-09-29T23:13:48Z;[{'id': 5255984593, 'qualifierId': 1}, {'id': 5255984591, 'qualifierId': 213, 'value': '5.52'}, {'id': 5255984587, 'qualifierId': 141, 'value': '9.7'}, {'id': 5255984581, 'qualifierId': 155}, {'id': 5255984585, 'qualifierId': 140, 'value': '66.8'}, {'id': 5255984589, 'qualifierId': 212, 'value': '42.4'}, {'id': 5255984583, 'qualifierId': 56, 'value': 'Right'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;hvf6ig5ftcv9iiss2lsf3mz8;Pass;;;;;;;;;;66,8;42,4;;;5,52;9,7;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;66,8;9,7;;;;;;;0;0;51;47;Los Angeles II;3107;DC;1,0
2728542703;481;83;2;51;52;6gaq85erpkvbyxvivd96wuw44;0;33,0;83,4;2024-09-29T23:13:45.985Z;2024-10-03T13:21:53Z;[{'id': 5256128777, 'qualifierId': 399, 'value': '7jtxek694d60c5udhyv0zsjro'}];m4w1lmkfi8siwrxs9ny5ihhw;J. Terry;;hvf6ig5ftcv9iiss2lsf3mz8;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;51;52;The Town;3112;;1,0
2728542681;480;83;2;51;53;6gaq85erpkvbyxvivd96wuw44;0;37,1;87,0;2024-09-29T23:13:47.452Z;2024-09-29T23:13:49Z;[{'id': 5255984649, 'qualifierId': 399, 'value': '7jtxek694d60c5udhyv0zsjro'}];m4w1lmkfi8siwrxs9ny5ihhw;J. Terry;;hvf6ig5ftcv9iiss2lsf3mz8;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;51;53;The Town;3113;;1,0
2728542689;537;1;2;51;54;ew2zirzye0sw1txr2m33nr25y;1;64,8;14,6;2024-09-29T23:13:47.984Z;2024-09-30T00:05:16Z;[{'id': 5256129739, 'qualifierId': 141, 'value': '10.5'}, {'id': 5256129743, 'qualifierId': 213, 'value': '3.55'}, {'id': 5256129741, 'qualifierId': 212, 'value': '7.0'}, {'id': 5255984623, 'qualifierId': 56, 'value': 'Right'}, {'id': 5256129737, 'qualifierId': 140, 'value': '58.7'}];7jtxek694d60c5udhyv0zsjro;R. Lynch;;hvf6ig5ftcv9iiss2lsf3mz8;Pass;;;;;;;;;;58,7;7,0;;;3,55;10,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;58,7;10,5;;;;;;;0;0;51;54;Los Angeles II;3114;AML;1,0
2728542727;538;1;2;51;55;ew2zirzye0sw1txr2m33nr25y;1;47,5;15,7;2024-09-29T23:13:48.918Z;2024-10-03T10:38:04Z;[{'id': 5255984783, 'qualifierId': 141, 'value': '27.8'}, {'id': 5255984787, 'qualifierId': 213, 'value': '2.47'}, {'id': 5255984781, 'qualifierId': 140, 'value': '37.7'}, {'id': 5255984785, 'qualifierId': 212, 'value': '13.2'}, {'id': 5255984779, 'qualifierId': 56, 'value': 'Back'}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;hvf6ig5ftcv9iiss2lsf3mz8;Pass;;;;;;;;;;37,7;13,2;;;2,47;27,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;37,7;27,8;;;;;;;0;0;51;55;Los Angeles II;3115;MC;1,0
2728542745;539;1;2;51;57;ew2zirzye0sw1txr2m33nr25y;1;34,0;30,1;2024-09-29T23:13:50.830Z;2024-10-03T10:38:12Z;[{'id': 5255984901, 'qualifierId': 141, 'value': '52.8'}, {'id': 5255984905, 'qualifierId': 213, 'value': '1.87'}, {'id': 5255984899, 'qualifierId': 140, 'value': '29.5'}, {'id': 5255984897, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255984903, 'qualifierId': 212, 'value': '16.1'}];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;hvf6ig5ftcv9iiss2lsf3mz8;Pass;;;;;;;;;;29,5;16,1;;;1,87;52,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;29,5;52,8;;;;;;;0;0;51;57;Los Angeles II;3117;DL;1,0
2728542757;540;1;2;52;0;ew2zirzye0sw1txr2m33nr25y;0;32,4;50,9;2024-09-29T23:13:54.431Z;2024-09-29T23:13:56Z;[{'id': 5255984977, 'qualifierId': 140, 'value': '55.7'}, {'id': 5255984983, 'qualifierId': 213, 'value': '0.25'}, {'id': 5255984971, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255984981, 'qualifierId': 212, 'value': '25.3'}, {'id': 5255984979, 'qualifierId': 141, 'value': '60.1'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;hvf6ig5ftcv9iiss2lsf3mz8;Pass;;;;;;;;;;55,7;25,3;;;0,25;60,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;55,7;60,1;;;;;;;0;0;52;0;Los Angeles II;3120;DC;1,0
2728542781;482;8;2;52;4;6gaq85erpkvbyxvivd96wuw44;1;54,0;41,1;2024-09-29T23:13:58.413Z;2024-10-03T10:38:27Z;[{'id': 5255985091, 'qualifierId': 56, 'value': 'Center'}, {'id': 5262276501, 'qualifierId': 383}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;hvf6ig5ftcv9iiss2lsf3mz8;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;52;4;The Town;3124;;1,0
2728542787;483;49;2;52;5;6gaq85erpkvbyxvivd96wuw44;1;52,9;41,5;2024-09-29T23:13:58.876Z;2024-09-29T23:13:59Z;[];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;hvf6ig5ftcv9iiss2lsf3mz8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;52;5;The Town;3125;;1,0
2728542803;484;1;2;52;5;6gaq85erpkvbyxvivd96wuw44;1;52,9;41,5;2024-09-29T23:13:59.036Z;2024-09-29T23:14:00Z;[{'id': 5255985239, 'qualifierId': 213, 'value': '0.78'}, {'id': 5255985235, 'qualifierId': 141, 'value': '59.3'}, {'id': 5255985231, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255985237, 'qualifierId': 212, 'value': '17.2'}, {'id': 5255985233, 'qualifierId': 140, 'value': '64.5'}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;hvf6ig5ftcv9iiss2lsf3mz8;Pass;;;;;;;;;;64,5;17,2;;;0,78;59,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;64,5;59,3;;;;;;;0;0;52;5;The Town;3125;;1,0
2728542881;485;1;2;52;7;6gaq85erpkvbyxvivd96wuw44;1;64,5;59,3;2024-09-29T23:14:00.636Z;2024-10-03T10:39:56Z;[{'id': 5255985683, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255985685, 'qualifierId': 140, 'value': '79.2'}, {'id': 5255985689, 'qualifierId': 212, 'value': '19.0'}, {'id': 5255985691, 'qualifierId': 213, 'value': '5.66'}, {'id': 5255985687, 'qualifierId': 141, 'value': '42.9'}, {'id': 5262277303, 'qualifierId': 154}, {'id': 5255986525, 'qualifierId': 210, 'value': '13'}];6mm2h3x9hmyea3bu2wt80uo7o;M. Evans;1,0;hvf6ig5ftcv9iiss2lsf3mz8;Pass;;;;;;;;;;79,2;19,0;;;5,66;42,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;79,2;42,9;;;;;;;0;0;52;7;The Town;3127;;1,0
2728542885;486;13;2;52;9;6gaq85erpkvbyxvivd96wuw44;1;82,7;50,3;2024-09-29T23:14:03.212Z;2024-10-03T10:39:57Z;[{'id': 5255986543, 'qualifierId': 231, 'value': '49.1'}, {'id': 5255986527, 'qualifierId': 77}, {'id': 5255985715, 'qualifierId': 56, 'value': 'Center'}, {'id': 5262277305, 'qualifierId': 154}, {'id': 5255986537, 'qualifierId': 103, 'value': '77.8'}, {'id': 5255986541, 'qualifierId': 230, 'value': '94.3'}, {'id': 5255986529, 'qualifierId': 29}, {'id': 5256151891, 'qualifierId': 23}, {'id': 5255985713, 'qualifierId': 18}, {'id': 5255986531, 'qualifierId': 55, 'value': '485'}, {'id': 5255986535, 'qualifierId': 102, 'value': '63.2'}, {'id': 5255986097, 'qualifierId': 72}];17ni4ntnt7b6b0bwst3e4djze;L. Müller;;hvf6ig5ftcv9iiss2lsf3mz8;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;49,1;;63,2;;;;;1,0;77,8;;485,0;;94,3;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;63,2;77.8;485,0;6mm2h3x9hmyea3bu2wt80uo7o;0;0;52;9;The Town;3129;;1,0
2728543017;488;5;2;52;10;6gaq85erpkvbyxvivd96wuw44;0;101,0;59,1;2024-09-29T23:14:03.549Z;2024-09-30T00:11:18Z;[{'id': 5255986579, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255986581, 'qualifierId': 346}, {'id': 5255987167, 'qualifierId': 233, 'value': '541'}];17ni4ntnt7b6b0bwst3e4djze;L. Müller;;hvf6ig5ftcv9iiss2lsf3mz8;Out;;;;;;;;;;;;;;;;;;;;;541,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;52;10;The Town;3130;;1,0
2728543107;541;5;2;52;10;ew2zirzye0sw1txr2m33nr25y;1;-1,0;40,9;2024-09-29T23:14:03.549Z;2024-09-30T00:11:18Z;[{'id': 5255987147, 'qualifierId': 233, 'value': '488'}, {'id': 5255987139, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255987141, 'qualifierId': 346}];f2nxaemhqi8kbtbejnqekgd4a;J. Garcia;;hvf6ig5ftcv9iiss2lsf3mz8;Out;;;;;;;;;;;;;;;;;;;;;488,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;0;0;52;10;Los Angeles II;3130;Sub;1,0
2728542891;487;43;2;52;16;6gaq85erpkvbyxvivd96wuw44;1;0,0;0,0;2024-09-29T23:14:09.758Z;2024-09-29T23:14:11Z;[{'id': 5255985753, 'qualifierId': 286, 'value': '0'}, {'id': 5255985799, 'qualifierId': 144, 'value': '50'}, {'id': 5255985751, 'qualifierId': 56, 'value': 'Center'}];17ni4ntnt7b6b0bwst3e4djze;L. Müller;;hvf6ig5ftcv9iiss2lsf3mz8;Deleted event;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;50,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;52;16;The Town;3136;;1,0
2728543141;542;1;2;52;42;ew2zirzye0sw1txr2m33nr25y;1;4,4;51,2;2024-09-29T23:14:35.680Z;2024-09-29T23:14:39Z;[{'id': 5255987353, 'qualifierId': 237}, {'id': 5255987347, 'qualifierId': 212, 'value': '22.1'}, {'id': 5255987343, 'qualifierId': 140, 'value': '15.7'}, {'id': 5255987339, 'qualifierId': 124}, {'id': 5255987349, 'qualifierId': 213, 'value': '5.28'}, {'id': 5255987345, 'qualifierId': 141, 'value': '23.8'}, {'id': 5255987341, 'qualifierId': 56, 'value': 'Back'}];71y61qa3ywym9sa89dpkzfcyy;E. Ochoa;;hvf6ig5ftcv9iiss2lsf3mz8;Pass;;;;;;;;;;15,7;22,1;;;5,28;23,8;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;15,7;23,8;;;;;;;0;0;52;42;Los Angeles II;3162;GK;1,0
2728543165;543;1;2;52;45;ew2zirzye0sw1txr2m33nr25y;0;18,5;17,2;2024-09-29T23:14:39.151Z;2024-09-29T23:14:41Z;[{'id': 5255987463, 'qualifierId': 140, 'value': '43.2'}, {'id': 5255987467, 'qualifierId': 212, 'value': '26.0'}, {'id': 5255987461, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255987465, 'qualifierId': 141, 'value': '19.5'}, {'id': 5255987469, 'qualifierId': 213, 'value': '0.06'}];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;hvf6ig5ftcv9iiss2lsf3mz8;Pass;;;;;;;;;;43,2;26,0;;;0,06;19,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;43,2;19,5;;;;;;;0;0;52;45;Los Angeles II;3165;DL;1,0
2728543219;544;4;2;52;48;ew2zirzye0sw1txr2m33nr25y;1;38,6;22,6;2024-09-29T23:14:42.053Z;2024-10-03T10:41:05Z;[{'id': 5255987917, 'qualifierId': 152}, {'id': 5255987941, 'qualifierId': 233, 'value': '490'}, {'id': 5255987921, 'qualifierId': 286}, {'id': 5262277857, 'qualifierId': 294}, {'id': 5255987913, 'qualifierId': 13}, {'id': 5255987915, 'qualifierId': 56, 'value': 'Back'}];7jtxek694d60c5udhyv0zsjro;R. Lynch;;hvf6ig5ftcv9iiss2lsf3mz8;Foul;;;;;;;;;;;;;;;;;;;;;490,0;;1,0;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;0;0;52;48;Los Angeles II;3168;AML;1,0
2728543211;490;4;2;52;48;6gaq85erpkvbyxvivd96wuw44;0;61,4;77,4;2024-09-29T23:14:42.054Z;2024-10-03T10:41:01Z;[{'id': 5262277829, 'qualifierId': 294}, {'id': 5255987787, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255987793, 'qualifierId': 285}, {'id': 5255987789, 'qualifierId': 152}, {'id': 5255987973, 'qualifierId': 233, 'value': '544'}, {'id': 5255987785, 'qualifierId': 13}];e2912gyiutvn3aky0z9ijz384;A. Sanders;;hvf6ig5ftcv9iiss2lsf3mz8;Foul;;;;;;;;;;;;;;;;;;;;;544,0;;;1,0;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;52;48;The Town;3168;;1,0
2728543175;489;43;2;52;48;6gaq85erpkvbyxvivd96wuw44;1;0,0;0,0;2024-09-29T23:14:42.189Z;2024-09-29T23:15:06Z;[{'id': 5255989007, 'qualifierId': 144, 'value': '8'}, {'id': 5255987541, 'qualifierId': 56, 'value': 'Center'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;hvf6ig5ftcv9iiss2lsf3mz8;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;52;48;The Town;3168;;1,0
2728543341;545;1;2;53;0;ew2zirzye0sw1txr2m33nr25y;1;35,4;24,5;2024-09-29T23:14:54.432Z;2024-09-29T23:14:57Z;[{'id': 5255988443, 'qualifierId': 152}, {'id': 5255988445, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255988441, 'qualifierId': 5}, {'id': 5255988449, 'qualifierId': 141, 'value': '46.6'}, {'id': 5255988447, 'qualifierId': 140, 'value': '25.8'}, {'id': 5255988453, 'qualifierId': 213, 'value': '2.16'}, {'id': 5255988451, 'qualifierId': 212, 'value': '18.1'}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;hvf6ig5ftcv9iiss2lsf3mz8;Pass;;;;;;;;;;25,8;18,1;;;2,16;46,6;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;25,8;46,6;;;;;;;0;0;53;0;Los Angeles II;3180;MC;1,0
2728543365;546;1;2;53;4;ew2zirzye0sw1txr2m33nr25y;1;26,2;49,9;2024-09-29T23:14:57.568Z;2024-09-29T23:14:59Z;[{'id': 5255988525, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255988529, 'qualifierId': 141, 'value': '52.6'}, {'id': 5255988531, 'qualifierId': 212, 'value': '9.3'}, {'id': 5255988527, 'qualifierId': 140, 'value': '34.9'}, {'id': 5255988533, 'qualifierId': 213, 'value': '0.20'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;hvf6ig5ftcv9iiss2lsf3mz8;Pass;;;;;;;;;;34,9;9,3;;;0,2;52,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;34,9;52,6;;;;;;;0;0;53;4;Los Angeles II;3184;DC;1,0
2728543423;547;1;2;53;5;ew2zirzye0sw1txr2m33nr25y;1;34,8;54,7;2024-09-29T23:14:59.360Z;2024-09-29T23:15:03Z;[{'id': 5255988799, 'qualifierId': 140, 'value': '25.9'}, {'id': 5255988807, 'qualifierId': 213, 'value': '2.09'}, {'id': 5255988805, 'qualifierId': 212, 'value': '18.7'}, {'id': 5255988797, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255988801, 'qualifierId': 141, 'value': '78.5'}];f2nxaemhqi8kbtbejnqekgd4a;J. Garcia;;hvf6ig5ftcv9iiss2lsf3mz8;Pass;;;;;;;;;;25,9;18,7;;;2,09;78,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;25,9;78,5;;;;;;;0;0;53;5;Los Angeles II;3185;Sub;1,0
2728543455;548;1;2;53;9;ew2zirzye0sw1txr2m33nr25y;1;26,0;73,5;2024-09-29T23:15:03.008Z;2024-09-29T23:15:04Z;[{'id': 5255988909, 'qualifierId': 212, 'value': '19.7'}, {'id': 5255988911, 'qualifierId': 213, 'value': '5.05'}, {'id': 5255988905, 'qualifierId': 140, 'value': '32.2'}, {'id': 5255988903, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255988907, 'qualifierId': 141, 'value': '46.1'}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;hvf6ig5ftcv9iiss2lsf3mz8;Pass;;;;;;;;;;32,2;19,7;;;5,05;46,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;32,2;46,1;;;;;;;0;0;53;9;Los Angeles II;3189;DC;1,0
