id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_Resume;value_TeamPlayerFormation;value_Captain;value_JerseyNumber;value_PlayerPosition;value_TeamKit;value_TeamFormation;value_DirectionOfPlay;value_PassEndX;value_Zone;value_Angle;value_PassEndY;value_KickOff;value_Length;value_Offensive;value_OppositeRelatedEventId;value_TouchTypePass;value_Defensive;value_PlayersCaughtOffside;value_Indirect;value_FreeKickTaken;value_Chipped;value_TakeOnOvertake;value_TouchTypeClearance;value_IntentionalAssist;value_Assist;value_Blocked;value_GoalmouthZ;value_BlockedY;value_RegularPlay;value_BoxLeft;value_Assisted;value_GoalmouthY;value_LowRight;value_BlockedX;value_GkX;value_GkY;value_RelatedEventId;value_RightFooted;value_DefBlock;value_HeadPass;value_DeletedEventType;value_TouchTypeControl;value_IntendedTackleTarget;value_LayOff;value_SoloRun;value_GoalShotGameClock;value_KeeperTouched;value_HighLeft;value_IndividualPlay;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_OutOfBoxCentre;value_LongBall;value_SwitchOfPlay;value_NextEventThrowIn;value_ThrowIn;value_Launch;value_Head;value_Cross;value_LeftFooted;value_InSwinger;value_NextEventGoalKick;value_NotVisible;value_GoalKick;value_Low;value_LowCentre;value_FlickOn;value_DrivenCross;value_Straight;value_MediumGkIntervention;value_KeeperThrow;value_Direct;value_ShirtPull/Holding;value_Foul;value_OutSwinger;value_AttemptedTackle;value_OutOfPlay;value_BlockedPass;value_TakeOnSpace;value_TempMissed;value_BoxCentre;value_Left;value_CornerTaken;value_Right;value_FirstTouch;value_FromCorner;value_NotAssisted;value_BigChance;value_SavedOffLine;value_LastLine;value_SmallBoxLeft;value_Collected;value_LowGkIntervention;value_Feet;value_Stooping;value_ThroughBall;value_FastBreak;value_CloseRight;value_BlockedClearance;value_Shove/Push;value_BoxDeepRight;value_SixYardBlocked;value_ThrowInSetPiece;value_GkStart;value_FollowsADribble;value_HighRight;value_RecklessOffence;value_YellowCard;value_BoxRight;value_HighClaim;value_HighGkIntervention;value_Hands;value_Diving;value_OverhitCross;value_Minutes;value_Overrun;value_High;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_CaptainChange;value_Strong;value_HitWoodwork;value_HitBar;value_Penalty;value_PenaltyTakerId;value_Scored;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_GkKickFromHands;value_NotPastGoalLine;value_SecondYellow;value_NotRetreating;value_OverArm;value_LeadingToAttempt;value_1On1;value_RelatedError1Id;value_ParriedDanger;value_Deflection;value_Standing;value_GkHoof;value_ParriedSafe;value_HighCentre;value_Handball;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2718526551;431;61;2;46;9;d0c07im4a6oj8qa7f1zlt3pqs;1;37,8;3,1;2024-09-08T20:11:29.965Z;2024-09-08T20:11:33Z;[{'id': 5201239023, 'qualifierId': 56, 'value': 'Back'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;2elx99ldlrlgb7csggsp5w4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;46;9;Minnesota United II;2769;DR;1,0
2718526531;431;49;2;46;9;1pc6sx2h4rp113ldkbp5d2xas;1;61,3;97,3;2024-09-08T20:11:29.972Z;2024-09-08T20:11:30Z;[];iu61re9bbusv2w7fu7w6505w;L. Mesanvi;;;2elx99ldlrlgb7csggsp5w4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;46;9;Austin II;2769;FWL;1,0
2718526755;432;16;2;46;14;1pc6sx2h4rp113ldkbp5d2xas;1;73,5;58,5;2024-09-08T20:11:35.530Z;2024-09-11T10:44:32Z;[{'id': 5201241479, 'qualifierId': 77}, {'id': 5201240845, 'qualifierId': 375, 'value': '46:13.197'}, {'id': 5204590229, 'qualifierId': 113}, {'id': 5201241485, 'qualifierId': 215}, {'id': 5204590233, 'qualifierId': 396, 'value': '47.8'}, {'id': 5201241493, 'qualifierId': 138}, {'id': 5201241483, 'qualifierId': 103, 'value': '24.7'}, {'id': 5201241487, 'qualifierId': 458}, {'id': 5201241495, 'qualifierId': 275}, {'id': 5201240081, 'qualifierId': 18}, {'id': 5201240837, 'qualifierId': 20}, {'id': 5204590231, 'qualifierId': 395, 'value': '1.4'}, {'id': 5201241491, 'qualifierId': 231, 'value': '50.9'}, {'id': 5201241489, 'qualifierId': 230, 'value': '97.2'}, {'id': 5201240079, 'qualifierId': 22}, {'id': 5201240083, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201241481, 'qualifierId': 102, 'value': '52.9'}, {'id': 5201240841, 'qualifierId': 374, 'value': '2024-09-08 21:11:33.825'}];iu61re9bbusv2w7fu7w6505w;L. Mesanvi;;;2elx99ldlrlgb7csggsp5w4;Goal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24,7;;1,0;;;52,9;;;97,2;50,9;;1,0;;;;;;;;;;1,0;1,0;47,8;1,4;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;52,9;24.7;;;;1;46;14;Austin II;2774;FWL;1,0
2718526605;432;43;2;46;20;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-09-08T20:11:40.947Z;2024-09-08T20:12:09Z;[{'id': 5201240619, 'qualifierId': 144, 'value': '52'}];81a5mbcfvbxke0w3cbq65ld2i;M. Alstrup;;;2elx99ldlrlgb7csggsp5w4;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;46;20;Minnesota United II;2780;GK;1,0
2718527089;433;1;2;47;17;d0c07im4a6oj8qa7f1zlt3pqs;1;49,9;50,0;2024-09-08T20:12:37.683Z;2024-09-08T20:12:41Z;[{'id': 5201241971, 'qualifierId': 141, 'value': '54.6'}, {'id': 5201241977, 'qualifierId': 279, 'value': 'G'}, {'id': 5201241973, 'qualifierId': 212, 'value': '14.9'}, {'id': 5201241965, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201241969, 'qualifierId': 140, 'value': '36.0'}, {'id': 5201241975, 'qualifierId': 213, 'value': '2.93'}];elvrjpt1jlko4henaqvfid7o4;M. Burton;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;36,0;;2,93;54,6;;14,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;36,0;54,6;;;;;;;;0;47;17;Minnesota United II;2837;FW;1,0
2718527097;434;1;2;47;20;d0c07im4a6oj8qa7f1zlt3pqs;1;36,4;55,8;2024-09-08T20:12:41.027Z;2024-09-08T20:12:42Z;[{'id': 5201242071, 'qualifierId': 141, 'value': '44.6'}, {'id': 5201242067, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201242073, 'qualifierId': 212, 'value': '10.5'}, {'id': 5201242069, 'qualifierId': 140, 'value': '29.5'}, {'id': 5201242075, 'qualifierId': 213, 'value': '3.95'}];7nxqbiq6fics5w3qnwhz249as;S. Louis-Jean;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;29,5;;3,95;44,6;;10,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;29,5;44,6;;;;;;;;0;47;20;Minnesota United II;2840;Sub;1,0
2718527103;435;1;2;47;21;d0c07im4a6oj8qa7f1zlt3pqs;1;29,1;44,6;2024-09-08T20:12:42.532Z;2024-09-08T20:12:43Z;[{'id': 5201242111, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201242117, 'qualifierId': 141, 'value': '67.8'}, {'id': 5201242113, 'qualifierId': 140, 'value': '27.8'}, {'id': 5201242123, 'qualifierId': 213, 'value': '1.66'}, {'id': 5201242121, 'qualifierId': 212, 'value': '15.8'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;27,8;;1,66;67,8;;15,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;27,8;67,8;;;;;;;;0;47;21;Minnesota United II;2841;DL;1,0
2718527133;436;1;2;47;23;d0c07im4a6oj8qa7f1zlt3pqs;1;27,7;66,6;2024-09-08T20:12:43.667Z;2024-09-08T20:12:48Z;[{'id': 5201242297, 'qualifierId': 213, 'value': '4.76'}, {'id': 5201242293, 'qualifierId': 141, 'value': '40.1'}, {'id': 5201242291, 'qualifierId': 140, 'value': '28.6'}, {'id': 5201242289, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201242295, 'qualifierId': 212, 'value': '18.0'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;28,6;;4,76;40,1;;18,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;28,6;40,1;;;;;;;;0;47;23;Minnesota United II;2843;DC;1,0
2718527149;437;1;2;47;27;d0c07im4a6oj8qa7f1zlt3pqs;1;33,9;36,0;2024-09-08T20:12:48.052Z;2024-09-08T20:12:50Z;[{'id': 5201242403, 'qualifierId': 213, 'value': '4.65'}, {'id': 5201242399, 'qualifierId': 141, 'value': '10.4'}, {'id': 5201242395, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201242401, 'qualifierId': 212, 'value': '17.4'}, {'id': 5201242397, 'qualifierId': 140, 'value': '32.9'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;32,9;;4,65;10,4;;17,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;32,9;10,4;;;;;;;;0;47;27;Minnesota United II;2847;DL;1,0
2718527161;438;1;2;47;29;d0c07im4a6oj8qa7f1zlt3pqs;0;33,8;9,2;2024-09-08T20:12:50.148Z;2024-09-08T20:13:13Z;[{'id': 5201242481, 'qualifierId': 141, 'value': '11.9'}, {'id': 5201242479, 'qualifierId': 140, 'value': '58.1'}, {'id': 5201243747, 'qualifierId': 155}, {'id': 5201242489, 'qualifierId': 213, 'value': '0.07'}, {'id': 5201242485, 'qualifierId': 212, 'value': '25.6'}, {'id': 5201242477, 'qualifierId': 56, 'value': 'Right'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;58,1;;0,07;11,9;;25,6;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;58,1;11,9;;;;;;;;0;47;29;Minnesota United II;2849;DR;1,0
2718527173;433;1;2;47;30;1pc6sx2h4rp113ldkbp5d2xas;1;46,4;91,2;2024-09-08T20:12:51.361Z;2024-09-08T20:12:52Z;[{'id': 5201242565, 'qualifierId': 213, 'value': '5.81'}, {'id': 5201242557, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201242563, 'qualifierId': 212, 'value': '16.5'}, {'id': 5201242561, 'qualifierId': 141, 'value': '80.1'}, {'id': 5201242555, 'qualifierId': 3}, {'id': 5201242559, 'qualifierId': 140, 'value': '60.4'}];4ecgnoxeou0m46yw8hwisbrx0;A. Markanich;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;60,4;;5,81;80,1;;16,5;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;60,4;80,1;;;;;;;;0;47;30;Austin II;2850;DC;1,0
2718527175;434;49;2;47;31;1pc6sx2h4rp113ldkbp5d2xas;1;60,4;80,3;2024-09-08T20:12:52.593Z;2024-09-08T20:12:52Z;[];tc5nl1hz1w06jobp5ckktr3e;J. Adebayo-Smith;;;2elx99ldlrlgb7csggsp5w4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;47;31;Austin II;2851;FW;1,0
2718527179;435;1;2;47;32;1pc6sx2h4rp113ldkbp5d2xas;0;60,2;80,3;2024-09-08T20:12:52.953Z;2024-09-08T20:12:54Z;[{'id': 5201242581, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201242589, 'qualifierId': 213, 'value': '1.13'}, {'id': 5201242585, 'qualifierId': 141, 'value': '87.9'}, {'id': 5201242587, 'qualifierId': 212, 'value': '5.7'}, {'id': 5201242583, 'qualifierId': 140, 'value': '62.5'}];tc5nl1hz1w06jobp5ckktr3e;J. Adebayo-Smith;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;62,5;;1,13;87,9;;5,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;62,5;87,9;;;;;;;;0;47;32;Austin II;2852;FW;1,0
2718527193;439;49;2;47;34;d0c07im4a6oj8qa7f1zlt3pqs;1;29,2;30,0;2024-09-08T20:12:54.723Z;2024-09-08T20:12:54Z;[];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;;2elx99ldlrlgb7csggsp5w4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;47;34;Minnesota United II;2854;MC;1,0
2718527291;440;1;2;47;34;d0c07im4a6oj8qa7f1zlt3pqs;1;29,2;30,0;2024-09-08T20:12:54.915Z;2024-09-08T20:13:04Z;[{'id': 5201243211, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201243213, 'qualifierId': 140, 'value': '13.1'}, {'id': 5201243217, 'qualifierId': 212, 'value': '25.3'}, {'id': 5201243215, 'qualifierId': 141, 'value': '57.6'}, {'id': 5201243219, 'qualifierId': 213, 'value': '2.30'}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;13,1;;2,3;57,6;;25,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;13,1;57,6;;;;;;;;0;47;34;Minnesota United II;2854;MC;1,0
2718527319;441;1;2;47;44;d0c07im4a6oj8qa7f1zlt3pqs;1;14,0;55,2;2024-09-08T20:13:04.835Z;2024-09-08T20:13:07Z;[{'id': 5201243347, 'qualifierId': 141, 'value': '10.0'}, {'id': 5201243343, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201243349, 'qualifierId': 212, 'value': '30.8'}, {'id': 5201243345, 'qualifierId': 140, 'value': '15.4'}, {'id': 5201243351, 'qualifierId': 213, 'value': '4.76'}];81a5mbcfvbxke0w3cbq65ld2i;M. Alstrup;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;15,4;;4,76;10,0;;30,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;15,4;10,0;;;;;;;;0;47;44;Minnesota United II;2864;GK;1,0
2718527349;442;1;2;47;46;d0c07im4a6oj8qa7f1zlt3pqs;1;14,7;8,8;2024-09-08T20:13:07.043Z;2024-09-08T20:13:09Z;[{'id': 5201243483, 'qualifierId': 212, 'value': '16.0'}, {'id': 5201243477, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201243481, 'qualifierId': 141, 'value': '17.3'}, {'id': 5201243479, 'qualifierId': 140, 'value': '28.9'}, {'id': 5201243485, 'qualifierId': 213, 'value': '0.37'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;28,9;;0,37;17,3;;16,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;28,9;17,3;;;;;;;;0;47;46;Minnesota United II;2866;DL;1,0
2718527357;443;1;2;47;48;d0c07im4a6oj8qa7f1zlt3pqs;1;27,1;15,8;2024-09-08T20:13:09.411Z;2024-09-08T20:13:10Z;[{'id': 5201243541, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201243547, 'qualifierId': 212, 'value': '9.6'}, {'id': 5201243543, 'qualifierId': 140, 'value': '22.6'}, {'id': 5201243549, 'qualifierId': 213, 'value': '4.20'}, {'id': 5201243545, 'qualifierId': 141, 'value': '3.5'}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;22,6;;4,2;3,5;;9,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;22,6;3,5;;;;;;;;0;47;48;Minnesota United II;2868;MC;1,0
2718527367;444;1;2;47;49;d0c07im4a6oj8qa7f1zlt3pqs;0;22,5;3,5;2024-09-08T20:13:10.451Z;2024-09-08T20:13:11Z;[{'id': 5201243611, 'qualifierId': 141, 'value': '0.0'}, {'id': 5201243605, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201243609, 'qualifierId': 140, 'value': '33.6'}, {'id': 5201243615, 'qualifierId': 213, 'value': '6.03'}, {'id': 5201243613, 'qualifierId': 212, 'value': '12.1'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;33,6;;6,03;0,0;;12,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;33,6;0,0;;;;;;;;0;47;49;Minnesota United II;2869;DR;1,0
2718527473;436;5;2;47;50;1pc6sx2h4rp113ldkbp5d2xas;1;68,5;101,4;2024-09-08T20:13:10.992Z;2024-09-08T20:19:44Z;[{'id': 5201244165, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201244167, 'qualifierId': 347}, {'id': 5201244181, 'qualifierId': 233, 'value': '445'}];byelagxi3qg0rb06tjl3fodn8;D. Randell;;;2elx99ldlrlgb7csggsp5w4;Out;;;;;;;;;;;;;;;;;445,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;47;50;Austin II;2870;FWR;1,0
2718527369;445;5;2;47;50;d0c07im4a6oj8qa7f1zlt3pqs;0;31,5;-1,4;2024-09-08T20:13:10.992Z;2024-09-08T20:19:44Z;[{'id': 5201244199, 'qualifierId': 233, 'value': '436'}, {'id': 5201243621, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201243623, 'qualifierId': 347}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;2elx99ldlrlgb7csggsp5w4;Out;;;;;;;;;;;;;;;;;436,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;47;50;Minnesota United II;2870;DR;1,0
2718527511;437;1;2;47;59;1pc6sx2h4rp113ldkbp5d2xas;1;66,0;100,0;2024-09-08T20:13:20.585Z;2024-09-08T20:13:24Z;[{'id': 5201244365, 'qualifierId': 213, 'value': '3.48'}, {'id': 5201244357, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201244363, 'qualifierId': 212, 'value': '24.8'}, {'id': 5201244367, 'qualifierId': 1}, {'id': 5201244361, 'qualifierId': 141, 'value': '89.9'}, {'id': 5201244359, 'qualifierId': 140, 'value': '43.7'}, {'id': 5201244355, 'qualifierId': 107}];4ecgnoxeou0m46yw8hwisbrx0;A. Markanich;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;43,7;;3,48;89,9;;24,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;43,7;89,9;;;;;;;;0;47;59;Austin II;2879;DC;1,0
2718527571;438;1;2;48;3;1pc6sx2h4rp113ldkbp5d2xas;1;46,7;83,8;2024-09-08T20:13:24.341Z;2024-09-08T20:13:28Z;[{'id': 5201244655, 'qualifierId': 140, 'value': '40.7'}, {'id': 5201244659, 'qualifierId': 212, 'value': '20.5'}, {'id': 5201244657, 'qualifierId': 141, 'value': '55.1'}, {'id': 5201244661, 'qualifierId': 213, 'value': '4.40'}, {'id': 5201244653, 'qualifierId': 56, 'value': 'Back'}];58839nfw30jxxroffd3a7q0wk;Hugo Bacharach;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;40,7;;4,4;55,1;;20,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;40,7;55,1;;;;;;;;0;48;3;Austin II;2883;DC;1,0
2718527591;439;1;2;48;8;1pc6sx2h4rp113ldkbp5d2xas;1;39,1;49,5;2024-09-08T20:13:28.801Z;2024-09-08T20:13:31Z;[{'id': 5201244781, 'qualifierId': 213, 'value': '1.44'}, {'id': 5201244773, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201244777, 'qualifierId': 141, 'value': '74.4'}, {'id': 5201244775, 'qualifierId': 140, 'value': '41.3'}, {'id': 5201244779, 'qualifierId': 212, 'value': '17.1'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;41,3;;1,44;74,4;;17,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;41,3;74,4;;;;;;;;0;48;8;Austin II;2888;DL;1,0
