id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_TeamKit;value_Resume;value_PlayerPosition;value_Captain;value_TeamFormation;value_JerseyNumber;value_TeamPlayerFormation;value_DirectionOfPlay;value_KickOff;value_Zone;value_Angle;value_Length;value_PassEndY;value_PassEndX;value_Launch;value_LongBall;value_HeadPass;value_Chipped;value_DeletedEventType;value_IntendedTackleTarget;value_TakeOnOvertake;value_Overrun;value_Offensive;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_OutOfPlay;value_Defensive;value_TouchTypeClearance;value_NotAssisted;value_LeftFooted;value_GkX;value_IndividualPlay;value_Left;value_Weak;value_GoalmouthZ;value_RegularPlay;value_GkY;value_OutOfBoxCentre;value_GoalmouthY;value_NextEventGoalKick;value_High;value_GoalKick;value_LayOff;value_Assist;value_IntentionalAssist;value_BlockedY;value_LowRight;value_RelatedEventId;value_BlockedX;value_Assisted;value_ParriedSafe;value_Hands;value_Diving;value_LowGkIntervention;value_Right;value_RightFooted;value_CornerTaken;value_OutSwinger;value_Cross;value_Volley;value_FromCorner;value_CloseHigh;value_FirstTouch;value_BoxCentre;value_TouchTypePass;value_InSwinger;value_HighGkIntervention;value_HighClaim;value_GkKickFromHands;value_FastBreak;value_LowCentre;value_Stooping;value_Collected;value_OverArm;value_KeeperThrow;value_Head;value_NotVisible;value_SwitchOfPlay;value_LowLeft;value_Standing;value_MediumGkIntervention;value_SmallBoxLeft;value_Sliding;value_ParriedDanger;value_HighLeft;value_Low;value_TakeOnSpace;value_Direct;value_Foul;value_ShirtPull/Holding;value_FreeKickTaken;value_PullBack;value_BlockedPass;value_AttemptedTackle;value_PlayersCaughtOffside;value_Indirect;value_Defensive1V1;value_TouchTypeControl;value_YellowCard;value_RecklessOffence;value_Injury;value_InjuredPlayerId;value_OutOfBoxDeepLeft;value_SwerveLeft;value_FreeKick;value_Shove/Push;value_DrinksBreak;value_RefereeDelay;value_TacticalFoul;value_Minutes;value_BigChance;value_SmallBoxCentre;value_FantasyAssistTeam;value_GoalShotGameClock;value_GkXTimeOfGoal;value_FantasyAssistType;value_GoalShotTimestamp;value_FantasyAssistedBy;value_FantasyAssistId;value_GkYTimeOfGoal;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_ThroughBall;value_SetPiece;value_OtherBodyPart;value_SavedOffLine;value_SixYardBlocked;value_Blocked;value_LastLine;value_DefBlock;value_CloseRightAndHigh;value_Penalty;value_PenaltyTakerId;value_Scored;value_CausingPlayer;value_Strong;value_Second(2Nd)OppositeRelatedEventId;value_OverhitCross;value_1On1;value_BoxRight;value_FlickOn;value_BlockedCross;value_Argument;value_NotPastGoalLine;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2699928813;363;8;1;46;6;2nnef9tr9g7m2s6n873qif95g;1;18,8;66,3;2024-07-07T23:50:22.905Z;2024-07-13T08:36:36Z;[{'id': 5102132625, 'qualifierId': 384}, {'id': 5098688305, 'qualifierId': 56, 'value': 'Back'}];clvcgt5ofonse0q96sppu7hg4;S. Cambindo;;;dxza7jdjg4zdaciha3sn0kf84;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;46;6;Orlando City B;2766;MC;1,0
2699928815;364;49;1;46;7;2nnef9tr9g7m2s6n873qif95g;1;24,0;76,1;2024-07-07T23:50:24.025Z;2024-07-07T23:50:24Z;[];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;dxza7jdjg4zdaciha3sn0kf84;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;46;7;Orlando City B;2767;ML;1,0
2699928827;365;1;1;46;7;2nnef9tr9g7m2s6n873qif95g;1;24,0;76,1;2024-07-07T23:50:24.073Z;2024-07-07T23:50:26Z;[{'id': 5098688403, 'qualifierId': 212, 'value': '14.6'}, {'id': 5098688399, 'qualifierId': 140, 'value': '10.9'}, {'id': 5098688401, 'qualifierId': 141, 'value': '68.7'}, {'id': 5098688405, 'qualifierId': 213, 'value': '3.49'}, {'id': 5098688397, 'qualifierId': 56, 'value': 'Back'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;dxza7jdjg4zdaciha3sn0kf84;Pass;;;;;;;;;;;;3,49;14,6;68,7;10,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;10,9;68,7;;;;;;;;0;46;7;Orlando City B;2767;ML;1,0
2699928857;366;1;1;46;9;2nnef9tr9g7m2s6n873qif95g;1;11,6;67,9;2024-07-07T23:50:26.073Z;2024-07-07T23:50:30Z;[{'id': 5098688545, 'qualifierId': 155}, {'id': 5098688553, 'qualifierId': 212, 'value': '13.2'}, {'id': 5098688551, 'qualifierId': 141, 'value': '63.6'}, {'id': 5098688555, 'qualifierId': 213, 'value': '6.06'}, {'id': 5098688547, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098688549, 'qualifierId': 140, 'value': '23.9'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;dxza7jdjg4zdaciha3sn0kf84;Pass;;;;;;;;;;;;6,06;13,2;63,6;23,9;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;23,9;63,6;;;;;;;;0;46;9;Orlando City B;2769;DC;1,0
2699928849;301;43;1;46;13;479lsfr4cwlzewpbuda3y2xv4;1;0,0;0,0;2024-07-07T23:50:29.781Z;2024-07-07T23:56:13Z;[{'id': 5098697301, 'qualifierId': 144, 'value': '83'}, {'id': 5098696907, 'qualifierId': 399, 'value': 'f3uzkdl46t1mujsddhr5tg07o'}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;dxza7jdjg4zdaciha3sn0kf84;Deleted event;;;;;;;;;;;;;;;;;;;;83,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;46;13;Carolina Core;2773;MC;1,0
2699928859;367;43;1;46;14;2nnef9tr9g7m2s6n873qif95g;1;0,0;0,0;2024-07-07T23:50:30.457Z;2024-07-07T23:50:38Z;[{'id': 5098688563, 'qualifierId': 140, 'value': '31.7'}, {'id': 5098688569, 'qualifierId': 213, 'value': '2.31'}, {'id': 5098688561, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098688567, 'qualifierId': 212, 'value': '3.4'}, {'id': 5098688565, 'qualifierId': 141, 'value': '71.5'}, {'id': 5098688819, 'qualifierId': 144, 'value': '1'}];f3uzkdl46t1mujsddhr5tg07o;M. Alenga;;;dxza7jdjg4zdaciha3sn0kf84;Deleted event;;;;;;;;;;;;2,31;3,4;71,5;31,7;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;31,7;71,5;;;;;;;;0;46;14;Orlando City B;2774;MC;1,0
2699928897;368;4;1;46;14;2nnef9tr9g7m2s6n873qif95g;1;36,0;76,8;2024-07-07T23:50:31.005Z;2024-07-07T23:56:36Z;[{'id': 5098688737, 'qualifierId': 295}, {'id': 5098688739, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098688747, 'qualifierId': 233, 'value': '302'}, {'id': 5098688741, 'qualifierId': 152}, {'id': 5098688743, 'qualifierId': 286}, {'id': 5098688735, 'qualifierId': 13}];f3uzkdl46t1mujsddhr5tg07o;M. Alenga;;;dxza7jdjg4zdaciha3sn0kf84;Foul;;;;;;;;;;;;;;;;;;;;;;;;1,0;;302,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;46;14;Orlando City B;2774;MC;1,0
2699928891;302;4;1;46;14;479lsfr4cwlzewpbuda3y2xv4;0;64,0;23,2;2024-07-07T23:50:31.006Z;2024-07-07T23:56:36Z;[{'id': 5098688729, 'qualifierId': 285}, {'id': 5098688727, 'qualifierId': 152}, {'id': 5098688875, 'qualifierId': 233, 'value': '368'}, {'id': 5098688721, 'qualifierId': 13}, {'id': 5098688723, 'qualifierId': 295}, {'id': 5098688725, 'qualifierId': 56, 'value': 'Center'}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;dxza7jdjg4zdaciha3sn0kf84;Foul;;;;;;;;;;;;;;;;;;;;;;;;;;368,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;46;14;Carolina Core;2774;MC;1,0
2699928949;369;1;1;46;26;2nnef9tr9g7m2s6n873qif95g;1;34,6;62,4;2024-07-07T23:50:42.473Z;2024-07-07T23:50:44Z;[{'id': 5098689057, 'qualifierId': 213, 'value': '5.86'}, {'id': 5098689049, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098689047, 'qualifierId': 152}, {'id': 5098689055, 'qualifierId': 212, 'value': '11.3'}, {'id': 5098689045, 'qualifierId': 5}, {'id': 5098689053, 'qualifierId': 141, 'value': '55.5'}, {'id': 5098689051, 'qualifierId': 140, 'value': '44.4'}];f3uzkdl46t1mujsddhr5tg07o;M. Alenga;;;dxza7jdjg4zdaciha3sn0kf84;Pass;;;;;;;;;;;;5,86;11,3;55,5;44,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;44,4;55,5;;;;;;;;0;46;26;Orlando City B;2786;MC;1,0
2699928961;370;1;1;46;28;2nnef9tr9g7m2s6n873qif95g;0;44,7;54,6;2024-07-07T23:50:44.313Z;2024-07-07T23:50:46Z;[{'id': 5098689129, 'qualifierId': 212, 'value': '42.5'}, {'id': 5098689121, 'qualifierId': 155}, {'id': 5098689123, 'qualifierId': 56, 'value': 'Right'}, {'id': 5098689133, 'qualifierId': 213, 'value': '5.19'}, {'id': 5098689135, 'qualifierId': 1}, {'id': 5098689127, 'qualifierId': 141, 'value': '0.0'}, {'id': 5098689125, 'qualifierId': 140, 'value': '63.2'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;dxza7jdjg4zdaciha3sn0kf84;Pass;;;;;;;;;;;;5,19;42,5;0,0;63,2;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;63,2;0,0;;;;;;;;0;46;28;Orlando City B;2788;ML;1,0
2699928983;303;5;1;46;30;479lsfr4cwlzewpbuda3y2xv4;1;32,0;101,4;2024-07-07T23:50:46.147Z;2024-07-07T23:56:33Z;[{'id': 5098689263, 'qualifierId': 233, 'value': '371'}, {'id': 5098689255, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098689257, 'qualifierId': 347}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;dxza7jdjg4zdaciha3sn0kf84;Out;;;;;;;;;;;;;;;;;;;;;;;;;1,0;371,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;46;30;Carolina Core;2790;DR;1,0
2699928967;371;5;1;46;30;2nnef9tr9g7m2s6n873qif95g;0;68,0;-1,4;2024-07-07T23:50:46.147Z;2024-07-07T23:50:52Z;[{'id': 5098689153, 'qualifierId': 56, 'value': 'Right'}, {'id': 5098689269, 'qualifierId': 233, 'value': '303'}, {'id': 5098689155, 'qualifierId': 347}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;dxza7jdjg4zdaciha3sn0kf84;Out;;;;;;;;;;;;;;;;;;;;;;;;;1,0;303,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;46;30;Orlando City B;2790;ML;1,0
2699928989;304;1;1;46;33;479lsfr4cwlzewpbuda3y2xv4;1;35,8;100,0;2024-07-07T23:50:50.045Z;2024-07-07T23:50:59Z;[{'id': 5098689287, 'qualifierId': 56, 'value': 'Left'}, {'id': 5098689289, 'qualifierId': 140, 'value': '56.0'}, {'id': 5098689297, 'qualifierId': 1}, {'id': 5098689291, 'qualifierId': 141, 'value': '96.2'}, {'id': 5098689293, 'qualifierId': 212, 'value': '21.5'}, {'id': 5098689285, 'qualifierId': 107}, {'id': 5098689295, 'qualifierId': 213, 'value': '6.11'}];37uh4n2zngcixlzo8vnk50vtg;Z. Taifi;;;dxza7jdjg4zdaciha3sn0kf84;Pass;;;;;;;;;;;;6,11;21,5;96,2;56,0;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;56,0;96,2;;;;;;;;0;46;33;Carolina Core;2793;DC;1,0
2699928991;372;83;1;46;36;2nnef9tr9g7m2s6n873qif95g;0;42,9;3,5;2024-07-07T23:50:52.416Z;2024-07-13T08:37:12Z;[{'id': 5098696905, 'qualifierId': 399, 'value': 'brzi1qy5hkx7zhxhjykg8ox78'}];4t078b0rnzmi8u83wzmdwze38;C. Díaz;;;dxza7jdjg4zdaciha3sn0kf84;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;46;36;Orlando City B;2796;DR;1,0
2699929003;305;1;1;46;36;479lsfr4cwlzewpbuda3y2xv4;1;55,6;95,9;2024-07-07T23:50:53.142Z;2024-07-07T23:50:55Z;[{'id': 5098689367, 'qualifierId': 141, 'value': '94.2'}, {'id': 5098689369, 'qualifierId': 212, 'value': '10.3'}, {'id': 5098689365, 'qualifierId': 140, 'value': '45.9'}, {'id': 5098689363, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098689371, 'qualifierId': 213, 'value': '3.25'}];brzi1qy5hkx7zhxhjykg8ox78;Y. Valencia;;;dxza7jdjg4zdaciha3sn0kf84;Pass;;;;;;;;;;;;3,25;10,3;94,2;45,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;45,9;94,2;;;;;;;;0;46;36;Carolina Core;2796;AML;1,0
2699929005;306;4;1;46;39;479lsfr4cwlzewpbuda3y2xv4;1;46,2;94,7;2024-07-07T23:50:55.416Z;2024-07-13T08:37:26Z;[{'id': 5098689377, 'qualifierId': 13}, {'id': 5098689413, 'qualifierId': 233, 'value': '373'}, {'id': 5098689379, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098689385, 'qualifierId': 286}, {'id': 5098689381, 'qualifierId': 152}, {'id': 5102133315, 'qualifierId': 294}];37uh4n2zngcixlzo8vnk50vtg;Z. Taifi;;;dxza7jdjg4zdaciha3sn0kf84;Foul;;;;;;;;;;;;;;;;;;;;;;;;1,0;;373,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;46;39;Carolina Core;2799;DC;1,0
2699929001;373;4;1;46;39;2nnef9tr9g7m2s6n873qif95g;0;53,8;5,3;2024-07-07T23:50:55.417Z;2024-07-13T08:37:24Z;[{'id': 5098689405, 'qualifierId': 152}, {'id': 5098689401, 'qualifierId': 13}, {'id': 5098689403, 'qualifierId': 56, 'value': 'Right'}, {'id': 5098689419, 'qualifierId': 233, 'value': '306'}, {'id': 5098689409, 'qualifierId': 285}, {'id': 5102133305, 'qualifierId': 294}];4t078b0rnzmi8u83wzmdwze38;C. Díaz;;;dxza7jdjg4zdaciha3sn0kf84;Foul;;;;;;;;;;;;;;;;;;;;;;;;;;306,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;46;39;Orlando City B;2799;DR;1,0
2699929087;307;1;1;46;51;479lsfr4cwlzewpbuda3y2xv4;1;42,4;95,4;2024-07-07T23:51:07.789Z;2024-07-07T23:51:12Z;[{'id': 5098689881, 'qualifierId': 213, 'value': '3.55'}, {'id': 5098689871, 'qualifierId': 152}, {'id': 5098689873, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098689875, 'qualifierId': 140, 'value': '29.1'}, {'id': 5098689879, 'qualifierId': 212, 'value': '15.2'}, {'id': 5098689869, 'qualifierId': 5}, {'id': 5098689877, 'qualifierId': 141, 'value': '86.6'}];37uh4n2zngcixlzo8vnk50vtg;Z. Taifi;;;dxza7jdjg4zdaciha3sn0kf84;Pass;;;;;;;;;;;;3,55;15,2;86,6;29,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;29,1;86,6;;;;;;;;0;46;51;Carolina Core;2811;DC;1,0
2699929103;308;1;1;46;56;479lsfr4cwlzewpbuda3y2xv4;1;37,3;77,4;2024-07-07T23:51:12.149Z;2024-07-07T23:51:14Z;[{'id': 5098689973, 'qualifierId': 140, 'value': '46.4'}, {'id': 5098689971, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098689979, 'qualifierId': 213, 'value': '0.69'}, {'id': 5098689975, 'qualifierId': 141, 'value': '89.1'}, {'id': 5098689977, 'qualifierId': 212, 'value': '12.4'}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;dxza7jdjg4zdaciha3sn0kf84;Pass;;;;;;;;;;;;0,69;12,4;89,1;46,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;46,4;89,1;;;;;;;;0;46;56;Carolina Core;2816;MC;1,0
2699929123;309;3;1;46;58;479lsfr4cwlzewpbuda3y2xv4;1;49,6;89,6;2024-07-07T23:51:14.716Z;2024-07-13T08:37:35Z;[{'id': 5102133353, 'qualifierId': 464}, {'id': 5098690067, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098690069, 'qualifierId': 286}, {'id': 5098690119, 'qualifierId': 233, 'value': '374'}];37uh4n2zngcixlzo8vnk50vtg;Z. Taifi;;;dxza7jdjg4zdaciha3sn0kf84;Take On;;;;;;;;;;;;;;;;;;;;;;;;1,0;;374,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;46;58;Carolina Core;2818;DC;1,0
2699929115;374;45;1;46;58;2nnef9tr9g7m2s6n873qif95g;0;50,4;10,4;2024-07-07T23:51:14.716Z;2024-07-07T23:51:18Z;[{'id': 5098690029, 'qualifierId': 285}, {'id': 5098690123, 'qualifierId': 233, 'value': '309'}, {'id': 5098690027, 'qualifierId': 56, 'value': 'Right'}];4t078b0rnzmi8u83wzmdwze38;C. Díaz;;;dxza7jdjg4zdaciha3sn0kf84;Challenge;;;;;;;;;;;;;;;;;;;;;;;;;;309,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;46;58;Orlando City B;2818;DR;1,0
2699929131;310;61;1;46;59;479lsfr4cwlzewpbuda3y2xv4;0;52,6;85,2;2024-07-07T23:51:15.277Z;2024-07-07T23:55:47Z;[{'id': 5098690097, 'qualifierId': 56, 'value': 'Left'}];37uh4n2zngcixlzo8vnk50vtg;Z. Taifi;;;dxza7jdjg4zdaciha3sn0kf84;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;46;59;Carolina Core;2819;DC;1,0
2699929137;375;1;1;47;0;2nnef9tr9g7m2s6n873qif95g;0;46,4;19,7;2024-07-07T23:51:17.081Z;2024-07-07T23:55:44Z;[{'id': 5098690143, 'qualifierId': 140, 'value': '44.3'}, {'id': 5098690137, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098690149, 'qualifierId': 212, 'value': '2.2'}, {'id': 5098690147, 'qualifierId': 141, 'value': '19.2'}, {'id': 5098690151, 'qualifierId': 213, 'value': '3.29'}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;dxza7jdjg4zdaciha3sn0kf84;Pass;;;;;;;;;;;;3,29;2,2;19,2;44,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;44,3;19,2;;;;;;;;0;47;0;Orlando City B;2820;MR;1,0
2699930237;325;61;1;47;1;479lsfr4cwlzewpbuda3y2xv4;1;55,4;83,0;2024-07-07T23:51:17.145Z;2024-07-07T23:55:44Z;[{'id': 5098696741, 'qualifierId': 56, 'value': 'Left'}];37uh4n2zngcixlzo8vnk50vtg;Z. Taifi;;;dxza7jdjg4zdaciha3sn0kf84;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;47;1;Carolina Core;2821;DC;1,0
2699929141;376;61;1;47;2;2nnef9tr9g7m2s6n873qif95g;0;42,0;20,3;2024-07-07T23:51:18.808Z;2024-07-07T23:51:19Z;[{'id': 5098690155, 'qualifierId': 56, 'value': 'Back'}];f3uzkdl46t1mujsddhr5tg07o;M. Alenga;;;dxza7jdjg4zdaciha3sn0kf84;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;47;2;Orlando City B;2822;MC;1,0
