id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_JerseyNumber;value_Captain;value_Resume;value_TeamPlayerFormation;value_PlayerPosition;value_TeamFormation;value_TeamKit;value_DirectionOfPlay;value_Angle;value_PassEndX;value_KickOff;value_Zone;value_Length;value_PassEndY;value_Launch;value_LongBall;value_NextEventGoalKick;value_OppositeRelatedEventId;value_GoalKick;value_Low;value_NextEventThrowIn;value_ThrowIn;value_Offensive;value_TouchTypePass;value_Defensive;value_Chipped;value_HeadPass;value_LayOff;value_DeletedEventType;value_Foul;value_ShirtPull/Holding;value_Direct;value_FreeKickTaken;value_OutOfPlay;value_TouchTypeClearance;value_AttemptedTackle;value_RightFooted;value_InSwinger;value_Cross;value_SwitchOfPlay;value_TakeOnOvertake;value_Overrun;value_FlickOn;value_LeftFooted;value_Head;value_Left;value_CornerTaken;value_Assist;value_GkY;value_RelatedEventId;value_GoalmouthZ;value_OutOfBoxCentre;value_GoalmouthY;value_FromCorner;value_Assisted;value_IndividualPlay;value_GkX;value_High;value_BlockedPass;value_IntentionalAssist;value_BlockedX;value_HighCentre;value_1On1;value_BoxDeepRight;value_RegularPlay;value_BlockedY;value_BigChance;value_Sliding;value_ParriedDanger;value_MediumGkIntervention;value_OtherBodyPart;value_NotAssisted;value_MisHit;value_Right;value_FirstTouch;value_BoxRight;value_NotVisible;value_LowGkIntervention;value_GkHoof;value_TakeOnSpace;value_KeeperThrow;value_IntendedTackleTarget;value_TouchTypeControl;value_PullBack;value_BoxCentre;value_Shove/Push;value_RecklessOffence;value_YellowCard;value_DrivenCross;value_Straight;value_OutSwinger;value_OverhitCross;value_Handball;value_LowRight;value_Collected;value_Stooping;value_Hands;value_FloatedCross;value_HighRight;value_SmallBoxCentre;value_TimeWasting;value_PlayersCaughtOffside;value_LowCentre;value_ParriedSafe;value_Diving;value_Injury;value_InjuredPlayerId;value_Reaching;value_HighGkIntervention;value_BoxLeft;value_AerialFoul;value_HighClaim;value_Minutes;value_CloseHigh;value_EndType;value_IncorrectOutOfPlayDecision;value_Standing;value_TacticalFoul;value_LastLine;value_OwnPlayer;value_LowLeft;value_Blocked;value_SixYardBlocked;value_OwnShotBlocked;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_GoalShotGameClock;value_Volley;value_GkXTimeOfGoal;value_HighLeft;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_DefBlock;value_GkKickFromHands;value_Indirect;value_GkChallenge;value_FastBreak;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2671380571;138;43;1;13;52;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-04-13T01:17:57.591Z;2024-04-13T01:18:02Z;[{'id': 4943128525, 'qualifierId': 144, 'value': '3'}, {'id': 4943128393, 'qualifierId': 56, 'value': 'Back'}, {'id': 4943128395, 'qualifierId': 285, 'value': '0'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;c4fzgi1aoe6nkx3h58nk25zpw;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;0;0;13;52;St. Louis City II;832;MC;1,0
2671380575;139;4;1;13;54;d0c07im4a6oj8qa7f1zlt3pqs;1;22,2;89,2;2024-04-13T01:17:59.763Z;2024-04-13T01:18:02Z;[{'id': 4943128439, 'qualifierId': 13}, {'id': 4943128445, 'qualifierId': 152}, {'id': 4943128443, 'qualifierId': 56, 'value': 'Back'}, {'id': 4943128481, 'qualifierId': 233, 'value': '97'}, {'id': 4943128441, 'qualifierId': 294}, {'id': 4943128447, 'qualifierId': 285}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;c4fzgi1aoe6nkx3h58nk25zpw;Foul;;;;;;;;;;;;;;;;;;;97,0;;;;;;;1,0;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;0;0;13;54;St. Louis City II;834;MC;1,0
2671380573;97;4;1;13;54;dqx48fglv1l96cyrmjdod0xec;0;77,8;10,8;2024-04-13T01:17:59.764Z;2024-04-13T01:18:02Z;[{'id': 4943128427, 'qualifierId': 294}, {'id': 4943128431, 'qualifierId': 152}, {'id': 4943128429, 'qualifierId': 56, 'value': 'Right'}, {'id': 4943128433, 'qualifierId': 286}, {'id': 4943128425, 'qualifierId': 13}, {'id': 4943128517, 'qualifierId': 233, 'value': '139'}];en6q7ddrr22sz6knipkbqhyw9;Wan Kuzain;;;c4fzgi1aoe6nkx3h58nk25zpw;Foul;;;;;;;;;;;;;;;;;;;139,0;;;;;1,0;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;13;54;Austin II;834;MR;1,0
2671380607;140;1;1;14;3;d0c07im4a6oj8qa7f1zlt3pqs;1;29,1;95,3;2024-04-13T01:18:08.081Z;2024-04-13T01:18:11Z;[{'id': 4943128699, 'qualifierId': 56, 'value': 'Back'}, {'id': 4943128697, 'qualifierId': 152}, {'id': 4943128705, 'qualifierId': 212, 'value': '19.5'}, {'id': 4943128701, 'qualifierId': 140, 'value': '12.7'}, {'id': 4943128707, 'qualifierId': 213, 'value': '3.63'}, {'id': 4943128695, 'qualifierId': 5}, {'id': 4943128703, 'qualifierId': 141, 'value': '81.7'}];9yldym4386a2icfk6qb6i90r8;A. De Anda;;;c4fzgi1aoe6nkx3h58nk25zpw;Pass;;;;;;;;;;3,63;12,7;;;19,5;81,7;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;12,7;81,7;;;;;;;0;0;14;3;St. Louis City II;843;DC;1,0
2671380611;141;1;1;14;6;d0c07im4a6oj8qa7f1zlt3pqs;1;14,7;75,3;2024-04-13T01:18:11.830Z;2024-04-13T01:18:13Z;[{'id': 4943128737, 'qualifierId': 141, 'value': '75.4'}, {'id': 4943128739, 'qualifierId': 212, 'value': '12.6'}, {'id': 4943128735, 'qualifierId': 140, 'value': '26.7'}, {'id': 4943128741, 'qualifierId': 213, 'value': '0.01'}, {'id': 4943128733, 'qualifierId': 56, 'value': 'Back'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;c4fzgi1aoe6nkx3h58nk25zpw;Pass;;;;;;;;;;0,01;26,7;;;12,6;75,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;26,7;75,4;;;;;;;0;0;14;6;St. Louis City II;846;DC;1,0
2671380623;142;1;1;14;8;d0c07im4a6oj8qa7f1zlt3pqs;1;26,7;75,4;2024-04-13T01:18:13.861Z;2024-04-13T01:18:15Z;[{'id': 4943128799, 'qualifierId': 213, 'value': '3.16'}, {'id': 4943128797, 'qualifierId': 212, 'value': '12.7'}, {'id': 4943128791, 'qualifierId': 140, 'value': '14.6'}, {'id': 4943128789, 'qualifierId': 56, 'value': 'Back'}, {'id': 4943128793, 'qualifierId': 141, 'value': '75.1'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;c4fzgi1aoe6nkx3h58nk25zpw;Pass;;;;;;;;;;3,16;14,6;;;12,7;75,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;14,6;75,1;;;;;;;0;0;14;8;St. Louis City II;848;MC;1,0
2671380635;143;1;1;14;10;d0c07im4a6oj8qa7f1zlt3pqs;1;14,6;75,1;2024-04-13T01:18:15.860Z;2024-04-13T01:18:32Z;[{'id': 4943128851, 'qualifierId': 212, 'value': '21.0'}, {'id': 4943128845, 'qualifierId': 56, 'value': 'Back'}, {'id': 4943128855, 'qualifierId': 213, 'value': '0.77'}, {'id': 4943128849, 'qualifierId': 141, 'value': '96.6'}, {'id': 4943128847, 'qualifierId': 140, 'value': '29.0'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;c4fzgi1aoe6nkx3h58nk25zpw;Pass;;;;;;;;;;0,77;29,0;;;21,0;96,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;29,0;96,6;;;;;;;0;0;14;10;St. Louis City II;850;DC;1,0
2671380645;144;1;1;14;13;d0c07im4a6oj8qa7f1zlt3pqs;1;29,0;96,9;2024-04-13T01:18:18.391Z;2024-04-13T01:59:50Z;[{'id': 4943128905, 'qualifierId': 56, 'value': 'Back'}, {'id': 4943128915, 'qualifierId': 213, 'value': '6.13'}, {'id': 4943128909, 'qualifierId': 141, 'value': '95.1'}, {'id': 4943128907, 'qualifierId': 140, 'value': '36.8'}, {'id': 4943128911, 'qualifierId': 212, 'value': '8.3'}];9yldym4386a2icfk6qb6i90r8;A. De Anda;;;c4fzgi1aoe6nkx3h58nk25zpw;Pass;;;;;;;;;;6,13;36,8;;;8,3;95,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;36,8;95,1;;;;;;;0;0;14;13;St. Louis City II;853;DC;1,0
2671380651;145;1;1;14;14;d0c07im4a6oj8qa7f1zlt3pqs;1;36,8;95,1;2024-04-13T01:18:19.969Z;2024-04-13T01:18:21Z;[{'id': 4943128955, 'qualifierId': 56, 'value': 'Back'}, {'id': 4943128963, 'qualifierId': 213, 'value': '3.24'}, {'id': 4943128961, 'qualifierId': 212, 'value': '12.5'}, {'id': 4943128959, 'qualifierId': 141, 'value': '93.3'}, {'id': 4943128957, 'qualifierId': 140, 'value': '25.0'}, {'id': 4943128971, 'qualifierId': 156}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;c4fzgi1aoe6nkx3h58nk25zpw;Pass;;;;;;;;;;3,24;25,0;;;12,5;93,3;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;25,0;93,3;;;;;;;0;0;14;14;St. Louis City II;854;MC;1,0
2671380681;146;1;1;14;17;d0c07im4a6oj8qa7f1zlt3pqs;1;25,0;93,3;2024-04-13T01:18:22.765Z;2024-04-13T01:18:24Z;[{'id': 4943129063, 'qualifierId': 56, 'value': 'Back'}, {'id': 4943129069, 'qualifierId': 212, 'value': '6.0'}, {'id': 4943129061, 'qualifierId': 155}, {'id': 4943129067, 'qualifierId': 141, 'value': '86.9'}, {'id': 4943129065, 'qualifierId': 140, 'value': '28.9'}, {'id': 4943129071, 'qualifierId': 213, 'value': '5.47'}];9yldym4386a2icfk6qb6i90r8;A. De Anda;;;c4fzgi1aoe6nkx3h58nk25zpw;Pass;;;;;;;;;;5,47;28,9;;;6,0;86,9;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;28,9;86,9;;;;;;;0;0;14;17;St. Louis City II;857;DC;1,0
2671380699;147;1;1;14;19;d0c07im4a6oj8qa7f1zlt3pqs;1;28,6;85,9;2024-04-13T01:18:24.718Z;2024-04-13T01:18:28Z;[{'id': 4943129171, 'qualifierId': 1}, {'id': 4943129165, 'qualifierId': 212, 'value': '35.9'}, {'id': 4943129153, 'qualifierId': 56, 'value': 'Back'}, {'id': 4943129157, 'qualifierId': 140, 'value': '3.9'}, {'id': 4943129161, 'qualifierId': 141, 'value': '49.3'}, {'id': 4943129169, 'qualifierId': 213, 'value': '3.91'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;c4fzgi1aoe6nkx3h58nk25zpw;Pass;;;;;;;;;;3,91;3,9;;;35,9;49,3;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;3,9;49,3;;;;;;;0;0;14;19;St. Louis City II;859;MC;1,0
2671380733;148;1;1;14;31;d0c07im4a6oj8qa7f1zlt3pqs;1;6,7;50,9;2024-04-13T01:18:36.590Z;2024-04-13T01:18:37Z;[{'id': 4943129383, 'qualifierId': 140, 'value': '27.7'}, {'id': 4943129387, 'qualifierId': 212, 'value': '28.7'}, {'id': 4943129381, 'qualifierId': 56, 'value': 'Back'}, {'id': 4943129389, 'qualifierId': 213, 'value': '0.69'}, {'id': 4943129385, 'qualifierId': 141, 'value': '77.9'}];81a5mbcfvbxke0w3cbq65ld2i;M. Alstrup;;;c4fzgi1aoe6nkx3h58nk25zpw;Pass;;;;;;;;;;0,69;27,7;;;28,7;77,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;27,7;77,9;;;;;;;0;0;14;31;St. Louis City II;871;GK;1,0
2671380739;149;1;1;14;32;d0c07im4a6oj8qa7f1zlt3pqs;1;27,7;77,9;2024-04-13T01:18:37.746Z;2024-04-13T01:18:39Z;[{'id': 4943129443, 'qualifierId': 212, 'value': '12.3'}, {'id': 4943129441, 'qualifierId': 141, 'value': '82.4'}, {'id': 4943129439, 'qualifierId': 140, 'value': '16.4'}, {'id': 4943129437, 'qualifierId': 56, 'value': 'Back'}, {'id': 4943129445, 'qualifierId': 213, 'value': '2.89'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;c4fzgi1aoe6nkx3h58nk25zpw;Pass;;;;;;;;;;2,89;16,4;;;12,3;82,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;16,4;82,4;;;;;;;0;0;14;32;St. Louis City II;872;MC;1,0
2671380743;150;1;1;14;34;d0c07im4a6oj8qa7f1zlt3pqs;1;16,4;82,4;2024-04-13T01:18:39.089Z;2024-04-13T01:18:40Z;[{'id': 4943129471, 'qualifierId': 141, 'value': '88.0'}, {'id': 4943129473, 'qualifierId': 212, 'value': '12.5'}, {'id': 4943129467, 'qualifierId': 56, 'value': 'Back'}, {'id': 4943129469, 'qualifierId': 140, 'value': '27.7'}, {'id': 4943129475, 'qualifierId': 213, 'value': '0.31'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;c4fzgi1aoe6nkx3h58nk25zpw;Pass;;;;;;;;;;0,31;27,7;;;12,5;88,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;27,7;88,0;;;;;;;0;0;14;34;St. Louis City II;874;DC;1,0
2671380745;151;1;1;14;35;d0c07im4a6oj8qa7f1zlt3pqs;0;27,7;88,0;2024-04-13T01:18:40.683Z;2024-04-13T01:18:41Z;[{'id': 4943129483, 'qualifierId': 141, 'value': '89.0'}, {'id': 4943129485, 'qualifierId': 212, 'value': '2.5'}, {'id': 4943129479, 'qualifierId': 56, 'value': 'Back'}, {'id': 4943129487, 'qualifierId': 213, 'value': '0.27'}, {'id': 4943129481, 'qualifierId': 140, 'value': '30.0'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;c4fzgi1aoe6nkx3h58nk25zpw;Pass;;;;;;;;;;0,27;30,0;;;2,5;89,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;30,0;89,0;;;;;;;0;0;14;35;St. Louis City II;875;MC;1,0
2671380755;98;43;1;14;37;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-04-13T01:18:42.959Z;2024-04-18T12:32:09Z;[{'id': 4943133155, 'qualifierId': 56, 'value': 'Right'}, {'id': 4959332863, 'qualifierId': 144, 'value': '61'}];en6q7ddrr22sz6knipkbqhyw9;Wan Kuzain;;;c4fzgi1aoe6nkx3h58nk25zpw;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;14;37;Austin II;877;MR;1,0
2671380759;152;43;1;14;38;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-04-13T01:18:43.245Z;2024-04-18T12:32:11Z;[{'id': 4959332911, 'qualifierId': 144, 'value': '61'}, {'id': 4943129547, 'qualifierId': 56, 'value': 'Back'}];9yldym4386a2icfk6qb6i90r8;A. De Anda;;;c4fzgi1aoe6nkx3h58nk25zpw;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;0;0;14;38;St. Louis City II;878;DC;1,0
2671380921;156;4;1;14;40;d0c07im4a6oj8qa7f1zlt3pqs;1;34,6;88,4;2024-04-13T01:18:45.344Z;2024-04-13T01:22:13Z;[{'id': 4943130397, 'qualifierId': 13}, {'id': 4943130401, 'qualifierId': 152}, {'id': 4943130399, 'qualifierId': 56, 'value': 'Back'}, {'id': 4943134981, 'qualifierId': 233, 'value': '99'}, {'id': 4943134991, 'qualifierId': 286}, {'id': 4943130403, 'qualifierId': 265}];9yldym4386a2icfk6qb6i90r8;A. De Anda;;;c4fzgi1aoe6nkx3h58nk25zpw;Foul;;;;;;;;;;;;;;;;;;;99,0;;;;;1,0;;;;;;;1,0;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;0;0;14;40;St. Louis City II;880;DC;1,0
2671380791;99;4;1;14;40;dqx48fglv1l96cyrmjdod0xec;0;65,4;11,6;2024-04-13T01:18:45.345Z;2024-04-13T01:22:13Z;[{'id': 4943130613, 'qualifierId': 13}, {'id': 4943129703, 'qualifierId': 56, 'value': 'Right'}, {'id': 4943135021, 'qualifierId': 285}, {'id': 4943130617, 'qualifierId': 265}, {'id': 4943131017, 'qualifierId': 55, 'value': '102'}, {'id': 4943134985, 'qualifierId': 233, 'value': '156'}, {'id': 4943130615, 'qualifierId': 152}];3dyn7hheqvs3gm3m84jrra9lg;S. Antwi;;;c4fzgi1aoe6nkx3h58nk25zpw;Foul;;;;;;;;;;;;;;;;;;;156,0;;;;;;;1,0;;;;;1,0;;1,0;;;;1,0;;;;;;;;;;;;;;102,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;102,0;3dyn7hheqvs3gm3m84jrra9lg;0;0;14;40;Austin II;880;MC;1,0
2671380771;153;43;1;14;40;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-04-13T01:18:45.666Z;2024-04-13T01:19:18Z;[{'id': 4943130481, 'qualifierId': 144, 'value': '50'}, {'id': 4943129605, 'qualifierId': 56, 'value': 'Back'}, {'id': 4943129607, 'qualifierId': 285, 'value': '0'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;c4fzgi1aoe6nkx3h58nk25zpw;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;50,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;0;0;14;40;St. Louis City II;880;MC;1,0
2671380795;100;43;1;14;40;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-04-13T01:18:45.667Z;2024-04-13T01:19:16Z;[{'id': 4943129737, 'qualifierId': 286, 'value': '0'}, {'id': 4943129733, 'qualifierId': 167, 'value': '0'}, {'id': 4943129767, 'qualifierId': 233, 'value': '153'}, {'id': 4943130413, 'qualifierId': 144, 'value': '7'}, {'id': 4943129735, 'qualifierId': 56, 'value': 'Right'}];en6q7ddrr22sz6knipkbqhyw9;Wan Kuzain;;;c4fzgi1aoe6nkx3h58nk25zpw;Deleted event;;;;;;;;;;;;;;;;;;;153,0;;;;;0,0;;;;;;7,0;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;14;40;Austin II;880;MR;1,0
2671380777;154;43;1;14;41;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-04-13T01:18:46.510Z;2024-04-13T01:18:48Z;[{'id': 4943129623, 'qualifierId': 347, 'value': '0'}, {'id': 4943129653, 'qualifierId': 144, 'value': '5'}, {'id': 4943129621, 'qualifierId': 56, 'value': 'Back'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;c4fzgi1aoe6nkx3h58nk25zpw;Deleted event;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;0;0;14;41;St. Louis City II;881;MC;1,0
2671380789;155;43;1;14;41;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-04-13T01:18:46.604Z;2024-04-13T01:19:16Z;[{'id': 4943129699, 'qualifierId': 347, 'value': '0'}, {'id': 4943130449, 'qualifierId': 144, 'value': '5'}, {'id': 4943129697, 'qualifierId': 56, 'value': 'Back'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;c4fzgi1aoe6nkx3h58nk25zpw;Deleted event;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;0;0;14;41;St. Louis City II;881;MC;1,0
2671380809;102;17;1;14;44;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-04-13T01:18:49.608Z;2024-04-18T12:32:28Z;[{'id': 4943131007, 'qualifierId': 13, 'value': '243'}, {'id': 4943131011, 'qualifierId': 55, 'value': '99'}, {'id': 4943131003, 'qualifierId': 392}, {'id': 4943129993, 'qualifierId': 31}];3dyn7hheqvs3gm3m84jrra9lg;S. Antwi;;;c4fzgi1aoe6nkx3h58nk25zpw;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;243,0;;;;;;;;;;;;;;;;;;;;99,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;99,0;3dyn7hheqvs3gm3m84jrra9lg;0;0;14;44;Austin II;884;MC;1,0
