id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_TeamPlayerFormation;value_TeamKit;value_Involved;value_Captain;value_PlayerPosition;value_TeamFormation;value_JerseyNumber;value_DirectionOfPlay;value_PassEndY;value_Angle;value_PassEndX;value_KickOff;value_Zone;value_Length;value_LongBall;value_CloseRight;value_GkY;value_GkX;value_GoalmouthZ;value_NotAssisted;value_IndividualPlay;value_RightFooted;value_GoalmouthY;value_RegularPlay;value_BoxRight;value_OppositeRelatedEventId;value_NextEventGoalKick;value_GoalKick;value_Low;value_Chipped;value_IntendedTackleTarget;value_LayOff;value_TouchTypeClearance;value_AttemptedTackle;value_Direct;value_Offensive;value_Foul;value_Defensive;value_FreeKickTaken;value_TakeOnOvertake;value_TouchTypeControl;value_Launch;value_BlockedY;value_BlockedX;value_BoxLeft;value_LowCentre;value_Blocked;value_DefBlock;value_DeletedEventType;value_OutOfPlay;value_NextEventThrowIn;value_Assist;value_ThrowIn;value_RelatedEventId;value_HighCentre;value_OutOfBoxCentre;value_Assisted;value_Hands;value_MediumGkIntervention;value_ParriedSafe;value_Standing;value_Left;value_Cross;value_CornerTaken;value_InSwinger;value_TouchTypePass;value_IntentionalAssist;value_SetPiece;value_Head;value_FirstTouch;value_BoxCentre;value_High;value_HeadPass;value_BlockedPass;value_InjuredPlayerId;value_Injury;value_SwitchOfPlay;value_OutSwinger;value_LeftFooted;value_FromCorner;value_SmallBoxCentre;value_NotPastGoalLine;value_SixYardBlocked;value_BigChance;value_SavedOffLine;value_LowLeft;value_LastLine;value_HighGkIntervention;value_FlickOn;value_Handball;value_Indirect;value_ShirtPull/Holding;value_TakeOnSpace;value_Overrun;value_LowGkIntervention;value_Shove/Push;value_YellowCard;value_RecklessOffence;value_Dissent;value_KeeperThrow;value_GoalShotGameClock;value_KeeperTouched;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_LowRight;value_GoalShotTimestamp;value_NotVisible;value_Collected;value_OverArm;value_PlayersCaughtOffside;value_HitRightPost;value_HitWoodwork;value_HighClaim;value_LeadingToAttempt;value_Diving;value_Minutes;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_Deflection;value_FreeKick;value_ThroughBall;value_TacticalFoul;value_GkHoof;value_DrivenCross;value_Straight;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2689888423;495;6;2;54;16;5icuo8utnztpsd9l03gdd68dl;0;28,3;49,2;2024-05-19T20:16:53.983Z;2024-05-24T20:44:49Z;[{'id': 5043482029, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043482031, 'qualifierId': 73}, {'id': 5043516937, 'qualifierId': 233, 'value': '547'}];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;;cwg76z3msj2u0k97youdwg2s4;Corner Awarded;;;;;;;;;;;;;;;;;;;;;;;;;;;547,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;54;16;Minnesota United II;3256;DL;1,0
2689888275;547;6;2;54;16;1pc6sx2h4rp113ldkbp5d2xas;1;71,7;50,8;2024-05-19T20:16:53.983Z;2024-05-19T20:30:33Z;[{'id': 5043460897, 'qualifierId': 73}, {'id': 5043460895, 'qualifierId': 56, 'value': 'Center'}, {'id': 5043516923, 'qualifierId': 233, 'value': '495'}];9s3boszvqn3fzsx0r1xswqyqy;V. Eriksson;;;cwg76z3msj2u0k97youdwg2s4;Corner Awarded;;;;;;;;;;;;;;;;;;;;;;;;;;;495,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;54;16;Tacoma Defiance;3256;DC;1,0
2689888431;548;1;2;54;30;1pc6sx2h4rp113ldkbp5d2xas;1;99,4;99,8;2024-05-19T20:17:08.399Z;2024-05-24T20:45:09Z;[{'id': 5043461807, 'qualifierId': 141, 'value': '55.6'}, {'id': 5043461809, 'qualifierId': 212, 'value': '31.2'}, {'id': 5043482515, 'qualifierId': 154}, {'id': 5043482513, 'qualifierId': 210, 'value': '15'}, {'id': 5043461797, 'qualifierId': 6}, {'id': 5051786757, 'qualifierId': 20}, {'id': 5043461799, 'qualifierId': 155}, {'id': 5043461801, 'qualifierId': 223}, {'id': 5043461811, 'qualifierId': 213, 'value': '4.44'}, {'id': 5043461795, 'qualifierId': 2}, {'id': 5043461803, 'qualifierId': 56, 'value': 'Center'}, {'id': 5043461805, 'qualifierId': 140, 'value': '91.5'}];a4staqjshva5lhcr0dw744nze;R. O'Driscoll;1,0;;cwg76z3msj2u0k97youdwg2s4;Pass;;;;;;;;;;55,6;4,44;91,5;;;31,2;;;;;;;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;1,0;1,0;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;91,5;55,6;;;;;;;0;0;54;30;Tacoma Defiance;3270;AMC;1,0
2689888467;549;15;2;54;34;1pc6sx2h4rp113ldkbp5d2xas;1;90,0;58,8;2024-05-19T20:17:11.823Z;2024-05-19T20:21:53Z;[{'id': 5043473733, 'qualifierId': 328}, {'id': 5043482519, 'qualifierId': 29}, {'id': 5043482517, 'qualifierId': 78}, {'id': 5043482533, 'qualifierId': 147, 'value': '52.0'}, {'id': 5043482521, 'qualifierId': 154}, {'id': 5043482523, 'qualifierId': 55, 'value': '548'}, {'id': 5043482531, 'qualifierId': 146, 'value': '97.8'}, {'id': 5043473849, 'qualifierId': 233, 'value': '496'}, {'id': 5043462035, 'qualifierId': 17}, {'id': 5043473727, 'qualifierId': 25}, {'id': 5043482529, 'qualifierId': 103, 'value': '11.4'}, {'id': 5043473729, 'qualifierId': 15}, {'id': 5043482527, 'qualifierId': 102, 'value': '49.5'}, {'id': 5043462037, 'qualifierId': 56, 'value': 'Center'}];9s3boszvqn3fzsx0r1xswqyqy;V. Eriksson;;;cwg76z3msj2u0k97youdwg2s4;Attempt Saved;;;;;;;;;;;;;;;;;;;;11,4;;;;49,5;;;496,0;;;;;;;;;;;;;;;;;52,0;97,8;;1,0;;;;;;;;548,0;;;1,0;;;;;;;;;;1,0;;1,0;1,0;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;97,8;52,0;49,5;11.4;548,0;a4staqjshva5lhcr0dw744nze;0;0;54;34;Tacoma Defiance;3274;DC;1,0
2689888479;496;10;2;54;34;5icuo8utnztpsd9l03gdd68dl;1;1,4;48,1;2024-05-19T20:17:11.923Z;2024-05-24T20:45:22Z;[{'id': 5051786991, 'qualifierId': 377}, {'id': 5043462143, 'qualifierId': 178}, {'id': 5043462145, 'qualifierId': 182}, {'id': 5043473877, 'qualifierId': 233, 'value': '549'}, {'id': 5043462147, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043462287, 'qualifierId': 177}];bdrs643l8uzj01plxa25wncdm;J. Castro;;;cwg76z3msj2u0k97youdwg2s4;Save;;;;;;;;;;;;;;;;;;;;;;;;;;;549,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;54;34;Minnesota United II;3274;GK;1,0
2689888495;497;52;2;54;36;5icuo8utnztpsd9l03gdd68dl;1;3,0;50,3;2024-05-19T20:17:13.587Z;2024-05-24T20:45:25Z;[{'id': 5051787047, 'qualifierId': 377}];bdrs643l8uzj01plxa25wncdm;J. Castro;;;cwg76z3msj2u0k97youdwg2s4;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;54;36;Minnesota United II;3276;GK;1,0
2689888535;498;1;2;54;44;5icuo8utnztpsd9l03gdd68dl;1;12,3;49,1;2024-05-19T20:17:21.656Z;2024-05-19T20:17:23Z;[{'id': 5043462599, 'qualifierId': 213, 'value': '4.87'}, {'id': 5043462597, 'qualifierId': 212, 'value': '13.7'}, {'id': 5043462589, 'qualifierId': 123}, {'id': 5043462591, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043462595, 'qualifierId': 141, 'value': '29.2'}, {'id': 5043462593, 'qualifierId': 140, 'value': '14.4'}];bdrs643l8uzj01plxa25wncdm;J. Castro;;;cwg76z3msj2u0k97youdwg2s4;Pass;;;;;;;;;;29,2;4,87;14,4;;;13,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;14,4;29,2;;;;;;;0;0;54;44;Minnesota United II;3284;GK;1,0
2689888573;499;1;2;54;45;5icuo8utnztpsd9l03gdd68dl;1;14,4;29,7;2024-05-19T20:17:23.352Z;2024-05-19T20:17:25Z;[{'id': 5043462829, 'qualifierId': 212, 'value': '16.8'}, {'id': 5043462827, 'qualifierId': 141, 'value': '26.7'}, {'id': 5043462833, 'qualifierId': 213, 'value': '6.16'}, {'id': 5043462825, 'qualifierId': 140, 'value': '30.3'}, {'id': 5043462823, 'qualifierId': 56, 'value': 'Back'}];12s9icx64njgo9to4sb732eqc;G. Sandnes;;;cwg76z3msj2u0k97youdwg2s4;Pass;;;;;;;;;;26,7;6,16;30,3;;;16,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;30,3;26,7;;;;;;;0;0;54;45;Minnesota United II;3285;Sub;1,0
2689888621;500;1;2;54;47;5icuo8utnztpsd9l03gdd68dl;1;31,5;23,1;2024-05-19T20:17:25.448Z;2024-05-19T20:17:29Z;[{'id': 5043463143, 'qualifierId': 141, 'value': '8.5'}, {'id': 5043463151, 'qualifierId': 213, 'value': '4.25'}, {'id': 5043463137, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043463147, 'qualifierId': 212, 'value': '11.1'}, {'id': 5043463139, 'qualifierId': 140, 'value': '26.8'}];cdyrj15oxu3l5sgzgwof8ohgq;F. Bettache;;;cwg76z3msj2u0k97youdwg2s4;Pass;;;;;;;;;;8,5;4,25;26,8;;;11,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;26,8;8,5;;;;;;;0;0;54;47;Minnesota United II;3287;AMR;1,0
2689888627;501;1;2;54;51;5icuo8utnztpsd9l03gdd68dl;0;26,7;8,3;2024-05-19T20:17:29.144Z;2024-05-19T20:17:29Z;[{'id': 5043463209, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043463217, 'qualifierId': 213, 'value': '5.86'}, {'id': 5043463211, 'qualifierId': 140, 'value': '31.2'}, {'id': 5043463215, 'qualifierId': 212, 'value': '5.2'}, {'id': 5043463213, 'qualifierId': 141, 'value': '5.2'}];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;;cwg76z3msj2u0k97youdwg2s4;Pass;;;;;;;;;;5,2;5,86;31,2;;;5,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;31,2;5,2;;;;;;;0;0;54;51;Minnesota United II;3291;DL;1,0
2689888647;550;61;2;54;53;1pc6sx2h4rp113ldkbp5d2xas;1;75,8;95,0;2024-05-19T20:17:31.428Z;2024-05-19T20:41:06Z;[{'id': 5043463337, 'qualifierId': 56, 'value': 'Left'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;cwg76z3msj2u0k97youdwg2s4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;54;53;Tacoma Defiance;3293;DML;1,0
2689888787;502;5;2;54;54;5icuo8utnztpsd9l03gdd68dl;1;26,9;-1,4;2024-05-19T20:17:31.785Z;2024-05-19T20:17:45Z;[{'id': 5043464305, 'qualifierId': 233, 'value': '551'}, {'id': 5043464253, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043464255, 'qualifierId': 347}];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;;cwg76z3msj2u0k97youdwg2s4;Out;;;;;;;;;;;;;;;;;;;;;;;;;;;551,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;54;54;Minnesota United II;3294;DL;1,0
2689888657;551;5;2;54;54;1pc6sx2h4rp113ldkbp5d2xas;0;73,1;101,4;2024-05-19T20:17:31.785Z;2024-05-19T20:30:09Z;[{'id': 5043463413, 'qualifierId': 56, 'value': 'Left'}, {'id': 5043463415, 'qualifierId': 347}, {'id': 5043464343, 'qualifierId': 233, 'value': '502'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;cwg76z3msj2u0k97youdwg2s4;Out;;;;;;;;;;;;;;;;;;;;;;;;;;;502,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;54;54;Tacoma Defiance;3294;DML;1,0
2689888829;503;1;2;55;7;5icuo8utnztpsd9l03gdd68dl;0;31,5;0,0;2024-05-19T20:17:45.160Z;2024-05-19T20:17:47Z;[{'id': 5043464519, 'qualifierId': 56, 'value': 'Right'}, {'id': 5043464529, 'qualifierId': 213, 'value': '0.34'}, {'id': 5043464523, 'qualifierId': 141, 'value': '11.4'}, {'id': 5043464533, 'qualifierId': 1}, {'id': 5043464521, 'qualifierId': 140, 'value': '55.6'}, {'id': 5043464517, 'qualifierId': 107}, {'id': 5043464527, 'qualifierId': 212, 'value': '26.8'}];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;;cwg76z3msj2u0k97youdwg2s4;Pass;;;;;;;;;;11,4;0,34;55,6;;;26,8;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;55,6;11,4;;;;;;;0;0;55;7;Minnesota United II;3307;DL;1,0
2689888851;552;1;2;55;10;1pc6sx2h4rp113ldkbp5d2xas;1;44,5;77,8;2024-05-19T20:17:47.775Z;2024-05-19T20:17:49Z;[{'id': 5043464643, 'qualifierId': 141, 'value': '83.0'}, {'id': 5043464645, 'qualifierId': 212, 'value': '6.0'}, {'id': 5043464639, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043464647, 'qualifierId': 213, 'value': '0.63'}, {'id': 5043464637, 'qualifierId': 3}, {'id': 5043464641, 'qualifierId': 140, 'value': '49.1'}];7tjrziff3z2fl88t52j3rk3bp;Z. Valentin;;;cwg76z3msj2u0k97youdwg2s4;Pass;;;;;;;;;;83,0;0,63;49,1;;;6,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;49,1;83,0;;;;;;;0;0;55;10;Tacoma Defiance;3310;DC;1,0
2689888857;553;49;2;55;11;1pc6sx2h4rp113ldkbp5d2xas;1;48,5;81,7;2024-05-19T20:17:49.518Z;2024-05-19T20:17:49Z;[];aqqjtiyr2nayy6rjq6wxk6ec4;M. Duggan;;;cwg76z3msj2u0k97youdwg2s4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;55;11;Tacoma Defiance;3311;DC;1,0
2689888875;554;1;2;55;12;1pc6sx2h4rp113ldkbp5d2xas;0;47,9;81,1;2024-05-19T20:17:49.774Z;2024-05-19T20:17:50Z;[{'id': 5043464775, 'qualifierId': 56, 'value': 'Center'}, {'id': 5043464773, 'qualifierId': 155}, {'id': 5043464779, 'qualifierId': 141, 'value': '58.9'}, {'id': 5043464781, 'qualifierId': 212, 'value': '23.0'}, {'id': 5043464783, 'qualifierId': 213, 'value': '5.57'}, {'id': 5043464777, 'qualifierId': 140, 'value': '64.4'}];aqqjtiyr2nayy6rjq6wxk6ec4;M. Duggan;;;cwg76z3msj2u0k97youdwg2s4;Pass;;;;;;;;;;58,9;5,57;64,4;;;23,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;64,4;58,9;;;;;;;0;0;55;12;Tacoma Defiance;3312;DC;1,0
2689888893;504;49;2;55;15;5icuo8utnztpsd9l03gdd68dl;1;28,7;56,4;2024-05-19T20:17:52.728Z;2024-05-19T20:17:52Z;[];9mi1sfptejdihpufyukrdkftg;B. Aguilar;;;cwg76z3msj2u0k97youdwg2s4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;55;15;Minnesota United II;3315;DC;1,0
2689888949;505;1;2;55;15;5icuo8utnztpsd9l03gdd68dl;1;27,4;57,8;2024-05-19T20:17:52.969Z;2024-05-19T20:17:57Z;[{'id': 5043465241, 'qualifierId': 213, 'value': '1.13'}, {'id': 5043465231, 'qualifierId': 140, 'value': '35.7'}, {'id': 5043465239, 'qualifierId': 212, 'value': '20.4'}, {'id': 5043465229, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043465235, 'qualifierId': 141, 'value': '85.0'}];9mi1sfptejdihpufyukrdkftg;B. Aguilar;;;cwg76z3msj2u0k97youdwg2s4;Pass;;;;;;;;;;85,0;1,13;35,7;;;20,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;35,7;85,0;;;;;;;0;0;55;15;Minnesota United II;3315;DC;1,0
2689888955;506;50;2;55;19;5icuo8utnztpsd9l03gdd68dl;1;29,5;87,8;2024-05-19T20:17:57.367Z;2024-05-24T21:37:36Z;[{'id': 5043465267, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043465701, 'qualifierId': 285}, {'id': 5051816395, 'qualifierId': 233, 'value': '557'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;cwg76z3msj2u0k97youdwg2s4;Dispossessed;;;;;;;;;;;;;;;;;;;;;;;;;;;557,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;55;19;Minnesota United II;3319;DC;1,0
2689889017;557;7;2;55;19;1pc6sx2h4rp113ldkbp5d2xas;1;70,5;12,2;2024-05-19T20:17:57.368Z;2024-05-24T20:46:16Z;[{'id': 5043465645, 'qualifierId': 56, 'value': 'Right'}, {'id': 5051788179, 'qualifierId': 383}, {'id': 5043465669, 'qualifierId': 233, 'value': '506'}, {'id': 5043465647, 'qualifierId': 286}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;cwg76z3msj2u0k97youdwg2s4;Tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;506,0;;;;;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;55;19;Tacoma Defiance;3319;DMR;1,0
2689888975;555;49;2;55;21;1pc6sx2h4rp113ldkbp5d2xas;1;73,3;10,3;2024-05-19T20:17:59.246Z;2024-05-19T20:17:59Z;[];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;cwg76z3msj2u0k97youdwg2s4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;55;21;Tacoma Defiance;3321;DMR;1,0
2689888991;556;1;2;55;22;1pc6sx2h4rp113ldkbp5d2xas;0;76,5;6,7;2024-05-19T20:18:00.126Z;2024-05-19T20:18:01Z;[{'id': 5043465545, 'qualifierId': 236}, {'id': 5043465521, 'qualifierId': 212, 'value': '3.9'}, {'id': 5043465551, 'qualifierId': 286}, {'id': 5043465517, 'qualifierId': 140, 'value': '79.4'}, {'id': 5043465519, 'qualifierId': 141, 'value': '10.3'}, {'id': 5043465547, 'qualifierId': 233, 'value': '507'}, {'id': 5043465523, 'qualifierId': 213, 'value': '0.68'}, {'id': 5043465515, 'qualifierId': 56, 'value': 'Right'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;cwg76z3msj2u0k97youdwg2s4;Pass;;;;;;;;;;10,3;0,68;79,4;;;3,9;;;;;;;;;;;;507,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;79,4;10,3;;;;;;;0;0;55;22;Tacoma Defiance;3322;DMR;1,0
2689888993;507;74;2;55;22;5icuo8utnztpsd9l03gdd68dl;1;21,6;92,4;2024-05-19T20:18:00.127Z;2024-05-19T20:30:40Z;[{'id': 5043465527, 'qualifierId': 285}, {'id': 5043465571, 'qualifierId': 233, 'value': '556'}, {'id': 5043465525, 'qualifierId': 56, 'value': 'Back'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;cwg76z3msj2u0k97youdwg2s4;Blocked Pass;;;;;;;;;;;;;;;;;;;;;;;;;;;556,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;55;22;Minnesota United II;3322;DC;1,0
2689889015;508;5;2;55;24;5icuo8utnztpsd9l03gdd68dl;0;18,7;101,8;2024-05-19T20:18:01.913Z;2024-05-19T20:18:10Z;[{'id': 5043466311, 'qualifierId': 233, 'value': '558'}, {'id': 5043465633, 'qualifierId': 347}, {'id': 5043465631, 'qualifierId': 56, 'value': 'Back'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;cwg76z3msj2u0k97youdwg2s4;Out;;;;;;;;;;;;;;;;;;;;;;;;;;;558,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;55;24;Minnesota United II;3324;DC;1,0
2689889125;558;5;2;55;24;1pc6sx2h4rp113ldkbp5d2xas;1;81,3;-1,8;2024-05-19T20:18:01.913Z;2024-05-19T20:30:10Z;[{'id': 5043466257, 'qualifierId': 347}, {'id': 5043466279, 'qualifierId': 233, 'value': '508'}, {'id': 5043466255, 'qualifierId': 56, 'value': 'Right'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;cwg76z3msj2u0k97youdwg2s4;Out;;;;;;;;;;;;;;;;;;;;;;;;;;;508,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;55;24;Tacoma Defiance;3324;DMR;1,0
