id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_Resume;value_Captain;value_JerseyNumber;value_TeamPlayerFormation;value_PlayerPosition;value_Involved;value_TeamKit;value_DirectionOfPlay;value_Length;value_KickOff;value_Angle;value_PassEndY;value_PassEndX;value_Zone;value_LongBall;value_Chipped;value_DeletedEventType;value_OppositeRelatedEventId;value_Left;value_Right;value_Assist;value_IntentionalAssist;value_RightFooted;value_OutSwinger;value_Cross;value_CornerTaken;value_Assisted;value_FirstTouch;value_Blocked;value_SixYardBlocked;value_GoalmouthZ;value_Head;value_FromCorner;value_GkY;value_SmallBoxCentre;value_BlockedX;value_RelatedEventId;value_GoalmouthY;value_GkX;value_BlockedY;value_LowRight;value_DefBlock;value_Defensive;value_Offensive;value_HeadPass;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_Overrun;value_LowCentre;value_NotAssisted;value_LeftFooted;value_BoxLeft;value_Foul;value_Shove/Push;value_Direct;value_FreeKickTaken;value_TouchTypeControl;value_IntendedTackleTarget;value_SwitchOfPlay;value_BlockedPass;value_ThroughBall;value_TakeOnOvertake;value_RegularPlay;value_BoxCentre;value_CloseLeft;value_NextEventGoalKick;value_Low;value_GoalKick;value_Launch;value_AttemptedTackle;value_TakeOnSpace;value_TouchTypeClearance;value_FlickOn;value_NotVisible;value_TouchTypePass;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_BigChance;value_LowGkIntervention;value_KeeperThrow;value_InSwinger;value_LeadingToAttempt;value_RelatedError1Id;value_IndividualPlay;value_OwnPlayer;value_BoxRight;value_OwnShotBlocked;value_LayOff;value_PlayersCaughtOffside;value_Indirect;value_LowLeft;value_ParriedSafe;value_Hands;value_Diving;value_SmallBoxLeft;value_BlockedCross;value_Injury;value_InjuredPlayerId;value_BlockedClearance;value_YellowCard;value_OffTheBallFoul;value_GkHoof;value_LeadingToGoal;value_SwerveLeft;value_HighRight;value_OutOfBoxCentre;value_ShirtPull/Holding;value_GkKickFromHands;value_FastBreak;value_Minutes;value_Feet;value_Stooping;value_Handball;value_Dissent;value_MediumGkIntervention;value_OverArm;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_SetPiece;value_PullBack;value_35Centre;value_High;value_Volley;value_MisHit;value_SmallBoxRight;value_HighGkIntervention;value_Strong;value_BoxDeepRight;value_HighClaim;value_HighLeft;value_CaptainChange;value_Defensive1V1;value_RecklessOffence;value_FreeKick;value_Reaching;value_Fingertip;value_Standing;value_Collected;value_CloseRight;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2694274177;532;1;2;50;55;5b4ccd62yeeqdl2qk6jzsmjv8;1;40,4;78,2;2024-06-02T23:14:25.665Z;2024-06-07T19:27:26Z;[{'id': 5067524979, 'qualifierId': 56, 'value': 'Left'}, {'id': 5067524977, 'qualifierId': 3}, {'id': 5067524981, 'qualifierId': 140, 'value': '55.7'}, {'id': 5067524983, 'qualifierId': 141, 'value': '79.9'}, {'id': 5067524985, 'qualifierId': 212, 'value': '16.1'}, {'id': 5067524987, 'qualifierId': 213, 'value': '0.07'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;d7f77e11d8gpftihsobo0vwgk;Pass;;;;;;;;;;16,1;;0,07;79,9;55,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;55,7;79,9;;;;;;;0;0;50;55;Philadelphia Union II;3055;DML;1,0
2694274181;533;44;2;50;57;5b4ccd62yeeqdl2qk6jzsmjv8;1;53,8;85,2;2024-06-02T23:14:27.711Z;2024-06-07T20:04:18Z;[{'id': 5067525095, 'qualifierId': 233, 'value': '427'}, {'id': 5067524995, 'qualifierId': 286}, {'id': 5067524993, 'qualifierId': 56, 'value': 'Left'}];4nvz6yrxluelbpsjavcjtgnx0;T. Brown;;;d7f77e11d8gpftihsobo0vwgk;Aerial;;;;;;;;;;;;;;;;;;;427,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;50;57;Philadelphia Union II;3057;FWL;1,0
2694274195;427;44;2;50;57;1zgjjyruyufrkh4xjvryqsb1i;0;46,2;14,8;2024-06-02T23:14:27.712Z;2024-06-07T19:27:30Z;[{'id': 5067525079, 'qualifierId': 233, 'value': '533'}, {'id': 5067525051, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067525053, 'qualifierId': 285}];15v2azulwhof0p216i7bjp250;J. Berdecio;;;d7f77e11d8gpftihsobo0vwgk;Aerial;;;;;;;;;;;;;;;;;;;533,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;50;57;Columbus Crew II;3057;DR;1,0
2695008505;995;1;2;50;57;5b4ccd62yeeqdl2qk6jzsmjv8;0;55,8;80,7;2024-06-02T23:14:27.838Z;2024-06-07T19:27:37Z;[{'id': 5071565201, 'qualifierId': 213, 'value': '4.74'}, {'id': 5071565193, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071565197, 'qualifierId': 141, 'value': '59.4'}, {'id': 5071565195, 'qualifierId': 140, 'value': '56.2'}, {'id': 5071565199, 'qualifierId': 212, 'value': '14.5'}, {'id': 5071565191, 'qualifierId': 3}];4nvz6yrxluelbpsjavcjtgnx0;T. Brown;;;d7f77e11d8gpftihsobo0vwgk;Pass;;;;;;;;;;14,5;;4,74;59,4;56,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;56,2;59,4;;;;;;;0;0;50;57;Philadelphia Union II;3057;FWL;1,0
2694274201;428;43;2;50;58;1zgjjyruyufrkh4xjvryqsb1i;1;0,0;0,0;2024-06-02T23:14:28.628Z;2024-06-07T19:27:28Z;[{'id': 5067525109, 'qualifierId': 3, 'value': '0'}, {'id': 5071564941, 'qualifierId': 144, 'value': '1'}, {'id': 5067525111, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067525119, 'qualifierId': 213, 'value': '1.36'}, {'id': 5067525113, 'qualifierId': 140, 'value': '50.6'}, {'id': 5067525115, 'qualifierId': 141, 'value': '26.7'}, {'id': 5067525117, 'qualifierId': 212, 'value': '12.0'}];15v2azulwhof0p216i7bjp250;J. Berdecio;;;d7f77e11d8gpftihsobo0vwgk;Deleted event;;;;;;;;;;12,0;;1,36;26,7;50,6;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;50,6;26,7;;;;;;;0;0;50;58;Columbus Crew II;3058;DR;1,0
2694274209;429;1;2;51;0;1zgjjyruyufrkh4xjvryqsb1i;1;50,1;26,7;2024-06-02T23:14:30.773Z;2024-06-07T19:27:44Z;[{'id': 5071565361, 'qualifierId': 3}, {'id': 5067525161, 'qualifierId': 212, 'value': '13.4'}, {'id': 5067525159, 'qualifierId': 141, 'value': '26.5'}, {'id': 5067525163, 'qualifierId': 213, 'value': '6.27'}, {'id': 5067525157, 'qualifierId': 140, 'value': '62.9'}, {'id': 5067525155, 'qualifierId': 56, 'value': 'Center'}];5aszabja459117mqykvfpajh0;C. Rojas;;;d7f77e11d8gpftihsobo0vwgk;Pass;;;;;;;;;;13,4;;6,27;26,5;62,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;62,9;26,5;;;;;;;0;0;51;0;Columbus Crew II;3060;DMC;1,0
2694274213;430;50;2;51;1;1zgjjyruyufrkh4xjvryqsb1i;1;61,5;33,0;2024-06-02T23:14:31.617Z;2024-06-02T23:14:32Z;[{'id': 5067525187, 'qualifierId': 233, 'value': '534'}, {'id': 5067525171, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067525173, 'qualifierId': 286}];9j3va21w5i9ypf8qmt4g1vggk;E. Davis;;;d7f77e11d8gpftihsobo0vwgk;Dispossessed;;;;;;;;;;;;;;;;;;;534,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;51;1;Columbus Crew II;3061;FW;1,0
2694274211;534;7;2;51;1;5b4ccd62yeeqdl2qk6jzsmjv8;0;38,5;67,0;2024-06-02T23:14:31.618Z;2024-06-07T19:27:48Z;[{'id': 5067525169, 'qualifierId': 285}, {'id': 5067525175, 'qualifierId': 233, 'value': '430'}, {'id': 5067525167, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071565495, 'qualifierId': 385}];1cc8cz8wtm8f05109tjb02xka;D. Almeida;;;d7f77e11d8gpftihsobo0vwgk;Tackle;;;;;;;;;;;;;;;;;;;430,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;51;1;Philadelphia Union II;3061;Sub;1,0
2694274223;431;1;2;51;2;1zgjjyruyufrkh4xjvryqsb1i;1;55,4;35,1;2024-06-02T23:14:32.869Z;2024-06-02T23:14:34Z;[{'id': 5067525241, 'qualifierId': 140, 'value': '57.7'}, {'id': 5067525239, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067525247, 'qualifierId': 213, 'value': '1.45'}, {'id': 5067525245, 'qualifierId': 212, 'value': '19.8'}, {'id': 5067525243, 'qualifierId': 141, 'value': '64.0'}];5aszabja459117mqykvfpajh0;C. Rojas;;;d7f77e11d8gpftihsobo0vwgk;Pass;;;;;;;;;;19,8;;1,45;64,0;57,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;57,7;64,0;;;;;;;0;0;51;2;Columbus Crew II;3062;DMC;1,0
2694274225;432;1;2;51;4;1zgjjyruyufrkh4xjvryqsb1i;0;57,9;63,9;2024-06-02T23:14:34.068Z;2024-06-02T23:14:34Z;[{'id': 5067525253, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067525257, 'qualifierId': 141, 'value': '76.0'}, {'id': 5067525255, 'qualifierId': 140, 'value': '61.2'}, {'id': 5067525259, 'qualifierId': 212, 'value': '8.9'}, {'id': 5067525261, 'qualifierId': 213, 'value': '1.17'}];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;d7f77e11d8gpftihsobo0vwgk;Pass;;;;;;;;;;8,9;;1,17;76,0;61,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;61,2;76,0;;;;;;;0;0;51;4;Columbus Crew II;3064;ML;1,0
2694274231;535;8;2;51;5;5b4ccd62yeeqdl2qk6jzsmjv8;1;40,6;19,4;2024-06-02T23:14:35.098Z;2024-06-07T19:27:57Z;[{'id': 5067525277, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071565749, 'qualifierId': 383}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;d7f77e11d8gpftihsobo0vwgk;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;51;5;Philadelphia Union II;3065;DMR;1,0
2694274237;536;43;2;51;6;5b4ccd62yeeqdl2qk6jzsmjv8;1;0,0;0,0;2024-06-02T23:14:36.225Z;2024-06-02T23:14:40Z;[{'id': 5067525453, 'qualifierId': 144, 'value': '49'}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;d7f77e11d8gpftihsobo0vwgk;Deleted event;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;51;6;Philadelphia Union II;3066;DMR;1,0
2694274255;537;1;2;51;6;5b4ccd62yeeqdl2qk6jzsmjv8;0;47,7;29,1;2024-06-02T23:14:36.561Z;2024-06-02T23:14:39Z;[{'id': 5067525399, 'qualifierId': 140, 'value': '54.7'}, {'id': 5067525405, 'qualifierId': 213, 'value': '1.08'}, {'id': 5067525397, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067525403, 'qualifierId': 212, 'value': '15.6'}, {'id': 5067525401, 'qualifierId': 141, 'value': '49.3'}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;d7f77e11d8gpftihsobo0vwgk;Pass;;;;;;;;;;15,6;;1,08;49,3;54,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;54,7;49,3;;;;;;;0;0;51;6;Philadelphia Union II;3066;DMR;1,0
2694274275;433;1;2;51;11;1zgjjyruyufrkh4xjvryqsb1i;1;44,9;35,8;2024-06-02T23:14:41.652Z;2024-06-02T23:14:42Z;[{'id': 5067525523, 'qualifierId': 213, 'value': '4.81'}, {'id': 5067525519, 'qualifierId': 141, 'value': '7.7'}, {'id': 5067525517, 'qualifierId': 140, 'value': '46.7'}, {'id': 5067525515, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067525521, 'qualifierId': 212, 'value': '19.2'}];3h4x6eh6zkcaww4g6rhkwpbf8;Neil Pierre;;;d7f77e11d8gpftihsobo0vwgk;Pass;;;;;;;;;;19,2;;4,81;7,7;46,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;46,7;7,7;;;;;;;0;0;51;11;Columbus Crew II;3071;DL;1,0
2694274287;434;1;2;51;12;1zgjjyruyufrkh4xjvryqsb1i;1;46,7;7,6;2024-06-02T23:14:42.868Z;2024-06-02T23:14:45Z;[{'id': 5067525591, 'qualifierId': 56, 'value': 'Right'}, {'id': 5067525593, 'qualifierId': 140, 'value': '66.6'}, {'id': 5067525597, 'qualifierId': 212, 'value': '21.1'}, {'id': 5067525595, 'qualifierId': 141, 'value': '3.5'}, {'id': 5067525599, 'qualifierId': 213, 'value': '6.15'}];15v2azulwhof0p216i7bjp250;J. Berdecio;;;d7f77e11d8gpftihsobo0vwgk;Pass;;;;;;;;;;21,1;;6,15;3,5;66,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;66,6;3,5;;;;;;;0;0;51;12;Columbus Crew II;3072;DR;1,0
2694274291;435;3;2;51;15;1zgjjyruyufrkh4xjvryqsb1i;0;65,0;13,2;2024-06-02T23:14:45.069Z;2024-06-07T19:28:08Z;[{'id': 5071566115, 'qualifierId': 464}, {'id': 5067525625, 'qualifierId': 56, 'value': 'Right'}, {'id': 5067525627, 'qualifierId': 286}, {'id': 5067525713, 'qualifierId': 233, 'value': '538'}];20wmdzih6b1t0ekt1v2qd4b2s;C. Sullivan;;;d7f77e11d8gpftihsobo0vwgk;Take On;;;;;;;;;;;;;;;;;;;538,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;51;15;Columbus Crew II;3075;AMC;1,0
2694274303;538;7;2;51;15;5b4ccd62yeeqdl2qk6jzsmjv8;1;35,0;86,8;2024-06-02T23:14:45.070Z;2024-06-07T19:28:10Z;[{'id': 5067525697, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071566183, 'qualifierId': 384}, {'id': 5067525699, 'qualifierId': 285}, {'id': 5067525705, 'qualifierId': 233, 'value': '435'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;d7f77e11d8gpftihsobo0vwgk;Tackle;;;;;;;;;;;;;;;;;;;435,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;51;15;Philadelphia Union II;3075;DML;1,0
2694274305;539;49;2;51;17;5b4ccd62yeeqdl2qk6jzsmjv8;1;40,5;78,7;2024-06-02T23:14:47.248Z;2024-06-02T23:14:47Z;[];8warl67c0id3dorr48mn7h82c;G. De Libera;;;d7f77e11d8gpftihsobo0vwgk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;51;17;Philadelphia Union II;3077;MC;1,0
2694274337;540;1;2;51;18;5b4ccd62yeeqdl2qk6jzsmjv8;1;44,9;72,1;2024-06-02T23:14:48.945Z;2024-06-02T23:14:52Z;[{'id': 5067525897, 'qualifierId': 212, 'value': '13.5'}, {'id': 5067525893, 'qualifierId': 140, 'value': '38.3'}, {'id': 5067525895, 'qualifierId': 141, 'value': '55.1'}, {'id': 5067525899, 'qualifierId': 213, 'value': '4.17'}, {'id': 5067525891, 'qualifierId': 56, 'value': 'Back'}];8warl67c0id3dorr48mn7h82c;G. De Libera;;;d7f77e11d8gpftihsobo0vwgk;Pass;;;;;;;;;;13,5;;4,17;55,1;38,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;38,3;55,1;;;;;;;0;0;51;18;Philadelphia Union II;3078;MC;1,0
2694274385;541;1;2;51;22;5b4ccd62yeeqdl2qk6jzsmjv8;1;47,5;52,2;2024-06-02T23:14:52.225Z;2024-06-02T23:14:58Z;[{'id': 5067526131, 'qualifierId': 140, 'value': '67.6'}, {'id': 5067526129, 'qualifierId': 56, 'value': 'Right'}, {'id': 5067526135, 'qualifierId': 212, 'value': '31.7'}, {'id': 5067526133, 'qualifierId': 141, 'value': '17.4'}, {'id': 5067526137, 'qualifierId': 213, 'value': '5.44'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;d7f77e11d8gpftihsobo0vwgk;Pass;;;;;;;;;;31,7;;5,44;17,4;67,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;67,6;17,4;;;;;;;0;0;51;22;Philadelphia Union II;3082;MC;1,0
2694274401;542;1;2;51;28;5b4ccd62yeeqdl2qk6jzsmjv8;1;70,4;25,9;2024-06-02T23:14:58.258Z;2024-06-02T23:15:00Z;[{'id': 5067526241, 'qualifierId': 140, 'value': '69.8'}, {'id': 5067526245, 'qualifierId': 212, 'value': '14.8'}, {'id': 5067526247, 'qualifierId': 213, 'value': '1.61'}, {'id': 5067526239, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067526243, 'qualifierId': 141, 'value': '47.6'}];dgosg1mymhuajg0rz2ts6alpm;G. Rayo;;;d7f77e11d8gpftihsobo0vwgk;Pass;;;;;;;;;;14,8;;1,61;47,6;69,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;69,8;47,6;;;;;;;0;0;51;28;Philadelphia Union II;3088;FWR;1,0
2694274413;543;1;2;51;30;5b4ccd62yeeqdl2qk6jzsmjv8;1;70,1;52,7;2024-06-02T23:15:00.394Z;2024-06-02T23:15:03Z;[{'id': 5067526301, 'qualifierId': 212, 'value': '14.0'}, {'id': 5067526299, 'qualifierId': 141, 'value': '72.1'}, {'id': 5067526295, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067526297, 'qualifierId': 140, 'value': '74.7'}, {'id': 5067526303, 'qualifierId': 213, 'value': '1.22'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;d7f77e11d8gpftihsobo0vwgk;Pass;;;;;;;;;;14,0;;1,22;72,1;74,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;74,7;72,1;;;;;;;0;0;51;30;Philadelphia Union II;3090;MC;1,0
2694274441;544;1;2;51;33;5b4ccd62yeeqdl2qk6jzsmjv8;1;73,7;71,7;2024-06-02T23:15:03.138Z;2024-06-02T23:15:08Z;[{'id': 5067526519, 'qualifierId': 140, 'value': '72.6'}, {'id': 5067526517, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067526521, 'qualifierId': 141, 'value': '55.7'}, {'id': 5067526525, 'qualifierId': 213, 'value': '4.61'}, {'id': 5067526523, 'qualifierId': 212, 'value': '10.9'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;d7f77e11d8gpftihsobo0vwgk;Pass;;;;;;;;;;10,9;;4,61;55,7;72,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;72,6;55,7;;;;;;;0;0;51;33;Philadelphia Union II;3093;DML;1,0
2694274447;545;1;2;51;38;5b4ccd62yeeqdl2qk6jzsmjv8;1;69,0;46,6;2024-06-02T23:15:08.218Z;2024-06-02T23:15:09Z;[{'id': 5067526563, 'qualifierId': 213, 'value': '4.18'}, {'id': 5067526559, 'qualifierId': 212, 'value': '8.1'}, {'id': 5067526555, 'qualifierId': 141, 'value': '36.3'}, {'id': 5067526547, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067526551, 'qualifierId': 140, 'value': '65.1'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;d7f77e11d8gpftihsobo0vwgk;Pass;;;;;;;;;;8,1;;4,18;36,3;65,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;65,1;36,3;;;;;;;0;0;51;38;Philadelphia Union II;3098;MC;1,0
