id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_TeamPlayerFormation;value_PlayerPosition;value_Captain;value_JerseyNumber;value_Involved;value_TeamFormation;value_Resume;value_DirectionOfPlay;value_Angle;value_KickOff;value_PassEndX;value_Zone;value_PassEndY;value_Length;value_LongBall;value_Launch;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_Chipped;value_Head;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_Overrun;value_TakeOnOvertake;value_NextEventGoalKick;value_GoalKick;value_Low;value_IntendedTackleTarget;value_TouchTypeControl;value_DrivenCross;value_Straight;value_Cross;value_RightFooted;value_OutOfPlay;value_DeletedEventType;value_Assist;value_IntentionalAssist;value_FastBreak;value_Assisted;value_BlockedY;value_BlockedX;value_FirstTouch;value_BigChance;value_GoalmouthZ;value_GoalmouthY;value_LeftFooted;value_BoxLeft;value_RelatedEventId;value_LowLeft;value_ParriedSafe;value_Feet;value_Diving;value_LowGkIntervention;value_NotVisible;value_TouchTypePass;value_RegularPlay;value_Blocked;value_LowCentre;value_GkY;value_BoxCentre;value_GkX;value_DefBlock;value_OutOfBoxCentre;value_IndividualPlay;value_Collected;value_Stooping;value_Hands;value_KeeperThrow;value_OutSwinger;value_Volley;value_BoxRight;value_NotAssisted;value_PenaltyTakerId;value_Penalty;value_Direct;value_Handball;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Saved;value_Right;value_GkKickFromHands;value_FlickOn;value_OverArm;value_Foul;value_Shove/Push;value_FreeKickTaken;value_BlockedPass;value_Defensive1V1;value_TakeOnSpace;value_AttemptedTackle;value_SwitchOfPlay;value_HighLeft;value_Standing;value_MediumGkIntervention;value_Left;value_CornerTaken;value_FromCorner;value_InSwinger;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_SmallBoxCentre;value_GoalShotGameClock;value_GkYTimeOfGoal;value_RecklessOffence;value_YellowCard;value_PlayersCaughtOffside;value_Indirect;value_Dissent;value_High;value_HighClaim;value_HighRight;value_SwerveLeft;value_OffTheBallFoul;value_OverhitCross;value_BlockedCross;value_HighGkIntervention;value_TacticalFoul;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_FairPlay;value_CloseRight;value_PullBack;value_LowRight;value_LeadingToGoal;value_RelatedError1Id;value_HighCentre;value_Deflection;value_FreeKick;value_SwerveRight;value_MisHit;value_KeeperTouched;value_ShirtPull/Holding;value_SetPiece;value_CloseHigh;value_SixYardBlocked;value_SmallBoxRight;value_Obstruction;value_InjuredPlayerId;value_Injury;value_TimeWasting;value_CloseRightAndHigh;value_CornerNotTaken;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2680194131;205;59;1;21;18;6ddsx316t3j0z6nolrky9k4r8;1;22,6;7,4;2024-04-28T19:27:05.884Z;2024-04-28T19:31:34Z;[{'id': 4990708295, 'qualifierId': 56, 'value': 'Back'}];bn7qfn71x24fjl5d8t4p97kve;A. Rando;;;cgj4sjhigbmnat9qyzt6rhedw;Keeper Sweeper;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;21;18;Crown Legacy;1278;GK;1,0
2680194143;207;12;1;21;19;6ddsx316t3j0z6nolrky9k4r8;1;22,6;7,4;2024-04-28T19:27:06.711Z;2024-04-28T19:31:33Z;[{'id': 4990708405, 'qualifierId': 167}, {'id': 4990708359, 'qualifierId': 212, 'value': '11.7'}, {'id': 4990708353, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990708361, 'qualifierId': 213, 'value': '5.75'}, {'id': 4990708357, 'qualifierId': 141, 'value': '0.0'}, {'id': 4990708355, 'qualifierId': 140, 'value': '32.2'}];bn7qfn71x24fjl5d8t4p97kve;A. Rando;;;cgj4sjhigbmnat9qyzt6rhedw;Clearance;;;;;;;;;;5,75;;32,2;;0,0;11,7;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;32,2;0,0;;;;;;;;0;21;19;Crown Legacy;1279;GK;1,0
2680194257;181;5;1;21;20;6ubc4y1v6hr63mca7ica4hp90;1;65,3;101,7;2024-04-28T19:27:07.270Z;2024-04-28T19:31:31Z;[{'id': 4990709017, 'qualifierId': 233, 'value': '208'}, {'id': 4990708983, 'qualifierId': 347}, {'id': 4990708981, 'qualifierId': 56, 'value': 'Left'}];4ywn289r9mrs444sgkgduyivo;T. Smalls;;;cgj4sjhigbmnat9qyzt6rhedw;Out;;;;;;;;;;;;;;;;;;;208,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;21;20;New York City II;1280;FWL;1,0
2680194149;208;5;1;21;20;6ddsx316t3j0z6nolrky9k4r8;0;34,7;-1,7;2024-04-28T19:27:07.270Z;2024-04-28T19:35:54Z;[{'id': 4990708389, 'qualifierId': 347}, {'id': 4990709043, 'qualifierId': 233, 'value': '181'}, {'id': 4990708387, 'qualifierId': 56, 'value': 'Back'}];bn7qfn71x24fjl5d8t4p97kve;A. Rando;;;cgj4sjhigbmnat9qyzt6rhedw;Out;;;;;;;;;;;;;;;;;;;181,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;21;20;Crown Legacy;1280;GK;1,0
2680194139;206;43;1;21;21;6ddsx316t3j0z6nolrky9k4r8;1;0,0;0,0;2024-04-28T19:27:08.592Z;2024-04-28T19:27:11Z;[{'id': 4990708323, 'qualifierId': 141, 'value': '7.4'}, {'id': 4990708569, 'qualifierId': 144, 'value': '12'}, {'id': 4990708319, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990708321, 'qualifierId': 140, 'value': '22.6'}, {'id': 4990708327, 'qualifierId': 213, 'value': '3.14'}, {'id': 4990708325, 'qualifierId': 212, 'value': '0'}];bn7qfn71x24fjl5d8t4p97kve;A. Rando;;;cgj4sjhigbmnat9qyzt6rhedw;Deleted event;;;;;;;;;;3,14;;22,6;;7,4;0,0;;;;;;;;;;;;;;;;;;;;;;;;;12,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;22,6;7,4;;;;;;;;0;21;21;Crown Legacy;1281;GK;1,0
2680194285;182;1;1;21;30;6ubc4y1v6hr63mca7ica4hp90;1;62,8;100,0;2024-04-28T19:27:17.927Z;2024-04-28T19:27:20Z;[{'id': 4990709149, 'qualifierId': 107}, {'id': 4990709163, 'qualifierId': 213, 'value': '5.17'}, {'id': 4990709153, 'qualifierId': 140, 'value': '68.0'}, {'id': 4990709151, 'qualifierId': 56, 'value': 'Left'}, {'id': 4990709157, 'qualifierId': 141, 'value': '85.6'}, {'id': 4990709159, 'qualifierId': 212, 'value': '12.4'}];6bg69aksa8wb6wmu7w81is8yy;J. Forbes;;;cgj4sjhigbmnat9qyzt6rhedw;Pass;;;;;;;;;;5,17;;68,0;;85,6;12,4;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;68,0;85,6;;;;;;;;0;21;30;New York City II;1290;DC;1,0
2680194293;183;61;1;21;32;6ubc4y1v6hr63mca7ica4hp90;0;68,0;85,6;2024-04-28T19:27:19.368Z;2024-05-03T13:49:00Z;[{'id': 4990709177, 'qualifierId': 56, 'value': 'Left'}];f12wt1v2qf2siv8p6q6x2bxuc;D. Sing;;;cgj4sjhigbmnat9qyzt6rhedw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;21;32;New York City II;1292;FW;1,0
2681643345;883;1;1;21;33;6ddsx316t3j0z6nolrky9k4r8;1;36,5;17,9;2024-04-28T19:27:20.256Z;2024-05-03T13:49:00Z;[{'id': 4998611905, 'qualifierId': 56, 'value': 'Back'}, {'id': 4998611911, 'qualifierId': 212, 'value': '14.8'}, {'id': 4998611909, 'qualifierId': 141, 'value': '15.9'}, {'id': 4998611907, 'qualifierId': 140, 'value': '22.5'}, {'id': 4998611913, 'qualifierId': 213, 'value': '3.23'}];2676930j149yvanqev61emh62;J. Rozhansky;;;cgj4sjhigbmnat9qyzt6rhedw;Pass;;;;;;;;;;3,23;;22,5;;15,9;14,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;22,5;15,9;;;;;;;;0;21;33;Crown Legacy;1293;MC;1,0
2680194331;209;1;1;21;35;6ddsx316t3j0z6nolrky9k4r8;0;24,8;12,5;2024-04-28T19:27:22.892Z;2024-04-28T19:27:23Z;[{'id': 4990709395, 'qualifierId': 1}, {'id': 4990709385, 'qualifierId': 140, 'value': '36.8'}, {'id': 4990709391, 'qualifierId': 213, 'value': '0.07'}, {'id': 4990709383, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990709389, 'qualifierId': 212, 'value': '12.6'}, {'id': 4990709381, 'qualifierId': 157}, {'id': 4990709387, 'qualifierId': 141, 'value': '13.8'}];6sf0pdlzomnt3e1hlc4twyv4k;D. Baiera;;;cgj4sjhigbmnat9qyzt6rhedw;Pass;;;;;;;;;;0,07;;36,8;;13,8;12,6;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;36,8;13,8;;;;;;;;0;21;35;Crown Legacy;1295;DR;1,0
2680194339;184;8;1;21;37;6ubc4y1v6hr63mca7ica4hp90;1;63,7;84,4;2024-04-28T19:27:24.239Z;2024-05-03T13:49:21Z;[{'id': 4998612047, 'qualifierId': 385}, {'id': 4990709431, 'qualifierId': 56, 'value': 'Left'}];9qhpi9y9iujvkbocafhgrj04q;C. Duke;;;cgj4sjhigbmnat9qyzt6rhedw;Interception;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;21;37;New York City II;1297;MC;1,0
2680194371;210;1;1;21;38;6ddsx316t3j0z6nolrky9k4r8;0;22,5;14,6;2024-04-28T19:27:25.212Z;2024-04-28T19:27:26Z;[{'id': 4990709583, 'qualifierId': 141, 'value': '24.3'}, {'id': 4990709573, 'qualifierId': 157}, {'id': 4990709579, 'qualifierId': 140, 'value': '49.9'}, {'id': 4990709589, 'qualifierId': 213, 'value': '0.23'}, {'id': 4990709593, 'qualifierId': 1}, {'id': 4990709575, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990709585, 'qualifierId': 212, 'value': '29.5'}];1ni0mewxcbo26d1xxetkdy3ca;M. Leong;;;cgj4sjhigbmnat9qyzt6rhedw;Pass;;;;;;;;;;0,23;;49,9;;24,3;29,5;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;49,9;24,3;;;;;;;;0;21;38;Crown Legacy;1298;DL;1,0
2680194387;185;43;1;21;39;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-04-28T19:27:27.093Z;2024-05-03T13:49:41Z;[{'id': 4998612131, 'qualifierId': 144, 'value': '49'}];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;;cgj4sjhigbmnat9qyzt6rhedw;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;21;39;New York City II;1299;DL;1,0
2680194441;186;3;1;21;40;6ubc4y1v6hr63mca7ica4hp90;1;55,0;79,3;2024-04-28T19:27:27.360Z;2024-05-03T13:49:44Z;[{'id': 4990709941, 'qualifierId': 56, 'value': 'Left'}, {'id': 4990709943, 'qualifierId': 286}, {'id': 4998612157, 'qualifierId': 465}, {'id': 4990709983, 'qualifierId': 233, 'value': '211'}];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;;cgj4sjhigbmnat9qyzt6rhedw;Take On;;;;;;;;;;;;;;;;;;;211,0;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;21;40;New York City II;1300;DL;1,0
2680194405;211;45;1;21;40;6ddsx316t3j0z6nolrky9k4r8;0;45,0;20,7;2024-04-28T19:27:27.360Z;2024-04-28T19:27:31Z;[{'id': 4990709777, 'qualifierId': 285}, {'id': 4990710027, 'qualifierId': 233, 'value': '186'}, {'id': 4990709775, 'qualifierId': 56, 'value': 'Back'}];1d20nyyvmp0doobj6heejkowk;T. Calheira;;;cgj4sjhigbmnat9qyzt6rhedw;Challenge;;;;;;;;;;;;;;;;;;1,0;186,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;21;40;Crown Legacy;1300;MC;1,0
2680194459;187;1;1;21;42;6ubc4y1v6hr63mca7ica4hp90;0;59,9;79,3;2024-04-28T19:27:30.080Z;2024-04-28T19:27:31Z;[{'id': 4990710085, 'qualifierId': 140, 'value': '71.6'}, {'id': 4990710091, 'qualifierId': 213, 'value': '5.03'}, {'id': 4990710087, 'qualifierId': 141, 'value': '24.1'}, {'id': 4990710083, 'qualifierId': 56, 'value': 'Center'}, {'id': 4990710089, 'qualifierId': 212, 'value': '39.5'}, {'id': 4990710093, 'qualifierId': 1}];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;;cgj4sjhigbmnat9qyzt6rhedw;Pass;;;;;;;;;;5,03;;71,6;;24,1;39,5;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;71,6;24,1;;;;;;;;0;21;42;New York City II;1302;DL;1,0
2680194481;212;49;1;21;45;6ddsx316t3j0z6nolrky9k4r8;1;25,1;72,3;2024-04-28T19:27:32.832Z;2024-04-28T19:27:32Z;[];1muuu6wgia9wxv6vmw8tln5sk;C. McFarlane;;;cgj4sjhigbmnat9qyzt6rhedw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;21;45;Crown Legacy;1305;DC;1,0
2680194543;213;1;1;21;46;6ddsx316t3j0z6nolrky9k4r8;1;25,1;72,3;2024-04-28T19:27:33.313Z;2024-04-28T19:27:40Z;[{'id': 4990710599, 'qualifierId': 56, 'value': 'Left'}, {'id': 4990710605, 'qualifierId': 212, 'value': '41.3'}, {'id': 4990710603, 'qualifierId': 141, 'value': '84.1'}, {'id': 4990710607, 'qualifierId': 213, 'value': '0.20'}, {'id': 4990710601, 'qualifierId': 140, 'value': '63.7'}, {'id': 4990710611, 'qualifierId': 1}];1muuu6wgia9wxv6vmw8tln5sk;C. McFarlane;;;cgj4sjhigbmnat9qyzt6rhedw;Pass;;;;;;;;;;0,2;;63,7;;84,1;41,3;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;63,7;84,1;;;;;;;;0;21;46;Crown Legacy;1306;DC;1,0
2680194547;214;3;1;21;53;6ddsx316t3j0z6nolrky9k4r8;0;85,2;71,6;2024-04-28T19:27:40.445Z;2024-05-03T13:50:16Z;[{'id': 4990710649, 'qualifierId': 286}, {'id': 4990710647, 'qualifierId': 56, 'value': 'Center'}, {'id': 4998612297, 'qualifierId': 464}, {'id': 4990710851, 'qualifierId': 233, 'value': '188'}];1p4rbf4wumfagv2ntlewdxey;R. Arévalo;;;cgj4sjhigbmnat9qyzt6rhedw;Take On;;;;;;;;;;;;;;;;;;;188,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;21;53;Crown Legacy;1313;FWL;1,0
2680194573;188;7;1;21;53;6ubc4y1v6hr63mca7ica4hp90;1;14,8;28,4;2024-04-28T19:27:40.446Z;2024-05-03T13:50:19Z;[{'id': 4990710763, 'qualifierId': 56, 'value': 'Back'}, {'id': 4998612303, 'qualifierId': 384}, {'id': 4990710839, 'qualifierId': 233, 'value': '214'}, {'id': 4990710765, 'qualifierId': 285}];3ve0xap9f0gjsslhgjsmakx04;A. John;;;cgj4sjhigbmnat9qyzt6rhedw;Tackle;;;;;;;;;;;;;;;;;;1,0;214,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;21;53;New York City II;1313;MC;1,0
2680194579;189;49;1;21;55;6ubc4y1v6hr63mca7ica4hp90;1;11,2;27,7;2024-04-28T19:27:42.968Z;2024-04-28T19:27:43Z;[];dercetgxemr74f5yasq86s5t6;P. Mayaka;;;cgj4sjhigbmnat9qyzt6rhedw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;21;55;New York City II;1315;MC;1,0
2680194593;190;1;1;21;57;6ubc4y1v6hr63mca7ica4hp90;0;12,3;17,1;2024-04-28T19:27:44.336Z;2024-04-28T19:28:03Z;[{'id': 4990710905, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990711997, 'qualifierId': 236}, {'id': 4990710911, 'qualifierId': 141, 'value': '15.2'}, {'id': 4990712005, 'qualifierId': 286}, {'id': 4990710907, 'qualifierId': 140, 'value': '13.2'}, {'id': 4990711999, 'qualifierId': 233, 'value': '215'}, {'id': 4990710913, 'qualifierId': 212, 'value': '1.6'}, {'id': 4990710915, 'qualifierId': 213, 'value': '5.34'}, {'id': 4990710917, 'qualifierId': 1}, {'id': 4990710901, 'qualifierId': 157}];dercetgxemr74f5yasq86s5t6;P. Mayaka;;;cgj4sjhigbmnat9qyzt6rhedw;Pass;;;;;;;;;;5,34;;13,2;;15,2;1,6;1,0;1,0;;215,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;13,2;15,2;;;;;;;;0;21;57;New York City II;1317;MC;1,0
2680194715;215;74;1;21;57;6ddsx316t3j0z6nolrky9k4r8;1;86,5;91,2;2024-04-28T19:27:44.337Z;2024-04-28T19:35:56Z;[{'id': 4990711641, 'qualifierId': 285}, {'id': 4990711639, 'qualifierId': 56, 'value': 'Left'}, {'id': 4990712013, 'qualifierId': 233, 'value': '190'}];1p4rbf4wumfagv2ntlewdxey;R. Arévalo;;;cgj4sjhigbmnat9qyzt6rhedw;Blocked Pass;;;;;;;;;;;;;;;;;;1,0;190,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;21;57;Crown Legacy;1317;FWL;1,0
2680194649;191;5;1;22;0;6ubc4y1v6hr63mca7ica4hp90;1;14,0;-1,6;2024-04-28T19:27:47.573Z;2024-04-28T19:35:54Z;[{'id': 4990712063, 'qualifierId': 233, 'value': '216'}, {'id': 4990711221, 'qualifierId': 347}, {'id': 4990711219, 'qualifierId': 56, 'value': 'Back'}];dercetgxemr74f5yasq86s5t6;P. Mayaka;;;cgj4sjhigbmnat9qyzt6rhedw;Out;;;;;;;;;;;;;;;;;;;216,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;22;0;New York City II;1320;MC;1,0
2680194723;216;5;1;22;0;6ddsx316t3j0z6nolrky9k4r8;0;86,0;101,6;2024-04-28T19:27:47.573Z;2024-04-28T19:28:05Z;[{'id': 4990711673, 'qualifierId': 347}, {'id': 4990711671, 'qualifierId': 56, 'value': 'Left'}, {'id': 4990712079, 'qualifierId': 233, 'value': '191'}];1p4rbf4wumfagv2ntlewdxey;R. Arévalo;1,0;;cgj4sjhigbmnat9qyzt6rhedw;Out;;;;;;;;;;;;;;;;;;;191,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;22;0;Crown Legacy;1320;FWL;1,0
2680194773;192;1;1;22;16;6ubc4y1v6hr63mca7ica4hp90;1;12,8;0,0;2024-04-28T19:28:03.561Z;2024-05-03T13:50:47Z;[{'id': 4990712051, 'qualifierId': 213, 'value': '1.37'}, {'id': 4990712049, 'qualifierId': 212, 'value': '12.1'}, {'id': 4990712043, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990712045, 'qualifierId': 140, 'value': '15.1'}, {'id': 4990712047, 'qualifierId': 141, 'value': '15.6'}, {'id': 4990712041, 'qualifierId': 107}];ds4avrkvrp4jxq9lp02ssci22;N. Scardina;;;cgj4sjhigbmnat9qyzt6rhedw;Pass;;;;;;;;;;1,37;;15,1;;15,6;12,1;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;15,1;15,6;;;;;;;;0;22;16;New York City II;1336;DR;1,0
